actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
269,PT06M45.00S,2024-12-08T01:51:04.8Z,2,REGULAR,3pt,Jump Shot,[],201950,26.231931668856767,15.686274509803921,1610612738,42,50,2024-12-08T01:51:17Z,2660000,False,172.0,194.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,25.91,Missed,,,,,,,,,,,,,,,,
270,PT06M45.00S,2024-12-08T01:51:04.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,42,50,2024-12-08T01:51:17Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,269.0,,,,,,,,,,,,,,,
271,PT06M45.00S,2024-12-08T01:51:16.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612738,42,50,2024-12-08T01:51:23Z,2680000,False,,,0,,S. Pippen Jr. loose ball personal FOUL (1 PF) (Porziņģis 2 FT),"[1630590, 204001]",1610612763.0,MEM,loose ball,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,Porziņģis,204001.0,,
273,PT06M45.00S,2024-12-08T01:51:48.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612738,43,50,2024-12-08T01:51:48Z,2700000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (1 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
274,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,43,50,2024-12-08T01:52:02Z,2710000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,out,[],1642377,,,1610612738,43,50,2024-12-08T01:52:02Z,2720000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,out,[],1630590,,,1610612738,43,50,2024-12-08T01:52:02Z,2730000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612738,43,50,2024-12-08T01:52:02Z,2740000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,out,[],1629634,,,1610612738,43,50,2024-12-08T01:52:02Z,2750000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,43,50,2024-12-08T01:52:02Z,2760000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612738,43,50,2024-12-08T01:52:02Z,2770000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,in,[],203935,,,1610612738,43,50,2024-12-08T01:52:02Z,2780000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,in,[],1630583,,,1610612738,43,50,2024-12-08T01:52:02Z,2790000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M45.00S,2024-12-08T01:51:48.8Z,2,REGULAR,substitution,in,[],1630643,,,1610612738,43,50,2024-12-08T01:52:02Z,2800000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M45.00S,2024-12-08T01:52:13.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612738,44,50,2024-12-08T01:52:13Z,2810000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (2 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
285,PT06M34.00S,2024-12-08T01:52:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,92.06636005256242,58.08823529411765,1610612763,44,52,2024-12-08T01:52:36Z,2820000,False,40.0,22.0,1,right,J. Morant driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,4.6,Made,,,,,13.0,,,,,,,,,,,
286,PT06M18.00S,2024-12-08T01:52:41.5Z,2,REGULAR,3pt,Jump Shot,[],201950,9.937582128777924,96.32352941176471,1610612738,44,52,2024-12-08T01:52:49Z,2830000,False,-232.0,41.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,23.52,Missed,,,,,,,,,,,,,,,,
287,PT06M16.00S,2024-12-08T01:52:43.5Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612763,44,52,2024-12-08T01:53:19Z,2840000,False,,,0,,J. Huff REBOUND (Off:0 Def:4),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Left Corner 3,24+ Left,,,,,286.0,4.0,4.0,0.0,,,,,,,,,,,,
288,PT06M15.00S,2024-12-08T01:52:47.7Z,2,REGULAR,turnover,lost ball,[],1630643,,,1610612763,44,52,2024-12-08T01:53:23Z,2850000,False,,,0,,J. Huff lost ball TURNOVER (1 TO),"[1630643, 1628401]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,White,1628401.0
289,PT06M15.00S,2024-12-08T01:52:47.7Z,2,REGULAR,steal,,[],1628401,,,1610612738,44,52,2024-12-08T01:52:50Z,2860000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
290,PT06M14.00S,2024-12-08T01:52:56.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630643,,,1610612738,44,52,2024-12-08T01:53:04Z,2870000,False,,,0,,J. Huff personal FOUL (1 PF) (White 2 FT),"[1630643, 1628401]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,,,,,,1.0,0.0,White,1628401.0,,
292,PT06M14.00S,2024-12-08T01:53:15.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,45,52,2024-12-08T01:53:15Z,2890000,False,,,0,,D. White Free Throw 1 of 2 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
293,PT06M14.00S,2024-12-08T01:53:36.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,46,52,2024-12-08T01:53:36Z,2900000,False,,,0,,D. White Free Throw 2 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
294,PT05M59.00S,2024-12-08T01:53:53.2Z,2,REGULAR,3pt,Jump Shot,[],203935,71.69842312746385,84.80392156862744,1610612763,46,55,2024-12-08T01:53:58Z,2910000,False,174.0,214.0,1,right,M. Smart 27' 3PT  (3 PTS) (J. Morant 6 AST),"[203935, 1629630]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,27.54,Made,,,,,3.0,J. Morant,1629630.0,6.0,,,,,,,,
296,PT05M44.00S,2024-12-08T01:54:07.4Z,2,REGULAR,2pt,Jump Shot,[],204001,6.521024967148489,67.40196078431373,1610612738,46,55,2024-12-08T01:54:12Z,2930000,False,-87.0,9.0,1,left,MISS K. Porziņģis 8' pullup Shot,[204001],1610612738.0,BOS,pullup,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Left,,,8.74,Missed,,,,,,,,,,,,,,,,
297,PT05M40.00S,2024-12-08T01:54:11.4Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612763,46,55,2024-12-08T01:54:12Z,2940000,False,,,0,,J. Huff REBOUND (Off:0 Def:5),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,,,,,296.0,5.0,5.0,0.0,,,,,,,,,,,,
298,PT05M26.00S,2024-12-08T01:54:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,89.83245729303549,50.0,1610612763,46,55,2024-12-08T01:54:34Z,2950000,False,0.0,43.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612763.0,MEM,driving finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,4.31,Missed,,,,,,,,,,,,,,,,
299,PT05M24.00S,2024-12-08T01:54:28.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,46,55,2024-12-08T01:54:39Z,2960000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,
300,PT05M16.00S,2024-12-08T01:54:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,26.363337713534822,82.1078431372549,1610612738,46,55,2024-12-08T01:54:42Z,2970000,False,-161.0,195.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,25.28,Missed,,,,,,,,,,,,,,,,
301,PT05M16.00S,2024-12-08T01:54:35.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,46,55,2024-12-08T01:54:42Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,300.0,,,,,,,,,,,,,,,
303,PT05M13.00S,2024-12-08T01:54:47.0Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,46,55,2024-12-08T01:54:50Z,3000000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M13.00S,2024-12-08T01:54:47.0Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,46,55,2024-12-08T01:54:50Z,3010000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT05M05.00S,2024-12-08T01:55:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,87.72996057818659,56.86274509803921,1610612763,46,55,2024-12-08T01:55:31Z,3020000,False,34.0,63.0,1,right,MISS D. Bane 7' floating Shot,[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,7.16,Missed,,,,,,,,,,,,,,,,
306,PT05M01.00S,2024-12-08T01:55:09.8Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,46,55,2024-12-08T01:55:14Z,3030000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,
307,PT04M41.00S,2024-12-08T01:55:32.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630643,,,1610612738,46,55,2024-12-08T01:55:39Z,3040000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Holiday 2 FT),"[1630643, 201950]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Holiday,201950.0,,
309,PT04M41.00S,2024-12-08T01:55:55.2Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,47,55,2024-12-08T01:55:55Z,3060000,False,,,0,,J. Holiday Free Throw 1 of 2 (15 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
310,PT04M41.00S,2024-12-08T01:56:12.0Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,48,55,2024-12-08T01:56:12Z,3070000,False,,,0,,J. Holiday Free Throw 2 of 2 (16 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
311,PT04M33.00S,2024-12-08T01:56:21.3Z,2,REGULAR,3pt,Jump Shot,[],203935,92.9862023653088,4.901960784313726,1610612763,48,55,2024-12-08T01:56:48Z,3080000,False,-225.0,13.0,1,right,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,22.59,Missed,,,,,,,,,,,,,,,,
312,PT04M29.00S,2024-12-08T01:56:23.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,48,55,2024-12-08T01:56:23Z,3090000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,311.0,5.0,5.0,0.0,,,,,,,,,,,,
313,PT04M21.00S,2024-12-08T01:56:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,51.71568627450981,1610612738,50,55,2024-12-08T01:56:57Z,3100000,False,-9.0,14.0,1,left,J. Tatum driving Layup (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,1.62,Made,,,,,4.0,,,,,,,,,,,
316,PT04M21.00S,2024-12-08T01:56:38.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,50,55,2024-12-08T01:56:38Z,3110000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M10.00S,2024-12-08T01:59:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.64323258869908,60.78431372549019,1610612763,50,55,2024-12-08T01:59:48Z,3120000,False,54.0,7.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,5.44,Missed,,,,,,,,,,,,,,,,
318,PT04M08.00S,2024-12-08T01:59:45.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,50,55,2024-12-08T01:59:48Z,3130000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,317.0,3.0,2.0,1.0,,,,,,,,,,,,
319,PT03M58.00S,2024-12-08T01:59:54.6Z,2,REGULAR,3pt,Jump Shot,[],201950,11.514454664914586,5.147058823529411,1610612738,50,55,2024-12-08T02:00:01Z,3140000,False,224.0,56.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,23.11,Missed,,,,,,,,,,,,,,,,
320,PT03M54.00S,2024-12-08T01:59:58.6Z,2,REGULAR,rebound,defensive,[],203935,,,1610612763,50,55,2024-12-08T02:00:01Z,3150000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,319.0,2.0,1.0,1.0,,,,,,,,,,,,
321,PT03M48.00S,2024-12-08T02:00:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630583,68.15045992115637,29.411764705882355,1610612763,50,55,2024-12-08T02:00:10Z,3160000,False,-103.0,247.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,26.75,Missed,,,,,,,,,,,,,,,,
322,PT03M46.00S,2024-12-08T02:00:07.4Z,2,REGULAR,rebound,offensive,[],1630643,,,1610612763,50,55,2024-12-08T02:00:31Z,3170000,False,,,0,,J. Huff REBOUND (Off:1 Def:5),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,321.0,6.0,5.0,1.0,,,,,,,,,,,,
323,PT03M43.00S,2024-12-08T02:00:11.9Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,50,55,2024-12-08T02:00:23Z,3180000,False,,,0,,D. Bane traveling TURNOVER (3 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,,
324,PT03M21.00S,2024-12-08T02:00:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,9.674770039421814,56.61764705882353,1610612738,50,55,2024-12-08T02:01:20Z,3190000,False,-33.0,38.0,1,left,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,5.07,Missed,,,,,,,,,,,,,,,,
325,PT03M19.00S,2024-12-08T02:00:47.9Z,2,REGULAR,rebound,offensive,[],201950,,,1610612738,50,55,2024-12-08T02:01:20Z,3200000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,324.0,1.0,0.0,1.0,,,,,,,,,,,,
326,PT03M17.00S,2024-12-08T02:00:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201950,9.937582128777924,52.69607843137255,1610612738,50,55,2024-12-08T02:01:40Z,3210000,False,-13.0,41.0,1,left,MISS J. Holiday putback Layup,[201950],1610612738.0,BOS,putback,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,4.31,Missed,,,,,,,,,,,,,,,,
327,PT03M16.00S,2024-12-08T02:00:50.7Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,50,55,2024-12-08T02:01:04Z,3220000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,
328,PT03M08.00S,2024-12-08T02:00:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630643,92.59198423127464,95.83333333333334,1610612763,50,58,2024-12-08T02:02:26Z,3230000,False,229.0,17.0,1,right,J. Huff 3PT step back (5 PTS) (S. Aldama 1 AST),"[1630643, 1630583]",1610612763.0,MEM,step back,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,,,22.98,Made,,,,,5.0,S. Aldama,1630583.0,1.0,,,,,,,,
330,PT02M51.00S,2024-12-08T02:01:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.601182654402102,58.333333333333336,1610612738,52,58,2024-12-08T02:01:20Z,3250000,False,-42.0,0.0,1,left,J. Tatum driving Layup (6 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,4.17,Made,,,,,6.0,,,,,,,,,,,
331,PT02M36.00S,2024-12-08T02:01:30.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,84.83902759526939,38.72549019607843,1610612763,52,60,2024-12-08T02:01:35Z,3260000,False,-56.0,90.0,1,right,S. Aldama 10' driving Hook (4 PTS),[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,10.62,Made,,,,,4.0,,,,,,,,,,,
332,PT02M20.00S,2024-12-08T02:01:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,16.507884362680684,43.13725490196079,1610612738,52,60,2024-12-08T02:01:52Z,3270000,False,34.0,103.0,1,left,MISS J. Holiday 10' fadeaway Shot,[201950],1610612738.0,BOS,fadeaway,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,10.83,Missed,,,,,,,,,,,,,,,,
333,PT02M18.00S,2024-12-08T02:01:49.8Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,52,60,2024-12-08T02:01:58Z,3280000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,,,
334,PT02M09.00S,2024-12-08T02:01:58.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,82.60512483574244,37.745098039215684,1610612763,52,60,2024-12-08T02:03:24Z,3290000,False,-61.0,111.0,1,right,MISS M. Smart 12' floating Shot,[203935],1610612763.0,MEM,floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,12.68,Missed,,,,,,,,,,,,,,,,
335,PT02M08.00S,2024-12-08T02:01:59.5Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,52,60,2024-12-08T02:02:11Z,3300000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,
336,PT01M52.00S,2024-12-08T02:02:14.9Z,2,REGULAR,2pt,Jump Shot,[],204001,24.78646517739816,64.95098039215686,1610612738,54,60,2024-12-08T02:03:37Z,3310000,False,-75.0,180.0,1,left,K. Porziņģis 19' Jump Shot (4 PTS) (J. Tatum 3 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,19.54,Made,,,,,4.0,J. Tatum,1628369.0,3.0,,,,,,,,
338,PT01M35.00S,2024-12-08T02:02:35.1Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612763,54,60,2024-12-08T02:02:45Z,3330000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Aldama 2 FT),"[201950, 1630583]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Aldama,1630583.0,,
340,PT01M35.00S,2024-12-08T02:03:11.4Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,54,61,2024-12-08T02:09:22Z,3350000,False,,,0,,S. Aldama Free Throw 1 of 2 (5 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
341,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,out,[],204001,,,1610612763,54,61,2024-12-08T02:03:24Z,3360000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,out,[],1630643,,,1610612763,54,61,2024-12-08T02:03:24Z,3370000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,out,[],203935,,,1610612763,54,61,2024-12-08T02:03:24Z,3380000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,in,[],1629674,,,1610612763,54,61,2024-12-08T02:03:24Z,3390000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,54,61,2024-12-08T02:03:24Z,3400000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M35.00S,2024-12-08T02:03:13.4Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,54,61,2024-12-08T02:03:24Z,3410000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M35.00S,2024-12-08T02:03:11.4Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,54,62,2024-12-08T02:09:22Z,3420000,False,,,0,,S. Aldama Free Throw 2 of 2 (6 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
348,PT01M23.00S,2024-12-08T02:04:00.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.53942181340342,71.32352941176471,1610612738,54,62,2024-12-08T02:04:21Z,3430000,False,-107.0,253.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,27.49,Missed,,,,,,,,,,,,,,,,
349,PT01M20.00S,2024-12-08T02:04:03.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,54,62,2024-12-08T02:04:07Z,3440000,False,,,0,,J. Morant REBOUND (Off:1 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,348.0,7.0,6.0,1.0,,,,,,,,,,,,
350,PT01M18.00S,2024-12-08T02:04:06.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631222,94.03745072273325,49.01960784313725,1610612763,54,64,2024-12-08T02:04:28Z,3450000,False,-5.0,4.0,1,right,J. LaRavia running DUNK (2 PTS) (J. Morant 7 AST),"[1631222, 1629630]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,0.6,Made,,,,,2.0,J. Morant,1629630.0,7.0,,,,,,,,
