actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
512,PT11M06.00S,2025-04-13T18:44:44.2Z,4,REGULAR,2pt,Jump Shot,[],1631120,89.17542706964521,79.65686274509804,1610612738,71,68,2025-04-13T18:44:50Z,5040000,False,148.0,49.0,1,right,MISS J. Davison 15' pullup Shot,[1631120],1610612738.0,BOS,pullup,,,Davison,J. Davison,,,,,Mid-Range,8-16 Right,15.63,Missed,,,,,,,,,,,,,,,,,,
513,PT11M04.00S,2025-04-13T18:44:46.6Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,71,68,2025-04-13T18:44:46Z,5050000,False,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,,,,,,,512.0,,,,6.0,4.0,2.0,,,,,
514,PT11M02.00S,2025-04-13T18:44:48.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,63.9454664914586,46.07843137254902,1610612738,71,68,2025-04-13T18:44:53Z,5060000,False,-20.0,286.0,1,right,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,28.71,Missed,,,,,,,,,,,,,,,,,,
515,PT10M59.00S,2025-04-13T18:44:51.5Z,4,REGULAR,rebound,defensive,[],1642354,,,1610612766,71,68,2025-04-13T18:44:53Z,5070000,False,,,0,,K. Simpson REBOUND (Off:0 Def:4),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,514.0,,,,4.0,4.0,0.0,,,,,
516,PT10M55.00S,2025-04-13T18:44:55.2Z,4,REGULAR,turnover,lost ball,[],1642354,,,1610612766,71,68,2025-04-13T18:44:59Z,5080000,False,,,0,,K. Simpson lost ball TURNOVER (2 TO),"[1642354, 1631120]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Davison,1631120.0
517,PT10M55.00S,2025-04-13T18:44:55.2Z,4,REGULAR,steal,,[],1631120,,,1610612738,71,68,2025-04-13T18:44:57Z,5090000,False,,,0,,J. Davison STEAL (2 STL),[1631120],1610612738.0,BOS,,,,Davison,J. Davison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT10M41.00S,2025-04-13T18:45:09.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,84.1819973718791,3.9215686274509802,1610612738,74,68,2025-04-13T18:45:13Z,5100000,False,-230.0,96.0,1,right,P. Pritchard 24' 3PT  (25 PTS) (J. Davison 3 AST),"[1630202, 1631120]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,24.97,Made,25.0,,,,,,,J. Davison,1631120.0,3.0,,,,,,,,
520,PT10M39.00S,2025-04-13T18:45:16.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,68,2025-04-13T18:45:16Z,5120000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M28.00S,2025-04-13T18:48:17.7Z,4,REGULAR,turnover,bad pass,[],1629610,,,1610612766,74,68,2025-04-13T18:48:25Z,5130000,False,,,0,,D. Jeffries bad pass TURNOVER (1 TO),"[1629610, 1629674]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Queta,1629674.0
522,PT10M28.00S,2025-04-13T18:48:17.7Z,4,REGULAR,steal,,[],1629674,,,1610612738,74,68,2025-04-13T18:48:20Z,5140000,False,,,0,,N. Queta STEAL (2 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
523,PT10M19.00S,2025-04-13T18:48:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,92.9862023653088,51.71568627450981,1610612738,76,68,2025-04-13T18:48:32Z,5150000,False,9.0,13.0,1,right,P. Pritchard driving Layup (27 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.59,Made,27.0,,,,,,,,,,,,,,,,,
524,PT09M58.00S,2025-04-13T18:48:48.1Z,4,REGULAR,3pt,Jump Shot,[],1642275,27.414586070959263,82.1078431372549,1610612766,76,68,2025-04-13T18:48:55Z,5160000,False,-161.0,205.0,1,left,MISS T. Salaün 26' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
525,PT09M57.00S,2025-04-13T18:48:49.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,76,68,2025-04-13T18:48:55Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,524.0,,,,,,,,,,,
526,PT09M57.00S,2025-04-13T18:48:55.9Z,4,REGULAR,foul,personal,[],1629674,,,1610612766,76,68,2025-04-13T18:49:12Z,5180000,False,,,0,,N. Queta loose ball personal FOUL (1 PF),"[1629674, 203994]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,203593.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,,,,
528,PT09M42.00S,2025-04-13T18:49:23.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631111,30.305519053876477,77.69607843137256,1610612766,76,71,2025-04-13T18:49:28Z,5200000,False,-138.0,232.0,1,left,W. Moore Jr. 27' 3PT  (5 PTS) (K. Simpson 5 AST),"[1631111, 1642354]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Left Center,27.05,Made,5.0,,,,,,,K. Simpson,1642354.0,5.0,,,,,,,,
530,PT09M13.00S,2025-04-13T18:49:56.4Z,4,REGULAR,2pt,Jump Shot,[],1631120,85.10183968462549,74.50980392156863,1610612738,76,71,2025-04-13T19:02:36Z,5220000,False,123.0,88.0,1,right,MISS J. Davison 15' driving floating Shot,[1631120],1610612738.0,BOS,driving floating,,,Davison,J. Davison,,,,,Mid-Range,8-16 Right,15.05,Missed,,,,,,,,,,,,,,,,,,
531,PT09M11.00S,2025-04-13T18:49:58.4Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,76,71,2025-04-13T19:02:36Z,5230000,False,,,0,,L. Kornet REBOUND (Off:3 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,,,,,,,530.0,,,,7.0,4.0,3.0,,,,,
532,PT09M04.00S,2025-04-13T18:50:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,86.15308804204993,41.42156862745098,1610612738,76,71,2025-04-13T18:50:07Z,5240000,False,-43.0,78.0,1,right,MISS N. Queta 8' driving Layup,[1629674],1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
533,PT09M01.00S,2025-04-13T18:50:05.0Z,4,REGULAR,rebound,defensive,[],1631111,,,1610612766,76,71,2025-04-13T18:50:07Z,5250000,False,,,0,,W. Moore Jr. REBOUND (Off:2 Def:1),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,532.0,,,,3.0,1.0,2.0,,,,,
534,PT08M58.00S,2025-04-13T18:50:07.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629610,17.21419185282523,15.464154411764705,1610612766,76,71,2025-04-13T18:52:38Z,5260000,False,173.0,109.0,1,left,MISS D. Jeffries 20' running Shot,[1629610],1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Mid-Range,16-24 Right,20.44,Missed,,,,,,,,,,,,,,,,,,
535,PT08M56.00S,2025-04-13T18:50:09.8Z,4,REGULAR,rebound,offensive,[],1629610,,,1610612766,76,71,2025-04-13T18:52:27Z,5270000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,16-24 Right,,,,,,,,,534.0,,,,4.0,3.0,1.0,,,,,
536,PT08M49.00S,2025-04-13T18:50:17.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629610,18.084756898817346,51.9607843137255,1610612766,76,71,2025-04-13T18:50:22Z,5280000,False,-10.0,117.0,1,left,MISS D. Jeffries 11' driving floating Shot,[1629610],1610612766.0,CHA,driving floating,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,11.79,Missed,,,,,,,,,,,,,,,,,,
537,PT08M46.00S,2025-04-13T18:50:20.2Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,76,71,2025-04-13T18:50:22Z,5290000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,536.0,,,,4.0,3.0,1.0,,,,,
538,PT08M34.00S,2025-04-13T18:50:31.7Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,76,71,2025-04-13T18:50:38Z,5300000,False,,,0,,P. Pritchard bad pass TURNOVER (2 TO),"[1630202, 203994]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Nurkić,203994.0
539,PT08M34.00S,2025-04-13T18:50:31.7Z,4,REGULAR,steal,,[],203994,,,1610612766,76,71,2025-04-13T18:50:33Z,5310000,False,,,0,,J. Nurkić STEAL (2 STL),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
540,PT08M29.00S,2025-04-13T18:50:36.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629610,14.799605781865965,4.901960784313726,1610612766,76,74,2025-04-13T18:54:34Z,5320000,False,225.0,87.0,1,left,D. Jeffries 24' 3PT running (11 PTS) (T. Salaün 2 AST),"[1629610, 1642275]",1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,24.16,Made,11.0,,,,,,,T. Salaün,1642275.0,2.0,,,,,,,,
542,PT08M05.00S,2025-04-13T18:51:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630202,76.16622864651774,90.44117647058823,1610612738,79,74,2025-04-13T18:54:55Z,5340000,False,202.0,172.0,1,right,P. Pritchard 26' 3PT pullup (30 PTS) (N. Queta 4 AST),"[1630202, 1629674]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.51,Made,30.0,,,,,,,N. Queta,1629674.0,4.0,,,,,,,,
544,PT07M53.00S,2025-04-13T18:51:19.2Z,4,REGULAR,substitution,out,[],1642354,,,1610612766,79,74,2025-04-13T18:51:23Z,5360000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M53.00S,2025-04-13T18:51:19.2Z,4,REGULAR,substitution,in,[],1641878,,,1610612766,79,74,2025-04-13T18:51:23Z,5370000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M46.00S,2025-04-13T18:51:33.4Z,4,REGULAR,3pt,Jump Shot,[],1631111,8.09789750328515,2.941176470588235,1610612766,79,77,2025-04-13T18:51:37Z,5380000,False,235.0,24.0,1,left,W. Moore Jr. 3PT  (8 PTS) (D. Baugh 5 AST),"[1631111, 1641878]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Right Corner 3,24+ Right,23.65,Made,8.0,,,,,,,D. Baugh,1641878.0,5.0,,,,,,,,
549,PT07M26.00S,2025-04-13T18:51:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631120,92.9862023653088,53.18627450980392,1610612738,79,77,2025-04-13T18:51:59Z,5400000,False,16.0,13.0,1,right,MISS J. Davison driving reverse Layup,[1631120],1610612738.0,BOS,driving reverse,,,Davison,J. Davison,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
550,PT07M22.00S,2025-04-13T18:51:56.6Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,79,77,2025-04-13T18:51:59Z,5410000,False,,,0,,L. Kornet REBOUND (Off:4 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,549.0,,,,8.0,4.0,4.0,,,,,
551,PT07M22.00S,2025-04-13T18:51:56.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,94.40999984741211,50.0,1610612738,81,77,2025-04-13T18:51:56Z,5420000,False,0.0,0.0,1,right,L. Kornet tip Layup (11 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
552,PT07M07.00S,2025-04-13T18:52:11.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203994,16.113666228646515,45.83333333333333,1610612766,81,79,2025-04-13T18:52:17Z,5430000,False,21.0,99.0,1,left,J. Nurkić 10' turnaround Hook (11 PTS) (W. Moore Jr. 2 AST),"[203994, 1631111]",1610612766.0,CHA,turnaround,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,10.12,Made,11.0,,,,,,,W. Moore Jr.,1631111.0,2.0,,,,,,,,
554,PT06M48.00S,2025-04-13T18:52:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630202,92.59198423127464,56.372549019607845,1610612738,83,79,2025-04-13T18:52:49Z,5450000,False,32.0,17.0,1,right,P. Pritchard driving Layup (32 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.62,Made,32.0,,,,,,,,,,,,,,,,,
555,PT06M48.00S,2025-04-13T18:52:44.3Z,4,REGULAR,violation,defensive goaltending,[],1642275,,,1610612738,83,79,2025-04-13T18:52:58Z,5460000,False,,,0,,T. Salaün defensive goaltending VIOLATION,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,1628487.0,,,,,,,,,,,,,,,,
619,PT06M36.00S,2025-04-13T18:52:52.6Z,4,REGULAR,turnover,bad pass,[],1641878,,,1610612766,83,79,2025-04-13T19:02:07Z,5465000,False,,,0,,D. Baugh bad pass TURNOVER (2 TO),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,,
557,PT06M34.00S,2025-04-13T18:53:00.9Z,4,REGULAR,foul,personal,[],1631111,,,1610612738,83,79,2025-04-13T19:02:07Z,5470000,False,,,0,,W. Moore Jr. loose ball personal FOUL (1 PF),"[1631111, 1631248]",1610612766.0,CHA,loose ball,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Left Center,,,,1628487.0,1.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,
560,PT06M34.00S,2025-04-13T18:53:13.9Z,4,REGULAR,substitution,out,[],1631111,,,1610612738,83,79,2025-04-13T18:53:17Z,5500000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M34.00S,2025-04-13T18:53:13.9Z,4,REGULAR,substitution,in,[],1631301,,,1610612738,83,79,2025-04-13T18:53:17Z,5510000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M34.00S,2025-04-13T18:53:13.9Z,4,REGULAR,substitution,out,[],1642275,,,1610612738,83,79,2025-04-13T18:53:38Z,5520000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M34.00S,2025-04-13T18:53:13.9Z,4,REGULAR,substitution,in,[],1631217,,,1610612738,83,79,2025-04-13T18:53:38Z,5530000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M08.00S,2025-04-13T18:53:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629674,91.01511169513797,44.11764705882353,1610612738,83,79,2025-04-13T18:59:32Z,5540000,False,-29.0,32.0,1,right,MISS N. Queta alley-oop Layup,[1629674],1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
565,PT06M05.00S,2025-04-13T18:53:52.6Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,83,79,2025-04-13T18:53:52Z,5550000,False,,,0,,D. Baugh REBOUND (Off:3 Def:3),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,564.0,,,,6.0,3.0,3.0,,,,,
566,PT06M02.00S,2025-04-13T18:53:55.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629610,4.944152431011826,95.34313725490196,1610612766,83,79,2025-04-13T18:59:57Z,5560000,False,-227.0,-6.0,1,left,MISS D. Jeffries running 3PT,[1629610],1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
567,PT05M56.00S,2025-04-13T18:54:00.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612766,83,79,2025-04-13T18:54:00Z,5570000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:6),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,,,,,,,,,566.0,,,,8.0,6.0,2.0,,,,,
568,PT05M53.00S,2025-04-13T18:54:03.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,9.149145860709593,39.21568627450981,1610612766,83,79,2025-04-13T19:00:26Z,5580000,False,54.0,34.0,1,left,MISS M. Diabaté 6' DUNK - blocked,"[1631217, 1628436]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,Kornet,1628436.0,,,
569,PT05M53.00S,2025-04-13T18:54:03.6Z,4,REGULAR,block,,[],1628436,,,1610612766,83,79,2025-04-13T18:54:06Z,5590000,False,,,0,,L. Kornet BLOCK (4 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT05M50.00S,2025-04-13T18:54:06.6Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612766,83,79,2025-04-13T18:54:15Z,5600000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,568.0,,,,7.0,4.0,3.0,,,,,
571,PT05M46.00S,2025-04-13T18:54:12.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631301,30.436925098554536,81.12745098039215,1610612766,83,79,2025-04-13T19:03:46Z,5610000,False,-156.0,234.0,1,left,MISS J. Sims 28' pullup 3PT,[1631301],1610612766.0,CHA,pullup,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,28.07,Missed,,,,,,,,,,,,,,,,,,
572,PT05M44.00S,2025-04-13T18:54:14.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,83,79,2025-04-13T18:54:25Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,571.0,,,,,,,,,,,
574,PT05M24.00S,2025-04-13T18:54:45.1Z,4,REGULAR,3pt,Jump Shot,[],1631120,68.9388961892247,23.284313725490197,1610612738,83,79,2025-04-13T18:54:50Z,5640000,False,-134.0,239.0,1,right,MISS J. Davison 27' 3PT,[1631120],1610612738.0,BOS,,,,Davison,J. Davison,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
575,PT05M20.00S,2025-04-13T18:54:49.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612766,83,79,2025-04-13T18:54:50Z,5650000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:7),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,574.0,,,,9.0,7.0,2.0,,,,,
576,PT05M14.00S,2025-04-13T18:54:55.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629610,21.895532194480946,7.598039215686274,1610612766,83,79,2025-04-13T19:04:53Z,5660000,False,212.0,153.0,1,left,MISS D. Jeffries 26' running 3PT,[1629610],1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
577,PT05M11.00S,2025-04-13T18:54:58.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,83,79,2025-04-13T18:55:01Z,5670000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,576.0,,,,5.0,4.0,1.0,,,,,
578,PT04M55.00S,2025-04-13T18:55:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,66.3107752956636,31.61764705882353,1610612738,83,79,2025-04-13T18:55:22Z,5680000,False,-92.0,264.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,,
579,PT04M51.00S,2025-04-13T18:55:18.6Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,83,79,2025-04-13T18:55:22Z,5690000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,578.0,,,,6.0,3.0,3.0,,,,,
580,PT04M48.00S,2025-04-13T18:55:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631120,65.52233902759527,42.64705882352941,1610612738,86,79,2025-04-13T18:55:25Z,5700000,False,-37.0,272.0,1,right,J. Davison 27' 3PT  (7 PTS) (P. Pritchard 7 AST),"[1631120, 1630202]",1610612738.0,BOS,,,,Davison,J. Davison,,,,,Above the Break 3,24+ Center,27.41,Made,7.0,,,,,,,P. Pritchard,1630202.0,7.0,,,,,,,,
582,PT04M29.00S,2025-04-13T18:55:39.9Z,4,REGULAR,3pt,Jump Shot,[],203994,34.11629434954008,51.470588235294116,1610612766,86,82,2025-04-13T18:55:43Z,5720000,False,-7.0,268.0,1,left,J. Nurkić 26' 3PT  (14 PTS) (D. Baugh 6 AST),"[203994, 1641878]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,26.83,Made,14.0,,,,,,,D. Baugh,1641878.0,6.0,,,,,,,,
589,PT04M10.00S,2025-04-13T18:56:11.5Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,86,82,2025-04-13T18:56:46Z,5735000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M10.00S,2025-04-13T18:56:11.5Z,4,REGULAR,substitution,out,[],1629610,,,1610612738,86,82,2025-04-13T18:56:46Z,5737500,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M10.00S,2025-04-13T18:56:11.5Z,4,REGULAR,substitution,in,[],1641775,,,1610612738,86,82,2025-04-13T18:56:46Z,5738750,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M10.00S,2025-04-13T18:56:11.5Z,4,REGULAR,substitution,in,[],1642354,,,1610612738,86,82,2025-04-13T18:56:46Z,5739375,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M10.00S,2025-04-13T18:56:43.1Z,4,REGULAR,jumpball,recovered,[],1642354,,,1610612738,86,82,2025-04-13T19:07:37Z,5740000,False,,,0,,Jump Ball J. Nurkić vs. P. Pritchard: Tip to K. Simpson,"[1642354, 203994, 1630202]",1610612766.0,CHA,heldball,K. Simpson,1642354.0,Simpson,K. Simpson,Nurkić,203994.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,,,,,
587,PT04M06.00S,2025-04-13T18:56:43.1Z,4,REGULAR,turnover,lost ball,[],1630202,,,1610612738,86,82,2025-04-13T18:56:43Z,5770000,False,,,0,,P. Pritchard lost ball TURNOVER (3 TO),"[1630202, 203994]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nurkić,203994.0
588,PT04M06.00S,2025-04-13T18:56:43.1Z,4,REGULAR,steal,,[],203994,,,1610612766,86,82,2025-04-13T18:56:43Z,5780000,False,,,0,,J. Nurkić STEAL (3 STL),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M03.00S,2025-04-13T18:56:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612766,86,82,2025-04-13T18:57:08Z,5790000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Diabaté 2 FT),"[1629674, 1631217]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,203593.0,2.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,
595,PT04M03.00S,2025-04-13T18:57:17.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631217,,,1610612766,86,83,2025-04-13T18:57:17Z,5810000,False,,,0,,M. Diabaté Free Throw 1 of 2 (7 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
