actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
606,PT04M49.00S,2025-12-31T04:08:29.7Z,4,REGULAR,3pt,Jump Shot,[],1641718,23.73521681997372,12.5,1610612762,112,118,2025-12-31T04:08:34Z,5960000,False,188.0,171.0,1,left,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
607,PT04M46.00S,2025-12-31T04:08:32.7Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,112,118,2025-12-31T04:08:34Z,5970000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,606.0,,,4.0,4.0,0.0,,,,,,,,,,,,
608,PT04M29.00S,2025-12-31T04:08:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,84.83902759526939,48.529411764705884,1610612738,112,120,2025-12-31T04:08:54Z,5980000,False,-7.0,90.0,1,right,P. Pritchard 9' step back Jump Shot (18 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,,,18.0,,,,,,,,,,,
609,PT04M13.00S,2025-12-31T04:09:07.2Z,4,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,112,120,2025-12-31T04:09:12Z,5990000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,202053.0,,,,,,,,3.0,,
610,PT03M56.00S,2025-12-31T04:09:30.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,92.06636005256242,3.431372549019608,1610612738,112,123,2025-12-31T04:09:35Z,6000000,False,-233.0,22.0,1,right,A. Simons 3PT  (20 PTS) (J. Brown 10 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.38,Made,,,,,,,20.0,,,,,,J. Brown,1627759.0,10.0,,,
612,PT03M30.00S,2025-12-31T04:09:56.7Z,4,REGULAR,2pt,Jump Shot,[],1641718,20.71287779237845,32.1078431372549,1610612762,114,123,2025-12-31T04:10:18Z,6020000,False,89.0,142.0,1,left,K. George 16' step back Jump Shot (34 PTS) (J. Nurkić 8 AST),"[1641718, 203994]",1610612762.0,UTA,step back,,,George,K. George,,,,,Mid-Range,16-24 Right Center,16.8,Made,,,,,,,34.0,,,,,,J. Nurkić,203994.0,8.0,,,
614,PT03M00.00S,2025-12-31T04:10:26.6Z,4,REGULAR,2pt,Jump Shot,[],1627759,92.19776609724047,78.18627450980392,1610612738,114,123,2025-12-31T04:10:32Z,6040000,False,141.0,21.0,1,right,MISS J. Brown 14' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.24,Missed,,,,,,,,,,,,,,,,,,
615,PT02M57.00S,2025-12-31T04:10:29.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612762,114,123,2025-12-31T04:10:32Z,6050000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:6),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,614.0,,,8.0,6.0,2.0,,,,,,,,,,,,
616,PT02M47.00S,2025-12-31T04:10:39.1Z,4,REGULAR,3pt,Jump Shot,[],1642383,28.86005256241787,74.26470588235294,1610612762,114,123,2025-12-31T04:10:43Z,6060000,False,-121.0,219.0,1,left,MISS W. Clayton Jr. 25' pullup 3PT,[1642383],1610612762.0,UTA,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
617,PT02M45.00S,2025-12-31T04:10:41.1Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,114,123,2025-12-31T04:10:43Z,6070000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,616.0,,,9.0,8.0,1.0,,,,,,,,,,,,
618,PT02M42.00S,2025-12-31T04:10:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,5.469776609724048,52.20588235294118,1610612762,116,123,2025-12-31T04:10:49Z,6080000,False,-11.0,-1.0,1,left,L. Markkanen reverse Layup (22 PTS),[1628374],1610612762.0,UTA,reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,22.0,,,,,,,,,,,
619,PT02M40.00S,2025-12-31T04:10:51.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,116,123,2025-12-31T04:10:51Z,6090000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M19.00S,2025-12-31T04:14:05.4Z,4,REGULAR,2pt,Jump Shot,[],1627759,79.31997371879106,33.088235294117645,1610612738,116,125,2025-12-31T04:14:11Z,6100000,False,-85.0,142.0,1,right,J. Brown 16' fadeaway Jump Shot (21 PTS) (D. White 6 AST),"[1627759, 1628401]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.52,Made,,,,,,,21.0,,,,,,D. White,1628401.0,6.0,,,
622,PT02M00.00S,2025-12-31T04:14:24.3Z,4,REGULAR,3pt,Jump Shot,[],1641718,32.276609724047304,36.76470588235294,1610612762,116,125,2025-12-31T04:15:34Z,6120000,False,66.0,251.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
623,PT02M00.00S,2025-12-31T04:14:24.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,116,125,2025-12-31T04:15:34Z,6130000,False,,,0,,N. Queta REBOUND (Off:0 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,622.0,,,3.0,3.0,0.0,,,,,,,,,,,,
624,PT01M40.00S,2025-12-31T04:14:45.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,79.45137976346912,48.529411764705884,1610612738,116,127,2025-12-31T04:14:51Z,6140000,False,-7.0,141.0,1,right,J. Brown 14' fadeaway Jump Shot (23 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.09,Made,,,,,,,23.0,,,,,,,,,,,
625,PT01M27.00S,2025-12-31T04:15:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,10.463206307490145,56.372549019607845,1610612762,116,127,2025-12-31T04:15:06Z,6150000,False,-32.0,46.0,1,left,MISS L. Markkanen Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
626,PT01M25.00S,2025-12-31T04:15:04.0Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612738,116,127,2025-12-31T04:15:06Z,6160000,False,,,0,,A. Simons REBOUND (Off:1 Def:4),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,625.0,,,5.0,4.0,1.0,,,,,,,,,,,,
627,PT01M08.00S,2025-12-31T04:15:20.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,78.53153745072274,57.84313725490197,1610612738,116,127,2025-12-31T04:15:24Z,6170000,False,39.0,149.0,1,right,MISS J. Brown 15' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.44,Missed,,,,,,,,,,,,,,,,,,
628,PT01M06.00S,2025-12-31T04:15:22.9Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,116,127,2025-12-31T04:15:24Z,6180000,False,,,0,,K. George REBOUND (Off:1 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Center,,,627.0,,,6.0,5.0,1.0,,,,,,,,,,,,
629,PT00M59.50S,2025-12-31T04:15:30.2Z,4,REGULAR,3pt,Jump Shot,[],1641718,31.750985545335087,36.51960784313725,1610612762,119,127,2025-12-31T04:16:13Z,6190000,False,67.0,246.0,1,left,K. George 25' 3PT pullup (37 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.51,Made,,,,,,,37.0,,,,,,,,,,,
630,PT00M45.80S,2025-12-31T04:15:57.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,119,127,2025-12-31T04:15:57Z,6200000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,out,[],1629674,,,1610612738,119,127,2025-12-31T04:17:07Z,6210000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,119,127,2025-12-31T04:17:07Z,6220000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,out,[],1641718,,,1610612738,119,127,2025-12-31T04:17:15Z,6230000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,out,[],1628374,,,1610612738,119,127,2025-12-31T04:17:15Z,6240000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,out,[],1641729,,,1610612738,119,127,2025-12-31T04:17:15Z,6250000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,out,[],203994,,,1610612738,119,127,2025-12-31T04:17:15Z,6260000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,in,[],1642268,,,1610612738,119,127,2025-12-31T04:17:15Z,6270000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,in,[],1642262,,,1610612738,119,127,2025-12-31T04:17:15Z,6280000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,in,[],1642271,,,1610612738,119,127,2025-12-31T04:17:15Z,6290000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M45.80S,2025-12-31T04:16:58.1Z,4,REGULAR,substitution,in,[],1641707,,,1610612738,119,127,2025-12-31T04:17:15Z,6300000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M41.60S,2025-12-31T04:17:29.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642262,,,1610612738,119,127,2025-12-31T04:17:37Z,6310000,False,,,0,,C. Williams personal FOUL (1 PF) (White 2 FT),"[1642262, 1628401]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,202058.0,1.0,0.0,White,1628401.0,,,,,,
643,PT00M41.60S,2025-12-31T04:17:55.6Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,119,128,2025-12-31T04:17:55Z,6330000,False,,,0,,D. White Free Throw 1 of 2 (26 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
644,PT00M41.60S,2025-12-31T04:18:00.7Z,4,REGULAR,substitution,out,[],1629014,,,1610612738,119,128,2025-12-31T04:18:16Z,6340000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M41.60S,2025-12-31T04:18:00.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,119,128,2025-12-31T04:18:16Z,6350000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M41.60S,2025-12-31T04:18:00.7Z,4,REGULAR,substitution,in,[],1642864,,,1610612738,119,128,2025-12-31T04:18:16Z,6360000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M41.60S,2025-12-31T04:18:00.7Z,4,REGULAR,substitution,in,[],1631248,,,1610612738,119,128,2025-12-31T04:18:16Z,6370000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M41.60S,2025-12-31T04:18:27.6Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,119,129,2025-12-31T04:18:27Z,6380000,False,,,0,,D. White Free Throw 2 of 2 (27 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
649,PT00M32.30S,2025-12-31T04:18:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,9.280551905387648,53.431372549019606,1610612762,119,129,2025-12-31T04:20:47Z,6390000,False,-17.0,35.0,1,left,MISS W. Clayton Jr. driving Layup - blocked,"[1642383, 1628401]",1610612762.0,UTA,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,3.87,Missed,,White,1628401.0,,,,,,,,,,,,,,,
650,PT00M32.30S,2025-12-31T04:18:44.0Z,4,REGULAR,block,,[],1628401,,,1610612762,119,129,2025-12-31T04:18:46Z,6400000,False,,,0,,D. White BLOCK (7 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT00M29.40S,2025-12-31T04:18:46.9Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,119,129,2025-12-31T04:18:49Z,6410000,False,,,0,,D. White REBOUND (Off:2 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,649.0,,,7.0,5.0,2.0,,,,,,,,,,,,
652,PT00M08.10S,2025-12-31T04:19:11.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,119,129,2025-12-31T04:19:16Z,6420000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202058.0,,,,,,,,,,
653,PT00M00.00S,2025-12-31T04:19:27.3Z,4,REGULAR,period,end,[],0,,,1610612762,119,129,2025-12-31T04:19:27Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M00.00S,2025-12-31T04:19:30.0Z,4,REGULAR,game,end,[],0,,,0,119,129,2025-12-31T04:19:30Z,6440000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
