actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
530,PT07M58.00S,2026-01-31T04:28:58.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,17.0335085413929,58.08823529411765,1610612762,85,91,2026-01-31T04:29:02Z,5200000,False,-40.0,108.0,1,left,B. Sensabaugh 11' pullup Jump Shot (12 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,12.0,,,,,,,,,,,,,,,,,
531,PT07M40.00S,2026-01-31T04:29:19.2Z,4,REGULAR,foul,offensive,[],1630560,,,1610612751,85,91,2026-01-31T04:37:30Z,5210000,False,,,0,,C. Thomas charge offensive FOUL (1 PF),"[1630560, 1642383]",1610612751.0,BKN,charge,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,,,1628159.0,1.0,0.0,Clayton Jr.,1642383.0,,,,,,,,,,,
533,PT07M40.00S,2026-01-31T04:29:19.2Z,4,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,85,91,2026-01-31T04:29:19Z,5230000,False,,,0,,C. Thomas offensive foul TURNOVER (3 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,,,1628159.0,,,,,,,,,,,,,3.0,,
535,PT07M26.00S,2026-01-31T04:29:45.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,14.011169513797633,62.254901960784316,1610612762,87,91,2026-01-31T04:29:51Z,5240000,False,-61.0,79.0,1,left,B. Sensabaugh 10' driving floating bank Jump Shot (14 PTS) (I. Collier 6 AST),"[1641729, 1642268]",1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,10.02,Made,14.0,,,,,,,,,,I. Collier,1642268.0,6.0,,,,,
537,PT07M11.00S,2026-01-31T04:30:00.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,83.52496714848883,58.333333333333336,1610612751,87,91,2026-01-31T04:30:04Z,5260000,False,42.0,102.0,1,right,MISS B. Saraf 11' pullup Shot,[1642879],1610612751.0,BKN,pullup,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
538,PT07M08.00S,2026-01-31T04:30:03.3Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,87,91,2026-01-31T04:30:04Z,5270000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,537.0,,,,,,3.0,3.0,0.0,,,,,,,,
539,PT07M03.00S,2026-01-31T04:30:07.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,9.411957950065702,53.92156862745098,1610612762,87,91,2026-01-31T04:38:30Z,5280000,False,-20.0,36.0,1,left,MISS I. Collier running Layup,[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
540,PT07M01.00S,2026-01-31T04:30:09.7Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,87,91,2026-01-31T04:30:16Z,5290000,False,,,0,,B. Saraf REBOUND (Off:0 Def:3),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,539.0,,,,,,3.0,3.0,0.0,,,,,,,,
541,PT06M57.00S,2026-01-31T04:30:17.2Z,4,REGULAR,foul,personal,[],203937,,,1610612751,87,91,2026-01-31T04:30:30Z,5300000,False,,,0,,K. Anderson personal FOUL (4 PF),"[203937, 1630560]",1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,1628159.0,4.0,0.0,Thomas,1630560.0,,,,,,,,,,,
543,PT06M57.00S,2026-01-31T04:30:31.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,87,91,2026-01-31T04:30:31Z,5320000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],203937,,,1610612751,87,91,2026-01-31T04:32:59Z,5330000,False,,,0,,SUB out: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],1642268,,,1610612751,87,91,2026-01-31T04:32:59Z,5340000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],1642846,,,1610612751,87,91,2026-01-31T04:32:59Z,5350000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],1641729,,,1610612751,87,91,2026-01-31T04:32:59Z,5360000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,87,91,2026-01-31T04:32:59Z,5370000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,out,[],1642879,,,1610612751,87,91,2026-01-31T04:32:59Z,5380000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1642271,,,1610612751,87,91,2026-01-31T04:32:59Z,5390000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1629004,,,1610612751,87,91,2026-01-31T04:32:59Z,5400000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1642262,,,1610612751,87,91,2026-01-31T04:32:59Z,5410000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1641718,,,1610612751,87,91,2026-01-31T04:32:59Z,5420000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1642874,,,1610612751,87,91,2026-01-31T04:32:59Z,5430000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M57.00S,2026-01-31T04:31:59.2Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,87,91,2026-01-31T04:32:59Z,5440000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M39.00S,2026-01-31T04:33:51.1Z,4,REGULAR,2pt,Jump Shot,[],1629611,79.71419185282524,29.65686274509804,1610612751,87,91,2026-01-31T04:42:18Z,5490000,False,-102.0,138.0,1,right,MISS T. Mann 17' Jump Shot,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,17.16,Missed,,,,,,,,,,,,,,,,,,
561,PT06M36.00S,2026-01-31T04:33:53.3Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,87,91,2026-01-31T04:33:53Z,5500000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:7),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,,560.0,,,,,,8.0,7.0,1.0,,,,,,,,
562,PT06M26.00S,2026-01-31T04:34:04.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642262,9.017739816031538,43.872549019607845,1610612762,89,91,2026-01-31T04:34:08Z,5510000,False,31.0,32.0,1,left,C. Williams cutting DUNK (6 PTS) (K. George 7 AST),"[1642262, 1641718]",1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,6.0,,,,,,,,,,K. George,1641718.0,7.0,,,,,
564,PT06M07.00S,2026-01-31T04:34:22.6Z,4,REGULAR,3pt,Jump Shot,[],1642856,72.22404730617609,79.90196078431373,1610612751,89,94,2026-01-31T04:34:27Z,5530000,False,150.0,209.0,1,right,E. Dëmin 25' 3PT  (18 PTS) (C. Thomas 3 AST),"[1642856, 1630560]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,25.66,Made,18.0,,,,,,,,,,C. Thomas,1630560.0,3.0,,,,,
566,PT05M53.00S,2026-01-31T04:34:36.2Z,4,REGULAR,3pt,Jump Shot,[],1642271,10.5946123521682,0.9803921568627451,1610612762,89,94,2026-01-31T04:34:40Z,5550000,False,245.0,47.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,24.96,Missed,,,,,,,,,,,,,,,,,,
567,PT05M50.00S,2026-01-31T04:34:39.2Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,89,94,2026-01-31T04:34:40Z,5560000,False,,,0,,D. Wolf REBOUND (Off:2 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,566.0,,,,,,5.0,3.0,2.0,,,,,,,,
568,PT05M38.00S,2026-01-31T04:34:51.2Z,4,REGULAR,3pt,Jump Shot,[],1642874,92.72339027595268,3.1862745098039214,1610612751,89,97,2026-01-31T04:34:56Z,5570000,False,-234.0,16.0,1,right,D. Wolf 3PT  (12 PTS) (N. Claxton 3 AST),"[1642874, 1629651]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Left Corner 3,24+ Left,23.46,Made,12.0,,,,,,,,,,N. Claxton,1629651.0,3.0,,,,,
570,PT05M22.00S,2026-01-31T04:35:10.1Z,4,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612762,89,97,2026-01-31T04:35:18Z,5590000,False,,,0,,D. Wolf shooting personal FOUL (4 PF) (Clayton Jr. 2 FT),"[1642874, 1642383]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,1628159.0,4.0,0.0,Clayton Jr.,1642383.0,,,,,,,,,,,
572,PT05M22.00S,2026-01-31T04:35:43.6Z,4,REGULAR,freethrow,1 of 2,[],1642383,,,1610612762,89,97,2026-01-31T04:35:43Z,5610000,False,,,0,,MISS W. Clayton Jr. Free Throw 1 of 2,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
573,PT05M22.00S,2026-01-31T04:35:43.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,89,97,2026-01-31T04:35:43Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,
574,PT05M22.00S,2026-01-31T04:35:59.5Z,4,REGULAR,freethrow,2 of 2,[],1642383,,,1610612762,90,97,2026-01-31T04:35:59Z,5630000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (1 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
575,PT05M01.00S,2026-01-31T04:36:21.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,68.54467805519053,23.52941176470588,1610612751,90,97,2026-01-31T04:36:26Z,5640000,False,-132.0,243.0,1,right,MISS C. Thomas 27' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
576,PT04M58.00S,2026-01-31T04:36:24.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612762,90,97,2026-01-31T04:36:26Z,5650000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,575.0,,,,,,2.0,2.0,0.0,,,,,,,,
577,PT04M53.00S,2026-01-31T04:36:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642383,10.068988173455978,42.40196078431372,1610612762,90,97,2026-01-31T04:36:35Z,5660000,False,38.0,42.0,1,left,MISS W. Clayton Jr. running Layup - blocked,"[1642383, 1629651]",1610612762.0,UTA,running,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
578,PT04M53.00S,2026-01-31T04:36:30.4Z,4,REGULAR,block,,[],1629651,,,1610612762,90,97,2026-01-31T04:36:32Z,5670000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT04M50.00S,2026-01-31T04:36:33.4Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,90,97,2026-01-31T04:36:35Z,5680000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:9),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,577.0,,,,,,10.0,9.0,1.0,,,,,,,,
580,PT04M45.00S,2026-01-31T04:36:39.0Z,4,REGULAR,3pt,Jump Shot,[],1642856,72.35545335085413,11.76470588235294,1610612751,90,100,2026-01-31T04:44:49Z,5690000,False,-191.0,207.0,1,right,E. Dëmin 28' 3PT  (21 PTS) (C. Thomas 4 AST),"[1642856, 1630560]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,28.21,Made,21.0,,,,,,,,,,C. Thomas,1630560.0,4.0,,,,,
582,PT04M27.00S,2026-01-31T04:36:56.5Z,4,REGULAR,3pt,Jump Shot,[],1641718,26.231931668856767,12.745098039215685,1610612762,93,100,2026-01-31T04:37:02Z,5710000,False,186.0,194.0,1,left,K. George 26' 3PT  (26 PTS) (S. Mykhailiuk 3 AST),"[1641718, 1629004]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.9,Made,26.0,,,,,,,,,,S. Mykhailiuk,1629004.0,3.0,,,,,
584,PT04M07.00S,2026-01-31T04:37:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612751,93,100,2026-01-31T04:37:25Z,5730000,False,,,0,,K. Filipowski shooting personal FOUL (4 PF) (Wolf 2 FT),"[1642271, 1642874]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,1628159.0,4.0,0.0,Wolf,1642874.0,,,,,,,,,,,
586,PT04M07.00S,2026-01-31T04:37:51.6Z,4,REGULAR,freethrow,1 of 2,[],1642874,,,1610612751,93,100,2026-01-31T04:37:51Z,5750000,False,,,0,,MISS D. Wolf Free Throw 1 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT04M07.00S,2026-01-31T04:37:51.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,93,100,2026-01-31T04:37:51Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,
588,PT04M07.00S,2026-01-31T04:37:55.8Z,4,REGULAR,substitution,out,[],1629004,,,1610612751,93,100,2026-01-31T04:38:02Z,5770000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M07.00S,2026-01-31T04:37:55.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,93,100,2026-01-31T04:38:02Z,5780000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M07.00S,2026-01-31T04:37:55.8Z,4,REGULAR,substitution,in,[],1642846,,,1610612751,93,100,2026-01-31T04:38:02Z,5790000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M07.00S,2026-01-31T04:37:55.8Z,4,REGULAR,substitution,in,[],1642849,,,1610612751,93,100,2026-01-31T04:38:02Z,5800000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M07.00S,2026-01-31T04:37:51.6Z,4,REGULAR,freethrow,2 of 2,[],1642874,,,1610612751,93,100,2026-01-31T04:38:14Z,5810000,False,,,0,,MISS D. Wolf Free Throw 2 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT04M04.00S,2026-01-31T04:37:54.6Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,93,100,2026-01-31T04:38:14Z,5820000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:8),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,592.0,,,,,,9.0,8.0,1.0,,,,,,,,
594,PT03M55.00S,2026-01-31T04:38:22.3Z,4,REGULAR,turnover,lost ball,[],1642271,,,1610612762,93,100,2026-01-31T04:38:26Z,5830000,False,,,0,,K. Filipowski lost ball TURNOVER (2 TO),"[1642271, 1629651]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Claxton,1629651.0
595,PT03M55.00S,2026-01-31T04:38:22.3Z,4,REGULAR,steal,,[],1629651,,,1610612751,93,100,2026-01-31T04:38:24Z,5840000,False,,,0,,N. Claxton STEAL (3 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
596,PT03M47.00S,2026-01-31T04:38:34.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642262,,,1610612751,93,100,2026-01-31T04:38:40Z,5850000,False,,,0,,C. Williams personal FOUL (2 PF) (Claxton 2 FT),"[1642262, 1629651]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,1628487.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,
598,PT03M47.00S,2026-01-31T04:39:00.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629651,,,1610612751,93,100,2026-01-31T04:39:23Z,5870000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
599,PT03M47.00S,2026-01-31T04:39:00.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,93,100,2026-01-31T04:39:23Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,
600,PT03M47.00S,2026-01-31T04:39:00.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629651,,,1610612751,93,100,2026-01-31T04:39:23Z,5890000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT03M44.00S,2026-01-31T04:39:03.9Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,93,100,2026-01-31T04:39:23Z,5900000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:9),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,600.0,,,,,,10.0,9.0,1.0,,,,,,,,
602,PT03M29.00S,2026-01-31T04:39:40.3Z,4,REGULAR,turnover,lost ball,[],1641718,,,1610612762,93,100,2026-01-31T04:48:38Z,5910000,False,,,0,,K. George lost ball TURNOVER (3 TO),"[1641718, 1629611]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Mann,1629611.0
603,PT03M29.00S,2026-01-31T04:39:40.3Z,4,REGULAR,steal,,[],1629611,,,1610612751,93,100,2026-01-31T04:40:18Z,5920000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
604,PT03M27.00S,2026-01-31T04:39:46.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,93,100,2026-01-31T04:39:46Z,5930000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M27.00S,2026-01-31T04:42:23.7Z,4,REGULAR,substitution,out,[],1642383,,,1610612751,93,100,2026-01-31T04:42:31Z,5940000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M27.00S,2026-01-31T04:42:23.7Z,4,REGULAR,substitution,in,[],1642268,,,1610612751,93,100,2026-01-31T04:42:31Z,5950000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M13.00S,2026-01-31T04:42:50.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642874,90.22667542706965,1.715686274509804,1610612751,93,100,2026-01-31T04:42:55Z,5960000,False,-241.0,39.0,1,right,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Left Corner 3,24+ Left,24.46,Missed,,,,,,,,,,,,,,,,,,
608,PT03M09.00S,2026-01-31T04:42:54.4Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,93,100,2026-01-31T04:42:55Z,5970000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,,607.0,,,,,,11.0,10.0,1.0,,,,,,,,
609,PT02M54.00S,2026-01-31T04:43:10.2Z,4,REGULAR,3pt,Jump Shot,[],1642846,14.4053876478318,96.07843137254902,1610612762,93,100,2026-01-31T04:43:14Z,5980000,False,-230.0,83.0,1,left,MISS A. Bailey 24' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,24.49,Missed,,,,,,,,,,,,,,,,,,
610,PT02M51.00S,2026-01-31T04:43:13.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,93,100,2026-01-31T04:43:14Z,5990000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,609.0,,,,,,2.0,1.0,1.0,,,,,,,,
611,PT02M40.00S,2026-01-31T04:43:25.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,94.03745072273325,56.127450980392155,1610612751,93,102,2026-01-31T04:43:44Z,6000000,False,31.0,4.0,1,right,N. Traore driving floating bank Jump Shot (6 PTS),[1642849],1610612751.0,BKN,driving floating bank,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.08,Made,6.0,,,,,,,,,,,,,,,,,
612,PT02M40.00S,2026-01-31T04:43:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642268,,,1610612751,93,102,2026-01-31T04:44:03Z,6010000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Traore 1 FT),"[1642268, 1642849]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,201246.0,2.0,0.0,Traore,1642849.0,,,,,,,,,,,
614,PT02M40.00S,2026-01-31T04:43:47.5Z,4,REGULAR,substitution,out,[],1641718,,,1610612751,93,102,2026-01-31T04:43:53Z,6030000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M40.00S,2026-01-31T04:43:47.5Z,4,REGULAR,substitution,in,[],1641729,,,1610612751,93,102,2026-01-31T04:43:53Z,6040000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M40.00S,2026-01-31T04:43:56.1Z,4,REGULAR,freethrow,1 of 1,[],1642849,,,1610612751,93,103,2026-01-31T04:43:56Z,6050000,False,,,0,,N. Traore Free Throw 1 of 1 (7 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
617,PT02M15.00S,2026-01-31T04:44:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642846,9.280551905387648,50.49019607843137,1610612762,93,103,2026-01-31T04:51:31Z,6060000,False,-2.0,35.0,1,left,MISS A. Bailey Jump Shot,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
618,PT02M14.00S,2026-01-31T04:44:26.3Z,4,REGULAR,rebound,offensive,[],1641729,,,1610612762,93,103,2026-01-31T04:51:31Z,6070000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,617.0,,,,,,4.0,3.0,1.0,,,,,,,,
