actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
556,PT01M24.00S,2025-11-17T02:55:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612741,89,96,2025-11-17T02:56:00Z,5460000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[1642268, 1630245]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,1628171.0,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Dosunmu,1630245.0,,,,,
559,PT01M24.00S,2025-11-17T02:56:21.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630245,,,1610612741,89,97,2025-11-17T03:01:57Z,5480000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (14 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
560,PT01M24.00S,2025-11-17T02:56:22.8Z,3,REGULAR,substitution,out,[],201567,,,1610612741,89,97,2025-11-17T02:56:28Z,5490000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT01M24.00S,2025-11-17T02:56:22.8Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,89,97,2025-11-17T02:56:28Z,5500000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M24.00S,2025-11-17T02:56:22.8Z,3,REGULAR,substitution,in,[],203994,,,1610612741,89,97,2025-11-17T02:56:28Z,5510000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M24.00S,2025-11-17T02:56:22.8Z,3,REGULAR,substitution,in,[],1630171,,,1610612741,89,97,2025-11-17T02:56:28Z,5520000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M24.00S,2025-11-17T02:56:21.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630245,,,1610612741,89,98,2025-11-17T03:01:57Z,5530000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (15 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
565,PT01M04.00S,2025-11-17T02:57:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,91.01511169513797,57.84313725490197,1610612762,91,98,2025-11-17T02:57:11Z,5540000,False,39.0,32.0,1,right,K. Filipowski driving Layup (6 PTS) (I. Collier 3 AST),"[1642271, 1642268]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,6.0,I. Collier,1642268.0,3.0,,,,,,,,,,,,,
567,PT00M56.50S,2025-11-17T02:57:15.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,32.670827858081466,39.950980392156865,1610612741,91,98,2025-11-17T02:57:19Z,5560000,False,50.0,255.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,
568,PT00M54.50S,2025-11-17T02:57:17.4Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,91,98,2025-11-17T02:57:19Z,5570000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Center,,,,,,,567.0,7.0,6.0,1.0,,,,,,,,,
569,PT00M49.40S,2025-11-17T02:57:24.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642268,82.21090670170827,50.49019607843137,1610612762,93,98,2025-11-17T02:57:47Z,5580000,False,2.0,115.0,1,right,I. Collier 11' driving floating Jump Shot (11 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),8-16 Center,11.47,Made,11.0,,,,,,,,,,,,,,,,
570,PT00M49.40S,2025-11-17T02:57:27.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630245,,,1610612762,93,98,2025-11-17T02:57:35Z,5590000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Collier 1 FT),"[1630245, 1642268]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,1830.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,0.0,Collier,1642268.0,,,,,
572,PT00M49.40S,2025-11-17T02:57:39.7Z,3,REGULAR,substitution,out,[],1630245,,,1610612762,93,98,2025-11-17T02:57:47Z,5610000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT00M49.40S,2025-11-17T02:57:39.7Z,3,REGULAR,substitution,in,[],1641824,,,1610612762,93,98,2025-11-17T02:57:47Z,5620000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M49.40S,2025-11-17T02:57:53.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1642268,,,1610612762,94,98,2025-11-17T02:57:53Z,5630000,False,,,0,,I. Collier Free Throw 1 of 1 (12 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
575,PT00M31.00S,2025-11-17T02:58:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,9.017739816031538,40.931372549019606,1610612741,94,98,2025-11-17T02:58:21Z,5640000,False,45.0,32.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,
576,PT00M29.30S,2025-11-17T02:58:17.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,94,98,2025-11-17T02:58:21Z,5650000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:7),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,575.0,9.0,7.0,2.0,,,,,,,,,
577,PT00M14.80S,2025-11-17T02:58:31.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,72.61826544021025,78.67647058823529,1610612762,94,98,2025-11-17T02:58:37Z,5660000,False,143.0,205.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,
578,PT00M11.40S,2025-11-17T02:58:35.3Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,94,98,2025-11-17T02:58:35Z,5670000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Above the Break 3,24+ Right Center,,,,,,,577.0,6.0,4.0,2.0,,,,,,,,,
579,PT00M01.90S,2025-11-17T02:58:45.2Z,3,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,94,98,2025-11-17T02:58:54Z,5680000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (2 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,1830.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,2.0,,
581,PT00M00.20S,2025-11-17T02:59:08.9Z,3,REGULAR,heave,,['fromturnover'],0,,,1610612741,94,98,2025-11-17T03:10:44Z,5750000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,,Above the Break 3,24+ Left Center,70.47,,,,,,,,,,,,,,,,,,
582,PT00M00.20S,2025-11-17T02:59:08.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,94,98,2025-11-17T03:10:44Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,581.0,,,,,,,,,,,,
583,PT00M00.00S,2025-11-17T03:01:29.3Z,3,REGULAR,period,end,[],0,,,1610612741,94,98,2025-11-17T03:01:29Z,5770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612741,94,98,2025-11-17T03:01:47Z,5780000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612741,94,98,2025-11-17T03:01:47Z,5790000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,94,98,2025-11-17T03:01:47Z,5800000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,in,['startperiod'],1642846,,,1610612741,94,98,2025-11-17T03:01:47Z,5810000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,in,['startperiod'],1641729,,,1610612741,94,98,2025-11-17T03:01:47Z,5820000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2025-11-17T03:01:34.3Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612741,94,98,2025-11-17T03:01:47Z,5830000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2025-11-17T03:01:47.1Z,4,REGULAR,period,start,[],0,,,1610612762,94,98,2025-11-17T03:01:48Z,5840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT11M45.00S,2025-11-17T03:02:02.3Z,4,REGULAR,foul,offensive,[],203994,,,1610612762,94,98,2025-11-17T03:02:12Z,5850000,False,,,0,,J. Nurkić offensive FOUL (2 PF),"[203994, 1630188]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,202053.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Smith,1630188.0,,,,,
593,PT11M45.00S,2025-11-17T03:02:02.3Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612762,94,98,2025-11-17T03:02:02Z,5870000,False,,,0,,J. Nurkić offensive foul TURNOVER (1 TO),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,202053.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,1.0,,
594,PT11M32.00S,2025-11-17T03:02:26.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,32.670827858081466,40.931372549019606,1610612741,94,101,2025-11-17T03:02:31Z,5880000,False,45.0,255.0,1,left,J. Giddey 25' 3PT  (17 PTS) (K. Huerter 1 AST),"[1630581, 1628989]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Center,25.86,Made,17.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,
596,PT11M17.00S,2025-11-17T03:02:43.1Z,4,REGULAR,2pt,Jump Shot,[],1642846,72.88107752956637,51.225490196078425,1610612762,94,101,2025-11-17T03:02:48Z,5900000,False,6.0,202.0,1,right,MISS A. Bailey 20' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,,Mid-Range,16-24 Center,20.25,Missed,,,,,,,,,,,,,,,,,
597,PT11M15.00S,2025-11-17T03:02:44.9Z,4,REGULAR,rebound,offensive,[],1641729,,,1610612762,94,101,2025-11-17T03:02:44Z,5910000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,Mid-Range,16-24 Center,,,,,,,596.0,3.0,2.0,1.0,,,,,,,,,
598,PT11M11.00S,2025-11-17T03:02:49.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642268,85.49605781865965,36.51960784313725,1610612762,94,101,2025-11-17T03:02:53Z,5920000,False,-67.0,84.0,1,right,MISS I. Collier 10' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),8-16 Left,10.75,Missed,,,,,,,,,,,,,,,,,
599,PT11M07.00S,2025-11-17T03:02:53.1Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,94,101,2025-11-17T03:02:53Z,5930000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,598.0,7.0,7.0,0.0,,,,,,,,,
600,PT11M00.00S,2025-11-17T03:02:59.2Z,4,REGULAR,3pt,Jump Shot,[],1630188,34.37910643889619,36.27450980392157,1610612741,94,101,2025-11-17T03:03:03Z,5940000,False,69.0,271.0,1,left,MISS J. Smith 27' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,
601,PT10M58.00S,2025-11-17T03:03:01.2Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,94,101,2025-11-17T03:03:03Z,5950000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,Above the Break 3,24+ Center,,,,,,,600.0,2.0,2.0,0.0,,,,,,,,,
602,PT10M50.00S,2025-11-17T03:03:09.3Z,4,REGULAR,3pt,Jump Shot,[],1641729,93.77463863337714,2.2058823529411766,1610612762,97,101,2025-11-17T03:03:14Z,5960000,False,-239.0,6.0,1,right,B. Sensabaugh 3PT step back (6 PTS) (I. Collier 4 AST),"[1641729, 1642268]",1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,,Left Corner 3,24+ Left,23.91,Made,6.0,I. Collier,1642268.0,4.0,,,,,,,,,,,,,
604,PT10M36.00S,2025-11-17T03:03:24.0Z,4,REGULAR,turnover,bad pass,[],1630188,,,1610612741,97,101,2025-11-17T03:03:29Z,5980000,False,,,0,,J. Smith bad pass TURNOVER (1 TO),"[1630188, 1628374]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0
605,PT10M36.00S,2025-11-17T03:03:24.0Z,4,REGULAR,steal,,[],1628374,,,1610612762,97,101,2025-11-17T03:14:44Z,5990000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
606,PT10M25.00S,2025-11-17T03:03:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,89.30683311432325,62.254901960784316,1610612762,97,101,2025-11-17T03:14:36Z,6000000,False,61.0,48.0,1,right,MISS L. Markkanen 7' driving Layup - blocked,"[1628374, 1630581]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,Giddey,1630581.0,,,
607,PT10M25.00S,2025-11-17T03:03:34.5Z,4,REGULAR,block,,[],1630581,,,1610612762,97,101,2025-11-17T03:03:38Z,6010000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
608,PT10M25.00S,2025-11-17T03:03:34.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,97,101,2025-11-17T03:03:44Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,606.0,,,,,,,,,,,,
610,PT10M07.00S,2025-11-17T03:04:04.7Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,97,101,2025-11-17T03:04:08Z,6040000,False,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 203994]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,4.0,Nurkić,203994.0
611,PT10M07.00S,2025-11-17T03:04:04.7Z,4,REGULAR,steal,,[],203994,,,1610612762,97,101,2025-11-17T03:04:06Z,6050000,False,,,0,,J. Nurkić STEAL (3 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
612,PT10M00.00S,2025-11-17T03:04:12.7Z,4,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612762,97,101,2025-11-17T03:04:25Z,6060000,False,,,0,,M. Buzelis shooting personal FOUL (3 PF) (Collier 2 FT),"[1641824, 1642268]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,202053.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,3.0,0.0,Collier,1642268.0,,,,,
614,PT10M00.00S,2025-11-17T03:04:43.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642268,,,1610612762,98,101,2025-11-17T03:04:43Z,6080000,False,,,0,,I. Collier Free Throw 1 of 2 (13 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
615,PT10M00.00S,2025-11-17T03:04:45.2Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,98,101,2025-11-17T03:04:49Z,6090000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT10M00.00S,2025-11-17T03:04:45.2Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,98,101,2025-11-17T03:04:49Z,6100000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT10M00.00S,2025-11-17T03:05:05.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642268,,,1610612762,99,101,2025-11-17T03:05:05Z,6110000,False,,,0,,I. Collier Free Throw 2 of 2 (14 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
618,PT09M45.00S,2025-11-17T03:05:23.1Z,4,REGULAR,3pt,Jump Shot,[],1630581,22.421156373193167,88.48039215686273,1610612741,99,101,2025-11-17T03:05:28Z,6120000,False,-192.0,158.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,
619,PT09M42.00S,2025-11-17T03:05:26.1Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,99,101,2025-11-17T03:05:28Z,6130000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:7),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Left Center,,,,,,,618.0,8.0,7.0,1.0,,,,,,,,,
620,PT09M23.00S,2025-11-17T03:05:44.2Z,4,REGULAR,3pt,Jump Shot,[],1641729,69.85873850197109,76.47058823529412,1610612762,102,101,2025-11-17T03:05:49Z,6140000,False,132.0,231.0,1,right,B. Sensabaugh 26' 3PT  (9 PTS) (I. Collier 5 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,Above the Break 3,24+ Right Center,26.61,Made,9.0,I. Collier,1642268.0,5.0,,,,,,,,,,,,,
622,PT09M09.00S,2025-11-17T03:05:58.6Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612741,102,101,2025-11-17T03:16:32Z,6160000,False,,,0,,J. Giddey lost ball TURNOVER (5 TO),"[1630581, 1642268]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,5.0,Collier,1642268.0
623,PT09M09.00S,2025-11-17T03:05:58.6Z,4,REGULAR,steal,,[],1642268,,,1610612762,102,101,2025-11-17T03:06:00Z,6170000,False,,,0,,I. Collier STEAL (2 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
624,PT09M05.00S,2025-11-17T03:06:02.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,90.62089356110381,57.107843137254896,1610612762,104,101,2025-11-17T03:06:14Z,6180000,False,36.0,36.0,1,right,I. Collier running finger roll Layup (16 PTS) (J. Nurkić 5 AST),"[1642268, 203994]",1610612762.0,UTA,running finger roll,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,16.0,J. Nurkić,203994.0,5.0,,,,,,,,,,,,,
626,PT09M05.00S,2025-11-17T03:06:07.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,104,101,2025-11-17T03:06:07Z,6200000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M55.00S,2025-11-17T03:09:25.4Z,4,REGULAR,foul,personal,[],1642846,,,1610612741,104,101,2025-11-17T03:09:39Z,6210000,False,,,0,,A. Bailey personal FOUL (6 PF),"[1642846, 1628989]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,1628171.0,Mid-Range,16-24 Left Center,,,,,,,,,,,6.0,0.0,Huerter,1628989.0,,,,,
629,PT08M55.00S,2025-11-17T03:09:38.7Z,4,REGULAR,substitution,out,[],1642846,,,1610612741,104,101,2025-11-17T03:09:41Z,6230000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT08M55.00S,2025-11-17T03:09:38.7Z,4,REGULAR,substitution,in,[],1641718,,,1610612741,104,101,2025-11-17T03:09:41Z,6240000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M47.00S,2025-11-17T03:10:04.7Z,4,REGULAR,foul,personal,[],1642271,,,1610612741,104,101,2025-11-17T03:10:12Z,6250000,False,,,0,,K. Filipowski personal FOUL (1 PF),"[1642271, 1641824]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,202053.0,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,0.0,Buzelis,1641824.0,,,,,
633,PT08M47.00S,2025-11-17T03:10:26.3Z,4,REGULAR,substitution,out,[],1630171,,,1610612741,104,101,2025-11-17T03:10:29Z,6270000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT08M47.00S,2025-11-17T03:10:26.3Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,104,101,2025-11-17T03:10:29Z,6280000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT08M41.00S,2025-11-17T03:10:40.1Z,4,REGULAR,3pt,Jump Shot,[],1630188,33.196452036793694,38.48039215686275,1610612741,104,104,2025-11-17T03:10:45Z,6290000,False,58.0,260.0,1,left,J. Smith 26' 3PT  (6 PTS) (J. Giddey 7 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,26.58,Made,6.0,J. Giddey,1630581.0,7.0,,,,,,,,,,,,,
637,PT08M23.00S,2025-11-17T03:10:58.1Z,4,REGULAR,3pt,Jump Shot,[],1641729,69.59592641261499,77.94117647058823,1610612762,104,104,2025-11-17T03:11:03Z,6310000,False,140.0,233.0,1,right,MISS B. Sensabaugh 27' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,
638,PT08M20.00S,2025-11-17T03:11:01.1Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,104,104,2025-11-17T03:11:03Z,6320000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,Above the Break 3,24+ Right Center,,,,,,,637.0,6.0,4.0,2.0,,,,,,,,,
639,PT08M14.00S,2025-11-17T03:11:07.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,8.360709592641262,55.392156862745104,1610612741,104,106,2025-11-17T03:18:37Z,6330000,False,-27.0,26.0,1,left,J. Giddey running Layup (19 PTS) (M. Buzelis 1 AST),"[1630581, 1641824]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,3.76,Made,19.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,
641,PT08M14.00S,2025-11-17T03:11:12.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,104,106,2025-11-17T03:11:12Z,6350000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT08M14.00S,2025-11-17T03:12:58.2Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,104,106,2025-11-17T03:13:40Z,6360000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT08M14.00S,2025-11-17T03:12:58.2Z,4,REGULAR,substitution,out,[],203994,,,1610612762,104,106,2025-11-17T03:13:40Z,6370000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
