actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
602,PT06M53.00S,2025-11-22T05:06:34.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,98,121,2025-11-22T05:06:34Z,5880000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M53.00S,2025-11-22T05:08:57.4Z,4,REGULAR,substitution,out,[],1631096,,,1610612760,98,121,2025-11-22T05:09:19Z,5890000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
604,PT06M53.00S,2025-11-22T05:08:57.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612760,98,121,2025-11-22T05:09:19Z,5900000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
605,PT06M53.00S,2025-11-22T05:08:57.4Z,4,REGULAR,substitution,in,[],1642382,,,1610612760,98,121,2025-11-22T05:09:19Z,5910000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
606,PT06M53.00S,2025-11-22T05:08:57.4Z,4,REGULAR,substitution,in,[],1631119,,,1610612760,98,121,2025-11-22T05:09:19Z,5920000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
607,PT06M41.00S,2025-11-22T05:09:42.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642382,91.01511169513797,53.67647058823529,1610612760,98,123,2025-11-22T05:09:48Z,5930000,False,18.0,32.0,1,right,B. Carlson alley-oop DUNK (4 PTS) (A. Mitchell 3 AST),"[1642382, 1642349]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,3.69,Made,4.0,Carlson,B. Carlson,A. Mitchell,1642349.0,3.0,,,,,,,,,,,,,,,
609,PT06M23.00S,2025-11-22T05:10:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,17.16491458607096,43.872549019607845,1610612762,100,123,2025-11-22T05:10:04Z,5950000,False,31.0,109.0,1,left,K. Filipowski 11' floating Jump Shot (13 PTS) (A. Bailey 3 AST),"[1642271, 1642846]",1610612762.0,UTA,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,13.0,Filipowski,K. Filipowski,A. Bailey,1642846.0,3.0,,,,,,,,,,,,,,,
611,PT06M13.00S,2025-11-22T05:10:10.7Z,4,REGULAR,turnover,bad pass,[],1641717,,,1610612760,100,123,2025-11-22T05:10:15Z,5970000,False,,,0,,C. Wallace bad pass TURNOVER (2 TO),"[1641717, 1641707]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,,Wallace,C. Wallace,,,,,,,,,,,,,2.0,Hendricks,1641707.0,,,
612,PT06M13.00S,2025-11-22T05:10:10.7Z,4,REGULAR,steal,,[],1641707,,,1610612762,100,123,2025-11-22T05:10:12Z,5980000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
613,PT06M05.00S,2025-11-22T05:10:18.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,4.28712220762155,3.431372549019608,1610612762,103,123,2025-11-22T05:10:23Z,5990000,False,233.0,-12.0,1,left,B. Sensabaugh 3PT  (5 PTS) (T. Hendricks 1 AST),"[1641729, 1641707]",1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.31,Made,5.0,Sensabaugh,B. Sensabaugh,T. Hendricks,1641707.0,1.0,,,,,,,,,,,,,,,
615,PT05M50.00S,2025-11-22T05:10:33.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,91.27792378449409,46.07843137254902,1610612760,103,125,2025-11-22T05:10:37Z,6010000,False,-20.0,29.0,1,right,B. Carlson DUNK (6 PTS) (J. Williams 5 AST),"[1642382, 1631119]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,3.54,Made,6.0,Carlson,B. Carlson,J. Williams,1631119.0,5.0,,,,,,,,,,,,,,,
617,PT05M50.00S,2025-11-22T05:10:36.2Z,4,REGULAR,foul,personal,['1freethrow'],1642383,,,1610612760,103,125,2025-11-22T05:10:42Z,6030000,False,,,0,,W. Clayton Jr. shooting personal FOUL (2 PF) (Carlson 1 FT),"[1642383, 1642382]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,202901.0,2.0,0.0,Carlson,1642382.0,,,,,,
619,PT05M50.00S,2025-11-22T05:10:43.7Z,4,REGULAR,substitution,out,[],1642846,,,1610612760,103,125,2025-11-22T05:11:46Z,6050000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,,,,,,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
620,PT05M50.00S,2025-11-22T05:10:43.7Z,4,REGULAR,substitution,in,[],1642262,,,1610612760,103,125,2025-11-22T05:11:46Z,6060000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,,,,,,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,
621,PT05M50.00S,2025-11-22T05:11:07.5Z,4,REGULAR,freethrow,1 of 1,[],1642382,,,1610612760,103,126,2025-11-22T05:11:07Z,6070000,False,,,0,,B. Carlson Free Throw 1 of 1 (7 PTS),[1642382],1610612760.0,OKC,,,,,,,,,,Made,7.0,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
622,PT05M40.00S,2025-11-22T05:11:22.6Z,4,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612762,103,126,2025-11-22T05:11:26Z,6080000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1631119, 1642271]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams,J. Williams,,,,,,,,2882.0,2.0,0.0,Filipowski,1642271.0,,,,,,
624,PT05M40.00S,2025-11-22T05:11:46.3Z,4,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,103,126,2025-11-22T05:11:46Z,6100000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,,,,,,,Missed,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
625,PT05M40.00S,2025-11-22T05:11:46.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,103,126,2025-11-22T05:11:46Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,
626,PT05M40.00S,2025-11-22T05:12:06.8Z,4,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,104,126,2025-11-22T05:12:06Z,6120000,False,,,0,,K. Filipowski Free Throw 2 of 2 (14 PTS),[1642271],1610612762.0,UTA,,,,,,,,,,Made,14.0,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
627,PT05M27.00S,2025-11-22T05:12:20.9Z,4,REGULAR,3pt,Jump Shot,[],1641717,67.09921156373193,57.107843137254896,1610612760,104,129,2025-11-22T05:12:25Z,6130000,False,36.0,257.0,1,right,C. Wallace 25' 3PT  (8 PTS) (A. Mitchell 4 AST),"[1641717, 1642349]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,25.92,Made,8.0,Wallace,C. Wallace,A. Mitchell,1642349.0,4.0,,,,,,,,,,,,,,,
629,PT05M17.00S,2025-11-22T05:12:31.3Z,4,REGULAR,turnover,lost ball,[],1642383,,,1610612762,104,129,2025-11-22T05:12:37Z,6150000,False,,,0,,W. Clayton Jr. lost ball TURNOVER (3 TO),"[1642383, 1641717]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,3.0,Wallace,1641717.0,,,
630,PT05M17.00S,2025-11-22T05:12:31.3Z,4,REGULAR,steal,,[],1641717,,,1610612760,104,129,2025-11-22T05:12:33Z,6160000,False,,,0,,C. Wallace STEAL (4 STL),[1641717],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
631,PT05M14.00S,2025-11-22T05:12:34.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641717,92.46057818659659,52.450980392156865,1610612760,104,131,2025-11-22T05:12:42Z,6170000,False,12.0,18.0,1,right,C. Wallace running DUNK (10 PTS),[1641717],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,2.21,Made,10.0,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
632,PT05M07.00S,2025-11-22T05:12:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,15.719448094612352,37.5,1610612762,106,131,2025-11-22T05:12:46Z,6180000,False,62.0,95.0,1,left,B. Sensabaugh 11' pullup Jump Shot (7 PTS) (W. Clayton Jr. 2 AST),"[1641729, 1642383]",1610612762.0,UTA,pullup,,,,,,In The Paint (Non-RA),8-16 Right,11.4,Made,7.0,Sensabaugh,B. Sensabaugh,W. Clayton Jr.,1642383.0,2.0,,,,,,,,,,,,,,,
634,PT04M47.00S,2025-11-22T05:13:02.0Z,4,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,106,131,2025-11-22T05:13:26Z,6200000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (2 TO),[1631119],1610612760.0,OKC,bad pass,,,,,,Mid-Range,16-24 Left,,,,Williams,J. Williams,,,,,,,,2882.0,,,,,2.0,,,,,
635,PT04M47.00S,2025-11-22T05:13:05.7Z,4,REGULAR,substitution,out,[],1641717,,,1610612762,106,131,2025-11-22T05:13:16Z,6210000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
636,PT04M47.00S,2025-11-22T05:13:05.7Z,4,REGULAR,substitution,out,[],1642349,,,1610612762,106,131,2025-11-22T05:13:16Z,6220000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
637,PT04M47.00S,2025-11-22T05:13:05.7Z,4,REGULAR,substitution,in,[],1642959,,,1610612762,106,131,2025-11-22T05:13:16Z,6230000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,,,,,,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,
638,PT04M47.00S,2025-11-22T05:13:05.7Z,4,REGULAR,substitution,in,[],1631172,,,1610612762,106,131,2025-11-22T05:13:16Z,6240000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,,,,,,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
639,PT04M38.00S,2025-11-22T05:13:28.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,28.203022339027594,22.54901960784314,1610612762,106,131,2025-11-22T05:13:33Z,6250000,False,137.0,213.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
640,PT04M36.00S,2025-11-22T05:13:30.7Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,106,131,2025-11-22T05:13:33Z,6260000,False,,,0,,J. Williams REBOUND (Off:1 Def:5),[1631119],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,Williams,J. Williams,,,,639.0,6.0,5.0,1.0,,,,,,,,,,,
641,PT04M15.00S,2025-11-22T05:13:51.4Z,4,REGULAR,3pt,Jump Shot,[],1631172,68.28186596583443,28.676470588235293,1610612760,106,134,2025-11-22T05:13:58Z,6270000,False,-107.0,246.0,1,right,O. Dieng 26' 3PT step back (3 PTS),[1631172],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Left Center,26.78,Made,3.0,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
642,PT04M02.00S,2025-11-22T05:14:11.7Z,4,REGULAR,3pt,Jump Shot,[],1641707,29.517082785808146,72.54901960784314,1610612762,106,134,2025-11-22T05:14:35Z,6280000,False,-113.0,225.0,1,left,MISS T. Hendricks 25' step back 3PT,[1641707],1610612762.0,UTA,step back,,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
643,PT03M58.00S,2025-11-22T05:14:15.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,106,134,2025-11-22T05:14:35Z,6290000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,642.0,,,,,,,,,,,,,,
645,PT03M48.00S,2025-11-22T05:15:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,77.61169513797634,8.57843137254902,1610612760,106,137,2025-11-22T05:15:05Z,6310000,False,-207.0,158.0,1,right,I. Joe 26' 3PT  (16 PTS) (O. Dieng 1 AST),"[1630198, 1631172]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.05,Made,16.0,Joe,I. Joe,O. Dieng,1631172.0,1.0,,,,,,,,,,,,,,,
647,PT03M37.00S,2025-11-22T05:15:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,7.178055190538765,52.94117647058824,1610612762,106,137,2025-11-22T05:15:17Z,6330000,False,-15.0,15.0,1,left,MISS T. Hendricks Layup - blocked,"[1641707, 1642382]",1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,2.1,Missed,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,Carlson,1642382.0,
648,PT03M37.00S,2025-11-22T05:15:13.1Z,4,REGULAR,block,,[],1642382,,,1610612762,106,137,2025-11-22T05:15:15Z,6340000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
649,PT03M35.00S,2025-11-22T05:15:15.1Z,4,REGULAR,rebound,offensive,[],1641707,,,1610612762,106,137,2025-11-22T05:15:17Z,6350000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:1),[1641707],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Hendricks,T. Hendricks,,,,647.0,2.0,1.0,1.0,,,,,,,,,,,
650,PT03M29.00S,2025-11-22T05:15:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,10.85742444152431,41.17647058823529,1610612762,106,137,2025-11-22T05:15:24Z,6360000,False,44.0,50.0,1,left,MISS K. Filipowski 6' driving Layup,[1642271],1610612762.0,UTA,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
651,PT03M28.00S,2025-11-22T05:15:23.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,106,137,2025-11-22T05:15:23Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,650.0,,,,,,,,,,,,,,
653,PT03M26.00S,2025-11-22T05:15:40.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,22.683968462549277,10.294117647058822,1610612762,106,137,2025-11-22T05:15:44Z,6390000,False,199.0,161.0,1,left,MISS T. Hendricks 25' 3PT,[1641707],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
654,PT03M22.00S,2025-11-22T05:15:44.0Z,4,REGULAR,rebound,defensive,[],1642959,,,1610612760,106,137,2025-11-22T05:15:44Z,6400000,False,,,0,,C. Youngblood REBOUND (Off:0 Def:1),[1642959],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,Youngblood,C. Youngblood,,,,653.0,1.0,1.0,0.0,,,,,,,,,,,
655,PT03M06.00S,2025-11-22T05:15:59.1Z,4,REGULAR,3pt,Jump Shot,[],1642959,68.54467805519053,13.970588235294118,1610612760,106,140,2025-11-22T05:16:04Z,6410000,False,-180.0,243.0,1,right,C. Youngblood 30' 3PT  (3 PTS) (J. Williams 6 AST),"[1642959, 1631119]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,30.26,Made,3.0,Youngblood,C. Youngblood,J. Williams,1631119.0,6.0,,,,,,,,,,,,,,,
657,PT02M52.00S,2025-11-22T05:16:12.9Z,4,REGULAR,3pt,Jump Shot,[],1642271,27.020367936925098,78.92156862745098,1610612762,106,140,2025-11-22T05:16:17Z,6430000,False,-145.0,201.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
658,PT02M50.00S,2025-11-22T05:16:14.9Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,106,140,2025-11-22T05:16:17Z,6440000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Dieng,O. Dieng,,,,657.0,1.0,1.0,0.0,,,,,,,,,,,
659,PT02M45.00S,2025-11-22T05:16:20.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642959,92.19776609724047,37.99019607843137,1610612760,106,142,2025-11-22T05:18:58Z,6450000,False,-60.0,21.0,1,right,C. Youngblood 6' running finger roll Layup (5 PTS) (O. Dieng 2 AST),"[1642959, 1631172]",1610612760.0,OKC,running finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,5.0,Youngblood,C. Youngblood,O. Dieng,1631172.0,2.0,,,,,,,,,,,,,,,
660,PT02M45.00S,2025-11-22T05:16:27.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,106,142,2025-11-22T05:16:27Z,6460000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M31.00S,2025-11-22T05:19:35.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,12.171484888304862,64.2156862745098,1610612762,108,142,2025-11-22T05:19:40Z,6470000,False,-71.0,62.0,1,left,W. Clayton Jr. 9' pullup Jump Shot (2 PTS) (K. Filipowski 2 AST),"[1642383, 1642271]",1610612762.0,UTA,pullup,,,,,,In The Paint (Non-RA),8-16 Left,9.43,Made,2.0,Clayton Jr.,W. Clayton Jr.,K. Filipowski,1642271.0,2.0,,,,,,,,,,,,,,,
664,PT02M10.00S,2025-11-22T05:19:56.1Z,4,REGULAR,3pt,Jump Shot,[],1642959,69.59592641261499,13.725490196078432,1610612760,108,142,2025-11-22T05:20:00Z,6490000,False,-181.0,233.0,1,right,MISS C. Youngblood 29' 3PT,[1642959],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,29.55,Missed,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,
665,PT02M06.00S,2025-11-22T05:20:00.1Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,108,142,2025-11-22T05:20:00Z,6500000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Sensabaugh,B. Sensabaugh,,,,664.0,1.0,1.0,0.0,,,,,,,,,,,
666,PT02M02.00S,2025-11-22T05:20:07.9Z,4,REGULAR,foul,offensive,[],1641707,,,1610612762,108,142,2025-11-22T05:20:15Z,6510000,False,,,0,,T. Hendricks offensive FOUL (1 PF),"[1641707, 1630198]",1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left Center,,,,Hendricks,T. Hendricks,,,,,,,,202901.0,1.0,0.0,Joe,1630198.0,,,,,,
668,PT02M02.00S,2025-11-22T05:20:07.9Z,4,REGULAR,turnover,offensive foul,[],1641707,,,1610612762,108,142,2025-11-22T05:20:07Z,6530000,False,,,0,,T. Hendricks offensive foul TURNOVER (1 TO),[1641707],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left Center,,,,Hendricks,T. Hendricks,,,,,,,,202901.0,,,,,1.0,,,,,
669,PT01M47.00S,2025-11-22T05:20:36.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631172,83.39356110381078,61.274509803921575,1610612760,108,144,2025-11-22T05:20:42Z,6540000,False,56.0,104.0,1,right,O. Dieng 11' driving floating bank Jump Shot (5 PTS) (I. Joe 3 AST),"[1631172, 1630198]",1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,11.8,Made,5.0,Dieng,O. Dieng,I. Joe,1630198.0,3.0,,,,,,,,,,,,,,,
670,PT01M32.00S,2025-11-22T05:20:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,13.748357424441524,62.00980392156863,1610612762,110,144,2025-11-22T05:20:56Z,6550000,False,-60.0,77.0,1,left,K. Filipowski 9' pullup Jump Shot (16 PTS) (T. Hendricks 2 AST),"[1642271, 1641707]",1610612762.0,UTA,pullup,,,,,,In The Paint (Non-RA),8-16 Left,9.74,Made,16.0,Filipowski,K. Filipowski,T. Hendricks,1641707.0,2.0,,,,,,,,,,,,,,,
672,PT01M23.00S,2025-11-22T05:21:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,89.30683311432325,57.107843137254896,1610612760,110,144,2025-11-22T05:22:00Z,6570000,False,36.0,48.0,1,right,MISS J. Williams cutting Layup,[1631119],1610612760.0,OKC,cutting,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
673,PT01M21.00S,2025-11-22T05:21:09.3Z,4,REGULAR,rebound,defensive,[],1642262,,,1610612762,110,144,2025-11-22T05:21:10Z,6580000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams,C. Williams,,,,672.0,2.0,1.0,1.0,,,,,,,,,,,
674,PT01M17.00S,2025-11-22T05:21:13.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,21.50131406044678,8.57843137254902,1610612762,110,144,2025-11-22T05:22:18Z,6590000,False,207.0,150.0,1,left,MISS B. Sensabaugh 25' running 3PT,[1641729],1610612762.0,UTA,running,,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
675,PT01M15.00S,2025-11-22T05:21:15.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,110,144,2025-11-22T05:21:18Z,6600000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,674.0,,,,,,,,,,,,,,
677,PT01M01.00S,2025-11-22T05:21:38.4Z,4,REGULAR,3pt,Jump Shot,[],1631119,90.09526938239159,3.431372549019608,1610612760,110,144,2025-11-22T05:21:44Z,6620000,False,-233.0,41.0,1,right,MISS J. Williams 3PT,[1631119],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,23.63,Missed,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
678,PT00M59.00S,2025-11-22T05:21:40.4Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612762,110,144,2025-11-22T05:21:44Z,6630000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:2),[1641707],1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,,,,Hendricks,T. Hendricks,,,,677.0,3.0,2.0,1.0,,,,,,,,,,,
679,PT00M54.70S,2025-11-22T05:21:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642271,6.915243101182654,43.627450980392155,1610612762,112,144,2025-11-22T05:21:53Z,6640000,False,32.0,13.0,1,left,K. Filipowski running Layup (18 PTS) (W. Clayton Jr. 3 AST),"[1642271, 1642383]",1610612762.0,UTA,running,,,,,,Restricted Area,0-8 Center,3.43,Made,18.0,Filipowski,K. Filipowski,W. Clayton Jr.,1642383.0,3.0,,,,,,,,,,,,,,,
681,PT00M38.70S,2025-11-22T05:22:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642959,89.04402102496715,63.970588235294116,1610612760,112,144,2025-11-22T05:22:07Z,6660000,False,70.0,50.0,1,right,MISS C. Youngblood 8' driving finger roll Layup,[1642959],1610612760.0,OKC,driving finger roll,,,,,,In The Paint (Non-RA),8-16 Right,8.62,Missed,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,
682,PT00M37.10S,2025-11-22T05:22:05.1Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,112,144,2025-11-22T05:22:07Z,6670000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Sensabaugh,B. Sensabaugh,,,,681.0,2.0,2.0,0.0,,,,,,,,,,,
683,PT00M31.20S,2025-11-22T05:22:11.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642262,31.35676741130092,29.166666666666668,1610612762,112,144,2025-11-22T05:23:02Z,6680000,False,104.0,242.0,1,left,MISS C. Williams 26' running 3PT,[1642262],1610612762.0,UTA,running,,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,Williams,C. Williams,,,,,,,,,,,,,,,,,,
684,PT00M26.50S,2025-11-22T05:22:15.8Z,4,REGULAR,rebound,defensive,[],1642959,,,1610612760,112,144,2025-11-22T05:22:16Z,6690000,False,,,0,,C. Youngblood REBOUND (Off:0 Def:2),[1642959],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,Youngblood,C. Youngblood,,,,683.0,2.0,2.0,0.0,,,,,,,,,,,
685,PT00M04.50S,2025-11-22T05:22:43.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,112,144,2025-11-22T05:22:50Z,6700000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628951.0,,,,,,,,,,
686,PT00M00.00S,2025-11-22T05:22:54.8Z,4,REGULAR,period,end,[],0,,,1610612762,112,144,2025-11-22T05:22:54Z,6710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2025-11-22T05:22:56.7Z,4,REGULAR,game,end,[],0,,,0,112,144,2025-11-22T05:22:56Z,6720000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
