actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
603,PT09M14.00S,2025-11-14T04:08:21.0Z,4,REGULAR,3pt,Jump Shot,[],1630168,90.09526938239159,4.411764705882353,1610612737,109,108,2025-11-14T04:08:29Z,5980000,False,-228.0,41.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
604,PT09M12.00S,2025-11-14T04:08:23.0Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,109,108,2025-11-14T04:08:29Z,5990000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,603.0,2.0,2.0,0.0,,,,,,,,,,,,,,
607,PT08M55.00S,2025-11-14T04:08:40.3Z,4,REGULAR,3pt,Jump Shot,[],1642271,21.895532194480946,9.068627450980392,1610612762,109,108,2025-11-14T04:08:47Z,6000000,False,205.0,153.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
608,PT08M53.00S,2025-11-14T04:08:42.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,109,108,2025-11-14T04:08:47Z,6010000,False,,,0,,J. Johnson REBOUND (Off:1 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,607.0,12.0,11.0,1.0,,,,,,,,,,,,,,
609,PT08M53.00S,2025-11-14T04:08:46.6Z,4,REGULAR,foul,personal,[],1642846,,,1610612737,109,108,2025-11-14T04:08:58Z,6020000,False,,,0,,A. Bailey personal FOUL (2 PF),"[1642846, 1630552]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,,2.0,0.0,Johnson,1630552.0,,,,,,,
611,PT08M53.00S,2025-11-14T04:08:51.1Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,109,108,2025-11-14T04:08:53Z,6040000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M53.00S,2025-11-14T04:08:51.1Z,4,REGULAR,substitution,in,[],1628379,,,1610612737,109,108,2025-11-14T04:08:53Z,6050000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M41.00S,2025-11-14T04:09:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612737,109,108,2025-11-14T04:09:20Z,6060000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1641729, 1629638]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204059.0,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
615,PT08M41.00S,2025-11-14T04:09:42.9Z,4,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,109,109,2025-11-14T04:10:04Z,6080000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (10 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
616,PT08M41.00S,2025-11-14T04:09:42.9Z,4,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,109,109,2025-11-14T04:10:04Z,6090000,False,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT08M39.00S,2025-11-14T04:09:44.9Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,109,109,2025-11-14T04:10:04Z,6100000,False,,,0,,J. Johnson REBOUND (Off:2 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,616.0,13.0,11.0,2.0,,,,,,,,,,,,,,
618,PT08M32.00S,2025-11-14T04:10:05.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,68.41327201051249,65.93137254901961,1610612737,109,112,2025-11-14T04:10:11Z,6110000,False,80.0,244.0,1,right,O. Okongwu 25' 3PT  (22 PTS) (L. Kennard 1 AST),"[1630168, 1628379]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,22.0,,,,,,,L. Kennard,1628379.0,1.0,,
620,PT08M06.00S,2025-11-14T04:10:32.8Z,4,REGULAR,turnover,lost ball,[],203994,,,1610612762,109,112,2025-11-14T04:10:37Z,6130000,False,,,0,,J. Nurkić lost ball TURNOVER (5 TO),"[203994, 1628379]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,5.0,,,,,,Kennard,1628379.0,,,,,
621,PT08M06.00S,2025-11-14T04:10:32.8Z,4,REGULAR,steal,,[],1628379,,,1610612737,109,112,2025-11-14T04:10:34Z,6140000,False,,,0,,L. Kennard STEAL (2 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
622,PT08M02.00S,2025-11-14T04:10:39.4Z,4,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612737,109,112,2025-11-14T04:10:45Z,6150000,False,,,0,,A. Bailey shooting personal FOUL (3 PF) (Johnson 2 FT),"[1642846, 1630552]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,3.0,0.0,Johnson,1630552.0,,,,,,,
624,PT08M02.00S,2025-11-14T04:11:05.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630552,,,1610612737,109,112,2025-11-14T04:11:05Z,6170000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT08M02.00S,2025-11-14T04:11:05.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,109,112,2025-11-14T04:11:05Z,6180000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,,,
626,PT08M02.00S,2025-11-14T04:11:22.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630552,,,1610612737,109,113,2025-11-14T04:11:22Z,6190000,False,,,0,,J. Johnson Free Throw 2 of 2 (28 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
627,PT07M48.00S,2025-11-14T04:11:38.8Z,4,REGULAR,3pt,Jump Shot,[],1641729,32.276609724047304,37.00980392156863,1610612762,112,113,2025-11-14T04:11:49Z,6200000,False,65.0,251.0,1,left,B. Sensabaugh 25' 3PT  (9 PTS) (A. Bailey 3 AST),"[1641729, 1642846]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,25.92,Made,,,,,,,9.0,,,,,,,A. Bailey,1642846.0,3.0,,
629,PT07M30.00S,2025-11-14T04:11:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630168,88.64980289093299,5.637254901960785,1610612737,112,116,2025-11-14T04:15:33Z,6220000,False,-222.0,54.0,1,right,O. Okongwu 3PT  (25 PTS) (N. Alexander-Walker 5 AST),"[1630168, 1629638]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,22.83,Made,,,,,,,25.0,,,,,,,N. Alexander-Walker,1629638.0,5.0,,
631,PT07M18.00S,2025-11-14T04:12:07.7Z,4,REGULAR,2pt,Jump Shot,[],1641718,13.091327201051248,33.82352941176471,1610612762,112,116,2025-11-14T04:14:00Z,6240000,False,81.0,71.0,1,left,MISS K. George 10' driving floating Shot - blocked,"[1641718, 1629638]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Right,10.74,Missed,,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
632,PT07M18.00S,2025-11-14T04:12:07.7Z,4,REGULAR,block,,[],1629638,,,1610612762,112,116,2025-11-14T04:12:09Z,6250000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
633,PT07M16.00S,2025-11-14T04:12:09.7Z,4,REGULAR,rebound,offensive,[],1641729,,,1610612762,112,116,2025-11-14T04:12:12Z,6260000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,,,631.0,3.0,2.0,1.0,,,,,,,,,,,,,,
634,PT07M15.00S,2025-11-14T04:12:11.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,4.02431011826544,96.07843137254902,1610612762,112,116,2025-11-14T04:12:15Z,6270000,False,-230.0,-15.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
635,PT07M13.00S,2025-11-14T04:12:13.5Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,112,116,2025-11-14T04:12:15Z,6280000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,634.0,9.0,7.0,2.0,,,,,,,,,,,,,,
636,PT07M05.00S,2025-11-14T04:12:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630168,67.49342969776609,38.48039215686275,1610612737,112,119,2025-11-14T04:12:25Z,6290000,False,-58.0,253.0,1,right,O. Okongwu 25' 3PT  (28 PTS) (J. Johnson 12 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,,,28.0,,,,,,,J. Johnson,1630552.0,12.0,,
638,PT07M03.00S,2025-11-14T04:12:26.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,112,119,2025-11-14T04:12:26Z,6310000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,out,[],1642846,,,1610612762,112,119,2025-11-14T04:15:24Z,6330000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,out,[],1642271,,,1610612762,112,119,2025-11-14T04:15:24Z,6340000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,112,119,2025-11-14T04:15:24Z,6350000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,out,[],1642258,,,1610612762,112,119,2025-11-14T04:15:24Z,6360000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,out,[],1628379,,,1610612762,112,119,2025-11-14T04:15:24Z,6370000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,112,119,2025-11-14T04:15:24Z,6380000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,in,[],1642268,,,1610612762,112,119,2025-11-14T04:15:24Z,6390000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,in,[],1629004,,,1610612762,112,119,2025-11-14T04:15:24Z,6400000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,in,[],1630700,,,1610612762,112,119,2025-11-14T04:15:24Z,6410000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT07M03.00S,2025-11-14T04:15:09.8Z,4,REGULAR,substitution,in,[],1630249,,,1610612762,112,119,2025-11-14T04:15:24Z,6420000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M48.00S,2025-11-14T04:15:57.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,11.251642575558476,94.85294117647058,1610612762,115,119,2025-11-14T04:16:02Z,6430000,False,-224.0,53.0,1,left,L. Markkanen 3PT  (40 PTS) (J. Nurkić 8 AST),"[1628374, 203994]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,40.0,,,,,,,J. Nurkić,203994.0,8.0,,
652,PT06M32.00S,2025-11-14T04:16:13.2Z,4,REGULAR,2pt,Jump Shot,[],1630552,73.9323258869908,43.38235294117647,1610612737,115,119,2025-11-14T04:16:17Z,6450000,False,-33.0,193.0,1,right,MISS J. Johnson 19' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,19.53,Missed,,,,,,,,,,,,,,,,,,
653,PT06M29.00S,2025-11-14T04:16:16.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612762,115,119,2025-11-14T04:16:17Z,6460000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:8),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Center,,,652.0,9.0,8.0,1.0,,,,,,,,,,,,,,
654,PT06M24.00S,2025-11-14T04:16:20.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,8.886333771353483,95.34313725490196,1610612762,115,119,2025-11-14T04:16:34Z,6470000,False,-227.0,31.0,1,left,MISS S. Mykhailiuk running 3PT,[1629004],1610612762.0,UTA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
655,PT06M22.00S,2025-11-14T04:16:22.9Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,115,119,2025-11-14T04:16:24Z,6480000,False,,,0,,J. Johnson REBOUND (Off:2 Def:12),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,654.0,14.0,12.0,2.0,,,,,,,,,,,,,,
656,PT06M09.00S,2025-11-14T04:16:36.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,88.51839684625493,44.11764705882353,1610612737,115,119,2025-11-14T04:16:41Z,6490000,False,-29.0,55.0,1,right,MISS J. Johnson 6' turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
657,PT06M06.00S,2025-11-14T04:16:39.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612762,115,119,2025-11-14T04:16:41Z,6500000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:9),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,656.0,10.0,9.0,1.0,,,,,,,,,,,,,,
658,PT05M57.00S,2025-11-14T04:16:48.3Z,4,REGULAR,3pt,Jump Shot,[],1641718,25.18068331143233,16.911764705882355,1610612762,118,119,2025-11-14T04:16:52Z,6510000,False,165.0,184.0,1,left,K. George 24' 3PT step back (17 PTS) (I. Collier 6 AST),"[1641718, 1642268]",1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,24.76,Made,,,,,,,17.0,,,,,,,I. Collier,1642268.0,6.0,,
660,PT05M40.00S,2025-11-14T04:17:07.4Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,118,119,2025-11-14T04:17:15Z,6530000,False,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (3 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,1201.0,3.0,,,,,,,,,,,,
661,PT05M24.00S,2025-11-14T04:17:35.6Z,4,REGULAR,turnover,out-of-bounds,[],203994,,,1610612762,118,119,2025-11-14T04:17:40Z,6540000,False,,,0,,J. Nurkić bad pass out-of-bounds TURNOVER (6 TO),[203994],1610612762.0,UTA,bad pass,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,1201.0,6.0,,,,,,,,,,,,
662,PT05M13.00S,2025-11-14T04:17:51.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630168,67.62483574244416,48.03921568627451,1610612737,118,119,2025-11-14T04:17:57Z,6550000,False,-10.0,252.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
663,PT05M10.00S,2025-11-14T04:17:55.2Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,118,119,2025-11-14T04:17:55Z,6560000,False,,,0,,D. Daniels REBOUND (Off:2 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,662.0,2.0,0.0,2.0,,,,,,,,,,,,,,
664,PT05M07.00S,2025-11-14T04:17:58.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,93.24901445466492,55.392156862745104,1610612737,118,121,2025-11-14T04:18:02Z,6570000,False,27.0,11.0,1,right,O. Okongwu alley-oop DUNK (30 PTS) (J. Johnson 13 AST),"[1630168, 1630552]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,30.0,,,,,,,J. Johnson,1630552.0,13.0,,
666,PT04M49.00S,2025-11-14T04:18:16.4Z,4,REGULAR,turnover,bad pass,[],1628374,,,1610612762,118,121,2025-11-14T04:18:51Z,6590000,False,,,0,,L. Markkanen bad pass TURNOVER (4 TO),"[1628374, 1630552]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,,,,,,Johnson,1630552.0,,,,,
667,PT04M49.00S,2025-11-14T04:18:16.4Z,4,REGULAR,steal,,[],1630552,,,1610612737,118,121,2025-11-14T04:18:18Z,6600000,False,,,0,,J. Johnson STEAL (7 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
669,PT04M29.00S,2025-11-14T04:18:44.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,89.70105124835742,42.40196078431372,1610612737,118,123,2025-11-14T04:18:47Z,6620000,False,-38.0,44.0,1,right,N. Alexander-Walker driving Layup (12 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,,,,,,12.0,,,,,,,,,,,
670,PT04M13.00S,2025-11-14T04:18:59.7Z,4,REGULAR,turnover,lost ball,[],1641718,,,1610612762,118,123,2025-11-14T04:19:03Z,6630000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 1629638]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,Alexander-Walker,1629638.0,,,,,
671,PT04M13.00S,2025-11-14T04:18:59.7Z,4,REGULAR,steal,,[],1629638,,,1610612737,118,123,2025-11-14T04:19:01Z,6640000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
672,PT04M11.00S,2025-11-14T04:19:03.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612737,118,123,2025-11-14T04:19:08Z,6650000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[1642268, 1629638]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,
674,PT04M11.00S,2025-11-14T04:19:32.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629638,,,1610612737,118,124,2025-11-14T04:19:32Z,6670000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (13 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
675,PT04M11.00S,2025-11-14T04:19:33.4Z,4,REGULAR,substitution,out,[],203994,,,1610612737,118,124,2025-11-14T04:19:38Z,6680000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M11.00S,2025-11-14T04:19:33.4Z,4,REGULAR,substitution,in,[],1642846,,,1610612737,118,124,2025-11-14T04:19:38Z,6690000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M11.00S,2025-11-14T04:19:55.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629638,,,1610612737,118,125,2025-11-14T04:19:55Z,6700000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (14 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
678,PT03M54.00S,2025-11-14T04:20:19.4Z,4,REGULAR,3pt,Jump Shot,[],1641718,4.681340341655716,3.431372549019608,1610612762,118,125,2025-11-14T04:20:34Z,6710000,False,233.0,-8.0,1,left,MISS K. George pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
679,PT03M51.00S,2025-11-14T04:20:22.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,118,125,2025-11-14T04:20:23Z,6720000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:8),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,678.0,10.0,8.0,2.0,,,,,,,,,,,,,,
680,PT03M36.00S,2025-11-14T04:20:38.9Z,4,REGULAR,turnover,traveling,[],1630249,,,1610612737,118,125,2025-11-14T04:20:45Z,6730000,False,,,0,,V. Krejčí traveling TURNOVER (1 TO),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,24+ Center,,,,,,,204059.0,1.0,,,,,,,,,,,,
681,PT03M36.00S,2025-11-14T04:20:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,118,125,2025-11-14T04:20:53Z,6740000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M18.00S,2025-11-14T04:22:37.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,13.748357424441524,48.28431372549019,1610612762,118,125,2025-11-14T04:22:43Z,6750000,False,9.0,77.0,1,left,MISS K. George 7' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
683,PT03M15.00S,2025-11-14T04:22:40.1Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,118,125,2025-11-14T04:22:43Z,6760000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,682.0,7.0,3.0,4.0,,,,,,,,,,,,,,
684,PT03M15.00S,2025-11-14T04:22:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,118,125,2025-11-14T04:22:40Z,6770000,False,0.0,0.0,1,left,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
685,PT03M13.00S,2025-11-14T04:22:42.1Z,4,REGULAR,rebound,offensive,[],1642846,,,1610612762,118,125,2025-11-14T04:22:42Z,6780000,False,,,0,,A. Bailey REBOUND (Off:2 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,,,684.0,3.0,1.0,2.0,,,,,,,,,,,,,,
686,PT03M13.00S,2025-11-14T04:22:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642846,5.590000152587891,50.0,1610612762,118,125,2025-11-14T04:22:42Z,6790000,False,0.0,0.0,1,left,MISS A. Bailey tip Layup,[1642846],1610612762.0,UTA,tip,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
