actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
523,PT09M11.00S,2023-03-26T04:26:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.619579500657039,49.50980392156863,1610612740,89,111,2023-03-26T04:26:27Z,5150000,False,2.0,10.0,1,left,C. McCollum driving Layup (16 PTS) (J. Valanciunas 2 AST),"[203468, 202685]",1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,1.0,Made,,,,,16.0,,,,J. Valanciunas,202685.0,2.0,,,
525,PT08M54.00S,2023-03-26T04:26:38.6Z,4,REGULAR,3pt,Jump Shot,[],203496,67.85479632063075,32.35294117647058,1610612746,92,111,2023-03-26T04:26:43Z,5170000,False,-88.0,250.0,1,right,R. Covington 26' 3PT  (8 PTS) (B. Hyland 6 AST),"[203496, 1630538]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Covington,R. Covington,,,26.48,Made,,,,,8.0,,,,B. Hyland,1630538.0,6.0,,,
527,PT08M39.00S,2023-03-26T04:26:54.8Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612740,92,111,2023-03-26T04:27:01Z,5190000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (McCollum 2 FT),"[1630538, 203468]",1610612746.0,LAC,shooting,,,,,,In The Paint (Non-RA),8-16 Center,2714.0,2.0,0.0,Hyland,B. Hyland,McCollum,203468.0,,,,,,,,,,,,,,,,
529,PT08M39.00S,2023-03-26T04:27:26.8Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,92,112,2023-03-26T04:27:26Z,5210000,False,,,0,,C. McCollum Free Throw 1 of 2 (17 PTS),[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,Made,,,,,17.0,,,,,,,,,
530,PT08M39.00S,2023-03-26T04:27:45.8Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,92,113,2023-03-26T04:27:45Z,5220000,False,,,0,,C. McCollum Free Throw 2 of 2 (18 PTS),[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,Made,,,,,18.0,,,,,,,,,
531,PT08M29.00S,2023-03-26T04:27:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,92.42772667542707,48.529411764705884,1610612746,92,113,2023-03-26T04:28:05Z,5230000,False,-7.0,19.0,1,right,MISS A. Coffey driving Layup - blocked,"[1629599, 202685]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Coffey,A. Coffey,,,2.01,Missed,,,,,,,,,,,,Valanciunas,202685.0,
532,PT08M29.00S,2023-03-26T04:27:59.9Z,4,REGULAR,block,,[],202685,,,1610612746,92,113,2023-03-26T04:28:02Z,5240000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
533,PT08M27.00S,2023-03-26T04:28:01.9Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,92,113,2023-03-26T04:28:05Z,5250000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:11),[202685],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,531.0,13.0,11.0,2.0,,,,,,,,,,
534,PT08M16.00S,2023-03-26T04:28:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,8.590670170827863,44.85294117647059,1610612740,92,113,2023-03-26T04:31:54Z,5260000,False,26.0,28.0,1,left,MISS C. McCollum driving finger roll Layup - blocked,"[203468, 1629599]",1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,3.82,Missed,,,,,,,,,,,,Coffey,1629599.0,
535,PT08M16.00S,2023-03-26T04:28:13.6Z,4,REGULAR,block,,[],1629599,,,1610612740,92,113,2023-03-26T04:28:16Z,5270000,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
536,PT08M16.00S,2023-03-26T04:28:13.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,92,113,2023-03-26T04:28:34Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,534.0,,,,,,,,,,,,,
538,PT08M16.00S,2023-03-26T04:28:35.9Z,4,REGULAR,substitution,out,[],203486,,,1610612740,92,113,2023-03-26T04:28:40Z,5300000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
539,PT08M16.00S,2023-03-26T04:28:35.9Z,4,REGULAR,substitution,in,[],1631217,,,1610612740,92,113,2023-03-26T04:28:40Z,5310000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,,,,,,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,
540,PT08M09.00S,2023-03-26T04:28:57.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,30.798291721419176,80.3921568627451,1610612740,92,116,2023-03-26T04:29:01Z,5320000,False,-152.0,237.0,1,left,T. Murphy III 28' 3PT  (29 PTS) (C. McCollum 8 AST),"[1630530, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,28.16,Made,,,,,29.0,,,,C. McCollum,203468.0,8.0,,,
542,PT07M57.00S,2023-03-26T04:29:09.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,93.74178712220763,51.470588235294116,1610612746,92,116,2023-03-26T04:33:22Z,5340000,False,7.0,6.0,1,right,MISS R. Covington driving reverse Layup,[203496],1610612746.0,LAC,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Covington,R. Covington,,,0.97,Missed,,,,,,,,,,,,,,
543,PT07M57.00S,2023-03-26T04:29:09.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,92,116,2023-03-26T04:29:15Z,5350000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,542.0,,,,,,,,,,,,,
546,PT07M57.00S,2023-03-26T04:29:24.3Z,4,REGULAR,turnover,inbound,[],1626196,,,1610612740,92,116,2023-03-26T04:29:43Z,5370000,False,,,0,,J. Richardson inbound TURNOVER (4 TO),[1626196],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Richardson,J. Richardson,,,,,,,,,,4.0,,,,,,,,
547,PT07M51.00S,2023-03-26T04:29:49.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630538,90.19382391590013,19.85294117647058,1610612746,94,116,2023-03-26T04:29:53Z,5380000,False,-151.0,40.0,1,right,B. Hyland 15' pullup Jump Shot (7 PTS),[1630538],1610612746.0,LAC,pullup,,,,,,Mid-Range,8-16 Left,,,,Hyland,B. Hyland,,,15.58,Made,,,,,7.0,,,,,,,,,
548,PT07M33.00S,2023-03-26T04:30:07.6Z,4,REGULAR,3pt,Jump Shot,[],203468,29.878449408672807,26.715686274509807,1610612740,94,119,2023-03-26T04:30:11Z,5390000,False,116.0,228.0,1,left,C. McCollum 25' 3PT  (21 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,25.64,Made,,,,,21.0,,,,J. Valanciunas,202685.0,3.0,,,
550,PT07M07.00S,2023-03-26T04:30:34.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,93.61038107752957,3.1862745098039227,1610612746,97,119,2023-03-26T04:30:39Z,5410000,False,-234.0,8.0,1,right,B. Hyland 3PT  (10 PTS) (T. Mann 2 AST),"[1630538, 1629611]",1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Hyland,B. Hyland,,,23.42,Made,,,,,10.0,,,,T. Mann,1629611.0,2.0,,,
552,PT06M46.00S,2023-03-26T04:30:55.9Z,4,REGULAR,turnover,lost ball,[],203468,,,1610612740,97,119,2023-03-26T04:31:41Z,5430000,False,,,0,,C. McCollum lost ball TURNOVER (3 TO),"[203468, 1629611]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,,McCollum,C. McCollum,,,,,,,,,,3.0,Mann,1629611.0,,,,,,
553,PT06M46.00S,2023-03-26T04:30:55.9Z,4,REGULAR,steal,,[],1629611,,,1610612746,97,119,2023-03-26T04:30:57Z,5440000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left Center,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
554,PT06M46.00S,2023-03-26T04:30:58.2Z,4,REGULAR,foul,personal,[],203468,,,1610612746,97,119,2023-03-26T04:31:02Z,5450000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 203496]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,2005.0,2.0,0.0,McCollum,C. McCollum,Covington,203496.0,,,,,,,,,,,,,,,,
556,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,97,119,2023-03-26T04:31:28Z,5470000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
557,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,out,[],1626196,,,1610612746,97,119,2023-03-26T04:31:28Z,5480000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
558,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,out,[],203468,,,1610612746,97,119,2023-03-26T04:31:28Z,5490000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
559,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,97,119,2023-03-26T04:31:28Z,5500000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,,,,,,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,
560,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,in,[],1627742,,,1610612746,97,119,2023-03-26T04:31:28Z,5510000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
561,PT06M46.00S,2023-03-26T04:31:10.2Z,4,REGULAR,substitution,in,[],1630700,,,1610612746,97,119,2023-03-26T04:31:28Z,5520000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
562,PT06M36.00S,2023-03-26T04:31:33.5Z,4,REGULAR,turnover,out-of-bounds,[],203496,,,1610612746,97,119,2023-03-26T04:32:38Z,5530000,False,,,0,,R. Covington bad pass out-of-bounds TURNOVER (1 TO),[203496],1610612746.0,LAC,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,Covington,R. Covington,,,,,,,,,,1.0,,,,,,,,
563,PT06M26.00S,2023-03-26T04:31:52.8Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,97,119,2023-03-26T04:31:59Z,5540000,False,,,0,,J. Valanciunas offensive FOUL (4 PF),"[202685, 203496]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,1628953.0,4.0,1.0,Valanciunas,J. Valanciunas,Covington,203496.0,,,,,,,,,,,,,,,,
565,PT06M26.00S,2023-03-26T04:31:52.8Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,97,119,2023-03-26T04:31:52Z,5560000,False,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,1628953.0,,,Valanciunas,J. Valanciunas,,,,,,,,,,2.0,,,,,,,,
566,PT06M21.00S,2023-03-26T04:32:12.0Z,4,REGULAR,foul,personal,[],1630700,,,1610612746,97,119,2023-03-26T04:32:15Z,5570000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1630538]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,2714.0,1.0,0.0,Daniels,D. Daniels,Hyland,1630538.0,,,,,,,,,,,,,,,,
568,PT06M09.00S,2023-03-26T04:32:35.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630538,82.17805519053877,59.068627450980394,1610612746,99,119,2023-03-26T04:32:41Z,5590000,False,45.0,115.0,1,right,B. Hyland 12' step back Jump Shot (12 PTS),[1630538],1610612746.0,LAC,step back,,,,,,In The Paint (Non-RA),8-16 Center,,,,Hyland,B. Hyland,,,12.36,Made,,,,,12.0,,,,,,,,,
569,PT05M48.00S,2023-03-26T04:32:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630530,6.750985545335084,4.166666666666657,1610612740,99,122,2023-03-26T04:33:01Z,5600000,False,229.0,11.0,1,left,T. Murphy III 3PT  (32 PTS) (B. Ingram 13 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Murphy III,T. Murphy III,,,22.95,Made,,,,,32.0,,,,B. Ingram,1627742.0,13.0,,,
572,PT05M31.00S,2023-03-26T04:33:30.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,87.17148488830486,44.11764705882353,1610612746,99,122,2023-03-26T04:33:36Z,5630000,False,-29.0,68.0,1,right,MISS M. Diabate 7' floating Shot,[1631217],1610612746.0,LAC,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Diabate,M. Diabate,,,7.42,Missed,,,,,,,,,,,,,,
573,PT05M29.00S,2023-03-26T04:33:32.7Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,99,122,2023-03-26T04:33:36Z,5640000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Daniels,D. Daniels,,,,,572.0,1.0,1.0,0.0,,,,,,,,,,
575,PT05M13.00S,2023-03-26T04:34:05.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,15.55519053876479,50.245098039215684,1610612740,99,122,2023-03-26T04:34:09Z,5660000,False,-1.0,94.0,1,left,MISS J. Valanciunas 9' Jump Shot,[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Valanciunas,J. Valanciunas,,,9.37,Missed,,,,,,,,,,,,,,
576,PT05M10.00S,2023-03-26T04:34:08.2Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,99,122,2023-03-26T04:34:09Z,5670000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Covington,R. Covington,,,,,575.0,1.0,1.0,0.0,,,,,,,,,,
577,PT04M52.00S,2023-03-26T04:34:25.9Z,4,REGULAR,2pt,Jump Shot,[],1629875,78.89290407358739,33.82352941176471,1610612746,99,122,2023-03-26T04:34:58Z,5680000,False,-81.0,146.0,1,right,MISS X. Moon 16' pullup Shot,[1629875],1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Left Center,,,,Moon,X. Moon,,,16.68,Missed,,,,,,,,,,,,,,
581,PT04M46.00S,2023-03-26T04:34:31.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,99,122,2023-03-26T04:34:58Z,5690000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,577.0,,,,,,,,,,,,,
578,PT04M46.00S,2023-03-26T04:34:57.9Z,4,REGULAR,jumpball,recovered,[],202685,,,1610612740,99,122,2023-03-26T04:34:57Z,5700000,False,,,0,,Jump Ball B. Ingram vs. M. Diabate: Tip to J. Valanciunas,"[202685, 1627742, 1631217]",1610612740.0,NOP,heldball,J. Valanciunas,Ingram,1627742.0,Diabate,1631217.0,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,202685.0
582,PT04M44.00S,2023-03-26T04:35:01.8Z,4,REGULAR,foul,personal,['2freethrow'],1629875,,,1610612740,99,122,2023-03-26T04:35:10Z,5730000,False,,,0,,X. Moon shooting personal FOUL (1 PF) (Marshall 2 FT),"[1629875, 1630230]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,Moon,X. Moon,Marshall,1630230.0,,,,,,,,,,,,,,,,
584,PT04M44.00S,2023-03-26T04:35:30.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,99,122,2023-03-26T04:35:30Z,5750000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,Missed,,,,,,,,,,,,,,
585,PT04M44.00S,2023-03-26T04:35:30.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,99,122,2023-03-26T04:35:30Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,
586,PT04M44.00S,2023-03-26T04:35:31.1Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,99,122,2023-03-26T04:35:39Z,5770000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
587,PT04M44.00S,2023-03-26T04:35:31.1Z,4,REGULAR,substitution,in,[],1626196,,,1610612740,99,122,2023-03-26T04:35:39Z,5780000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
588,PT04M44.00S,2023-03-26T04:35:54.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,99,123,2023-03-26T04:35:54Z,5790000,False,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,Made,,,,,6.0,,,,,,,,,
589,PT04M32.00S,2023-03-26T04:36:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.47897503285151,53.431372549019606,1610612746,101,123,2023-03-26T04:36:19Z,5800000,False,17.0,9.0,1,right,B. Hyland driving Layup (14 PTS),[1630538],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Hyland,B. Hyland,,,1.93,Made,,,,,14.0,,,,,,,,,
590,PT04M32.00S,2023-03-26T04:36:17.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202685,,,1610612746,101,123,2023-03-26T04:36:28Z,5810000,False,,,0,,J. Valanciunas shooting personal FOUL (5 PF) (Hyland 1 FT),"[202685, 1630538]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,5.0,1.0,Valanciunas,J. Valanciunas,Hyland,1630538.0,,,,,,,,,,,,,,,,
592,PT04M32.00S,2023-03-26T04:36:38.3Z,4,REGULAR,freethrow,1 of 1,[],1630538,,,1610612746,102,123,2023-03-26T04:36:38Z,5830000,False,,,0,,B. Hyland Free Throw 1 of 1 (15 PTS),[1630538],1610612746.0,LAC,,,,,,,,,,,,Hyland,B. Hyland,,,,Made,,,,,15.0,,,,,,,,,
593,PT04M16.00S,2023-03-26T04:36:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.8823915900131425,48.774509803921575,1610612740,102,125,2023-03-26T04:37:00Z,5840000,False,6.0,12.0,1,left,J. Valanciunas driving Layup (17 PTS),[202685],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,1.36,Made,,,,,17.0,,,,,,,,,
594,PT04M16.00S,2023-03-26T04:37:01.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,102,125,2023-03-26T04:37:07Z,5850000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,1628953.0,,,,,,,,,,,,,,,,,,,,,,
595,PT04M04.00S,2023-03-26T04:37:18.8Z,4,REGULAR,3pt,Jump Shot,[],1630538,67.46057818659658,68.38235294117646,1610612746,105,125,2023-03-26T04:37:23Z,5860000,False,92.0,253.0,1,right,B. Hyland 26' 3PT  (18 PTS) (X. Moon 1 AST),"[1630538, 1629875]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Hyland,B. Hyland,,,26.95,Made,,,,,18.0,,,,X. Moon,1629875.0,1.0,,,
597,PT03M48.00S,2023-03-26T04:37:37.2Z,4,REGULAR,foul,personal,[],1631217,,,1610612740,105,125,2023-03-26T04:37:49Z,5880000,False,,,0,,M. Diabate personal FOUL (1 PF),"[1631217, 202685]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,2005.0,1.0,0.0,Diabate,M. Diabate,Valanciunas,202685.0,,,,,,,,,,,,,,,,
599,PT03M42.00S,2023-03-26T04:38:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,7.145203679369246,49.754901960784316,1610612740,105,127,2023-03-26T04:38:07Z,5900000,False,1.0,15.0,1,left,J. Richardson driving finger roll Layup (13 PTS) (J. Valanciunas 4 AST),"[1626196, 202685]",1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Richardson,J. Richardson,,,1.47,Made,,,,,13.0,,,,J. Valanciunas,202685.0,4.0,,,
600,PT03M33.00S,2023-03-26T04:38:11.4Z,4,REGULAR,3pt,Jump Shot,[],203496,87.0400788436268,96.07843137254902,1610612746,108,127,2023-03-26T04:38:15Z,5910000,False,230.0,69.0,1,right,R. Covington 24' 3PT  (11 PTS) (B. Hyland 7 AST),"[203496, 1630538]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Covington,R. Covington,,,24.06,Made,,,,,11.0,,,,B. Hyland,1630538.0,7.0,,,
603,PT03M14.00S,2023-03-26T04:38:32.2Z,4,REGULAR,foul,personal,[],1631217,,,1610612740,108,127,2023-03-26T04:38:42Z,5930000,False,,,0,,M. Diabate personal FOUL (2 PF),"[1631217, 202685]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left,2714.0,2.0,0.0,Diabate,M. Diabate,Valanciunas,202685.0,,,,,,,,,,,,,,,,
605,PT03M05.00S,2023-03-26T04:38:57.3Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612740,108,127,2023-03-26T04:39:04Z,5950000,False,,,0,,N. Marshall bad pass TURNOVER (2 TO),"[1630230, 1631217]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Marshall,N. Marshall,,,,,,,,,,2.0,Diabate,1631217.0,,,,,,
606,PT03M05.00S,2023-03-26T04:38:57.3Z,4,REGULAR,steal,,[],1631217,,,1610612746,108,127,2023-03-26T04:38:59Z,5960000,False,,,0,,M. Diabate STEAL (1 STL),[1631217],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,
607,PT03M02.00S,2023-03-26T04:39:01.7Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,108,127,2023-03-26T04:39:08Z,5970000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (4 TO),[1630538],1610612746.0,LAC,bad pass,,,,,,Above the Break 3,24+ Right Center,2714.0,,,Hyland,B. Hyland,,,,,,,,,,4.0,,,,,,,,
608,PT02M53.00S,2023-03-26T04:39:24.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,108,127,2023-03-26T04:39:24Z,5980000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M53.00S,2023-03-26T04:40:58.3Z,4,REGULAR,substitution,out,[],202685,,,1610612740,108,127,2023-03-26T04:42:07Z,5990000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
610,PT02M53.00S,2023-03-26T04:40:58.3Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,108,127,2023-03-26T04:42:07Z,6000000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
611,PT02M53.00S,2023-03-26T04:40:58.3Z,4,REGULAR,substitution,in,[],1626195,,,1610612740,108,127,2023-03-26T04:42:07Z,6010000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,
612,PT02M53.00S,2023-03-26T04:40:58.3Z,4,REGULAR,substitution,in,[],202066,,,1610612740,108,127,2023-03-26T04:42:07Z,6020000,False,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,,,,,,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,
613,PT02M44.00S,2023-03-26T04:42:21.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630700,7.013797634691201,51.470588235294116,1610612740,108,127,2023-03-26T04:42:26Z,6030000,False,-7.0,13.0,1,left,MISS D. Daniels driving Layup,[1630700],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Daniels,D. Daniels,,,1.53,Missed,,,,,,,,,,,,,,
614,PT02M41.00S,2023-03-26T04:42:24.9Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,108,127,2023-03-26T04:42:26Z,6040000,False,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Hernangomez,W. Hernangomez,,,,,613.0,1.0,0.0,1.0,,,,,,,,,,
615,PT02M40.00S,2023-03-26T04:42:25.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626195,6.225361366622863,51.22549019607843,1610612740,108,129,2023-03-26T04:42:28Z,6050000,False,-6.0,6.0,1,left,W. Hernangomez putback Layup (2 PTS),[1626195],1610612740.0,NOP,putback,,,,,,Restricted Area,0-8 Center,,,,Hernangomez,W. Hernangomez,,,0.86,Made,,,,,2.0,,,,,,,,,
616,PT02M16.00S,2023-03-26T04:42:49.5Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612746,108,129,2023-03-26T04:42:52Z,6060000,False,,,0,,B. Hyland bad pass TURNOVER (5 TO),"[1630538, 1626195]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hyland,B. Hyland,,,,,,,,,,5.0,Hernangomez,1626195.0,,,,,,
