actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT01M58.00S,2022-11-08T04:18:02.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202704,94.66162943495401,4.411764705882348,1610612746,56,60,2022-11-08T04:18:11Z,2590000,-228.0,-2.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
260,PT01M56.00S,2022-11-08T04:18:04.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,56,60,2022-11-08T04:18:11Z,2600000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,259.0,,,,,,,,,,,,,,,,,
261,PT01M56.00S,2022-11-08T04:18:10.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612739,56,60,2022-11-08T04:18:16Z,2610000,,,0,,T. Mann loose ball personal FOUL (1 PF) (Okoro 2 FT),"[1629611, 1630171]",1610612746.0,LAC,loose ball,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,Okoro,1630171.0,,
263,PT01M56.00S,2022-11-08T04:18:40.4Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,56,61,2022-11-08T04:18:40Z,2630000,,,0,,I. Okoro Free Throw 1 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
264,PT01M56.00S,2022-11-08T04:18:50.8Z,2,REGULAR,substitution,out,[],202704,,,1610612739,56,61,2022-11-08T04:18:53Z,2640000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT01M56.00S,2022-11-08T04:18:50.8Z,2,REGULAR,substitution,in,[],201587,,,1610612739,56,61,2022-11-08T04:18:53Z,2650000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT01M56.00S,2022-11-08T04:19:06.7Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,56,62,2022-11-08T04:19:06Z,2660000,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
268,PT01M41.00S,2022-11-08T04:19:26.8Z,2,REGULAR,2pt,Jump Shot,[],202331,73.89947437582128,43.872549019607845,1610612746,58,62,2022-11-08T04:19:32Z,2680000,-31.0,193.0,1,right,P. George 19' step back Jump Shot (16 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Center,19.52,Made,,,,,16.0,,,,,,,,,,,,,
269,PT01M25.00S,2022-11-08T04:19:42.0Z,2,REGULAR,2pt,Jump Shot,[],1628386,23.4395532194481,31.127450980392155,1610612739,58,62,2022-11-08T04:19:46Z,2690000,94.0,168.0,1,left,MISS J. Allen 19' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,19.25,Missed,,,,,,,,,,,,,,,,,,
270,PT01M22.00S,2022-11-08T04:19:45.0Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,58,62,2022-11-08T04:19:46Z,2700000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT01M10.00S,2022-11-08T04:20:00.5Z,2,REGULAR,foul,personal,[],1630171,,,1610612746,58,62,2022-11-08T04:20:05Z,2710000,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 201587]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Batum,201587.0,,
273,PT01M10.00S,2022-11-08T04:20:08.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612746,58,62,2022-11-08T04:20:11Z,2730000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M10.00S,2022-11-08T04:20:08.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612746,58,62,2022-11-08T04:20:11Z,2740000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M00.00S,2022-11-08T04:20:31.4Z,2,REGULAR,2pt,Jump Shot,[],202331,87.56570302233902,78.18627450980392,1610612746,60,62,2022-11-08T04:24:53Z,2750000,141.0,64.0,1,right,P. George 15' Jump Shot (18 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,15.49,Made,,,,,18.0,,,,,,,,,,,,,
276,PT00M47.20S,2022-11-08T04:20:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,9.904730617608408,36.274509803921575,1610612739,60,64,2022-11-08T04:20:53Z,2760000,69.0,41.0,1,left,D. Garland 7' driving floating bank Jump Shot (9 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,,,,,9.0,,,,,,,,,,,,,
277,PT00M35.80S,2022-11-08T04:21:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.61038107752957,52.69607843137255,1610612746,62,64,2022-11-08T04:21:13Z,2770000,13.0,8.0,1,right,I. Zubac cutting Layup (6 PTS) (N. Batum 2 AST),"[1627826, 201587]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,6.0,N. Batum,201587.0,2.0,,,,,,,,,,
279,PT00M24.20S,2022-11-08T04:21:20.1Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,62,64,2022-11-08T04:21:24Z,2790000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 202331]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2.0,George,202331.0,,,,,,,
280,PT00M24.20S,2022-11-08T04:21:20.1Z,2,REGULAR,steal,,[],202331,,,1610612746,62,64,2022-11-08T04:21:22Z,2800000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
281,PT00M01.40S,2022-11-08T04:21:42.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202694,79.02431011826545,29.411764705882348,1610612746,64,64,2022-11-08T04:25:41Z,2810000,-103.0,145.0,1,right,M. Morris Sr. 17' pullup Jump Shot (10 PTS) (T. Mann 3 AST),"[202694, 1629611]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,17.76,Made,,,,,10.0,T. Mann,1629611.0,3.0,,,,,,,,,,
283,PT00M00.00S,2022-11-08T04:21:55.2Z,2,REGULAR,period,end,[],0,,,1610612739,64,64,2022-11-08T04:21:55Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2022-11-08T04:36:34.5Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612739,64,64,2022-11-08T04:37:21Z,2840000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2022-11-08T04:36:34.5Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612739,64,64,2022-11-08T04:37:21Z,2850000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-11-08T04:37:16.9Z,3,REGULAR,period,start,[],0,,,1610612746,64,64,2022-11-08T04:37:22Z,2860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT11M42.00S,2022-11-08T04:37:34.2Z,3,REGULAR,3pt,Jump Shot,[],1629611,25.673455978975028,15.931372549019613,1610612746,67,64,2022-11-08T04:37:39Z,2870000,170.0,189.0,1,left,T. Mann 25' 3PT  (10 PTS) (R. Jackson 4 AST),"[1629611, 202704]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.43,Made,,,,,10.0,R. Jackson,202704.0,4.0,,,,,,,,,,
291,PT11M16.00S,2022-11-08T04:38:19.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,86.38304862023654,46.81372549019608,1610612739,67,66,2022-11-08T04:38:25Z,2900000,-16.0,75.0,1,right,E. Mobley 7' Hook (18 PTS) (J. Allen 2 AST),"[1630596, 1628386]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,18.0,J. Allen,1628386.0,2.0,,,,,,,,,,
293,PT10M50.00S,2022-11-08T04:38:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,18.31471747700394,57.35294117647059,1610612746,67,66,2022-11-08T04:38:54Z,2920000,-37.0,120.0,1,left,MISS R. Jackson 12' floating Shot,[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,12.52,Missed,,,,,,,,,,,,,,,,,,
294,PT10M47.00S,2022-11-08T04:38:47.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,67,66,2022-11-08T04:38:54Z,2930000,,,0,,J. Allen REBOUND (Off:2 Def:11),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,293.0,13.0,11.0,2.0,,,,,,,,,,,,,,
295,PT10M42.00S,2022-11-08T04:38:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,71.92838370565046,22.058823529411768,1610612739,67,66,2022-11-08T04:40:08Z,2940000,-140.0,211.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
296,PT10M40.00S,2022-11-08T04:38:55.2Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,67,66,2022-11-08T04:39:03Z,2950000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,295.0,1.0,1.0,0.0,,,,,,,,,,,,,,
297,PT10M35.00S,2022-11-08T04:38:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627826,7.933639947437584,54.16666666666667,1610612746,67,66,2022-11-08T04:39:12Z,2960000,-21.0,22.0,1,left,MISS I. Zubac running Layup,[1627826],1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
298,PT10M35.00S,2022-11-08T04:39:01.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,67,66,2022-11-08T04:39:01Z,2970000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,297.0,8.0,4.0,4.0,,,,,,,,,,,,,,
299,PT10M35.00S,2022-11-08T04:39:03.0Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612746,67,66,2022-11-08T04:39:24Z,2980000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Zubac 2 FT),"[1628378, 1627826]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,2.0,0.0,Zubac,1627826.0,,
301,PT10M35.00S,2022-11-08T04:39:26.8Z,3,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1627826,,,1610612746,68,66,2022-11-08T04:39:45Z,3000000,,,0,,I. Zubac Free Throw 1 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
302,PT10M35.00S,2022-11-08T04:39:26.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1627826,,,1610612746,68,66,2022-11-08T04:39:45Z,3010000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT10M34.00S,2022-11-08T04:39:27.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,68,66,2022-11-08T04:39:45Z,3020000,,,0,,J. Allen REBOUND (Off:2 Def:12),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,302.0,14.0,12.0,2.0,,,,,,,,,,,,,,
304,PT10M24.00S,2022-11-08T04:39:56.1Z,3,REGULAR,foul,personal,[],202694,,,1610612739,68,66,2022-11-08T04:40:01Z,3030000,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1628386]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Allen,1628386.0,,
306,PT10M16.00S,2022-11-08T04:40:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629636,66.5407358738502,83.33333333333334,1610612739,68,69,2022-11-08T04:40:23Z,3050000,167.0,262.0,1,right,D. Garland 31' 3PT  (12 PTS) (C. LeVert 4 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,31.05,Made,,,,,12.0,C. LeVert,1627747.0,4.0,,,,,,,,,,
308,PT09M54.00S,2022-11-08T04:40:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,7.408015768725363,45.833333333333336,1610612746,70,69,2022-11-08T04:40:43Z,3070000,21.0,17.0,1,left,P. George driving Layup (20 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,20.0,,,,,,,,,,,,,
309,PT09M44.00S,2022-11-08T04:40:49.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.74178712220763,50.73529411764706,1610612739,70,71,2022-11-08T04:40:53Z,3080000,4.0,6.0,1,right,E. Mobley alley-oop DUNK (20 PTS) (D. Garland 9 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,20.0,D. Garland,1629636.0,9.0,,,,,,,,,,
311,PT09M23.00S,2022-11-08T04:41:09.2Z,3,REGULAR,3pt,Jump Shot,[],202694,8.853482260183966,97.54901960784314,1610612746,73,71,2022-11-08T04:41:13Z,3100000,-238.0,31.0,1,left,M. Morris Sr. 3PT  (13 PTS) (T. Mann 4 AST),"[202694, 1629611]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.97,Made,,,,,13.0,T. Mann,1629611.0,4.0,,,,,,,,,,
313,PT09M06.00S,2022-11-08T04:41:26.9Z,3,REGULAR,2pt,Jump Shot,[],1630596,90.19382391590013,77.69607843137254,1610612739,73,71,2022-11-08T04:42:23Z,3120000,138.0,40.0,1,right,MISS E. Mobley 14' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,14.41,Missed,,,,,,,,,,,,,,,,,,
314,PT09M03.00S,2022-11-08T04:41:29.9Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,73,71,2022-11-08T04:41:32Z,3130000,,,0,,J. Allen REBOUND (Off:3 Def:12),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,313.0,15.0,12.0,3.0,,,,,,,,,,,,,,
315,PT09M03.00S,2022-11-08T04:41:30.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,93.61038107752957,52.450980392156865,1610612739,73,73,2022-11-08T04:41:45Z,3140000,12.0,8.0,1,right,E. Mobley cutting DUNK (22 PTS) (J. Allen 3 AST),"[1630596, 1628386]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,22.0,J. Allen,1628386.0,3.0,,,,,,,,,,
317,PT08M42.00S,2022-11-08T04:41:50.6Z,3,REGULAR,3pt,Jump Shot,[],202694,18.05190538764782,95.58823529411765,1610612746,73,73,2022-11-08T04:41:55Z,3160000,-228.0,117.0,1,left,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
318,PT08M39.00S,2022-11-08T04:41:53.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,73,73,2022-11-08T04:41:55Z,3170000,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,317.0,3.0,1.0,2.0,,,,,,,,,,,,,,
319,PT08M27.00S,2022-11-08T04:42:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.5946123521682,50.0,1610612739,73,75,2022-11-08T04:43:35Z,3180000,0.0,83.0,1,right,D. Garland 8' driving floating Jump Shot (14 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,8.29,Made,,,,,14.0,,,,,,,,,,,,,
320,PT08M00.00S,2022-11-08T04:42:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,15.949408672798953,44.36274509803921,1610612746,75,75,2022-11-08T04:42:37Z,3190000,28.0,97.0,1,left,T. Mann 10' fadeaway Jump Shot (12 PTS),[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,,,,,12.0,,,,,,,,,,,,,
321,PT07M58.00S,2022-11-08T04:42:39.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,75,75,2022-11-08T04:42:46Z,3200000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,202035.0,,,,,,
322,PT07M39.00S,2022-11-08T04:43:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.07555847568989,45.34313725490197,1610612739,75,75,2022-11-08T04:43:10Z,3210000,-23.0,135.0,1,right,MISS C. LeVert 13' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,13.68,Missed,,,,,,,,,,,,,,,,,,
323,PT07M36.00S,2022-11-08T04:43:07.8Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,75,75,2022-11-08T04:43:10Z,3220000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,
324,PT07M18.00S,2022-11-08T04:43:26.7Z,3,REGULAR,3pt,Jump Shot,[],202704,33.295006570302235,84.31372549019608,1610612746,78,75,2022-11-08T04:43:32Z,3230000,-172.0,260.0,1,left,R. Jackson 31' 3PT  (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,31.19,Made,,,,,10.0,,,,,,,,,,,,,
325,PT07M02.00S,2022-11-08T04:43:42.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,65.75229960578187,69.8529411764706,1610612739,78,78,2022-11-08T04:44:55Z,3240000,99.0,269.0,1,right,D. Mitchell 28' 3PT pullup (19 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.71,Made,,,,,19.0,,,,,,,,,,,,,
326,PT06M41.00S,2022-11-08T04:44:03.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.408015768725363,50.73529411764706,1610612746,78,78,2022-11-08T04:44:09Z,3250000,-4.0,17.0,1,left,MISS I. Zubac DUNK - blocked,"[1627826, 1628386]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
327,PT06M41.00S,2022-11-08T04:44:03.2Z,3,REGULAR,block,,[],1628386,,,1610612746,78,78,2022-11-08T04:44:06Z,3260000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT06M38.00S,2022-11-08T04:44:06.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,78,78,2022-11-08T04:44:09Z,3270000,,,0,,J. Allen REBOUND (Off:3 Def:13),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,326.0,16.0,13.0,3.0,,,,,,,,,,,,,,
329,PT06M36.00S,2022-11-08T04:44:08.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,95.45006570302233,96.32352941176471,1610612739,78,78,2022-11-08T04:44:19Z,3280000,232.0,-10.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
330,PT06M32.00S,2022-11-08T04:44:12.4Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,78,78,2022-11-08T04:44:19Z,3290000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
331,PT06M26.00S,2022-11-08T04:44:18.8Z,3,REGULAR,3pt,Jump Shot,[],202331,29.878449408672807,27.450980392156865,1610612746,81,78,2022-11-08T04:46:20Z,3300000,113.0,228.0,1,left,P. George 25' 3PT pullup (23 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,23.0,,,,,,,,,,,,,
332,PT06M24.00S,2022-11-08T04:44:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,81,78,2022-11-08T04:44:26Z,3310000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT06M24.00S,2022-11-08T04:47:29.9Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,81,78,2022-11-08T04:47:32Z,3320000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT06M24.00S,2022-11-08T04:47:29.9Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,81,78,2022-11-08T04:47:32Z,3330000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT06M05.00S,2022-11-08T04:47:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,82.17805519053877,41.42156862745098,1610612739,81,78,2022-11-08T04:48:02Z,3340000,-43.0,115.0,1,right,MISS E. Mobley 12' turnaround Shot - blocked,"[1630596, 1627826]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
336,PT06M05.00S,2022-11-08T04:47:57.7Z,3,REGULAR,block,,[],1627826,,,1610612739,81,78,2022-11-08T04:48:01Z,3350000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
337,PT06M01.00S,2022-11-08T04:48:01.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,81,78,2022-11-08T04:48:02Z,3360000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,335.0,4.0,4.0,0.0,,,,,,,,,,,,,,
338,PT05M50.00S,2022-11-08T04:48:12.1Z,3,REGULAR,3pt,Jump Shot,[],202331,32.50657030223391,58.33333333333333,1610612746,81,78,2022-11-08T04:48:17Z,3370000,-42.0,253.0,1,left,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
339,PT05M47.00S,2022-11-08T04:48:15.1Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,81,78,2022-11-08T04:48:17Z,3380000,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,,,
340,PT05M40.00S,2022-11-08T04:48:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.47897503285151,47.30392156862745,1610612739,81,78,2022-11-08T04:53:01Z,3390000,-13.0,9.0,1,right,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
341,PT05M39.00S,2022-11-08T04:48:25.5Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,81,78,2022-11-08T04:53:01Z,3400000,,,0,,J. Allen REBOUND (Off:4 Def:13),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,340.0,17.0,13.0,4.0,,,,,,,,,,,,,,
371,PT05M38.00S,2022-11-08T04:48:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,91.37647831800263,50.98039215686275,1610612739,81,78,2022-11-08T04:53:29Z,3405000,5.0,29.0,1,right,MISS J. Allen putback Layup - blocked,"[1628386, 202694]",1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,Morris Sr.,202694.0
