actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
427,PT03M22.00S,2022-10-30T20:34:46.7Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,65,70,2022-10-30T20:34:48Z,4230000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,426.0,5.0,4.0,1.0,,,,,,,,
428,PT03M16.00S,2022-10-30T20:34:52.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203468,7.145203679369246,46.07843137254902,1610612740,65,70,2022-10-30T20:34:59Z,4240000,20.0,15.0,1,left,MISS C. McCollum running Layup,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,2.45,Missed,,,,,,,,,,,,
429,PT03M13.00S,2022-10-30T20:34:55.3Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,65,70,2022-10-30T20:34:59Z,4250000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:8),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,428.0,8.0,8.0,0.0,,,,,,,,
430,PT03M07.00S,2022-10-30T20:35:01.8Z,3,REGULAR,3pt,Jump Shot,[],202694,66.40932982917215,47.05882352941176,1610612746,65,70,2022-10-30T20:35:08Z,4260000,-15.0,263.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,26.37,Missed,,,,,,,,,,,,
431,PT03M07.00S,2022-10-30T20:35:01.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,65,70,2022-10-30T20:35:08Z,4270000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,430.0,,,,,,,,,,,
433,PT03M07.00S,2022-10-30T20:35:12.3Z,3,REGULAR,substitution,out,[],202694,,,1610612740,65,70,2022-10-30T20:35:19Z,4290000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M07.00S,2022-10-30T20:35:12.3Z,3,REGULAR,substitution,out,[],1630230,,,1610612740,65,70,2022-10-30T20:35:19Z,4300000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M07.00S,2022-10-30T20:35:12.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612740,65,70,2022-10-30T20:35:19Z,4310000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M07.00S,2022-10-30T20:35:12.3Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,65,70,2022-10-30T20:35:19Z,4320000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M48.00S,2022-10-30T20:35:39.5Z,3,REGULAR,3pt,Jump Shot,[],1626204,9.510512483574246,3.4313725490196134,1610612740,65,73,2022-10-30T20:35:44Z,4330000,233.0,37.0,1,left,L. Nance Jr. 3PT  (9 PTS) (D. Graham 4 AST),"[1626204, 1628984]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,23.57,Made,,,,,9.0,D. Graham,1628984.0,4.0,,,,
439,PT02M19.00S,2022-10-30T20:36:11.7Z,3,REGULAR,3pt,Jump Shot,[],202704,66.01511169513799,39.950980392156865,1610612746,65,73,2022-10-30T20:37:12Z,4350000,-50.0,267.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,27.17,Missed,,,,,,,,,,,,
440,PT02M16.00S,2022-10-30T20:36:14.7Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,65,73,2022-10-30T20:37:12Z,4360000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,439.0,6.0,5.0,1.0,,,,,,,,
441,PT02M11.00S,2022-10-30T20:36:16.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,27.250328515111704,82.35294117647058,1610612740,65,73,2022-10-30T20:36:25Z,4370000,-162.0,204.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,26.01,Missed,,,,,,,,,,,,
442,PT02M10.00S,2022-10-30T20:36:24.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,65,73,2022-10-30T20:36:24Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,441.0,,,,,,,,,,,
443,PT02M10.00S,2022-10-30T20:36:28.2Z,3,REGULAR,foul,personal,[],1628379,,,1610612740,65,73,2022-10-30T20:36:34Z,4390000,,,0,,L. Kennard loose ball personal FOUL (1 PF),"[1628379, 1626204]",1610612746.0,LAC,loose ball,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,
445,PT02M10.00S,2022-10-30T20:36:35.0Z,3,REGULAR,substitution,out,[],202704,,,1610612740,65,73,2022-10-30T20:36:41Z,4410000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M10.00S,2022-10-30T20:36:35.0Z,3,REGULAR,substitution,out,[],203468,,,1610612740,65,73,2022-10-30T20:36:41Z,4420000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M10.00S,2022-10-30T20:36:35.0Z,3,REGULAR,substitution,in,[],1627826,,,1610612740,65,73,2022-10-30T20:36:41Z,4430000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M10.00S,2022-10-30T20:36:35.0Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,65,73,2022-10-30T20:36:41Z,4440000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M04.00S,2022-10-30T20:36:48.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,8.984888304862025,49.50980392156863,1610612740,65,73,2022-10-30T20:38:29Z,4450000,2.0,32.0,1,left,MISS L. Nance Jr. driving Layup - blocked,"[1626204, 1627826]",1610612740.0,NOP,driving,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.21,Missed,,,,,,,,,,,Zubac,1627826.0
450,PT02M04.00S,2022-10-30T20:36:48.1Z,3,REGULAR,block,,[],1627826,,,1610612740,65,73,2022-10-30T20:36:50Z,4460000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT02M04.00S,2022-10-30T20:36:48.1Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,65,73,2022-10-30T20:38:29Z,4470000,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,449.0,1.0,0.0,1.0,,,,,,,,
452,PT02M03.00S,2022-10-30T20:36:55.1Z,3,REGULAR,foul,personal,[],1626181,,,1610612740,65,73,2022-10-30T20:37:02Z,4480000,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1630631]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
454,PT01M52.00S,2022-10-30T20:37:20.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,9.379106438896187,51.22549019607843,1610612740,65,75,2022-10-30T20:37:55Z,4500000,-6.0,36.0,1,left,Z. Williamson alley-oop DUNK (16 PTS) (D. Graham 5 AST),"[1629627, 1628984]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,3.62,Made,,,,,16.0,D. Graham,1628984.0,5.0,,,,
456,PT01M33.00S,2022-10-30T20:37:40.4Z,3,REGULAR,2pt,Jump Shot,[],1626181,73.11103810775296,52.69607843137255,1610612746,67,75,2022-10-30T20:54:55Z,4520000,13.0,200.0,1,right,N. Powell 20' pullup Jump Shot (15 PTS) (I. Zubac 1 AST),"[1626181, 1627826]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,20.08,Made,,,,,15.0,I. Zubac,1627826.0,1.0,,,,
458,PT01M15.00S,2022-10-30T20:38:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.065045992115643,49.50980392156863,1610612740,67,75,2022-10-30T20:38:04Z,4540000,2.0,23.0,1,left,MISS Z. Williamson Layup - blocked,"[1629627, 202322]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,2.34,Missed,,,,,,,,,,,Wall,202322.0
459,PT01M15.00S,2022-10-30T20:38:00.9Z,3,REGULAR,block,,[],202322,,,1610612740,67,75,2022-10-30T20:38:03Z,4550000,,,0,,J. Wall BLOCK (2 BLK),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT01M15.00S,2022-10-30T20:38:00.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,67,75,2022-10-30T20:38:04Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,458.0,,,,,,,,,,,
462,PT01M11.00S,2022-10-30T20:38:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,6.750985545335084,50.98039215686275,1610612740,67,77,2022-10-30T20:38:32Z,4580000,-5.0,11.0,1,left,Z. Williamson Layup (18 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,1.2,Made,,,,,18.0,,,,,,,
464,PT01M11.00S,2022-10-30T20:38:30.4Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612740,67,77,2022-10-30T20:38:43Z,4600000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Williamson 1 FT),"[1627826, 1629627]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,200833.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
466,PT01M11.00S,2022-10-30T20:38:44.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629627,,,1610612740,67,78,2022-10-30T20:38:44Z,4620000,,,0,,Z. Williamson Free Throw 1 of 1 (19 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,
467,PT00M58.40S,2022-10-30T20:38:59.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,69.4316688567674,69.8529411764706,1610612746,67,78,2022-10-30T20:39:04Z,4630000,99.0,235.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.49,Missed,,,,,,,,,,,,
468,PT00M56.00S,2022-10-30T20:39:01.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,67,78,2022-10-30T20:39:04Z,4640000,,,0,,Z. Williamson REBOUND (Off:2 Def:8),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,467.0,10.0,8.0,2.0,,,,,,,,
469,PT00M47.70S,2022-10-30T20:39:10.8Z,3,REGULAR,3pt,Jump Shot,[],1630631,23.176741130091983,93.13725490196079,1610612740,67,78,2022-10-30T20:39:15Z,4650000,-216.0,165.0,1,left,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,27.18,Missed,,,,,,,,,,,,
470,PT00M44.10S,2022-10-30T20:39:14.4Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,67,78,2022-10-30T20:39:15Z,4660000,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,469.0,5.0,4.0,1.0,,,,,,,,
471,PT00M38.60S,2022-10-30T20:39:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202322,93.61038107752957,46.81372549019608,1610612746,67,78,2022-10-30T20:39:25Z,4670000,-16.0,8.0,1,right,MISS J. Wall running Layup,[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,1.76,Missed,,,,,,,,,,,,
472,PT00M36.50S,2022-10-30T20:39:22.1Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,67,78,2022-10-30T20:39:22Z,4680000,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,
473,PT00M28.10S,2022-10-30T20:39:30.4Z,3,REGULAR,3pt,Jump Shot,[],1628984,24.753613666228645,89.95098039215686,1610612740,67,78,2022-10-30T20:39:35Z,4690000,-200.0,180.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,,26.91,Missed,,,,,,,,,,,,
474,PT00M25.00S,2022-10-30T20:39:33.5Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,67,78,2022-10-30T20:39:35Z,4700000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,473.0,2.0,2.0,0.0,,,,,,,,
475,PT00M03.30S,2022-10-30T20:39:55.1Z,3,REGULAR,3pt,Jump Shot,[],1626181,92.95335085413929,3.4313725490196134,1610612746,67,78,2022-10-30T20:39:59Z,4710000,-233.0,14.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,23.32,Missed,,,,,,,,,,,,
476,PT00M02.80S,2022-10-30T20:39:55.6Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612746,67,78,2022-10-30T20:43:01Z,4720000,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,,,475.0,2.0,1.0,1.0,,,,,,,,
477,PT00M02.00S,2022-10-30T20:39:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,91.63929040735874,48.774509803921575,1610612746,67,78,2022-10-30T21:01:18Z,4730000,-6.0,26.0,1,right,MISS N. Powell reverse Layup,[1626181],1610612746.0,LAC,reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,2.68,Missed,,,,,,,,,,,,
478,PT00M01.00S,2022-10-30T20:39:59.9Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,67,78,2022-10-30T21:10:26Z,4740000,,,0,,T. Murphy III REBOUND (Off:4 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,477.0,5.0,1.0,4.0,,,,,,,,
479,PT00M00.00S,2022-10-30T20:40:03.4Z,3,REGULAR,period,end,[],0,,,1610612740,67,78,2022-10-30T21:10:26Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-10-30T20:42:14.5Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,67,78,2022-10-30T21:10:26Z,4760000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-10-30T20:42:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612740,67,78,2022-10-30T21:10:26Z,4770000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-10-30T20:42:46.3Z,4,REGULAR,period,start,[],0,,,1610612740,67,78,2022-10-30T20:42:46Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-10-30T20:42:48.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,67,78,2022-10-30T20:43:19Z,4790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
486,PT11M45.00S,2022-10-30T20:43:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,10.95597897503285,57.84313725490196,1610612740,67,78,2022-10-30T20:44:08Z,4800000,-39.0,50.0,1,left,MISS Z. Williamson 6' turnaround fadeaway Shot,[1629627],1610612740.0,NOP,turnaround fadeaway,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.39,Missed,,,,,,,,,,,,
487,PT11M42.00S,2022-10-30T20:43:03.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,67,78,2022-10-30T20:43:03Z,4810000,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,486.0,6.0,6.0,0.0,,,,,,,,
488,PT11M38.00S,2022-10-30T20:43:07.4Z,4,REGULAR,3pt,Jump Shot,[],201587,73.63666228646518,87.5,1610612746,67,78,2022-10-30T20:43:32Z,4820000,188.0,195.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,27.07,Missed,,,,,,,,,,,,
489,PT11M34.00S,2022-10-30T20:43:11.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,67,78,2022-10-30T20:43:32Z,4830000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,488.0,7.0,6.0,1.0,,,,,,,,
490,PT11M23.00S,2022-10-30T20:43:21.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,22.38830486202366,91.17647058823529,1610612740,67,81,2022-10-30T20:43:34Z,4840000,-206.0,158.0,1,left,D. Graham 25' 3PT  (6 PTS) (Z. Williamson 7 AST),"[1628984, 1629627]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,,25.95,Made,,,,,6.0,Z. Williamson,1629627.0,7.0,,,,
492,PT11M11.00S,2022-10-30T20:43:43.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,67,81,2022-10-30T20:43:43Z,4860000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M57.00S,2022-10-30T20:46:49.7Z,4,REGULAR,3pt,Jump Shot,[],201587,87.82851511169514,3.4313725490196134,1610612746,67,81,2022-10-30T20:46:53Z,4870000,-233.0,62.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,24.09,Missed,,,,,,,,,,,,
494,PT10M55.00S,2022-10-30T20:46:51.7Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,67,81,2022-10-30T20:46:53Z,4880000,,,0,,D. Graham REBOUND (Off:1 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,,,,,,,493.0,4.0,3.0,1.0,,,,,,,,
495,PT10M41.00S,2022-10-30T20:47:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.379106438896187,44.85294117647059,1610612740,67,81,2022-10-30T20:47:10Z,4890000,26.0,36.0,1,left,MISS Z. Williamson Layup - blocked,"[1629627, 1627826]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.4,Missed,,,,,,,,,,,Zubac,1627826.0
496,PT10M41.00S,2022-10-30T20:47:06.2Z,4,REGULAR,block,,[],1627826,,,1610612740,67,81,2022-10-30T20:47:08Z,4900000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT10M38.00S,2022-10-30T20:47:09.2Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,67,81,2022-10-30T20:47:10Z,4910000,,,0,,Z. Williamson REBOUND (Off:3 Def:8),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,495.0,11.0,8.0,3.0,,,,,,,,
498,PT10M36.00S,2022-10-30T20:47:10.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,7.013797634691201,50.98039215686275,1610612740,67,83,2022-10-30T20:47:14Z,4920000,-5.0,13.0,1,left,Z. Williamson putback Layup (21 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,1.43,Made,,,,,21.0,,,,,,,
499,PT10M30.00S,2022-10-30T20:47:24.6Z,4,REGULAR,foul,personal,[],1626204,,,1610612746,67,83,2022-10-30T20:47:34Z,4930000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 202322]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Wall,202322.0,,,,,,,,,,,,,,,
501,PT10M30.00S,2022-10-30T20:47:33.9Z,4,REGULAR,substitution,out,[],201587,,,1610612746,67,83,2022-10-30T20:47:37Z,4950000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M30.00S,2022-10-30T20:47:33.9Z,4,REGULAR,substitution,in,[],202331,,,1610612746,67,83,2022-10-30T20:47:37Z,4960000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M18.00S,2022-10-30T20:47:57.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.79960578186596,49.50980392156863,1610612746,67,83,2022-10-30T20:48:01Z,4970000,-2.0,43.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,4.35,Missed,,,,,,,,,,,,
504,PT10M15.00S,2022-10-30T20:48:00.2Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,67,83,2022-10-30T20:48:01Z,4980000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:7),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,503.0,8.0,7.0,1.0,,,,,,,,
505,PT09M57.00S,2022-10-30T20:48:17.9Z,4,REGULAR,3pt,Jump Shot,[],1630230,29.878449408672807,13.480392156862735,1610612740,67,86,2022-10-30T20:48:22Z,4990000,183.0,228.0,1,left,N. Marshall 29' 3PT  (13 PTS) (L. Nance Jr. 1 AST),"[1630230, 1626204]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,29.24,Made,,,,,13.0,L. Nance Jr.,1626204.0,1.0,,,,
507,PT09M43.00S,2022-10-30T20:48:32.0Z,4,REGULAR,3pt,Jump Shot,[],1626181,85.98883048620237,98.52941176470588,1610612746,70,86,2022-10-30T20:48:36Z,5010000,243.0,79.0,1,right,N. Powell 25' 3PT  (18 PTS) (J. Wall 6 AST),"[1626181, 202322]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,,25.52,Made,,,,,18.0,J. Wall,202322.0,6.0,,,,
509,PT09M17.00S,2022-10-30T20:49:00.0Z,4,REGULAR,foul,offensive,[],1626204,,,1610612740,70,86,2022-10-30T20:49:08Z,5030000,,,0,,L. Nance Jr. offensive FOUL (2 PF),"[1626204, 1626181]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
511,PT09M17.00S,2022-10-30T20:49:00.0Z,4,REGULAR,turnover,offensive foul,[],1626204,,,1610612740,70,86,2022-10-30T20:49:00Z,5050000,,,0,,L. Nance Jr. offensive foul TURNOVER (3 TO),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,3.0,,,,,,,,,,,,,,
512,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,70,86,2022-10-30T20:49:13Z,5060000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,in,[],202694,,,1610612746,70,86,2022-10-30T20:49:13Z,5070000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,out,[],1629627,,,1610612746,70,86,2022-10-30T20:49:24Z,5080000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
