actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
430,PT08M28.00S,2022-12-03T22:34:11.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,95.05584756898817,4.901960784313729,1610612758,45,68,2022-12-03T22:34:20Z,4220000,False,-225.0,-6.0,1,right,MISS D. Fox running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,22.56,Missed,,,,,,,,,,,,,,,
431,PT08M27.00S,2022-12-03T22:34:12.4Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,45,68,2022-12-03T22:34:20Z,4230000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,430.0,5.0,3.0,2.0,,,,,
432,PT08M24.00S,2022-12-03T22:34:18.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631099,70.61432325886992,24.509803921568633,1610612758,45,68,2022-12-03T22:34:24Z,4240000,False,-127.0,224.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.75,Missed,,,,,,,,,,,,,,,
433,PT08M24.00S,2022-12-03T22:34:18.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,45,68,2022-12-03T22:34:24Z,4250000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,432.0,,,,,,,,
435,PT08M09.00S,2022-12-03T22:34:45.2Z,3,REGULAR,2pt,Jump Shot,[],202694,18.31471747700394,77.69607843137254,1610612746,45,68,2022-12-03T22:35:07Z,4270000,False,-138.0,120.0,1,left,MISS M. Morris Sr. 18' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,,,,18.31,Missed,,,,,,,,,,,,,,,
436,PT08M09.00S,2022-12-03T22:34:45.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,45,68,2022-12-03T22:35:07Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,435.0,,,,,,,,
437,PT08M09.00S,2022-12-03T22:34:51.9Z,3,REGULAR,foul,personal,[],1631099,,,1610612746,45,68,2022-12-03T22:36:33Z,4290000,False,,,0,,K. Murray loose ball personal FOUL (1 PF),"[1631099, 1627826]",1610612758.0,SAC,loose ball,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
439,PT07M57.00S,2022-12-03T22:35:15.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,9.116294349540084,55.88235294117647,1610612746,45,68,2022-12-03T22:35:19Z,4310000,False,-29.0,33.0,1,left,MISS A. Coffey driving reverse Layup,[1629599],1610612746.0,LAC,driving reverse,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,4.43,Missed,,,,,,,,,,,,,,,
440,PT07M55.00S,2022-12-03T22:35:17.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,45,68,2022-12-03T22:35:19Z,4320000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,439.0,1.0,1.0,0.0,,,,,
441,PT07M53.00S,2022-12-03T22:35:21.4Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612758,45,68,2022-12-03T22:35:38Z,4330000,False,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Murray 2 FT),"[202694, 1631099]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,3.0,0.0,Murray,1631099.0,,,,,,,,,
443,PT07M53.00S,2022-12-03T22:35:53.2Z,3,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,45,69,2022-12-03T22:35:53Z,4350000,False,,,0,,K. Murray Free Throw 1 of 2 (8 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
444,PT07M53.00S,2022-12-03T22:36:07.4Z,3,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,45,70,2022-12-03T22:36:07Z,4360000,False,,,0,,K. Murray Free Throw 2 of 2 (9 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
445,PT07M29.00S,2022-12-03T22:36:37.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,45,70,2022-12-03T22:36:42Z,4370000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,1626300.0,,,,,,,,,,,,,
446,PT07M12.00S,2022-12-03T22:36:59.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,89.01116951379764,97.30392156862744,1610612758,45,70,2022-12-03T22:37:04Z,4380000,False,237.0,51.0,1,right,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,24.19,Missed,,,,,,,,,,,,,,,
447,PT07M08.00S,2022-12-03T22:37:03.7Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,45,70,2022-12-03T22:37:04Z,4390000,False,,,0,,T. Mann REBOUND (Off:3 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,446.0,6.0,3.0,3.0,,,,,
448,PT07M02.00S,2022-12-03T22:37:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,10.561760840998687,52.94117647058824,1610612746,45,70,2022-12-03T22:40:23Z,4400000,False,-15.0,47.0,1,left,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.91,Missed,,,,,,,,,,,,,,,
449,PT07M00.00S,2022-12-03T22:37:11.7Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,45,70,2022-12-03T22:37:18Z,4410000,False,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,448.0,1.0,0.0,1.0,,,,,
450,PT07M00.00S,2022-12-03T22:37:13.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202704,5.590000152587891,50.0,1610612746,45,70,2022-12-03T22:37:21Z,4420000,False,0.0,0.0,1,left,MISS R. Jackson tip Layup,[202704],1610612746.0,LAC,tip,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
451,PT07M00.00S,2022-12-03T22:37:13.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,45,70,2022-12-03T22:37:21Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,450.0,,,,,,,,
453,PT07M00.00S,2022-12-03T22:37:20.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612746,45,70,2022-12-03T22:37:26Z,4450000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M00.00S,2022-12-03T22:37:20.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612746,45,70,2022-12-03T22:37:26Z,4460000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M00.00S,2022-12-03T22:37:20.2Z,3,REGULAR,substitution,in,[],1630558,,,1610612746,45,70,2022-12-03T22:37:26Z,4470000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M00.00S,2022-12-03T22:37:20.2Z,3,REGULAR,substitution,in,[],1629644,,,1610612746,45,70,2022-12-03T22:37:26Z,4480000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M46.00S,2022-12-03T22:37:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,8.722076215505908,55.3921568627451,1610612746,45,70,2022-12-03T22:37:55Z,4490000,False,-27.0,29.0,1,left,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,4.0,Missed,,,,,,,,,,,,,,,
458,PT06M44.00S,2022-12-03T22:37:52.7Z,3,REGULAR,rebound,defensive,[],1629644,,,1610612758,45,70,2022-12-03T22:37:55Z,4500000,False,,,0,,K. Okpala REBOUND (Off:1 Def:2),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,457.0,3.0,2.0,1.0,,,,,
459,PT06M40.00S,2022-12-03T22:37:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.2161629434954,48.0392156862745,1610612758,45,72,2022-12-03T22:38:05Z,4510000,False,-10.0,11.0,1,right,D. Sabonis driving Layup (24 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.5,Made,24.0,,,,,,,,,,,,,,
460,PT06M40.00S,2022-12-03T22:38:04.3Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612758,45,72,2022-12-03T22:38:22Z,4520000,False,,,0,,I. Zubac shooting personal FOUL (4 PF) (Sabonis 1 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,4.0,0.0,Sabonis,1627734.0,,,,,,,,,
681,PT06M40.00S,2022-12-03T22:39:42.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,45,72,2022-12-03T23:21:14Z,4535000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M40.00S,2022-12-03T22:41:21.0Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,45,72,2022-12-03T22:41:24Z,4540000,False,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
463,PT06M37.00S,2022-12-03T22:41:24.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,72,2022-12-03T22:41:24Z,4550000,False,,,0,,I. Zubac REBOUND (Off:5 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,462.0,13.0,8.0,5.0,,,,,
464,PT06M29.00S,2022-12-03T22:41:33.3Z,3,REGULAR,foul,personal,[],1629644,,,1610612746,45,72,2022-12-03T22:41:47Z,4560000,False,,,0,,K. Okpala personal FOUL (1 PF),"[1629644, 1629611]",1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626300.0,1.0,0.0,Mann,1629611.0,,,,,,,,,
466,PT06M23.00S,2022-12-03T22:41:55.1Z,3,REGULAR,2pt,Jump Shot,[],202704,24.227989487516425,59.55882352941176,1610612746,45,72,2022-12-03T22:42:05Z,4580000,False,-48.0,175.0,1,left,MISS R. Jackson 18' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,18.16,Missed,,,,,,,,,,,,,,,
467,PT06M22.00S,2022-12-03T22:41:56.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,45,72,2022-12-03T22:42:05Z,4590000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,466.0,,,,,,,,
469,PT06M05.00S,2022-12-03T22:42:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.2161629434954,49.50980392156863,1610612758,45,74,2022-12-03T22:42:26Z,4610000,False,-2.0,11.0,1,right,D. Mitchell cutting Layup (2 PTS) (H. Barnes 2 AST),"[1630558, 203084]",1610612758.0,SAC,cutting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.16,Made,2.0,,,,,,,,,,H. Barnes,203084.0,2.0,,
471,PT05M39.00S,2022-12-03T22:42:46.2Z,3,REGULAR,3pt,Jump Shot,[],202694,34.477660972404735,33.82352941176471,1610612746,48,74,2022-12-03T22:42:50Z,4630000,False,81.0,272.0,1,left,M. Morris Sr. 28' 3PT  (6 PTS) (T. Mann 2 AST),"[202694, 1629611]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,28.34,Made,6.0,,,,,,,,,,T. Mann,1629611.0,2.0,,
473,PT05M29.00S,2022-12-03T22:42:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,91.11366622864652,45.58823529411765,1610612758,48,76,2022-12-03T22:43:06Z,4650000,False,-22.0,31.0,1,right,H. Barnes driving floating bank Jump Shot (8 PTS) (D. Mitchell 4 AST),"[203084, 1630558]",1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,3.81,Made,8.0,,,,,,,,,,D. Mitchell,1630558.0,4.0,,
475,PT05M29.00S,2022-12-03T22:43:11.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629599,,,1610612758,48,76,2022-12-03T22:43:19Z,4670000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Barnes 1 FT),"[1629599, 203084]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202056.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
477,PT05M29.00S,2022-12-03T22:43:20.1Z,3,REGULAR,substitution,out,[],202704,,,1610612758,48,76,2022-12-03T22:43:26Z,4690000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M29.00S,2022-12-03T22:43:20.1Z,3,REGULAR,substitution,out,[],202694,,,1610612758,48,76,2022-12-03T22:43:26Z,4700000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M29.00S,2022-12-03T22:43:20.1Z,3,REGULAR,substitution,in,[],201587,,,1610612758,48,76,2022-12-03T22:43:26Z,4710000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M29.00S,2022-12-03T22:43:20.1Z,3,REGULAR,substitution,in,[],203496,,,1610612758,48,76,2022-12-03T22:43:26Z,4720000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M29.00S,2022-12-03T22:43:36.7Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,48,76,2022-12-03T22:43:39Z,4730000,False,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
482,PT05M26.00S,2022-12-03T22:43:39.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,48,76,2022-12-03T22:43:39Z,4740000,False,,,0,,I. Zubac REBOUND (Off:5 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,481.0,14.0,9.0,5.0,,,,,
483,PT05M07.00S,2022-12-03T22:43:56.3Z,3,REGULAR,2pt,Jump Shot,[],1629611,17.526281208935615,24.509803921568633,1610612746,50,76,2022-12-03T22:44:01Z,4750000,False,127.0,112.0,1,left,T. Mann 16' pullup Jump Shot (11 PTS) (I. Zubac 1 AST),"[1629611, 1627826]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,16.98,Made,11.0,,,,,,,,,,I. Zubac,1627826.0,1.0,,
485,PT04M47.00S,2022-12-03T22:44:17.6Z,3,REGULAR,3pt,Jump Shot,[],203084,88.48554533508542,94.8529411764706,1610612758,50,76,2022-12-03T22:44:21Z,4770000,False,224.0,56.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,23.11,Missed,,,,,,,,,,,,,,,
486,PT04M43.00S,2022-12-03T22:44:20.1Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612758,50,76,2022-12-03T22:44:20Z,4780000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,485.0,2.0,1.0,1.0,,,,,
487,PT04M41.00S,2022-12-03T22:44:23.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629644,73.76806833114324,86.51960784313725,1610612758,50,76,2022-12-03T22:44:33Z,4790000,False,183.0,194.0,1,right,MISS K. Okpala 26' 3PT,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Right Center,,,,26.65,Missed,,,,,,,,,,,,,,,
488,PT04M40.00S,2022-12-03T22:44:24.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,50,76,2022-12-03T22:44:33Z,4800000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,487.0,,,,,,,,
489,PT04M40.00S,2022-12-03T22:44:34.7Z,3,REGULAR,foul,personal,[],1627734,,,1610612746,50,76,2022-12-03T22:44:44Z,4810000,False,,,0,,D. Sabonis loose ball personal FOUL (5 PF),"[1627734, 203496]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,5.0,0.0,Covington,203496.0,,,,,,,,,
491,PT04M40.00S,2022-12-03T22:44:43.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612746,50,76,2022-12-03T22:44:55Z,4830000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M40.00S,2022-12-03T22:44:43.9Z,3,REGULAR,substitution,out,[],203084,,,1610612746,50,76,2022-12-03T22:44:55Z,4840000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M40.00S,2022-12-03T22:44:43.9Z,3,REGULAR,substitution,in,[],1629002,,,1610612746,50,76,2022-12-03T22:44:55Z,4850000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M40.00S,2022-12-03T22:44:43.9Z,3,REGULAR,substitution,in,[],1628370,,,1610612746,50,76,2022-12-03T22:44:55Z,4860000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M34.00S,2022-12-03T22:45:05.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612746,50,76,2022-12-03T22:45:14Z,4870000,False,,,0,,C. Metu personal FOUL (2 PF) (Zubac 2 FT),"[1629002, 1627826]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,
497,PT04M34.00S,2022-12-03T22:45:30.1Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,51,76,2022-12-03T22:45:30Z,4890000,False,,,0,,I. Zubac Free Throw 1 of 2 (12 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
498,PT04M34.00S,2022-12-03T22:45:45.7Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,52,76,2022-12-03T22:45:45Z,4900000,False,,,0,,I. Zubac Free Throw 2 of 2 (13 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
499,PT04M14.00S,2022-12-03T22:46:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,86.25164257555848,61.029411764705884,1610612758,52,78,2022-12-03T22:46:42Z,4910000,False,55.0,77.0,1,right,K. Huerter 9' floating Jump Shot (7 PTS) (M. Monk 1 AST),"[1628989, 1628370]",1610612758.0,SAC,floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,,9.44,Made,7.0,,,,,,,,,,M. Monk,1628370.0,1.0,,
501,PT03M55.00S,2022-12-03T22:46:27.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,8.853482260183966,52.69607843137255,1610612746,54,78,2022-12-03T22:46:32Z,4930000,False,-13.0,31.0,1,left,T. Mann driving DUNK (13 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,3.35,Made,13.0,,,,,,,,,,,,,,
502,PT03M44.00S,2022-12-03T22:46:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,89.93101182654402,49.754901960784316,1610612758,54,80,2022-12-03T22:46:42Z,4940000,False,-1.0,42.0,1,right,D. Mitchell driving reverse Layup (4 PTS),[1630558],1610612758.0,SAC,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,4.21,Made,4.0,,,,,,,,,,,,,,
503,PT03M24.00S,2022-12-03T22:46:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,8.722076215505908,53.92156862745098,1610612746,56,80,2022-12-03T22:47:07Z,4950000,False,-20.0,29.0,1,left,A. Coffey driving finger roll Layup (2 PTS) (T. Mann 3 AST),"[1629599, 1629611]",1610612746.0,LAC,driving finger roll,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,3.54,Made,2.0,,,,,,,,,,T. Mann,1629611.0,3.0,,
505,PT03M24.00S,2022-12-03T22:47:07.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629002,,,1610612746,56,80,2022-12-03T22:47:23Z,4970000,False,,,0,,C. Metu shooting personal FOUL (3 PF) (Coffey 1 FT),"[1629002, 1629599]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,3.0,0.0,Coffey,1629599.0,,,,,,,,,
507,PT03M24.00S,2022-12-03T22:47:16.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612746,56,80,2022-12-03T22:47:23Z,4990000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M24.00S,2022-12-03T22:47:16.7Z,3,REGULAR,substitution,in,[],1629056,,,1610612746,56,80,2022-12-03T22:47:23Z,5000000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M24.00S,2022-12-03T22:47:35.2Z,3,REGULAR,freethrow,1 of 1,[],1629599,,,1610612746,57,80,2022-12-03T22:47:35Z,5010000,False,,,0,,A. Coffey Free Throw 1 of 1 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
510,PT03M12.00S,2022-12-03T22:47:50.9Z,3,REGULAR,3pt,Jump Shot,[],1628370,69.82588699080158,76.47058823529412,1610612758,57,80,2022-12-03T22:47:55Z,5020000,False,132.0,231.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,26.63,Missed,,,,,,,,,,,,,,,
511,PT03M07.00S,2022-12-03T22:47:55.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,57,80,2022-12-03T22:47:55Z,5030000,False,,,0,,I. Zubac REBOUND (Off:5 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,510.0,15.0,10.0,5.0,,,,,
512,PT03M02.00S,2022-12-03T22:48:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,9.904730617608408,49.50980392156863,1610612746,57,80,2022-12-03T22:48:06Z,5040000,False,2.0,41.0,1,left,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,4.07,Missed,,,,,,,,,,,,,,,
513,PT03M00.00S,2022-12-03T22:48:02.8Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,57,80,2022-12-03T22:48:06Z,5050000,False,,,0,,C. Metu REBOUND (Off:1 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,512.0,7.0,6.0,1.0,,,,,
514,PT02M55.00S,2022-12-03T22:48:07.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629644,92.16491458607096,42.15686274509803,1610612758,57,80,2022-12-03T22:48:57Z,5060000,False,-39.0,21.0,1,right,MISS K. Okpala running reverse Layup,[1629644],1610612758.0,SAC,running reverse,,,Okpala,K. Okpala,,,,,In The Paint (Non-RA),0-8 Center,,,,4.45,Missed,,,,,,,,,,,,,,,
515,PT02M53.00S,2022-12-03T22:48:09.8Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,57,80,2022-12-03T22:48:15Z,5070000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,514.0,3.0,2.0,1.0,,,,,
