actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
431,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,out,[],202694,,,1610612746,77,81,2022-11-07T04:41:51Z,4290000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,out,[],201144,,,1610612746,77,81,2022-11-07T04:41:51Z,4300000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,out,[],1631117,,,1610612746,77,81,2022-11-07T04:41:51Z,4310000,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,77,81,2022-11-07T04:41:51Z,4320000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,in,[],203903,,,1610612746,77,81,2022-11-07T04:41:51Z,4330000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M16.00S,2022-11-07T04:41:27.2Z,3,REGULAR,substitution,in,[],200752,,,1610612746,77,81,2022-11-07T04:41:51Z,4340000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M16.00S,2022-11-07T04:41:56.5Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,78,81,2022-11-07T04:41:56Z,4350000,,,0,,P. George Free Throw 1 of 2 (30 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
438,PT02M16.00S,2022-11-07T04:42:14.7Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,79,81,2022-11-07T04:42:14Z,4360000,,,0,,P. George Free Throw 2 of 2 (31 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
439,PT01M59.00S,2022-11-07T04:42:34.0Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612762,79,81,2022-11-07T04:42:39Z,4370000,,,0,,L. Markkanen bad pass TURNOVER (2 TO),"[1628374, 202322]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Wall,202322.0,,,,,,,,,,,
440,PT01M59.00S,2022-11-07T04:42:34.0Z,3,REGULAR,steal,,[],202322,,,1610612746,79,81,2022-11-07T04:42:37Z,4380000,,,0,,J. Wall STEAL (2 STL),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
441,PT01M54.00S,2022-11-07T04:42:38.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202322,93.34756898817345,48.28431372549019,1610612746,81,81,2022-11-07T04:42:53Z,4390000,-9.0,10.0,1,right,J. Wall running DUNK (4 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.32,Made,4.0,,,,,,,,,,,,,,,,,
442,PT01M29.00S,2022-11-07T04:43:11.9Z,3,REGULAR,3pt,Jump Shot,[],200752,25.016425755584763,87.74509803921569,1610612762,81,81,2022-11-07T04:43:19Z,4400000,-189.0,183.0,1,left,MISS R. Gay 26' step back 3PT,[200752],1610612762.0,UTA,step back,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
443,PT01M26.00S,2022-11-07T04:43:14.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,81,81,2022-11-07T04:43:14Z,4410000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,442.0,7.0,4.0,3.0,,
444,PT01M23.00S,2022-11-07T04:43:17.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,93.61038107752957,46.81372549019608,1610612746,83,81,2022-11-07T04:43:24Z,4420000,-16.0,8.0,1,right,J. Wall running Layup (6 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.76,Made,6.0,,,,,,,,,,,,,,,,,
445,PT01M05.00S,2022-11-07T04:43:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,8.196452036793687,53.67647058823529,1610612762,83,81,2022-11-07T04:48:33Z,4430000,-18.0,25.0,1,left,MISS C. Sexton Layup,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
446,PT01M03.00S,2022-11-07T04:43:37.0Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,83,81,2022-11-07T04:43:38Z,4440000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,445.0,5.0,5.0,0.0,,
447,PT01M02.00S,2022-11-07T04:43:41.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612746,83,81,2022-11-07T04:43:51Z,4450000,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Wall 2 FT),"[1629659, 202322]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Wall,202322.0,,,,,,
449,PT01M02.00S,2022-11-07T04:44:14.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202322,,,1610612746,83,81,2022-11-07T04:44:34Z,4470000,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT01M02.00S,2022-11-07T04:44:14.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,83,81,2022-11-07T04:44:34Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,,,,,
451,PT01M02.00S,2022-11-07T04:44:14.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202322,,,1610612746,83,81,2022-11-07T04:44:34Z,4490000,,,0,,MISS J. Wall Free Throw 2 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT01M00.00S,2022-11-07T04:44:16.2Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,83,81,2022-11-07T04:44:34Z,4500000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,451.0,3.0,3.0,0.0,,
453,PT00M47.90S,2022-11-07T04:44:46.6Z,3,REGULAR,3pt,Jump Shot,[],203903,27.644546649145866,18.382352941176478,1610612762,83,84,2022-11-07T04:44:53Z,4510000,158.0,207.0,1,left,J. Clarkson 26' 3PT pullup (20 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.08,Made,20.0,,,,,,,,,,,,,,,,,
454,PT00M35.10S,2022-11-07T04:45:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202322,92.0335085413929,55.3921568627451,1610612746,85,84,2022-11-07T04:45:06Z,4520000,27.0,22.0,1,right,J. Wall driving Layup (8 PTS),[202322],1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.51,Made,8.0,,,,,,,,,,,,,,,,,
456,PT00M16.30S,2022-11-07T04:45:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.065045992115643,56.372549019607845,1610612762,85,84,2022-11-07T04:46:27Z,4540000,-32.0,23.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
460,PT00M11.30S,2022-11-07T04:45:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,85,84,2022-11-07T04:46:27Z,4550000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,456.0,,,,,
457,PT00M11.30S,2022-11-07T04:46:24.0Z,3,REGULAR,jumpball,recovered,[],203903,,,1610612762,85,84,2022-11-07T04:46:24Z,4560000,,,0,,Jump Ball L. Markkanen vs. I. Zubac: Tip to J. Clarkson,"[203903, 1628374, 1627826]",1610612762.0,UTA,heldball,J. Clarkson,203903.0,Clarkson,J. Clarkson,Markkanen,1628374.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
461,PT00M00.40S,2022-11-07T04:46:35.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,13.18988173455979,2.941176470588232,1610612762,85,84,2022-11-07T04:49:59Z,4590000,235.0,71.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,24.59,Missed,,,,,,,,,,,,,,,,,,
462,PT00M00.10S,2022-11-07T04:46:36.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,85,84,2022-11-07T04:49:59Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,461.0,,,,,
463,PT00M00.00S,2022-11-07T04:46:41.2Z,3,REGULAR,period,end,[],0,,,1610612762,85,84,2022-11-07T04:46:41Z,4610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612762,85,84,2022-11-07T04:49:30Z,4620000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,85,84,2022-11-07T04:49:30Z,4630000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612762,85,84,2022-11-07T04:49:30Z,4640000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,in,['startperiod'],1629611,,,1610612762,85,84,2022-11-07T04:49:30Z,4650000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612762,85,84,2022-11-07T04:49:30Z,4660000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-11-07T04:49:04.9Z,4,REGULAR,substitution,in,['startperiod'],1629638,,,1610612762,85,84,2022-11-07T04:49:30Z,4670000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-11-07T04:49:26.8Z,4,REGULAR,period,start,[],0,,,1610612762,85,84,2022-11-07T04:49:31Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M48.00S,2022-11-07T04:49:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,17.789093298291732,48.774509803921575,1610612762,85,84,2022-11-07T04:49:47Z,4690000,6.0,115.0,1,left,MISS K. Olynyk 11' Jump Shot,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
472,PT11M44.00S,2022-11-07T04:49:41.8Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,85,84,2022-11-07T04:49:41Z,4700000,,,0,,I. Zubac REBOUND (Off:3 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,471.0,8.0,5.0,3.0,,
473,PT11M30.00S,2022-11-07T04:49:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.82194480946123,51.71568627450981,1610612746,87,84,2022-11-07T04:54:08Z,4710000,9.0,15.0,1,right,I. Zubac Layup (8 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
475,PT11M12.00S,2022-11-07T04:50:15.8Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,87,84,2022-11-07T04:50:20Z,4730000,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (5 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right,,,,,,,5.0,,,2003.0,,,,,,,,,,
476,PT10M58.00S,2022-11-07T04:50:39.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,92.29632063074901,46.568627450980394,1610612746,87,84,2022-11-07T04:50:45Z,4740000,-17.0,20.0,1,right,MISS I. Zubac DUNK - blocked,"[1627826, 203903]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Clarkson,203903.0
477,PT10M58.00S,2022-11-07T04:50:39.1Z,4,REGULAR,block,,[],203903,,,1610612746,87,84,2022-11-07T04:50:41Z,4750000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT10M54.00S,2022-11-07T04:50:43.1Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,87,84,2022-11-07T04:50:45Z,4760000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,476.0,1.0,1.0,0.0,,
479,PT10M42.00S,2022-11-07T04:50:55.1Z,4,REGULAR,3pt,Jump Shot,[],203903,7.802233902759525,4.411764705882348,1610612762,87,87,2022-11-07T04:51:00Z,4770000,228.0,21.0,1,left,J. Clarkson 3PT step back (23 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,22.88,Made,23.0,,,,,,,,,,,,,,,,,
480,PT10M21.00S,2022-11-07T04:51:15.1Z,4,REGULAR,3pt,Jump Shot,[],201587,79.54993429697765,6.372549019607845,1610612746,87,87,2022-11-07T04:51:20Z,4780000,-218.0,140.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
481,PT10M19.00S,2022-11-07T04:51:17.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612762,87,87,2022-11-07T04:51:20Z,4790000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,480.0,2.0,2.0,0.0,,
482,PT10M15.00S,2022-11-07T04:51:22.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,28.301576872536145,21.813725490196077,1610612762,87,87,2022-11-07T04:51:29Z,4800000,141.0,214.0,1,left,MISS J. Clarkson 25' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
483,PT10M10.00S,2022-11-07T04:51:27.8Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,87,87,2022-11-07T04:51:29Z,4810000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,482.0,2.0,2.0,0.0,,
484,PT10M07.00S,2022-11-07T04:51:30.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202322,93.34756898817345,47.79411764705882,1610612746,89,87,2022-11-07T04:51:36Z,4820000,-11.0,10.0,1,right,J. Wall running Layup (10 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.49,Made,10.0,,,,,,,,,,,,,,,,,
485,PT09M52.00S,2022-11-07T04:51:44.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,30.14126149802891,26.470588235294116,1610612762,89,87,2022-11-07T04:51:49Z,4830000,118.0,231.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
486,PT09M49.00S,2022-11-07T04:51:47.8Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,89,87,2022-11-07T04:51:49Z,4840000,,,0,,J. Clarkson REBOUND (Off:2 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,485.0,3.0,1.0,2.0,,
487,PT09M47.00S,2022-11-07T04:51:50.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,30.14126149802891,71.56862745098039,1610612762,89,87,2022-11-07T04:51:54Z,4850000,-108.0,231.0,1,left,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
488,PT09M44.00S,2022-11-07T04:51:53.2Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,89,87,2022-11-07T04:51:54Z,4860000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,487.0,3.0,3.0,0.0,,
489,PT09M35.00S,2022-11-07T04:52:02.6Z,4,REGULAR,2pt,Jump Shot,[],202322,74.1622864651774,62.254901960784316,1610612746,89,87,2022-11-07T04:52:07Z,4870000,61.0,190.0,1,right,MISS J. Wall 20' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Center,20.0,Missed,,,,,,,,,,,,,,,,,,
490,PT09M35.00S,2022-11-07T04:52:02.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,89,87,2022-11-07T04:52:07Z,4880000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,489.0,,,,,
492,PT09M35.00S,2022-11-07T04:52:08.5Z,4,REGULAR,substitution,out,[],1629659,,,1610612762,89,87,2022-11-07T04:52:15Z,4900000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M35.00S,2022-11-07T04:52:08.5Z,4,REGULAR,substitution,in,[],1627736,,,1610612762,89,87,2022-11-07T04:52:15Z,4910000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M20.00S,2022-11-07T04:52:36.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.2431011826544,60.28645833333333,1610612762,89,87,2022-11-07T04:58:00Z,4920000,-51.0,91.0,1,left,MISS J. Clarkson 10' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
495,PT09M17.00S,2022-11-07T04:52:39.4Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,89,87,2022-11-07T04:52:44Z,4930000,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,494.0,9.0,6.0,3.0,,
496,PT09M11.00S,2022-11-07T04:52:45.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,92.95335085413929,46.07843137254902,1610612746,91,87,2022-11-07T04:59:16Z,4940000,-20.0,14.0,1,right,N. Powell running Layup (6 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.39,Made,6.0,,,,,,,,,,,,,,,,,
497,PT08M50.00S,2022-11-07T04:53:07.2Z,4,REGULAR,3pt,Jump Shot,[],200752,21.337056504599218,8.57843137254902,1610612762,91,87,2022-11-07T04:53:17Z,4950000,207.0,148.0,1,left,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
498,PT08M49.00S,2022-11-07T04:53:08.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,91,87,2022-11-07T04:53:17Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,497.0,,,,,
499,PT08M49.00S,2022-11-07T04:53:13.4Z,4,REGULAR,foul,personal,[],1629611,,,1610612762,91,87,2022-11-07T04:53:20Z,4970000,,,0,,T. Mann loose ball personal FOUL (5 PF),"[1629611, 1629638]",1610612746.0,LAC,loose ball,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,5.0,0.0,Alexander-Walker,1629638.0,,,,,,
501,PT08M49.00S,2022-11-07T04:53:19.5Z,4,REGULAR,substitution,out,[],1627826,,,1610612762,91,87,2022-11-07T04:53:31Z,4990000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M49.00S,2022-11-07T04:53:19.5Z,4,REGULAR,substitution,in,[],202694,,,1610612762,91,87,2022-11-07T04:53:31Z,5000000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M44.00S,2022-11-07T04:53:51.9Z,4,REGULAR,foul,personal,[],201587,,,1610612762,91,87,2022-11-07T04:54:04Z,5010000,,,0,,N. Batum personal FOUL (2 PF),"[201587, 203903]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2003.0,2.0,0.0,Clarkson,203903.0,,,,,,
505,PT08M44.00S,2022-11-07T04:54:08.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612762,91,87,2022-11-07T04:54:13Z,5030000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M44.00S,2022-11-07T04:54:08.7Z,4,REGULAR,substitution,in,[],201144,,,1610612762,91,87,2022-11-07T04:54:13Z,5040000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M39.00S,2022-11-07T04:54:31.2Z,4,REGULAR,foul,personal,[],1626181,,,1610612762,91,87,2022-11-07T04:54:36Z,5050000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 203903]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627526.0,2.0,0.0,Clarkson,203903.0,,,,,,
509,PT08M39.00S,2022-11-07T04:54:37.5Z,4,REGULAR,substitution,out,[],1629611,,,1610612762,91,87,2022-11-07T04:54:41Z,5070000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M39.00S,2022-11-07T04:54:37.5Z,4,REGULAR,substitution,in,[],202331,,,1610612762,91,87,2022-11-07T04:54:41Z,5080000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M29.00S,2022-11-07T04:55:02.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,9.116294349540084,54.90196078431372,1610612762,91,89,2022-11-07T04:55:06Z,5090000,-25.0,33.0,1,left,M. Conley driving Layup (14 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,4.13,Made,14.0,,,,,,,,,,,,,,,,,
512,PT08M14.00S,2022-11-07T04:55:16.7Z,4,REGULAR,3pt,Jump Shot,[],202694,69.4316688567674,25.735294117647058,1610612746,91,89,2022-11-07T04:55:23Z,5100000,-121.0,235.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
513,PT08M11.00S,2022-11-07T04:55:19.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,91,89,2022-11-07T04:55:23Z,5110000,,,0,,M. Conley REBOUND (Off:1 Def:5),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,512.0,6.0,5.0,1.0,,
