actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
512,PT09M57.00S,2022-11-18T05:37:04.3Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,70,73,2022-11-18T05:37:06Z,5080000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Batum,N. Batum,,,,,511.0,3.0,3.0,0.0,,,,,,,,,,
513,PT09M45.00S,2022-11-18T05:37:17.4Z,4,REGULAR,foul,personal,[],1628977,,,1610612746,70,73,2022-11-18T05:37:24Z,5090000,False,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 202322]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,202037.0,3.0,0.0,Diallo,H. Diallo,Wall,202322.0,,,,,,,,,,,,,,,,
515,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],1629650,,,1610612746,70,73,2022-11-18T05:37:41Z,5110000,False,,,0,,SUB out: M. Brown,[1629650],1610612746.0,LAC,,,,,,,,,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,
516,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],202322,,,1610612746,70,73,2022-11-18T05:37:41Z,5120000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,,,,,,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,
517,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,70,73,2022-11-18T05:37:41Z,5130000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
518,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,70,73,2022-11-18T05:37:41Z,5140000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
519,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],201587,,,1610612746,70,73,2022-11-18T05:37:41Z,5150000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
520,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,out,[],202692,,,1610612746,70,73,2022-11-18T05:37:41Z,5160000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
521,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,70,73,2022-11-18T05:37:41Z,5170000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
522,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],202695,,,1610612746,70,73,2022-11-18T05:37:41Z,5180000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
523,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],202331,,,1610612746,70,73,2022-11-18T05:37:41Z,5190000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
524,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],202704,,,1610612746,70,73,2022-11-18T05:37:41Z,5200000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
525,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],202694,,,1610612746,70,73,2022-11-18T05:37:41Z,5210000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
526,PT09M45.00S,2022-11-18T05:37:23.3Z,4,REGULAR,substitution,in,[],1630165,,,1610612746,70,73,2022-11-18T05:37:41Z,5220000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
527,PT09M34.00S,2022-11-18T05:38:02.4Z,4,REGULAR,3pt,Jump Shot,[],202704,15.160972404730614,4.166666666666657,1610612746,73,73,2022-11-18T05:38:06Z,5230000,False,229.0,90.0,1,left,R. Jackson 24' 3PT  (21 PTS),[202704],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right,,,,Jackson,R. Jackson,,,24.62,Made,,,,,21.0,,,,,,,,,
528,PT09M19.00S,2022-11-18T05:38:17.2Z,4,REGULAR,3pt,Jump Shot,[],1628995,73.242444152431,21.568627450980387,1610612765,73,73,2022-11-18T05:38:23Z,5240000,False,-142.0,199.0,1,right,MISS K. Knox II 24' 3PT,[1628995],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Knox II,K. Knox II,,,24.46,Missed,,,,,,,,,,,,,,
529,PT09M16.00S,2022-11-18T05:38:19.7Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,73,73,2022-11-18T05:38:19Z,5250000,False,,,0,,J. Duren REBOUND (Off:4 Def:5),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Duren,J. Duren,,,,,528.0,9.0,5.0,4.0,,,,,,,,,,
530,PT09M15.00S,2022-11-18T05:38:21.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,93.47897503285151,49.26470588235294,1610612765,73,73,2022-11-18T05:38:28Z,5260000,False,-4.0,9.0,1,right,MISS J. Duren putback Layup,[1631105],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,,,,Duren,J. Duren,,,0.95,Missed,,,,,,,,,,,,,,
531,PT09M13.00S,2022-11-18T05:38:23.6Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,73,73,2022-11-18T05:38:28Z,5270000,False,,,0,,I. Zubac REBOUND (Off:5 Def:11),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,,,530.0,16.0,11.0,5.0,,,,,,,,,,
532,PT08M55.00S,2022-11-18T05:38:40.8Z,4,REGULAR,turnover,bad pass,[],1627826,,,1610612746,73,73,2022-11-18T05:38:45Z,5280000,False,,,0,,I. Zubac bad pass TURNOVER (4 TO),"[1627826, 1628995]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,,,,,,4.0,Knox II,1628995.0,,,,,,
533,PT08M55.00S,2022-11-18T05:38:40.8Z,4,REGULAR,steal,,[],1628995,,,1610612765,73,73,2022-11-18T05:38:43Z,5290000,False,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
534,PT08M50.00S,2022-11-18T05:38:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628995,93.08475689881735,47.05882352941176,1610612765,73,73,2022-11-18T05:38:51Z,5300000,False,-15.0,13.0,1,right,MISS K. Knox II running Layup,[1628995],1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,,,,Knox II,K. Knox II,,,1.93,Missed,,,,,,,,,,,,,,
535,PT08M48.00S,2022-11-18T05:38:48.3Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,73,73,2022-11-18T05:38:51Z,5310000,False,,,0,,I. Zubac REBOUND (Off:5 Def:12),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,,,534.0,17.0,12.0,5.0,,,,,,,,,,
536,PT08M35.00S,2022-11-18T05:39:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,8.327858081471746,47.05882352941176,1610612746,75,73,2022-11-18T05:39:13Z,5320000,False,15.0,26.0,1,left,M. Morris Sr. pullup bank Jump Shot (12 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,pullup bank,,,,,,Restricted Area,0-8 Center,,,,Morris Sr.,M. Morris Sr.,,,2.97,Made,,,,,12.0,,,,R. Jackson,202704.0,2.0,,,
538,PT08M35.00S,2022-11-18T05:39:04.8Z,4,REGULAR,foul,technical,['1freethrow'],202694,,,1610612765,75,73,2022-11-18T05:42:15Z,5340000,False,,,0,,M. Morris Sr. technical FOUL (1 Tech),[202694],1610612746.0,LAC,,,,,,,,,1627962.0,2.0,1.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
539,PT08M35.00S,2022-11-18T05:39:31.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,75,73,2022-11-18T05:39:31Z,5350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M35.00S,2022-11-18T05:39:37.2Z,4,REGULAR,substitution,out,[],1628995,,,1610612765,75,73,2022-11-18T05:42:10Z,5360000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
541,PT08M35.00S,2022-11-18T05:39:37.2Z,4,REGULAR,substitution,in,[],202711,,,1610612765,75,73,2022-11-18T05:42:10Z,5370000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
542,PT08M35.00S,2022-11-18T05:42:27.6Z,4,REGULAR,freethrow,1 of 1,[],1630587,,,1610612765,75,74,2022-11-18T05:42:27Z,5380000,False,,,0,,I. Livers technical Free Throw 1 of 1 (5 PTS),[1630587],1610612765.0,DET,technical,,,,,,,,,,,Livers,I. Livers,,,,Made,,,,,5.0,,,,,,,,,
543,PT08M23.00S,2022-11-18T05:42:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,80.46977660972405,49.50980392156863,1610612765,75,76,2022-11-18T05:42:53Z,5390000,False,-2.0,131.0,1,right,K. Hayes 13' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Hayes,K. Hayes,,,13.11,Made,,,,,4.0,,,,,,,,,
544,PT07M58.00S,2022-11-18T05:43:13.9Z,4,REGULAR,3pt,Jump Shot,[],202331,33.42641261498029,46.81372549019608,1610612746,78,76,2022-11-18T05:43:18Z,5400000,False,16.0,262.0,1,left,P. George 26' 3PT  (12 PTS) (I. Zubac 1 AST),"[202331, 1627826]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,George,P. George,,,26.22,Made,,,,,12.0,,,,I. Zubac,1627826.0,1.0,,,
546,PT07M40.00S,2022-11-18T05:43:33.1Z,4,REGULAR,2pt,Jump Shot,[],1630165,92.95335085413929,83.57843137254902,1610612765,78,76,2022-11-18T05:43:37Z,5420000,False,168.0,14.0,1,right,MISS K. Hayes 16' step back Shot,[1630165],1610612765.0,DET,step back,,,,,,Mid-Range,16-24 Right,,,,Hayes,K. Hayes,,,16.85,Missed,,,,,,,,,,,,,,
547,PT07M37.00S,2022-11-18T05:43:36.1Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,78,76,2022-11-18T05:43:37Z,5430000,False,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right,,,,Jackson,R. Jackson,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,
548,PT07M33.00S,2022-11-18T05:43:42.2Z,4,REGULAR,foul,personal,['2freethrow'],1630587,,,1610612746,78,76,2022-11-18T05:46:29Z,5440000,False,,,0,,I. Livers shooting personal FOUL (1 PF) (Leonard 2 FT),"[1630587, 202695]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Livers,I. Livers,Leonard,202695.0,,,,,,,,,,,,,,,,
550,PT07M33.00S,2022-11-18T05:44:08.5Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,79,76,2022-11-18T05:44:08Z,5460000,False,,,0,,K. Leonard Free Throw 1 of 2 (3 PTS),[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,Made,,,,,3.0,,,,,,,,,
551,PT07M33.00S,2022-11-18T05:44:11.4Z,4,REGULAR,substitution,out,[],1628977,,,1610612746,79,76,2022-11-18T05:44:18Z,5470000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
552,PT07M33.00S,2022-11-18T05:44:11.4Z,4,REGULAR,substitution,out,[],1630587,,,1610612746,79,76,2022-11-18T05:44:18Z,5480000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,,,,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,
553,PT07M33.00S,2022-11-18T05:44:11.4Z,4,REGULAR,substitution,in,[],1631093,,,1610612746,79,76,2022-11-18T05:44:18Z,5490000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
554,PT07M33.00S,2022-11-18T05:44:11.4Z,4,REGULAR,substitution,in,[],1630180,,,1610612746,79,76,2022-11-18T05:44:18Z,5500000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
555,PT07M33.00S,2022-11-18T05:44:29.7Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,80,76,2022-11-18T05:44:29Z,5510000,False,,,0,,K. Leonard Free Throw 2 of 2 (4 PTS),[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,Made,,,,,4.0,,,,,,,,,
556,PT07M19.00S,2022-11-18T05:44:48.7Z,4,REGULAR,2pt,Jump Shot,[],202711,94.66162943495401,31.372549019607845,1610612765,80,76,2022-11-18T05:45:22Z,5520000,False,-93.0,-2.0,1,right,MISS B. Bogdanovic 9' fadeaway Shot,[202711],1610612765.0,DET,fadeaway,,,,,,Mid-Range,8-16 Left,,,,Bogdanovic,B. Bogdanovic,,,9.31,Missed,,,,,,,,,,,,,,
557,PT07M16.00S,2022-11-18T05:44:51.0Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,80,76,2022-11-18T05:44:51Z,5530000,False,,,0,,M. Morris Sr. REBOUND (Off:1 Def:5),[202694],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Morris Sr.,M. Morris Sr.,,,,,556.0,6.0,5.0,1.0,,,,,,,,,,
558,PT07M06.00S,2022-11-18T05:45:01.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202331,9.510512483574246,49.26470588235294,1610612746,80,76,2022-11-18T05:45:09Z,5540000,False,4.0,37.0,1,left,MISS P. George driving DUNK,[202331],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,George,P. George,,,3.71,Missed,,,,,,,,,,,,,,
559,PT07M04.00S,2022-11-18T05:45:03.2Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,80,76,2022-11-18T05:45:09Z,5550000,False,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,George,P. George,,,,,558.0,7.0,6.0,1.0,,,,,,,,,,
560,PT06M57.00S,2022-11-18T05:45:13.1Z,4,REGULAR,foul,personal,[],1630165,,,1610612746,80,76,2022-11-18T05:45:18Z,5560000,False,,,0,,K. Hayes personal FOUL (5 PF),"[1630165, 202331]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,2004.0,5.0,0.0,Hayes,K. Hayes,George,202331.0,,,,,,,,,,,,,,,,
562,PT06M57.00S,2022-11-18T05:45:27.4Z,4,REGULAR,substitution,out,[],1631105,,,1610612746,80,76,2022-11-18T05:45:31Z,5580000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
563,PT06M57.00S,2022-11-18T05:45:27.4Z,4,REGULAR,substitution,in,[],1628963,,,1610612746,80,76,2022-11-18T05:45:31Z,5590000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
564,PT06M53.00S,2022-11-18T05:45:38.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202331,30.535479632063073,68.13725490196079,1610612746,80,76,2022-11-18T05:45:43Z,5600000,False,-91.0,235.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,George,P. George,,,25.14,Missed,,,,,,,,,,,,,,
565,PT06M50.00S,2022-11-18T05:45:41.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,80,76,2022-11-18T05:45:43Z,5610000,False,,,0,,S. Bey REBOUND (Off:2 Def:6),[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Bey,S. Bey,,,,,564.0,8.0,6.0,2.0,,,,,,,,,,
566,PT06M41.00S,2022-11-18T05:45:53.2Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612765,80,76,2022-11-18T05:46:07Z,5620000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Hayes 2 FT),"[1627826, 1630165]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,2004.0,3.0,1.0,Zubac,I. Zubac,Hayes,1630165.0,,,,,,,,,,,,,,,,
568,PT06M41.00S,2022-11-18T05:46:25.3Z,4,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,80,76,2022-11-18T05:46:25Z,5640000,False,,,0,,MISS K. Hayes Free Throw 1 of 2,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,Missed,,,,,,,,,,,,,,
569,PT06M41.00S,2022-11-18T05:46:25.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,80,76,2022-11-18T05:46:25Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,
570,PT06M41.00S,2022-11-18T05:46:40.5Z,4,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,80,77,2022-11-18T05:46:40Z,5660000,False,,,0,,K. Hayes Free Throw 2 of 2 (5 PTS),[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,Made,,,,,5.0,,,,,,,,,
571,PT06M25.00S,2022-11-18T05:46:57.8Z,4,REGULAR,3pt,Jump Shot,[],202694,25.936268068331145,8.57843137254902,1610612746,83,77,2022-11-18T05:49:57Z,5670000,False,207.0,191.0,1,left,M. Morris Sr. 28' 3PT step back (15 PTS) (K. Leonard 4 AST),"[202694, 202695]",1610612746.0,LAC,step back,,,,,,Above the Break 3,24+ Right Center,,,,Morris Sr.,M. Morris Sr.,,,28.19,Made,,,,,15.0,,,,K. Leonard,202695.0,4.0,,,
573,PT06M10.00S,2022-11-18T05:47:12.3Z,4,REGULAR,3pt,Jump Shot,[],1631093,82.17805519053877,95.09803921568627,1610612765,83,77,2022-11-18T05:47:24Z,5690000,False,225.0,115.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Ivey,J. Ivey,,,25.31,Missed,,,,,,,,,,,,,,
574,PT06M06.00S,2022-11-18T05:47:16.3Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,83,77,2022-11-18T05:47:24Z,5700000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bagley III,M. Bagley III,,,,,573.0,6.0,4.0,2.0,,,,,,,,,,
575,PT06M05.00S,2022-11-18T05:47:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,92.42772667542707,49.26470588235294,1610612765,83,77,2022-11-18T05:47:29Z,5710000,False,-4.0,19.0,1,right,MISS M. Bagley III putback Layup,[1628963],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,,,,Bagley III,M. Bagley III,,,1.91,Missed,,,,,,,,,,,,,,
576,PT06M03.00S,2022-11-18T05:47:19.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,77,2022-11-18T05:47:38Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,575.0,,,,,,,,,,,,,
577,PT06M02.00S,2022-11-18T05:47:30.5Z,4,REGULAR,foul,personal,[],202704,,,1610612765,83,77,2022-11-18T05:47:42Z,5730000,False,,,0,,R. Jackson loose ball personal FOUL (2 PF),"[202704, 1628963]",1610612746.0,LAC,loose ball,,,,,,Restricted Area,0-8 Center,202037.0,2.0,0.0,Jackson,R. Jackson,Bagley III,1628963.0,,,,,,,,,,,,,,,,
579,PT05M49.00S,2022-11-18T05:47:57.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630180,89.93101182654402,46.32352941176471,1610612765,83,79,2022-11-18T05:48:02Z,5750000,False,-18.0,42.0,1,right,S. Bey driving floating Jump Shot (11 PTS),[1630180],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bey,S. Bey,,,4.59,Made,,,,,11.0,,,,,,,,,
580,PT05M27.00S,2022-11-18T05:48:19.8Z,4,REGULAR,3pt,Jump Shot,[],202695,32.24375821287779,39.21568627450981,1610612746,83,79,2022-11-18T05:48:23Z,5760000,False,54.0,251.0,1,left,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Center,,,,Leonard,K. Leonard,,,25.63,Missed,,,,,,,,,,,,,,
581,PT05M24.00S,2022-11-18T05:48:22.8Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,83,79,2022-11-18T05:48:23Z,5770000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Ivey,J. Ivey,,,,,580.0,3.0,3.0,0.0,,,,,,,,,,
584,PT05M01.00S,2022-11-18T05:49:17.2Z,4,REGULAR,turnover,lost ball,[],1630180,,,1610612765,83,79,2022-11-18T05:49:22Z,5800000,False,,,0,,S. Bey lost ball TURNOVER (1 TO),"[1630180, 202331]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bey,S. Bey,,,,,,,,,,1.0,George,202331.0,,,,,,
585,PT05M01.00S,2022-11-18T05:49:17.2Z,4,REGULAR,steal,,[],202331,,,1610612746,83,79,2022-11-18T05:49:19Z,5810000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,George,P. George,,,,,,,,,,,,,,,,,,
586,PT04M57.00S,2022-11-18T05:49:20.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,5.568331143232584,49.01960784313726,1610612746,85,79,2022-11-18T05:49:27Z,5820000,False,5.0,0.0,1,left,P. George running DUNK (14 PTS),[202331],1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,,,George,P. George,,,0.49,Made,,,,,14.0,,,,,,,,,
587,PT04M55.00S,2022-11-18T05:49:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,85,79,2022-11-18T05:49:33Z,5830000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M55.00S,2022-11-18T05:50:41.1Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,85,79,2022-11-18T05:51:05Z,5840000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
589,PT04M55.00S,2022-11-18T05:50:41.1Z,4,REGULAR,substitution,in,[],202692,,,1610612765,85,79,2022-11-18T05:51:05Z,5850000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
590,PT04M42.00S,2022-11-18T05:51:24.4Z,4,REGULAR,turnover,traveling,[],202711,,,1610612765,85,79,2022-11-18T05:51:30Z,5860000,False,,,0,,B. Bogdanovic traveling TURNOVER (2 TO),[202711],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,1627962.0,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,2.0,,,,,,,,
591,PT04M28.00S,2022-11-18T05:51:56.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,8.327858081471746,51.470588235294116,1610612746,85,79,2022-11-18T05:52:29Z,5870000,False,-7.0,26.0,1,left,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,2.68,Missed,,,,,,,,,,,,,,
592,PT04M27.00S,2022-11-18T05:51:57.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,85,79,2022-11-18T05:52:29Z,5880000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,591.0,,,,,,,,,,,,,
593,PT04M27.00S,2022-11-18T05:52:02.9Z,4,REGULAR,foul,personal,[],1627826,,,1610612765,85,79,2022-11-18T05:52:29Z,5890000,False,,,0,,I. Zubac loose ball personal FOUL (4 PF),"[1627826, 202692]",1610612746.0,LAC,loose ball,,,,,,Restricted Area,0-8 Center,1627962.0,4.0,1.0,Zubac,I. Zubac,Burks,202692.0,,,,,,,,,,,,,,,,
595,PT04M15.00S,2022-11-18T05:52:36.6Z,4,REGULAR,3pt,Jump Shot,[],1630180,82.44086727989487,99.26470588235294,1610612765,85,79,2022-11-18T05:52:42Z,5910000,False,246.0,113.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bey,S. Bey,,,27.08,Missed,,,,,,,,,,,,,,
596,PT04M13.00S,2022-11-18T05:52:38.6Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,85,79,2022-11-18T05:52:42Z,5920000,False,,,0,,K. Leonard REBOUND (Off:0 Def:5),[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Leonard,K. Leonard,,,,,595.0,5.0,5.0,0.0,,,,,,,,,,
