actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
619,PT01M51.00S,2023-11-22T04:17:12.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630219,,,1610612756,115,104,2023-11-22T04:17:43Z,6120000,False,,,0,,S. Mays personal FOUL (2 PF) (Booker 2 FT),"[1630219, 1626164]",1610612757.0,POR,,,,Mays,S. Mays,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,,,,,,,,2.0,0.0,Booker,1626164.0,,
621,PT01M51.00S,2023-11-22T04:17:58.1Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,116,104,2023-11-22T04:17:58Z,6140000,False,,,0,,D. Booker Free Throw 1 of 2 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,27.0,,,,,,,,,
622,PT01M51.00S,2023-11-22T04:18:12.5Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,117,104,2023-11-22T04:18:12Z,6150000,False,,,0,,D. Booker Free Throw 2 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,28.0,,,,,,,,,
623,PT01M49.00S,2023-11-22T04:18:21.0Z,4,REGULAR,turnover,out-of-bounds,[],1641739,,,1610612757,117,104,2023-11-22T04:23:48Z,6160000,False,,,0,,T. Camara step out-of-bounds TURNOVER (1 TO),[1641739],1610612757.0,POR,step,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,1.0,,,,,,203593.0,,,,,,,,,,,,,
624,PT01M39.00S,2023-11-22T04:18:50.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201569,21.895532194480946,7.598039215686274,1610612756,120,104,2023-11-22T04:18:55Z,6170000,False,212.0,153.0,1,left,E. Gordon 26' 3PT  (10 PTS) (D. Booker 6 AST),"[201569, 1626164]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,26.16,Made,,,,,,10.0,D. Booker,1626164.0,6.0,,,,,,
626,PT01M39.00S,2023-11-22T04:18:57.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,120,104,2023-11-22T04:18:57Z,6190000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,out,[],1630219,,,1610612757,120,104,2023-11-22T04:20:39Z,6200000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,out,[],203924,,,1610612757,120,104,2023-11-22T04:20:39Z,6210000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,120,104,2023-11-22T04:20:39Z,6220000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,120,104,2023-11-22T04:20:39Z,6230000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,in,[],1629650,,,1610612757,120,104,2023-11-22T04:20:39Z,6240000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,120,104,2023-11-22T04:20:39Z,6250000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,120,104,2023-11-22T04:20:39Z,6260000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,120,104,2023-11-22T04:20:39Z,6270000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,120,104,2023-11-22T04:20:58Z,6280000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M39.00S,2023-11-22T04:19:55.0Z,4,REGULAR,substitution,in,[],1631123,,,1610612757,120,104,2023-11-22T04:20:58Z,6290000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M23.00S,2023-11-22T04:21:09.5Z,4,REGULAR,turnover,bad pass,[],1631123,,,1610612757,120,104,2023-11-22T04:21:13Z,6300000,False,,,0,,J. Bouyea bad pass TURNOVER (1 TO),"[1631123, 1628960]",1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,1.0,Allen,1628960.0,,,,,,,,,,,,,,,,,
640,PT01M23.00S,2023-11-22T04:21:09.5Z,4,REGULAR,steal,,[],1628960,,,1610612756,120,104,2023-11-22T04:21:11Z,6310000,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
641,PT01M10.00S,2023-11-22T04:21:22.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,29.517082785808146,70.34313725490196,1610612756,120,104,2023-11-22T04:21:29Z,6320000,False,-102.0,225.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,24.69,Missed,,,,,,,,,,,,,,,
642,PT01M05.00S,2023-11-22T04:21:27.1Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,120,104,2023-11-22T04:22:17Z,6330000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,641.0,,3.0,3.0,0.0,,,,,,,,,,
643,PT00M57.00S,2023-11-22T04:21:35.5Z,4,REGULAR,3pt,Jump Shot,[],1631200,72.88107752956637,16.42156862745098,1610612757,120,107,2023-11-22T04:24:51Z,6340000,False,-168.0,202.0,1,right,K. Murray 26' 3PT  (3 PTS) (R. Rupert 1 AST),"[1631200, 1641712]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,26.3,Made,,,,,,3.0,R. Rupert,1641712.0,1.0,,,,,,
644,PT00M57.00S,2023-11-22T04:21:56.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,120,107,2023-11-22T04:21:56Z,6350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M52.50S,2023-11-22T04:23:14.9Z,4,REGULAR,3pt,Jump Shot,[],203994,32.276609724047304,38.23529411764706,1610612756,120,107,2023-11-22T04:23:24Z,6360000,False,59.0,251.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,25.77,Missed,,,,,,,,,,,,,,,
646,PT00M52.50S,2023-11-22T04:23:14.9Z,4,REGULAR,rebound,defensive,[],1631123,,,1610612757,120,107,2023-11-22T04:23:24Z,6370000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Center,,,,,,645.0,,1.0,1.0,0.0,,,,,,,,,,
647,PT00M44.90S,2023-11-22T04:23:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631200,91.67214191852825,50.73529411764706,1610612757,120,107,2023-11-22T04:25:54Z,6380000,False,4.0,26.0,1,right,MISS K. Murray running Layup - blocked,"[1631200, 203994]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,2.61,Missed,,,,,,,,,,,,,,Nurkic,203994.0
648,PT00M44.90S,2023-11-22T04:23:22.5Z,4,REGULAR,block,,[],203994,,,1610612757,120,107,2023-11-22T04:23:24Z,6390000,False,,,0,,J. Nurkic BLOCK (4 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT00M44.90S,2023-11-22T04:23:22.5Z,4,REGULAR,rebound,offensive,[],1629650,,,1610612757,120,107,2023-11-22T04:23:28Z,6400000,False,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,647.0,,1.0,0.0,1.0,,,,,,,,,,
650,PT00M40.60S,2023-11-22T04:23:26.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629650,90.75229960578186,52.20588235294118,1610612757,120,107,2023-11-22T04:26:05Z,6410000,False,11.0,34.0,1,right,MISS M. Brown turnaround Hook,[1629650],1610612757.0,POR,turnaround,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,3.61,Missed,,,,,,,,,,,,,,,
651,PT00M40.60S,2023-11-22T04:23:26.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,120,107,2023-11-22T04:23:39Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,650.0,,,,,,,,,,,,,,
653,PT00M40.60S,2023-11-22T04:23:44.0Z,4,REGULAR,substitution,out,[],201142,,,1610612757,120,107,2023-11-22T04:23:49Z,6440000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M40.60S,2023-11-22T04:23:44.0Z,4,REGULAR,substitution,out,[],1626164,,,1610612757,120,107,2023-11-22T04:23:49Z,6450000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M40.60S,2023-11-22T04:23:44.0Z,4,REGULAR,substitution,in,[],1629642,,,1610612757,120,107,2023-11-22T04:23:49Z,6460000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M40.60S,2023-11-22T04:23:44.0Z,4,REGULAR,substitution,in,[],1629006,,,1610612757,120,107,2023-11-22T04:23:49Z,6470000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M32.60S,2023-11-22T04:24:04.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641712,82.9993429697766,73.77450980392157,1610612757,120,107,2023-11-22T04:24:11Z,6480000,False,119.0,107.0,1,right,MISS R. Rupert 16' pullup Shot,[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Right Center,,,,16.02,Missed,,,,,,,,,,,,,,,
658,PT00M26.80S,2023-11-22T04:24:09.9Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,120,107,2023-11-22T04:24:11Z,6490000,False,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right Center,,,,,,657.0,,3.0,2.0,1.0,,,,,,,,,,
659,PT00M23.30S,2023-11-22T04:24:13.5Z,4,REGULAR,turnover,lost ball,[],1629006,,,1610612756,120,107,2023-11-22T04:24:20Z,6500000,False,,,0,,J. Okogie lost ball TURNOVER (1 TO),"[1629006, 1641712]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,1.0,Rupert,1641712.0,,,,,,,,,,,,,,,,,
660,PT00M23.30S,2023-11-22T04:24:13.5Z,4,REGULAR,steal,,[],1641712,,,1610612757,120,107,2023-11-22T04:24:17Z,6510000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2023-11-22T04:24:38.2Z,4,REGULAR,period,end,[],0,,,1610612757,120,107,2023-11-22T04:24:38Z,6520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2023-11-22T04:24:41.5Z,4,REGULAR,game,end,[],0,,,0,120,107,2023-11-22T04:24:41Z,6530000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
