actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
588,PT04M03.00S,2024-04-06T04:09:55.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,62.5,59.80392156862745,1610612756,94,72,2024-04-06T04:10:00Z,5870000,False,49.0,300.0,1,right,D. Booker 30' 3PT  (13 PTS) (G. Allen 1 AST),"[1626164, 1628960]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,13.0,30.4,,,,,G. Allen,1628960.0,1.0,,
590,PT04M02.00S,2024-04-06T04:10:03.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,94,72,2024-04-06T04:10:03Z,5890000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1626164,,,1610612750,94,72,2024-04-06T04:11:44Z,5900000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1629234,,,1610612750,94,72,2024-04-06T04:11:44Z,5910000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],201142,,,1610612750,94,72,2024-04-06T04:11:44Z,5920000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,94,72,2024-04-06T04:11:44Z,5930000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,94,72,2024-04-06T04:11:44Z,5940000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],203937,,,1610612750,94,72,2024-04-06T04:11:44Z,5950000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,94,72,2024-04-06T04:11:44Z,5960000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,94,72,2024-04-06T04:11:44Z,5970000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,94,72,2024-04-06T04:11:44Z,5980000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1628962,,,1610612750,94,72,2024-04-06T04:11:44Z,5990000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1629642,,,1610612750,94,72,2024-04-06T04:11:44Z,6000000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1630568,,,1610612750,94,72,2024-04-06T04:11:44Z,6010000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1631169,,,1610612750,94,72,2024-04-06T04:11:44Z,6020000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],203933,,,1610612750,94,72,2024-04-06T04:11:44Z,6030000,False,,,0,,SUB in: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1631159,,,1610612750,94,72,2024-04-06T04:11:44Z,6040000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M02.00S,2024-04-06T04:11:17.8Z,4,REGULAR,substitution,in,[],1631111,,,1610612750,94,72,2024-04-06T04:11:44Z,6050000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M43.00S,2024-04-06T04:12:11.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,12.565703022339028,50.73529411764706,1610612750,94,72,2024-04-06T04:12:16Z,6060000,False,-4.0,66.0,1,left,MISS L. Garza 6' Hook,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.57,,,,,,,,,
608,PT03M40.00S,2024-04-06T04:12:14.8Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,94,72,2024-04-06T04:12:16Z,6070000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,607.0,1.0,1.0,0.0,,,,,
609,PT03M30.00S,2024-04-06T04:12:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629642,90.75229960578186,96.81372549019608,1610612756,94,72,2024-04-06T04:12:29Z,6080000,False,234.0,34.0,1,right,MISS N. Little 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.66,,,,,,,,,
610,PT03M26.00S,2024-04-06T04:12:28.4Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612750,94,72,2024-04-06T04:12:29Z,6090000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,609.0,1.0,1.0,0.0,,,,,
611,PT03M18.00S,2024-04-06T04:12:36.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,7.30946123521682,48.529411764705884,1610612750,94,72,2024-04-06T04:14:31Z,6100000,False,7.0,16.0,1,left,MISS J. Minott driving Layup,[1631169],1610612750.0,MIN,driving,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.78,,,,,,,,,
613,PT03M14.00S,2024-04-06T04:12:40.4Z,4,REGULAR,rebound,offensive,[],1631169,,,1610612750,94,72,2024-04-06T04:12:43Z,6120000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,611.0,2.0,1.0,1.0,,,,,
614,PT03M11.00S,2024-04-06T04:12:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631159,7.966491458607096,45.09803921568628,1610612750,94,74,2024-04-06T04:16:25Z,6130000,False,25.0,22.0,1,left,L. Miller Layup (2 PTS) (J. Minott 1 AST),"[1631159, 1631169]",1610612750.0,MIN,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,3.32,,,,,J. Minott,1631169.0,1.0,,
616,PT02M54.00S,2024-04-06T04:12:59.6Z,4,REGULAR,3pt,Jump Shot,[],1628960,73.01248357424441,12.5,1610612756,97,74,2024-04-06T04:13:04Z,6150000,False,-188.0,201.0,1,right,G. Allen 27' 3PT pullup (23 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,23.0,27.5,,,,,,,,,
617,PT02M50.00S,2024-04-06T04:13:07.1Z,4,REGULAR,foul,personal,[],1626220,,,1610612750,97,74,2024-04-06T04:13:22Z,6160000,False,,,0,,R. O'Neale take personal FOUL (1 PF),"[1626220, 1631111]",1610612756.0,PHX,take,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,1151.0,1.0,0.0,Moore Jr.,1631111.0,,,,,,,,,,,,
619,PT02M50.00S,2024-04-06T04:13:15.2Z,4,REGULAR,substitution,out,[],1626220,,,1610612750,97,74,2024-04-06T04:13:20Z,6180000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M50.00S,2024-04-06T04:13:15.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612750,97,74,2024-04-06T04:13:20Z,6190000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M50.00S,2024-04-06T04:13:15.2Z,4,REGULAR,substitution,in,[],202738,,,1610612750,97,74,2024-04-06T04:13:20Z,6200000,False,,,0,,SUB in: I. Thomas,[202738],1610612756.0,PHX,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M50.00S,2024-04-06T04:13:15.2Z,4,REGULAR,substitution,in,[],201152,,,1610612750,97,74,2024-04-06T04:13:20Z,6210000,False,,,0,,SUB in: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M39.00S,2024-04-06T04:13:36.5Z,4,REGULAR,3pt,Jump Shot,[],1631169,27.677398160315374,12.254901960784313,1610612750,97,77,2024-04-06T04:13:40Z,6220000,False,189.0,208.0,1,left,J. Minott 28' 3PT  (3 PTS) (T. Warren 1 AST),"[1631169, 203933]",1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,3.0,28.06,,,,,T. Warren,203933.0,1.0,,
626,PT02M20.00S,2024-04-06T04:14:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,85.75886990801577,39.950980392156865,1610612756,97,77,2024-04-06T04:14:33Z,6250000,False,-50.0,81.0,1,right,MISS N. Little 9' driving Layup,[1629642],1610612756.0,PHX,driving,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,9.56,,,,,,,,,
627,PT02M18.00S,2024-04-06T04:14:30.1Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612750,97,77,2024-04-06T04:14:33Z,6260000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,626.0,1.0,1.0,0.0,,,,,
628,PT02M09.00S,2024-04-06T04:14:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630568,30.831143232588698,62.00980392156863,1610612750,97,77,2024-04-06T04:14:42Z,6270000,False,-60.0,237.0,1,left,MISS L. Garza 24' 3PT,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,24.48,,,,,,,,,
629,PT02M06.00S,2024-04-06T04:14:41.3Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612756,97,77,2024-04-06T04:14:42Z,6280000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,628.0,1.0,1.0,0.0,,,,,
630,PT02M03.00S,2024-04-06T04:14:44.6Z,4,REGULAR,turnover,bad pass,[],1629642,,,1610612756,97,77,2024-04-06T04:14:50Z,6290000,False,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 203933]",1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,1.0,Warren,203933.0,,,,,,,,,,,,,,,,,
631,PT02M03.00S,2024-04-06T04:14:44.6Z,4,REGULAR,steal,,[],203933,,,1610612750,97,77,2024-04-06T04:14:46Z,6300000,False,,,0,,T. Warren STEAL (1 STL),[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
632,PT02M00.00S,2024-04-06T04:14:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203933,7.046649145860711,48.28431372549019,1610612750,97,79,2024-04-06T04:14:56Z,6310000,False,9.0,14.0,1,left,T. Warren driving Layup (2 PTS),[203933],1610612750.0,MIN,driving,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.62,,,,,,,,,
635,PT01M42.00S,2024-04-06T04:15:37.1Z,4,REGULAR,2pt,Jump Shot,[],202738,95.22010512483574,83.33333333333334,1610612756,97,79,2024-04-06T04:15:41Z,6340000,False,167.0,-8.0,1,right,MISS I. Thomas 16' Jump Shot,[202738],1610612756.0,PHX,,,,Thomas,I. Thomas,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,16.69,,,,,,,,,
636,PT01M39.00S,2024-04-06T04:15:40.1Z,4,REGULAR,rebound,defensive,[],203933,,,1610612750,97,79,2024-04-06T04:15:41Z,6350000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,635.0,1.0,1.0,0.0,,,,,
637,PT01M37.00S,2024-04-06T04:15:41.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631111,5.206964520367937,49.50980392156863,1610612750,97,81,2024-04-06T04:15:46Z,6360000,False,2.0,-4.0,1,left,W. Moore Jr. running Layup (2 PTS) (T. Warren 2 AST),"[1631111, 203933]",1610612750.0,MIN,running,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,0.44,,,,,T. Warren,203933.0,2.0,,
639,PT01M14.00S,2024-04-06T04:16:08.8Z,4,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612756,97,81,2024-04-06T04:16:15Z,6380000,False,,,0,,J. Okogie bad pass out-of-bounds TURNOVER (1 TO),[1629006],1610612756.0,PHX,bad pass,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,101284.0,,,,,,,,,,,,,,,,
640,PT00M59.40S,2024-04-06T04:16:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630568,6.652431011826544,51.9607843137255,1610612750,97,81,2024-04-06T04:16:34Z,6390000,False,-10.0,10.0,1,left,MISS L. Garza Layup,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.4,,,,,,,,,
641,PT00M57.40S,2024-04-06T04:16:32.4Z,4,REGULAR,rebound,defensive,[],201152,,,1610612756,97,81,2024-04-06T04:16:34Z,6400000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,640.0,1.0,1.0,0.0,,,,,
642,PT00M49.20S,2024-04-06T04:16:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612756,97,81,2024-04-06T04:16:52Z,6410000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Azubuike 2 FT),"[1630568, 1628962]",1610612750.0,MIN,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,101284.0,1.0,0.0,Azubuike,1628962.0,,,,,,,,,,,,
644,PT00M49.20S,2024-04-06T04:17:05.7Z,4,REGULAR,freethrow,1 of 2,[],1628962,,,1610612756,97,81,2024-04-06T04:17:23Z,6430000,False,,,0,,MISS U. Azubuike Free Throw 1 of 2,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
645,PT00M49.20S,2024-04-06T04:17:05.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,97,81,2024-04-06T04:17:23Z,6440000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,644.0,,,,,,,,
646,PT00M49.20S,2024-04-06T04:17:05.7Z,4,REGULAR,freethrow,2 of 2,[],1628962,,,1610612756,97,81,2024-04-06T04:17:23Z,6450000,False,,,0,,MISS U. Azubuike Free Throw 2 of 2,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
647,PT00M47.60S,2024-04-06T04:17:07.3Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612750,97,81,2024-04-06T04:17:23Z,6460000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,646.0,1.0,1.0,0.0,,,,,
648,PT00M36.80S,2024-04-06T04:17:32.6Z,4,REGULAR,2pt,Jump Shot,[],1631159,21.50131406044678,79.16666666666666,1610612750,97,83,2024-04-06T04:17:37Z,6470000,False,-146.0,150.0,1,left,L. Miller 20' pullup Jump Shot (4 PTS),[1631159],1610612750.0,MIN,pullup,,,Miller,L. Miller,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,4.0,20.89,,,,,,,,,
649,PT00M25.10S,2024-04-06T04:17:48.3Z,4,REGULAR,3pt,Jump Shot,[],1629642,79.05716162943496,94.6078431372549,1610612756,97,83,2024-04-06T04:22:04Z,6480000,False,223.0,144.0,1,right,MISS N. Little 26' 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.57,,,,,,,,,
650,PT00M21.90S,2024-04-06T04:17:51.5Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612750,97,83,2024-04-06T04:17:51Z,6490000,False,,,0,,J. Minott REBOUND (Off:1 Def:2),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,649.0,3.0,2.0,1.0,,,,,
651,PT00M18.00S,2024-04-06T04:17:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,7.30946123521682,49.50980392156863,1610612750,97,85,2024-04-06T04:18:02Z,6500000,False,2.0,16.0,1,left,L. Garza driving floating Jump Shot (2 PTS) (J. Minott 2 AST),"[1630568, 1631169]",1610612750.0,MIN,driving floating,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.64,,,,,J. Minott,1631169.0,2.0,,
653,PT00M18.00S,2024-04-06T04:17:58.6Z,4,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612750,97,85,2024-04-06T04:18:10Z,6520000,False,,,0,,N. Little shooting personal FOUL (1 PF) (Garza 1 FT),"[1629642, 1630568]",1610612756.0,PHX,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,
655,PT00M18.00S,2024-04-06T04:18:16.7Z,4,REGULAR,freethrow,1 of 1,[],1630568,,,1610612750,97,85,2024-04-06T04:18:24Z,6540000,False,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
656,PT00M15.00S,2024-04-06T04:18:19.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,97,85,2024-04-06T04:18:24Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,655.0,,,,,,,,
658,PT00M13.80S,2024-04-06T04:18:37.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203933,10.33180026281209,17.401960784313726,1610612750,97,87,2024-04-06T04:23:12Z,6570000,False,163.0,45.0,1,left,T. Warren 16' fadeaway Jump Shot (4 PTS) (W. Moore Jr. 1 AST),"[203933, 1631111]",1610612750.0,MIN,fadeaway,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right,,,,,,,,,Made,4.0,16.9,,,,,W. Moore Jr.,1631111.0,1.0,,
660,PT00M00.00S,2024-04-06T04:18:58.3Z,4,REGULAR,period,end,[],0,,,1610612756,97,87,2024-04-06T04:18:58Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2024-04-06T04:19:00.3Z,4,REGULAR,game,end,[],0,,,0,97,87,2024-04-06T04:19:00Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
