actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
597,PT04M33.00S,2023-12-14T04:13:28.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,102,107,2023-12-14T04:13:34Z,5820000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:14),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,596.0,20.0,14.0,6.0,,,,,,,,,,,,
598,PT04M19.00S,2023-12-14T04:13:43.2Z,4,REGULAR,2pt,Jump Shot,[],201142,77.61169513797634,65.93137254901961,1610612756,104,107,2023-12-14T04:13:47Z,5830000,False,80.0,158.0,1,right,K. Durant 17' pullup Jump Shot (23 PTS) (J. Nurkic 3 AST),"[201142, 203994]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,17.7,Made,,,,,23.0,J. Nurkic,203994.0,3.0,,,,,,,,
600,PT03M59.00S,2023-12-14T04:14:10.2Z,4,REGULAR,foul,personal,[],1626164,,,1610612751,104,107,2023-12-14T04:14:38Z,5850000,False,,,0,,D. Booker personal FOUL (5 PF),"[1626164, 1629651]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,,,,,,5.0,0.0,Claxton,1629651.0,,,,
602,PT03M49.00S,2023-12-14T04:14:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.61695137976347,41.42156862745098,1610612751,104,109,2023-12-14T04:15:30Z,5870000,False,43.0,75.0,1,left,M. Bridges 8' turnaround fadeaway Jump Shot (21 PTS),[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,8.68,Made,,,,,21.0,,,,,,,,,,,
603,PT03M48.00S,2023-12-14T04:14:50.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,104,109,2023-12-14T04:14:50Z,5880000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M48.00S,2023-12-14T04:15:59.6Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,104,109,2023-12-14T04:16:26Z,5890000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M48.00S,2023-12-14T04:15:59.6Z,4,REGULAR,substitution,in,[],203078,,,1610612756,104,109,2023-12-14T04:16:26Z,5900000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M32.00S,2023-12-14T04:17:02.6Z,4,REGULAR,foul,personal,['2freethrow'],203915,,,1610612756,104,109,2023-12-14T04:17:08Z,5910000,False,,,0,,S. Dinwiddie shooting personal FOUL (4 PF) (Durant 2 FT),"[203915, 201142]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,1627963.0,,,,,,,,,,,,4.0,0.0,Durant,201142.0,,,,
610,PT03M32.00S,2023-12-14T04:17:32.1Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,105,109,2023-12-14T04:17:32Z,5930000,False,,,0,,K. Durant Free Throw 1 of 2 (24 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
611,PT03M32.00S,2023-12-14T04:17:32.8Z,4,REGULAR,substitution,out,[],1629642,,,1610612756,105,109,2023-12-14T04:17:46Z,5940000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M32.00S,2023-12-14T04:17:32.8Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,105,109,2023-12-14T04:17:46Z,5950000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M32.00S,2023-12-14T04:17:32.8Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,105,109,2023-12-14T04:17:46Z,5960000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M32.00S,2023-12-14T04:17:32.8Z,4,REGULAR,substitution,in,[],1630560,,,1610612756,105,109,2023-12-14T04:17:46Z,5970000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M32.00S,2023-12-14T04:17:58.4Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,106,109,2023-12-14T04:17:58Z,5980000,False,,,0,,K. Durant Free Throw 2 of 2 (25 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,
616,PT03M18.00S,2023-12-14T04:18:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,10.85742444152431,35.049019607843135,1610612751,106,109,2023-12-14T04:18:22Z,5990000,False,75.0,50.0,1,left,MISS M. Bridges 8' driving floating Shot,[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,8.98,Missed,,,,,,,,,,,,,,,,
617,PT03M15.00S,2023-12-14T04:18:20.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,106,109,2023-12-14T04:18:22Z,6000000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:15),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,616.0,21.0,15.0,6.0,,,,,,,,,,,,
618,PT03M12.00S,2023-12-14T04:18:23.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],201142,91.01511169513797,74.01960784313727,1610612756,106,109,2023-12-14T04:19:21Z,6010000,False,120.0,32.0,1,right,MISS K. Durant 12' running pullup Shot,[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,12.43,Missed,,,,,,,,,,,,,,,,
619,PT03M08.00S,2023-12-14T04:18:27.1Z,4,REGULAR,rebound,offensive,[],201142,,,1610612756,106,109,2023-12-14T04:19:21Z,6020000,False,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,618.0,5.0,4.0,1.0,,,,,,,,,,,,
621,PT03M04.00S,2023-12-14T04:18:49.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,92.32917214191852,75.24509803921569,1610612756,106,109,2023-12-14T04:18:54Z,6040000,False,126.0,20.0,1,right,MISS K. Durant 12' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,12.77,Missed,,,,,,,,,,,,,,,,
622,PT03M00.00S,2023-12-14T04:18:53.0Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,106,109,2023-12-14T04:18:54Z,6050000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:4),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,621.0,6.0,4.0,2.0,,,,,,,,,,,,
623,PT02M54.00S,2023-12-14T04:19:00.1Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,106,109,2023-12-14T04:19:06Z,6060000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 201142]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,Durant,201142.0
624,PT02M54.00S,2023-12-14T04:19:00.1Z,4,REGULAR,steal,,[],201142,,,1610612756,106,109,2023-12-14T04:21:46Z,6070000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
625,PT02M47.00S,2023-12-14T04:19:06.1Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612756,106,109,2023-12-14T04:19:17Z,6080000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1629661]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,,,,,,,,,,Johnson,1629661.0
626,PT02M47.00S,2023-12-14T04:19:06.1Z,4,REGULAR,steal,,[],1629661,,,1610612751,106,109,2023-12-14T04:19:08Z,6090000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
627,PT02M24.00S,2023-12-14T04:19:29.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,14.011169513797633,14.215686274509803,1610612751,106,109,2023-12-14T04:22:20Z,6100000,False,179.0,79.0,1,left,MISS C. Thomas 19' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,,,19.56,Missed,,,,,,,,,,,,,,,,
628,PT02M22.00S,2023-12-14T04:19:31.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,106,109,2023-12-14T04:19:31Z,6110000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:16),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right,,,,,627.0,22.0,16.0,6.0,,,,,,,,,,,,
629,PT02M12.00S,2023-12-14T04:19:41.1Z,4,REGULAR,3pt,Jump Shot,[],201142,71.96123521681997,80.63725490196079,1610612756,106,109,2023-12-14T04:22:38Z,6120000,False,153.0,211.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,26.08,Missed,,,,,,,,,,,,,,,,
630,PT02M09.00S,2023-12-14T04:19:44.1Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,106,109,2023-12-14T04:19:45Z,6130000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:5),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,629.0,7.0,5.0,2.0,,,,,,,,,,,,
631,PT01M54.00S,2023-12-14T04:19:59.4Z,4,REGULAR,3pt,Jump Shot,[],203915,19.004599211563733,5.88235294117647,1610612751,106,112,2023-12-14T04:20:04Z,6140000,False,221.0,126.0,1,left,S. Dinwiddie 25' 3PT step back (14 PTS),[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,25.41,Made,,,,,14.0,,,,,,,,,,,
632,PT01M54.00S,2023-12-14T04:20:04.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,106,112,2023-12-14T04:20:04Z,6150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,out,[],203994,,,1610612756,106,112,2023-12-14T04:21:37Z,6160000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,106,112,2023-12-14T04:21:37Z,6170000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,out,[],1630560,,,1610612756,106,112,2023-12-14T04:21:37Z,6180000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,in,[],1628966,,,1610612756,106,112,2023-12-14T04:21:37Z,6190000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612756,106,112,2023-12-14T04:21:37Z,6200000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M54.00S,2023-12-14T04:20:45.2Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,106,112,2023-12-14T04:21:37Z,6210000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M48.00S,2023-12-14T04:22:04.0Z,4,REGULAR,3pt,Jump Shot,[],1626164,61.84296977660972,46.32352941176471,1610612756,106,112,2023-12-14T04:22:09Z,6220000,False,-18.0,306.0,1,right,MISS D. Booker 30' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,30.68,Missed,,,,,,,,,,,,,,,,
640,PT01M43.00S,2023-12-14T04:22:09.0Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,106,112,2023-12-14T04:22:09Z,6230000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:6),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,639.0,8.0,6.0,2.0,,,,,,,,,,,,
641,PT01M24.00S,2023-12-14T04:22:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.1268068331143235,47.05882352941176,1610612751,106,114,2023-12-14T04:22:33Z,6240000,False,15.0,5.0,1,left,S. Dinwiddie driving Layup (16 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,1.56,Made,,,,,16.0,,,,,,,,,,,
642,PT01M14.00S,2023-12-14T04:22:42.8Z,4,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612756,106,114,2023-12-14T04:22:49Z,6250000,False,,,0,,N. Claxton shooting personal FOUL (3 PF) (Durant 2 FT),"[1629651, 201142]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,3.0,3.0,Durant,201142.0,,,,
644,PT01M14.00S,2023-12-14T04:23:07.9Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,107,114,2023-12-14T04:23:07Z,6270000,False,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,
645,PT01M14.00S,2023-12-14T04:23:08.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612756,107,114,2023-12-14T04:23:16Z,6280000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M14.00S,2023-12-14T04:23:08.5Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,107,114,2023-12-14T04:23:16Z,6290000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M14.00S,2023-12-14T04:23:08.5Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,107,114,2023-12-14T04:23:16Z,6300000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M14.00S,2023-12-14T04:23:08.5Z,4,REGULAR,substitution,in,[],1630560,,,1610612756,107,114,2023-12-14T04:23:16Z,6310000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M14.00S,2023-12-14T04:23:29.0Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,108,114,2023-12-14T04:23:29Z,6320000,False,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,
650,PT00M52.60S,2023-12-14T04:23:53.0Z,4,REGULAR,3pt,Jump Shot,[],1629661,6.258212877792378,2.941176470588235,1610612751,108,114,2023-12-14T04:23:58Z,6330000,False,235.0,6.0,1,left,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,23.54,Missed,,,,,,,,,,,,,,,,
651,PT00M50.30S,2023-12-14T04:23:55.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,108,114,2023-12-14T04:23:58Z,6340000,False,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,650.0,6.0,5.0,1.0,,,,,,,,,,,,
652,PT00M50.30S,2023-12-14T04:23:58.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612756,108,114,2023-12-14T04:24:04Z,6350000,False,,,0,,N. Claxton personal FOUL (4 PF) (Booker 2 FT),"[1629651, 1626164]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,4.0,3.0,Booker,1626164.0,,,,
654,PT00M50.30S,2023-12-14T04:24:26.6Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,109,114,2023-12-14T04:24:26Z,6370000,False,,,0,,D. Booker Free Throw 1 of 2 (33 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,33.0,,,,,,,,,,,
655,PT00M50.30S,2023-12-14T04:24:33.2Z,4,REGULAR,substitution,out,[],1629651,,,1610612756,109,114,2023-12-14T04:24:45Z,6380000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M50.30S,2023-12-14T04:24:33.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612756,109,114,2023-12-14T04:24:45Z,6390000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M50.30S,2023-12-14T04:24:58.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,110,114,2023-12-14T04:24:58Z,6400000,False,,,0,,D. Booker Free Throw 2 of 2 (34 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,34.0,,,,,,,,,,,
658,PT00M35.00S,2023-12-14T04:25:17.4Z,4,REGULAR,3pt,Jump Shot,[],1630560,10.85742444152431,94.6078431372549,1610612751,110,114,2023-12-14T04:25:22Z,6410000,False,-223.0,50.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,22.84,Missed,,,,,,,,,,,,,,,,
659,PT00M31.30S,2023-12-14T04:25:21.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,110,114,2023-12-14T04:25:22Z,6420000,False,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,658.0,6.0,5.0,1.0,,,,,,,,,,,,
660,PT00M27.90S,2023-12-14T04:25:25.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628966,93.77463863337714,48.03921568627451,1610612756,112,114,2023-12-14T04:26:29Z,6430000,False,-10.0,6.0,1,right,K. Bates-Diop running DUNK (2 PTS) (D. Booker 12 AST),"[1628966, 1626164]",1610612756.0,PHX,running,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,1.15,Made,,,,,2.0,D. Booker,1626164.0,12.0,,,,,,,,
662,PT00M16.00S,2023-12-14T04:25:42.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,112,114,2023-12-14T04:25:42Z,6450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M16.00S,2023-12-14T04:26:28.1Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,112,114,2023-12-14T04:27:23Z,6460000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M16.00S,2023-12-14T04:26:28.1Z,4,REGULAR,substitution,in,[],1626220,,,1610612751,112,114,2023-12-14T04:27:23Z,6470000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M07.00S,2023-12-14T04:27:44.0Z,4,REGULAR,foul,personal,[],201142,,,1610612751,112,114,2023-12-14T04:27:49Z,6480000,False,,,0,,K. Durant personal FOUL (3 PF),"[201142, 1629661]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,1146.0,,,,,,,,,,,,3.0,0.0,Johnson,1629661.0,,,,
683,PT00M07.00S,2023-12-14T04:28:03.5Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612751,112,114,2023-12-14T04:32:12Z,6500000,False,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1630692]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right,,2.0,,,,,,,,,,,,,,,,,Goodwin,1630692.0
684,PT00M07.00S,2023-12-14T04:28:03.5Z,4,REGULAR,steal,,[],1630692,,,1610612756,112,114,2023-12-14T04:32:12Z,6505000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,,,,,,
686,PT00M06.00S,2023-12-14T04:28:13.2Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612756,112,114,2023-12-14T04:33:16Z,6507500,False,,,0,,J. Goodwin bad pass TURNOVER (2 TO),"[1630692, 203915]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,2.0,,,,,,,,,,,,,,,,,Dinwiddie,203915.0
687,PT00M06.00S,2023-12-14T04:28:13.2Z,4,REGULAR,steal,,[],203915,,,1610612751,112,114,2023-12-14T04:32:29Z,6508750,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
668,PT00M03.00S,2023-12-14T04:28:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628966,,,1610612751,112,114,2023-12-14T04:32:29Z,6510000,False,,,0,,K. Bates-Diop personal FOUL (1 PF) (Thomas 2 FT),"[1628966, 1630560]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Left,1155.0,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,
670,PT00M03.00S,2023-12-14T04:28:47.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,112,115,2023-12-14T04:32:29Z,6530000,False,,,0,,C. Thomas Free Throw 1 of 2 (23 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
671,PT00M03.00S,2023-12-14T04:28:49.6Z,4,REGULAR,substitution,out,[],1628966,,,1610612751,112,115,2023-12-14T04:28:53Z,6540000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M03.00S,2023-12-14T04:28:49.6Z,4,REGULAR,substitution,in,[],203994,,,1610612751,112,115,2023-12-14T04:28:53Z,6550000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M03.00S,2023-12-14T04:29:04.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,112,116,2023-12-14T04:32:29Z,6560000,False,,,0,,C. Thomas Free Throw 2 of 2 (24 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
674,PT00M03.00S,2023-12-14T04:29:08.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,112,116,2023-12-14T04:29:08Z,6570000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M03.00S,2023-12-14T04:29:38.8Z,4,REGULAR,substitution,out,[],203994,,,1610612756,112,116,2023-12-14T04:30:35Z,6580000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M03.00S,2023-12-14T04:29:38.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612756,112,116,2023-12-14T04:30:35Z,6590000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M03.00S,2023-12-14T04:29:38.8Z,4,REGULAR,substitution,in,[],1629139,,,1610612756,112,116,2023-12-14T04:30:35Z,6600000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M03.00S,2023-12-14T04:29:38.8Z,4,REGULAR,substitution,in,[],1627827,,,1610612756,112,116,2023-12-14T04:30:35Z,6610000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
