actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
524,PT10M57.00S,2026-04-11T03:32:55.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,108,105,2026-04-11T03:33:02Z,5170000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,523.0,3.0,3.0,0.0,,,,,,,,,,,,,,
525,PT10M44.00S,2026-04-11T03:33:09.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,18.610381077529567,40.931372549019606,1610612750,108,107,2026-04-11T03:33:12Z,5180000,False,45.0,122.0,1,left,D. DiVincenzo 13' pullup Jump Shot (11 PTS) (K. Anderson 6 AST),"[1628978, 203937]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,13.05,Made,,,,,,,11.0,,,,,,,,,K. Anderson,203937.0,6.0
527,PT10M29.00S,2026-04-11T03:33:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,90.88370565045992,60.29411764705882,1610612745,110,107,2026-04-11T03:33:28Z,5200000,False,51.0,33.0,1,right,A. Thompson 6' driving Layup (34 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,,,,,,,34.0,,,,,,,,,,,
528,PT10M18.00S,2026-04-11T03:33:34.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,32.670827858081466,61.76470588235294,1610612750,110,110,2026-04-11T03:33:38Z,5210000,False,-59.0,255.0,1,left,D. DiVincenzo 26' 3PT pullup (14 PTS) (A. Dosunmu 4 AST),"[1628978, 1630245]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.13,Made,,,,,,,14.0,,,,,,,,,A. Dosunmu,1630245.0,4.0
530,PT09M59.00S,2026-04-11T03:33:54.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.51839684625493,52.20588235294118,1610612745,112,110,2026-04-11T03:33:57Z,5230000,False,11.0,55.0,1,right,A. Sengun turnaround Hook (18 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,18.0,,,,,,,,,,,
531,PT09M45.00S,2026-04-11T03:34:08.4Z,4,REGULAR,foul,personal,['3freethrow'],1641708,,,1610612750,112,110,2026-04-11T03:34:20Z,5240000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (DiVincenzo 3 FT),"[1641708, 1628978]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1629178.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
533,PT09M45.00S,2026-04-11T03:34:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,112,110,2026-04-11T03:34:24Z,5260000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M45.00S,2026-04-11T03:36:15.3Z,4,REGULAR,substitution,out,[],1631106,,,1610612750,112,110,2026-04-11T03:37:40Z,5280000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M45.00S,2026-04-11T03:36:15.3Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,112,110,2026-04-11T03:37:40Z,5290000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M45.00S,2026-04-11T03:38:04.0Z,4,REGULAR,freethrow,1 of 3,[],1628978,,,1610612750,112,111,2026-04-11T03:38:37Z,5300000,False,,,0,,D. DiVincenzo Free Throw 1 of 3 (15 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
538,PT09M45.00S,2026-04-11T03:38:04.0Z,4,REGULAR,freethrow,2 of 3,[],1628978,,,1610612750,112,111,2026-04-11T03:38:37Z,5310000,False,,,0,,MISS D. DiVincenzo Free Throw 2 of 3,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
539,PT09M45.00S,2026-04-11T03:38:04.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,112,111,2026-04-11T03:38:37Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,
540,PT09M45.00S,2026-04-11T03:38:04.0Z,4,REGULAR,freethrow,3 of 3,[],1628978,,,1610612750,112,111,2026-04-11T03:38:37Z,5330000,False,,,0,,MISS D. DiVincenzo Free Throw 3 of 3,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT09M45.00S,2026-04-11T03:38:04.0Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,112,111,2026-04-11T03:39:08Z,5340000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,540.0,4.0,2.0,2.0,,,,,,,,,,,,,,
542,PT09M28.00S,2026-04-11T03:38:52.5Z,4,REGULAR,foul,personal,[],203937,,,1610612745,112,111,2026-04-11T03:39:01Z,5350000,False,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 1630578]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,2.0,0.0,Sengun,1630578.0,,,,,,
545,PT09M20.00S,2026-04-11T03:39:45.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,112,111,2026-04-11T03:41:58Z,5380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M20.00S,2026-04-11T03:41:29.3Z,4,REGULAR,turnover,out-of-bounds,[],1642263,,,1610612745,112,111,2026-04-11T03:41:38Z,5410000,False,,,0,,R. Sheppard bad pass out-of-bounds TURNOVER (1 TO),[1642263],1610612745.0,HOU,bad pass,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,202049.0,,,,,1.0,,,,,
549,PT09M08.00S,2026-04-11T03:43:27.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,15.062417871222076,4.411764705882353,1610612750,112,111,2026-04-11T03:43:30Z,5420000,False,228.0,89.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,24.47,Missed,,,,,,,,,,,,,,,,,,
550,PT09M05.00S,2026-04-11T03:43:30.0Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,112,111,2026-04-11T03:43:30Z,5430000,False,,,0,,A. Thompson REBOUND (Off:3 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,549.0,8.0,5.0,3.0,,,,,,,,,,,,,,
551,PT08M47.00S,2026-04-11T03:43:47.8Z,4,REGULAR,3pt,Jump Shot,[],1642263,67.36202365308804,76.22549019607843,1610612745,112,111,2026-04-11T03:44:30Z,5440000,False,131.0,254.0,1,right,MISS R. Sheppard 28' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,28.61,Missed,,,,,,,,,,,,,,,,,,
552,PT08M45.00S,2026-04-11T03:43:49.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,112,111,2026-04-11T03:43:56Z,5450000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,551.0,,,,,,,,,,,,,,,,,
554,PT08M32.00S,2026-04-11T03:44:20.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612750,112,111,2026-04-11T03:44:25Z,5470000,False,,,0,,A. Sengun shooting personal FOUL (5 PF) (Shannon Jr. 2 FT),"[1630578, 1630545]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,5.0,0.0,Shannon Jr.,1630545.0,,,,,,
556,PT08M32.00S,2026-04-11T03:44:46.2Z,4,REGULAR,freethrow,1 of 2,[],1630545,,,1610612750,112,112,2026-04-11T03:44:46Z,5490000,False,,,0,,T. Shannon Jr. Free Throw 1 of 2 (15 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
557,PT08M32.00S,2026-04-11T03:44:46.9Z,4,REGULAR,substitution,out,[],1630578,,,1610612750,112,112,2026-04-11T03:45:04Z,5500000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M32.00S,2026-04-11T03:44:46.9Z,4,REGULAR,substitution,out,[],1630245,,,1610612750,112,112,2026-04-11T03:45:04Z,5510000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M32.00S,2026-04-11T03:44:46.9Z,4,REGULAR,substitution,in,[],201142,,,1610612750,112,112,2026-04-11T03:45:04Z,5520000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M32.00S,2026-04-11T03:44:46.9Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,112,112,2026-04-11T03:45:04Z,5530000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M32.00S,2026-04-11T03:45:12.6Z,4,REGULAR,freethrow,2 of 2,[],1630545,,,1610612750,112,113,2026-04-11T03:45:12Z,5540000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (16 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
562,PT08M14.00S,2026-04-11T03:45:32.2Z,4,REGULAR,turnover,lost ball,[],1641708,,,1610612745,112,113,2026-04-11T03:45:38Z,5550000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641708, 203937]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Anderson,203937.0,,,
563,PT08M14.00S,2026-04-11T03:45:32.2Z,4,REGULAR,steal,,[],203937,,,1610612750,112,113,2026-04-11T03:45:33Z,5560000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
564,PT08M09.00S,2026-04-11T03:45:36.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,17.69053876478318,96.32352941176471,1610612750,112,116,2026-04-11T03:45:54Z,5570000,False,-232.0,114.0,1,left,M. Conley 25' 3PT running (9 PTS) (D. DiVincenzo 2 AST),"[201144, 1628978]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.8,Made,,,,,,,9.0,,,,,,,,,D. DiVincenzo,1628978.0,2.0
566,PT07M57.00S,2026-04-11T03:45:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,88.78120893561103,37.5,1610612745,114,116,2026-04-11T03:45:57Z,5590000,False,-62.0,53.0,1,right,R. Sheppard 8' driving floating bank Jump Shot (12 PTS) (A. Thompson 6 AST),"[1642263, 1641708]",1610612745.0,HOU,driving floating bank,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,,,12.0,,,,,,,,,A. Thompson,1641708.0,6.0
568,PT07M42.00S,2026-04-11T03:46:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,14.536793692509855,53.67647058823529,1610612750,114,118,2026-04-11T03:46:14Z,5610000,False,-18.0,84.0,1,left,J. McDaniels 8' pullup Jump Shot (16 PTS) (M. Conley 4 AST),"[1630183, 201144]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,8.61,Made,,,,,,,16.0,,,,,,,,,M. Conley,201144.0,4.0
570,PT07M23.00S,2026-04-11T03:46:22.8Z,4,REGULAR,3pt,Jump Shot,[],1642263,83.39356110381078,4.411764705882353,1610612745,114,118,2026-04-11T04:52:54Z,5630000,False,-228.0,104.0,1,right,MISS R. Sheppard 25' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
571,PT07M21.00S,2026-04-11T03:46:24.8Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,114,118,2026-04-11T03:46:30Z,5640000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,570.0,6.0,5.0,1.0,,,,,,,,,,,,,,
572,PT07M15.00S,2026-04-11T03:46:31.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,5.863994743758213,48.529411764705884,1610612750,114,118,2026-04-11T03:46:37Z,5650000,False,7.0,3.0,1,left,MISS J. McDaniels running Layup,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
573,PT07M13.00S,2026-04-11T03:46:33.4Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,114,118,2026-04-11T03:46:37Z,5660000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,572.0,5.0,5.0,0.0,,,,,,,,,,,,,,
574,PT06M56.00S,2026-04-11T03:46:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,90.75229960578186,63.23529411764706,1610612745,114,118,2026-04-11T03:47:25Z,5670000,False,66.0,34.0,1,right,MISS R. Sheppard 7' pullup Shot - blocked,"[1642263, 1630183]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
575,PT06M56.00S,2026-04-11T03:46:49.7Z,4,REGULAR,block,,[],1630183,,,1610612745,114,118,2026-04-11T03:46:51Z,5680000,False,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT06M53.00S,2026-04-11T03:46:52.7Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,114,118,2026-04-11T03:47:03Z,5690000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,574.0,6.0,5.0,1.0,,,,,,,,,,,,,,
577,PT06M52.00S,2026-04-11T03:46:53.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,91.14651773981603,51.71568627450981,1610612745,114,118,2026-04-11T03:47:06Z,5700000,False,9.0,31.0,1,right,MISS J. Smith Jr. Layup - blocked,"[1631095, 1630183]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
578,PT06M52.00S,2026-04-11T03:46:53.9Z,4,REGULAR,block,,[],1630183,,,1610612745,114,118,2026-04-11T03:46:57Z,5710000,False,,,0,,J. McDaniels BLOCK (4 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT06M48.00S,2026-04-11T03:46:57.9Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,114,118,2026-04-11T03:47:09Z,5720000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,577.0,7.0,6.0,1.0,,,,,,,,,,,,,,
580,PT06M35.00S,2026-04-11T03:47:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.886333771353483,46.32352941176471,1610612750,114,118,2026-04-11T03:48:13Z,5730000,False,18.0,31.0,1,left,MISS K. Anderson cutting Layup - blocked,"[203937, 1629006]",1610612750.0,MIN,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,Okogie,1629006.0,,,,,,,,,,,,
581,PT06M35.00S,2026-04-11T03:47:11.4Z,4,REGULAR,block,,[],1629006,,,1610612750,114,118,2026-04-11T03:47:13Z,5740000,False,,,0,,J. Okogie BLOCK (2 BLK),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT06M31.00S,2026-04-11T03:47:15.4Z,4,REGULAR,rebound,offensive,[],203937,,,1610612750,114,118,2026-04-11T03:47:15Z,5750000,False,,,0,,K. Anderson REBOUND (Off:3 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,580.0,5.0,2.0,3.0,,,,,,,,,,,,,,
583,PT06M31.00S,2026-04-11T03:47:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.783837056504599,48.529411764705884,1610612750,114,120,2026-04-11T03:47:19Z,5760000,False,7.0,11.0,1,left,K. Anderson putback Layup (16 PTS),[203937],1610612750.0,MIN,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,16.0,,,,,,,,,,,
584,PT06M19.00S,2026-04-11T03:47:27.3Z,4,REGULAR,3pt,Jump Shot,[],1642263,69.85873850197109,75.73529411764706,1610612745,114,120,2026-04-11T03:47:32Z,5770000,False,129.0,231.0,1,right,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
585,PT06M17.00S,2026-04-11T03:47:29.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,114,120,2026-04-11T03:47:32Z,5780000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,584.0,,,,,,,,,,,,,,,,,
587,PT06M17.00S,2026-04-11T03:47:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,114,120,2026-04-11T03:47:56Z,5800000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M17.00S,2026-04-11T03:49:03.1Z,4,REGULAR,substitution,out,[],1642263,,,1610612750,114,120,2026-04-11T03:49:36Z,5810000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M17.00S,2026-04-11T03:49:03.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612750,114,120,2026-04-11T03:49:36Z,5820000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M02.00S,2026-04-11T03:49:54.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,28.991458607095925,15.196078431372548,1610612750,114,123,2026-04-11T03:49:59Z,5830000,False,174.0,220.0,1,left,D. DiVincenzo 28' 3PT  (18 PTS) (K. Anderson 7 AST),"[1628978, 203937]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.05,Made,,,,,,,18.0,,,,,,,,,K. Anderson,203937.0,7.0
592,PT05M48.00S,2026-04-11T03:50:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.28449408672799,40.19607843137255,1610612745,114,123,2026-04-11T03:50:14Z,5850000,False,-49.0,76.0,1,right,MISS K. Durant 9' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.08,Missed,,,,,,,,,,,,,,,,,,
593,PT05M45.00S,2026-04-11T03:50:11.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,114,123,2026-04-11T03:50:14Z,5860000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,,,
594,PT05M26.00S,2026-04-11T03:50:30.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,37.53285151116951,70.09803921568627,1610612750,114,123,2026-04-11T03:50:37Z,5870000,False,-100.0,300.0,1,left,MISS D. DiVincenzo 31' pullup bank 3PT,[1628978],1610612750.0,MIN,pullup bank,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,31.67,Missed,,,,,,,,,,,,,,,,,,
595,PT05M22.00S,2026-04-11T03:50:34.8Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,114,123,2026-04-11T03:50:37Z,5880000,False,,,0,,A. Thompson REBOUND (Off:3 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,594.0,9.0,6.0,3.0,,,,,,,,,,,,,,
596,PT05M12.00S,2026-04-11T03:50:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201142,87.07293035479631,37.254901960784316,1610612745,116,123,2026-04-11T03:50:49Z,5890000,False,-64.0,69.0,1,right,K. Durant 9' driving finger roll Layup (31 PTS) (A. Thompson 7 AST),"[201142, 1641708]",1610612745.0,HOU,driving finger roll,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.39,Made,,,,,,,31.0,,,,,,,,,A. Thompson,1641708.0,7.0
598,PT04M49.00S,2026-04-11T03:51:08.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630545,10.726018396846255,37.745098039215684,1610612750,116,125,2026-04-11T03:51:14Z,5910000,False,61.0,48.0,1,left,T. Shannon Jr. 7' driving DUNK (18 PTS),[1630545],1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,,,,,,,18.0,,,,,,,,,,,
599,PT04M36.00S,2026-04-11T03:51:20.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,76.2976346911958,89.4607843137255,1610612745,119,125,2026-04-11T03:51:24Z,5920000,False,197.0,170.0,1,right,J. Smith Jr. 26' 3PT  (16 PTS) (K. Durant 6 AST),"[1631095, 201142]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.06,Made,,,,,,,16.0,,,,,,,,,K. Durant,201142.0,6.0
601,PT04M14.00S,2026-04-11T03:51:42.8Z,4,REGULAR,3pt,Jump Shot,[],1630545,27.677398160315374,77.45098039215686,1610612750,119,128,2026-04-11T03:51:48Z,5940000,False,-137.0,208.0,1,left,T. Shannon Jr. 24' 3PT step back (21 PTS),[1630545],1610612750.0,MIN,step back,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,24.9,Made,,,,,,,21.0,,,,,,,,,,,
603,PT04M02.00S,2026-04-11T03:51:59.1Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612745,119,128,2026-04-11T03:52:08Z,5960000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Durant 2 FT),"[201144, 201142]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,202049.0,2.0,0.0,Durant,201142.0,,,,,,
605,PT04M02.00S,2026-04-11T03:52:30.5Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,119,128,2026-04-11T03:52:30Z,5980000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT04M02.00S,2026-04-11T03:52:30.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,119,128,2026-04-11T03:52:30Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,,
607,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,119,128,2026-04-11T03:52:47Z,6000000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,out,[],1628978,,,1610612745,119,128,2026-04-11T03:52:47Z,6010000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,out,[],201144,,,1610612745,119,128,2026-04-11T03:52:47Z,6020000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,119,128,2026-04-11T03:52:47Z,6030000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,in,[],1630245,,,1610612745,119,128,2026-04-11T03:52:47Z,6040000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
