actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
528,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,97,72,2025-12-06T02:58:20Z,5190000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,out,['startperiod'],203991,,,1610612756,97,72,2025-12-06T02:58:20Z,5200000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,out,['startperiod'],1642346,,,1610612756,97,72,2025-12-06T02:58:20Z,5210000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612756,97,72,2025-12-06T02:58:20Z,5220000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,in,['startperiod'],203500,,,1610612756,97,72,2025-12-06T02:58:20Z,5230000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-12-06T02:57:57.8Z,4,REGULAR,substitution,in,['startperiod'],1631123,,,1610612756,97,72,2025-12-06T02:58:20Z,5240000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-12-06T02:58:22.0Z,4,REGULAR,period,start,[],0,,,1610612756,97,72,2025-12-06T02:58:22Z,5250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M48.00S,2025-12-06T02:58:33.0Z,4,REGULAR,3pt,Jump Shot,[],1631221,67.88764783180025,38.72549019607843,1610612756,97,72,2025-12-06T03:05:34Z,5260000,False,-56.0,249.0,1,right,MISS C. Gillespie 25' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
536,PT11M45.00S,2025-12-06T02:58:36.0Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612756,97,72,2025-12-06T02:58:37Z,5270000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,535.0,,,,,,,4.0,3.0,1.0,,,,,,,
537,PT11M44.00S,2025-12-06T02:58:36.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,92.32917214191852,49.754901960784316,1610612756,97,74,2025-12-06T02:58:41Z,5280000,False,-1.0,20.0,1,right,J. Goodwin putback Layup (7 PTS),[1630692],1610612756.0,PHX,putback,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.96,Made,7.0,,,,,,,,,,,,,,,,,
538,PT11M30.00S,2025-12-06T02:58:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,7.178055190538765,60.049019607843135,1610612745,97,74,2025-12-06T02:58:58Z,5290000,False,-50.0,15.0,1,left,MISS R. Sheppard driving Layup,[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
539,PT11M30.00S,2025-12-06T02:58:51.3Z,4,REGULAR,rebound,defensive,[],1631221,,,1610612756,97,74,2025-12-06T02:58:58Z,5300000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,538.0,,,,,,,2.0,1.0,1.0,,,,,,,
540,PT11M19.00S,2025-12-06T02:59:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,88.12417871222075,50.73529411764706,1610612756,97,76,2025-12-06T02:59:07Z,5310000,False,4.0,59.0,1,right,J. Bouyea driving finger roll Layup (9 PTS),[1631123],1610612756.0,PHX,driving finger roll,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,9.0,,,,,,,,,,,,,,,,,
541,PT11M04.00S,2025-12-06T02:59:16.8Z,4,REGULAR,foul,personal,['2freethrow'],1631123,,,1610612745,97,76,2025-12-06T02:59:27Z,5320000,False,,,0,,J. Bouyea shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1631123, 1631095]",1610612756.0,PHX,shooting,,,Bouyea,J. Bouyea,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Smith Jr.,1631095.0,,
543,PT11M04.00S,2025-12-06T02:59:52.2Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,98,76,2025-12-06T02:59:52Z,5340000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (13 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
544,PT11M04.00S,2025-12-06T03:00:16.0Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,99,76,2025-12-06T03:00:16Z,5350000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (14 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
545,PT10M54.00S,2025-12-06T03:00:30.3Z,4,REGULAR,2pt,Jump Shot,[],1631221,73.27529566360053,40.19607843137255,1610612756,99,78,2025-12-06T03:00:35Z,5360000,False,-49.0,199.0,1,right,C. Gillespie 20' pullup Jump Shot (13 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Center,20.47,Made,13.0,,,,,,,,,,,,,,,,,
546,PT10M35.00S,2025-12-06T03:00:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.521024967148489,54.65686274509803,1610612745,101,78,2025-12-06T03:00:52Z,5370000,False,-23.0,9.0,1,left,S. Adams Layup (4 PTS) (R. Sheppard 5 AST),"[203500, 1642263]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.49,Made,4.0,,,,,R. Sheppard,1642263.0,5.0,,,,,,,,,,
548,PT10M23.00S,2025-12-06T03:01:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630692,81.42247043363994,96.32352941176471,1610612756,101,78,2025-12-06T03:01:06Z,5390000,False,232.0,122.0,1,right,MISS J. Goodwin 26' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
549,PT10M22.00S,2025-12-06T03:01:01.0Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,101,78,2025-12-06T03:01:06Z,5400000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,548.0,,,,,,,4.0,4.0,0.0,,,,,,,
550,PT10M10.00S,2025-12-06T03:01:16.8Z,4,REGULAR,foul,personal,[],1630692,,,1610612745,101,78,2025-12-06T03:01:22Z,5410000,False,,,0,,J. Goodwin personal FOUL (2 PF),"[1630692, 1628988]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,203591.0,2.0,0.0,Holiday,1628988.0,,
552,PT10M10.00S,2025-12-06T03:01:24.4Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,101,78,2025-12-06T03:01:30Z,5430000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M10.00S,2025-12-06T03:01:24.4Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,101,78,2025-12-06T03:01:30Z,5440000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M09.00S,2025-12-06T03:01:41.6Z,4,REGULAR,foul,personal,[],1642345,,,1610612745,101,78,2025-12-06T03:01:48Z,5450000,False,,,0,,O. Ighodaro personal FOUL (4 PF),"[1642345, 203500]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,203591.0,4.0,0.0,Adams,203500.0,,
556,PT10M01.00S,2025-12-06T03:02:00.0Z,4,REGULAR,3pt,Jump Shot,[],1641708,9.149145860709593,2.941176470588235,1610612745,104,78,2025-12-06T03:02:04Z,5470000,False,235.0,34.0,1,left,A. Thompson 3PT  (27 PTS) (A. Holiday 1 AST),"[1641708, 1628988]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,23.77,Made,27.0,,,,,A. Holiday,1628988.0,1.0,,,,,,,,,,
558,PT09M47.00S,2025-12-06T03:02:13.5Z,4,REGULAR,3pt,Jump Shot,[],1631123,79.58278580814718,8.333333333333332,1610612756,104,78,2025-12-06T03:02:18Z,5490000,False,-208.0,139.0,1,right,MISS J. Bouyea 25' 3PT,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
559,PT09M45.00S,2025-12-06T03:02:15.5Z,4,REGULAR,rebound,offensive,[],1628502,,,1610612756,104,78,2025-12-06T03:02:18Z,5500000,False,,,0,,N. Hayes-Davis REBOUND (Off:1 Def:1),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Left Center,,,,558.0,,,,,,,2.0,1.0,1.0,,,,,,,
560,PT09M44.00S,2025-12-06T03:02:17.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628502,89.61892247043363,64.72886029411765,1610612756,104,78,2025-12-06T03:04:10Z,5510000,False,74.0,45.0,1,right,MISS N. Hayes-Davis 8' bank Shot,[1628502],1610612756.0,PHX,bank,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),8-16 Right,8.63,Missed,,,,,,,,,,,,,,,,,,
561,PT09M44.00S,2025-12-06T03:02:17.5Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,104,78,2025-12-06T03:02:23Z,5520000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,560.0,,,,,,,1.0,1.0,0.0,,,,,,,
562,PT09M35.00S,2025-12-06T03:02:29.3Z,4,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612745,104,78,2025-12-06T03:02:55Z,5530000,False,,,0,,O. Ighodaro shooting personal FOUL (5 PF) (Smith Jr. 2 FT),"[1642345, 1631095]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,5.0,0.0,Smith Jr.,1631095.0,,
564,PT09M35.00S,2025-12-06T03:02:56.5Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,105,78,2025-12-06T03:02:56Z,5550000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (15 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
565,PT09M35.00S,2025-12-06T03:03:13.0Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,106,78,2025-12-06T03:03:13Z,5560000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (16 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
566,PT09M24.00S,2025-12-06T03:03:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,90.75229960578186,46.568627450980394,1610612756,106,78,2025-12-06T03:10:47Z,5570000,False,-17.0,34.0,1,right,MISS J. Goodwin driving Layup - blocked,"[1630692, 1628988]",1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,Holiday,1628988.0
567,PT09M24.00S,2025-12-06T03:03:26.4Z,4,REGULAR,block,,[],1628988,,,1610612756,106,78,2025-12-06T04:55:45Z,5580000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT09M24.00S,2025-12-06T03:03:26.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,106,78,2025-12-06T03:03:32Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,566.0,,,,,,,,,,,,,,,,
570,PT09M19.00S,2025-12-06T03:03:45.5Z,4,REGULAR,foul,personal,['2freethrow'],203500,,,1610612756,106,78,2025-12-06T03:03:55Z,5610000,False,,,0,,S. Adams shooting personal FOUL (4 PF) (Bouyea 2 FT),"[203500, 1631123]",1610612745.0,HOU,shooting,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,4.0,0.0,Bouyea,1631123.0,,
572,PT09M19.00S,2025-12-06T03:04:11.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631123,,,1610612756,106,79,2025-12-06T03:04:11Z,5630000,False,,,0,,J. Bouyea Free Throw 1 of 2 (10 PTS),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
573,PT09M19.00S,2025-12-06T03:04:24.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631123,,,1610612756,106,80,2025-12-06T03:04:24Z,5640000,False,,,0,,J. Bouyea Free Throw 2 of 2 (11 PTS),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
574,PT09M09.00S,2025-12-06T03:04:38.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612745,106,80,2025-12-06T03:04:53Z,5650000,False,,,0,,J. Goodwin personal FOUL (3 PF) (Thompson 2 FT),"[1630692, 1641708]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,3.0,0.0,Thompson,1641708.0,,
576,PT09M09.00S,2025-12-06T03:05:04.5Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,107,80,2025-12-06T03:05:04Z,5670000,False,,,0,,A. Thompson Free Throw 1 of 2 (28 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
577,PT09M09.00S,2025-12-06T03:05:18.5Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,108,80,2025-12-06T03:05:18Z,5680000,False,,,0,,A. Thompson Free Throw 2 of 2 (29 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
578,PT08M58.00S,2025-12-06T03:05:34.2Z,4,REGULAR,2pt,Jump Shot,[],1631221,73.66951379763469,50.245098039215684,1610612756,108,80,2025-12-06T03:05:42Z,5690000,False,1.0,195.0,1,right,MISS C. Gillespie 19' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Center,19.5,Missed,,,,,,,,,,,,,,,,,,
579,PT08M57.00S,2025-12-06T03:05:35.2Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,108,80,2025-12-06T03:05:42Z,5700000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,578.0,,,,,,,2.0,2.0,0.0,,,,,,,
580,PT08M42.00S,2025-12-06T03:05:51.9Z,4,REGULAR,turnover,out-of-bounds,[],203500,,,1610612745,108,80,2025-12-06T03:05:57Z,5710000,False,,,0,,S. Adams lost ball out-of-bounds TURNOVER (1 TO),[203500],1610612745.0,HOU,lost ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,,,,,,,,,2002.0,,,,,,
581,PT08M29.00S,2025-12-06T03:06:12.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628502,84.44480946123521,2.450980392156863,1610612756,108,80,2025-12-06T03:06:19Z,5720000,False,-238.0,94.0,1,right,MISS N. Hayes-Davis 25' 3PT,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Left,25.55,Missed,,,,,,,,,,,,,,,,,,
582,PT08M28.00S,2025-12-06T03:06:13.2Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,108,80,2025-12-06T03:06:19Z,5730000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:5),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left,,,,581.0,,,,,,,5.0,5.0,0.0,,,,,,,
583,PT08M13.00S,2025-12-06T03:06:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,15.456636005256241,52.450980392156865,1610612745,110,80,2025-12-06T03:06:36Z,5740000,False,-12.0,93.0,1,left,A. Thompson 9' floating Jump Shot (31 PTS) (R. Sheppard 6 AST),"[1641708, 1642263]",1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.36,Made,31.0,,,,,R. Sheppard,1642263.0,6.0,,,,,,,,,,
585,PT08M12.00S,2025-12-06T03:06:36.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,110,80,2025-12-06T03:06:36Z,5760000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,out,[],1631095,,,1610612756,110,80,2025-12-06T03:09:27Z,5770000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,out,[],1641708,,,1610612756,110,80,2025-12-06T03:09:27Z,5780000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,110,80,2025-12-06T03:09:27Z,5790000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,110,80,2025-12-06T03:09:27Z,5800000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612756,110,80,2025-12-06T03:09:27Z,5810000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,in,[],201145,,,1610612756,110,80,2025-12-06T03:09:27Z,5820000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,in,[],1630208,,,1610612756,110,80,2025-12-06T03:09:27Z,5830000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M12.00S,2025-12-06T03:08:45.1Z,4,REGULAR,substitution,in,[],1642853,,,1610612756,110,80,2025-12-06T03:09:27Z,5840000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M02.00S,2025-12-06T03:09:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,81.553876478318,52.20588235294118,1610612756,110,80,2025-12-06T03:09:53Z,5850000,False,11.0,121.0,1,right,MISS J. Goodwin 12' pullup Shot,[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
595,PT08M01.00S,2025-12-06T03:09:39.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,110,80,2025-12-06T03:09:53Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,594.0,,,,,,,,,,,,,,,,
596,PT08M01.00S,2025-12-06T03:09:44.5Z,4,REGULAR,foul,personal,[],201145,,,1610612756,110,80,2025-12-06T03:09:49Z,5870000,False,,,0,,J. Green loose ball personal FOUL (1 PF),"[201145, 1630208]",1610612745.0,HOU,loose ball,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Richards,1630208.0,,
598,PT07M53.00S,2025-12-06T03:10:03.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631123,82.07950065703022,7.107843137254902,1610612756,110,83,2025-12-06T03:10:07Z,5890000,False,-214.0,116.0,1,right,J. Bouyea 24' 3PT  (14 PTS) (J. Goodwin 1 AST),"[1631123, 1630692]",1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,24.39,Made,14.0,,,,,J. Goodwin,1630692.0,1.0,,,,,,,,,,
600,PT07M35.00S,2025-12-06T03:10:22.4Z,4,REGULAR,turnover,lost ball,[],1630256,,,1610612745,110,83,2025-12-06T03:10:27Z,5910000,False,,,0,,J. Tate lost ball TURNOVER (1 TO),"[1630256, 1642853]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,1.0,Fleming,1642853.0,,,,,,,,,,,,,
601,PT07M35.00S,2025-12-06T03:10:22.4Z,4,REGULAR,steal,,[],1642853,,,1610612756,110,83,2025-12-06T03:10:24Z,5920000,False,,,0,,R. Fleming STEAL (1 STL),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
602,PT07M29.00S,2025-12-06T03:10:27.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642853,92.32917214191852,97.54901960784314,1610612756,110,83,2025-12-06T04:55:55Z,5930000,False,238.0,20.0,1,right,MISS R. Fleming running 3PT,[1642853],1610612756.0,PHX,running,,,Fleming,R. Fleming,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
603,PT07M25.00S,2025-12-06T03:10:31.7Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,110,83,2025-12-06T03:10:38Z,5940000,False,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Right Corner 3,24+ Right,,,,602.0,,,,,,,6.0,4.0,2.0,,,,,,,
604,PT07M20.00S,2025-12-06T03:10:36.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201145,22.28975032851511,8.823529411764707,1610612745,110,83,2025-12-06T03:14:31Z,5950000,False,206.0,157.0,1,left,MISS J. Green 25' running 3PT,[201145],1610612745.0,HOU,running,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
605,PT07M20.00S,2025-12-06T03:10:36.1Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,110,83,2025-12-06T03:10:41Z,5960000,False,,,0,,R. Fleming REBOUND (Off:0 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Right Center,,,,604.0,,,,,,,1.0,1.0,0.0,,,,,,,
606,PT07M00.00S,2025-12-06T03:10:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,92.72339027595268,47.30392156862745,1610612756,110,85,2025-12-06T03:11:00Z,5970000,False,-13.0,16.0,1,right,J. Goodwin driving Layup (9 PTS),[1630692],1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.09,Made,9.0,,,,,,,,,,,,,,,,,
607,PT06M35.00S,2025-12-06T03:11:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,5.995400788436268,54.65686274509803,1610612745,110,85,2025-12-06T03:11:27Z,5980000,False,-23.0,4.0,1,left,MISS J. Tate driving Layup - blocked,"[1630256, 1642853]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Fleming,1642853.0
608,PT06M35.00S,2025-12-06T03:11:21.9Z,4,REGULAR,block,,[],1642853,,,1610612745,110,85,2025-12-06T03:11:24Z,5990000,False,,,0,,R. Fleming BLOCK (1 BLK),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT06M32.00S,2025-12-06T03:11:24.9Z,4,REGULAR,rebound,offensive,[],203500,,,1610612745,110,85,2025-12-06T03:11:27Z,6000000,False,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,607.0,,,,,,,7.0,4.0,3.0,,,,,,,
610,PT06M32.00S,2025-12-06T03:11:27.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,110,85,2025-12-06T03:11:39Z,6010000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
