actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
460,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,in,[],1629001,,,1610612745,81,81,2026-03-06T02:20:30Z,4550000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,in,[],201143,,,1610612745,81,81,2026-03-06T02:20:30Z,4560000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M22.00S,2026-03-06T02:19:58.5Z,3,REGULAR,substitution,in,[],1643018,,,1610612745,81,81,2026-03-06T02:20:30Z,4570000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M22.00S,2026-03-06T02:20:31.3Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612745,82,81,2026-03-06T02:20:31Z,4580000,False,,,0,,C. Capela Free Throw 2 of 2 (4 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
464,PT00M01.00S,2026-03-06T02:20:51.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,15.193823915900131,50.49019607843137,1610612744,82,81,2026-03-06T02:21:24Z,4590000,False,-2.0,90.0,1,left,MISS A. Horford 9' driving Hook,[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
465,PT00M00.50S,2026-03-06T02:20:52.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,82,81,2026-03-06T02:21:14Z,4600000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,464.0,,10.0,6.0,4.0,,,,,,,
466,PT00M00.00S,2026-03-06T02:21:01.6Z,3,REGULAR,period,end,[],0,,,1610612745,82,81,2026-03-06T02:21:01Z,4610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2026-03-06T02:22:28.8Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612745,82,81,2026-03-06T02:24:23Z,4620000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2026-03-06T02:22:28.8Z,4,REGULAR,substitution,out,['startperiod'],1643018,,,1610612745,82,81,2026-03-06T02:24:23Z,4630000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2026-03-06T02:22:28.8Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612745,82,81,2026-03-06T02:24:23Z,4640000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2026-03-06T02:22:28.8Z,4,REGULAR,substitution,in,['startperiod'],1631466,,,1610612745,82,81,2026-03-06T02:24:23Z,4650000,False,,,0,,SUB in: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2026-03-06T02:24:34.9Z,4,REGULAR,period,start,[],0,,,1610612744,82,81,2026-03-06T02:24:34Z,4660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M51.00S,2026-03-06T02:24:45.7Z,4,REGULAR,foul,personal,[],1631106,,,1610612744,82,81,2026-03-06T02:24:57Z,4670000,False,,,0,,T. Eason personal FOUL (4 PF),"[1631106, 1629001]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628159.0,,,,,4.0,0.0,Melton,1629001.0,,
475,PT11M45.00S,2026-03-06T02:25:10.2Z,4,REGULAR,3pt,Jump Shot,[],1629001,28.465834428383708,86.27450980392157,1610612744,82,81,2026-03-06T02:25:18Z,4690000,False,-181.0,215.0,1,left,MISS D. Melton 28' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,28.14,Missed,,,,,,,,,,,,,,,,,,
476,PT11M40.00S,2026-03-06T02:25:15.2Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,82,81,2026-03-06T02:25:18Z,4700000,False,,,0,,B. Podziemski REBOUND (Off:4 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,475.0,,6.0,2.0,4.0,,,,,,,
477,PT11M29.00S,2026-03-06T02:25:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,7.30946123521682,57.59803921568627,1610612744,82,81,2026-03-06T02:25:44Z,4710000,False,-38.0,16.0,1,left,MISS D. Melton driving Layup,[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
478,PT11M29.00S,2026-03-06T02:25:26.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,82,81,2026-03-06T02:25:44Z,4720000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,477.0,,,,,,,,,,,
479,PT11M29.00S,2026-03-06T02:25:34.0Z,4,REGULAR,foul,personal,[],1631466,,,1610612745,82,81,2026-03-06T02:25:40Z,4730000,False,,,0,,N. Williams loose ball personal FOUL (2 PF),"[1631466, 203991]",1610612744.0,GSW,loose ball,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,,,,,2.0,0.0,Capela,203991.0,,
481,PT11M18.00S,2026-03-06T02:25:57.5Z,4,REGULAR,turnover,lost ball,[],1642263,,,1610612745,82,81,2026-03-06T02:26:02Z,4750000,False,,,0,,R. Sheppard lost ball TURNOVER (3 TO),"[1642263, 1629001]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,,,,,Melton,1629001.0
482,PT11M18.00S,2026-03-06T02:25:57.5Z,4,REGULAR,steal,,[],1629001,,,1610612744,82,81,2026-03-06T02:37:33Z,4760000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
483,PT11M15.00S,2026-03-06T02:25:59.8Z,4,REGULAR,turnover,bad pass,[],201143,,,1610612744,82,81,2026-03-06T02:26:04Z,4770000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1631106]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Eason,1631106.0
484,PT11M15.00S,2026-03-06T02:25:59.8Z,4,REGULAR,steal,,[],1631106,,,1610612745,82,81,2026-03-06T02:40:09Z,4780000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
485,PT11M08.00S,2026-03-06T02:26:07.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631095,87.33574244415243,25.98039215686275,1610612745,82,81,2026-03-06T02:26:56Z,4790000,False,-120.0,67.0,1,right,MISS J. Smith Jr. 13' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,13.73,Missed,,,,,,,,,,,,,,,,,,
486,PT11M04.00S,2026-03-06T02:26:11.9Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,82,81,2026-03-06T02:30:33Z,4800000,False,,,0,,B. Podziemski REBOUND (Off:4 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,,,,,,485.0,,7.0,3.0,4.0,,,,,,,
489,PT10M58.00S,2026-03-06T02:26:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,8.623521681997373,52.69607843137255,1610612744,82,83,2026-03-06T02:26:30Z,4830000,False,-13.0,29.0,1,left,D. Melton driving Layup (16 PTS),[1629001],1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.16,Made,16.0,,,,,,,,,,,,,,,,,
490,PT10M58.00S,2026-03-06T02:26:23.8Z,4,REGULAR,foul,personal,['1freethrow'],1642263,,,1610612744,82,83,2026-03-06T02:26:32Z,4840000,False,,,0,,R. Sheppard shooting personal FOUL (4 PF) (Melton 1 FT),"[1642263, 1629001]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,,,,,4.0,0.0,Melton,1629001.0,,
492,PT10M58.00S,2026-03-06T02:26:44.6Z,4,REGULAR,freethrow,1 of 1,[],1629001,,,1610612744,82,83,2026-03-06T02:26:50Z,4860000,False,,,0,,MISS D. Melton Free Throw 1 of 1,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT10M56.00S,2026-03-06T02:26:46.6Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612744,82,83,2026-03-06T02:26:59Z,4870000,False,,,0,,N. Williams REBOUND (Off:1 Def:0),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,492.0,,1.0,0.0,1.0,,,,,,,
494,PT10M43.00S,2026-03-06T02:26:58.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,9.937582128777924,50.245098039215684,1610612744,82,85,2026-03-06T02:27:09Z,4880000,False,-1.0,41.0,1,left,A. Horford cutting finger roll Layup (12 PTS) (D. Melton 2 AST),"[201143, 1629001]",1610612744.0,GSW,cutting finger roll,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,4.09,Made,12.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
496,PT10M22.00S,2026-03-06T02:27:20.0Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,82,85,2026-03-06T02:27:26Z,4900000,False,,,0,,J. Smith Jr. lost ball TURNOVER (5 TO),"[1631095, 1629001]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,5.0,,,,,Melton,1629001.0
497,PT10M22.00S,2026-03-06T02:27:20.0Z,4,REGULAR,steal,,[],1629001,,,1610612744,82,85,2026-03-06T02:27:21Z,4910000,False,,,0,,D. Melton STEAL (3 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
498,PT10M19.00S,2026-03-06T02:27:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,12.040078843626807,50.245098039215684,1610612744,82,85,2026-03-06T02:28:19Z,4920000,False,-1.0,61.0,1,left,MISS D. Melton 6' running Layup - blocked,"[1629001, 1631095]",1610612744.0,GSW,running,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,,,,
499,PT10M19.00S,2026-03-06T02:27:23.4Z,4,REGULAR,block,,[],1631095,,,1610612744,82,85,2026-03-06T02:27:25Z,4930000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT10M16.00S,2026-03-06T02:27:26.4Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,82,85,2026-03-06T02:27:35Z,4940000,False,,,0,,B. Podziemski REBOUND (Off:5 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,498.0,,8.0,3.0,5.0,,,,,,,
501,PT10M14.00S,2026-03-06T02:27:27.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641764,20.318659658344284,9.803921568627452,1610612744,82,85,2026-03-06T02:28:35Z,4950000,False,201.0,138.0,1,left,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
502,PT10M11.00S,2026-03-06T02:27:30.7Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612744,82,85,2026-03-06T02:27:38Z,4960000,False,,,0,,D. Melton REBOUND (Off:2 Def:3),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,501.0,,5.0,3.0,2.0,,,,,,,
503,PT10M11.00S,2026-03-06T02:27:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629001,7.178055190538765,52.20588235294118,1610612744,82,85,2026-03-06T02:28:51Z,4970000,False,-11.0,15.0,1,left,MISS D. Melton putback Layup,[1629001],1610612744.0,GSW,putback,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
504,PT10M09.00S,2026-03-06T02:27:33.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612745,82,85,2026-03-06T02:27:40Z,4980000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,503.0,,3.0,3.0,0.0,,,,,,,
505,PT10M00.00S,2026-03-06T02:27:41.5Z,4,REGULAR,3pt,Jump Shot,[],1642263,92.46057818659659,96.07843137254902,1610612745,85,85,2026-03-06T02:27:45Z,4990000,False,230.0,18.0,1,right,R. Sheppard 3PT  (21 PTS) (A. Thompson 3 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,23.11,Made,21.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,,,,
507,PT09M41.00S,2026-03-06T02:28:01.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631466,9.674770039421814,56.61764705882353,1610612744,85,85,2026-03-06T02:35:06Z,5010000,False,-33.0,38.0,1,left,MISS N. Williams driving floating bank Shot,[1631466],1610612744.0,GSW,driving floating bank,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
508,PT09M40.00S,2026-03-06T02:28:02.9Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612744,85,85,2026-03-06T02:35:06Z,5020000,False,,,0,,N. Williams REBOUND (Off:2 Def:0),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,507.0,,2.0,0.0,2.0,,,,,,,
551,PT09M40.00S,2026-03-06T02:28:06.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631466,8.754927726675426,47.05882352941176,1610612744,85,85,2026-03-06T02:35:31Z,5025000,False,15.0,30.0,1,left,MISS N. Williams tip Layup,[1631466],1610612744.0,GSW,tip,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
552,PT09M38.00S,2026-03-06T02:28:08.9Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612744,85,85,2026-03-06T02:35:31Z,5027500,False,,,0,,N. Williams REBOUND (Off:3 Def:0),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,551.0,,3.0,0.0,3.0,,,,,,,
509,PT09M30.00S,2026-03-06T02:28:11.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629001,8.886333771353483,51.470588235294116,1610612744,85,87,2026-03-06T02:35:31Z,5030000,False,-7.0,31.0,1,left,D. Melton driving DUNK (18 PTS) (A. Horford 5 AST),"[1629001, 201143]",1610612744.0,GSW,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.19,Made,18.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,
511,PT09M09.00S,2026-03-06T02:28:31.9Z,4,REGULAR,3pt,Jump Shot,[],1642263,68.01905387647832,74.01960784313727,1610612745,88,87,2026-03-06T02:28:35Z,5050000,False,120.0,248.0,1,right,R. Sheppard 27' 3PT  (24 PTS) (A. Thompson 4 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,27.56,Made,24.0,A. Thompson,1641708.0,4.0,,,,,,,,,,,,,,
513,PT08M49.00S,2026-03-06T02:28:56.4Z,4,REGULAR,turnover,traveling,[],1630611,,,1610612744,88,87,2026-03-06T02:29:01Z,5070000,False,,,0,,G. Santos traveling TURNOVER (5 TO),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,,,,5.0,,,,,,
515,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,out,[],203991,,,1610612745,88,87,2026-03-06T02:30:42Z,5090000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,out,[],1629001,,,1610612745,88,87,2026-03-06T02:30:42Z,5100000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,out,[],1630611,,,1610612745,88,87,2026-03-06T02:30:42Z,5110000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,88,87,2026-03-06T02:30:42Z,5120000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,in,[],1643018,,,1610612745,88,87,2026-03-06T02:30:42Z,5130000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M49.00S,2026-03-06T02:29:53.5Z,4,REGULAR,substitution,in,[],1642502,,,1610612745,88,87,2026-03-06T02:30:42Z,5140000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M31.00S,2026-03-06T02:31:00.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,66.83639947437582,55.14705882352941,1610612745,88,87,2026-03-06T02:31:05Z,5150000,False,26.0,259.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
522,PT08M29.00S,2026-03-06T02:31:02.4Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,88,87,2026-03-06T02:31:05Z,5160000,False,,,0,,A. Thompson REBOUND (Off:5 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,521.0,,7.0,2.0,5.0,,,,,,,
523,PT08M27.00S,2026-03-06T02:31:05.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642263,69.46452036793693,14.705882352941178,1610612745,91,87,2026-03-06T02:31:09Z,5170000,False,-176.0,235.0,1,right,R. Sheppard 29' 3PT  (27 PTS) (A. Thompson 5 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,29.35,Made,27.0,A. Thompson,1641708.0,5.0,,,,,,,,,,,,,,
525,PT08M10.00S,2026-03-06T02:31:21.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,8.09789750328515,38.970588235294116,1610612744,91,87,2026-03-06T02:31:27Z,5190000,False,55.0,24.0,1,left,MISS A. Horford driving Hook,[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
526,PT08M08.00S,2026-03-06T02:31:24.0Z,4,REGULAR,rebound,offensive,[],201143,,,1610612744,91,87,2026-03-06T02:31:24Z,5200000,False,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,525.0,,5.0,3.0,2.0,,,,,,,
527,PT08M06.00S,2026-03-06T02:31:28.8Z,4,REGULAR,foul,personal,[],1631095,,,1610612744,91,87,2026-03-06T02:31:40Z,5210000,False,,,0,,J. Smith Jr. personal FOUL (3 PF),"[1631095, 1631466]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Williams,1631466.0,,
529,PT08M06.00S,2026-03-06T02:31:36.2Z,4,REGULAR,substitution,out,[],1641708,,,1610612744,91,87,2026-03-06T02:31:40Z,5230000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M06.00S,2026-03-06T02:31:36.2Z,4,REGULAR,substitution,in,[],1629006,,,1610612744,91,87,2026-03-06T02:31:40Z,5240000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M00.00S,2026-03-06T02:31:57.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641764,7.5722733245729295,37.745098039215684,1610612744,91,89,2026-03-06T02:32:01Z,5250000,False,61.0,19.0,1,left,B. Podziemski 6' driving floating bank Jump Shot (17 PTS) (L. Cryer 1 AST),"[1641764, 1643018]",1610612744.0,GSW,driving floating bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,17.0,L. Cryer,1643018.0,1.0,,,,,,,,,,,,,,
533,PT07M44.00S,2026-03-06T02:32:12.1Z,4,REGULAR,3pt,Jump Shot,[],1642263,73.66951379763469,9.313725490196079,1610612745,91,89,2026-03-06T02:32:17Z,5270000,False,-203.0,195.0,1,right,MISS R. Sheppard 28' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,28.18,Missed,,,,,,,,,,,,,,,,,,
534,PT07M42.00S,2026-03-06T02:32:14.1Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612745,91,89,2026-03-06T02:32:17Z,5280000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,533.0,,2.0,1.0,1.0,,,,,,,
535,PT07M39.00S,2026-03-06T02:32:18.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630578,71.04139290407359,74.26470588235294,1610612745,91,89,2026-03-06T02:32:23Z,5290000,False,121.0,220.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
536,PT07M35.00S,2026-03-06T02:32:22.1Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,91,89,2026-03-06T02:32:23Z,5300000,False,,,0,,J. Smith Jr. REBOUND (Off:5 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,535.0,,11.0,6.0,5.0,,,,,,,
537,PT07M34.00S,2026-03-06T02:32:22.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,89.04402102496715,72.05882352941177,1610612745,91,89,2026-03-06T02:32:27Z,5310000,False,110.0,50.0,1,right,MISS J. Smith Jr. 12' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,12.13,Missed,,,,,,,,,,,,,,,,,,
538,PT07M32.00S,2026-03-06T02:32:24.7Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,91,89,2026-03-06T02:32:27Z,5320000,False,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,,,537.0,,6.0,4.0,2.0,,,,,,,
539,PT07M19.00S,2026-03-06T02:32:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,14.536793692509855,49.01960784313725,1610612744,91,89,2026-03-06T02:32:42Z,5330000,False,5.0,84.0,1,left,MISS B. Podziemski 8' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,8.42,Missed,,,,,,,,,,,,,,,,,,
540,PT07M15.00S,2026-03-06T02:32:42.6Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,91,89,2026-03-06T02:32:42Z,5340000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,539.0,,5.0,3.0,2.0,,,,,,,
541,PT07M06.00S,2026-03-06T02:32:55.2Z,4,REGULAR,foul,personal,[],1643018,,,1610612745,91,89,2026-03-06T02:33:05Z,5350000,False,,,0,,L. Cryer personal FOUL (3 PF),"[1643018, 1631095]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Smith Jr.,1631095.0,,
