actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT05M01.00S,2026-04-02T00:24:25.4Z,1,REGULAR,substitution,out,[],1631260,,,1610612745,18,12,2026-04-02T00:24:34Z,890000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M01.00S,2026-04-02T00:24:25.4Z,1,REGULAR,substitution,in,[],1642504,,,1610612745,18,12,2026-04-02T00:24:34Z,900000,False,,,0,,SUB in: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M47.00S,2026-04-02T00:24:52.2Z,1,REGULAR,turnover,lost ball,[],203991,,,1610612745,18,12,2026-04-02T00:25:26Z,910000,False,,,0,,C. Capela lost ball TURNOVER (1 TO),"[203991, 1629018]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,Trent Jr.,1629018.0,,
93,PT04M47.00S,2026-04-02T00:24:52.2Z,1,REGULAR,steal,,[],1629018,,,1610612749,18,12,2026-04-02T00:24:54Z,920000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
94,PT04M41.00S,2026-04-02T00:24:55.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642504,19.136005256241788,95.83333333333334,1610612749,18,12,2026-04-02T00:26:19Z,930000,False,-229.0,127.0,1,left,MISS C. Ryan 26' running 3PT,[1642504],1610612749.0,MIL,running,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.22,,,,,,,,,,,,
95,PT04M40.00S,2026-04-02T00:24:56.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,18,12,2026-04-02T00:25:00Z,940000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,
96,PT04M33.00S,2026-04-02T00:25:04.4Z,1,REGULAR,3pt,Jump Shot,[],1631106,93.11760840998686,97.05882352941177,1610612745,21,12,2026-04-02T00:25:09Z,950000,False,235.0,12.0,1,right,T. Eason 3PT  (3 PTS) (K. Durant 2 AST),"[1631106, 201142]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.56,,,,,,K. Durant,201142.0,2.0,,,,
98,PT04M32.00S,2026-04-02T00:25:15.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,12,2026-04-02T00:25:15Z,970000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M32.00S,2026-04-02T00:27:35.4Z,1,REGULAR,substitution,out,[],1630579,,,1610612749,21,12,2026-04-02T00:28:08Z,980000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2026-04-02T00:27:35.4Z,1,REGULAR,substitution,out,[],1629018,,,1610612749,21,12,2026-04-02T00:28:08Z,990000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M32.00S,2026-04-02T00:27:35.4Z,1,REGULAR,substitution,in,[],1631250,,,1610612749,21,12,2026-04-02T00:28:08Z,1000000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M32.00S,2026-04-02T00:27:35.4Z,1,REGULAR,substitution,in,[],1630828,,,1610612749,21,12,2026-04-02T00:28:08Z,1010000,False,,,0,,SUB in: A. Antetokounmpo,[1630828],1610612749.0,MIL,,,,Antetokounmpo,A. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M22.00S,2026-04-02T00:28:27.6Z,1,REGULAR,turnover,palming,[],1631172,,,1610612749,21,12,2026-04-02T00:28:36Z,1020000,False,,,0,,O. Dieng palming TURNOVER (2 TO),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,203593.0,,,,,,,,,,,,2.0,,,,,,,
104,PT04M02.00S,2026-04-02T00:29:02.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,79.31997371879106,96.81372549019608,1610612745,21,12,2026-04-02T00:29:25Z,1030000,False,234.0,142.0,1,right,MISS J. Smith Jr. 27' step back 3PT,[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.37,,,,,,,,,,,,
105,PT04M00.00S,2026-04-02T00:29:04.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,21,12,2026-04-02T00:29:09Z,1040000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,,
106,PT03M51.00S,2026-04-02T00:29:13.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631106,85.3646517739816,5.637254901960785,1610612745,21,12,2026-04-02T00:29:18Z,1050000,False,-222.0,85.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.76,,,,,,,,,,,,
107,PT03M51.00S,2026-04-02T00:29:13.6Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612749,21,12,2026-04-02T00:29:18Z,1060000,False,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,
108,PT03M44.00S,2026-04-02T00:29:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,7.046649145860711,57.107843137254896,1610612749,21,12,2026-04-02T00:29:34Z,1070000,False,-36.0,14.0,1,left,MISS O. Dieng driving finger roll Layup,[1631172],1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.81,,,,,,,,,,,,
109,PT03M43.00S,2026-04-02T00:29:21.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,21,12,2026-04-02T00:29:34Z,1080000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,
110,PT03M35.00S,2026-04-02T00:29:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,91.14651773981603,48.529411764705884,1610612745,21,12,2026-04-02T00:29:37Z,1090000,False,-7.0,31.0,1,right,MISS J. Smith Jr. driving Layup - blocked,"[1631095, 1631250]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.16,,,,,,,,,,,Nance,1631250.0
111,PT03M35.00S,2026-04-02T00:29:30.6Z,1,REGULAR,block,,[],1631250,,,1610612745,21,12,2026-04-02T00:29:32Z,1100000,False,,,0,,P. Nance BLOCK (1 BLK),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M33.00S,2026-04-02T00:29:32.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,21,12,2026-04-02T00:29:37Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,110.0,,,,,,,,,,,
114,PT03M33.00S,2026-04-02T00:29:36.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,21,12,2026-04-02T00:29:42Z,1130000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M33.00S,2026-04-02T00:29:36.1Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,21,12,2026-04-02T00:29:42Z,1140000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M30.00S,2026-04-02T00:29:54.6Z,1,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612745,21,12,2026-04-02T00:30:02Z,1150000,False,,,0,,A. Jackson Jr. shooting personal FOUL (1 PF) (Durant 2 FT),"[1641748, 201142]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,203593.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
118,PT03M30.00S,2026-04-02T00:30:25.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612745,21,12,2026-04-02T00:30:25Z,1170000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
119,PT03M30.00S,2026-04-02T00:30:25.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,12,2026-04-02T00:30:25Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,
120,PT03M30.00S,2026-04-02T00:30:25.7Z,1,REGULAR,substitution,out,[],1642263,,,1610612745,21,12,2026-04-02T00:30:37Z,1190000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M30.00S,2026-04-02T00:30:25.7Z,1,REGULAR,substitution,out,[],1630828,,,1610612745,21,12,2026-04-02T00:30:37Z,1200000,False,,,0,,SUB out: A. Antetokounmpo,[1630828],1610612749.0,MIL,,,,Antetokounmpo,A. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M30.00S,2026-04-02T00:30:25.7Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,21,12,2026-04-02T00:30:37Z,1210000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M30.00S,2026-04-02T00:30:25.7Z,1,REGULAR,substitution,in,[],1631260,,,1610612745,21,12,2026-04-02T00:30:37Z,1220000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M30.00S,2026-04-02T00:30:46.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612745,22,12,2026-04-02T00:30:46Z,1230000,False,,,0,,K. Durant Free Throw 2 of 2 (7 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
125,PT03M19.00S,2026-04-02T00:30:58.7Z,1,REGULAR,3pt,Jump Shot,[],1631250,33.722076215505915,57.107843137254896,1610612749,22,12,2026-04-02T00:31:04Z,1240000,False,-36.0,264.0,1,left,MISS P. Nance 26' 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.69,,,,,,,,,,,,
126,PT03M18.00S,2026-04-02T00:30:59.7Z,1,REGULAR,rebound,offensive,[],1631260,,,1610612749,22,12,2026-04-02T00:31:04Z,1250000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,125.0,1.0,0.0,1.0,,,,,,,,
127,PT03M15.00S,2026-04-02T00:31:04.2Z,1,REGULAR,foul,personal,[],1631106,,,1610612749,22,12,2026-04-02T00:31:22Z,1260000,False,,,0,,T. Eason personal FOUL (1 PF),"[1631106, 1631260]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,203593.0,1.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
129,PT03M09.00S,2026-04-02T00:31:30.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631172,15.193823915900131,62.5,1610612749,22,12,2026-04-02T00:31:37Z,1280000,False,-62.0,90.0,1,left,MISS O. Dieng 10' fadeaway Shot,[1631172],1610612749.0,MIL,fadeaway,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,10.98,,,,,,,,,,,,
130,PT03M08.00S,2026-04-02T00:31:31.1Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,22,12,2026-04-02T00:31:37Z,1290000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
131,PT02M59.00S,2026-04-02T00:31:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,79.97700394218134,39.705882352941174,1610612745,22,12,2026-04-02T00:31:46Z,1300000,False,-51.0,136.0,1,right,MISS K. Durant 14' driving floating Shot,[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.51,,,,,,,,,,,,
132,PT02M58.00S,2026-04-02T00:31:41.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,22,12,2026-04-02T00:33:36Z,1310000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,131.0,2.0,0.0,2.0,,,,,,,,
133,PT02M58.00S,2026-04-02T00:31:43.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612745,24,12,2026-04-02T00:33:39Z,1320000,False,0.0,0.0,1,right,C. Capela tip Layup (2 PTS),[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
134,PT02M44.00S,2026-04-02T00:31:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641748,13.222733245729303,63.48039215686274,1610612749,24,12,2026-04-02T00:32:00Z,1330000,False,-67.0,72.0,1,left,MISS A. Jackson Jr. 9' driving floating Shot,[1641748],1610612749.0,MIL,driving floating,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,9.85,,,,,,,,,,,,
135,PT02M44.00S,2026-04-02T00:31:53.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,24,12,2026-04-02T00:32:00Z,1340000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,134.0,3.0,1.0,2.0,,,,,,,,
136,PT02M30.00S,2026-04-02T00:32:08.6Z,1,REGULAR,3pt,Jump Shot,[],1628988,64.07687253613666,56.372549019607845,1610612745,27,12,2026-04-02T00:32:12Z,1350000,False,32.0,285.0,1,right,A. Holiday 28' 3PT  (3 PTS) (K. Durant 3 AST),"[1628988, 201142]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,28.7,,,,,,K. Durant,201142.0,3.0,,,,
138,PT02M16.00S,2026-04-02T00:32:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,8.492115637319317,50.73529411764706,1610612749,27,14,2026-04-02T00:32:26Z,1370000,False,-4.0,27.0,1,left,O. Dieng driving Layup (6 PTS),[1631172],1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.75,,,,,,,,,,,,
139,PT01M56.00S,2026-04-02T00:32:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,89.17542706964521,46.81372549019608,1610612745,27,14,2026-04-02T00:32:48Z,1380000,False,-16.0,49.0,1,right,MISS A. Thompson driving finger roll Layup,[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.18,,,,,,,,,,,,
140,PT01M55.00S,2026-04-02T00:32:43.1Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,27,14,2026-04-02T00:32:48Z,1390000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,139.0,4.0,1.0,3.0,,,,,,,,
141,PT01M50.00S,2026-04-02T00:32:48.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,90.88370565045992,2.941176470588235,1610612745,27,14,2026-04-02T00:33:01Z,1400000,False,-235.0,33.0,1,right,MISS A. Holiday pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.76,,,,,,,,,,,,
142,PT01M48.00S,2026-04-02T00:32:50.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,27,14,2026-04-02T00:33:01Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,141.0,,,,,,,,,,,
144,PT01M48.00S,2026-04-02T00:33:00.8Z,1,REGULAR,substitution,out,[],203991,,,1610612745,27,14,2026-04-02T00:33:11Z,1430000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M48.00S,2026-04-02T00:33:00.8Z,1,REGULAR,substitution,out,[],1631172,,,1610612745,27,14,2026-04-02T00:33:11Z,1440000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M48.00S,2026-04-02T00:33:00.8Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,27,14,2026-04-02T00:33:11Z,1450000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M48.00S,2026-04-02T00:33:00.8Z,1,REGULAR,substitution,in,[],1630579,,,1610612745,27,14,2026-04-02T00:33:11Z,1460000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M35.00S,2026-04-02T00:33:39.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,75.3777923784494,10.784313725490197,1610612745,27,14,2026-04-02T00:33:43Z,1470000,False,-196.0,179.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.54,,,,,,,,,,,,
149,PT01M32.00S,2026-04-02T00:33:42.5Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,27,14,2026-04-02T00:33:43Z,1480000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,
150,PT01M32.00S,2026-04-02T00:33:42.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,27,14,2026-04-02T00:33:45Z,1490000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
151,PT01M32.00S,2026-04-02T00:33:42.8Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,27,14,2026-04-02T00:33:45Z,1500000,False,,,0,,A. Green REBOUND (Off:1 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,
152,PT01M26.00S,2026-04-02T00:33:48.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642504,22.946780551905388,10.784313725490197,1610612749,27,14,2026-04-02T00:33:59Z,1510000,False,196.0,163.0,1,left,MISS C. Ryan 25' running pullup 3PT,[1642504],1610612749.0,MIL,running pullup,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.51,,,,,,,,,,,,
153,PT01M25.00S,2026-04-02T00:33:49.4Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612749,27,14,2026-04-02T00:34:13Z,1520000,False,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,152.0,5.0,2.0,3.0,,,,,,,,
154,PT01M24.00S,2026-04-02T00:33:52.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630579,6.1268068331143235,53.67647058823529,1610612749,27,16,2026-04-02T00:34:59Z,1530000,False,-18.0,5.0,1,left,J. Sims putback DUNK (2 PTS),[1630579],1610612749.0,MIL,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.91,,,,,,,,,,,,
