actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
508,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,107,78,2026-04-04T01:51:08Z,4960000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],1641729,,,1610612762,107,78,2026-04-04T01:51:08Z,4970000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,out,['startperiod'],1629723,,,1610612762,107,78,2026-04-04T01:51:08Z,4980000,False,,,0,,SUB out: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612762,107,78,2026-04-04T01:51:08Z,4990000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612762,107,78,2026-04-04T01:51:08Z,5000000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1630256,,,1610612762,107,78,2026-04-04T01:51:08Z,5010000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1631113,,,1610612762,107,78,2026-04-04T01:51:08Z,5020000,False,,,0,,SUB in: K. Chandler,[1631113],1610612762.0,UTA,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,107,78,2026-04-04T01:51:08Z,5030000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-04-04T01:50:45.0Z,4,REGULAR,substitution,in,['startperiod'],1642271,,,1610612762,107,78,2026-04-04T01:51:08Z,5040000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-04-04T01:51:16.4Z,4,REGULAR,period,start,[],0,,,1610612762,107,78,2026-04-04T01:51:16Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M44.00S,2026-04-04T01:51:30.0Z,4,REGULAR,3pt,Jump Shot,[],1643016,7.835085413929041,95.83333333333334,1610612762,107,78,2026-04-04T01:53:25Z,5055000,False,-229.0,21.0,1,left,MISS B. Mbeng pullup 3PT,[1643016],1610612762.0,UTA,pullup,,,Mbeng,B. Mbeng,,,,,Left Corner 3,24+ Left,,,23.02,Missed,,,,,,,,,,,,,,,,
531,PT11M42.00S,2026-04-04T01:51:32.0Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,107,78,2026-04-04T01:53:04Z,5057500,False,,,0,,A. Thompson REBOUND (Off:1 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,530.0,7.0,6.0,1.0,,,,,,,,,,,,
518,PT11M39.00S,2026-04-04T01:51:43.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631106,90.62089356110381,49.26470588235294,1610612745,107,78,2026-04-04T01:53:57Z,5060000,False,-4.0,36.0,1,right,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,3.59,Missed,,,,,,,,,,,,,,,,
521,PT11M37.00S,2026-04-04T01:51:45.6Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,107,78,2026-04-04T01:53:49Z,5065000,False,,,0,,O. Tshiebwe REBOUND (Off:6 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,518.0,7.0,1.0,6.0,,,,,,,,,,,,
519,PT11M25.00S,2026-04-04T01:51:53.0Z,4,REGULAR,3pt,Jump Shot,[],1642846,29.25427069645204,19.11764705882353,1610612762,107,78,2026-04-04T01:54:22Z,5070000,False,154.0,222.0,1,left,MISS A. Bailey 27' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,27.08,Missed,,,,,,,,,,,,,,,,
520,PT11M23.00S,2026-04-04T01:51:55.0Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,107,78,2026-04-04T01:54:22Z,5080000,False,,,0,,T. Eason REBOUND (Off:3 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,519.0,6.0,3.0,3.0,,,,,,,,,,,,
522,PT11M07.00S,2026-04-04T01:52:20.3Z,4,REGULAR,foul,personal,['2freethrow'],1631131,,,1610612745,107,78,2026-04-04T01:52:32Z,5090000,False,,,0,,O. Tshiebwe shooting personal FOUL (2 PF) (Sengun 2 FT),"[1631131, 1630578]",1610612762.0,UTA,shooting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,
524,PT11M07.00S,2026-04-04T01:52:38.9Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,107,78,2026-04-04T01:52:38Z,5110000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
525,PT11M07.00S,2026-04-04T01:52:38.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,107,78,2026-04-04T01:52:38Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,
526,PT11M07.00S,2026-04-04T01:52:40.8Z,4,REGULAR,substitution,out,[],1643016,,,1610612745,107,78,2026-04-04T01:52:46Z,5130000,False,,,0,,SUB out: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M07.00S,2026-04-04T01:52:40.8Z,4,REGULAR,substitution,in,[],1641729,,,1610612745,107,78,2026-04-04T01:52:46Z,5140000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M07.00S,2026-04-04T01:52:38.9Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,107,78,2026-04-04T01:53:17Z,5150000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
529,PT11M03.00S,2026-04-04T01:52:42.9Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,107,78,2026-04-04T01:53:17Z,5160000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,528.0,6.0,4.0,2.0,,,,,,,,,,,,
532,PT10M48.00S,2026-04-04T01:53:19.5Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612762,107,78,2026-04-04T01:53:52Z,5170000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Tshiebwe 2 FT),"[1630256, 1631131]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Tshiebwe,1631131.0,,
534,PT10M48.00S,2026-04-04T01:53:53.6Z,4,REGULAR,freethrow,1 of 2,[],1631131,,,1610612762,107,78,2026-04-04T01:53:53Z,5190000,False,,,0,,MISS O. Tshiebwe Free Throw 1 of 2,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
535,PT10M48.00S,2026-04-04T01:53:53.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,107,78,2026-04-04T01:53:53Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,
536,PT10M48.00S,2026-04-04T01:54:13.9Z,4,REGULAR,freethrow,2 of 2,[],1631131,,,1610612762,107,79,2026-04-04T01:54:13Z,5210000,False,,,0,,O. Tshiebwe Free Throw 2 of 2 (9 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
537,PT10M31.00S,2026-04-04T01:54:33.2Z,4,REGULAR,3pt,Jump Shot,[],1628988,67.49342969776609,45.83333333333333,1610612745,107,79,2026-04-04T01:55:00Z,5220000,False,-21.0,253.0,1,right,MISS A. Holiday 25' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,25.4,Missed,,,,,,,,,,,,,,,,
538,PT10M29.00S,2026-04-04T01:54:35.2Z,4,REGULAR,rebound,defensive,[],1642846,,,1610612762,107,79,2026-04-04T01:54:40Z,5230000,False,,,0,,A. Bailey REBOUND (Off:0 Def:4),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,,,,,537.0,4.0,4.0,0.0,,,,,,,,,,,,
539,PT10M24.00S,2026-04-04T01:54:40.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631131,6.652431011826544,47.05882352941176,1610612762,107,81,2026-04-04T01:54:47Z,5240000,False,15.0,10.0,1,left,O. Tshiebwe running DUNK (11 PTS) (K. Chandler 2 AST),"[1631131, 1631113]",1610612762.0,UTA,running,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.78,Made,,,,,,,11.0,K. Chandler,1631113.0,2.0,,,,,,
541,PT10M11.00S,2026-04-04T01:54:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.19776609724047,45.09803921568628,1610612745,107,81,2026-04-04T01:55:55Z,5260000,False,-25.0,21.0,1,right,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,3.21,Missed,,,,,,,,,,,,,,,,
542,PT10M10.00S,2026-04-04T01:54:55.9Z,4,REGULAR,rebound,defensive,[],1642846,,,1610612762,107,81,2026-04-04T01:55:01Z,5270000,False,,,0,,A. Bailey REBOUND (Off:0 Def:5),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,541.0,5.0,5.0,0.0,,,,,,,,,,,,
543,PT10M00.00S,2026-04-04T01:55:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,18.478975032851512,49.50980392156863,1610612762,107,81,2026-04-04T01:55:14Z,5280000,False,2.0,121.0,1,left,MISS B. Sensabaugh 12' turnaround fadeaway Shot,[1641729],1610612762.0,UTA,turnaround fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,12.12,Missed,,,,,,,,,,,,,,,,
544,PT09M56.00S,2026-04-04T01:55:09.0Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,107,81,2026-04-04T01:55:14Z,5290000,False,,,0,,T. Eason REBOUND (Off:3 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,543.0,7.0,4.0,3.0,,,,,,,,,,,,
545,PT09M38.00S,2026-04-04T01:55:26.6Z,4,REGULAR,2pt,Jump Shot,[],1641708,69.33311432325887,48.77450980392157,1610612745,107,81,2026-04-04T02:01:40Z,5300000,False,-6.0,236.0,1,right,MISS A. Thompson 23' Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,23.59,Missed,,,,,,,,,,,,,,,,
546,PT09M38.00S,2026-04-04T01:55:26.6Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,107,81,2026-04-04T01:55:32Z,5310000,False,,,0,,O. Tshiebwe REBOUND (Off:6 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Center,,,,,545.0,8.0,2.0,6.0,,,,,,,,,,,,
547,PT09M26.00S,2026-04-04T01:55:41.9Z,4,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612762,107,81,2026-04-04T01:55:57Z,5320000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[1631106, 1641729]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,,,2.0,0.0,Sensabaugh,1641729.0,,
549,PT09M26.00S,2026-04-04T01:56:05.1Z,4,REGULAR,freethrow,1 of 2,[],1641729,,,1610612762,107,81,2026-04-04T01:56:05Z,5340000,False,,,0,,MISS B. Sensabaugh Free Throw 1 of 2,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
550,PT09M26.00S,2026-04-04T01:56:05.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,107,81,2026-04-04T01:56:05Z,5350000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,
551,PT09M26.00S,2026-04-04T01:56:21.5Z,4,REGULAR,freethrow,2 of 2,[],1641729,,,1610612762,107,82,2026-04-04T01:56:21Z,5360000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (20 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
552,PT09M13.00S,2026-04-04T01:56:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630578,67.49342969776609,45.83333333333333,1610612745,107,82,2026-04-04T01:56:42Z,5370000,False,-21.0,253.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,25.4,Missed,,,,,,,,,,,,,,,,
553,PT09M11.00S,2026-04-04T01:56:37.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,107,82,2026-04-04T01:56:42Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,552.0,,,,,,,,,,,,,,,
555,PT09M11.00S,2026-04-04T01:56:44.2Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,107,82,2026-04-04T01:56:48Z,5400000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M11.00S,2026-04-04T01:56:44.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612745,107,82,2026-04-04T01:56:48Z,5410000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M07.00S,2026-04-04T01:57:00.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,84.31340341655716,50.0,1610612745,109,82,2026-04-04T01:57:06Z,5420000,False,0.0,95.0,1,right,A. Sengun 9' turnaround Hook (15 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,9.5,Made,,,,,,,15.0,,,,,,,,,
558,PT08M51.00S,2026-04-04T01:57:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631113,12.565703022339028,53.18627450980392,1610612762,109,82,2026-04-04T01:57:21Z,5430000,False,-16.0,66.0,1,left,MISS K. Chandler 6' driving floating Shot,[1631113],1610612762.0,UTA,driving floating,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),0-8 Center,,,6.75,Missed,,,,,,,,,,,,,,,,
559,PT08M50.00S,2026-04-04T01:57:16.5Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,109,82,2026-04-04T01:57:21Z,5440000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,558.0,1.0,1.0,0.0,,,,,,,,,,,,
560,PT08M45.00S,2026-04-04T01:57:22.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,75.77201051248358,87.00980392156863,1610612745,112,82,2026-04-04T01:57:28Z,5450000,False,185.0,175.0,1,right,A. Holiday 25' 3PT running (3 PTS) (J. Tate 1 AST),"[1628988, 1630256]",1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,25.48,Made,,,,,,,3.0,J. Tate,1630256.0,1.0,,,,,,
562,PT08M29.00S,2026-04-04T01:57:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631113,16.245072273324574,47.30392156862745,1610612762,112,82,2026-04-04T01:57:44Z,5470000,False,13.0,100.0,1,left,MISS K. Chandler 10' fadeaway Shot,[1631113],1610612762.0,UTA,fadeaway,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,10.11,Missed,,,,,,,,,,,,,,,,
563,PT08M28.00S,2026-04-04T01:57:38.8Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,112,82,2026-04-04T01:57:44Z,5480000,False,,,0,,A. Thompson REBOUND (Off:1 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,562.0,8.0,7.0,1.0,,,,,,,,,,,,
564,PT08M19.00S,2026-04-04T01:57:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.19776609724047,50.245098039215684,1610612745,114,82,2026-04-04T01:57:56Z,5490000,False,1.0,21.0,1,right,A. Sengun driving Layup (17 PTS) (J. Tate 2 AST),"[1630578, 1630256]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,,,17.0,J. Tate,1630256.0,2.0,,,,,,
566,PT08M19.00S,2026-04-04T01:57:53.2Z,4,REGULAR,foul,personal,['1freethrow'],1642271,,,1610612745,114,82,2026-04-04T01:58:12Z,5510000,False,,,0,,K. Filipowski shooting personal FOUL (5 PF) (Sengun 1 FT),"[1642271, 1630578]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,5.0,1.0,Sengun,1630578.0,,
568,PT08M19.00S,2026-04-04T01:58:08.0Z,4,REGULAR,substitution,out,[],1631131,,,1610612745,114,82,2026-04-04T01:58:10Z,5530000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M19.00S,2026-04-04T01:58:08.0Z,4,REGULAR,substitution,in,[],1643016,,,1610612745,114,82,2026-04-04T01:58:10Z,5540000,False,,,0,,SUB in: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M19.00S,2026-04-04T01:58:18.7Z,4,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,114,82,2026-04-04T01:58:22Z,5550000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
571,PT08M19.00S,2026-04-04T01:58:18.7Z,4,REGULAR,rebound,defensive,[],1642846,,,1610612762,114,82,2026-04-04T01:58:22Z,5560000,False,,,0,,A. Bailey REBOUND (Off:0 Def:6),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,570.0,6.0,6.0,0.0,,,,,,,,,,,,
572,PT08M06.00S,2026-04-04T01:58:31.2Z,4,REGULAR,2pt,Jump Shot,[],1642846,10.200394218134035,24.754901960784316,1610612762,114,84,2026-04-04T01:58:37Z,5570000,False,126.0,43.0,1,left,A. Bailey 13' pullup Jump Shot (11 PTS),[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Right,,,13.35,Made,,,,,,,11.0,,,,,,,,,
573,PT07M42.00S,2026-04-04T01:58:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.93495400788436,49.754901960784316,1610612745,116,84,2026-04-04T01:58:58Z,5580000,False,-1.0,23.0,1,right,A. Sengun Layup (19 PTS) (A. Thompson 4 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.33,Made,,,,,,,19.0,A. Thompson,1641708.0,4.0,,,,,,
575,PT07M31.00S,2026-04-04T01:59:08.0Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,116,84,2026-04-04T01:59:14Z,5600000,False,,,0,,B. Sensabaugh bad pass TURNOVER (6 TO),"[1641729, 1641708]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,6.0,,,,,,,Thompson,1641708.0,,,,,,,,,,
576,PT07M31.00S,2026-04-04T01:59:08.0Z,4,REGULAR,steal,,[],1641708,,,1610612745,116,84,2026-04-04T01:59:10Z,5610000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
577,PT07M27.00S,2026-04-04T01:59:11.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,91.27792378449409,49.01960784313725,1610612745,118,84,2026-04-04T01:59:20Z,5620000,False,-5.0,29.0,1,right,A. Thompson running DUNK (21 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,2.99,Made,,,,,,,21.0,,,,,,,,,
578,PT07M17.00S,2026-04-04T01:59:22.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642846,6.783837056504599,48.529411764705884,1610612762,118,86,2026-04-04T01:59:47Z,5630000,False,7.0,11.0,1,left,A. Bailey driving DUNK (13 PTS),[1642846],1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,,,13.0,,,,,,,,,
579,PT07M17.00S,2026-04-04T01:59:24.8Z,4,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612762,118,86,2026-04-04T01:59:55Z,5640000,False,,,0,,A. Holiday shooting personal FOUL (3 PF) (Bailey 1 FT),"[1628988, 1642846]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,,,3.0,0.0,Bailey,1642846.0,,
581,PT07M17.00S,2026-04-04T01:59:32.0Z,4,REGULAR,substitution,out,[],1630578,,,1610612762,118,86,2026-04-04T02:00:28Z,5660000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M17.00S,2026-04-04T01:59:32.0Z,4,REGULAR,substitution,in,[],201145,,,1610612762,118,86,2026-04-04T02:00:28Z,5670000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M17.00S,2026-04-04T01:59:45.4Z,4,REGULAR,substitution,out,[],1641708,,,1610612762,118,86,2026-04-04T02:00:28Z,5680000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M17.00S,2026-04-04T01:59:45.4Z,4,REGULAR,substitution,in,[],1629006,,,1610612762,118,86,2026-04-04T02:00:28Z,5690000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M17.00S,2026-04-04T02:00:03.6Z,4,REGULAR,freethrow,1 of 1,[],1642846,,,1610612762,118,87,2026-04-04T02:00:03Z,5700000,False,,,0,,A. Bailey Free Throw 1 of 1 (14 PTS),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
586,PT07M02.00S,2026-04-04T02:00:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.59198423127464,48.77450980392157,1610612745,120,87,2026-04-04T02:00:28Z,5710000,False,-6.0,17.0,1,right,J. Tate driving finger roll Layup (2 PTS),[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,1.82,Made,,,,,,,2.0,,,,,,,,,
587,PT06M51.00S,2026-04-04T02:00:31.0Z,4,REGULAR,3pt,Jump Shot,[],1642846,29.77989487516426,23.284313725490197,1610612762,120,87,2026-04-04T02:00:36Z,5720000,False,134.0,227.0,1,left,MISS A. Bailey 26' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,,,26.37,Missed,,,,,,,,,,,,,,,,
588,PT06M50.00S,2026-04-04T02:00:32.0Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,120,87,2026-04-04T02:00:36Z,5730000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,587.0,2.0,2.0,0.0,,,,,,,,,,,,
