actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
337,PT09M59.00S,2026-03-17T02:59:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.11760840998686,54.166666666666664,1610612747,63,55,2026-03-17T02:59:44Z,3310000,False,21.0,12.0,1,right,A. Reaves driving finger roll Layup (10 PTS),[1630559],1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.41,,,,,,,,,,,
338,PT09M43.00S,2026-03-17T02:59:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.530223390275953,64.95098039215686,1610612745,63,55,2026-03-17T03:00:01Z,3320000,False,-75.0,131.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,15.09,,,,,,,,,,,
339,PT09M41.00S,2026-03-17T02:59:56.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,63,55,2026-03-17T03:00:01Z,3330000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,338.0,,,3.0,3.0,0.0,,,,,,,,
340,PT09M36.00S,2026-03-17T03:00:02.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,85.23324572930355,3.9215686274509802,1610612747,63,55,2026-03-17T03:00:12Z,3340000,False,-230.0,86.0,1,right,MISS A. Reaves 24' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,24.6,,,,,,,,,,,
341,PT09M33.00S,2026-03-17T03:00:05.5Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,63,55,2026-03-17T03:00:06Z,3350000,False,,,0,,A. Thompson REBOUND (Off:3 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,340.0,,,8.0,5.0,3.0,,,,,,,,
342,PT09M23.00S,2026-03-17T03:00:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,14.668199737187912,40.931372549019606,1610612745,65,55,2026-03-17T03:00:21Z,3360000,False,45.0,85.0,1,left,A. Thompson 9' driving floating Jump Shot (14 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,14.0,9.67,,,,,,,,,,,
343,PT09M08.00S,2026-03-17T03:00:29.9Z,3,REGULAR,2pt,Jump Shot,[],2544,79.97700394218134,67.8921568627451,1610612747,65,57,2026-03-17T03:00:37Z,3370000,False,89.0,136.0,1,right,L. James 16' pullup Jump Shot (6 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,6.0,16.26,,,,,,,,,,,
345,PT08M50.00S,2026-03-17T03:00:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,10.988830486202366,49.754901960784316,1610612745,67,57,2026-03-17T03:03:46Z,3390000,False,1.0,51.0,1,left,C. Capela driving finger roll Layup (9 PTS) (K. Durant 2 AST),"[203991, 201142]",1610612745.0,HOU,driving finger roll,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,9.0,5.08,,,,K. Durant,201142.0,2.0,,,,,
347,PT08M33.00S,2026-03-17T03:01:08.9Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612747,67,57,2026-03-17T03:01:16Z,3410000,False,,,0,,C. Capela shooting personal FOUL (3 PF) (Ayton 2 FT),"[203991, 1629028]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,3.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,,
349,PT08M33.00S,2026-03-17T03:01:33.1Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,67,57,2026-03-17T03:01:33Z,3430000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
350,PT08M33.00S,2026-03-17T03:01:33.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,67,57,2026-03-17T03:01:33Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,
351,PT08M33.00S,2026-03-17T03:01:44.6Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,67,58,2026-03-17T03:01:44Z,3450000,False,,,0,,D. Ayton Free Throw 2 of 2 (1 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
352,PT08M14.00S,2026-03-17T03:02:05.9Z,3,REGULAR,3pt,Jump Shot,[],1631095,28.597240473061763,25.0,1610612745,67,58,2026-03-17T03:02:09Z,3460000,False,125.0,216.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.98,,,,,,,,,,,
353,PT08M12.00S,2026-03-17T03:02:07.9Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,67,58,2026-03-17T03:02:09Z,3470000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,352.0,,,9.0,5.0,4.0,,,,,,,,
354,PT08M08.00S,2026-03-17T03:02:11.9Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612745,67,58,2026-03-17T03:02:17Z,3480000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1630559]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,
355,PT08M08.00S,2026-03-17T03:02:11.9Z,3,REGULAR,steal,,[],1630559,,,1610612747,67,58,2026-03-17T03:02:14Z,3490000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
356,PT07M57.00S,2026-03-17T03:02:22.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,82.21090670170827,3.6764705882352944,1610612747,67,61,2026-03-17T03:02:30Z,3500000,False,-232.0,115.0,1,right,L. James 25' 3PT step back (9 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,9.0,25.84,,,,,,,,,,,
357,PT07M40.00S,2026-03-17T03:02:38.8Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612745,67,61,2026-03-17T03:02:44Z,3510000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1630559]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,3.0,Reaves,1630559.0,,
358,PT07M40.00S,2026-03-17T03:02:38.8Z,3,REGULAR,steal,,[],1630559,,,1610612747,67,61,2026-03-17T03:02:40Z,3520000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
360,PT07M20.00S,2026-03-17T03:03:16.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,94.43166885676742,15.196078431372548,1610612747,67,61,2026-03-17T03:03:24Z,3540000,False,-174.0,0.0,1,right,MISS L. Dončić 17' step back Shot,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,17.4,,,,,,,,,,,
361,PT07M18.00S,2026-03-17T03:03:18.3Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,67,61,2026-03-17T03:03:24Z,3550000,False,,,0,,A. Thompson REBOUND (Off:4 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,360.0,,,10.0,6.0,4.0,,,,,,,,
362,PT07M07.00S,2026-03-17T03:03:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.30946123521682,48.03921568627451,1610612745,69,61,2026-03-17T03:03:35Z,3560000,False,10.0,16.0,1,left,T. Eason cutting Layup (2 PTS) (A. Thompson 5 AST),"[1631106, 1641708]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.89,,,,A. Thompson,1641708.0,5.0,,,,,
364,PT06M56.00S,2026-03-17T03:03:40.7Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,69,61,2026-03-17T03:03:45Z,3580000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1631106]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Eason,1631106.0,,
365,PT06M56.00S,2026-03-17T03:03:40.7Z,3,REGULAR,steal,,[],1631106,,,1610612745,69,61,2026-03-17T03:03:42Z,3590000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
366,PT06M53.00S,2026-03-17T03:03:46.2Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612745,69,61,2026-03-17T03:03:57Z,3600000,False,,,0,,L. Dončić shooting personal FOUL (1 PF) (Eason 2 FT),"[1629029, 1631106]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
368,PT06M53.00S,2026-03-17T03:04:01.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,69,61,2026-03-17T03:04:01Z,3620000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M53.00S,2026-03-17T03:06:03.8Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,69,61,2026-03-17T03:07:11Z,3630000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M53.00S,2026-03-17T03:06:03.8Z,3,REGULAR,substitution,in,[],1642263,,,1610612745,69,61,2026-03-17T03:07:11Z,3640000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M53.00S,2026-03-17T03:07:31.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631106,,,1610612745,69,61,2026-03-17T03:07:31Z,3650000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
372,PT06M53.00S,2026-03-17T03:07:31.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,69,61,2026-03-17T03:07:31Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,
373,PT06M53.00S,2026-03-17T03:07:45.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631106,,,1610612745,70,61,2026-03-17T03:07:45Z,3670000,False,,,0,,T. Eason Free Throw 2 of 2 (3 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
374,PT06M37.00S,2026-03-17T03:08:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.57621550591328,54.65686274509803,1610612747,70,61,2026-03-17T03:08:08Z,3680000,False,23.0,92.0,1,right,MISS D. Ayton 9' floating Shot,[1629028],1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,9.54,,,,,,,,,,,
375,PT06M35.00S,2026-03-17T03:08:05.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,70,61,2026-03-17T03:08:08Z,3690000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,374.0,,,5.0,3.0,2.0,,,,,,,,
377,PT06M24.00S,2026-03-17T03:08:27.7Z,3,REGULAR,foul,offensive,[],1642263,,,1610612745,70,61,2026-03-17T03:08:31Z,3710000,False,,,0,,R. Sheppard charge offensive FOUL (2 PF),"[1642263, 203935]",1610612745.0,HOU,charge,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
379,PT06M24.00S,2026-03-17T03:08:27.7Z,3,REGULAR,turnover,offensive foul,[],1642263,,,1610612745,70,61,2026-03-17T03:08:27Z,3730000,False,,,0,,R. Sheppard offensive foul TURNOVER (1 TO),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,,1.0,,,,
380,PT06M24.00S,2026-03-17T03:08:34.2Z,3,REGULAR,substitution,out,[],1641708,,,1610612747,70,61,2026-03-17T03:08:42Z,3740000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M24.00S,2026-03-17T03:08:34.2Z,3,REGULAR,substitution,in,[],1629006,,,1610612747,70,61,2026-03-17T03:08:42Z,3750000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M12.00S,2026-03-17T03:08:58.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,79.97700394218134,30.392156862745097,1610612747,70,63,2026-03-17T03:09:09Z,3760000,False,-98.0,136.0,1,right,L. Dončić 16' step back Jump Shot (25 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,25.0,16.74,,,,,,,,,,,
383,PT05M46.00S,2026-03-17T03:09:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,12.171484888304862,36.27450980392157,1610612745,70,63,2026-03-17T03:09:31Z,3770000,False,69.0,62.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,9.24,,,,,,,,,,,
384,PT05M44.00S,2026-03-17T03:09:24.3Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,70,63,2026-03-17T03:09:31Z,3780000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,383.0,,,3.0,2.0,1.0,,,,,,,,
385,PT05M43.00S,2026-03-17T03:09:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,91.93495400788436,45.83333333333333,1610612747,70,65,2026-03-17T03:09:47Z,3790000,False,-21.0,23.0,1,right,L. Dončić running Layup (27 PTS) (L. James 3 AST),"[1629029, 2544]",1610612747.0,LAL,running,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,Made,,27.0,3.12,,,,L. James,2544.0,3.0,,,,,
387,PT05M43.00S,2026-03-17T03:09:31.3Z,3,REGULAR,foul,personal,['1freethrow'],1642263,,,1610612747,70,65,2026-03-17T03:09:40Z,3810000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Dončić 1 FT),"[1642263, 1629029]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,202058.0,3.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
389,PT05M43.00S,2026-03-17T03:09:43.4Z,3,REGULAR,substitution,out,[],203935,,,1610612747,70,65,2026-03-17T03:11:22Z,3830000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M43.00S,2026-03-17T03:09:43.4Z,3,REGULAR,substitution,in,[],1628379,,,1610612747,70,65,2026-03-17T03:11:22Z,3840000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M43.00S,2026-03-17T03:10:08.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629029,,,1610612747,70,66,2026-03-17T03:10:08Z,3850000,False,,,0,,L. Dončić Free Throw 1 of 1 (28 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,,28.0,,,,,,,,,,,,
392,PT05M20.00S,2026-03-17T03:10:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,17.95335085413929,40.68627450980392,1610612745,72,66,2026-03-17T03:10:39Z,3860000,False,47.0,116.0,1,left,T. Eason 12' step back Jump Shot (5 PTS) (R. Sheppard 2 AST),"[1631106, 1642263]",1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,5.0,12.53,,,,R. Sheppard,1642263.0,2.0,,,,,
394,PT05M08.00S,2026-03-17T03:10:52.6Z,3,REGULAR,turnover,traveling,[],1629029,,,1610612747,72,66,2026-03-17T03:11:00Z,3880000,False,,,0,,L. Dončić traveling TURNOVER (3 TO),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,,,,,,3.0,,,,
395,PT05M08.00S,2026-03-17T03:10:55.1Z,3,REGULAR,substitution,out,[],1631106,,,1610612745,72,66,2026-03-17T03:11:02Z,3890000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M08.00S,2026-03-17T03:10:55.1Z,3,REGULAR,substitution,out,[],203991,,,1610612745,72,66,2026-03-17T03:11:02Z,3900000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M08.00S,2026-03-17T03:10:55.1Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,72,66,2026-03-17T03:11:02Z,3910000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M08.00S,2026-03-17T03:10:55.1Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,72,66,2026-03-17T03:11:02Z,3920000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M55.00S,2026-03-17T03:11:22.4Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612745,72,66,2026-03-17T03:14:04Z,3930000,False,,,0,,K. Durant flagrant-type-1 personal FOUL (1 PF) (Reaves 2 FT),"[201142, 1630559]",1610612745.0,HOU,flagrant-type-1,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,202058.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
401,PT04M55.00S,2026-03-17T03:11:22.4Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612745,72,66,2026-03-17T03:11:22Z,3950000,False,,,0,,K. Durant offensive foul TURNOVER (4 TO),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,202058.0,,,,,,,,,,,,,,,4.0,,,,
403,PT04M55.00S,2026-03-17T03:14:05.4Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,72,67,2026-03-17T03:14:05Z,3970000,False,,,0,,A. Reaves flagrant Free Throw 1 of 2 (11 PTS),[1630559],1610612747.0,LAL,flagrant,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
404,PT04M55.00S,2026-03-17T03:14:29.8Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,72,68,2026-03-17T03:14:29Z,3980000,False,,,0,,A. Reaves flagrant Free Throw 2 of 2 (12 PTS),[1630559],1610612747.0,LAL,flagrant,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
405,PT04M55.00S,2026-03-17T03:14:30.6Z,3,REGULAR,substitution,out,[],1629028,,,1610612745,72,68,2026-03-17T03:18:42Z,3990000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M55.00S,2026-03-17T03:14:30.6Z,3,REGULAR,substitution,in,[],1629060,,,1610612745,72,68,2026-03-17T03:18:42Z,4000000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M46.00S,2026-03-17T03:14:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,92.72339027595268,53.431372549019606,1610612747,72,70,2026-03-17T03:15:21Z,4010000,False,17.0,16.0,1,right,L. James cutting Layup (11 PTS) (L. Dončić 4 AST),"[2544, 1629029]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,2.34,,,,L. Dončić,1629029.0,4.0,,,,,
409,PT04M46.00S,2026-03-17T03:14:55.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,72,70,2026-03-17T03:14:55Z,4030000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M27.00S,2026-03-17T03:18:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.835085413929041,55.88235294117647,1610612745,72,70,2026-03-17T03:18:46Z,4040000,False,-29.0,21.0,1,left,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.62,,,,,,,,,,,
411,PT04M26.00S,2026-03-17T03:18:41.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,72,70,2026-03-17T03:18:46Z,4050000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,410.0,,,4.0,4.0,0.0,,,,,,,,
412,PT04M17.00S,2026-03-17T03:18:51.2Z,3,REGULAR,2pt,Jump Shot,[],1629060,78.0059132720105,39.705882352941174,1610612747,72,72,2026-03-17T03:18:56Z,4060000,False,-51.0,154.0,1,right,R. Hachimura 16' Jump Shot (6 PTS) (L. Kennard 2 AST),"[1629060, 1628379]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,,,,,,Made,,6.0,16.26,,,,L. Kennard,1628379.0,2.0,,,,,
414,PT03M52.00S,2026-03-17T03:19:15.6Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612745,72,72,2026-03-17T03:19:23Z,4080000,False,,,0,,K. Durant lost ball TURNOVER (5 TO),"[201142, 2544]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,5.0,James,2544.0,,
415,PT03M52.00S,2026-03-17T03:19:15.6Z,3,REGULAR,steal,,[],2544,,,1610612747,72,72,2026-03-17T03:19:17Z,4090000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
416,PT03M50.00S,2026-03-17T03:19:21.2Z,3,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612747,72,72,2026-03-17T03:19:28Z,4100000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (James 2 FT),"[1629006, 2544]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
418,PT03M50.00S,2026-03-17T03:19:52.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",2544,,,1610612747,72,72,2026-03-17T03:19:52Z,4120000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
419,PT03M50.00S,2026-03-17T03:19:52.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,72,72,2026-03-17T03:19:52Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,418.0,,,,,,,,,,,,,
420,PT03M50.00S,2026-03-17T03:19:56.3Z,3,REGULAR,substitution,out,[],1629006,,,1610612747,72,72,2026-03-17T03:19:58Z,4140000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M50.00S,2026-03-17T03:19:56.3Z,3,REGULAR,substitution,in,[],1627827,,,1610612747,72,72,2026-03-17T03:19:58Z,4150000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M50.00S,2026-03-17T03:20:12.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,72,73,2026-03-17T03:20:12Z,4160000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
423,PT03M29.00S,2026-03-17T03:20:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,7.835085413929041,46.07843137254902,1610612745,74,73,2026-03-17T03:20:39Z,4170000,False,20.0,21.0,1,left,R. Sheppard driving finger roll Layup (7 PTS),[1642263],1610612745.0,HOU,driving finger roll,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.88,,,,,,,,,,,
