actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
582,PT05M36.00S,2023-01-04T03:02:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.40999984741211,50.0,1610612764,107,102,2023-01-04T03:02:14Z,5690000,False,0.0,0.0,1,right,D. Avdija tip Layup (12 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,,12.0,,,,,,,,,,,,,,,,
583,PT05M28.00S,2023-01-04T03:02:24.6Z,4,REGULAR,3pt,Jump Shot,[],203507,33.722076215505915,43.13725490196079,1610612749,107,102,2023-01-04T03:09:28Z,5700000,False,34.0,264.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
584,PT05M27.00S,2023-01-04T03:02:25.6Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,107,102,2023-01-04T03:09:28Z,5710000,False,,,0,,B. Lopez REBOUND (Off:5 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,583.0,,,,,,,9.0,4.0,5.0,,,,,,,,
587,PT05M27.00S,2023-01-04T03:02:33.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,107,102,2023-01-04T03:05:44Z,5740000,False,0.0,0.0,1,left,MISS B. Lopez tip Layup,[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
588,PT05M26.00S,2023-01-04T03:02:34.7Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,107,102,2023-01-04T03:09:12Z,5750000,False,,,0,,B. Lopez REBOUND (Off:6 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,587.0,,,,,,,10.0,4.0,6.0,,,,,,,,
589,PT05M24.00S,2023-01-04T03:02:40.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,109,102,2023-01-04T03:09:42Z,5760000,False,0.0,0.0,1,left,B. Lopez tip DUNK (21 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Made,,21.0,,,,,,,,,,,,,,,,
590,PT05M00.00S,2023-01-04T03:02:50.3Z,4,REGULAR,2pt,Jump Shot,[],204001,78.13731931668858,62.5,1610612764,109,104,2023-01-04T03:02:55Z,5770000,False,62.0,153.0,1,right,K. Porzingis 16' pullup Jump Shot (22 PTS) (D. Avdija 3 AST),"[204001, 1630166]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,16.53,Made,,22.0,D. Avdija,1630166.0,3.0,,,,,,,,,,,,,
592,PT04M53.00S,2023-01-04T03:03:00.5Z,4,REGULAR,foul,personal,[],204001,,,1610612749,109,104,2023-01-04T03:03:41Z,5790000,False,,,0,,K. Porzingis personal FOUL (4 PF),"[204001, 203507]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1830.0,4.0,0.0,Antetokounmpo,203507.0,,,
594,PT04M53.00S,2023-01-04T03:03:09.8Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,109,104,2023-01-04T03:03:14Z,5810000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M53.00S,2023-01-04T03:03:09.8Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,109,104,2023-01-04T03:03:14Z,5820000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M37.00S,2023-01-04T03:03:40.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201950,12.959921156373195,47.549019607843135,1610612749,109,104,2023-01-04T03:03:45Z,5830000,False,12.0,69.0,1,left,MISS J. Holiday 7' turnaround Hook,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
597,PT04M34.00S,2023-01-04T03:03:43.4Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,109,104,2023-01-04T03:03:45Z,5840000,False,,,0,,M. Morris REBOUND (Off:0 Def:5),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,596.0,,,,,,,5.0,5.0,0.0,,,,,,,,
598,PT04M27.00S,2023-01-04T03:03:50.3Z,4,REGULAR,3pt,Jump Shot,[],1628420,70.51576872536137,76.47058823529412,1610612764,109,104,2023-01-04T03:03:57Z,5850000,False,132.0,225.0,1,right,MISS M. Morris 26' step back 3PT,[1628420],1610612764.0,WAS,step back,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
599,PT04M23.00S,2023-01-04T03:03:54.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,109,104,2023-01-04T03:03:57Z,5860000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,598.0,,,,,,,10.0,8.0,2.0,,,,,,,,
600,PT04M19.00S,2023-01-04T03:04:03.5Z,4,REGULAR,foul,personal,['2freethrow'],204001,,,1610612749,109,104,2023-01-04T03:04:25Z,5870000,False,,,0,,K. Porzingis shooting personal FOUL (5 PF) (Antetokounmpo 2 FT),"[204001, 203507]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,5.0,0.0,Antetokounmpo,203507.0,,,
602,PT04M19.00S,2023-01-04T03:04:36.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,110,104,2023-01-04T03:12:39Z,5890000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (44 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,44.0,,,,,,,,,,,,,,,,
605,PT04M19.00S,2023-01-04T03:04:36.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,111,104,2023-01-04T03:12:39Z,5895000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (45 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,45.0,,,,,,,,,,,,,,,,
603,PT04M19.00S,2023-01-04T03:04:39.5Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,111,104,2023-01-04T03:12:39Z,5900000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M19.00S,2023-01-04T03:04:39.5Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,111,104,2023-01-04T03:12:39Z,5910000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M09.00S,2023-01-04T03:05:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.59198423127464,56.61764705882353,1610612764,111,104,2023-01-04T03:07:53Z,5915000,False,33.0,17.0,1,right,MISS K. Porzingis cutting finger roll Layup,[204001],1610612764.0,WAS,cutting finger roll,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
607,PT04M08.00S,2023-01-04T03:05:17.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,111,104,2023-01-04T03:07:53Z,5917500,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,606.0,,,,,,,,,,,,,,,,,
610,PT04M03.00S,2023-01-04T03:05:36.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,88.78120893561103,30.637254901960787,1610612764,111,104,2023-01-04T03:07:21Z,5960000,False,-97.0,53.0,1,right,MISS K. Kuzma 11' driving floating bank Shot,[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,11.04,Missed,,,,,,,,,,,,,,,,,,
611,PT04M01.00S,2023-01-04T03:05:38.7Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,111,104,2023-01-04T03:05:59Z,5970000,False,,,0,,B. Lopez REBOUND (Off:6 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,610.0,,,,,,,11.0,5.0,6.0,,,,,,,,
612,PT03M57.00S,2023-01-04T03:05:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.258212877792378,50.49019607843137,1610612749,113,104,2023-01-04T03:06:16Z,5980000,False,-2.0,6.0,1,left,G. Antetokounmpo running Layup (47 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.68,Made,,47.0,,,,,,,,,,,,,,,,
613,PT03M45.00S,2023-01-04T03:05:55.2Z,4,REGULAR,3pt,Jump Shot,[],204001,69.33311432325887,18.38235294117647,1610612764,113,104,2023-01-04T03:06:20Z,5990000,False,-158.0,236.0,1,right,MISS K. Porzingis 28' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,28.39,Missed,,,,,,,,,,,,,,,,,,
614,PT03M45.00S,2023-01-04T03:05:55.2Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612764,113,104,2023-01-04T03:06:20Z,6000000,False,,,0,,M. Morris REBOUND (Off:1 Def:5),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,613.0,,,,,,,6.0,5.0,1.0,,,,,,,,
615,PT03M41.00S,2023-01-04T03:05:58.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,67.23061760840999,41.66666666666667,1610612764,113,104,2023-01-04T03:06:28Z,6010000,False,-42.0,256.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
616,PT03M41.00S,2023-01-04T03:05:58.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,113,104,2023-01-04T03:06:28Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,615.0,,,,,,,,,,,,,,,,,
617,PT03M37.00S,2023-01-04T03:06:32.2Z,4,REGULAR,jumpball,recovered,[],203507,,,1610612749,113,104,2023-01-04T03:06:32Z,6030000,False,,,0,,Jump Ball B. Lopez vs. D. Gafford: Tip to G. Antetokounmpo,"[203507, 201572, 1629655]",1610612749.0,MIL,heldball,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
620,PT03M32.00S,2023-01-04T03:06:55.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,113,104,2023-01-04T03:06:55Z,6060000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M27.00S,2023-01-04T03:07:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.6215505913272015,45.12101715686275,1610612749,115,104,2023-01-04T03:11:49Z,6065000,False,24.0,19.0,1,left,G. Antetokounmpo driving Layup (49 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.1,Made,,49.0,,,,,,,,,,,,,,,,
621,PT03M27.00S,2023-01-04T03:08:34.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629655,,,1610612749,115,104,2023-01-04T03:11:32Z,6070000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1629655, 203507]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,2.0,0.0,Antetokounmpo,203507.0,,,
624,PT03M27.00S,2023-01-04T03:08:51.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612749,115,104,2023-01-04T03:14:29Z,6100000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M27.00S,2023-01-04T03:11:33.2Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,116,104,2023-01-04T03:11:33Z,6120000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (50 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,50.0,,,,,,,,,,,,,,,,
628,PT03M05.00S,2023-01-04T03:11:50.4Z,4,REGULAR,2pt,Jump Shot,[],1628398,76.16622864651774,24.754901960784316,1610612764,116,104,2023-01-04T03:27:07Z,6130000,False,-126.0,172.0,1,right,MISS K. Kuzma 21' step back Shot,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,21.29,Missed,,,,,,,,,,,,,,,,,,
629,PT03M02.00S,2023-01-04T03:11:53.6Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,116,104,2023-01-04T03:11:53Z,6140000,False,,,0,,B. Lopez REBOUND (Off:6 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,628.0,,,,,,,12.0,6.0,6.0,,,,,,,,
630,PT02M53.00S,2023-01-04T03:12:03.1Z,4,REGULAR,3pt,Jump Shot,[],1626171,10.85742444152431,97.54901960784314,1610612749,116,104,2023-01-04T03:12:08Z,6150000,False,-238.0,50.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
631,PT02M49.00S,2023-01-04T03:12:07.1Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,116,104,2023-01-04T03:12:08Z,6160000,False,,,0,,M. Morris REBOUND (Off:1 Def:6),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,630.0,,,,,,,7.0,6.0,1.0,,,,,,,,
632,PT02M46.00S,2023-01-04T03:12:09.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,74.72076215505913,11.029411764705882,1610612764,116,104,2023-01-04T03:12:19Z,6170000,False,-195.0,185.0,1,right,MISS K. Kuzma 26' running 3PT,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
633,PT02M45.00S,2023-01-04T03:12:10.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,116,104,2023-01-04T03:12:19Z,6180000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,632.0,,,,,,,,,,,,,,,,,
635,PT02M45.00S,2023-01-04T03:12:22.5Z,4,REGULAR,substitution,out,[],1630166,,,1610612749,116,104,2023-01-04T03:12:26Z,6200000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M45.00S,2023-01-04T03:12:22.5Z,4,REGULAR,substitution,in,[],1629060,,,1610612749,116,104,2023-01-04T03:12:26Z,6210000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M32.00S,2023-01-04T03:12:56.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.966491458607096,48.529411764705884,1610612749,116,104,2023-01-04T03:13:09Z,6220000,False,7.0,22.0,1,left,MISS G. Antetokounmpo driving DUNK,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
638,PT02M29.00S,2023-01-04T03:12:59.2Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,116,104,2023-01-04T03:13:09Z,6230000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,637.0,,,,,,,8.0,7.0,1.0,,,,,,,,
639,PT02M24.00S,2023-01-04T03:13:04.1Z,4,REGULAR,3pt,Jump Shot,[],1629060,81.94809461235218,95.83333333333334,1610612764,116,107,2023-01-04T03:13:14Z,6240000,False,229.0,117.0,1,right,R. Hachimura 25' 3PT  (12 PTS) (M. Morris 6 AST),"[1629060, 1628420]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,25.74,Made,,12.0,M. Morris,1628420.0,6.0,,,,,,,,,,,,,
641,PT02M01.00S,2023-01-04T03:13:26.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,32.40801576872536,28.431372549019606,1610612749,116,107,2023-01-04T03:13:31Z,6260000,False,108.0,252.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
642,PT01M58.00S,2023-01-04T03:13:29.4Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,116,107,2023-01-04T03:13:31Z,6270000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:8),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,641.0,,,,,,,9.0,8.0,1.0,,,,,,,,
643,PT01M54.00S,2023-01-04T03:13:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,86.41590013140605,52.20588235294118,1610612764,116,107,2023-01-04T03:13:47Z,6280000,False,11.0,75.0,1,right,MISS M. Morris 7' driving Layup - blocked,"[1628420, 201572]",1610612764.0,WAS,driving,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
644,PT01M54.00S,2023-01-04T03:13:33.9Z,4,REGULAR,block,,[],201572,,,1610612764,116,107,2023-01-04T03:13:37Z,6290000,False,,,0,,B. Lopez BLOCK (5 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
645,PT01M48.00S,2023-01-04T03:13:39.9Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612764,116,107,2023-01-04T03:16:20Z,6300000,False,,,0,,M. Morris REBOUND (Off:2 Def:6),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,643.0,,,,,,,8.0,6.0,2.0,,,,,,,,
648,PT01M48.00S,2023-01-04T03:13:54.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.38042049934296,50.245098039215684,1610612764,116,107,2023-01-04T03:16:32Z,6330000,False,1.0,10.0,1,right,MISS K. Kuzma driving Layup - blocked,"[1628398, 201572]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
649,PT01M48.00S,2023-01-04T03:13:54.5Z,4,REGULAR,block,,[],201572,,,1610612764,116,107,2023-01-04T03:13:59Z,6340000,False,,,0,,B. Lopez BLOCK (6 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT01M48.00S,2023-01-04T03:13:54.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,116,107,2023-01-04T03:14:03Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,648.0,,,,,,,,,,,,,,,,,
651,PT01M48.00S,2023-01-04T03:14:05.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612764,116,107,2023-01-04T03:14:14Z,6360000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M48.00S,2023-01-04T03:14:05.7Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,116,107,2023-01-04T03:14:14Z,6370000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M48.00S,2023-01-04T03:14:05.7Z,4,REGULAR,substitution,in,[],1628960,,,1610612764,116,107,2023-01-04T03:14:14Z,6380000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M48.00S,2023-01-04T03:14:05.7Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,116,107,2023-01-04T03:14:14Z,6390000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M45.00S,2023-01-04T03:14:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,91.67214191852825,53.67647058823529,1610612764,116,107,2023-01-04T03:16:32Z,6400000,False,18.0,26.0,1,right,MISS K. Kuzma cutting Layup,[1628398],1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
656,PT01M42.00S,2023-01-04T03:14:18.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,116,107,2023-01-04T03:14:20Z,6410000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,655.0,,,,,,,1.0,1.0,0.0,,,,,,,,
657,PT01M41.00S,2023-01-04T03:14:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.258212877792378,48.77450980392157,1610612749,118,107,2023-01-04T03:14:32Z,6420000,False,6.0,6.0,1,left,G. Antetokounmpo running Layup (52 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.88,Made,,52.0,,,,,,,,,,,,,,,,
658,PT01M41.00S,2023-01-04T03:14:32.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629060,,,1610612749,118,107,2023-01-04T03:14:50Z,6430000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1629060, 203507]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,2.0,0.0,Antetokounmpo,203507.0,,,
660,PT01M41.00S,2023-01-04T03:14:52.2Z,4,REGULAR,substitution,out,[],201572,,,1610612749,118,107,2023-01-04T03:16:20Z,6450000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M41.00S,2023-01-04T03:14:52.2Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,118,107,2023-01-04T03:16:20Z,6460000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M41.00S,2023-01-04T03:15:05.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,119,107,2023-01-04T03:15:05Z,6470000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (53 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,53.0,,,,,,,,,,,,,,,,
663,PT01M41.00S,2023-01-04T03:15:11.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,119,107,2023-01-04T03:15:11Z,6480000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M27.00S,2023-01-04T03:16:59.0Z,4,REGULAR,turnover,lost ball,[],204001,,,1610612764,119,107,2023-01-04T03:18:48Z,6490000,False,,,0,,K. Porzingis lost ball TURNOVER (3 TO),"[204001, 203507]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Antetokounmpo,203507.0
665,PT01M27.00S,2023-01-04T03:16:59.0Z,4,REGULAR,steal,,[],203507,,,1610612749,119,107,2023-01-04T03:17:01Z,6500000,False,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
666,PT01M23.00S,2023-01-04T03:17:03.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,6.389618922470433,51.225490196078425,1610612749,121,107,2023-01-04T03:19:04Z,6510000,False,-6.0,8.0,1,left,G. Antetokounmpo running finger roll Layup (55 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.97,Made,,55.0,,,,,,,,,,,,,,,,
667,PT01M23.00S,2023-01-04T03:17:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,121,107,2023-01-04T03:17:14Z,6520000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M23.00S,2023-01-04T03:18:11.8Z,4,REGULAR,substitution,out,[],1628960,,,1610612764,121,107,2023-01-04T03:18:39Z,6540000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M23.00S,2023-01-04T03:18:11.8Z,4,REGULAR,substitution,out,[],201950,,,1610612764,121,107,2023-01-04T03:18:39Z,6550000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
