actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,jumpBallRecoverdPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
608,PT02M36.00S,2023-03-05T03:57:40.7Z,4,REGULAR,freethrow,1 of 3,[],1629667,,,1610612755,120,117,2023-03-05T03:57:40Z,5930000,False,,,0,,J. McDaniels Free Throw 1 of 3 (4 PTS),[1629667],1610612755.0,PHI,,,,,,,,,,Made,McDaniels,J. McDaniels,,,,,4.0,,,,,,,,,,,,,,
609,PT02M36.00S,2023-03-05T03:57:53.1Z,4,REGULAR,freethrow,2 of 3,[],1629667,,,1610612755,120,118,2023-03-05T03:57:53Z,5940000,False,,,0,,J. McDaniels Free Throw 2 of 3 (5 PTS),[1629667],1610612755.0,PHI,,,,,,,,,,Made,McDaniels,J. McDaniels,,,,,5.0,,,,,,,,,,,,,,
610,PT02M36.00S,2023-03-05T03:58:06.5Z,4,REGULAR,freethrow,3 of 3,[],1629667,,,1610612755,120,119,2023-03-05T03:58:06Z,5950000,False,,,0,,J. McDaniels Free Throw 3 of 3 (6 PTS),[1629667],1610612755.0,PHI,,,,,,,,,,Made,McDaniels,J. McDaniels,,,,,6.0,,,,,,,,,,,,,,
611,PT02M16.00S,2023-03-05T03:58:29.2Z,4,REGULAR,3pt,Jump Shot,[],201950,93.24901445466492,4.166666666666666,1610612749,123,119,2023-03-05T03:58:34Z,5960000,False,-229.0,11.0,1,right,J. Holiday 3PT  (23 PTS) (B. Lopez 4 AST),"[201950, 201572]",1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,22.95,Made,Holiday,J. Holiday,,,,,23.0,B. Lopez,201572.0,4.0,,,,,,,,,,,
613,PT01M55.00S,2023-03-05T03:58:51.2Z,4,REGULAR,2pt,Jump Shot,[],203954,19.267411300919843,33.57843137254902,1610612755,123,119,2023-03-05T03:58:57Z,5980000,False,82.0,129.0,1,left,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Right,15.26,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
614,PT01M54.00S,2023-03-05T03:58:52.2Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612755,123,119,2023-03-05T03:58:57Z,5990000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,McDaniels,J. McDaniels,613.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
615,PT01M54.00S,2023-03-05T03:58:56.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629667,5.590000152587891,50.0,1610612755,123,121,2023-03-05T03:59:10Z,6000000,False,0.0,0.0,1,left,J. McDaniels tip DUNK (8 PTS),[1629667],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,McDaniels,J. McDaniels,,,,,8.0,,,,,,,,,,,,,,
616,PT01M43.00S,2023-03-05T03:59:10.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612749,123,121,2023-03-05T03:59:48Z,6010000,False,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Antetokounmpo 2 FT),"[1629667, 203507]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,McDaniels,J. McDaniels,,,,,,,,,201245.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,
618,PT01M43.00S,2023-03-05T03:59:49.7Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,124,121,2023-03-05T03:59:49Z,6030000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (31 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,31.0,,,,,,,,,,,,,,
619,PT01M43.00S,2023-03-05T04:00:10.0Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,125,121,2023-03-05T04:00:10Z,6040000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (32 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,32.0,,,,,,,,,,,,,,
620,PT01M21.00S,2023-03-05T04:00:38.3Z,4,REGULAR,3pt,Jump Shot,[],201935,36.21879106438896,63.725490196078425,1610612755,125,124,2023-03-05T04:00:44Z,6050000,False,-69.0,288.0,1,left,J. Harden 29' 3PT pullup (36 PTS),[201935],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,29.61,Made,Harden,J. Harden,,,,,36.0,,,,,,,,,,,,,,
621,PT01M03.00S,2023-03-05T04:00:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,94.1688567674113,43.627450980392155,1610612749,125,124,2023-03-05T04:01:02Z,6060000,False,-32.0,2.0,1,right,MISS G. Antetokounmpo turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,,,,Restricted Area,0-8 Center,3.2,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
622,PT01M01.00S,2023-03-05T04:00:59.6Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612755,125,124,2023-03-05T04:01:02Z,6070000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,McDaniels,J. McDaniels,621.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
623,PT00M42.00S,2023-03-05T04:01:19.4Z,4,REGULAR,3pt,Jump Shot,[],203954,33.327858081471746,50.0,1610612755,125,127,2023-03-05T04:01:27Z,6080000,False,0.0,261.0,1,left,J. Embiid 26' 3PT  (29 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,26.08,Made,Embiid,J. Embiid,,,,,29.0,J. Harden,201935.0,10.0,,,,,,,,,,,
625,PT00M25.50S,2023-03-05T04:01:40.2Z,4,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,47.05882352941176,1610612749,125,127,2023-03-05T04:01:45Z,6100000,False,-15.0,256.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,25.59,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,
626,PT00M25.00S,2023-03-05T04:01:40.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,125,127,2023-03-05T04:01:54Z,6110000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,625.0,,,,,,,,,,,,,,,,,,
627,PT00M25.00S,2023-03-05T04:01:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612755,125,127,2023-03-05T04:02:01Z,6120000,False,,,0,,K. Middleton loose ball personal FOUL (5 PF) (Maxey 2 FT),"[203114, 1630178]",1610612749.0,MIL,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,Middleton,K. Middleton,,,,,,,,,1162.0,5.0,0.0,Maxey,1630178.0,,,,,,
629,PT00M25.00S,2023-03-05T04:02:20.7Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,125,128,2023-03-05T04:02:20Z,6140000,False,,,0,,T. Maxey Free Throw 1 of 2 (25 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,Maxey,T. Maxey,,,,,25.0,,,,,,,,,,,,,,
630,PT00M25.00S,2023-03-05T04:02:39.5Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,125,129,2023-03-05T04:02:39Z,6150000,False,,,0,,T. Maxey Free Throw 2 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,Maxey,T. Maxey,,,,,26.0,,,,,,,,,,,,,,
631,PT00M25.00S,2023-03-05T04:02:42.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,125,129,2023-03-05T04:02:42Z,6160000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M25.00S,2023-03-05T04:03:37.2Z,4,REGULAR,substitution,out,[],1627777,,,1610612749,125,129,2023-03-05T04:04:12Z,6170000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
633,PT00M25.00S,2023-03-05T04:03:37.2Z,4,REGULAR,substitution,in,[],1629001,,,1610612749,125,129,2023-03-05T04:04:12Z,6180000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
634,PT00M20.30S,2023-03-05T04:04:25.2Z,4,REGULAR,3pt,Jump Shot,[],203114,71.30420499342969,13.970588235294118,1610612749,125,129,2023-03-05T04:04:34Z,6190000,False,-180.0,217.0,1,right,MISS K. Middleton 28' 3PT,[203114],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,28.22,Missed,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
635,PT00M17.20S,2023-03-05T04:04:28.5Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,125,129,2023-03-05T04:04:28Z,6200000,False,,,0,,J. Harden REBOUND (Off:4 Def:5),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Harden,J. Harden,634.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
636,PT00M17.20S,2023-03-05T04:04:34.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,125,129,2023-03-05T04:04:34Z,6210000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M17.20S,2023-03-05T04:05:39.7Z,4,REGULAR,substitution,out,[],201572,,,1610612755,125,129,2023-03-05T04:05:57Z,6220000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
638,PT00M17.20S,2023-03-05T04:05:39.7Z,4,REGULAR,substitution,out,[],1629001,,,1610612755,125,129,2023-03-05T04:05:57Z,6230000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
639,PT00M17.20S,2023-03-05T04:05:39.7Z,4,REGULAR,substitution,in,[],1628975,,,1610612755,125,129,2023-03-05T04:05:57Z,6240000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
640,PT00M17.20S,2023-03-05T04:05:39.7Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,125,129,2023-03-05T04:05:57Z,6250000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
641,PT00M17.20S,2023-03-05T04:06:18.1Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612755,125,129,2023-03-05T04:06:31Z,6260000,False,,,0,,PHI 5-second-violation Team TURNOVER,[],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,,,,,,,,,,
642,PT00M17.20S,2023-03-05T04:06:24.4Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,125,129,2023-03-05T04:06:57Z,6270000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
643,PT00M17.20S,2023-03-05T04:06:24.4Z,4,REGULAR,substitution,out,[],1627777,,,1610612749,125,129,2023-03-05T04:06:57Z,6280000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
644,PT00M17.20S,2023-03-05T04:06:24.4Z,4,REGULAR,substitution,in,[],201572,,,1610612749,125,129,2023-03-05T04:06:57Z,6290000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
645,PT00M17.20S,2023-03-05T04:06:24.4Z,4,REGULAR,substitution,in,[],1629001,,,1610612749,125,129,2023-03-05T04:06:57Z,6300000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
646,PT00M12.20S,2023-03-05T04:06:58.3Z,4,REGULAR,turnover,traveling,[],203507,,,1610612749,125,129,2023-03-05T04:07:05Z,6310000,False,,,0,,G. Antetokounmpo traveling TURNOVER (7 TO),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1162.0,,,,,7.0,,,,,
647,PT00M09.20S,2023-03-05T04:07:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612755,125,129,2023-03-05T04:07:36Z,6320000,False,,,0,,G. Allen personal FOUL (2 PF) (Harden 2 FT),"[1628960, 201935]",1610612749.0,MIL,,,,,,,Mid-Range,8-16 Right,,,Allen,G. Allen,,,,,,,,,1162.0,2.0,1.0,Harden,201935.0,,,,,,
649,PT00M09.20S,2023-03-05T04:07:37.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,125,130,2023-03-05T04:07:37Z,6340000,False,,,0,,J. Harden Free Throw 1 of 2 (37 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,37.0,,,,,,,,,,,,,,
650,PT00M09.20S,2023-03-05T04:07:55.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,125,131,2023-03-05T04:07:55Z,6350000,False,,,0,,J. Harden Free Throw 2 of 2 (38 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,38.0,,,,,,,,,,,,,,
651,PT00M06.00S,2023-03-05T04:08:03.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612749,125,131,2023-03-05T04:08:25Z,6360000,False,,,0,,J. Embiid shooting personal FOUL (5 PF) (Antetokounmpo 2 FT),"[203954, 203507]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Embiid,J. Embiid,,,,,,,,,204059.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,
653,PT00M06.00S,2023-03-05T04:08:36.2Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,126,131,2023-03-05T04:08:36Z,6380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (33 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,33.0,,,,,,,,,,,,,,
654,PT00M06.00S,2023-03-05T04:08:38.9Z,4,REGULAR,substitution,out,[],201572,,,1610612749,126,131,2023-03-05T04:08:47Z,6390000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
655,PT00M06.00S,2023-03-05T04:08:38.9Z,4,REGULAR,substitution,out,[],1629667,,,1610612749,126,131,2023-03-05T04:08:47Z,6400000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
656,PT00M06.00S,2023-03-05T04:08:38.9Z,4,REGULAR,substitution,in,[],1628975,,,1610612749,126,131,2023-03-05T04:08:47Z,6410000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
657,PT00M06.00S,2023-03-05T04:08:38.9Z,4,REGULAR,substitution,in,[],1627777,,,1610612749,126,131,2023-03-05T04:08:47Z,6420000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
658,PT00M06.00S,2023-03-05T04:09:01.0Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,127,131,2023-03-05T04:09:01Z,6430000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,Antetokounmpo,G. Antetokounmpo,,,,,34.0,,,,,,,,,,,,,,
659,PT00M05.10S,2023-03-05T04:09:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612755,127,131,2023-03-05T04:09:42Z,6440000,False,,,0,,G. Allen take personal FOUL (3 PF) (Embiid 2 FT),"[1628960, 203954]",1610612749.0,MIL,take,,,,,,Above the Break 3,24+ Left Center,,,Allen,G. Allen,,,,,,,,,1162.0,3.0,1.0,Embiid,203954.0,,,,,,
661,PT00M05.10S,2023-03-05T04:09:44.9Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,127,132,2023-03-05T04:09:44Z,6460000,False,,,0,,J. Embiid Free Throw 1 of 2 (30 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,30.0,,,,,,,,,,,,,,
662,PT00M05.10S,2023-03-05T04:09:46.9Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,127,132,2023-03-05T04:09:56Z,6470000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
663,PT00M05.10S,2023-03-05T04:09:46.9Z,4,REGULAR,substitution,in,[],1629667,,,1610612755,127,132,2023-03-05T04:09:56Z,6480000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
664,PT00M05.10S,2023-03-05T04:10:03.5Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,127,133,2023-03-05T04:10:03Z,6490000,False,,,0,,J. Embiid Free Throw 2 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,31.0,,,,,,,,,,,,,,
665,PT00M05.10S,2023-03-05T04:10:08.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,127,133,2023-03-05T04:10:08Z,6500000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M05.10S,2023-03-05T04:10:56.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,127,133,2023-03-05T04:11:19Z,6510000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
667,PT00M05.10S,2023-03-05T04:10:56.8Z,4,REGULAR,substitution,in,[],201572,,,1610612749,127,133,2023-03-05T04:11:19Z,6520000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
668,PT00M00.30S,2023-03-05T04:11:43.1Z,4,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,56.127450980392155,1610612749,130,133,2023-03-05T04:12:13Z,6530000,False,31.0,256.0,1,right,J. Holiday 25' 3PT  (26 PTS) (G. Allen 3 AST),"[201950, 1628960]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,25.73,Made,Holiday,J. Holiday,,,,,26.0,G. Allen,1628960.0,3.0,,,,,,,,,,,
671,PT00M00.00S,2023-03-05T04:12:24.3Z,4,REGULAR,period,end,[],0,,,1610612755,130,133,2023-03-05T04:12:24Z,6560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2023-03-05T04:12:27.4Z,4,REGULAR,game,end,[],0,,,0,130,133,2023-03-05T04:12:27Z,6570000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
