actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
468,PT06M43.00S,2022-10-29T01:42:58.1Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,74,66,2022-10-29T01:44:04Z,4600000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M43.00S,2022-10-29T01:44:10.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,75,66,2022-10-29T01:44:10Z,4610000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
470,PT06M43.00S,2022-10-29T01:44:32.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,76,66,2022-10-29T01:44:32Z,4620000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
471,PT06M30.00S,2022-10-29T01:44:47.5Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,76,66,2022-10-29T01:45:03Z,4630000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (2 TO),[203095],1610612752.0,NYK,bad pass,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,1627534.0,,,,,,,,,,
472,PT06M14.00S,2022-10-29T01:45:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203507,73.9323258869908,85.29411764705883,1610612749,79,66,2022-10-29T01:45:21Z,4640000,176.0,193.0,1,right,G. Antetokounmpo 26' 3PT  (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,26.12,Made,23.0,,,,,,,,,,,,,,,,,
473,PT06M05.00S,2022-10-29T01:45:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,18.610381077529567,50.245098039215684,1610612752,79,66,2022-10-29T01:47:38Z,4650000,-1.0,122.0,1,left,MISS J. Randle 12' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
474,PT06M04.00S,2022-10-29T01:45:26.8Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,79,66,2022-10-29T01:47:38Z,4660000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,473.0,4.0,3.0,1.0,,
475,PT06M03.00S,2022-10-29T01:45:30.7Z,3,REGULAR,turnover,lost ball,[],1628392,,,1610612752,79,66,2022-10-29T01:47:21Z,4670000,,,0,,I. Hartenstein lost ball TURNOVER (1 TO),"[1628392, 201950]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Holiday,201950.0,,,,,,,,,,,
476,PT06M03.00S,2022-10-29T01:45:30.7Z,3,REGULAR,steal,,[],201950,,,1610612749,79,66,2022-10-29T01:45:34Z,4680000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
477,PT05M59.00S,2022-10-29T01:45:34.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628960,92.9862023653088,54.166666666666664,1610612749,81,66,2022-10-29T01:47:48Z,4690000,21.0,13.0,1,right,G. Allen running DUNK (11 PTS) (J. Holiday 4 AST),"[1628960, 201950]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.47,Made,11.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
479,PT05M56.00S,2022-10-29T01:45:42.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,81,66,2022-10-29T01:45:42Z,4710000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M31.00S,2022-10-29T01:49:06.8Z,3,REGULAR,2pt,Jump Shot,[],1628392,21.632720105124836,57.107843137254896,1610612752,81,66,2022-10-29T01:49:13Z,4720000,-36.0,151.0,1,left,MISS I. Hartenstein 15' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
481,PT05M28.00S,2022-10-29T01:49:09.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,81,66,2022-10-29T01:49:13Z,4730000,,,0,,B. Portis REBOUND (Off:6 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,480.0,10.0,4.0,6.0,,
482,PT05M15.00S,2022-10-29T01:49:23.6Z,3,REGULAR,3pt,Jump Shot,[],1628960,68.41327201051249,12.990196078431374,1610612749,84,66,2022-10-29T01:49:28Z,4740000,-185.0,244.0,1,right,G. Allen 30' 3PT  (14 PTS) (B. Portis 1 AST),"[1628960, 1626171]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,30.65,Made,14.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
484,PT04M57.00S,2022-10-29T01:49:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.360709592641262,58.57843137254902,1610612752,84,66,2022-10-29T01:51:12Z,4760000,-43.0,26.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
485,PT04M54.00S,2022-10-29T01:49:44.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,84,66,2022-10-29T01:49:50Z,4770000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,484.0,8.0,8.0,0.0,,
486,PT04M54.00S,2022-10-29T01:49:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,93.38042049934296,51.71568627450981,1610612749,86,66,2022-10-29T01:50:03Z,4780000,9.0,10.0,1,right,G. Antetokounmpo running Layup (25 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.3,Made,25.0,,,,,,,,,,,,,,,,,
487,PT04M54.00S,2022-10-29T01:49:58.6Z,3,REGULAR,foul,personal,['1freethrow'],203944,,,1610612749,86,66,2022-10-29T01:50:26Z,4790000,,,0,,J. Randle shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[203944, 203507]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
489,PT04M54.00S,2022-10-29T01:50:09.0Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,86,66,2022-10-29T01:50:16Z,4810000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M54.00S,2022-10-29T01:50:09.0Z,3,REGULAR,substitution,out,[],203095,,,1610612749,86,66,2022-10-29T01:50:16Z,4820000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M54.00S,2022-10-29T01:50:09.0Z,3,REGULAR,substitution,in,[],201572,,,1610612749,86,66,2022-10-29T01:50:16Z,4830000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M54.00S,2022-10-29T01:50:09.0Z,3,REGULAR,substitution,in,[],1630193,,,1610612749,86,66,2022-10-29T01:50:16Z,4840000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M54.00S,2022-10-29T01:50:37.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,87,66,2022-10-29T01:50:37Z,4850000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
494,PT04M43.00S,2022-10-29T01:50:52.9Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,87,66,2022-10-29T01:51:49Z,4860000,,,0,,J. Randle lost ball out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,lost ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,1626300.0,,,,,,,,,,
495,PT04M26.00S,2022-10-29T01:51:13.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201588,67.62483574244416,65.19607843137256,1610612749,90,66,2022-10-29T01:51:17Z,4870000,76.0,252.0,1,right,G. Hill 26' 3PT  (8 PTS) (G. Antetokounmpo 6 AST),"[201588, 203507]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,26.3,Made,8.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,
497,PT04M10.00S,2022-10-29T01:51:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.325229960578188,46.07843137254902,1610612752,90,68,2022-10-29T01:51:33Z,4890000,20.0,92.0,1,left,R. Barrett 9' driving floating Jump Shot (10 PTS) (J. Brunson 2 AST),"[1629628, 1628973]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.37,Made,10.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
499,PT04M04.00S,2022-10-29T01:51:38.0Z,3,REGULAR,foul,personal,[],1628973,,,1610612749,90,68,2022-10-29T01:51:50Z,4910000,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 201588]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,,,,204059.0,3.0,0.0,Hill,201588.0,,,,,,
501,PT04M04.00S,2022-10-29T01:51:50.2Z,3,REGULAR,substitution,out,[],203507,,,1610612749,90,68,2022-10-29T01:51:54Z,4930000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M04.00S,2022-10-29T01:51:50.2Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,90,68,2022-10-29T01:51:54Z,4940000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M04.00S,2022-10-29T01:51:59.9Z,3,REGULAR,substitution,out,[],1628973,,,1610612749,90,68,2022-10-29T01:52:05Z,4950000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M04.00S,2022-10-29T01:51:59.9Z,3,REGULAR,substitution,in,[],201565,,,1610612749,90,68,2022-10-29T01:52:05Z,4960000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M55.00S,2022-10-29T01:52:17.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,86.15308804204993,47.794117647058826,1610612749,90,68,2022-10-29T01:53:54Z,4970000,-11.0,78.0,1,right,MISS J. Holiday 7' driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
506,PT03M48.00S,2022-10-29T01:52:24.1Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,90,68,2022-10-29T01:52:25Z,4980000,,,0,,B. Portis REBOUND (Off:7 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,505.0,11.0,4.0,7.0,,
507,PT03M48.00S,2022-10-29T01:52:24.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,90,68,2022-10-29T01:52:27Z,4990000,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
508,PT03M48.00S,2022-10-29T01:52:24.1Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,90,68,2022-10-29T01:52:27Z,5000000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,507.0,1.0,1.0,0.0,,
509,PT03M46.00S,2022-10-29T01:52:26.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,7.966491458607096,50.98039215686274,1610612752,90,70,2022-10-29T01:55:12Z,5010000,-5.0,22.0,1,left,R. Barrett running Layup (12 PTS) (D. Rose 2 AST),"[1629628, 201565]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.29,Made,12.0,D. Rose,201565.0,2.0,,,,,,,,,,,,,,
511,PT03M22.00S,2022-10-29T01:52:51.7Z,3,REGULAR,3pt,Jump Shot,[],201572,71.30420499342969,80.14705882352942,1610612749,90,70,2022-10-29T01:53:03Z,5030000,151.0,217.0,1,right,MISS B. Lopez 26' fadeaway 3PT,[201572],1610612749.0,MIL,fadeaway,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
512,PT03M22.00S,2022-10-29T01:52:55.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,90,70,2022-10-29T01:52:55Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,511.0,,,,,
514,PT03M22.00S,2022-10-29T01:53:05.8Z,3,REGULAR,substitution,out,[],203944,,,1610612749,90,70,2022-10-29T01:53:10Z,5060000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT03M22.00S,2022-10-29T01:53:05.8Z,3,REGULAR,substitution,in,[],1630167,,,1610612749,90,70,2022-10-29T01:53:10Z,5070000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT03M18.00S,2022-10-29T01:53:19.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201950,94.43166885676742,20.588235294117645,1610612749,90,70,2022-10-29T01:53:29Z,5080000,-147.0,0.0,1,right,MISS J. Holiday 14' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,14.71,Missed,,,,,,,,,,,,,,,,,,
517,PT03M15.00S,2022-10-29T01:53:27.5Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612749,90,70,2022-10-29T01:53:27Z,5090000,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,516.0,4.0,2.0,2.0,,
518,PT03M15.00S,2022-10-29T01:53:27.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629670,94.40999984741211,50.0,1610612749,90,70,2022-10-29T01:53:38Z,5100000,0.0,0.0,1,right,MISS J. Nwora tip Layup,[1629670],1610612749.0,MIL,tip,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
519,PT03M15.00S,2022-10-29T01:53:27.5Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,90,70,2022-10-29T01:53:38Z,5110000,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,518.0,5.0,4.0,1.0,,
520,PT03M15.00S,2022-10-29T01:53:31.0Z,3,REGULAR,foul,personal,[],1629670,,,1610612752,90,70,2022-10-29T01:54:03Z,5120000,,,0,,J. Nwora personal FOUL (2 PF),"[1629670, 1628392]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,2.0,0.0,Hartenstein,1628392.0,,,,,,
522,PT03M03.00S,2022-10-29T01:53:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,49.50980392156863,1610612752,90,72,2022-10-29T01:54:00Z,5140000,2.0,14.0,1,left,R. Barrett driving Layup (14 PTS) (D. Rose 3 AST),"[1629628, 201565]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.39,Made,14.0,D. Rose,201565.0,3.0,,,,,,,,,,,,,,
524,PT02M44.00S,2022-10-29T01:54:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.03745072273325,57.59803921568627,1610612749,90,72,2022-10-29T01:54:23Z,5160000,38.0,4.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
525,PT02M36.00S,2022-10-29T01:54:21.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,90,72,2022-10-29T01:54:21Z,5170000,,,0,,B. Portis REBOUND (Off:8 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,524.0,12.0,4.0,8.0,,
526,PT02M36.00S,2022-10-29T01:54:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,92,72,2022-10-29T01:54:21Z,5180000,0.0,0.0,1,right,B. Portis putback Layup (12 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
527,PT02M31.00S,2022-10-29T01:54:26.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.850854139290407,37.00980392156863,1610612752,92,72,2022-10-29T01:56:57Z,5190000,65.0,96.0,1,left,MISS R. Barrett 11' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,11.63,Missed,,,,,,,,,,,,,,,,,,
528,PT02M30.00S,2022-10-29T01:54:27.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,92,72,2022-10-29T01:56:57Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,527.0,,,,,
530,PT02M30.00S,2022-10-29T01:54:42.1Z,3,REGULAR,substitution,out,[],201950,,,1610612752,92,72,2022-10-29T01:54:48Z,5220000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT02M30.00S,2022-10-29T01:54:42.1Z,3,REGULAR,substitution,in,[],1628975,,,1610612752,92,72,2022-10-29T01:54:48Z,5230000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT02M23.00S,2022-10-29T01:55:00.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,31.882391590013142,26.715686274509803,1610612752,92,75,2022-10-29T01:55:18Z,5240000,116.0,247.0,1,left,O. Toppin 27' 3PT  (8 PTS) (I. Hartenstein 1 AST),"[1630167, 1628392]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,27.32,Made,8.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
534,PT02M08.00S,2022-10-29T01:55:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,92.72339027595268,50.49019607843137,1610612749,92,75,2022-10-29T01:56:50Z,5260000,2.0,16.0,1,right,MISS J. Nwora driving Layup,[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
535,PT02M06.00S,2022-10-29T01:55:20.2Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,92,75,2022-10-29T01:56:50Z,5270000,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,534.0,7.0,5.0,2.0,,
536,PT02M06.00S,2022-10-29T01:55:28.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,94.40999984741211,50.0,1610612749,94,75,2022-10-29T01:58:57Z,5280000,0.0,0.0,1,right,B. Lopez tip Layup (8 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
537,PT01M53.00S,2022-10-29T01:55:30.7Z,3,REGULAR,3pt,Jump Shot,[],201565,28.07161629434954,86.27450980392157,1610612752,94,78,2022-10-29T01:58:15Z,5290000,-181.0,211.0,1,left,D. Rose 27' 3PT pullup (7 PTS),[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,27.86,Made,7.0,,,,,,,,,,,,,,,,,
538,PT01M41.00S,2022-10-29T01:55:43.2Z,3,REGULAR,3pt,Jump Shot,[],201572,65.39093298291722,50.73529411764706,1610612749,94,78,2022-10-29T01:56:10Z,5300000,4.0,273.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
539,PT01M41.00S,2022-10-29T01:55:43.2Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,94,78,2022-10-29T01:56:10Z,5310000,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,538.0,6.0,5.0,1.0,,
540,PT01M41.00S,2022-10-29T01:55:51.3Z,3,REGULAR,foul,personal,[],1628975,,,1610612752,94,78,2022-10-29T01:55:59Z,5320000,,,0,,J. Carter personal FOUL (3 PF),"[1628975, 1628392]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,,,,,1626300.0,3.0,0.0,Hartenstein,1628392.0,,,,,,
542,PT01M30.00S,2022-10-29T01:56:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612752,94,78,2022-10-29T01:56:41Z,5340000,,,0,,J. Nwora shooting personal FOUL (3 PF) (Barrett 2 FT),"[1629670, 1629628]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,3.0,0.0,Barrett,1629628.0,,,,,,
544,PT01M30.00S,2022-10-29T01:56:45.6Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,94,79,2022-10-29T01:56:45Z,5360000,,,0,,R. Barrett Free Throw 1 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
545,PT01M30.00S,2022-10-29T01:56:57.9Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,94,80,2022-10-29T01:56:57Z,5370000,,,0,,R. Barrett Free Throw 2 of 2 (16 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
546,PT01M11.00S,2022-10-29T01:57:17.1Z,3,REGULAR,2pt,Jump Shot,[],1626171,93.11760840998686,23.774509803921568,1610612749,94,80,2022-10-29T01:57:24Z,5380000,-131.0,12.0,1,right,MISS B. Portis 13' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,13.17,Missed,,,,,,,,,,,,,,,,,,
547,PT01M09.00S,2022-10-29T01:57:19.6Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,94,80,2022-10-29T01:57:19Z,5390000,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,546.0,2.0,1.0,1.0,,
548,PT01M00.00S,2022-10-29T01:57:29.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201588,80.76544021024968,24.509803921568626,1610612749,96,80,2022-10-29T01:57:34Z,5400000,-127.0,128.0,1,right,G. Hill 18' floating Jump Shot (10 PTS),[201588],1610612749.0,MIL,floating,,,Hill,G. Hill,,,,,Mid-Range,16-24 Left Center,18.09,Made,10.0,,,,,,,,,,,,,,,,,
549,PT00M51.50S,2022-10-29T01:57:40.4Z,3,REGULAR,3pt,Jump Shot,[],1629628,31.225361366622867,70.83333333333334,1610612752,96,83,2022-10-29T01:57:45Z,5410000,-104.0,241.0,1,left,R. Barrett 26' 3PT  (19 PTS) (I. Hartenstein 2 AST),"[1629628, 1628392]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.26,Made,19.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
551,PT00M51.50S,2022-10-29T01:57:48.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,96,83,2022-10-29T01:57:48Z,5430000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M51.50S,2022-10-29T01:59:00.2Z,3,REGULAR,substitution,out,[],201572,,,1610612749,96,83,2022-10-29T01:59:17Z,5440000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
