actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
506,PT12M00.00S,2022-11-01T01:54:55.3Z,4,REGULAR,substitution,out,['startperiod'],1629670,,,1610612765,88,77,2022-11-01T01:58:26Z,4990000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-01T01:54:55.3Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612765,88,77,2022-11-01T01:58:26Z,5000000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-01T01:55:43.0Z,4,REGULAR,period,start,[],0,,,1610612749,88,77,2022-11-01T01:55:43Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M47.00S,2022-11-01T01:55:54.4Z,4,REGULAR,3pt,Jump Shot,[],201588,95.74572930354796,1.4705882352941175,1610612749,88,77,2022-11-01T01:56:01Z,5020000,-243.0,-13.0,1,right,MISS G. Hill 24' 3PT,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,Left Corner 3,24+ Left,,,,,,,,24.29,Missed,,,,,,,,,,
510,PT11M45.00S,2022-11-01T01:55:56.4Z,4,REGULAR,rebound,offensive,[],1628975,,,1610612749,88,77,2022-11-01T01:56:29Z,5030000,,,0,,J. Carter REBOUND (Off:3 Def:3),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,509.0,6.0,3.0,3.0,,,,,
511,PT11M45.00S,2022-11-01T01:56:00.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628975,94.40999984741211,50.0,1610612749,88,77,2022-11-01T01:56:44Z,5040000,0.0,0.0,1,right,MISS J. Carter tip Layup,[1628975],1610612749.0,MIL,,tip,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,0.0,Missed,,,,,,,,,,
512,PT11M43.00S,2022-11-01T01:56:02.9Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,88,77,2022-11-01T01:56:44Z,5050000,,,0,,J. Ivey REBOUND (Off:2 Def:5),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,511.0,7.0,5.0,2.0,,,,,
513,PT11M31.00S,2022-11-01T01:56:15.7Z,4,REGULAR,foul,personal,[],1628975,,,1610612765,88,77,2022-11-01T01:56:21Z,5060000,,,0,,J. Carter personal FOUL (3 PF),"[1628975, 1631093]",1610612749.0,MIL,202037.0,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,,,,3.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
515,PT11M27.00S,2022-11-01T01:56:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.389618922470433,47.794117647058826,1610612765,88,79,2022-11-01T01:57:06Z,5080000,11.0,8.0,1,left,J. Ivey driving Layup (14 PTS) (N. Noel 2 AST),"[1631093, 203457]",1610612765.0,DET,,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,1.34,Made,14.0,,,,,N. Noel,203457.0,2.0,,
517,PT11M27.00S,2022-11-01T01:56:41.8Z,4,REGULAR,foul,personal,['1freethrow'],203507,,,1610612765,88,79,2022-11-01T01:56:53Z,5100000,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Ivey 1 FT),"[203507, 1631093]",1610612749.0,MIL,203592.0,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,4.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
519,PT11M27.00S,2022-11-01T01:57:05.2Z,4,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,88,80,2022-11-01T01:57:05Z,5120000,,,0,,J. Ivey Free Throw 1 of 1 (15 PTS),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
520,PT11M14.00S,2022-11-01T01:57:23.6Z,4,REGULAR,foul,personal,[],1628977,,,1610612749,88,80,2022-11-01T01:57:45Z,5130000,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 203507]",1610612765.0,DET,203592.0,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Left,,,,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
522,PT11M06.00S,2022-11-01T01:57:48.3Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612749,88,80,2022-11-01T01:58:08Z,5150000,,,0,,J. Ivey shooting personal FOUL (3 PF) (Holiday 2 FT),"[1631093, 201950]",1610612765.0,DET,202037.0,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,3.0,0.0,Holiday,201950.0,,,,,,,,,,,,
524,PT11M06.00S,2022-11-01T01:58:13.4Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,89,80,2022-11-01T01:58:13Z,5170000,,,0,,J. Holiday Free Throw 1 of 2 (18 PTS),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,
525,PT11M06.00S,2022-11-01T01:58:26.3Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,90,80,2022-11-01T01:58:26Z,5180000,,,0,,J. Holiday Free Throw 2 of 2 (19 PTS),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,
526,PT10M51.00S,2022-11-01T01:58:44.0Z,4,REGULAR,3pt,Jump Shot,[],1628977,28.597240473061763,81.12745098039215,1610612765,90,80,2022-11-01T01:58:52Z,5190000,-156.0,216.0,1,left,MISS H. Diallo 26' 3PT,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,,,,,,,,26.65,Missed,,,,,,,,,,
527,PT10M50.00S,2022-11-01T01:58:51.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,90,80,2022-11-01T01:58:51Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,526.0,,,,,,,,
529,PT10M50.00S,2022-11-01T01:58:54.8Z,4,REGULAR,substitution,out,[],201588,,,1610612765,90,80,2022-11-01T01:59:00Z,5220000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M50.00S,2022-11-01T01:58:54.8Z,4,REGULAR,substitution,in,[],201572,,,1610612765,90,80,2022-11-01T01:59:00Z,5230000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M42.00S,2022-11-01T01:59:19.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,31.35676741130092,67.64705882352942,1610612765,90,80,2022-11-01T01:59:25Z,5240000,-88.0,242.0,1,left,MISS J. Ivey 25' pullup 3PT,[1631093],1610612765.0,DET,,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,25.79,Missed,,,,,,,,,,
532,PT10M39.00S,2022-11-01T01:59:22.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,90,80,2022-11-01T01:59:25Z,5250000,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,531.0,10.0,8.0,2.0,,,,,
533,PT10M34.00S,2022-11-01T01:59:30.0Z,4,REGULAR,3pt,Jump Shot,[],201950,72.48685939553219,77.94117647058823,1610612749,90,80,2022-11-01T02:06:04Z,5260000,140.0,206.0,1,right,MISS J. Holiday 24' 3PT,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,24.9,Missed,,,,,,,,,,
534,PT10M32.00S,2022-11-01T01:59:32.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,90,80,2022-11-01T02:07:29Z,5270000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,533.0,,,,,,,,
535,PT10M32.00S,2022-11-01T01:59:37.5Z,4,REGULAR,foul,personal,[],1626171,,,1610612765,90,80,2022-11-01T01:59:48Z,5280000,,,0,,B. Portis loose ball personal FOUL (1 PF),"[1626171, 203457]",1610612749.0,MIL,1179.0,loose ball,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,0.0,Noel,203457.0,,,,,,,,,,,,
537,PT10M32.00S,2022-11-01T01:59:47.8Z,4,REGULAR,substitution,out,[],203457,,,1610612765,90,80,2022-11-01T01:59:52Z,5300000,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M32.00S,2022-11-01T01:59:47.8Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,90,80,2022-11-01T01:59:52Z,5310000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M25.00S,2022-11-01T01:59:59.5Z,4,REGULAR,turnover,palming,[],1631093,,,1610612765,90,80,2022-11-01T02:00:12Z,5320000,,,0,,J. Ivey palming TURNOVER (3 TO),[1631093],1610612765.0,DET,1179.0,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,,,,,,,,
540,PT10M06.00S,2022-11-01T02:00:27.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203507,76.69185282522996,47.549019607843135,1610612749,90,80,2022-11-01T02:00:35Z,5330000,-12.0,167.0,1,right,MISS G. Antetokounmpo 16' Jump Shot,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,16.71,Missed,,,,,,,,,,
541,PT10M03.00S,2022-11-01T02:00:30.9Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,90,80,2022-11-01T02:00:35Z,5340000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,540.0,4.0,4.0,0.0,,,,,
542,PT10M00.00S,2022-11-01T02:00:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630165,29.25427069645204,76.7156862745098,1610612765,90,80,2022-11-01T02:04:46Z,5350000,-134.0,222.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,25.95,Missed,,,,,,,,,,
543,PT09M58.00S,2022-11-01T02:00:39.2Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,90,80,2022-11-01T02:04:46Z,5360000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,542.0,7.0,4.0,3.0,,,,,
544,PT09M58.00S,2022-11-01T02:00:42.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,90,80,2022-11-01T02:04:58Z,5370000,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,0.0,Missed,,,,,,,,,,
545,PT09M56.00S,2022-11-01T02:00:44.2Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,90,80,2022-11-01T02:16:15Z,5380000,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,544.0,8.0,4.0,4.0,,,,,
546,PT09M47.00S,2022-11-01T02:00:49.8Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612765,90,80,2022-11-01T02:01:01Z,5390000,,,0,,B. Lopez shooting personal FOUL (3 PF) (Diallo 2 FT),"[201572, 1628977]",1610612749.0,MIL,202037.0,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,3.0,0.0,Diallo,1628977.0,,,,,,,,,,,,
548,PT09M47.00S,2022-11-01T02:01:19.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,90,81,2022-11-01T02:01:19Z,5410000,,,0,,H. Diallo Free Throw 1 of 2 (12 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
549,PT09M47.00S,2022-11-01T02:01:37.6Z,4,REGULAR,substitution,out,[],1630587,,,1610612765,90,81,2022-11-01T02:01:41Z,5420000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M47.00S,2022-11-01T02:01:37.6Z,4,REGULAR,substitution,in,[],202711,,,1610612765,90,81,2022-11-01T02:01:41Z,5430000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M47.00S,2022-11-01T02:01:44.9Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,90,81,2022-11-01T02:01:49Z,5440000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M47.00S,2022-11-01T02:01:44.9Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,90,81,2022-11-01T02:01:49Z,5450000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M47.00S,2022-11-01T02:01:56.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,90,82,2022-11-01T02:01:56Z,5460000,,,0,,H. Diallo Free Throw 2 of 2 (13 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
554,PT09M28.00S,2022-11-01T02:02:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,49.26470588235294,1610612749,92,82,2022-11-01T02:02:20Z,5470000,-4.0,5.0,1,right,G. Antetokounmpo driving finger roll Layup (28 PTS),[203507],1610612749.0,MIL,,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,0.61,Made,28.0,,,,,,,,,
555,PT09M14.00S,2022-11-01T02:02:28.7Z,4,REGULAR,2pt,Jump Shot,[],1630595,18.084756898817346,32.1078431372549,1610612765,92,84,2022-11-01T02:02:34Z,5480000,89.0,117.0,1,left,C. Cunningham 14' pullup Jump Shot (23 PTS),[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,14.77,Made,23.0,,,,,,,,,
556,PT08M58.00S,2022-11-01T02:02:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,48.03921568627451,1610612749,92,84,2022-11-01T02:02:51Z,5490000,-10.0,16.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,1.87,Missed,,,,,,,,,,
557,PT08M56.00S,2022-11-01T02:02:46.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,92,84,2022-11-01T02:02:51Z,5500000,,,0,,I. Stewart REBOUND (Off:4 Def:5),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,556.0,9.0,5.0,4.0,,,,,
558,PT08M45.00S,2022-11-01T02:02:57.5Z,4,REGULAR,3pt,Jump Shot,[],1630595,27.414586070959263,8.333333333333332,1610612765,92,84,2022-11-01T02:03:20Z,5510000,208.0,205.0,1,left,MISS C. Cunningham 29' step back 3PT,[1630595],1610612765.0,DET,,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,29.24,Missed,,,,,,,,,,
559,PT08M41.00S,2022-11-01T02:03:01.5Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,92,84,2022-11-01T02:03:05Z,5520000,,,0,,I. Stewart REBOUND (Off:5 Def:5),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,558.0,10.0,5.0,5.0,,,,,
560,PT08M39.00S,2022-11-01T02:03:04.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630191,6.389618922470433,47.30392156862745,1610612765,92,86,2022-11-01T02:03:13Z,5530000,13.0,8.0,1,left,I. Stewart DUNK (6 PTS) (B. Bogdanovic 2 AST),"[1630191, 202711]",1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,1.55,Made,6.0,,,,,B. Bogdanovic,202711.0,2.0,,
562,PT08M26.00S,2022-11-01T02:03:22.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,92,86,2022-11-01T02:03:22Z,5550000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M26.00S,2022-11-01T02:05:42.4Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,92,86,2022-11-01T02:06:07Z,5560000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M26.00S,2022-11-01T02:05:42.4Z,4,REGULAR,substitution,in,[],202083,,,1610612749,92,86,2022-11-01T02:06:07Z,5570000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M17.00S,2022-11-01T02:06:32.2Z,4,REGULAR,3pt,Jump Shot,[],201950,70.90998685939553,71.56862745098039,1610612749,92,86,2022-11-01T02:06:37Z,5580000,108.0,221.0,1,right,MISS J. Holiday 24' 3PT,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,24.58,Missed,,,,,,,,,,
566,PT08M15.00S,2022-11-01T02:06:34.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,92,86,2022-11-01T02:06:34Z,5590000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,565.0,6.0,4.0,2.0,,,,,
567,PT08M10.00S,2022-11-01T02:06:39.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,96.5341655716163,95.58823529411765,1610612749,92,86,2022-11-01T02:06:45Z,5600000,228.0,-20.0,1,right,MISS J. Carter 3PT,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,22.88,Missed,,,,,,,,,,
568,PT08M07.00S,2022-11-01T02:06:42.1Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,92,86,2022-11-01T02:06:45Z,5610000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,567.0,2.0,1.0,1.0,,,,,
569,PT07M56.00S,2022-11-01T02:06:53.0Z,4,REGULAR,2pt,Jump Shot,[],1630595,20.844283837056505,29.166666666666668,1610612765,92,88,2022-11-01T02:06:57Z,5620000,104.0,143.0,1,left,C. Cunningham 17' pullup Jump Shot (25 PTS),[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,17.73,Made,25.0,,,,,,,,,
570,PT07M37.00S,2022-11-01T02:07:12.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,86.41590013140605,48.03921568627451,1610612749,92,88,2022-11-01T02:15:27Z,5630000,-10.0,75.0,1,right,MISS J. Holiday 7' Layup - blocked,"[201950, 1630191]",1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,7.58,Missed,,,,,,,,,Stewart,1630191.0
571,PT07M37.00S,2022-11-01T02:07:12.1Z,4,REGULAR,block,,[],1630191,,,1610612749,92,88,2022-11-01T02:07:15Z,5640000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
572,PT07M33.00S,2022-11-01T02:07:16.1Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,92,88,2022-11-01T02:07:16Z,5650000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,570.0,3.0,2.0,1.0,,,,,
573,PT07M22.00S,2022-11-01T02:07:27.6Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,92,88,2022-11-01T02:07:38Z,5660000,,,0,,C. Cunningham lost ball TURNOVER (5 TO),"[1630595, 1628975]",1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,5.0,Carter,1628975.0,,,,,,,,,,,,,,,,
574,PT07M22.00S,2022-11-01T02:07:27.6Z,4,REGULAR,steal,,[],1628975,,,1610612749,92,88,2022-11-01T02:07:30Z,5670000,,,0,,J. Carter STEAL (2 STL),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
575,PT07M18.00S,2022-11-01T02:07:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628975,91.5407358738502,51.71568627450981,1610612749,92,88,2022-11-01T02:07:42Z,5680000,9.0,27.0,1,right,MISS J. Carter running Layup - blocked,"[1628975, 1630595]",1610612749.0,MIL,,running,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,2.83,Missed,,,,,,,,,Cunningham,1630595.0
576,PT07M18.00S,2022-11-01T02:07:32.3Z,4,REGULAR,block,,[],1630595,,,1610612749,92,88,2022-11-01T02:07:36Z,5690000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
577,PT07M18.00S,2022-11-01T02:07:32.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,92,88,2022-11-01T02:07:42Z,5700000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,575.0,,,,,,,,
579,PT07M18.00S,2022-11-01T02:07:46.4Z,4,REGULAR,substitution,out,[],1628975,,,1610612765,92,88,2022-11-01T02:07:52Z,5720000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M18.00S,2022-11-01T02:07:46.4Z,4,REGULAR,substitution,out,[],203507,,,1610612765,92,88,2022-11-01T02:07:52Z,5730000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M18.00S,2022-11-01T02:07:46.4Z,4,REGULAR,substitution,in,[],201588,,,1610612765,92,88,2022-11-01T02:07:52Z,5740000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M18.00S,2022-11-01T02:07:46.4Z,4,REGULAR,substitution,in,[],1626171,,,1610612765,92,88,2022-11-01T02:07:52Z,5750000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M03.00S,2022-11-01T02:08:12.9Z,4,REGULAR,3pt,Jump Shot,[],1631093,17.559132720105126,2.696078431372549,1610612765,92,88,2022-11-01T02:08:18Z,5760000,237.0,113.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.19,Missed,,,,,,,,,,
584,PT07M00.00S,2022-11-01T02:08:15.9Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,92,88,2022-11-01T02:08:18Z,5770000,,,0,,J. Holiday REBOUND (Off:1 Def:6),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,583.0,7.0,6.0,1.0,,,,,
585,PT06M53.00S,2022-11-01T02:08:23.1Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,92,88,2022-11-01T02:08:30Z,5780000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1631093]",1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,4.0,Ivey,1631093.0,,,,,,,,,,,,,,,,
586,PT06M53.00S,2022-11-01T02:08:23.1Z,4,REGULAR,steal,,[],1631093,,,1610612765,92,88,2022-11-01T02:08:25Z,5790000,,,0,,J. Ivey STEAL (2 STL),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
587,PT06M48.00S,2022-11-01T02:08:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,7.178055190538765,50.245098039215684,1610612765,92,90,2022-11-01T02:08:35Z,5800000,-1.0,15.0,1,left,B. Bogdanovic running Layup (16 PTS),[202711],1610612765.0,DET,,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,1.5,Made,16.0,,,,,,,,,
588,PT06M28.00S,2022-11-01T02:08:47.7Z,4,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,65.19607843137256,1610612749,95,90,2022-11-01T02:08:53Z,5810000,76.0,256.0,1,right,J. Holiday 26' 3PT step back (22 PTS),[201950],1610612749.0,MIL,,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,26.66,Made,22.0,,,,,,,,,
