actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
513,PT10M39.00S,2022-11-28T02:56:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.38042049934296,50.49019607843137,1610612749,108,97,2022-11-28T02:56:34Z,5120000,False,2.0,10.0,1,right,B. Lopez cutting Layup (13 PTS) (J. Holiday 6 AST),"[201572, 201950]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.0,Made,13.0,,,J. Holiday,201950.0,6.0,,,,,,,,,,,,
515,PT10M11.00S,2022-11-28T02:56:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,64.95098039215686,1610612742,108,97,2022-11-28T02:57:16Z,5140000,False,-75.0,263.0,1,left,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
516,PT10M08.00S,2022-11-28T02:56:47.0Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,108,97,2022-11-28T02:56:47Z,5150000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,515.0,2.0,2.0,0.0,,
517,PT10M04.00S,2022-11-28T02:56:51.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,95.0886990801577,3.1862745098039214,1610612749,111,97,2022-11-28T02:56:57Z,5160000,False,-234.0,-6.0,1,right,J. Holiday 3PT running (14 PTS) (J. Carter 6 AST),"[201950, 1628975]",1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.42,Made,14.0,,,J. Carter,1628975.0,6.0,,,,,,,,,,,,
519,PT09M44.00S,2022-11-28T02:57:10.9Z,4,REGULAR,3pt,Jump Shot,[],203915,4.02431011826544,1.9607843137254901,1610612742,111,97,2022-11-28T02:57:16Z,5180000,False,240.0,-15.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
520,PT09M40.00S,2022-11-28T02:57:14.9Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,111,97,2022-11-28T03:00:20Z,5190000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,519.0,3.0,3.0,0.0,,
521,PT09M32.00S,2022-11-28T02:57:23.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,85.10183968462549,35.294117647058826,1610612749,113,97,2022-11-28T02:57:29Z,5200000,False,-74.0,88.0,1,right,B. Portis 11' turnaround Hook (15 PTS) (G. Allen 4 AST),"[1626171, 1628960]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,11.43,Made,15.0,,,G. Allen,1628960.0,4.0,,,,,,,,,,,,
523,PT09M32.00S,2022-11-28T02:57:33.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,113,97,2022-11-28T02:57:33Z,5220000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M10.00S,2022-11-28T03:00:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.296320630749015,36.27450980392157,1610612742,113,97,2022-11-28T03:00:48Z,5230000,False,69.0,110.0,1,left,MISS L. Doncic 12' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,12.97,Missed,,,,,,,,,,,,,,,,,,
525,PT09M07.00S,2022-11-28T03:00:46.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,113,97,2022-11-28T03:00:48Z,5240000,False,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,524.0,9.0,8.0,1.0,,
526,PT08M46.00S,2022-11-28T03:01:06.8Z,4,REGULAR,2pt,Jump Shot,[],1628975,96.00854139290408,29.65686274509804,1610612749,115,97,2022-11-28T03:01:12Z,5250000,False,-102.0,-15.0,1,right,J. Carter 10' driving floating Jump Shot (12 PTS) (G. Allen 5 AST),"[1628975, 1628960]",1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,10.28,Made,12.0,,,G. Allen,1628960.0,5.0,,,,,,,,,,,,
528,PT08M36.00S,2022-11-28T03:01:26.1Z,4,REGULAR,foul,personal,[],1628975,,,1610612742,115,97,2022-11-28T03:01:35Z,5270000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1629029]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,1627963.0,,,,,,,1.0,0.0,Doncic,1629029.0,,,,,,
530,PT08M28.00S,2022-11-28T03:01:53.9Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612742,115,97,2022-11-28T03:02:08Z,5290000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Doncic 2 FT),"[201950, 1629029]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,,,1.0,0.0,Doncic,1629029.0,,,,,,
532,PT08M28.00S,2022-11-28T03:02:19.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,115,98,2022-11-28T03:02:46Z,5310000,False,,,0,,L. Doncic Free Throw 1 of 2 (23 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
533,PT08M28.00S,2022-11-28T03:02:19.1Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,115,98,2022-11-28T03:02:46Z,5320000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
534,PT08M23.00S,2022-11-28T03:02:24.1Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,115,98,2022-11-28T03:02:46Z,5330000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,533.0,4.0,4.0,0.0,,
535,PT08M09.00S,2022-11-28T03:02:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.77463863337714,50.0,1610612749,117,98,2022-11-28T03:03:24Z,5340000,False,0.0,6.0,1,right,J. Holiday driving Layup (16 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.6,Made,16.0,,,,,,,,,,,,,,,,,
536,PT07M49.00S,2022-11-28T03:03:18.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,31.61957950065703,66.91176470588235,1610612742,117,101,2022-11-28T03:04:00Z,5350000,False,-85.0,245.0,1,left,L. Doncic 25' 3PT step back (26 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.89,Made,26.0,,,,,,,,,,,,,,,,,
537,PT07M25.00S,2022-11-28T03:03:42.9Z,4,REGULAR,2pt,Jump Shot,[],1628960,84.57621550591328,68.62745098039215,1610612749,117,101,2022-11-28T03:03:48Z,5360000,False,93.0,92.0,1,right,MISS G. Allen 13' turnaround fadeaway Shot,[1628960],1610612749.0,MIL,turnaround fadeaway,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,13.12,Missed,,,,,,,,,,,,,,,,,,
538,PT07M22.00S,2022-11-28T03:03:45.6Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,117,101,2022-11-28T03:03:45Z,5370000,False,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,537.0,6.0,6.0,0.0,,
539,PT07M19.00S,2022-11-28T03:03:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,10.200394218134035,55.14705882352941,1610612742,117,101,2022-11-28T03:07:05Z,5380000,False,-26.0,43.0,1,left,MISS C. Wood driving Layup - blocked,"[1626174, 201572]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
540,PT07M19.00S,2022-11-28T03:03:50.2Z,4,REGULAR,block,,[],201572,,,1610612742,117,101,2022-11-28T03:03:53Z,5390000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
541,PT07M18.00S,2022-11-28T03:03:51.2Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,117,101,2022-11-28T03:09:22Z,5400000,False,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,539.0,4.0,2.0,2.0,,
585,PT07M17.00S,2022-11-28T03:03:57.5Z,4,REGULAR,turnover,out-of-bounds,[],1628467,,,1610612742,117,101,2022-11-28T03:09:58Z,5405000,False,,,0,,M. Kleber lost ball out-of-bounds TURNOVER (1 TO),[1628467],1610612742.0,DAL,lost ball,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,203177.0,1.0,,,,,,,,,,,,,,,
542,PT07M17.00S,2022-11-28T03:04:04.8Z,4,REGULAR,substitution,out,[],201950,,,1610612749,117,101,2022-11-28T03:09:58Z,5410000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M17.00S,2022-11-28T03:04:04.8Z,4,REGULAR,substitution,in,[],201588,,,1610612749,117,101,2022-11-28T03:09:58Z,5420000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M04.00S,2022-11-28T03:04:35.7Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,117,101,2022-11-28T03:09:58Z,5430000,False,,,0,,B. Lopez offensive FOUL (5 PF),"[201572, 1628467]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,1627963.0,,,,,,,5.0,0.0,Kleber,1628467.0,,,,,,
547,PT07M04.00S,2022-11-28T03:04:35.7Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,117,101,2022-11-28T03:04:35Z,5450000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,1627963.0,2.0,,,,,,,,,,,,,,,
548,PT07M04.00S,2022-11-28T03:04:43.9Z,4,REGULAR,substitution,out,[],201572,,,1610612742,117,101,2022-11-28T03:04:52Z,5460000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M04.00S,2022-11-28T03:04:43.9Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,117,101,2022-11-28T03:04:52Z,5470000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M04.00S,2022-11-28T03:04:43.9Z,4,REGULAR,substitution,in,[],203507,,,1610612742,117,101,2022-11-28T03:04:52Z,5480000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M04.00S,2022-11-28T03:04:43.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,117,101,2022-11-28T03:04:52Z,5490000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M51.00S,2022-11-28T03:05:12.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,27.94021024967148,77.69607843137256,1610612742,117,101,2022-11-28T03:10:59Z,5500000,False,-138.0,210.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
553,PT06M49.00S,2022-11-28T03:05:15.6Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,117,101,2022-11-28T03:05:15Z,5510000,False,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,552.0,2.0,2.0,0.0,,
554,PT06M41.00S,2022-11-28T03:05:27.4Z,4,REGULAR,foul,offensive,[],203507,,,1610612749,117,101,2022-11-28T03:05:37Z,5520000,False,,,0,,G. Antetokounmpo offensive FOUL (4 PF),"[203507, 203915]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,1627963.0,,,,,,,4.0,0.0,Dinwiddie,203915.0,,,,,,
556,PT06M41.00S,2022-11-28T03:05:27.4Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,117,101,2022-11-28T03:05:27Z,5540000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,1627963.0,3.0,,,,,,,,,,,,,,,
557,PT06M23.00S,2022-11-28T03:05:58.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,9.674770039421814,96.32352941176471,1610612742,117,104,2022-11-28T03:06:03Z,5550000,False,-232.0,38.0,1,left,S. Dinwiddie 3PT  (20 PTS) (D. Finney-Smith 3 AST),"[203915, 1627827]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.48,Made,20.0,,,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,,
559,PT06M12.00S,2022-11-28T03:06:15.0Z,4,REGULAR,foul,personal,[],1626174,,,1610612749,117,104,2022-11-28T03:06:25Z,5570000,False,,,0,,C. Wood personal FOUL (3 PF),"[1626174, 1626171]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,1627963.0,,,,,,,3.0,0.0,Portis,1626171.0,,,,,,
561,PT06M12.00S,2022-11-28T03:06:26.9Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,117,104,2022-11-28T03:06:31Z,5590000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M12.00S,2022-11-28T03:06:26.9Z,4,REGULAR,substitution,in,[],202083,,,1610612749,117,104,2022-11-28T03:06:31Z,5600000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M01.00S,2022-11-28T03:06:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612749,117,104,2022-11-28T03:07:21Z,5610000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Allen 2 FT),"[1627827, 1628960]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,1.0,0.0,Allen,1628960.0,,,,,,
565,PT06M01.00S,2022-11-28T03:07:22.3Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,117,104,2022-11-28T03:07:22Z,5630000,False,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
566,PT06M01.00S,2022-11-28T03:07:22.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,117,104,2022-11-28T03:07:22Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,565.0,,,,,
567,PT06M01.00S,2022-11-28T03:07:37.1Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,118,104,2022-11-28T03:07:37Z,5650000,False,,,0,,G. Allen Free Throw 2 of 2 (25 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
568,PT05M39.00S,2022-11-28T03:08:00.9Z,4,REGULAR,2pt,Jump Shot,[],1629029,21.895532194480946,43.38235294117647,1610612742,118,104,2022-11-28T03:08:13Z,5660000,False,33.0,153.0,1,left,MISS L. Doncic 15' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,15.68,Missed,,,,,,,,,,,,,,,,,,
569,PT05M35.00S,2022-11-28T03:08:04.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,118,104,2022-11-28T03:08:13Z,5670000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,568.0,10.0,7.0,3.0,,
570,PT05M26.00S,2022-11-28T03:08:12.9Z,4,REGULAR,3pt,Jump Shot,[],1626171,68.54467805519053,71.56862745098039,1610612749,118,104,2022-11-28T03:08:17Z,5680000,False,108.0,243.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
571,PT05M23.00S,2022-11-28T03:08:16.2Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,118,104,2022-11-28T03:08:16Z,5690000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,570.0,3.0,3.0,0.0,,
572,PT05M17.00S,2022-11-28T03:08:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.440867279894875,65.44117647058823,1610612742,118,106,2022-11-28T03:08:27Z,5700000,False,-77.0,17.0,1,left,S. Dinwiddie 7' driving Layup (22 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,22.0,,,,,,,,,,,,,,,,,
573,PT05M07.00S,2022-11-28T03:08:37.5Z,4,REGULAR,foul,personal,[],1626174,,,1610612749,118,106,2022-11-28T03:08:48Z,5710000,False,,,0,,C. Wood personal FOUL (4 PF),"[1626174, 202083]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Right,,,,1627963.0,,,,,,,4.0,0.0,Matthews,202083.0,,,,,,
575,PT05M02.00S,2022-11-28T03:08:56.7Z,4,REGULAR,turnover,bad pass,[],201588,,,1610612749,118,106,2022-11-28T03:09:04Z,5730000,False,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1627827]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,,,,,1.0,,,,Finney-Smith,1627827.0,,,,,,,,,,
576,PT05M02.00S,2022-11-28T03:08:56.7Z,4,REGULAR,steal,,[],1627827,,,1610612742,118,106,2022-11-28T03:08:59Z,5740000,False,,,0,,D. Finney-Smith STEAL (3 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
577,PT04M57.00S,2022-11-28T03:09:01.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627827,32.14520367936925,64.70588235294117,1610612742,118,106,2022-11-28T03:09:09Z,5750000,False,-74.0,250.0,1,left,MISS D. Finney-Smith 26' running 3PT,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
578,PT04M52.00S,2022-11-28T03:09:06.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,118,106,2022-11-28T03:09:09Z,5760000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,577.0,11.0,8.0,3.0,,
579,PT04M37.00S,2022-11-28T03:09:21.8Z,4,REGULAR,3pt,Jump Shot,[],201588,77.34888304862024,91.42156862745098,1610612749,121,106,2022-11-28T03:09:26Z,5770000,False,207.0,160.0,1,right,G. Hill 26' 3PT  (5 PTS) (G. Antetokounmpo 4 AST),"[201588, 203507]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,26.2,Made,5.0,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,
581,PT04M20.00S,2022-11-28T03:09:38.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,8.886333771353483,2.450980392156863,1610612742,121,106,2022-11-28T03:09:45Z,5790000,False,238.0,31.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
582,PT04M17.00S,2022-11-28T03:09:41.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,121,106,2022-11-28T03:09:45Z,5800000,False,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,581.0,10.0,9.0,1.0,,
583,PT04M13.00S,2022-11-28T03:09:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612749,121,106,2022-11-28T03:09:59Z,5810000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627827, 203507]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,203177.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,
586,PT04M13.00S,2022-11-28T03:10:29.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,121,106,2022-11-28T03:10:29Z,5830000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT04M13.00S,2022-11-28T03:10:29.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,121,106,2022-11-28T03:10:29Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,,,,,
588,PT04M13.00S,2022-11-28T03:10:31.4Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,121,106,2022-11-28T03:10:41Z,5850000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M13.00S,2022-11-28T03:10:31.4Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,121,106,2022-11-28T03:10:41Z,5860000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M13.00S,2022-11-28T03:10:31.4Z,4,REGULAR,substitution,in,[],201950,,,1610612749,121,106,2022-11-28T03:10:41Z,5870000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M13.00S,2022-11-28T03:10:31.4Z,4,REGULAR,substitution,in,[],1628975,,,1610612749,121,106,2022-11-28T03:10:41Z,5880000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M13.00S,2022-11-28T03:11:03.8Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,122,106,2022-11-28T03:11:03Z,5890000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
593,PT03M59.00S,2022-11-28T03:11:25.5Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612742,122,106,2022-11-28T03:11:38Z,5900000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Doncic 2 FT),"[201950, 1629029]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,203177.0,,,,,,,2.0,0.0,Doncic,1629029.0,,,,,,
595,PT03M59.00S,2022-11-28T03:11:52.6Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,122,106,2022-11-28T03:11:52Z,5920000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT03M59.00S,2022-11-28T03:11:52.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,122,106,2022-11-28T03:11:52Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,
597,PT03M59.00S,2022-11-28T03:12:17.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,122,106,2022-11-28T03:12:17Z,5940000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M59.00S,2022-11-28T03:15:06.9Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,122,107,2022-11-28T03:15:06Z,5950000,False,,,0,,L. Doncic Free Throw 2 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
