actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
531,PT11M15.00S,2022-12-03T02:32:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,93.51182654402102,48.03921568627451,1610612747,99,103,2022-12-03T02:32:36Z,5180000,False,-10.0,8.0,1,right,A. Davis cutting Layup (31 PTS) (L. James 8 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,31.0,L. James,2544.0,8.0,,,,,,,,,,
533,PT10M59.00S,2022-12-03T02:32:48.8Z,4,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612749,99,103,2022-12-03T02:32:58Z,5200000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Middleton 2 FT),"[1628972, 203114]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Middleton,203114.0,,,
535,PT10M59.00S,2022-12-03T02:33:15.0Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,100,103,2022-12-03T02:33:15Z,5220000,False,,,0,,K. Middleton Free Throw 1 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
536,PT10M59.00S,2022-12-03T02:33:28.2Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,101,103,2022-12-03T02:33:28Z,5230000,False,,,0,,K. Middleton Free Throw 2 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
537,PT10M43.00S,2022-12-03T02:33:53.2Z,4,REGULAR,violation,kicked ball,[],203507,,,1610612747,101,103,2022-12-03T02:34:36Z,5240000,False,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,
538,PT10M32.00S,2022-12-03T02:34:15.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],2544,91.80354796320631,47.549019607843135,1610612747,101,103,2022-12-03T02:34:20Z,5250000,False,-12.0,25.0,1,right,MISS L. James turnaround Hook,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
539,PT10M29.00S,2022-12-03T02:34:18.8Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,101,103,2022-12-03T02:34:20Z,5260000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,538.0,4.0,3.0,1.0,,,,,,,,,,,,,,
540,PT10M29.00S,2022-12-03T02:34:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,94.40999984741211,50.0,1610612747,101,105,2022-12-03T02:34:19Z,5270000,False,0.0,0.0,1,right,R. Westbrook tip Layup (13 PTS),[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
541,PT10M19.00S,2022-12-03T02:34:31.7Z,4,REGULAR,foul,personal,['2freethrow'],203076,,,1610612749,101,105,2022-12-03T02:34:43Z,5280000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203076, 203507]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,,,Antetokounmpo,203507.0,,,
543,PT10M19.00S,2022-12-03T02:35:12.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,102,105,2022-12-03T02:35:12Z,5300000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
544,PT10M19.00S,2022-12-03T02:35:15.3Z,4,REGULAR,substitution,out,[],1628972,,,1610612749,102,105,2022-12-03T02:35:20Z,5310000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M19.00S,2022-12-03T02:35:15.3Z,4,REGULAR,substitution,in,[],201976,,,1610612749,102,105,2022-12-03T02:35:20Z,5320000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M19.00S,2022-12-03T02:35:43.7Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,103,105,2022-12-03T02:35:43Z,5330000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
548,PT10M07.00S,2022-12-03T02:36:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,94.43166885676742,49.26470588235294,1610612747,103,107,2022-12-03T02:36:13Z,5350000,False,-4.0,0.0,1,right,L. James cutting Layup (17 PTS) (R. Westbrook 11 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,17.0,R. Westbrook,201566.0,11.0,,,,,,,,,,
550,PT09M48.00S,2022-12-03T02:36:27.8Z,4,REGULAR,3pt,Jump Shot,[],203114,32.670827858081466,32.59803921568628,1610612749,106,107,2022-12-03T02:36:32Z,5370000,False,87.0,255.0,1,left,K. Middleton 26' 3PT  (17 PTS) (W. Matthews 1 AST),"[203114, 202083]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.91,Made,,,,,17.0,W. Matthews,202083.0,1.0,,,,,,,,,,
554,PT09M39.00S,2022-12-03T02:36:42.5Z,4,REGULAR,foul,personal,[],203114,,,1610612747,106,107,2022-12-03T02:36:53Z,5390000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 2544]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,,,James,2544.0,,,
556,PT09M39.00S,2022-12-03T02:37:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,106,107,2022-12-03T02:37:10Z,5410000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,out,[],201588,,,1610612747,106,107,2022-12-03T02:40:22Z,5420000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,out,[],203114,,,1610612747,106,107,2022-12-03T02:40:22Z,5430000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,out,[],201566,,,1610612747,106,107,2022-12-03T02:40:22Z,5440000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,in,[],1628975,,,1610612747,106,107,2022-12-03T02:40:22Z,5450000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,in,[],201950,,,1610612747,106,107,2022-12-03T02:40:22Z,5460000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M39.00S,2022-12-03T02:39:29.3Z,4,REGULAR,substitution,in,[],1629022,,,1610612747,106,107,2022-12-03T02:40:22Z,5470000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M28.00S,2022-12-03T02:40:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.5473061760841,35.049019607843135,1610612747,106,109,2022-12-03T02:41:05Z,5480000,False,-75.0,74.0,1,right,L. James 10' fadeaway Jump Shot (19 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,10.52,Made,,,,,19.0,,,,,,,,,,,,,
564,PT09M16.00S,2022-12-03T02:41:19.2Z,4,REGULAR,3pt,Jump Shot,[],201950,33.98488830486202,31.372549019607842,1610612749,106,109,2022-12-03T02:48:29Z,5490000,False,93.0,267.0,1,left,MISS J. Holiday 28' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
565,PT09M13.00S,2022-12-03T02:41:22.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,106,109,2022-12-03T02:48:29Z,5500000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,564.0,5.0,4.0,1.0,,,,,,,,,,,,,,
566,PT09M03.00S,2022-12-03T02:41:25.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.41590013140605,40.19607843137255,1610612747,106,109,2022-12-03T02:41:54Z,5510000,False,-49.0,75.0,1,right,MISS L. James 8' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,8.98,Missed,,,,,,,,,,,,,,,,,,
567,PT09M00.00S,2022-12-03T02:41:28.2Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,106,109,2022-12-03T02:41:54Z,5520000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Left,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,,
568,PT08M56.00S,2022-12-03T02:41:31.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,8.229303547963205,48.77450980392157,1610612749,108,109,2022-12-03T02:42:01Z,5530000,False,6.0,25.0,1,left,G. Antetokounmpo running finger roll Layup (29 PTS) (J. Holiday 7 AST),"[203507, 201950]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,29.0,J. Holiday,201950.0,7.0,,,,,,,,,,
570,PT08M48.00S,2022-12-03T02:41:43.8Z,4,REGULAR,foul,personal,[],202083,,,1610612747,108,109,2022-12-03T02:41:49Z,5550000,False,,,0,,W. Matthews personal FOUL (2 PF),"[202083, 2544]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Right,,,,,,,,,,,204058.0,2.0,0.0,,,James,2544.0,,,
572,PT08M41.00S,2022-12-03T02:42:10.2Z,4,REGULAR,3pt,Jump Shot,[],203076,86.67871222076215,96.81372549019608,1610612747,108,112,2022-12-03T02:42:16Z,5570000,False,234.0,73.0,1,right,A. Davis 24' 3PT  (34 PTS) (L. James 9 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,24.51,Made,,,,,34.0,L. James,2544.0,9.0,,,,,,,,,,
574,PT08M25.00S,2022-12-03T02:42:26.0Z,4,REGULAR,3pt,Jump Shot,[],202083,11.777266754270697,2.696078431372549,1610612749,108,112,2022-12-03T02:42:31Z,5590000,False,237.0,58.0,1,left,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
575,PT08M22.00S,2022-12-03T02:42:29.0Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,108,112,2022-12-03T02:42:31Z,5600000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,574.0,3.0,3.0,0.0,,,,,,,,,,,,,,
576,PT08M06.00S,2022-12-03T02:42:45.1Z,4,REGULAR,3pt,Jump Shot,[],1629022,92.9862023653088,2.450980392156863,1610612747,108,112,2022-12-03T02:42:56Z,5610000,False,-238.0,13.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,,
577,PT08M05.00S,2022-12-03T02:42:46.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,108,112,2022-12-03T02:42:56Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,576.0,,,,,,,,,,,,,,,,,
579,PT07M51.00S,2022-12-03T02:43:27.5Z,4,REGULAR,2pt,Jump Shot,[],203507,22.733245729303547,47.67156862745098,1610612749,110,112,2022-12-03T02:51:07Z,5640000,False,12.0,161.0,1,left,G. Antetokounmpo 16' pullup Jump Shot (31 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,16.16,Made,,,,,31.0,G. Allen,1628960.0,1.0,,,,,,,,,,
581,PT07M33.00S,2022-12-03T02:43:45.5Z,4,REGULAR,3pt,Jump Shot,[],2544,87.20433639947439,2.696078431372549,1610612747,110,112,2022-12-03T02:43:54Z,5660000,False,-237.0,68.0,1,right,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
582,PT07M30.00S,2022-12-03T02:43:48.5Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,110,112,2022-12-03T02:43:54Z,5670000,False,,,0,,J. Holiday REBOUND (Off:0 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,581.0,6.0,6.0,0.0,,,,,,,,,,,,,,
583,PT07M25.00S,2022-12-03T02:43:53.8Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,110,112,2022-12-03T02:44:11Z,5680000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 2544]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,4.0,James,2544.0
584,PT07M25.00S,2022-12-03T02:43:53.8Z,4,REGULAR,steal,,[],2544,,,1610612747,110,112,2022-12-03T02:43:56Z,5690000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
585,PT07M20.00S,2022-12-03T02:43:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,91.40932982917214,52.94117647058824,1610612747,110,112,2022-12-03T02:44:20Z,5700000,False,15.0,28.0,1,right,MISS L. James running Layup - blocked,"[2544, 203507]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,Antetokounmpo,203507.0,,,,,
586,PT07M20.00S,2022-12-03T02:43:58.6Z,4,REGULAR,block,,[],203507,,,1610612747,110,112,2022-12-03T02:44:01Z,5710000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT07M16.00S,2022-12-03T02:44:02.6Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,110,112,2022-12-03T02:44:20Z,5720000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,585.0,3.0,3.0,0.0,,,,,,,,,,,,,,
588,PT07M10.00S,2022-12-03T02:44:14.8Z,4,REGULAR,foul,personal,[],201976,,,1610612749,110,112,2022-12-03T02:53:08Z,5730000,False,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 203507]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2534.0,3.0,0.0,,,Antetokounmpo,203507.0,,,
590,PT07M10.00S,2022-12-03T02:44:46.5Z,4,REGULAR,substitution,out,[],2544,,,1610612749,110,112,2022-12-03T02:44:54Z,5750000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M10.00S,2022-12-03T02:44:46.5Z,4,REGULAR,substitution,in,[],201566,,,1610612749,110,112,2022-12-03T02:44:54Z,5760000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M10.00S,2022-12-03T02:45:06.2Z,4,REGULAR,substitution,out,[],202083,,,1610612749,110,112,2022-12-03T02:45:15Z,5765000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M10.00S,2022-12-03T02:45:06.2Z,4,REGULAR,substitution,in,[],201572,,,1610612749,110,112,2022-12-03T02:45:15Z,5767500,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M02.00S,2022-12-03T02:45:17.2Z,4,REGULAR,2pt,Jump Shot,[],201950,21.632720105124836,34.068627450980394,1610612749,110,112,2022-12-03T02:46:01Z,5800000,False,80.0,151.0,1,left,MISS J. Holiday 17' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,17.06,Missed,,,,,,,,,,,,,,,,,,
596,PT07M01.00S,2022-12-03T02:45:18.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,110,112,2022-12-03T02:46:01Z,5810000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,595.0,6.0,5.0,1.0,,,,,,,,,,,,,,
597,PT06M51.00S,2022-12-03T02:45:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,94.30026281208936,44.6078431372549,1610612747,110,114,2022-12-03T02:46:07Z,5820000,False,-27.0,1.0,1,right,R. Westbrook driving Layup (15 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,15.0,,,,,,,,,,,,,
598,PT06M46.00S,2022-12-03T02:45:33.5Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612749,110,114,2022-12-03T02:45:48Z,5830000,False,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[201566, 203507]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,3.0,0.0,,,Antetokounmpo,203507.0,,,
600,PT06M46.00S,2022-12-03T02:46:21.2Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,111,114,2022-12-03T02:46:21Z,5850000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (32 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
601,PT06M46.00S,2022-12-03T02:46:47.8Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,112,114,2022-12-03T02:46:47Z,5860000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
602,PT06M33.00S,2022-12-03T02:47:03.4Z,4,REGULAR,2pt,Jump Shot,[],201566,77.21747700394218,48.28431372549019,1610612747,112,114,2022-12-03T02:47:08Z,5870000,False,-9.0,162.0,1,right,MISS R. Westbrook 16' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,16.19,Missed,,,,,,,,,,,,,,,,,,
603,PT06M30.00S,2022-12-03T02:47:06.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,112,114,2022-12-03T02:47:08Z,5880000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,602.0,5.0,3.0,2.0,,,,,,,,,,,,,,
604,PT06M21.00S,2022-12-03T02:47:14.5Z,4,REGULAR,3pt,Jump Shot,[],201572,27.151773981603156,13.23529411764706,1610612749,112,114,2022-12-03T02:47:22Z,5890000,False,184.0,203.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
605,PT06M19.00S,2022-12-03T02:47:16.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,112,114,2022-12-03T02:47:22Z,5900000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,604.0,5.0,4.0,1.0,,,,,,,,,,,,,,
606,PT06M15.00S,2022-12-03T02:47:20.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,92.06636005256242,49.754901960784316,1610612747,112,114,2022-12-03T02:47:29Z,5910000,False,-1.0,22.0,1,right,MISS A. Davis running DUNK - blocked,"[203076, 201572]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,Lopez,201572.0,,,,,
607,PT06M15.00S,2022-12-03T02:47:20.9Z,4,REGULAR,block,,[],201572,,,1610612747,112,114,2022-12-03T02:47:23Z,5920000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT06M15.00S,2022-12-03T02:47:20.9Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,112,114,2022-12-03T02:47:29Z,5930000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,606.0,1.0,1.0,0.0,,,,,,,,,,,,,,
609,PT06M11.00S,2022-12-03T02:47:25.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,9.674770039421814,46.32352941176471,1610612749,114,114,2022-12-03T02:47:33Z,5940000,False,18.0,38.0,1,left,G. Antetokounmpo running DUNK (35 PTS) (J. Holiday 8 AST),"[203507, 201950]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.26,Made,,,,,35.0,J. Holiday,201950.0,8.0,,,,,,,,,,
611,PT06M10.00S,2022-12-03T02:47:33.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,114,114,2022-12-03T02:47:33Z,5960000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,out,[],1628960,,,1610612747,114,114,2022-12-03T02:50:42Z,5970000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,out,[],203507,,,1610612747,114,114,2022-12-03T02:50:42Z,5980000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,out,[],201976,,,1610612747,114,114,2022-12-03T02:50:42Z,5990000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612747,114,114,2022-12-03T02:50:42Z,6000000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,in,[],1626192,,,1610612747,114,114,2022-12-03T02:50:42Z,6010000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M10.00S,2022-12-03T02:50:17.8Z,4,REGULAR,substitution,in,[],2544,,,1610612747,114,114,2022-12-03T02:50:42Z,6020000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M52.00S,2022-12-03T02:51:13.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,92.06636005256242,62.745098039215684,1610612747,114,114,2022-12-03T02:51:21Z,6030000,False,64.0,22.0,1,right,MISS L. James 6' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
619,PT05M51.00S,2022-12-03T02:51:14.9Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,114,114,2022-12-03T02:55:32Z,6040000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,618.0,7.0,5.0,2.0,,,,,,,,,,,,,,
