actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
508,PT00M00.50S,2022-11-03T01:51:22.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,85,68,2022-11-03T01:51:30Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,507.0,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2022-11-03T01:51:32.0Z,3,REGULAR,period,end,[],0,,,1610612765,85,68,2022-11-03T01:51:32Z,5060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-03T01:53:26.2Z,4,REGULAR,substitution,out,['startperiod'],201588,,,1610612765,85,68,2022-11-03T01:54:09Z,5070000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-11-03T01:53:26.2Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612765,85,68,2022-11-03T01:54:09Z,5080000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-11-03T01:53:26.2Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612765,85,68,2022-11-03T01:54:09Z,5090000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-11-03T01:53:26.2Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612765,85,68,2022-11-03T01:54:09Z,5100000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-11-03T01:54:13.1Z,4,REGULAR,period,start,[],0,,,1610612765,85,68,2022-11-03T01:54:13Z,5110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M42.00S,2022-11-03T01:54:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,16.245072273324574,40.68627450980392,1610612765,85,68,2022-11-03T01:54:37Z,5120000,47.0,100.0,1,left,MISS N. Noel 11' floating Shot,[203457],1610612765.0,DET,floating,,,Noel,N. Noel,,,,,In The Paint (Non-RA),8-16 Center,11.05,Missed,,,,,,,,,,,,,,,,,,
516,PT11M39.00S,2022-11-03T01:54:33.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,85,68,2022-11-03T01:54:37Z,5130000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,515.0,10.0,5.0,5.0,,,,,,,,,,,,,,
517,PT11M27.00S,2022-11-03T01:54:45.6Z,4,REGULAR,3pt,Jump Shot,[],201950,73.9323258869908,16.42156862745098,1610612749,88,68,2022-11-03T01:54:50Z,5140000,-168.0,193.0,1,right,J. Holiday 25' 3PT  (18 PTS) (G. Antetokounmpo 4 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.54,Made,,,,,18.0,,,,,,,,,G. Antetokounmpo,203507.0,4.0,,
519,PT11M14.00S,2022-11-03T01:54:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,4.418528252299605,49.50980392156863,1610612765,88,68,2022-11-03T01:55:15Z,5160000,2.0,-11.0,1,left,MISS K. Hayes driving finger roll Layup - blocked,"[1630165, 203507]",1610612765.0,DET,driving finger roll,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
520,PT11M14.00S,2022-11-03T01:54:59.4Z,4,REGULAR,block,,[],203507,,,1610612765,88,68,2022-11-03T01:55:02Z,5170000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT11M14.00S,2022-11-03T01:54:59.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,88,68,2022-11-03T01:55:06Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,519.0,,,,,,,,,,,,,,,,,
523,PT11M11.00S,2022-11-03T01:55:19.5Z,4,REGULAR,turnover,lost ball,[],1628977,,,1610612765,88,68,2022-11-03T01:55:25Z,5200000,,,0,,H. Diallo lost ball TURNOVER (1 TO),"[1628977, 202083]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Matthews,202083.0,,,,,
524,PT11M11.00S,2022-11-03T01:55:19.5Z,4,REGULAR,steal,,[],202083,,,1610612749,88,68,2022-11-03T01:55:22Z,5210000,,,0,,W. Matthews STEAL (2 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT11M01.00S,2022-11-03T01:55:32.4Z,4,REGULAR,foul,personal,[],202709,,,1610612749,88,68,2022-11-03T01:56:03Z,5220000,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 203507]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
527,PT10M53.00S,2022-11-03T01:55:59.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,67.09921156373193,44.85294117647059,1610612749,88,68,2022-11-03T01:56:06Z,5240000,-26.0,257.0,1,right,MISS J. Nwora 25' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
528,PT10M50.00S,2022-11-03T01:56:02.2Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,88,68,2022-11-03T01:56:06Z,5250000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Center,,,527.0,2.0,2.0,0.0,,,,,,,,,,,,,,
529,PT10M38.00S,2022-11-03T01:56:15.1Z,4,REGULAR,3pt,Jump Shot,[],202709,24.52365308804205,15.686274509803921,1610612765,88,68,2022-11-03T01:56:21Z,5260000,172.0,178.0,1,left,MISS C. Joseph 24' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
530,PT10M34.00S,2022-11-03T01:56:19.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,88,68,2022-11-03T01:56:21Z,5270000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,529.0,11.0,6.0,5.0,,,,,,,,,,,,,,
531,PT10M31.00S,2022-11-03T01:56:24.1Z,4,REGULAR,turnover,traveling,[],1629670,,,1610612749,88,68,2022-11-03T01:56:37Z,5280000,,,0,,J. Nwora traveling TURNOVER (3 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,,,,,,203591.0,,,,,3.0,,,,,,,
532,PT10M23.00S,2022-11-03T01:56:55.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,16.113666228646515,49.50980392156863,1610612765,88,68,2022-11-03T01:57:04Z,5290000,2.0,99.0,1,left,MISS K. Hayes 9' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,9.9,Missed,,,,,,,,,,,,,,,,,,
533,PT10M19.00S,2022-11-03T01:56:59.2Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,88,68,2022-11-03T01:57:04Z,5300000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,,
534,PT10M10.00S,2022-11-03T01:57:08.0Z,4,REGULAR,2pt,Jump Shot,[],201950,75.77201051248358,40.44117647058824,1610612749,88,68,2022-11-03T01:57:17Z,5310000,-48.0,175.0,1,right,MISS J. Holiday 18' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,18.16,Missed,,,,,,,,,,,,,,,,,,
535,PT10M09.00S,2022-11-03T01:57:09.0Z,4,REGULAR,rebound,offensive,[],1629670,,,1610612749,88,68,2022-11-03T01:59:21Z,5320000,,,0,,J. Nwora REBOUND (Off:1 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Center,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,,,
536,PT10M08.00S,2022-11-03T01:57:15.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629670,94.40999984741211,50.0,1610612749,88,68,2022-11-03T01:57:49Z,5330000,0.0,0.0,1,right,MISS J. Nwora tip Layup,[1629670],1610612749.0,MIL,tip,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
537,PT10M06.00S,2022-11-03T01:57:17.7Z,4,REGULAR,rebound,defensive,[],203457,,,1610612765,88,68,2022-11-03T01:57:49Z,5340000,,,0,,N. Noel REBOUND (Off:0 Def:3),[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,Restricted Area,0-8 Center,,,536.0,3.0,3.0,0.0,,,,,,,,,,,,,,
538,PT09M51.00S,2022-11-03T01:57:26.8Z,4,REGULAR,2pt,Jump Shot,[],203457,3.4986859395532193,76.22549019607843,1610612765,88,70,2022-11-03T01:57:32Z,5350000,-131.0,-20.0,1,left,N. Noel 13' Jump Shot (4 PTS) (C. Joseph 1 AST),"[203457, 202709]",1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,8-16 Left,13.26,Made,,,,,4.0,,,,,,,,,C. Joseph,202709.0,1.0,,
540,PT09M32.00S,2022-11-03T01:57:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612749,88,70,2022-11-03T01:58:00Z,5370000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630165, 203507]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
542,PT09M32.00S,2022-11-03T01:58:30.2Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,89,70,2022-11-03T01:58:30Z,5390000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
543,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,out,[],1629670,,,1610612749,89,70,2022-11-03T01:58:46Z,5400000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,out,[],202083,,,1610612749,89,70,2022-11-03T01:58:46Z,5410000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,out,[],203457,,,1610612749,89,70,2022-11-03T01:58:46Z,5420000,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,out,[],1628977,,,1610612749,89,70,2022-11-03T01:58:46Z,5430000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,out,[],1630165,,,1610612749,89,70,2022-11-03T01:58:46Z,5440000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,in,[],1630699,,,1610612749,89,70,2022-11-03T01:58:46Z,5450000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,in,[],201572,,,1610612749,89,70,2022-11-03T01:58:46Z,5460000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,in,[],1631093,,,1610612749,89,70,2022-11-03T01:58:46Z,5470000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,in,[],1630191,,,1610612749,89,70,2022-11-03T01:58:46Z,5480000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M32.00S,2022-11-03T01:58:31.3Z,4,REGULAR,substitution,in,[],1630180,,,1610612749,89,70,2022-11-03T01:58:46Z,5490000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M32.00S,2022-11-03T01:59:00.8Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,90,70,2022-11-03T01:59:00Z,5500000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
554,PT09M11.00S,2022-11-03T01:59:23.6Z,4,REGULAR,turnover,lost ball,[],1630587,,,1610612765,90,70,2022-11-03T01:59:29Z,5510000,,,0,,I. Livers lost ball TURNOVER (1 TO),"[1630587, 203507]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,
555,PT09M11.00S,2022-11-03T01:59:23.6Z,4,REGULAR,steal,,[],203507,,,1610612749,90,70,2022-11-03T01:59:27Z,5520000,,,0,,G. Antetokounmpo STEAL (5 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT08M59.00S,2022-11-03T01:59:35.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203507,82.9993429697766,24.509803921568626,1610612749,92,70,2022-11-03T01:59:42Z,5530000,-127.0,107.0,1,right,G. Antetokounmpo 16' pullup Jump Shot (32 PTS) (G. Allen 3 AST),"[203507, 1628960]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.66,Made,,,,,32.0,,,,,,,,,G. Allen,1628960.0,3.0,,
558,PT08M46.00S,2022-11-03T01:59:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,19.92444152431012,59.068627450980394,1610612765,92,70,2022-11-03T01:59:55Z,5550000,-45.0,135.0,1,left,MISS J. Ivey 14' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,14.22,Missed,,,,,,,,,,,,,,,,,,
559,PT08M42.00S,2022-11-03T01:59:52.2Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,92,70,2022-11-03T01:59:55Z,5560000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,558.0,1.0,1.0,0.0,,,,,,,,,,,,,,
560,PT08M36.00S,2022-11-03T01:59:57.8Z,4,REGULAR,3pt,Jump Shot,[],201950,70.38436268068331,27.696078431372552,1610612749,95,70,2022-11-03T02:00:03Z,5570000,-112.0,226.0,1,right,J. Holiday 25' 3PT pullup (21 PTS) (G. Allen 4 AST),"[201950, 1628960]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,21.0,,,,,,,,,G. Allen,1628960.0,4.0,,
562,PT08M24.00S,2022-11-03T02:00:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630191,32.14520367936925,42.8921568627451,1610612765,95,73,2022-11-03T02:00:15Z,5590000,36.0,250.0,1,left,I. Stewart 25' 3PT  (12 PTS) (C. Joseph 2 AST),"[1630191, 202709]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.22,Made,,,,,12.0,,,,,,,,,C. Joseph,202709.0,2.0,,
566,PT08M02.00S,2022-11-03T02:00:32.1Z,4,REGULAR,2pt,Jump Shot,[],203507,88.83048620236531,66.44454656862744,1610612749,95,73,2022-11-03T02:00:44Z,5610000,82.0,52.0,1,right,MISS G. Antetokounmpo 9' driving floating bank Shot,[203507],1610612749.0,MIL,driving floating bank,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,9.75,Missed,,,,,,,,,,,,,,,,,,
567,PT07M59.00S,2022-11-03T02:00:35.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,95,73,2022-11-03T02:00:44Z,5620000,,,0,,I. Stewart REBOUND (Off:1 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,566.0,9.0,8.0,1.0,,,,,,,,,,,,,,
568,PT07M53.00S,2022-11-03T02:00:41.9Z,4,REGULAR,2pt,Jump Shot,[],1631093,21.632720105124836,35.049019607843135,1610612765,95,73,2022-11-03T02:00:53Z,5630000,75.0,151.0,1,left,MISS J. Ivey 16' driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,16.83,Missed,,,,,,,,,,,,,,,,,,
569,PT07M53.00S,2022-11-03T02:00:41.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,95,73,2022-11-03T02:00:53Z,5640000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,568.0,12.0,7.0,5.0,,,,,,,,,,,,,,
570,PT07M39.00S,2022-11-03T02:00:54.8Z,4,REGULAR,turnover,lost ball,[],201572,,,1610612749,95,73,2022-11-03T02:01:01Z,5650000,,,0,,B. Lopez lost ball TURNOVER (3 TO),"[201572, 1631093]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,3.0,Ivey,1631093.0,,,,,
571,PT07M39.00S,2022-11-03T02:00:54.8Z,4,REGULAR,steal,,[],1631093,,,1610612765,95,73,2022-11-03T02:00:57Z,5660000,,,0,,J. Ivey STEAL (4 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
572,PT07M35.00S,2022-11-03T02:00:59.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630587,24.52365308804205,15.196078431372548,1610612765,95,76,2022-11-03T02:01:12Z,5670000,174.0,178.0,1,left,I. Livers 24' 3PT running pullup (3 PTS) (C. Joseph 3 AST),"[1630587, 202709]",1610612765.0,DET,running pullup,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,3.0,,,,,,,,,C. Joseph,202709.0,3.0,,
574,PT07M24.00S,2022-11-03T02:01:13.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,95,76,2022-11-03T02:01:13Z,5690000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,out,[],203507,,,1610612749,95,76,2022-11-03T02:04:17Z,5700000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,out,[],1630587,,,1610612749,95,76,2022-11-03T02:04:17Z,5710000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,out,[],202709,,,1610612749,95,76,2022-11-03T02:04:17Z,5720000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,95,76,2022-11-03T02:04:17Z,5730000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,in,[],1630595,,,1610612749,95,76,2022-11-03T02:04:17Z,5740000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M24.00S,2022-11-03T02:02:57.7Z,4,REGULAR,substitution,in,[],202711,,,1610612749,95,76,2022-11-03T02:04:17Z,5750000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M14.00S,2022-11-03T02:04:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.06636005256242,47.549019607843135,1610612749,97,76,2022-11-03T02:04:36Z,5760000,-12.0,22.0,1,right,B. Lopez alley-oop Layup (11 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,11.0,,,,,,,,,J. Holiday,201950.0,2.0,,
583,PT06M57.00S,2022-11-03T02:04:48.0Z,4,REGULAR,2pt,Jump Shot,[],1630191,25.18068331143233,49.754901960784316,1610612765,97,78,2022-11-03T02:05:02Z,5780000,1.0,184.0,1,left,I. Stewart 18' Jump Shot (14 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Center,18.42,Made,,,,,14.0,,,,,,,,,,,,,
584,PT06M38.00S,2022-11-03T02:05:07.1Z,4,REGULAR,3pt,Jump Shot,[],201950,70.90998685939553,74.75490196078431,1610612749,100,78,2022-11-03T02:05:35Z,5790000,124.0,221.0,1,right,J. Holiday 25' 3PT  (24 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,24.0,,,,,,,,,,,,,
585,PT06M17.00S,2022-11-03T02:05:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,9.806176084099869,50.0,1610612765,100,78,2022-11-03T02:05:40Z,5800000,0.0,40.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
586,PT06M17.00S,2022-11-03T02:05:28.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,100,78,2022-11-03T02:05:40Z,5810000,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,585.0,7.0,5.0,2.0,,,,,,,,,,,,,,
587,PT06M10.00S,2022-11-03T02:05:35.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628960,92.46057818659659,49.26470588235294,1610612749,102,78,2022-11-03T02:05:45Z,5820000,-4.0,18.0,1,right,G. Allen running DUNK (5 PTS) (J. Holiday 3 AST),"[1628960, 201950]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,5.0,,,,,,,,,J. Holiday,201950.0,3.0,,
589,PT06M00.00S,2022-11-03T02:05:44.9Z,4,REGULAR,3pt,Jump Shot,[],1631093,28.465834428383708,20.098039215686274,1610612765,102,78,2022-11-03T02:05:51Z,5840000,150.0,215.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
590,PT05M57.00S,2022-11-03T02:05:47.9Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,102,78,2022-11-03T02:05:51Z,5850000,,,0,,J. Holiday REBOUND (Off:2 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,589.0,7.0,5.0,2.0,,,,,,,,,,,,,,
591,PT05M38.00S,2022-11-03T02:06:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,81.8166885676741,55.392156862745104,1610612749,104,78,2022-11-03T02:06:15Z,5860000,27.0,118.0,1,right,J. Holiday 12' driving floating Jump Shot (26 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,12.14,Made,,,,,26.0,,,,,,,,,,,,,
592,PT05M37.00S,2022-11-03T02:06:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,104,78,2022-11-03T02:06:18Z,5870000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,out,[],201572,,,1610612765,104,78,2022-11-03T02:08:42Z,5880000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
