actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
489,PT03M59.00S,2023-02-01T02:33:26.8Z,3,REGULAR,substitution,in,[],203114,,,1610612766,81,84,2023-02-01T02:33:49Z,4830000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M59.00S,2023-02-01T02:33:26.8Z,3,REGULAR,substitution,in,[],202083,,,1610612766,81,84,2023-02-01T02:33:49Z,4840000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M59.00S,2023-02-01T02:33:26.8Z,3,REGULAR,substitution,in,[],1631109,,,1610612766,81,84,2023-02-01T02:33:49Z,4850000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M59.00S,2023-02-01T02:33:26.8Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,81,84,2023-02-01T02:33:49Z,4860000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M59.00S,2023-02-01T02:33:26.8Z,3,REGULAR,substitution,in,[],1628372,,,1610612766,81,84,2023-02-01T02:33:49Z,4870000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M59.00S,2023-02-01T02:33:50.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202330,,,1610612766,81,85,2023-02-01T02:33:50Z,4880000,False,,,0,,G. Hayward Free Throw 2 of 2 (16 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
495,PT03M43.00S,2023-02-01T02:34:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,85.89027595269383,49.26470588235294,1610612749,81,85,2023-02-01T02:34:15Z,4890000,False,-4.0,80.0,1,right,MISS B. Lopez 8' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
496,PT03M40.00S,2023-02-01T02:34:13.4Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,81,85,2023-02-01T02:34:15Z,4900000,False,,,0,,M. Williams REBOUND (Off:3 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,495.0,,,,,5.0,2.0,3.0,,,,,,,,,,
497,PT03M33.00S,2023-02-01T02:34:20.4Z,3,REGULAR,3pt,Jump Shot,[],1628372,33.85348226018397,39.46078431372549,1610612766,81,85,2023-02-01T02:34:26Z,4910000,False,53.0,266.0,1,left,MISS D. Smith Jr. 27' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
498,PT03M29.00S,2023-02-01T02:34:24.4Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,81,85,2023-02-01T02:34:26Z,4920000,False,,,0,,B. Lopez REBOUND (Off:0 Def:8),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,497.0,,,,,8.0,8.0,0.0,,,,,,,,,,
499,PT03M21.00S,2023-02-01T02:34:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,84.70762155059133,36.76470588235294,1610612749,81,85,2023-02-01T02:34:40Z,4930000,False,-66.0,91.0,1,right,MISS K. Middleton 11' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,11.27,Missed,,,,,,,,,,,,,,,,,,
500,PT03M18.00S,2023-02-01T02:34:36.1Z,3,REGULAR,rebound,offensive,[],202083,,,1610612749,81,85,2023-02-01T02:34:36Z,4940000,False,,,0,,W. Matthews REBOUND (Off:3 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Left,,,499.0,,,,,3.0,0.0,3.0,,,,,,,,,,
501,PT03M16.00S,2023-02-01T02:34:40.1Z,3,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612749,81,85,2023-02-01T02:34:49Z,4950000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Middleton 2 FT),"[1628372, 203114]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Middleton,203114.0,,,
504,PT03M16.00S,2023-02-01T02:35:08.7Z,3,REGULAR,substitution,out,[],201950,,,1610612749,81,85,2023-02-01T02:35:17Z,4980000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M16.00S,2023-02-01T02:35:08.7Z,3,REGULAR,substitution,out,[],202330,,,1610612749,81,85,2023-02-01T02:35:17Z,4990000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M16.00S,2023-02-01T02:35:08.7Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,81,85,2023-02-01T02:35:17Z,5000000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M16.00S,2023-02-01T02:35:08.7Z,3,REGULAR,substitution,in,[],1630550,,,1610612749,81,85,2023-02-01T02:35:17Z,5010000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M16.00S,2023-02-01T02:35:07.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203114,,,1610612749,82,85,2023-02-01T02:41:54Z,5012500,False,,,0,,K. Middleton Free Throw 1 of 2 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
508,PT03M16.00S,2023-02-01T02:35:07.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203114,,,1610612749,83,85,2023-02-01T02:41:54Z,5013750,False,,,0,,K. Middleton Free Throw 2 of 2 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
509,PT03M02.00S,2023-02-01T02:35:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,14.011169513797633,56.372549019607845,1610612766,83,85,2023-02-01T02:36:58Z,5015000,False,-32.0,79.0,1,left,MISS D. Smith Jr. 8' driving floating Shot - blocked,"[1628372, 202083]",1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,Matthews,202083.0,,,,,,,,
515,PT03M02.00S,2023-02-01T02:35:47.9Z,3,REGULAR,block,,[],202083,,,1610612766,83,85,2023-02-01T02:36:58Z,5017500,False,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
510,PT02M59.00S,2023-02-01T02:35:50.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,83,85,2023-02-01T02:36:58Z,5018750,False,,,0,,B. Lopez REBOUND (Off:0 Def:9),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,509.0,,,,,9.0,9.0,0.0,,,,,,,,,,
511,PT02M46.00S,2023-02-01T02:36:07.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612749,83,85,2023-02-01T02:41:31Z,5050000,False,,,0,,D. Smith Jr. personal FOUL (2 PF) (Middleton 2 FT),"[1628372, 203114]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,2.0,0.0,Middleton,203114.0,,,
514,PT02M46.00S,2023-02-01T02:36:23.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,85,2023-02-01T02:36:23Z,5080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M46.00S,2023-02-01T02:39:22.1Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,84,85,2023-02-01T02:39:22Z,5090000,False,,,0,,K. Middleton Free Throw 1 of 2 (10 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
517,PT02M46.00S,2023-02-01T02:39:34.8Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,85,85,2023-02-01T02:39:34Z,5100000,False,,,0,,K. Middleton Free Throw 2 of 2 (11 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
518,PT02M38.00S,2023-02-01T02:39:49.0Z,3,REGULAR,foul,personal,[],1628975,,,1610612766,85,85,2023-02-01T02:40:06Z,5110000,False,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 1626179]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1193.0,2.0,0.0,Rozier,1626179.0,,,
520,PT02M26.00S,2023-02-01T02:40:21.1Z,3,REGULAR,3pt,Jump Shot,[],1626179,28.86005256241787,80.3921568627451,1610612766,85,85,2023-02-01T02:40:26Z,5130000,False,-152.0,219.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
521,PT02M22.00S,2023-02-01T02:40:24.7Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,85,85,2023-02-01T02:40:24Z,5140000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,520.0,,,,,1.0,1.0,0.0,,,,,,,,,,
522,PT02M11.00S,2023-02-01T02:40:36.2Z,3,REGULAR,3pt,Jump Shot,[],203114,68.9388961892247,21.323529411764707,1610612749,88,85,2023-02-01T02:40:42Z,5150000,False,-143.0,239.0,1,right,K. Middleton 27' 3PT step back (14 PTS) (J. Carter 1 AST),"[203114, 1628975]",1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,27.91,Made,,14.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,
524,PT01M54.00S,2023-02-01T02:40:55.8Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612766,88,85,2023-02-01T02:41:06Z,5170000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Williams 2 FT),"[201572, 1631109]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,2.0,2.0,Williams,1631109.0,,,
526,PT01M54.00S,2023-02-01T02:41:22.6Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,88,85,2023-02-01T02:41:22Z,5190000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
527,PT01M54.00S,2023-02-01T02:41:22.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,88,85,2023-02-01T02:41:22Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,,
528,PT01M54.00S,2023-02-01T02:41:24.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,88,85,2023-02-01T02:41:30Z,5210000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M54.00S,2023-02-01T02:41:24.2Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,88,85,2023-02-01T02:41:30Z,5220000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M54.00S,2023-02-01T02:41:42.5Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,88,86,2023-02-01T02:41:42Z,5230000,False,,,0,,M. Williams Free Throw 2 of 2 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
531,PT01M30.00S,2023-02-01T02:42:06.8Z,3,REGULAR,2pt,Jump Shot,[],203114,81.8166885676741,30.14705882352941,1610612749,90,86,2023-02-01T02:42:11Z,5240000,False,-99.0,118.0,1,right,K. Middleton 15' Jump Shot (16 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.45,Made,,16.0,,,,,,,,,,,,,,,,
533,PT01M12.00S,2023-02-01T02:42:39.4Z,3,REGULAR,2pt,Jump Shot,[],1630163,16.113666228646515,75.24509803921569,1610612766,90,86,2023-02-01T02:42:43Z,5260000,False,-126.0,99.0,1,left,MISS L. Ball 16' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,16.04,Missed,,,,,,,,,,,,,,,,,,
534,PT01M08.00S,2023-02-01T02:42:43.4Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,90,86,2023-02-01T02:42:43Z,5270000,False,,,0,,W. Matthews REBOUND (Off:3 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Left Center,,,533.0,,,,,4.0,1.0,3.0,,,,,,,,,,
535,PT01M02.00S,2023-02-01T02:42:54.3Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,90,86,2023-02-01T02:43:04Z,5280000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 1630550]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101284.0,3.0,2.0,Thor,1630550.0,,,
537,PT01M02.00S,2023-02-01T02:42:54.3Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,90,86,2023-02-01T02:42:54Z,5300000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101284.0,,,,,2.0,,
538,PT00M52.10S,2023-02-01T02:43:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,13.87976346911958,38.72549019607843,1610612766,90,86,2023-02-01T02:43:21Z,5310000,False,56.0,78.0,1,left,MISS L. Ball 9' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.63,Missed,,,,,,,,,,,,,,,,,,
539,PT00M48.00S,2023-02-01T02:43:19.5Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,90,86,2023-02-01T02:43:19Z,5320000,False,,,0,,M. Williams REBOUND (Off:4 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,538.0,,,,,6.0,2.0,4.0,,,,,,,,,,
540,PT00M48.00S,2023-02-01T02:43:19.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631109,5.590000152587891,50.0,1610612766,90,86,2023-02-01T02:43:24Z,5330000,False,0.0,0.0,1,left,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
541,PT00M48.00S,2023-02-01T02:43:19.5Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,90,86,2023-02-01T02:44:30Z,5340000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,540.0,,,,,2.0,2.0,0.0,,,,,,,,,,
542,PT00M44.80S,2023-02-01T02:43:24.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,70.77858081471747,71.07843137254902,1610612749,93,86,2023-02-01T02:43:35Z,5350000,False,105.0,222.0,1,right,J. Carter 24' 3PT running pullup (3 PTS),[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.59,Made,,3.0,,,,,,,,,,,,,,,,
543,PT00M39.70S,2023-02-01T02:43:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612766,93,86,2023-02-01T02:43:50Z,5360000,False,,,0,,J. Carter personal FOUL (3 PF) (Ball 2 FT),"[1628975, 1630163]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1201.0,3.0,0.0,Ball,1630163.0,,,
545,PT00M39.70S,2023-02-01T02:44:03.0Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,93,87,2023-02-01T02:44:03Z,5380000,False,,,0,,L. Ball Free Throw 1 of 2 (20 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
546,PT00M39.70S,2023-02-01T02:44:20.5Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,93,88,2023-02-01T02:44:20Z,5390000,False,,,0,,L. Ball Free Throw 2 of 2 (21 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
547,PT00M33.50S,2023-02-01T02:44:40.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612749,93,88,2023-02-01T02:44:54Z,5400000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Middleton 2 FT),"[1631109, 203114]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Middleton,203114.0,,,
549,PT00M33.50S,2023-02-01T02:45:09.8Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,94,88,2023-02-01T02:45:09Z,5420000,False,,,0,,K. Middleton Free Throw 1 of 2 (17 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
550,PT00M33.50S,2023-02-01T02:45:23.7Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,95,88,2023-02-01T02:45:23Z,5430000,False,,,0,,K. Middleton Free Throw 2 of 2 (18 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
551,PT00M19.50S,2023-02-01T02:45:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,9.017739816031538,51.9607843137255,1610612766,95,88,2023-02-01T02:45:49Z,5440000,False,-10.0,32.0,1,left,MISS M. Williams cutting Layup,[1631109],1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
552,PT00M19.20S,2023-02-01T02:45:46.3Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,95,88,2023-02-01T02:45:46Z,5450000,False,,,0,,L. Ball REBOUND (Off:5 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,551.0,,,,,9.0,4.0,5.0,,,,,,,,,,
553,PT00M19.20S,2023-02-01T02:45:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,95,90,2023-02-01T02:45:46Z,5460000,False,0.0,0.0,1,left,L. Ball tip Layup (23 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Made,,23.0,,,,,,,,,,,,,,,,
554,PT00M03.30S,2023-02-01T02:46:05.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612749,95,90,2023-02-01T02:46:15Z,5470000,False,,,0,,M. Williams shooting personal FOUL (3 PF) (Lopez 2 FT),"[1631109, 201572]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,3.0,0.0,Lopez,201572.0,,,
556,PT00M03.30S,2023-02-01T02:46:29.9Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,96,90,2023-02-01T02:46:29Z,5490000,False,,,0,,B. Lopez Free Throw 1 of 2 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
557,PT00M03.30S,2023-02-01T02:46:49.0Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,97,90,2023-02-01T02:46:49Z,5500000,False,,,0,,B. Lopez Free Throw 2 of 2 (8 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
558,PT00M00.30S,2023-02-01T02:46:58.0Z,3,REGULAR,3pt,Jump Shot,[],1628372,44.6287779237845,26.96078431372549,1610612766,97,90,2023-02-01T02:47:08Z,5510000,False,115.0,367.0,1,left,MISS D. Smith Jr. 38' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,38.47,Missed,,,,,,,,,,,,,,,,,,
559,PT00M00.10S,2023-02-01T02:46:58.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,97,90,2023-02-01T02:47:08Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,558.0,,,,,,,,,,,,,,,,,
560,PT00M00.00S,2023-02-01T02:47:04.2Z,3,REGULAR,period,end,[],0,,,1610612766,97,90,2023-02-01T02:47:04Z,5530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612766,97,90,2023-02-01T02:49:27Z,5540000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612766,97,90,2023-02-01T02:49:27Z,5550000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,97,90,2023-02-01T02:49:27Z,5560000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,97,90,2023-02-01T02:49:27Z,5570000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,in,['startperiod'],1626192,,,1610612766,97,90,2023-02-01T02:49:27Z,5580000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612766,97,90,2023-02-01T02:49:27Z,5590000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,97,90,2023-02-01T02:49:27Z,5600000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2023-02-01T02:48:40.4Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,97,90,2023-02-01T02:49:27Z,5610000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2023-02-01T02:49:34.7Z,4,REGULAR,period,start,[],0,,,1610612749,97,90,2023-02-01T02:49:34Z,5620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M39.00S,2023-02-01T02:49:54.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203114,88.91261498028909,43.38235294117647,1610612749,97,90,2023-02-01T03:06:14Z,5630000,False,-33.0,52.0,1,right,MISS K. Middleton 6' turnaround Hook,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
571,PT11M36.00S,2023-02-01T02:49:57.8Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,97,90,2023-02-01T02:50:04Z,5640000,False,,,0,,M. Williams REBOUND (Off:4 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,570.0,,,,,7.0,3.0,4.0,,,,,,,,,,
572,PT11M32.00S,2023-02-01T02:50:02.4Z,4,REGULAR,2pt,Jump Shot,[],1630163,21.632720105124836,33.82352941176471,1610612766,97,92,2023-02-01T02:50:15Z,5650000,False,81.0,151.0,1,left,L. Ball 17' pullup Jump Shot (25 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,17.11,Made,,25.0,,,,,,,,,,,,,,,,
