actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
510,PT00M35.20S,2022-11-10T01:52:10.8Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,95,85,2022-11-10T01:52:10Z,5050000,False,,,0,,B. Hyland Free Throw 1 of 2 (11 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,Made,,,,,,,11.0,,,,,
511,PT00M35.20S,2022-11-10T01:52:26.8Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,95,86,2022-11-10T01:52:26Z,5060000,False,,,0,,B. Hyland Free Throw 2 of 2 (12 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,Made,,,,,,,12.0,,,,,
512,PT00M13.60S,2022-11-10T01:52:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,9.701461892247039,61.73789828431372,1610612754,95,86,2022-11-10T01:56:29Z,5070000,False,-59.0,39.0,1,left,MISS A. Nesmith 7' driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.03,Missed,,,,,,,,,,,,
513,PT00M07.70S,2022-11-10T01:52:57.4Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,95,86,2022-11-10T01:53:01Z,5080000,False,,,0,,I. Jackson REBOUND (Off:4 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,512.0,10.0,6.0,4.0,,,,,,,,
514,PT00M07.70S,2022-11-10T01:52:57.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,95,86,2022-11-10T01:53:28Z,5090000,False,0.0,0.0,1,left,MISS I. Jackson tip DUNK,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
515,PT00M07.20S,2022-11-10T01:52:57.9Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,95,86,2022-11-10T01:52:57Z,5100000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,,,,,,,,,514.0,2.0,2.0,0.0,,,,,,,,
516,PT00M02.70S,2022-11-10T01:53:02.3Z,3,REGULAR,3pt,Jump Shot,[],1630538,64.86530880420499,42.64705882352941,1610612743,95,89,2022-11-10T01:53:07Z,5110000,False,-37.0,278.0,1,right,B. Hyland 28' 3PT step back (15 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,28.02,Made,,,,,,,15.0,,,,,
517,PT00M00.00S,2022-11-10T01:53:11.9Z,3,REGULAR,period,end,[],0,,,1610612754,95,89,2022-11-10T01:53:12Z,5120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-11-10T01:55:33.8Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612754,95,89,2022-11-10T01:55:46Z,5130000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-11-10T01:55:33.8Z,4,REGULAR,substitution,out,['startperiod'],201599,,,1610612754,95,89,2022-11-10T01:55:46Z,5140000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-10T01:55:33.8Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612754,95,89,2022-11-10T01:55:46Z,5150000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-10T01:55:33.8Z,4,REGULAR,substitution,in,['startperiod'],203932,,,1610612754,95,89,2022-11-10T01:55:46Z,5160000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-10T01:55:54.1Z,4,REGULAR,period,start,[],0,,,0,95,89,2022-11-10T01:55:54Z,5170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M50.00S,2022-11-10T01:56:04.0Z,4,REGULAR,3pt,Jump Shot,[],1631097,30.935857424441522,28.898590686274503,1610612754,95,89,2022-11-10T01:58:00Z,5180000,False,106.0,238.0,1,left,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,26.06,Missed,,,,,,,,,,,,
524,PT11M46.00S,2022-11-10T01:56:08.0Z,4,REGULAR,rebound,offensive,[],204456,,,1610612754,95,89,2022-11-10T01:58:00Z,5190000,False,,,0,,T. McConnell REBOUND (Off:2 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,523.0,3.0,1.0,2.0,,,,,,,,
525,PT11M39.00S,2022-11-10T01:56:14.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630543,8.754927726675426,51.71568627450981,1610612754,97,89,2022-11-10T01:56:21Z,5200000,False,-9.0,30.0,1,left,I. Jackson alley-oop DUNK (17 PTS) (T. McConnell 3 AST),"[1630543, 204456]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,3.1,Made,,,,,,,17.0,T. McConnell,204456.0,3.0,,
527,PT11M15.00S,2022-11-10T01:56:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,72.61826544021025,20.098039215686274,1610612743,97,89,2022-11-10T01:56:42Z,5220000,False,-150.0,205.0,1,right,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,25.36,Missed,,,,,,,,,,,,
528,PT11M13.00S,2022-11-10T01:56:39.5Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,97,89,2022-11-10T01:56:42Z,5230000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,527.0,2.0,2.0,0.0,,,,,,,,
529,PT11M05.00S,2022-11-10T01:56:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,16.557161629434958,54.044117647058826,1610612754,97,89,2022-11-10T01:59:01Z,5240000,False,-20.0,103.0,1,left,MISS A. Nembhard 10' driving floating Shot - blocked,"[1629614, 1628971]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.51,Missed,,,,,,,,,,,Brown,1628971.0
530,PT11M05.00S,2022-11-10T01:56:48.2Z,4,REGULAR,block,,[],1628971,,,1610612754,97,89,2022-11-10T01:56:50Z,5250000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
531,PT11M03.00S,2022-11-10T01:56:50.2Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,97,89,2022-11-10T01:57:04Z,5260000,False,,,0,,A. Gordon REBOUND (Off:3 Def:9),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,529.0,12.0,9.0,3.0,,,,,,,,
533,PT11M01.00S,2022-11-10T01:57:02.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,93.24901445466492,54.41176470588235,1610612743,97,91,2022-11-10T01:57:28Z,5280000,False,22.0,11.0,1,right,A. Gordon running Layup (17 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,2.47,Made,,,,,,,17.0,,,,,
534,PT11M01.00S,2022-11-10T01:57:07.5Z,4,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612743,97,91,2022-11-10T01:57:13Z,5290000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Gordon 1 FT),"[1630174, 203932]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
536,PT11M01.00S,2022-11-10T01:57:28.5Z,4,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,97,92,2022-11-10T01:57:28Z,5310000,False,,,0,,A. Gordon Free Throw 1 of 1 (18 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,18.0,,,,,
537,PT10M41.00S,2022-11-10T01:57:48.7Z,4,REGULAR,turnover,bad pass,[],1630543,,,1610612754,97,92,2022-11-10T01:57:53Z,5320000,False,,,0,,I. Jackson bad pass TURNOVER (2 TO),"[1630543, 1630538]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,2.0,,,,,,,Hyland,1630538.0,,,,,,
538,PT10M41.00S,2022-11-10T01:57:48.7Z,4,REGULAR,steal,,[],1630538,,,1610612743,97,92,2022-11-10T01:57:50Z,5330000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
539,PT10M31.00S,2022-11-10T01:57:59.7Z,4,REGULAR,turnover,bad pass,[],1628971,,,1610612743,97,92,2022-11-10T01:58:02Z,5340000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1629614]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,1.0,,,,,,,Nembhard,1629614.0,,,,,,
540,PT10M31.00S,2022-11-10T01:57:59.7Z,4,REGULAR,steal,,[],1629614,,,1610612754,97,92,2022-11-10T01:58:01Z,5350000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
541,PT10M25.00S,2022-11-10T01:58:05.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,8.935611038107751,44.80698529411765,1610612754,97,92,2022-11-10T02:02:09Z,5360000,False,26.0,31.0,1,left,MISS B. Mathurin running reverse Layup,[1631097],1610612754.0,IND,running reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,4.08,Missed,,,,,,,,,,,,
542,PT10M22.00S,2022-11-10T01:58:08.3Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,97,92,2022-11-10T01:58:12Z,5370000,False,,,0,,A. Gordon REBOUND (Off:3 Def:10),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,541.0,13.0,10.0,3.0,,,,,,,,
543,PT10M20.00S,2022-11-10T01:58:09.9Z,4,REGULAR,turnover,lost ball,[],203932,,,1610612743,97,92,2022-11-10T01:58:14Z,5380000,False,,,0,,A. Gordon lost ball TURNOVER (4 TO),"[203932, 1630174]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,4.0,,,,,,,Nesmith,1630174.0,,,,,,
544,PT10M20.00S,2022-11-10T01:58:09.9Z,4,REGULAR,steal,,[],1630174,,,1610612754,97,92,2022-11-10T01:58:11Z,5390000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
545,PT10M18.00S,2022-11-10T01:58:13.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,8.09789750328515,43.872549019607845,1610612754,99,92,2022-11-10T01:58:21Z,5400000,False,31.0,24.0,1,left,B. Mathurin Layup (25 PTS) (A. Nesmith 3 AST),"[1631097, 1630174]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,3.86,Made,,,,,,,25.0,A. Nesmith,1630174.0,3.0,,
547,PT10M18.00S,2022-11-10T01:58:17.0Z,4,REGULAR,foul,personal,['1freethrow'],203932,,,1610612754,99,92,2022-11-10T01:58:37Z,5420000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Mathurin 1 FT),"[203932, 1631097]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,204059.0,2.0,1.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
550,PT10M18.00S,2022-11-10T01:58:40.3Z,4,REGULAR,foul,technical,['1freethrow'],1631097,,,1610612754,99,92,2022-11-10T01:58:54Z,5450000,False,,,0,,B. Mathurin technical FOUL (1 Tech),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,1627964.0,2.0,1.0,,,,,,,,,,,,,,,,,
551,PT10M18.00S,2022-11-10T01:58:54.8Z,4,REGULAR,freethrow,1 of 1,[],1630538,,,1610612754,99,93,2022-11-10T01:58:54Z,5460000,False,,,0,,B. Hyland technical Free Throw 1 of 1 (16 PTS),[1630538],1610612743.0,DEN,technical,,,Hyland,B. Hyland,,,,,,,,,,,,,,Made,,,,,,,16.0,,,,,
552,PT10M18.00S,2022-11-10T01:59:24.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1631097,,,1610612754,100,93,2022-11-10T01:59:24Z,5470000,False,,,0,,B. Mathurin Free Throw 1 of 1 (26 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,,,26.0,,,,,
553,PT10M05.00S,2022-11-10T01:59:40.2Z,4,REGULAR,3pt,Jump Shot,[],1629008,70.12155059132719,78.43137254901961,1610612743,100,93,2022-11-10T01:59:48Z,5480000,False,142.0,228.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,26.9,Missed,,,,,,,,,,,,
554,PT10M01.00S,2022-11-10T01:59:44.2Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612743,100,93,2022-11-10T01:59:48Z,5490000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,553.0,4.0,2.0,2.0,,,,,,,,
555,PT10M00.00S,2022-11-10T01:59:44.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,66.44218134034165,49.26470588235294,1610612743,100,96,2022-11-10T01:59:54Z,5500000,False,-4.0,263.0,1,right,M. Porter Jr. 26' 3PT  (12 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,26.29,Made,,,,,,,12.0,,,,,
556,PT09M44.00S,2022-11-10T02:00:00.3Z,4,REGULAR,3pt,Jump Shot,[],1631097,30.962549277266753,73.52941176470588,1610612754,103,96,2022-11-10T02:00:04Z,5510000,False,-118.0,239.0,1,left,B. Mathurin 26' 3PT  (29 PTS) (T. McConnell 4 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,26.59,Made,,,,,,,29.0,T. McConnell,204456.0,4.0,,
558,PT09M27.00S,2022-11-10T02:00:20.5Z,4,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,103,96,2022-11-10T02:30:11Z,5530000,False,,,0,,A. Gordon lost ball out-of-bounds TURNOVER (5 TO),[203932],1610612743.0,DEN,lost ball,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,204059.0,,,,,5.0,,,,,,,,,,,,,,
559,PT09M20.00S,2022-11-10T02:00:32.0Z,4,REGULAR,foul,personal,[],201145,,,1610612754,103,96,2022-11-10T02:00:42Z,5540000,False,,,0,,J. Green personal FOUL (4 PF),"[201145, 1630543]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,203592.0,4.0,0.0,Jackson,1630543.0,,,,,,,,,,,,,,,
561,PT09M15.00S,2022-11-10T02:01:06.7Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,103,96,2022-11-10T02:01:35Z,5560000,False,,,0,,B. Mathurin bad pass TURNOVER (4 TO),"[1631097, 203932]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,,,,,,4.0,,,,,,,Gordon,203932.0,,,,,,
562,PT09M15.00S,2022-11-10T02:01:06.7Z,4,REGULAR,steal,,[],203932,,,1610612743,103,96,2022-11-10T02:01:08Z,5570000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
563,PT09M08.00S,2022-11-10T02:01:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201145,89.56964520367937,42.15686274509804,1610612743,103,98,2022-11-10T02:01:19Z,5580000,False,-39.0,46.0,1,right,J. Green 6' Layup (4 PTS) (A. Gordon 4 AST),"[201145, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.01,Made,,,,,,,4.0,A. Gordon,203932.0,4.0,,
565,PT09M08.00S,2022-11-10T02:01:21.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,103,98,2022-11-10T02:01:21Z,5600000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,103,98,2022-11-10T02:03:52Z,5610000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,out,[],1629614,,,1610612754,103,98,2022-11-10T02:03:52Z,5620000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,out,[],1630543,,,1610612754,103,98,2022-11-10T02:03:52Z,5630000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,out,[],201145,,,1610612754,103,98,2022-11-10T02:03:52Z,5640000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,103,98,2022-11-10T02:03:52Z,5650000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,103,98,2022-11-10T02:03:52Z,5660000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,103,98,2022-11-10T02:03:52Z,5670000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M08.00S,2022-11-10T02:03:33.4Z,4,REGULAR,substitution,in,[],203999,,,1610612754,103,98,2022-11-10T02:03:52Z,5680000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M55.00S,2022-11-10T02:04:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.046649145860711,56.86274509803921,1610612754,103,98,2022-11-10T02:04:33Z,5690000,False,-34.0,14.0,1,left,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,3.69,Missed,,,,,,,,,,,,
575,PT08M53.00S,2022-11-10T02:04:27.2Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,103,98,2022-11-10T02:04:33Z,5700000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,574.0,5.0,3.0,2.0,,,,,,,,
576,PT08M44.00S,2022-11-10T02:04:40.1Z,4,REGULAR,foul,personal,[],1627741,,,1610612743,103,98,2022-11-10T02:04:45Z,5710000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 203999]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Left,203592.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
578,PT08M37.00S,2022-11-10T02:05:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,80.3712220762155,54.166666666666664,1610612743,103,98,2022-11-10T02:05:07Z,5730000,False,21.0,132.0,1,right,MISS M. Porter Jr. 13' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.36,Missed,,,,,,,,,,,,
579,PT08M33.00S,2022-11-10T02:05:06.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,103,98,2022-11-10T02:05:07Z,5740000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,578.0,3.0,3.0,0.0,,,,,,,,
580,PT08M24.00S,2022-11-10T02:05:14.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,11.514454664914586,48.529411764705884,1610612754,105,98,2022-11-10T02:10:17Z,5750000,False,7.0,56.0,1,left,M. Turner cutting Layup (12 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.62,Made,,,,,,,12.0,T. Haliburton,1630169.0,9.0,,
582,PT08M07.00S,2022-11-10T02:05:31.6Z,4,REGULAR,3pt,Jump Shot,[],203999,74.06373193166885,83.57843137254902,1610612743,105,101,2022-11-10T02:05:37Z,5770000,False,168.0,191.0,1,right,N. Jokic 25' 3PT  (16 PTS) (A. Gordon 5 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,25.45,Made,,,,,,,16.0,A. Gordon,203932.0,5.0,,
584,PT07M56.00S,2022-11-10T02:05:43.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,33.590670170827856,36.029411764705884,1610612754,105,101,2022-11-10T02:05:49Z,5790000,False,70.0,263.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,27.24,Missed,,,,,,,,,,,,
585,PT07M52.00S,2022-11-10T02:05:47.4Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,105,101,2022-11-10T02:05:49Z,5800000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,584.0,6.0,4.0,2.0,,,,,,,,
586,PT07M43.00S,2022-11-10T02:05:55.9Z,4,REGULAR,3pt,Jump Shot,[],1629008,86.67871222076215,94.36274509803921,1610612743,105,104,2022-11-10T02:06:00Z,5810000,False,222.0,73.0,1,right,M. Porter Jr. 3PT pullup (15 PTS) (A. Gordon 6 AST),"[1629008, 203932]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,23.34,Made,,,,,,,15.0,A. Gordon,203932.0,6.0,,
588,PT07M24.00S,2022-11-10T02:06:14.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,28.991458607095925,76.7156862745098,1610612754,105,104,2022-11-10T02:06:19Z,5830000,False,-134.0,220.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,25.74,Missed,,,,,,,,,,,,
589,PT07M21.00S,2022-11-10T02:06:17.6Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,105,104,2022-11-10T02:06:19Z,5840000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,
590,PT07M13.00S,2022-11-10T02:06:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.67871222076215,49.754901960784316,1610612743,105,106,2022-11-10T02:06:30Z,5850000,False,-1.0,73.0,1,right,N. Jokic 7' Jump Shot (18 PTS) (B. Hyland 2 AST),"[203999, 1630538]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.27,Made,,,,,,,18.0,B. Hyland,1630538.0,2.0,,
592,PT07M12.00S,2022-11-10T02:06:33.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,105,106,2022-11-10T02:06:33Z,5870000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,out,[],204456,,,1610612754,105,106,2022-11-10T02:09:23Z,5880000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
