actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
342,PT01M59.00S,2022-10-23T00:05:41.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629048,,,1610612754,46,49,2022-10-23T00:06:23Z,3400000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT01M58.00S,2022-10-23T00:05:42.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,46,49,2022-10-23T00:06:23Z,3410000,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,342.0,3.0,2.0,1.0,,,,,,,,,,
344,PT01M46.00S,2022-10-23T00:06:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.703679369250986,49.754901960784316,1610612765,46,49,2022-10-23T00:06:38Z,3420000,1.0,20.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1627741]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,Hield,1627741.0,,,,,,,,
345,PT01M46.00S,2022-10-23T00:06:32.4Z,2,REGULAR,block,,[],1627741,,,1610612765,46,49,2022-10-23T00:07:00Z,3430000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT01M42.00S,2022-10-23T00:06:36.4Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,46,49,2022-10-23T00:14:22Z,3440000,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,344.0,4.0,4.0,0.0,,,,,,,,,,
347,PT01M39.00S,2022-10-23T00:06:38.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,77.7431011826544,89.4607843137255,1610612754,46,49,2022-10-23T00:06:49Z,3450000,197.0,157.0,1,right,MISS T. Haliburton 25' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
348,PT01M39.00S,2022-10-23T00:06:38.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,46,49,2022-10-23T00:06:49Z,3460000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,347.0,,,,,,,,,,,,,
351,PT01M21.00S,2022-10-23T00:07:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",202711,6.389618922470433,45.588235294117645,1610612765,46,51,2022-10-23T00:07:23Z,3490000,22.0,8.0,1,left,B. Bogdanovic driving finger roll Layup (8 PTS) (S. Bey 2 AST),"[202711, 1630180]",1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.34,Made,8.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
353,PT01M21.00S,2022-10-23T00:07:13.3Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612765,46,51,2022-10-23T00:07:23Z,3510000,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,101283.0,,,,,,,
354,PT01M13.00S,2022-10-23T00:07:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,90.75229960578186,38.72549019607843,1610612754,48,51,2022-10-23T00:07:44Z,3520000,-56.0,34.0,1,right,B. Mathurin 6' driving floating bank Jump Shot (7 PTS) (G. Bitadze 2 AST),"[1631097, 1629048]",1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.61,Made,7.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,
355,PT00M57.60S,2022-10-23T00:07:56.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612765,48,51,2022-10-23T00:08:02Z,3530000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Ivey 2 FT),"[1630169, 1631093]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Ivey,1631093.0,,,
357,PT00M57.60S,2022-10-23T00:08:21.5Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,48,52,2022-10-23T00:08:45Z,3550000,,,0,,J. Ivey Free Throw 1 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
358,PT00M57.60S,2022-10-23T00:08:22.5Z,2,REGULAR,substitution,out,[],1629048,,,1610612765,48,52,2022-10-23T00:08:25Z,3560000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M57.60S,2022-10-23T00:08:22.5Z,2,REGULAR,substitution,in,[],1630543,,,1610612765,48,52,2022-10-23T00:08:25Z,3570000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M57.60S,2022-10-23T00:08:21.5Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,48,52,2022-10-23T00:08:45Z,3580000,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
361,PT00M56.20S,2022-10-23T00:08:22.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,48,52,2022-10-23T00:08:45Z,3590000,,,0,,B. Mathurin REBOUND (Off:0 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,360.0,5.0,5.0,0.0,,,,,,,,,,
362,PT00M51.10S,2022-10-23T00:08:49.0Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,48,52,2022-10-23T00:08:53Z,3600000,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1630180]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Bey,1630180.0
363,PT00M51.10S,2022-10-23T00:08:49.0Z,2,REGULAR,steal,,[],1630180,,,1610612765,48,52,2022-10-23T00:08:50Z,3610000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
364,PT00M47.00S,2022-10-23T00:08:53.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,5.995400788436268,56.127450980392155,1610612765,48,52,2022-10-23T00:09:01Z,3620000,-31.0,4.0,1,left,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
365,PT00M46.40S,2022-10-23T00:08:56.5Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,48,52,2022-10-23T00:08:56Z,3630000,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,364.0,3.0,1.0,2.0,,,,,,,,,,
366,PT00M46.40S,2022-10-23T00:08:56.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,5.590000152587891,50.0,1610612765,48,54,2022-10-23T00:09:12Z,3640000,0.0,0.0,1,left,J. Duren tip DUNK (4 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
367,PT00M41.40S,2022-10-23T00:09:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,88.12417871222075,47.30392156862745,1610612754,50,54,2022-10-23T00:09:07Z,3650000,-13.0,59.0,1,right,B. Mathurin 6' driving floating Jump Shot (9 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,9.0,,,,,,,,,,,,,,,,,
368,PT00M32.30S,2022-10-23T00:09:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.703679369250986,47.05882352941176,1610612765,50,56,2022-10-23T00:09:18Z,3660000,15.0,20.0,1,left,C. Cunningham driving finger roll Layup (10 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.47,Made,10.0,,,,,,,,,,,,,,,,,
370,PT00M27.00S,2022-10-23T00:09:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,90.62089356110381,39.705882352941174,1610612754,52,56,2022-10-23T00:09:43Z,3680000,-51.0,36.0,1,right,J. Smith 6' bank Jump Shot (8 PTS) (T. Haliburton 4 AST),"[1630188, 1630169]",1610612754.0,IND,bank,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,8.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,
372,PT00M05.40S,2022-10-23T00:10:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,19.267411300919843,92.15686274509804,1610612765,52,56,2022-10-23T00:10:06Z,3700000,-211.0,129.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
373,PT00M01.40S,2022-10-23T00:10:06.4Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,52,56,2022-10-23T00:10:06Z,3710000,,,0,,T. Haliburton REBOUND (Off:2 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,372.0,3.0,1.0,2.0,,,,,,,,,,
374,PT00M00.00S,2022-10-23T00:10:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,84.57621550591328,59.068627450980394,1610612754,52,56,2022-10-23T00:10:18Z,3720000,45.0,92.0,1,right,MISS I. Jackson 10' Jump Shot,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,,,,,,,,,,,,,,,,,,
375,PT00M00.00S,2022-10-23T00:10:11.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,52,56,2022-10-23T00:10:18Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,374.0,,,,,,,,,,,,,
376,PT00M00.00S,2022-10-23T00:10:13.5Z,2,REGULAR,period,end,[],0,,,1610612754,52,56,2022-10-23T00:10:13Z,3740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-10-23T00:24:13.1Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,52,56,2022-10-23T00:25:16Z,3750000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-10-23T00:24:13.1Z,3,REGULAR,substitution,out,['startperiod'],1631105,,,1610612754,52,56,2022-10-23T00:25:16Z,3760000,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-10-23T00:24:13.1Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,52,56,2022-10-23T00:25:16Z,3770000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-10-23T00:24:13.1Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612754,52,56,2022-10-23T00:25:16Z,3780000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-10-23T00:25:31.4Z,3,REGULAR,period,start,[],0,,,1610612754,52,56,2022-10-23T00:25:31Z,3790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M50.00S,2022-10-23T00:25:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,20.581471747700395,5.88235294117647,1610612754,55,56,2022-10-23T00:25:45Z,3800000,221.0,141.0,1,left,B. Hield 26' 3PT  (3 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.18,Made,3.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
385,PT11M32.00S,2022-10-23T00:26:00.2Z,3,REGULAR,violation,kicked ball,[],1630174,,,1610612765,55,56,2022-10-23T00:26:06Z,3820000,,,0,,A. Nesmith kicked ball VIOLATION,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,
386,PT11M20.00S,2022-10-23T00:26:27.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,71.69842312746385,20.098039215686274,1610612765,55,56,2022-10-23T00:26:32Z,3830000,-150.0,214.0,1,right,MISS S. Bey 26' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
387,PT11M17.00S,2022-10-23T00:26:30.3Z,3,REGULAR,rebound,offensive,[],1631093,,,1610612765,55,56,2022-10-23T00:26:32Z,3840000,,,0,,J. Ivey REBOUND (Off:1 Def:5),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,
388,PT11M15.00S,2022-10-23T00:26:32.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202711,92.06636005256242,49.50980392156863,1610612765,55,56,2022-10-23T00:26:38Z,3850000,-2.0,22.0,1,right,MISS B. Bogdanovic DUNK - blocked,"[202711, 1630188]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,Smith,1630188.0,,,,,,,,
389,PT11M15.00S,2022-10-23T00:26:32.6Z,3,REGULAR,block,,[],1630188,,,1610612765,55,56,2022-10-23T00:26:36Z,3860000,,,0,,J. Smith BLOCK (3 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT11M12.00S,2022-10-23T00:26:35.6Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,55,56,2022-10-23T00:26:38Z,3870000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,388.0,1.0,1.0,0.0,,,,,,,,,,
391,PT11M12.00S,2022-10-23T00:26:40.0Z,3,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,55,56,2022-10-23T00:26:58Z,3880000,,,0,,A. Nesmith bad pass out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,bad pass,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201639.0,,,,,1.0,,
392,PT10M59.00S,2022-10-23T00:27:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,93.11760840998686,55.63725490196079,1610612765,55,56,2022-10-23T00:27:07Z,3890000,28.0,12.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1630543]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,Jackson,1630543.0,,,,,,,,
393,PT10M59.00S,2022-10-23T00:27:02.1Z,3,REGULAR,block,,[],1630543,,,1610612765,55,56,2022-10-23T00:27:04Z,3900000,,,0,,I. Jackson BLOCK (5 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT10M59.00S,2022-10-23T00:27:02.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,55,56,2022-10-23T00:27:07Z,3910000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,392.0,,,,,,,,,,,,,
396,PT10M51.00S,2022-10-23T00:27:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,93.64323258869908,54.41176470588235,1610612765,55,56,2022-10-23T00:27:29Z,3930000,22.0,7.0,1,right,MISS B. Bogdanovic Layup,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
397,PT10M49.00S,2022-10-23T00:27:28.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,55,56,2022-10-23T00:27:29Z,3940000,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,396.0,2.0,1.0,1.0,,,,,,,,,,
398,PT10M40.00S,2022-10-23T00:27:37.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,19.398817345597898,92.40196078431373,1610612754,55,56,2022-10-23T00:27:41Z,3950000,-212.0,130.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
399,PT10M36.00S,2022-10-23T00:27:41.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,55,56,2022-10-23T00:27:41Z,3960000,,,0,,I. Stewart REBOUND (Off:1 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,398.0,8.0,7.0,1.0,,,,,,,,,,
400,PT10M29.00S,2022-10-23T00:27:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630191,68.80749014454665,72.79411764705883,1610612765,55,56,2022-10-23T00:27:51Z,3970000,114.0,241.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
401,PT10M26.00S,2022-10-23T00:27:50.4Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,55,56,2022-10-23T00:27:51Z,3980000,,,0,,J. Smith REBOUND (Off:1 Def:8),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,400.0,9.0,8.0,1.0,,,,,,,,,,
402,PT10M19.00S,2022-10-23T00:27:57.5Z,3,REGULAR,3pt,Jump Shot,[],1630188,9.543363994743759,3.6764705882352944,1610612754,55,56,2022-10-23T00:28:01Z,3990000,232.0,37.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
403,PT10M15.00S,2022-10-23T00:28:01.5Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,55,56,2022-10-23T00:28:01Z,4000000,,,0,,J. Ivey REBOUND (Off:1 Def:6),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,402.0,7.0,6.0,1.0,,,,,,,,,,
404,PT10M11.00S,2022-10-23T00:28:04.5Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,55,56,2022-10-23T00:28:11Z,4010000,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (3 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,,,,,3.0,,
405,PT10M07.00S,2022-10-23T00:28:16.0Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612754,55,56,2022-10-23T00:28:21Z,4020000,,,0,,I. Stewart shooting personal FOUL (4 PF) (Nesmith 2 FT),"[1630191, 1630174]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1198.0,4.0,0.0,Nesmith,1630174.0,,,
407,PT10M07.00S,2022-10-23T00:28:48.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630174,,,1610612754,56,56,2022-10-23T00:28:48Z,4040000,,,0,,A. Nesmith Free Throw 1 of 2 (1 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
408,PT10M07.00S,2022-10-23T00:29:10.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630174,,,1610612754,57,56,2022-10-23T00:29:10Z,4050000,,,0,,A. Nesmith Free Throw 2 of 2 (2 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
409,PT09M50.00S,2022-10-23T00:29:31.3Z,3,REGULAR,3pt,Jump Shot,[],202711,70.64717477003943,18.872549019607842,1610612765,57,56,2022-10-23T00:29:35Z,4060000,-156.0,223.0,1,right,MISS B. Bogdanovic 27' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
410,PT09M46.00S,2022-10-23T00:29:35.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,57,56,2022-10-23T00:29:35Z,4070000,,,0,,I. Stewart REBOUND (Off:2 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,409.0,9.0,7.0,2.0,,,,,,,,,,
411,PT09M42.00S,2022-10-23T00:29:39.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,71.43561103810775,18.38235294117647,1610612765,57,56,2022-10-23T00:29:43Z,4080000,-158.0,216.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
412,PT09M38.00S,2022-10-23T00:29:43.4Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,57,56,2022-10-23T00:29:43Z,4090000,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,411.0,4.0,2.0,2.0,,,,,,,,,,
413,PT09M32.00S,2022-10-23T00:29:48.7Z,3,REGULAR,3pt,Jump Shot,[],1630188,5.863994743758213,96.56862745098039,1610612754,57,56,2022-10-23T00:29:53Z,4100000,-233.0,3.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
414,PT09M29.00S,2022-10-23T00:29:51.6Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,57,56,2022-10-23T00:29:51Z,4110000,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,,,,,413.0,4.0,2.0,2.0,,,,,,,,,,
415,PT09M29.00S,2022-10-23T00:29:53.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,7.966491458607096,48.03921568627451,1610612754,59,56,2022-10-23T00:30:02Z,4120000,10.0,22.0,1,left,I. Jackson putback Layup (4 PTS),[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.44,Made,4.0,,,,,,,,,,,,,,,,,
416,PT09M29.00S,2022-10-23T00:29:55.6Z,3,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612754,59,56,2022-10-23T00:30:03Z,4130000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Jackson 1 FT),"[1630595, 1630543]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,3.0,0.0,Jackson,1630543.0,,,
418,PT09M29.00S,2022-10-23T00:30:22.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630543,,,1610612754,60,56,2022-10-23T00:30:22Z,4150000,,,0,,I. Jackson Free Throw 1 of 1 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
419,PT09M18.00S,2022-10-23T00:30:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,89.04402102496715,53.92156862745098,1610612765,60,58,2022-10-23T00:30:48Z,4160000,20.0,50.0,1,right,S. Bey driving Layup (10 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,10.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,
421,PT09M18.00S,2022-10-23T00:30:42.0Z,3,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612765,60,58,2022-10-23T00:30:46Z,4180000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Bey 1 FT),"[1630174, 1630180]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Bey,1630180.0,,,
423,PT09M18.00S,2022-10-23T00:31:00.6Z,3,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,60,59,2022-10-23T00:31:00Z,4200000,,,0,,S. Bey Free Throw 1 of 1 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
424,PT09M05.00S,2022-10-23T00:31:15.4Z,3,REGULAR,3pt,Jump Shot,[],1630174,10.068988173455978,4.166666666666666,1610612754,60,59,2022-10-23T00:31:19Z,4210000,229.0,42.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
