actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M06.00S,2023-03-31T23:25:22.3Z,1,REGULAR,2pt,Jump Shot,[],1629652,20.45006570302234,54.41176470588235,1610612760,21,20,2023-03-31T23:25:27Z,840000,False,-22.0,140.0,1,left,MISS L. Dort 14' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Center,14.14,Missed,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2023-03-31T23:25:26.3Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,21,20,2023-03-31T23:26:21Z,850000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M54.00S,2023-03-31T23:25:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,92.9862023653088,51.225490196078425,1610612754,23,20,2023-03-31T23:26:24Z,860000,False,6.0,13.0,1,right,I. Jackson Layup (2 PTS) (J. Nwora 2 AST),"[1630543, 1629670]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,2.0,J. Nwora,1629670.0,2.0,,,,,,
88,PT04M44.00S,2023-03-31T23:25:45.0Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612760,23,20,2023-03-31T23:25:52Z,880000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630543, 1628983]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
92,PT04M44.00S,2023-03-31T23:27:12.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,23,21,2023-03-31T23:27:12Z,910000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
93,PT04M44.00S,2023-03-31T23:27:24.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,23,22,2023-03-31T23:27:24Z,920000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
94,PT04M31.00S,2023-03-31T23:27:40.4Z,1,REGULAR,2pt,Jump Shot,[],204456,93.51182654402102,77.45098039215686,1610612754,25,22,2023-03-31T23:27:48Z,930000,False,137.0,8.0,1,right,T. McConnell 13' pullup Jump Shot (4 PTS) (B. Hield 2 AST),"[204456, 1627741]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,13.76,Made,,,,,,,,,4.0,B. Hield,1627741.0,2.0,,,,,,
96,PT04M14.00S,2023-03-31T23:27:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.171484888304862,50.245098039215684,1610612760,25,24,2023-03-31T23:28:01Z,950000,False,-1.0,62.0,1,left,S. Gilgeous-Alexander 6' pullup bank Jump Shot (14 PTS),[1628983],1610612760.0,OKC,pullup bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,,,14.0,,,,,,,,,
97,PT04M01.00S,2023-03-31T23:28:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,92.32917214191852,42.40196078431372,1610612754,27,24,2023-03-31T23:28:13Z,960000,False,-38.0,20.0,1,right,T. McConnell turnaround bank Jump Shot (6 PTS),[204456],1610612754.0,IND,turnaround bank,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,,,,,6.0,,,,,,,,,
98,PT03M46.00S,2023-03-31T23:28:24.5Z,1,REGULAR,3pt,Jump Shot,[],1630198,31.09395532194481,72.54901960784314,1610612760,27,24,2023-03-31T23:28:30Z,970000,False,-113.0,240.0,1,left,MISS I. Joe 26' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
99,PT03M41.00S,2023-03-31T23:28:29.5Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,27,24,2023-03-31T23:28:30Z,980000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M24.00S,2023-03-31T23:28:45.7Z,1,REGULAR,3pt,Jump Shot,[],204456,71.82982917214193,78.67647058823529,1610612754,27,24,2023-03-31T23:28:51Z,990000,False,143.0,212.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
101,PT03M22.00S,2023-03-31T23:28:47.7Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,27,24,2023-03-31T23:28:51Z,1000000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M16.00S,2023-03-31T23:28:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630197,7.440867279894875,48.03921568627451,1610612760,27,26,2023-03-31T23:29:00Z,1010000,False,10.0,17.0,1,left,A. Pokusevski running Layup (2 PTS),[1630197],1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,2.0,,,,,,,,,
104,PT02M59.00S,2023-03-31T23:29:11.1Z,1,REGULAR,2pt,Jump Shot,[],1631097,87.33574244415243,11.519607843137255,1610612754,29,26,2023-03-31T23:29:21Z,1030000,False,-192.0,67.0,1,right,B. Mathurin 20' fadeaway Jump Shot (7 PTS) (T. McConnell 1 AST),"[1631097, 204456]",1610612754.0,IND,fadeaway,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,20.36,Made,,,,,,,,,7.0,T. McConnell,204456.0,1.0,,,,,,
106,PT02M45.00S,2023-03-31T23:29:25.5Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,29,26,2023-03-31T23:29:30Z,1050000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1627741]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,,
107,PT02M45.00S,2023-03-31T23:29:25.5Z,1,REGULAR,steal,,[],1627741,,,1610612754,29,26,2023-03-31T23:29:28Z,1060000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2023-03-31T23:29:30.3Z,1,REGULAR,turnover,bad pass,[],204456,,,1610612754,29,26,2023-03-31T23:29:34Z,1070000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630198]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Joe,1630198.0,,,,,,,,,,
109,PT02M41.00S,2023-03-31T23:29:30.3Z,1,REGULAR,steal,,[],1630198,,,1610612760,29,26,2023-03-31T23:29:32Z,1080000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2023-03-31T23:29:33.9Z,1,REGULAR,foul,personal,[],204456,,,1610612760,29,26,2023-03-31T23:29:54Z,1090000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630198]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
112,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,out,[],1629670,,,1610612760,29,26,2023-03-31T23:30:05Z,1110000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,29,26,2023-03-31T23:30:05Z,1120000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,in,[],1629052,,,1610612760,29,26,2023-03-31T23:30:05Z,1130000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,29,26,2023-03-31T23:30:05Z,1140000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,29,26,2023-03-31T23:30:10Z,1150000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M40.00S,2023-03-31T23:29:52.8Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,29,26,2023-03-31T23:30:10Z,1160000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2023-03-31T23:30:29.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631172,27.283180026281208,22.30392156862745,1610612760,29,26,2023-03-31T23:30:33Z,1170000,False,138.0,204.0,1,left,MISS O. Dieng 24' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
119,PT02M23.00S,2023-03-31T23:30:33.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,29,26,2023-03-31T23:30:33Z,1180000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M04.00S,2023-03-31T23:30:51.6Z,1,REGULAR,3pt,Jump Shot,[],1629052,71.30420499342969,21.07843137254902,1610612754,29,26,2023-03-31T23:30:57Z,1190000,False,-145.0,217.0,1,right,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
121,PT02M00.00S,2023-03-31T23:30:55.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,29,26,2023-03-31T23:31:00Z,1200000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT01M54.00S,2023-03-31T23:31:01.8Z,1,REGULAR,turnover,lost ball,[],1630598,,,1610612760,29,26,2023-03-31T23:32:56Z,1210000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1630543]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,Jackson,1630543.0,,,,,,,,,,
123,PT01M54.00S,2023-03-31T23:31:01.8Z,1,REGULAR,steal,,[],1630543,,,1610612754,29,26,2023-03-31T23:31:03Z,1220000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
125,PT01M51.00S,2023-03-31T23:31:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,91.40932982917214,56.127450980392155,1610612754,29,26,2023-03-31T23:31:11Z,1240000,False,31.0,28.0,1,right,MISS B. Hield running Layup,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
126,PT01M48.00S,2023-03-31T23:31:08.3Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,29,26,2023-03-31T23:31:30Z,1250000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT01M48.00S,2023-03-31T23:31:09.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,94.40999984741211,50.0,1610612754,31,26,2023-03-31T23:31:49Z,1260000,False,0.0,0.0,1,right,B. Mathurin tip Layup (9 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,9.0,,,,,,,,,
129,PT01M33.00S,2023-03-31T23:31:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,18.74178712220762,48.28431372549019,1610612760,31,28,2023-03-31T23:31:27Z,1280000,False,9.0,124.0,1,left,J. Williams 12' pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.4,Made,,,,,,,,,4.0,,,,,,,,,
130,PT01M12.00S,2023-03-31T23:31:43.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,92.9862023653088,51.225490196078425,1610612754,33,28,2023-03-31T23:31:48Z,1290000,False,6.0,13.0,1,right,I. Jackson cutting DUNK (4 PTS) (O. Brissett 1 AST),"[1630543, 1629052]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,4.0,O. Brissett,1629052.0,1.0,,,,,,
132,PT00M57.70S,2023-03-31T23:31:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.835085413929041,48.529411764705884,1610612760,33,30,2023-03-31T23:32:05Z,1310000,False,7.0,21.0,1,left,J. Williams driving finger roll Layup (6 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,6.0,,,,,,,,,
133,PT00M35.30S,2023-03-31T23:32:23.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,92.72339027595268,3.9215686274509802,1610612754,36,30,2023-03-31T23:32:28Z,1320000,False,-230.0,16.0,1,right,B. Hield 3PT  (3 PTS) (T. McConnell 2 AST),"[1627741, 204456]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,,,,,3.0,T. McConnell,204456.0,2.0,,,,,,
136,PT00M18.10S,2023-03-31T23:33:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,11.514454664914586,54.65686274509803,1610612760,36,32,2023-03-31T23:33:12Z,1350000,False,-23.0,56.0,1,left,O. Dieng 6' driving floating Jump Shot (2 PTS),[1631172],1610612760.0,OKC,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,,,,,2.0,,,,,,,,,
137,PT00M07.80S,2023-03-31T23:33:21.4Z,1,REGULAR,foul,personal,[],1630198,,,1610612754,36,32,2023-03-31T23:33:54Z,1360000,False,,,0,,I. Joe take personal FOUL (1 PF),"[1630198, 204456]",1610612760.0,OKC,take,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,,,,,,,,1.0,0.0,McConnell,204456.0,,
139,PT00M07.80S,2023-03-31T23:33:30.6Z,1,REGULAR,substitution,out,[],1631172,,,1610612754,36,32,2023-03-31T23:33:35Z,1380000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M07.80S,2023-03-31T23:33:30.6Z,1,REGULAR,substitution,in,[],1629652,,,1610612754,36,32,2023-03-31T23:33:35Z,1390000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M01.00S,2023-03-31T23:33:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629052,92.85479632063075,95.34313725490196,1610612754,36,32,2023-03-31T23:33:57Z,1400000,False,227.0,15.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
142,PT00M01.00S,2023-03-31T23:33:51.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,36,32,2023-03-31T23:33:57Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,141.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2023-03-31T23:33:54.8Z,1,REGULAR,period,end,[],0,,,1610612754,36,32,2023-03-31T23:33:54Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,36,32,2023-03-31T23:36:29Z,1430000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,36,32,2023-03-31T23:36:29Z,1440000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,36,32,2023-03-31T23:36:29Z,1450000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612754,36,32,2023-03-31T23:36:29Z,1460000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612754,36,32,2023-03-31T23:36:29Z,1470000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,36,32,2023-03-31T23:36:29Z,1480000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,36,32,2023-03-31T23:36:29Z,1490000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,36,32,2023-03-31T23:36:29Z,1500000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612754,36,32,2023-03-31T23:36:29Z,1510000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-03-31T23:36:00.6Z,2,REGULAR,substitution,in,['startperiod'],1631172,,,1610612754,36,32,2023-03-31T23:36:29Z,1520000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-03-31T23:36:34.9Z,2,REGULAR,period,start,[],0,,,1610612760,36,32,2023-03-31T23:36:34Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M47.00S,2023-03-31T23:36:49.8Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612760,36,32,2023-03-31T23:36:56Z,1540000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Giddey 2 FT),"[204456, 1630581]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Giddey,1630581.0,,
157,PT11M47.00S,2023-03-31T23:37:11.6Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,36,33,2023-03-31T23:37:26Z,1560000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
158,PT11M47.00S,2023-03-31T23:37:11.6Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,36,33,2023-03-31T23:37:26Z,1570000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT11M46.00S,2023-03-31T23:37:12.6Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,36,33,2023-03-31T23:37:32Z,1580000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,,
160,PT11M26.00S,2023-03-31T23:37:45.2Z,2,REGULAR,3pt,Jump Shot,[],1629052,92.9862023653088,95.83333333333334,1610612754,36,33,2023-03-31T23:37:51Z,1590000,False,229.0,13.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
161,PT11M23.00S,2023-03-31T23:37:48.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,36,33,2023-03-31T23:37:51Z,1600000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT11M18.00S,2023-03-31T23:37:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630598,9.411957950065702,44.11764705882353,1610612760,36,35,2023-03-31T23:38:03Z,1610000,False,29.0,36.0,1,left,A. Wiggins running finger roll Layup (2 PTS) (J. Williams 3 AST),"[1630598, 1631114]",1610612760.0,OKC,running finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.65,Made,,,,,,,,,2.0,J. Williams,1631114.0,3.0,,,,,,
164,PT11M18.00S,2023-03-31T23:37:57.2Z,2,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612760,36,35,2023-03-31T23:38:08Z,1630000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1630188, 1630598]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Wiggins,1630598.0,,
166,PT11M18.00S,2023-03-31T23:38:20.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630598,,,1610612760,36,36,2023-03-31T23:38:20Z,1650000,False,,,0,,A. Wiggins Free Throw 1 of 1 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
167,PT11M09.00S,2023-03-31T23:38:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630174,94.03745072273325,94.85294117647058,1610612754,36,36,2023-03-31T23:38:37Z,1660000,False,224.0,4.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
168,PT11M06.00S,2023-03-31T23:38:34.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,36,36,2023-03-31T23:38:37Z,1670000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,,
169,PT11M02.00S,2023-03-31T23:38:39.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,20.45006570302234,93.13725490196079,1610612760,36,36,2023-03-31T23:38:49Z,1680000,False,-216.0,140.0,1,left,MISS A. Pokusevski 25' running 3PT,[1630197],1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
170,PT10M57.00S,2023-03-31T23:38:44.2Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,36,36,2023-03-31T23:38:49Z,1690000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,169.0,2.0,1.0,1.0,,,,,,,,,,,,,,
