actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
515,PT11M45.00S,2023-04-08T00:53:45.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,45.02299605781866,14.162071078431374,1610612754,87,96,2023-04-08T00:54:01Z,5120000,False,179.0,371.0,1,left,MISS B. Hield 41' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,41.17,Missed,,,,,,,,,,,,,,,,,,
516,PT11M42.00S,2023-04-08T00:53:48.2Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,87,96,2023-04-08T00:54:22Z,5130000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,515.0,5.0,4.0,1.0,,,,,,,,,,,,,,
517,PT11M28.00S,2023-04-08T00:54:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631197,85.75886990801577,49.01960784313725,1610612765,87,96,2023-04-08T01:15:28Z,5140000,False,-5.0,81.0,1,right,MISS J. Rhoden 8' turnaround Shot,[1631197],1610612765.0,DET,turnaround,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
518,PT11M25.00S,2023-04-08T00:54:04.9Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,87,96,2023-04-08T00:54:04Z,5150000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,517.0,3.0,3.0,0.0,,,,,,,,,,,,,,
519,PT11M21.00S,2023-04-08T00:54:09.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,33.327858081471746,49.754901960784316,1610612754,90,96,2023-04-08T00:54:13Z,5160000,False,1.0,261.0,1,left,B. Hield 26' 3PT running (14 PTS) (G. Hill 2 AST),"[1627741, 201588]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,,,14.0,G. Hill,201588.0,2.0,,,,,,
521,PT11M02.00S,2023-04-08T00:54:28.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,90.09526938239159,55.392156862745104,1610612765,90,96,2023-04-08T01:16:26Z,5180000,False,27.0,41.0,1,right,MISS M. Bagley III turnaround Hook,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
522,PT11M00.00S,2023-04-08T00:54:30.1Z,4,REGULAR,rebound,defensive,[],1628221,,,1610612754,90,96,2023-04-08T00:54:32Z,5190000,False,,,0,,G. York REBOUND (Off:0 Def:4),[1628221],1610612754.0,IND,,,,York,G. York,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,4.0,4.0,0.0,,,,,,,,,,,,,,
523,PT10M53.00S,2023-04-08T00:54:36.9Z,4,REGULAR,3pt,Jump Shot,[],1628221,31.61957950065703,50.73529411764706,1610612754,90,96,2023-04-08T00:54:41Z,5200000,False,-4.0,245.0,1,left,MISS G. York 24' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
524,PT10M50.00S,2023-04-08T00:54:39.9Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,90,96,2023-04-08T00:54:41Z,5210000,False,,,0,,J. Ivey REBOUND (Off:0 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,523.0,4.0,4.0,0.0,,,,,,,,,,,,,,
525,PT10M38.00S,2023-04-08T00:54:51.6Z,4,REGULAR,3pt,Jump Shot,[],202709,94.43166885676742,95.83333333333334,1610612765,90,99,2023-04-08T00:54:57Z,5220000,False,229.0,0.0,1,right,C. Joseph 3PT  (12 PTS) (J. Ivey 8 AST),"[202709, 1631093]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,,,,,12.0,J. Ivey,1631093.0,8.0,,,,,,
527,PT10M28.00S,2023-04-08T00:55:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,11.908672798948752,50.49019607843137,1610612754,92,99,2023-04-08T01:17:32Z,5240000,False,-2.0,59.0,1,left,I. Jackson cutting Layup (13 PTS) (G. Hill 3 AST),"[1630543, 201588]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,,,13.0,G. Hill,201588.0,3.0,,,,,,
529,PT10M14.00S,2023-04-08T00:55:16.1Z,4,REGULAR,2pt,Jump Shot,[],1631093,81.15965834428384,30.88235294117647,1610612765,92,99,2023-04-08T00:55:22Z,5260000,False,-96.0,125.0,1,right,MISS J. Ivey 15' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,15.7,Missed,,,,,,,,,,,,,,,,,,
530,PT10M10.00S,2023-04-08T00:55:20.1Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,92,99,2023-04-08T00:55:22Z,5270000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,
531,PT10M06.00S,2023-04-08T00:55:24.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,31.488173455978973,60.78431372549019,1610612754,95,99,2023-04-08T00:55:31Z,5280000,False,-54.0,243.0,1,left,B. Hield 24' 3PT running (17 PTS) (G. Hill 4 AST),"[1627741, 201588]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,,,,,17.0,G. Hill,201588.0,4.0,,,,,,
533,PT09M42.00S,2023-04-08T00:55:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.32917214191852,57.84313725490197,1610612765,95,101,2023-04-08T00:55:55Z,5300000,False,39.0,20.0,1,right,R. Hampton driving finger roll Layup (10 PTS),[1630181],1610612765.0,DET,driving finger roll,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,,,,,,,,,10.0,,,,,,,,,
534,PT09M30.00S,2023-04-08T00:56:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.440867279894875,54.166666666666664,1610612754,95,101,2023-04-08T00:56:05Z,5310000,False,-21.0,17.0,1,left,MISS B. Hield driving Layup,[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
535,PT09M30.00S,2023-04-08T00:56:04.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,95,101,2023-04-08T00:56:04Z,5320000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,534.0,,,,,,,,,,,,,,,,,
537,PT09M19.00S,2023-04-08T00:56:23.3Z,4,REGULAR,3pt,Jump Shot,[],202709,69.72733245729303,26.96078431372549,1610612765,95,104,2023-04-08T01:19:53Z,5340000,False,-115.0,232.0,1,right,C. Joseph 25' 3PT step back (15 PTS),[202709],1610612765.0,DET,step back,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.91,Made,,,,,,,,,15.0,,,,,,,,,
538,PT09M01.00S,2023-04-08T00:56:41.2Z,4,REGULAR,3pt,Jump Shot,[],1628221,14.799605781865965,2.2058823529411766,1610612754,95,104,2023-04-08T00:56:46Z,5350000,False,239.0,87.0,1,left,MISS G. York 25' step back 3PT - blocked,"[1628221, 1630181]",1610612754.0,IND,step back,,,York,G. York,,,,,Right Corner 3,24+ Right,25.42,Missed,,,,,,,Hampton,1630181.0,,,,,,,,,,
539,PT09M01.00S,2023-04-08T00:56:41.2Z,4,REGULAR,block,,[],1630181,,,1610612754,95,104,2023-04-08T00:56:44Z,5360000,False,,,0,,R. Hampton BLOCK (1 BLK),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
540,PT08M57.00S,2023-04-08T00:56:45.2Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,95,104,2023-04-08T00:56:46Z,5370000,False,,,0,,C. Joseph REBOUND (Off:1 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,,,538.0,3.0,2.0,1.0,,,,,,,,,,,,,,
541,PT08M47.00S,2023-04-08T00:56:55.2Z,4,REGULAR,2pt,Jump Shot,[],1631093,77.61169513797634,51.71568627450981,1610612765,95,104,2023-04-08T00:56:59Z,5380000,False,9.0,158.0,1,right,MISS J. Ivey 15' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,15.82,Missed,,,,,,,,,,,,,,,,,,
542,PT08M44.00S,2023-04-08T00:56:58.2Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,95,104,2023-04-08T00:56:59Z,5390000,False,,,0,,I. Jackson REBOUND (Off:2 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Center,,,541.0,5.0,3.0,2.0,,,,,,,,,,,,,,
543,PT08M40.00S,2023-04-08T00:57:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201588,7.440867279894875,43.872549019607845,1610612754,97,104,2023-04-08T00:57:07Z,5400000,False,31.0,17.0,1,left,G. Hill running finger roll Layup (5 PTS),[201588],1610612754.0,IND,running finger roll,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,5.0,,,,,,,,,
544,PT08M20.00S,2023-04-08T00:57:23.4Z,4,REGULAR,3pt,Jump Shot,[],1628963,68.9388961892247,27.696078431372552,1610612765,97,107,2023-04-08T00:57:27Z,5410000,False,-112.0,239.0,1,right,M. Bagley III 26' 3PT  (14 PTS) (C. Joseph 3 AST),"[1628963, 202709]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,,,,,14.0,C. Joseph,202709.0,3.0,,,,,,
546,PT08M07.00S,2023-04-08T00:57:35.7Z,4,REGULAR,3pt,Jump Shot,[],201588,17.16491458607096,96.07843137254902,1610612754,97,107,2023-04-08T00:57:42Z,5430000,False,-230.0,109.0,1,left,MISS G. Hill 25' 3PT,[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
547,PT08M05.00S,2023-04-08T00:57:38.9Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,97,107,2023-04-08T00:57:38Z,5440000,False,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,546.0,6.0,3.0,3.0,,,,,,,,,,,,,,
548,PT08M05.00S,2023-04-08T00:57:44.9Z,4,REGULAR,foul,personal,[],202709,,,1610612754,97,107,2023-04-08T00:57:53Z,5450000,False,,,0,,C. Joseph personal FOUL (4 PF),"[202709, 1630543]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,,,4.0,0.0,Jackson,1630543.0
550,PT07M56.00S,2023-04-08T00:58:17.5Z,4,REGULAR,foul,personal,['2freethrow'],202709,,,1610612754,97,107,2023-04-08T00:58:23Z,5470000,False,,,0,,C. Joseph shooting personal FOUL (5 PF) (Hill 2 FT),"[202709, 201588]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,,,,,5.0,0.0,Hill,201588.0
552,PT07M56.00S,2023-04-08T00:58:46.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201588,,,1610612754,98,107,2023-04-08T00:58:46Z,5490000,False,,,0,,G. Hill Free Throw 1 of 2 (6 PTS),[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
553,PT07M56.00S,2023-04-08T00:58:47.0Z,4,REGULAR,substitution,out,[],202709,,,1610612754,98,107,2023-04-08T00:58:49Z,5500000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M56.00S,2023-04-08T00:58:47.0Z,4,REGULAR,substitution,in,[],1630165,,,1610612754,98,107,2023-04-08T00:58:49Z,5510000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M56.00S,2023-04-08T00:59:06.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201588,,,1610612754,99,107,2023-04-08T00:59:06Z,5520000,False,,,0,,G. Hill Free Throw 2 of 2 (7 PTS),[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
559,PT07M40.00S,2023-04-08T00:59:24.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631197,92.59198423127464,45.83333333333333,1610612765,99,107,2023-04-08T00:59:29Z,5530000,False,-21.0,17.0,1,right,MISS J. Rhoden driving Layup - blocked,"[1631197, 1630543]",1610612765.0,DET,driving,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,Jackson,1630543.0,,,,,,,,,,
560,PT07M40.00S,2023-04-08T00:59:24.2Z,4,REGULAR,block,,[],1630543,,,1610612765,99,107,2023-04-08T00:59:26Z,5540000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M35.00S,2023-04-08T00:59:29.2Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612765,99,107,2023-04-08T00:59:29Z,5550000,False,,,0,,J. Ivey REBOUND (Off:1 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,559.0,5.0,4.0,1.0,,,,,,,,,,,,,,
562,PT07M34.00S,2023-04-08T00:59:30.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631197,92.9862023653088,39.46078431372549,1610612765,99,107,2023-04-08T00:59:38Z,5560000,False,-53.0,13.0,1,right,MISS J. Rhoden Jump Shot - blocked,"[1631197, 1630543]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,Jackson,1630543.0,,,,,,,,,,
563,PT07M34.00S,2023-04-08T00:59:30.6Z,4,REGULAR,block,,[],1630543,,,1610612765,99,107,2023-04-08T00:59:33Z,5570000,False,,,0,,I. Jackson BLOCK (3 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT07M33.00S,2023-04-08T00:59:31.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,99,107,2023-04-08T00:59:38Z,5580000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,562.0,,,,,,,,,,,,,,,,,
566,PT07M32.00S,2023-04-08T00:59:55.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628963,93.9060446780552,74.26470588235294,1610612765,99,107,2023-04-08T01:00:01Z,5600000,False,121.0,5.0,1,right,MISS M. Bagley III 12' fadeaway Shot,[1628963],1610612765.0,DET,fadeaway,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,12.14,Missed,,,,,,,,,,,,,,,,,,
567,PT07M28.00S,2023-04-08T00:59:59.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,99,107,2023-04-08T01:00:02Z,5610000,False,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,566.0,5.0,5.0,0.0,,,,,,,,,,,,,,
569,PT07M23.00S,2023-04-08T01:00:03.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,6.521024967148489,49.01960784313725,1610612754,99,107,2023-04-08T01:00:14Z,5630000,False,5.0,9.0,1,left,MISS I. Jackson running DUNK - blocked,"[1630543, 1628963]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,Bagley III,1628963.0,,,,,,,,,,
570,PT07M23.00S,2023-04-08T01:00:03.9Z,4,REGULAR,block,,[],1628963,,,1610612754,99,107,2023-04-08T01:00:06Z,5640000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT07M20.00S,2023-04-08T01:00:06.9Z,4,REGULAR,rebound,defensive,[],1631197,,,1610612765,99,107,2023-04-08T01:00:14Z,5650000,False,,,0,,J. Rhoden REBOUND (Off:1 Def:5),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,569.0,6.0,5.0,1.0,,,,,,,,,,,,,,
572,PT07M05.00S,2023-04-08T01:00:26.4Z,4,REGULAR,foul,personal,['3freethrow'],201588,,,1610612765,99,107,2023-04-08T01:00:33Z,5660000,False,,,0,,G. Hill shooting personal FOUL (1 PF) (Hayes 3 FT),"[201588, 1630165]",1610612754.0,IND,shooting,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,,,,,,,,,,1.0,0.0,Hayes,1630165.0
574,PT07M05.00S,2023-04-08T01:00:59.2Z,4,REGULAR,freethrow,1 of 3,[],1630165,,,1610612765,99,108,2023-04-08T01:00:59Z,5680000,False,,,0,,K. Hayes Free Throw 1 of 3 (22 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
575,PT07M05.00S,2023-04-08T01:01:13.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,99,108,2023-04-08T01:01:13Z,5690000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M05.00S,2023-04-08T01:04:23.6Z,4,REGULAR,freethrow,2 of 3,[],1630165,,,1610612765,99,109,2023-04-08T01:04:23Z,5700000,False,,,0,,K. Hayes Free Throw 2 of 3 (23 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
577,PT07M05.00S,2023-04-08T01:04:24.3Z,4,REGULAR,substitution,out,[],1630543,,,1610612765,99,109,2023-04-08T01:04:27Z,5710000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M05.00S,2023-04-08T01:04:24.3Z,4,REGULAR,substitution,in,[],201949,,,1610612765,99,109,2023-04-08T01:04:27Z,5720000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M05.00S,2023-04-08T01:04:43.7Z,4,REGULAR,freethrow,3 of 3,[],1630165,,,1610612765,99,110,2023-04-08T01:04:43Z,5730000,False,,,0,,K. Hayes Free Throw 3 of 3 (24 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
580,PT06M56.00S,2023-04-08T01:04:57.1Z,4,REGULAR,turnover,lost ball,[],201949,,,1610612754,99,110,2023-04-08T01:05:01Z,5740000,False,,,0,,J. Johnson lost ball TURNOVER (3 TO),"[201949, 1630165]",1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,3.0,,,,,,,Hayes,1630165.0,,,,
581,PT06M56.00S,2023-04-08T01:04:57.1Z,4,REGULAR,steal,,[],1630165,,,1610612765,99,110,2023-04-08T01:04:58Z,5750000,False,,,0,,K. Hayes STEAL (4 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
582,PT06M33.00S,2023-04-08T01:05:19.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631093,83.78777923784494,37.745098039215684,1610612765,99,112,2023-04-08T01:05:24Z,5760000,False,-61.0,100.0,1,right,J. Ivey 11' fadeaway Jump Shot (26 PTS),[1631093],1610612765.0,DET,fadeaway,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,11.72,Made,,,,,,,,,26.0,,,,,,,,,
583,PT06M20.00S,2023-04-08T01:05:31.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,27.54599211563732,88.23529411764706,1610612754,102,112,2023-04-08T01:05:36Z,5770000,False,-191.0,206.0,1,left,B. Hield 28' 3PT  (20 PTS) (B. Mathurin 3 AST),"[1627741, 1631097]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,28.14,Made,,,,,,,,,20.0,B. Mathurin,1631097.0,3.0,,,,,,
585,PT05M54.00S,2023-04-08T01:05:58.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,88.38699080157687,44.11764705882353,1610612765,102,112,2023-04-08T01:06:02Z,5790000,False,-29.0,57.0,1,right,MISS R. Hampton 6' pullup Shot,[1630181],1610612765.0,DET,pullup,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
586,PT05M51.00S,2023-04-08T01:06:01.2Z,4,REGULAR,rebound,offensive,[],1630181,,,1610612765,102,112,2023-04-08T01:06:02Z,5800000,False,,,0,,R. Hampton REBOUND (Off:1 Def:5),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,,,585.0,6.0,5.0,1.0,,,,,,,,,,,,,,
587,PT05M51.00S,2023-04-08T01:06:00.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630181,94.40999984741211,50.0,1610612765,102,112,2023-04-08T01:06:03Z,5810000,False,0.0,0.0,1,right,MISS R. Hampton tip Layup,[1630181],1610612765.0,DET,tip,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
588,PT05M51.00S,2023-04-08T01:06:00.9Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,102,112,2023-04-08T01:06:03Z,5820000,False,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,587.0,6.0,6.0,0.0,,,,,,,,,,,,,,
589,PT05M36.00S,2023-04-08T01:06:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201588,7.5722733245729295,42.15686274509804,1610612754,104,112,2023-04-08T01:06:21Z,5830000,False,39.0,19.0,1,left,G. Hill driving Layup (9 PTS) (B. Hield 2 AST),"[201588, 1627741]",1610612754.0,IND,driving,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,,,,,9.0,B. Hield,1627741.0,2.0,,,,,,
591,PT05M14.00S,2023-04-08T01:06:38.0Z,4,REGULAR,turnover,bad pass,[],1628963,,,1610612765,104,112,2023-04-08T01:06:41Z,5850000,False,,,0,,M. Bagley III bad pass TURNOVER (2 TO),"[1628963, 201949]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,Johnson,201949.0,,,,
592,PT05M14.00S,2023-04-08T01:06:38.0Z,4,REGULAR,steal,,[],201949,,,1610612754,104,112,2023-04-08T01:06:39Z,5860000,False,,,0,,J. Johnson STEAL (1 STL),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT05M10.00S,2023-04-08T01:06:41.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,21.107095926412615,8.088235294117647,1610612754,104,112,2023-04-08T01:06:47Z,5870000,False,210.0,146.0,1,left,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
594,PT05M06.00S,2023-04-08T01:06:45.7Z,4,REGULAR,rebound,offensive,[],201588,,,1610612754,104,112,2023-04-08T01:06:45Z,5880000,False,,,0,,G. Hill REBOUND (Off:1 Def:0),[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,,,593.0,1.0,0.0,1.0,,,,,,,,,,,,,,
595,PT05M03.00S,2023-04-08T01:06:48.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627741,5.732588699080158,51.225490196078425,1610612754,106,112,2023-04-08T01:06:53Z,5890000,False,-6.0,1.0,1,left,B. Hield driving DUNK (22 PTS) (G. Hill 5 AST),"[1627741, 201588]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,22.0,G. Hill,201588.0,5.0,,,,,,
597,PT05M02.00S,2023-04-08T01:06:56.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,106,112,2023-04-08T01:06:56Z,5910000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M02.00S,2023-04-08T01:09:05.2Z,4,REGULAR,substitution,out,[],201588,,,1610612765,106,112,2023-04-08T01:09:51Z,5920000,False,,,0,,SUB out: G. Hill,[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M02.00S,2023-04-08T01:09:05.2Z,4,REGULAR,substitution,out,[],201949,,,1610612765,106,112,2023-04-08T01:09:51Z,5930000,False,,,0,,SUB out: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M02.00S,2023-04-08T01:09:05.2Z,4,REGULAR,substitution,out,[],1630181,,,1610612765,106,112,2023-04-08T01:09:51Z,5940000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
