actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
659,PT05M29.00S,2022-11-08T02:44:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627742,5.469776609724048,46.07843137254902,1610612740,117,103,2022-11-08T03:02:30Z,5955000,20.0,-1.0,1,left,MISS B. Ingram tip Layup,[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,1.96,Missed,,,,,,,,,,,,,,,
660,PT05M27.00S,2022-11-08T02:44:10.8Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,117,103,2022-11-08T03:02:30Z,5957500,,,0,,Z. Williamson REBOUND (Off:3 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,659.0,6.0,3.0,3.0,,,,,,,,,
602,PT05M27.00S,2022-11-08T02:44:10.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629627,7.440867279894875,51.470588235294116,1610612740,117,105,2022-11-08T03:02:01Z,5960000,-7.0,17.0,1,left,Z. Williamson tip Layup (26 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.89,Made,,,,,,,26.0,,,,,,,,
603,PT05M11.00S,2022-11-08T02:44:26.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612754,117,105,2022-11-08T02:44:39Z,5970000,,,0,,B. Ingram personal FOUL (2 PF) (Turner 2 FT),"[1627742, 1626167]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Turner,1626167.0
605,PT05M11.00S,2022-11-08T02:45:00.0Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,118,105,2022-11-08T02:45:00Z,5990000,,,0,,M. Turner Free Throw 1 of 2 (32 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,32.0,,,,,,,,
606,PT05M11.00S,2022-11-08T02:45:00.6Z,4,REGULAR,substitution,out,[],1628984,,,1610612754,118,105,2022-11-08T02:45:05Z,6000000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M11.00S,2022-11-08T02:45:00.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612754,118,105,2022-11-08T02:45:05Z,6010000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M11.00S,2022-11-08T02:45:23.6Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,119,105,2022-11-08T02:45:23Z,6020000,,,0,,M. Turner Free Throw 2 of 2 (33 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,33.0,,,,,,,,
609,PT05M03.00S,2022-11-08T02:45:34.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.296320630749015,50.98039215686274,1610612740,119,107,2022-11-08T02:45:38Z,6030000,-5.0,110.0,1,left,C. McCollum 11' pullup Jump Shot (9 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,11.02,Made,,,,,,,9.0,,,,,,,,
610,PT04M45.00S,2022-11-08T02:45:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.72339027595268,53.18627450980392,1610612754,119,107,2022-11-08T02:46:00Z,6040000,16.0,16.0,1,right,MISS M. Turner cutting finger roll Layup,[1626167],1610612754.0,IND,cutting finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
611,PT04M39.00S,2022-11-08T02:45:58.8Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,119,107,2022-11-08T02:46:00Z,6050000,,,0,,Z. Williamson REBOUND (Off:3 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,610.0,7.0,4.0,3.0,,,,,,,,,
612,PT04M35.00S,2022-11-08T02:46:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,6.783837056504599,46.81372549019608,1610612740,119,109,2022-11-08T02:46:06Z,6060000,16.0,11.0,1,left,H. Jones running finger roll Layup (10 PTS) (B. Ingram 2 AST),"[1630529, 1627742]",1610612740.0,NOP,running finger roll,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1.95,Made,,,,,,,10.0,B. Ingram,1627742.0,2.0,,,,,
615,PT04M11.00S,2022-11-08T02:46:39.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,85.62746386333771,95.58823529411765,1610612754,122,109,2022-11-08T02:46:43Z,6090000,228.0,83.0,1,right,B. Hield 24' 3PT  (20 PTS) (T. Haliburton 13 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,24.24,Made,,,,,,,20.0,T. Haliburton,1630169.0,13.0,,,,,
617,PT03M58.00S,2022-11-08T02:46:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,52.450980392156865,1610612740,122,109,2022-11-08T02:46:58Z,6110000,-12.0,5.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.33,Missed,,,,,,,,,,,,,,,
619,PT03M54.00S,2022-11-08T02:46:56.1Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,122,109,2022-11-08T02:46:58Z,6130000,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,617.0,5.0,3.0,2.0,,,,,,,,,
620,PT03M53.00S,2022-11-08T02:46:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,7.30946123521682,56.127450980392155,1610612740,122,111,2022-11-08T02:47:08Z,6140000,-31.0,16.0,1,left,H. Jones driving finger roll Layup (12 PTS) (Z. Williamson 5 AST),"[1630529, 1629627]",1610612740.0,NOP,driving finger roll,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,3.46,Made,,,,,,,12.0,Z. Williamson,1629627.0,5.0,,,,,
622,PT03M53.00S,2022-11-08T02:47:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627741,,,1610612740,122,111,2022-11-08T02:47:13Z,6160000,,,0,,B. Hield shooting personal FOUL (3 PF) (Jones 1 FT),"[1627741, 1630529]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Jones,1630529.0
624,PT03M53.00S,2022-11-08T02:47:31.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630529,,,1610612740,122,112,2022-11-08T02:47:31Z,6180000,,,0,,H. Jones Free Throw 1 of 1 (13 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
629,PT03M31.00S,2022-11-08T02:47:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,73.40670170827858,87.25490196078431,1610612754,122,112,2022-11-08T02:50:43Z,6195000,186.0,197.0,1,right,MISS T. Haliburton 27' 3PT - blocked,"[1630169, 1630529]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,27.15,Missed,Jones,1630529.0,,,,,,,,,,,,,
630,PT03M31.00S,2022-11-08T02:47:55.5Z,4,REGULAR,block,,[],1630529,,,1610612754,122,112,2022-11-08T02:50:43Z,6202500,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
631,PT03M31.00S,2022-11-08T02:47:55.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,122,112,2022-11-08T02:50:43Z,6206250,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,629.0,,,,,,,,,,,,
627,PT03M31.00S,2022-11-08T02:48:20.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612740,122,112,2022-11-08T02:51:09Z,6210000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M16.00S,2022-11-08T02:51:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.610381077529567,60.29411764705882,1610612740,122,114,2022-11-08T02:51:55Z,6230000,-51.0,122.0,1,left,B. Ingram 13' floating Jump Shot (24 PTS),[1627742],1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,13.28,Made,,,,,,,24.0,,,,,,,,
634,PT02M49.00S,2022-11-08T02:52:15.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,87.72996057818659,39.705882352941174,1610612754,124,114,2022-11-08T03:05:39Z,6240000,-51.0,63.0,1,right,M. Turner 8' turnaround Hook (35 PTS) (A. Nembhard 5 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,,8.12,Made,,,,,,,35.0,A. Nembhard,1629614.0,5.0,,,,,
636,PT02M24.00S,2022-11-08T02:52:41.3Z,4,REGULAR,2pt,Jump Shot,[],1627742,25.969119579500656,63.23529411764706,1610612740,124,116,2022-11-08T02:52:45Z,6260000,-66.0,192.0,1,left,B. Ingram 20' pullup Jump Shot (26 PTS) (Z. Williamson 6 AST),"[1627742, 1629627]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,20.27,Made,,,,,,,26.0,Z. Williamson,1629627.0,6.0,,,,,
638,PT01M57.00S,2022-11-08T02:53:10.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612754,124,116,2022-11-08T02:53:15Z,6280000,,,0,,H. Jones shooting personal FOUL (2 PF) (Turner 2 FT),"[1630529, 1626167]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Turner,1626167.0
640,PT01M57.00S,2022-11-08T02:53:36.4Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,125,116,2022-11-08T02:53:36Z,6300000,,,0,,M. Turner Free Throw 1 of 2 (36 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,36.0,,,,,,,,
641,PT01M57.00S,2022-11-08T02:53:52.2Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,126,116,2022-11-08T02:53:52Z,6310000,,,0,,M. Turner Free Throw 2 of 2 (37 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,37.0,,,,,,,,
642,PT01M44.00S,2022-11-08T02:54:06.7Z,4,REGULAR,3pt,Jump Shot,[],1630529,7.178055190538765,3.431372549019608,1610612740,126,116,2022-11-08T02:54:12Z,6320000,233.0,15.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,23.33,Missed,,,,,,,,,,,,,,,
643,PT01M38.00S,2022-11-08T02:54:12.7Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,126,116,2022-11-08T02:54:12Z,6330000,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,,642.0,2.0,2.0,0.0,,,,,,,,,
644,PT01M19.00S,2022-11-08T02:54:31.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,80.6340341655716,53.67647058823529,1610612754,126,116,2022-11-08T03:06:31Z,6340000,18.0,130.0,1,right,MISS A. Nembhard 13' turnaround fadeaway Shot,[1629614],1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,13.08,Missed,,,,,,,,,,,,,,,
645,PT01M15.00S,2022-11-08T02:54:35.5Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,126,116,2022-11-08T02:54:36Z,6350000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,644.0,2.0,2.0,0.0,,,,,,,,,
646,PT01M12.00S,2022-11-08T02:54:38.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,18.084756898817346,93.38235294117648,1610612740,126,119,2022-11-08T02:54:45Z,6360000,-217.0,117.0,1,left,B. Ingram 24' 3PT running (29 PTS) (C. McCollum 7 AST),"[1627742, 203468]",1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,24.67,Made,,,,,,,29.0,C. McCollum,203468.0,7.0,,,,,
648,PT00M50.80S,2022-11-08T02:55:02.9Z,4,REGULAR,3pt,Jump Shot,[],1629614,65.1281208935611,36.27450980392157,1610612754,129,119,2022-11-08T02:55:07Z,6380000,-69.0,275.0,1,right,A. Nembhard 28' 3PT  (15 PTS) (B. Mathurin 5 AST),"[1629614, 1631097]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,28.37,Made,,,,,,,15.0,B. Mathurin,1631097.0,5.0,,,,,
650,PT00M49.70S,2022-11-08T02:55:15.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,129,119,2022-11-08T02:55:15Z,6400000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M44.30S,2022-11-08T02:56:56.1Z,4,REGULAR,3pt,Jump Shot,[],1627742,14.011169513797633,97.05882352941177,1610612740,129,119,2022-11-08T02:56:59Z,6410000,-235.0,79.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,24.83,Missed,,,,,,,,,,,,,,,
652,PT00M41.70S,2022-11-08T02:56:58.7Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,129,119,2022-11-08T02:56:59Z,6420000,,,0,,M. Turner REBOUND (Off:2 Def:10),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,651.0,12.0,10.0,2.0,,,,,,,,,
653,PT00M20.70S,2022-11-08T02:57:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,86.28449408672799,50.0,1610612754,129,119,2022-11-08T02:57:24Z,6430000,0.0,76.0,1,right,MISS A. Nembhard 7' driving floating Shot,[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
654,PT00M17.90S,2022-11-08T02:57:22.5Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,129,119,2022-11-08T02:57:24Z,6440000,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,653.0,6.0,5.0,1.0,,,,,,,,,
655,PT00M04.40S,2022-11-08T02:57:36.0Z,4,REGULAR,3pt,Jump Shot,[],1630529,21.369908015768726,9.068627450980392,1610612740,129,122,2022-11-08T02:57:40Z,6450000,205.0,148.0,1,left,H. Jones 25' 3PT  (16 PTS) (Z. Williamson 7 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.28,Made,,,,,,,16.0,Z. Williamson,1629627.0,7.0,,,,,
657,PT00M00.00S,2022-11-08T02:57:44.5Z,4,REGULAR,period,end,[],0,,,1610612754,129,122,2022-11-08T02:57:44Z,6470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2022-11-08T02:57:48.5Z,4,REGULAR,game,end,[],0,,,0,129,122,2022-11-08T02:57:48Z,6480000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
