actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
426,PT03M56.00S,2022-11-05T00:42:53.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,78,74,2022-11-05T00:43:25Z,4200000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,425.0,3.0,3.0,0.0,,,,,,,,,,,,,,
427,PT03M50.00S,2022-11-05T00:42:59.2Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,78,74,2022-11-05T00:43:03Z,4210000,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 204456]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,,
428,PT03M50.00S,2022-11-05T00:42:59.2Z,3,REGULAR,steal,,[],204456,,,1610612754,78,74,2022-11-05T00:48:38Z,4220000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT03M46.00S,2022-11-05T00:43:02.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,27.808804204993432,85.5392156862745,1610612754,78,74,2022-11-05T00:43:08Z,4230000,-178.0,209.0,1,left,MISS B. Hield 27' running pullup 3PT,[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
430,PT03M43.00S,2022-11-05T00:43:05.9Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,78,74,2022-11-05T00:43:08Z,4240000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,429.0,4.0,4.0,0.0,,,,,,,,,,,,,,
431,PT03M30.00S,2022-11-05T00:43:19.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,67.88764783180025,75.0,1610612748,78,74,2022-11-05T00:43:22Z,4250000,125.0,249.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,27.9,Missed,,,,,,,,,,,,,,,,,,
432,PT03M28.00S,2022-11-05T00:43:21.1Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,78,74,2022-11-05T00:43:22Z,4260000,,,0,,B. Hield REBOUND (Off:0 Def:8),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,431.0,8.0,8.0,0.0,,,,,,,,,,,,,,
433,PT03M11.00S,2022-11-05T00:43:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,4.944152431011826,51.225490196078425,1610612754,80,74,2022-11-05T00:43:43Z,4270000,-6.0,-6.0,1,left,B. Mathurin driving finger roll Layup (16 PTS) (M. Turner 1 AST),"[1631097, 1626167]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,16.0,M. Turner,1626167.0,1.0,,,,,,,,,,
434,PT03M11.00S,2022-11-05T00:43:43.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,80,74,2022-11-05T00:43:43Z,4280000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,out,[],1626167,,,1610612748,80,74,2022-11-05T00:45:14Z,4290000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,out,[],200768,,,1610612748,80,74,2022-11-05T00:45:14Z,4300000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,80,74,2022-11-05T00:45:14Z,4310000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,80,74,2022-11-05T00:45:14Z,4320000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,in,[],1630543,,,1610612748,80,74,2022-11-05T00:45:14Z,4330000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,in,[],203473,,,1610612748,80,74,2022-11-05T00:45:14Z,4340000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,80,74,2022-11-05T00:45:14Z,4350000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M11.00S,2022-11-05T00:44:56.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,80,74,2022-11-05T00:45:14Z,4360000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M53.00S,2022-11-05T00:45:38.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,83.919185282523,23.774509803921568,1610612748,80,74,2022-11-05T00:45:42Z,4370000,-131.0,99.0,1,right,MISS T. Herro 16' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,16.41,Missed,,,,,,,,,,,,,,,,,,
445,PT02M50.00S,2022-11-05T00:45:41.3Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,80,74,2022-11-05T00:45:42Z,4380000,,,0,,T. Haliburton REBOUND (Off:0 Def:6),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,444.0,6.0,6.0,0.0,,,,,,,,,,,,,,
446,PT02M43.00S,2022-11-05T00:45:49.9Z,3,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,80,74,2022-11-05T00:45:54Z,4390000,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (3 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2530.0,3.0,,,,,,,,
448,PT02M29.00S,2022-11-05T00:46:17.7Z,3,REGULAR,substitution,out,[],1631097,,,1610612748,80,74,2022-11-05T00:46:25Z,4410000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M29.00S,2022-11-05T00:46:17.7Z,3,REGULAR,substitution,in,[],1629614,,,1610612748,80,74,2022-11-05T00:46:25Z,4420000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M23.00S,2022-11-05T00:46:37.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,64.60249671484888,45.588235294117645,1610612748,80,74,2022-11-05T00:46:41Z,4430000,-22.0,280.0,1,right,MISS D. Robinson 28' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,28.11,Missed,,,,,,,,,,,,,,,,,,
451,PT02M19.00S,2022-11-05T00:46:41.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,80,74,2022-11-05T00:46:41Z,4440000,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,450.0,2.0,2.0,0.0,,,,,,,,,,,,,,
453,PT02M05.00S,2022-11-05T00:47:10.1Z,3,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612754,80,74,2022-11-05T00:47:15Z,4460000,,,0,,B. Hield bad pass out-of-bounds TURNOVER (3 TO),[1627741],1610612754.0,IND,bad pass,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1155.0,3.0,,,,,,,,
454,PT01M45.00S,2022-11-05T00:47:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,93.11760840998686,50.73529411764706,1610612748,80,74,2022-11-05T00:47:40Z,4470000,4.0,12.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
455,PT01M43.00S,2022-11-05T00:47:38.4Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,80,74,2022-11-05T00:47:40Z,4480000,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,454.0,3.0,3.0,0.0,,,,,,,,,,,,,,
456,PT01M38.00S,2022-11-05T00:47:43.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,29.6484888304862,77.45098039215686,1610612754,80,74,2022-11-05T00:47:49Z,4490000,-137.0,226.0,1,left,MISS T. Haliburton 26' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
457,PT01M34.00S,2022-11-05T00:47:47.7Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,80,74,2022-11-05T00:47:49Z,4500000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,,,
459,PT01M24.00S,2022-11-05T00:47:56.9Z,3,REGULAR,turnover,bad pass,[],1628997,,,1610612748,80,74,2022-11-05T00:47:59Z,4510000,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1630169]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,
460,PT01M24.00S,2022-11-05T00:47:56.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,80,74,2022-11-05T00:47:58Z,4520000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
461,PT01M20.00S,2022-11-05T00:48:03.9Z,3,REGULAR,turnover,traveling,[],1627741,,,1610612754,80,74,2022-11-05T00:48:11Z,4530000,,,0,,B. Hield traveling TURNOVER (4 TO),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,4.0,,,,,,,,
462,PT01M20.00S,2022-11-05T00:48:14.7Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,80,74,2022-11-05T00:48:22Z,4540000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M20.00S,2022-11-05T00:48:14.7Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,80,74,2022-11-05T00:48:22Z,4550000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M20.00S,2022-11-05T00:48:14.7Z,3,REGULAR,substitution,in,[],200768,,,1610612748,80,74,2022-11-05T00:48:22Z,4560000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M20.00S,2022-11-05T00:48:14.7Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,80,74,2022-11-05T00:48:22Z,4570000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M58.80S,2022-11-05T00:48:52.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,79.71419185282524,4.6568627450980395,1610612748,80,77,2022-11-05T00:53:29Z,4580000,-227.0,138.0,1,right,G. Vincent 26' 3PT step back (10 PTS) (M. Strus 2 AST),"[1629216, 1629622]",1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.55,Made,,,,,10.0,M. Strus,1629622.0,2.0,,,,,,,,,,
468,PT00M42.90S,2022-11-05T00:49:33.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,29.911300919842315,78.92156862745098,1610612754,80,77,2022-11-05T00:49:41Z,4600000,-145.0,229.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
469,PT00M39.40S,2022-11-05T00:49:37.2Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,80,77,2022-11-05T00:49:37Z,4610000,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Left Center,,,468.0,4.0,3.0,1.0,,,,,,,,,,,,,,
470,PT00M33.00S,2022-11-05T00:49:43.6Z,3,REGULAR,3pt,Jump Shot,[],200768,78.40013140604468,6.862745098039216,1610612748,80,77,2022-11-05T00:54:14Z,4620000,-216.0,151.0,1,right,MISS K. Lowry 26' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
472,PT00M30.20S,2022-11-05T00:49:46.4Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,80,77,2022-11-05T00:49:48Z,4630000,,,0,,T. McConnell REBOUND (Off:0 Def:6),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,470.0,6.0,6.0,0.0,,,,,,,,,,,,,,
473,PT00M13.90S,2022-11-05T00:50:28.0Z,3,REGULAR,foul,personal,[],203473,,,1610612754,80,77,2022-11-05T00:51:54Z,4640000,,,0,,D. Dedmon personal FOUL (2 PF),"[203473, 1630543]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Jackson,1630543.0,,
476,PT00M13.90S,2022-11-05T00:52:02.0Z,3,REGULAR,substitution,out,[],1629130,,,1610612754,80,77,2022-11-05T00:52:14Z,4670000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M13.90S,2022-11-05T00:52:02.0Z,3,REGULAR,substitution,in,[],1628997,,,1610612754,80,77,2022-11-05T00:52:14Z,4680000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M10.70S,2022-11-05T00:52:18.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,27.677398160315374,84.80392156862744,1610612754,80,77,2022-11-05T00:52:25Z,4690000,-174.0,208.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
479,PT00M06.90S,2022-11-05T00:52:22.0Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,80,77,2022-11-05T00:52:25Z,4700000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,478.0,4.0,4.0,0.0,,,,,,,,,,,,,,
480,PT00M01.40S,2022-11-05T00:52:29.8Z,3,REGULAR,foul,personal,[],1627741,,,1610612748,80,77,2022-11-05T00:52:50Z,4710000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 203473]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,,,1.0,0.0,Dedmon,203473.0,,
482,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,out,[],1630169,,,1610612748,80,77,2022-11-05T00:53:03Z,4730000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,out,[],1627741,,,1610612748,80,77,2022-11-05T00:53:03Z,4740000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,out,[],203473,,,1610612748,80,77,2022-11-05T00:53:03Z,4750000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,80,77,2022-11-05T00:53:03Z,4760000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,in,[],1631097,,,1610612748,80,77,2022-11-05T00:53:03Z,4770000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,in,[],1629052,,,1610612748,80,77,2022-11-05T00:53:03Z,4780000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,80,77,2022-11-05T00:53:03Z,4790000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M01.40S,2022-11-05T00:52:47.8Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,80,77,2022-11-05T00:53:03Z,4800000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M00.10S,2022-11-05T00:53:10.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,68.67608409986859,73.0392156862745,1610612748,80,77,2022-11-05T00:53:15Z,4810000,115.0,242.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
491,PT00M00.10S,2022-11-05T00:53:10.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,80,77,2022-11-05T00:53:15Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,490.0,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-11-05T00:53:13.5Z,3,REGULAR,period,end,[],0,,,1610612748,80,77,2022-11-05T00:53:13Z,4830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-11-05T00:55:55.9Z,4,REGULAR,period,start,[],0,,,1610612754,80,77,2022-11-05T00:55:55Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M39.00S,2022-11-05T00:56:16.3Z,4,REGULAR,3pt,Jump Shot,[],1629052,10.200394218134035,3.9215686274509802,1610612754,80,77,2022-11-05T00:56:20Z,4850000,230.0,43.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
495,PT11M35.00S,2022-11-05T00:56:20.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,80,77,2022-11-05T00:56:20Z,4860000,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,494.0,9.0,6.0,3.0,,,,,,,,,,,,,,
496,PT11M23.00S,2022-11-05T00:56:31.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,90.22667542706965,47.549019607843135,1610612748,80,79,2022-11-05T00:56:38Z,4870000,-12.0,39.0,1,right,B. Adebayo turnaround Hook (11 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,11.0,,,,,,,,,,,,,
498,PT11M09.00S,2022-11-05T00:56:45.3Z,4,REGULAR,3pt,Jump Shot,[],1631097,28.465834428383708,78.43137254901961,1610612754,83,79,2022-11-05T00:56:49Z,4890000,-142.0,215.0,1,left,B. Mathurin 25' 3PT  (19 PTS) (T. McConnell 4 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,19.0,T. McConnell,204456.0,4.0,,,,,,,,,,
500,PT10M52.00S,2022-11-05T00:57:03.6Z,4,REGULAR,3pt,Jump Shot,[],1629622,69.20170827858082,73.52941176470588,1610612748,83,82,2022-11-05T00:57:07Z,4910000,118.0,237.0,1,right,M. Strus 26' 3PT pullup (17 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.46,Made,,,,,17.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,
502,PT10M37.00S,2022-11-05T00:57:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,17.69053876478318,49.50980392156863,1610612754,83,82,2022-11-05T00:57:27Z,4930000,2.0,114.0,1,left,MISS A. Nembhard 11' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
503,PT10M37.00S,2022-11-05T00:57:17.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,83,82,2022-11-05T00:57:27Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,502.0,,,,,,,,,,,,,,,,,
504,PT10M37.00S,2022-11-05T00:57:25.1Z,4,REGULAR,foul,personal,[],200768,,,1610612754,83,82,2022-11-05T00:57:29Z,4950000,,,0,,K. Lowry loose ball personal FOUL (3 PF),"[200768, 1630543]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Jackson,1630543.0,,
506,PT10M28.00S,2022-11-05T00:57:52.0Z,4,REGULAR,turnover,lost ball,[],204456,,,1610612754,83,82,2022-11-05T00:57:55Z,4970000,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1629216]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Vincent,1629216.0,,,,,,
507,PT10M28.00S,2022-11-05T00:57:52.0Z,4,REGULAR,steal,,[],1629216,,,1610612748,83,82,2022-11-05T01:07:19Z,4980000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
508,PT10M24.00S,2022-11-05T00:57:55.7Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,83,82,2022-11-05T01:01:08Z,4990000,,,0,,M. Strus bad pass TURNOVER (3 TO),"[1629622, 204456]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,McConnell,204456.0,,,,,,
509,PT10M24.00S,2022-11-05T00:57:55.7Z,4,REGULAR,steal,,[],204456,,,1610612754,83,82,2022-11-05T00:57:57Z,5000000,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
510,PT10M14.00S,2022-11-05T00:58:05.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,7.703679369250986,50.0,1610612754,85,82,2022-11-05T00:58:09Z,5010000,0.0,20.0,1,left,I. Jackson alley-oop DUNK (4 PTS) (A. Nembhard 5 AST),"[1630543, 1629614]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,4.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,
512,PT09M58.00S,2022-11-05T00:58:23.9Z,4,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612748,85,82,2022-11-05T00:58:32Z,5030000,,,0,,I. Jackson shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1630543, 1628389]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,,,,4.0,0.0,Adebayo,1628389.0,,
514,PT09M58.00S,2022-11-05T00:58:51.0Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,85,83,2022-11-05T00:58:51Z,5050000,,,0,,B. Adebayo Free Throw 1 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
515,PT09M58.00S,2022-11-05T00:59:08.4Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,85,84,2022-11-05T00:59:08Z,5060000,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
