actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
589,PT05M19.00S,2024-11-11T02:07:13.5Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612748,85,80,2024-11-11T02:07:17Z,5760000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Left Corner 3,24+ Left,,,,,,,,,,,588.0,4.0,4.0,0.0,,,,,,,,,,,
590,PT05M17.00S,2024-11-11T02:07:18.1Z,4,REGULAR,turnover,traveling,[],1626179,,,1610612748,85,80,2024-11-11T02:07:25Z,5770000,False,,,0,,T. Rozier traveling TURNOVER (3 TO),[1626179],1610612748.0,MIA,201246.0,Rozier,T. Rozier,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,,,,,,,,,,
591,PT05M17.00S,2024-11-11T02:07:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,80,2024-11-11T02:07:24Z,5780000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M59.00S,2024-11-11T02:10:35.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,91.93495400788436,96.32352941176471,1610612750,88,80,2024-11-11T02:10:40Z,5790000,False,232.0,23.0,1,right,A. Edwards 3PT  (22 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Right Corner 3,24+ Right,23.28,Made,22.0,,,,,,,,,,,,,,,,,,,,,,
593,PT04M38.00S,2024-11-11T02:10:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,26.49474375821288,79.16666666666666,1610612748,88,80,2024-11-11T02:11:00Z,5800000,False,-146.0,197.0,1,left,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M35.00S,2024-11-11T02:10:59.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,88,80,2024-11-11T02:11:00Z,5810000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,Randle,J. Randle,,Above the Break 3,24+ Left Center,,,,,,,,,,,593.0,4.0,3.0,1.0,,,,,,,,,,,
595,PT04M19.00S,2024-11-11T02:11:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,84.88830486202366,64.72886029411765,1610612750,88,80,2024-11-11T02:11:20Z,5820000,False,74.0,90.0,1,right,MISS A. Edwards 11' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,turnaround fadeaway,In The Paint (Non-RA),8-16 Right,11.59,Missed,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M18.00S,2024-11-11T02:11:16.1Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,88,80,2024-11-11T02:11:20Z,5830000,False,,,0,,N. Jović REBOUND (Off:0 Def:5),[1631107],1610612748.0,MIA,,Jović,N. Jović,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,595.0,5.0,5.0,0.0,,,,,,,,,,,
597,PT04M15.00S,2024-11-11T02:11:20.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,27.020367936925098,13.970588235294118,1610612748,88,83,2024-11-11T02:11:58Z,5840000,False,180.0,201.0,1,left,T. Herro 27' 3PT running (23 PTS) (N. Jović 1 AST),"[1629639, 1631107]",1610612748.0,MIA,,Herro,T. Herro,running,Above the Break 3,24+ Right Center,27.03,Made,23.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,,,,,,,,
600,PT03M57.00S,2024-11-11T02:11:40.8Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,88,83,2024-11-11T02:11:46Z,5870000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M57.00S,2024-11-11T02:11:40.8Z,4,REGULAR,substitution,in,[],203497,,,1610612750,88,83,2024-11-11T02:11:46Z,5880000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M56.00S,2024-11-11T02:11:59.7Z,4,REGULAR,turnover,bad pass,[],203497,,,1610612750,88,83,2024-11-11T02:12:45Z,5890000,False,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1629312]",1610612750.0,MIN,,Gobert,R. Gobert,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Highsmith,1629312.0,,,,,,,,
603,PT03M56.00S,2024-11-11T02:11:59.7Z,4,REGULAR,steal,,[],1629312,,,1610612748,88,83,2024-11-11T02:12:01Z,5900000,False,,,0,,H. Highsmith STEAL (4 STL),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M55.00S,2024-11-11T02:12:03.1Z,4,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612748,88,83,2024-11-11T02:14:28Z,5910000,False,,,0,,A. Edwards clear-path personal FOUL (2 PF) (Highsmith 2 FT),"[1630162, 1629312]",1610612750.0,MIN,201246.0,Edwards,A. Edwards,clear-path,Mid-Range,16-24 Center,,,,,,,2.0,0.0,Highsmith,1629312.0,,,,,,,,,,,,,,,
607,PT03M55.00S,2024-11-11T02:14:40.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629312,,,1610612748,88,84,2024-11-11T02:15:14Z,5940000,False,,,0,,H. Highsmith clear-path Free Throw 1 of 2 (6 PTS),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,clear-path,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
608,PT03M55.00S,2024-11-11T02:14:40.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629312,,,1610612748,88,84,2024-11-11T02:15:14Z,5950000,False,,,0,,MISS H. Highsmith clear-path Free Throw 2 of 2,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,clear-path,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M55.00S,2024-11-11T02:14:40.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,88,84,2024-11-11T02:14:55Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,
611,PT03M37.00S,2024-11-11T02:15:26.8Z,4,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612748,88,84,2024-11-11T02:15:38Z,5970000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Herro 3 FT),"[1630183, 1629639]",1610612750.0,MIN,1628159.0,McDaniels,J. McDaniels,shooting,Left Corner 3,24+ Left,,,,,,,2.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,
613,PT03M37.00S,2024-11-11T02:15:52.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,88,84,2024-11-11T02:19:50Z,5990000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M37.00S,2024-11-11T02:18:49.0Z,4,REGULAR,freethrow,1 of 3,"['fromturnover', '2ndchance']",1629639,,,1610612748,88,85,2024-11-11T02:18:49Z,6010000,False,,,0,,T. Herro Free Throw 1 of 3 (24 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,Made,24.0,,,,,,,,,,,,,,,,,,,,,,
616,PT03M37.00S,2024-11-11T02:19:04.0Z,4,REGULAR,freethrow,2 of 3,"['fromturnover', '2ndchance']",1629639,,,1610612748,88,86,2024-11-11T02:19:04Z,6020000,False,,,0,,T. Herro Free Throw 2 of 3 (25 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,Made,25.0,,,,,,,,,,,,,,,,,,,,,,
618,PT03M37.00S,2024-11-11T02:19:40.7Z,4,REGULAR,freethrow,3 of 3,"['fromturnover', '2ndchance']",1629639,,,1610612748,88,87,2024-11-11T02:19:40Z,6040000,False,,,0,,T. Herro Free Throw 3 of 3 (26 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,Made,26.0,,,,,,,,,,,,,,,,,,,,,,
619,PT03M16.00S,2024-11-11T02:20:06.1Z,4,REGULAR,2pt,Jump Shot,[],1629638,88.64980289093299,31.372549019607842,1610612750,90,87,2024-11-11T02:20:30Z,6050000,False,-93.0,54.0,1,right,N. Alexander-Walker 10' driving floating bank Jump Shot (12 PTS) (J. McDaniels 1 AST),"[1629638, 1630183]",1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,driving floating bank,Mid-Range,8-16 Left,10.77,Made,12.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,,,,,,
621,PT03M05.00S,2024-11-11T02:20:19.0Z,4,REGULAR,foul,offensive,[],1629639,,,1610612748,90,87,2024-11-11T02:20:31Z,6070000,False,,,0,,T. Herro offensive FOUL (4 PF),"[1629639, 203497]",1610612748.0,MIA,201246.0,Herro,T. Herro,,Mid-Range,8-16 Right,,,,,,,4.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
623,PT03M05.00S,2024-11-11T02:20:19.0Z,4,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,90,87,2024-11-11T02:20:19Z,6090000,False,,,0,,T. Herro offensive foul TURNOVER (7 TO),[1629639],1610612748.0,MIA,201246.0,Herro,T. Herro,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,7.0,,,,,,,,,,
624,PT03M05.00S,2024-11-11T02:20:37.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,90,87,2024-11-11T02:20:37Z,6100000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M44.00S,2024-11-11T02:22:34.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,85.62746386333771,50.73529411764706,1610612750,90,87,2024-11-11T02:22:42Z,6110000,False,4.0,83.0,1,right,MISS J. Randle 8' floating Shot,[203944],1610612750.0,MIN,,Randle,J. Randle,floating,In The Paint (Non-RA),8-16 Center,8.27,Missed,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M41.00S,2024-11-11T02:22:37.1Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,90,87,2024-11-11T02:22:42Z,6120000,False,,,0,,N. Jović REBOUND (Off:0 Def:6),[1631107],1610612748.0,MIA,,Jović,N. Jović,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,625.0,6.0,6.0,0.0,,,,,,,,,,,
627,PT02M34.00S,2024-11-11T02:22:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612748,90,87,2024-11-11T02:41:00Z,6130000,False,,,0,,J. Randle personal FOUL (4 PF) (Adebayo 2 FT),"[203944, 1628389]",1610612750.0,MIN,1628159.0,Randle,J. Randle,,Restricted Area,0-8 Center,,,,,,,4.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
629,PT02M34.00S,2024-11-11T02:23:16.9Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,90,87,2024-11-11T02:23:42Z,6150000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M34.00S,2024-11-11T02:23:16.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,90,87,2024-11-11T02:23:42Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,
634,PT02M34.00S,2024-11-11T02:23:16.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,90,87,2024-11-11T02:23:42Z,6165000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M34.00S,2024-11-11T02:23:16.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,90,87,2024-11-11T02:23:45Z,6167500,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,,,,,,,,,,634.0,5.0,4.0,1.0,,,,,,,,,,,
631,PT02M34.00S,2024-11-11T02:23:17.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,90,87,2024-11-11T02:23:42Z,6170000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M34.00S,2024-11-11T02:23:17.7Z,4,REGULAR,substitution,in,[],201144,,,1610612750,90,87,2024-11-11T02:23:42Z,6180000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M10.00S,2024-11-11T02:24:03.0Z,4,REGULAR,3pt,Jump Shot,[],203944,62.23718791064389,21.07843137254902,1610612750,90,87,2024-11-11T02:24:09Z,6190000,False,-145.0,302.0,1,right,MISS J. Randle 33' pullup 3PT,[203944],1610612750.0,MIN,,Randle,J. Randle,pullup,Above the Break 3,24+ Left Center,33.53,Missed,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M06.00S,2024-11-11T02:24:07.0Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,90,87,2024-11-11T02:24:09Z,6200000,False,,,0,,N. Jović REBOUND (Off:0 Def:7),[1631107],1610612748.0,MIA,,Jović,N. Jović,,Above the Break 3,24+ Left Center,,,,,,,,,,,636.0,7.0,7.0,0.0,,,,,,,,,,,
638,PT01M51.00S,2024-11-11T02:24:22.5Z,4,REGULAR,turnover,lost ball,[],1629639,,,1610612748,90,87,2024-11-11T02:24:28Z,6210000,False,,,0,,T. Herro lost ball TURNOVER (8 TO),"[1629639, 201144]",1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,8.0,Conley,201144.0,,,,,,,,
639,PT01M51.00S,2024-11-11T02:24:22.5Z,4,REGULAR,steal,,[],201144,,,1610612750,90,87,2024-11-11T02:24:24Z,6220000,False,,,0,,M. Conley STEAL (3 STL),[201144],1610612750.0,MIN,,Conley,M. Conley,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M45.00S,2024-11-11T02:24:28.6Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,90,87,2024-11-11T02:24:32Z,6230000,False,,,0,,A. Edwards bad pass TURNOVER (6 TO),"[1630162, 1628389]",1610612750.0,MIN,,Edwards,A. Edwards,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,6.0,Adebayo,1628389.0,,,,,,,,
641,PT01M45.00S,2024-11-11T02:24:28.6Z,4,REGULAR,steal,,[],1628389,,,1610612748,90,87,2024-11-11T02:24:30Z,6240000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M29.00S,2024-11-11T02:24:44.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631107,8.492115637319317,44.85294117647059,1610612748,90,89,2024-11-11T02:25:17Z,6250000,False,26.0,27.0,1,left,N. Jović driving Layup (12 PTS) (B. Adebayo 7 AST),"[1631107, 1628389]",1610612748.0,MIA,,Jović,N. Jović,driving,Restricted Area,0-8 Center,3.75,Made,12.0,B. Adebayo,1628389.0,7.0,,,,,,,,,,,,,,,,,,,
644,PT01M07.00S,2024-11-11T02:25:09.7Z,4,REGULAR,2pt,Jump Shot,[],201144,69.85873850197109,46.07843137254902,1610612750,90,89,2024-11-11T02:25:15Z,6270000,False,-20.0,231.0,1,right,MISS M. Conley 23' pullup Shot,[201144],1610612750.0,MIN,,Conley,M. Conley,pullup,Mid-Range,16-24 Center,23.16,Missed,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M06.00S,2024-11-11T02:25:10.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,90,89,2024-11-11T02:25:15Z,6280000,False,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612750.0,MIN,,Randle,J. Randle,,Mid-Range,16-24 Center,,,,,,,,,,,644.0,6.0,4.0,2.0,,,,,,,,,,,
646,PT01M06.00S,2024-11-11T02:25:12.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.38042049934296,50.73529411764706,1610612750,92,89,2024-11-11T02:25:18Z,6290000,False,4.0,10.0,1,right,J. Randle putback Layup (17 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,putback,Restricted Area,0-8 Center,1.04,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
647,PT00M54.40S,2024-11-11T02:25:25.5Z,4,REGULAR,3pt,Jump Shot,[],1631107,13.61695137976347,4.166666666666666,1610612748,92,89,2024-11-11T02:25:35Z,6300000,False,229.0,75.0,1,left,MISS N. Jović 24' 3PT,[1631107],1610612748.0,MIA,,Jović,N. Jović,,Right Corner 3,24+ Right,24.13,Missed,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M52.70S,2024-11-11T02:25:27.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,92,89,2024-11-11T02:52:06Z,6310000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Right Corner 3,24+ Right,,,,,,,,,,,647.0,,,,,,,,,,,,,,
649,PT00M52.70S,2024-11-11T02:25:30.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612748,92,89,2024-11-11T02:52:12Z,6320000,False,,,0,,A. Edwards loose ball personal FOUL (3 PF) (Highsmith 2 FT),"[1630162, 1629312]",1610612750.0,MIN,201246.0,Edwards,A. Edwards,loose ball,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,0.0,Highsmith,1629312.0,,,,,,,,,,,,,,,
651,PT00M52.70S,2024-11-11T02:26:01.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629312,,,1610612748,92,89,2024-11-11T02:26:01Z,6340000,False,,,0,,MISS H. Highsmith Free Throw 1 of 2,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M52.70S,2024-11-11T02:26:01.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,92,89,2024-11-11T02:26:01Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,651.0,,,,,,,,,,,,,,
653,PT00M52.70S,2024-11-11T02:26:29.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629312,,,1610612748,92,90,2024-11-11T02:26:29Z,6360000,False,,,0,,H. Highsmith Free Throw 2 of 2 (7 PTS),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
655,PT00M33.10S,2024-11-11T02:27:06.8Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,92,90,2024-11-11T02:27:15Z,6380000,False,,,0,,M. Conley bad pass TURNOVER (4 TO),"[201144, 1629312]",1610612750.0,MIN,,Conley,M. Conley,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,4.0,Highsmith,1629312.0,,,,,,,,
656,PT00M33.10S,2024-11-11T02:27:06.8Z,4,REGULAR,steal,,[],1629312,,,1610612748,92,90,2024-11-11T02:27:08Z,6390000,False,,,0,,H. Highsmith STEAL (5 STL),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M30.00S,2024-11-11T02:27:11.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612748,92,90,2024-11-11T02:27:17Z,6400000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Rozier 2 FT),"[1630183, 1626179]",1610612750.0,MIN,200834.0,McDaniels,J. McDaniels,shooting,Restricted Area,0-8 Center,,,,,,,3.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
659,PT00M30.00S,2024-11-11T02:27:43.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626179,,,1610612748,92,91,2024-11-11T02:27:43Z,6420000,False,,,0,,T. Rozier Free Throw 1 of 2 (10 PTS),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,Made,10.0,,,,,,,,,,,,,,,,,,,,,,
660,PT00M30.00S,2024-11-11T02:28:04.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626179,,,1610612748,92,92,2024-11-11T02:28:04Z,6430000,False,,,0,,T. Rozier Free Throw 2 of 2 (11 PTS),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,
661,PT00M30.00S,2024-11-11T02:28:07.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,92,92,2024-11-11T02:28:07Z,6440000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M11.40S,2024-11-11T02:30:13.1Z,4,REGULAR,3pt,Jump Shot,[],201144,69.85873850197109,74.26470588235294,1610612750,92,92,2024-11-11T02:30:20Z,6450000,False,121.0,231.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612750.0,MIN,,Conley,M. Conley,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M09.00S,2024-11-11T02:30:18.0Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,92,92,2024-11-11T02:30:18Z,6460000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Above the Break 3,24+ Right Center,,,,,,,,,,,662.0,6.0,3.0,3.0,,,,,,,,,,,
664,PT00M09.00S,2024-11-11T02:30:18.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,94.40999984741211,50.0,1610612750,94,92,2024-11-11T02:30:18Z,6470000,False,0.0,0.0,1,right,J. McDaniels tip Layup (9 PTS),[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,tip,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,,,,,,
667,PT00M09.00S,2024-11-11T02:30:43.2Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,94,92,2024-11-11T02:33:19Z,6500000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M09.00S,2024-11-11T02:30:43.2Z,4,REGULAR,substitution,in,[],201567,,,1610612748,94,92,2024-11-11T02:33:19Z,6510000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M09.00S,2024-11-11T02:30:58.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612748,94,92,2024-11-11T02:33:25Z,6520000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M09.00S,2024-11-11T02:34:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,94,92,2024-11-11T02:34:04Z,6540000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,out,[],201144,,,1610612748,94,92,2024-11-11T02:35:29Z,6550000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,94,92,2024-11-11T02:35:29Z,6560000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,94,92,2024-11-11T02:35:29Z,6570000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,in,[],1629638,,,1610612748,94,92,2024-11-11T02:35:29Z,6580000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,94,92,2024-11-11T02:35:29Z,6590000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M09.00S,2024-11-11T02:34:56.1Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,94,92,2024-11-11T02:35:29Z,6600000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M09.00S,2024-11-11T02:35:39.6Z,4,REGULAR,substitution,out,[],203497,,,1610612748,94,92,2024-11-11T02:35:43Z,6610000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M09.00S,2024-11-11T02:35:39.6Z,4,REGULAR,substitution,in,[],201144,,,1610612748,94,92,2024-11-11T02:35:43Z,6620000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M07.80S,2024-11-11T02:36:02.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,4.862023653088042,46.77925857843137,1610612748,94,94,2024-11-11T02:36:12Z,6630000,False,16.0,-7.0,1,left,N. Jović cutting Layup (14 PTS) (D. Robinson 2 AST),"[1631107, 1629130]",1610612748.0,MIA,,Jović,N. Jović,cutting,Restricted Area,0-8 Center,1.75,Made,14.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,,,,,,
