actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
351,PT09M46.00S,2025-03-05T02:24:25.4Z,3,REGULAR,steal,,[],1626162,,,1610612755,59,57,2025-03-05T02:24:29Z,3480000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,In The Paint (Non-RA),8-16 Right,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M41.00S,2025-03-05T02:24:30.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627824,9.806176084099869,41.17647058823529,1610612755,59,59,2025-03-05T02:24:41Z,3490000,False,44.0,40.0,1,left,G. Yabusele running Layup (9 PTS),[1627824],1610612755.0,PHI,running,In The Paint (Non-RA),0-8 Center,,,,Yabusele,G. Yabusele,,,5.93,Made,,,,,9.0,,,,,,,,,,,,,,
353,PT09M29.00S,2025-03-05T02:24:44.2Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,59,59,2025-03-05T02:24:54Z,3500000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612750.0,MIN,bad pass,Mid-Range,8-16 Left,201639.0,,,Conley,M. Conley,,,,,,,,,,,,,1.0,,,,,,,,,,
354,PT09M16.00S,2025-03-05T02:25:01.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202331,31.750985545335087,58.08823529411765,1610612755,59,59,2025-03-05T02:25:51Z,3510000,False,-40.0,246.0,1,left,MISS P. George 24' pullup 3PT,[202331],1610612755.0,PHI,pullup,Above the Break 3,24+ Center,,,,George,P. George,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M12.00S,2025-03-05T02:25:05.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,59,59,2025-03-05T02:25:07Z,3520000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Randle,J. Randle,,,,,354.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
356,PT09M05.00S,2025-03-05T02:25:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.24901445466492,50.49019607843137,1610612750,61,59,2025-03-05T02:26:22Z,3530000,False,2.0,11.0,1,right,J. McDaniels driving Layup (9 PTS) (J. Randle 4 AST),"[1630183, 203944]",1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,1.13,Made,,,,,9.0,J. Randle,203944.0,4.0,,,,,,,,,,,
358,PT08M58.00S,2025-03-05T02:25:22.7Z,3,REGULAR,foul,personal,[],1630183,,,1610612755,61,59,2025-03-05T02:25:33Z,3550000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 203083]",1610612750.0,MIN,,Mid-Range,16-24 Center,1628159.0,1.0,0.0,McDaniels,J. McDaniels,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,
360,PT08M51.00S,2025-03-05T02:25:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,30.305519053876477,67.15686274509804,1610612755,61,59,2025-03-05T02:25:54Z,3570000,False,-86.0,232.0,1,left,MISS Q. Grimes 24' pullup 3PT,[1629656],1610612755.0,PHI,pullup,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M49.00S,2025-03-05T02:25:50.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,61,59,2025-03-05T02:25:54Z,3580000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Reid,N. Reid,,,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
362,PT08M40.00S,2025-03-05T02:25:59.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,67.7562417871222,33.57843137254902,1610612750,64,59,2025-03-05T02:26:04Z,3590000,False,-82.0,251.0,1,right,N. Reid 26' 3PT  (13 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Reid,N. Reid,,,26.37,Made,,,,,13.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,
364,PT08M24.00S,2025-03-05T02:26:17.1Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612755,64,59,2025-03-05T02:26:27Z,3610000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Drummond 2 FT),"[201144, 203083]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,201639.0,1.0,0.0,Conley,M. Conley,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,
366,PT08M24.00S,2025-03-05T02:26:45.4Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,64,60,2025-03-05T02:26:45Z,3630000,False,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,Made,,,,,1.0,,,,,,,,,,,,,,
367,PT08M24.00S,2025-03-05T02:27:09.0Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,64,61,2025-03-05T02:27:09Z,3640000,False,,,0,,A. Drummond Free Throw 2 of 2 (2 PTS),[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,Made,,,,,2.0,,,,,,,,,,,,,,
368,PT08M11.00S,2025-03-05T02:27:23.4Z,3,REGULAR,turnover,lost ball,[],1629675,,,1610612750,64,61,2025-03-05T02:27:27Z,3650000,False,,,0,,N. Reid lost ball TURNOVER (3 TO),"[1629675, 1627824]",1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Reid,N. Reid,,,,,,,,,,,,,3.0,Yabusele,1627824.0,,,,,,,,
369,PT08M11.00S,2025-03-05T02:27:23.4Z,3,REGULAR,steal,,[],1627824,,,1610612755,64,61,2025-03-05T02:27:24Z,3660000,False,,,0,,G. Yabusele STEAL (2 STL),[1627824],1610612755.0,PHI,,Above the Break 3,24+ Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M07.00S,2025-03-05T02:27:27.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627824,26.363337713534822,80.63725490196079,1610612755,64,64,2025-03-05T02:27:55Z,3670000,False,-153.0,195.0,1,left,G. Yabusele 24' 3PT running (12 PTS) (Q. Grimes 1 AST),"[1627824, 1629656]",1610612755.0,PHI,running,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,24.82,Made,,,,,12.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,
372,PT07M47.00S,2025-03-05T02:27:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.02168199737189,48.529411764705884,1610612750,64,64,2025-03-05T02:30:25Z,3690000,False,-7.0,79.0,1,right,MISS A. Edwards 7' turnaround Shot - blocked,"[1630162, 203083]",1610612750.0,MIN,turnaround,In The Paint (Non-RA),0-8 Center,,,,Edwards,A. Edwards,,,7.92,Missed,,,,,,,,,,,,Drummond,203083.0,,,,,,
377,PT07M47.00S,2025-03-05T02:27:49.4Z,3,REGULAR,block,,[],203083,,,1610612750,64,64,2025-03-05T02:30:21Z,3692500,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,In The Paint (Non-RA),0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M46.00S,2025-03-05T02:27:50.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,64,64,2025-03-05T02:30:21Z,3695000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,,
374,PT07M46.00S,2025-03-05T02:28:11.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,64,64,2025-03-05T02:30:21Z,3710000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M32.00S,2025-03-05T02:31:23.6Z,3,REGULAR,3pt,Jump Shot,[],1627824,29.25427069645204,73.52941176470588,1610612755,64,64,2025-03-05T02:31:31Z,3730000,False,-118.0,222.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M29.00S,2025-03-05T02:31:26.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,64,64,2025-03-05T02:31:31Z,3740000,False,,,0,,M. Conley REBOUND (Off:1 Def:5),[201144],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Conley,M. Conley,,,,,378.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
380,PT07M15.00S,2025-03-05T02:31:42.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,94.03745072273325,51.225490196078425,1610612750,66,64,2025-03-05T02:32:10Z,3750000,False,6.0,4.0,1,right,J. McDaniels driving DUNK (11 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,0.7,Made,,,,,11.0,M. Conley,201144.0,3.0,,,,,,,,,,,
382,PT06M54.00S,2025-03-05T02:32:01.0Z,3,REGULAR,3pt,Jump Shot,[],202331,15.588042049934298,4.901960784313726,1610612755,66,64,2025-03-05T02:32:05Z,3770000,False,225.0,94.0,1,left,MISS P. George 24' 3PT,[202331],1610612755.0,PHI,,Above the Break 3,24+ Right,,,,George,P. George,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M53.00S,2025-03-05T02:32:02.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,64,2025-03-05T02:32:05Z,3780000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,Above the Break 3,24+ Right,,,,Edwards,A. Edwards,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
384,PT06M40.00S,2025-03-05T02:32:16.6Z,3,REGULAR,3pt,Jump Shot,[],203944,94.69448094612353,95.58823529411765,1610612750,66,64,2025-03-05T02:32:20Z,3790000,False,228.0,-3.0,1,right,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,Right Corner 3,24+ Right,,,,Randle,J. Randle,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
385,PT06M37.00S,2025-03-05T02:32:19.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,66,64,2025-03-05T02:32:20Z,3800000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,Yabusele,G. Yabusele,,,,,384.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
386,PT06M24.00S,2025-03-05T02:32:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,9.280551905387648,64.4607843137255,1610612755,66,64,2025-03-05T02:33:07Z,3810000,False,-72.0,35.0,1,left,MISS P. George 8' driving floating Shot,[202331],1610612755.0,PHI,driving floating,In The Paint (Non-RA),0-8 Center,,,,George,P. George,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
387,PT06M22.00S,2025-03-05T02:32:33.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,66,64,2025-03-05T02:32:38Z,3820000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,,,386.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
388,PT06M14.00S,2025-03-05T02:32:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,75.24638633377135,85.04901960784314,1610612750,66,64,2025-03-05T02:32:46Z,3830000,False,175.0,180.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,Above the Break 3,24+ Right Center,,,,Edwards,A. Edwards,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
389,PT06M11.00S,2025-03-05T02:32:44.9Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,66,64,2025-03-05T02:32:46Z,3840000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Grimes,Q. Grimes,,,,,388.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
390,PT06M05.00S,2025-03-05T02:32:50.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629656,6.521024967148489,50.73529411764706,1610612755,66,66,2025-03-05T02:33:58Z,3850000,False,-4.0,9.0,1,left,Q. Grimes running Layup (22 PTS),[1629656],1610612755.0,PHI,running,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,0.95,Made,,,,,22.0,,,,,,,,,,,,,,
391,PT05M53.00S,2025-03-05T02:33:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,93.38042049934296,50.49019607843137,1610612750,68,66,2025-03-05T02:33:53Z,3860000,False,2.0,10.0,1,right,M. Conley driving Layup (5 PTS),[201144],1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Conley,M. Conley,,,1.0,Made,,,,,5.0,,,,,,,,,,,,,,
392,PT05M41.00S,2025-03-05T02:33:14.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,31.225361366622867,40.68627450980392,1610612755,68,69,2025-03-05T02:33:19Z,3870000,False,47.0,241.0,1,left,Q. Grimes 24' 3PT pullup (25 PTS),[1629656],1610612755.0,PHI,pullup,Above the Break 3,24+ Center,,,,Grimes,Q. Grimes,,,24.55,Made,,,,,25.0,,,,,,,,,,,,,,
393,PT05M23.00S,2025-03-05T02:33:32.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,94.03745072273325,4.6568627450980395,1610612750,68,69,2025-03-05T02:33:36Z,3880000,False,-227.0,4.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Reid,N. Reid,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M22.00S,2025-03-05T02:33:33.3Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,68,69,2025-03-05T02:33:36Z,3890000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,McDaniels,J. McDaniels,,,,,393.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
395,PT05M20.00S,2025-03-05T02:33:36.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,88.78120893561103,95.34313725490196,1610612750,71,69,2025-03-05T02:33:40Z,3900000,False,227.0,53.0,1,right,M. Conley 3PT  (8 PTS) (J. McDaniels 2 AST),"[201144, 1630183]",1610612750.0,MIN,,Right Corner 3,24+ Right,,,,Conley,M. Conley,,,23.28,Made,,,,,8.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,
397,PT05M02.00S,2025-03-05T02:33:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,14.536793692509855,53.18627450980392,1610612755,71,71,2025-03-05T02:35:00Z,3920000,False,-16.0,84.0,1,left,K. Oubre Jr. 8' driving floating Jump Shot (14 PTS),[1626162],1610612755.0,PHI,driving floating,In The Paint (Non-RA),8-16 Center,,,,Oubre Jr.,K. Oubre Jr.,,,8.56,Made,,,,,14.0,,,,,,,,,,,,,,
398,PT04M38.00S,2025-03-05T02:34:19.5Z,3,REGULAR,3pt,Jump Shot,[],201144,94.82588699080158,4.411764705882353,1610612750,71,71,2025-03-05T02:37:29Z,3930000,False,-228.0,-4.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Conley,M. Conley,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
399,PT04M37.00S,2025-03-05T02:34:20.5Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,71,71,2025-03-05T02:37:29Z,3940000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Reid,N. Reid,,,,,398.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
412,PT04M37.00S,2025-03-05T02:34:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,93.24901445466492,50.98039215686274,1610612750,71,71,2025-03-05T02:35:33Z,3945000,False,5.0,11.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,1.2,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M36.00S,2025-03-05T02:34:22.9Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,71,71,2025-03-05T02:37:10Z,3947500,False,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,,,412.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
400,PT04M33.00S,2025-03-05T02:34:24.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.32917214191852,47.549019607843135,1610612750,73,71,2025-03-05T02:35:33Z,3950000,False,-12.0,20.0,1,right,J. Randle putback Layup (11 PTS),[203944],1610612750.0,MIN,putback,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,2.31,Made,,,,,11.0,,,,,,,,,,,,,,
401,PT04M33.00S,2025-03-05T02:34:26.1Z,3,REGULAR,foul,personal,['1freethrow'],203083,,,1610612750,73,71,2025-03-05T02:34:36Z,3960000,False,,,0,,A. Drummond shooting personal FOUL (4 PF) (Randle 1 FT),"[203083, 203944]",1610612755.0,PHI,shooting,Restricted Area,0-8 Center,1628159.0,4.0,0.0,Drummond,A. Drummond,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,
403,PT04M33.00S,2025-03-05T02:34:37.2Z,3,REGULAR,substitution,out,[],201144,,,1610612750,73,71,2025-03-05T02:35:00Z,3980000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M33.00S,2025-03-05T02:34:37.2Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,73,71,2025-03-05T02:35:00Z,3990000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M33.00S,2025-03-05T02:34:49.8Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,73,71,2025-03-05T02:35:00Z,4000000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M33.00S,2025-03-05T02:34:49.8Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,73,71,2025-03-05T02:35:00Z,4010000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M33.00S,2025-03-05T02:35:03.6Z,3,REGULAR,substitution,out,[],202331,,,1610612750,73,71,2025-03-05T02:35:09Z,4020000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M33.00S,2025-03-05T02:35:03.6Z,3,REGULAR,substitution,in,[],1630215,,,1610612750,73,71,2025-03-05T02:35:09Z,4030000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M33.00S,2025-03-05T02:35:19.7Z,3,REGULAR,substitution,out,[],203083,,,1610612750,73,71,2025-03-05T02:35:30Z,4040000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M33.00S,2025-03-05T02:35:19.7Z,3,REGULAR,substitution,in,[],1629022,,,1610612750,73,71,2025-03-05T02:35:30Z,4050000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M33.00S,2025-03-05T02:35:32.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203944,,,1610612750,74,71,2025-03-05T02:35:33Z,4060000,False,,,0,,J. Randle Free Throw 1 of 1 (12 PTS),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,Made,,,,,12.0,,,,,,,,,,,,,,
414,PT04M15.00S,2025-03-05T02:35:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630215,5.075558475689881,4.901960784313726,1610612755,74,71,2025-03-05T02:35:54Z,4070000,False,225.0,-5.0,1,left,MISS J. Butler 3PT,[1630215],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,Butler,J. Butler,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M14.00S,2025-03-05T02:35:48.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,74,71,2025-03-05T02:35:54Z,4080000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,Right Corner 3,24+ Right,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,,
416,PT04M14.00S,2025-03-05T02:35:53.3Z,3,REGULAR,foul,personal,[],1627824,,,1610612750,74,71,2025-03-05T02:35:59Z,4090000,False,,,0,,G. Yabusele loose ball personal FOUL (2 PF),"[1627824, 1630162]",1610612755.0,PHI,loose ball,In The Paint (Non-RA),0-8 Center,201639.0,2.0,0.0,Yabusele,G. Yabusele,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
418,PT04M03.00S,2025-03-05T02:36:13.3Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,74,71,2025-03-05T02:36:19Z,4110000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,Right Corner 3,24+ Right,1628159.0,,,Edwards,A. Edwards,,,,,,,,,,,,,2.0,,,,,,,,,,
419,PT03M50.00S,2025-03-05T02:36:32.0Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612755,74,71,2025-03-05T02:36:37Z,4120000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 203944]",1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Butler,J. Butler,,,,,,,,,,,,,2.0,Randle,203944.0,,,,,,,,
420,PT03M50.00S,2025-03-05T02:36:32.0Z,3,REGULAR,steal,,[],203944,,,1610612750,74,71,2025-03-05T02:36:33Z,4130000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,Above the Break 3,24+ Right Center,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M46.00S,2025-03-05T02:36:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,93.64323258869908,51.71568627450981,1610612750,76,71,2025-03-05T02:36:42Z,4140000,False,9.0,7.0,1,right,J. McDaniels running DUNK (13 PTS),[1630183],1610612750.0,MIN,running,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,1.13,Made,,,,,13.0,,,,,,,,,,,,,,
422,PT03M26.00S,2025-03-05T02:36:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,7.046649145860711,52.69607843137255,1610612755,76,73,2025-03-05T02:37:01Z,4150000,False,-13.0,14.0,1,left,G. Yabusele reverse Layup (14 PTS) (Q. Grimes 2 AST),"[1627824, 1629656]",1610612755.0,PHI,reverse,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,1.92,Made,,,,,14.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,
424,PT03M19.00S,2025-03-05T02:37:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612750,76,73,2025-03-05T02:37:17Z,4170000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1626162, 1630183]",1610612755.0,PHI,shooting,In The Paint (Non-RA),0-8 Center,201639.0,2.0,0.0,Oubre Jr.,K. Oubre Jr.,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,,,,
426,PT03M19.00S,2025-03-05T02:37:37.1Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,77,73,2025-03-05T02:37:37Z,4190000,False,,,0,,J. McDaniels Free Throw 1 of 2 (14 PTS),[1630183],1610612750.0,MIN,,,,,,,McDaniels,J. McDaniels,,,,Made,,,,,14.0,,,,,,,,,,,,,,
427,PT03M19.00S,2025-03-05T02:38:00.8Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,78,73,2025-03-05T02:38:00Z,4200000,False,,,0,,J. McDaniels Free Throw 2 of 2 (15 PTS),[1630183],1610612750.0,MIN,,,,,,,McDaniels,J. McDaniels,,,,Made,,,,,15.0,,,,,,,,,,,,,,
428,PT03M02.00S,2025-03-05T02:38:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.783837056504599,50.73529411764706,1610612755,78,73,2025-03-05T02:38:44Z,4210000,False,-4.0,11.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Walker IV,L. Walker IV,,,1.19,Missed,,,,,,,,,,,,,,,,,,,
429,PT03M01.00S,2025-03-05T02:38:20.7Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,78,73,2025-03-05T02:38:34Z,4220000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,428.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
430,PT03M01.00S,2025-03-05T02:38:24.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626162,5.590000152587891,50.0,1610612755,78,75,2025-03-05T02:38:39Z,4230000,False,0.0,0.0,1,left,K. Oubre Jr. tip DUNK (16 PTS),[1626162],1610612755.0,PHI,tip,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,0.0,Made,,,,,16.0,,,,,,,,,,,,,,
431,PT03M01.00S,2025-03-05T02:38:27.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,75,2025-03-05T02:38:27Z,4240000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M01.00S,2025-03-05T02:40:45.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,78,75,2025-03-05T02:41:14Z,4250000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
