actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
516,PT10M37.00S,2025-03-15T01:55:36.7Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612753,82,89,2025-03-15T01:56:06Z,5120000,False,,,0,,N. Reid transition take personal FOUL (4 PF) (Isaac 1 FT),"[1629675, 1628371]",1610612750.0,MIN,transition take,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,202056.0,4.0,1.0,Isaac,1628371.0,,,,,,,,,,,,,,,
518,PT10M37.00S,2025-03-15T01:56:12.0Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630532,,,1610612753,82,90,2025-03-15T01:56:12Z,5140000,False,,,0,,F. Wagner transition take Free Throw 1 of 1 (14 PTS),[1630532],1610612753.0,ORL,transition take,,,Wagner,F. Wagner,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
519,PT10M27.00S,2025-03-15T01:56:37.9Z,4,REGULAR,turnover,bad pass,[],1630532,,,1610612753,82,90,2025-03-15T01:56:44Z,5150000,False,,,0,,F. Wagner bad pass TURNOVER (4 TO),"[1630532, 203497]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,Gobert,203497.0,,,,,
520,PT10M27.00S,2025-03-15T01:56:37.9Z,4,REGULAR,steal,,[],203497,,,1610612750,82,90,2025-03-15T01:56:40Z,5160000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT10M23.00S,2025-03-15T01:56:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,93.24901445466492,47.05882352941176,1610612750,84,90,2025-03-15T01:56:50Z,5170000,False,-15.0,11.0,1,right,D. DiVincenzo running reverse Layup (10 PTS) (R. Gobert 1 AST),"[1628978, 203497]",1610612750.0,MIN,running reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,,,,10.0,,,,R. Gobert,203497.0,1.0,,
523,PT10M11.00S,2025-03-15T01:56:57.1Z,4,REGULAR,foul,offensive,[],1628371,,,1610612753,84,90,2025-03-15T01:57:10Z,5190000,False,,,0,,J. Isaac offensive FOUL (2 PF),"[1628371, 203497]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2530.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
525,PT10M11.00S,2025-03-15T01:56:57.1Z,4,REGULAR,turnover,offensive foul,[],1628371,,,1610612753,84,90,2025-03-15T01:56:57Z,5210000,False,,,0,,J. Isaac offensive foul TURNOVER (1 TO),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,,,,,1.0,,,,,,,
526,PT09M58.00S,2025-03-15T01:57:25.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201144,70.64717477003943,25.49019607843137,1610612750,84,90,2025-03-15T01:58:48Z,5220000,False,-123.0,223.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,25.48,Missed,,,,,,,,,,,,,
527,PT09M55.00S,2025-03-15T01:57:28.6Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,84,90,2025-03-15T01:57:34Z,5230000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,526.0,9.0,6.0,3.0,,,,,,,,,
528,PT09M55.00S,2025-03-15T01:57:30.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,94.40999984741211,50.0,1610612750,86,90,2025-03-15T01:57:30Z,5240000,False,0.0,0.0,1,right,R. Gobert tip DUNK (12 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,12.0,,,,,,,,
529,PT09M55.00S,2025-03-15T01:57:35.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,86,90,2025-03-15T01:57:35Z,5250000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M55.00S,2025-03-15T01:59:56.7Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,86,90,2025-03-15T02:00:21Z,5260000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M55.00S,2025-03-15T01:59:56.7Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,86,90,2025-03-15T02:00:21Z,5270000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M37.00S,2025-03-15T02:00:53.2Z,4,REGULAR,2pt,Jump Shot,[],1641710,19.92444152431012,29.166666666666668,1610612753,86,90,2025-03-15T02:00:58Z,5280000,False,104.0,135.0,1,left,MISS A. Black 17' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,17.04,Missed,,,,,,,,,,,,,
533,PT09M35.00S,2025-03-15T02:00:55.2Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,86,90,2025-03-15T02:00:58Z,5290000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,532.0,3.0,3.0,0.0,,,,,,,,,
534,PT09M12.00S,2025-03-15T02:01:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630183,68.67608409986859,71.81372549019608,1610612750,89,90,2025-03-15T02:01:23Z,5300000,False,109.0,242.0,1,right,J. McDaniels 26' 3PT  (6 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,26.54,Made,,,,,6.0,,,,M. Conley,201144.0,3.0,,
536,PT08M55.00S,2025-03-15T02:01:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.835085413929041,43.872549019607845,1610612753,89,90,2025-03-15T02:01:40Z,5320000,False,31.0,21.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,3.72,Missed,,,,,,,,,,,,,
537,PT08M53.00S,2025-03-15T02:01:37.8Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,89,90,2025-03-15T02:01:40Z,5330000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:8),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,536.0,8.0,8.0,0.0,,,,,,,,,
538,PT08M50.00S,2025-03-15T02:01:43.5Z,4,REGULAR,turnover,discontinued dribble,[],1630183,,,1610612750,89,90,2025-03-15T02:01:49Z,5340000,False,,,0,,J. McDaniels discontinued dribble TURNOVER (2 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,2530.0,,,,,,,,,,,,2.0,,,,,,,
539,PT08M50.00S,2025-03-15T02:01:50.5Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,89,90,2025-03-15T02:01:56Z,5350000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M50.00S,2025-03-15T02:01:50.5Z,4,REGULAR,substitution,out,[],1641783,,,1610612753,89,90,2025-03-15T02:01:56Z,5360000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M50.00S,2025-03-15T02:01:50.5Z,4,REGULAR,substitution,in,[],202709,,,1610612753,89,90,2025-03-15T02:01:56Z,5370000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M50.00S,2025-03-15T02:01:50.5Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,89,90,2025-03-15T02:01:56Z,5380000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M36.00S,2025-03-15T02:02:18.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,26.62614980289093,81.12745098039215,1610612753,89,90,2025-03-15T02:02:23Z,5390000,False,-156.0,198.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,25.17,Missed,,,,,,,,,,,,,
544,PT08M34.00S,2025-03-15T02:02:20.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,89,90,2025-03-15T02:02:23Z,5400000,False,,,0,,N. Reid REBOUND (Off:0 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,543.0,7.0,7.0,0.0,,,,,,,,,
545,PT08M23.00S,2025-03-15T02:02:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.59198423127464,45.34313725490196,1610612750,91,90,2025-03-15T02:02:36Z,5410000,False,-23.0,17.0,1,right,N. Reid driving Layup (8 PTS) (D. DiVincenzo 5 AST),"[1629675, 1628978]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,2.89,Made,,,,,8.0,,,,D. DiVincenzo,1628978.0,5.0,,
547,PT08M12.00S,2025-03-15T02:02:46.9Z,4,REGULAR,foul,personal,[],203497,,,1610612753,91,90,2025-03-15T02:02:55Z,5430000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 1628976]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,2530.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
549,PT08M12.00S,2025-03-15T02:02:54.4Z,4,REGULAR,substitution,out,[],201144,,,1610612753,91,90,2025-03-15T02:03:00Z,5450000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M12.00S,2025-03-15T02:02:54.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612753,91,90,2025-03-15T02:03:00Z,5460000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M00.00S,2025-03-15T02:03:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,11.514454664914586,53.431372549019606,1610612753,91,90,2025-03-15T02:04:01Z,5470000,False,-17.0,56.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1629675]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.83,Missed,,,,,,,,,,,,Reid,1629675.0
552,PT08M00.00S,2025-03-15T02:03:19.7Z,4,REGULAR,block,,[],1629675,,,1610612753,91,90,2025-03-15T02:03:21Z,5480000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT07M57.00S,2025-03-15T02:03:22.7Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,91,90,2025-03-15T02:03:28Z,5490000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,551.0,2.0,1.0,1.0,,,,,,,,,
554,PT07M55.00S,2025-03-15T02:03:24.1Z,4,REGULAR,turnover,lost ball,[],1628976,,,1610612753,91,90,2025-03-15T02:03:40Z,5500000,False,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1630183]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,McDaniels,1630183.0,,,,,
555,PT07M55.00S,2025-03-15T02:03:24.1Z,4,REGULAR,steal,,[],1630183,,,1610612750,91,90,2025-03-15T02:03:26Z,5510000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
556,PT07M53.00S,2025-03-15T02:03:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,93.51182654402102,46.81372549019608,1610612750,93,90,2025-03-15T02:03:48Z,5520000,False,-16.0,8.0,1,right,D. DiVincenzo running reverse Layup (12 PTS) (J. McDaniels 2 AST),"[1628978, 1630183]",1610612750.0,MIN,running reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,1.8,Made,,,,,12.0,,,,J. McDaniels,1630183.0,2.0,,
558,PT07M53.00S,2025-03-15T02:03:37.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,93,90,2025-03-15T02:03:37Z,5540000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M35.00S,2025-03-15T02:05:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.5722733245729295,47.05882352941176,1610612753,93,90,2025-03-15T02:10:19Z,5555000,False,15.0,19.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1630183]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,2.38,Missed,,,,,,,,,,,,McDaniels,1630183.0
569,PT07M35.00S,2025-03-15T02:05:24.5Z,4,REGULAR,block,,[],1630183,,,1610612753,93,90,2025-03-15T02:10:19Z,5562500,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT07M34.00S,2025-03-15T02:05:25.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,93,90,2025-03-15T02:10:27Z,5566250,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,568.0,,,,,,,,,,,,
561,PT07M34.00S,2025-03-15T02:07:12.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,93,90,2025-03-15T02:10:19Z,5570000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M34.00S,2025-03-15T02:09:44.3Z,4,REGULAR,substitution,out,[],1630532,,,1610612750,93,90,2025-03-15T02:10:19Z,5590000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M34.00S,2025-03-15T02:09:44.3Z,4,REGULAR,substitution,in,[],203914,,,1610612750,93,90,2025-03-15T02:10:19Z,5600000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M21.00S,2025-03-15T02:10:14.4Z,4,REGULAR,foul,personal,[],202709,,,1610612750,93,90,2025-03-15T02:10:52Z,5610000,False,,,0,,C. Joseph personal FOUL (4 PF),"[202709, 1628978]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,1204.0,4.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
571,PT07M09.00S,2025-03-15T02:10:47.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,90.09526938239159,46.568627450980394,1610612750,95,90,2025-03-15T02:11:49Z,5640000,False,-17.0,41.0,1,right,D. DiVincenzo driving floating Jump Shot (14 PTS) (N. Reid 3 AST),"[1628978, 1629675]",1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,4.41,Made,,,,,14.0,,,,N. Reid,1629675.0,3.0,,
572,PT06M47.00S,2025-03-15T02:11:08.1Z,4,REGULAR,2pt,Jump Shot,[],1631094,9.017739816031538,16.911764705882355,1610612753,95,92,2025-03-15T02:12:50Z,5650000,False,165.0,32.0,1,left,P. Banchero 16' step back Jump Shot (28 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,,,,16.85,Made,,,,,28.0,,,,,,,,
573,PT06M30.00S,2025-03-15T02:11:25.5Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,95,92,2025-03-15T02:11:29Z,5660000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1631216]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,Houstan,1631216.0,,,,,
574,PT06M30.00S,2025-03-15T02:11:25.5Z,4,REGULAR,steal,,[],1631216,,,1610612753,95,92,2025-03-15T02:11:27Z,5670000,False,,,0,,C. Houstan STEAL (4 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
575,PT06M16.00S,2025-03-15T02:11:39.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628976,19.004599211563733,37.745098039215684,1610612753,95,94,2025-03-15T02:11:44Z,5680000,False,61.0,126.0,1,left,W. Carter Jr. 14' Jump Shot (4 PTS) (P. Banchero 3 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.02,Made,,,,,4.0,,,,P. Banchero,1631094.0,3.0,,
577,PT05M56.00S,2025-03-15T02:12:02.0Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612750,95,94,2025-03-15T02:12:11Z,5700000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Reid 2 FT),"[1628976, 1629675]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,202056.0,4.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
580,PT05M56.00S,2025-03-15T02:12:42.5Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,95,94,2025-03-15T02:12:42Z,5720000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
581,PT05M56.00S,2025-03-15T02:12:42.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,95,94,2025-03-15T02:12:42Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,
582,PT05M56.00S,2025-03-15T02:12:42.5Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,95,94,2025-03-15T02:13:06Z,5740000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
583,PT05M54.00S,2025-03-15T02:12:44.5Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,95,94,2025-03-15T02:13:06Z,5750000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,582.0,1.0,1.0,0.0,,,,,,,,,
584,PT05M33.00S,2025-03-15T02:13:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.296320630749015,50.0,1610612753,95,94,2025-03-15T02:14:03Z,5760000,False,0.0,110.0,1,left,MISS P. Banchero 11' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.01,Missed,,,,,,,,,,,,,
585,PT05M29.00S,2025-03-15T02:13:30.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,95,94,2025-03-15T02:13:30Z,5770000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,584.0,10.0,7.0,3.0,,,,,,,,,
586,PT05M23.00S,2025-03-15T02:13:35.7Z,4,REGULAR,3pt,Jump Shot,[],1629675,92.06636005256242,4.6568627450980395,1610612750,95,94,2025-03-15T02:13:44Z,5780000,False,-227.0,22.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,22.78,Missed,,,,,,,,,,,,,
587,PT05M21.00S,2025-03-15T02:13:38.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,95,94,2025-03-15T02:13:38Z,5790000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,586.0,11.0,7.0,4.0,,,,,,,,,
588,PT05M20.00S,2025-03-15T02:13:40.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,90.88370565045992,43.627450980392155,1610612750,95,94,2025-03-15T02:14:02Z,5800000,False,-32.0,33.0,1,right,MISS R. Gobert putback Layup - blocked,"[203497, 1628976]",1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.6,Missed,,,,,,,,,,,,Carter Jr.,1628976.0
589,PT05M20.00S,2025-03-15T02:13:40.0Z,4,REGULAR,block,,[],1628976,,,1610612750,95,94,2025-03-15T02:13:41Z,5810000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT05M19.00S,2025-03-15T02:13:41.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,95,94,2025-03-15T02:13:57Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,588.0,,,,,,,,,,,,
592,PT05M19.00S,2025-03-15T02:13:52.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,95,94,2025-03-15T02:13:55Z,5840000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M19.00S,2025-03-15T02:13:52.7Z,4,REGULAR,substitution,in,[],203944,,,1610612750,95,94,2025-03-15T02:13:55Z,5850000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M09.00S,2025-03-15T02:14:09.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,87.59855453350855,46.07843137254902,1610612750,95,94,2025-03-15T02:14:48Z,5860000,False,-20.0,64.0,1,right,MISS J. Randle 6' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.7,Missed,,,,,,,,,,,,,
595,PT05M06.00S,2025-03-15T02:14:12.7Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,95,94,2025-03-15T02:14:14Z,5870000,False,,,0,,P. Banchero REBOUND (Off:1 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,594.0,10.0,9.0,1.0,,,,,,,,,
596,PT05M01.00S,2025-03-15T02:14:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,9.937582128777924,56.372549019607845,1610612753,95,94,2025-03-15T02:14:40Z,5880000,False,-32.0,41.0,1,left,MISS P. Banchero driving bank Shot,[1631094],1610612753.0,ORL,driving bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.19,Missed,,,,,,,,,,,,,
597,PT04M59.00S,2025-03-15T02:14:20.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,95,94,2025-03-15T02:14:40Z,5890000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,596.0,6.0,5.0,1.0,,,,,,,,,
598,PT04M52.00S,2025-03-15T02:14:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,64.60249671484888,30.14705882352941,1610612750,95,94,2025-03-15T02:14:32Z,5900000,False,-99.0,280.0,1,right,MISS A. Edwards 29' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,29.73,Missed,,,,,,,,,,,,,
599,PT04M48.00S,2025-03-15T02:14:30.7Z,4,REGULAR,rebound,defensive,[],202709,,,1610612753,95,94,2025-03-15T02:14:32Z,5910000,False,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,,,,,,598.0,3.0,3.0,0.0,,,,,,,,,
600,PT04M32.00S,2025-03-15T02:14:46.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,29.517082785808146,70.83333333333334,1610612753,95,94,2025-03-15T02:14:51Z,5920000,False,-104.0,225.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,24.8,Missed,,,,,,,,,,,,,
601,PT04M31.00S,2025-03-15T02:14:47.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,95,94,2025-03-15T02:14:51Z,5930000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,600.0,2.0,2.0,0.0,,,,,,,,,
