actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
525,PT07M55.00S,2026-03-04T02:34:00.8Z,4,REGULAR,turnover,lost ball,[],1628969,,,1610612752,86,91,2026-03-04T02:34:06Z,5140000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628969, 1642266]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Walter,1642266.0
526,PT07M55.00S,2026-03-04T02:34:00.8Z,4,REGULAR,steal,,[],1642266,,,1610612761,86,91,2026-03-04T02:34:03Z,5150000,False,,,0,,J. Walter STEAL (2 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT07M53.00S,2026-03-04T02:34:22.7Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,86,91,2026-03-04T02:34:31Z,5160000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M53.00S,2026-03-04T02:34:22.7Z,4,REGULAR,substitution,out,[],1630631,,,1610612761,86,91,2026-03-04T02:34:31Z,5170000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M53.00S,2026-03-04T02:34:22.7Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,86,91,2026-03-04T02:34:31Z,5180000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M53.00S,2026-03-04T02:34:22.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612761,86,91,2026-03-04T02:34:31Z,5190000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M50.00S,2026-03-04T02:34:50.1Z,4,REGULAR,jumpball,recovered,[],1626157,,,1610612761,86,91,2026-03-04T02:34:50Z,5200000,False,,,0,,Jump Ball M. Robinson vs. J. Poeltl: Tip to K. Towns,"[1626157, 1629011, 1627751]",1610612752.0,NYK,heldball,K. Towns,1626157.0,Towns,K. Towns,Robinson,1629011.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
534,PT07M50.00S,2026-03-04T02:34:50.1Z,4,REGULAR,turnover,lost ball,[],1627751,,,1610612761,86,91,2026-03-04T02:34:50Z,5230000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1629011]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629011.0
535,PT07M50.00S,2026-03-04T02:34:50.1Z,4,REGULAR,steal,,[],1629011,,,1610612752,86,91,2026-03-04T02:34:50Z,5240000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M46.00S,2026-03-04T02:34:54.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,78.26872536136662,26.47058823529412,1610612752,86,93,2026-03-04T02:35:02Z,5250000,False,-118.0,152.0,1,right,J. Brunson 19' pullup Jump Shot (18 PTS) (K. Towns 6 AST),"[1628973, 1626157]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,19.2,Made,18.0,K. Towns,1626157.0,6.0,,,,,,,,,
537,PT07M24.00S,2026-03-04T02:35:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,57.84313725490197,1610612761,88,93,2026-03-04T02:35:24Z,5260000,False,-39.0,8.0,1,left,R. Barrett driving Layup (17 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,3.99,Made,17.0,,,,,,,,,,,,
538,PT07M04.00S,2026-03-04T02:35:36.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,81.2910643889619,76.7156862745098,1610612752,88,95,2026-03-04T02:35:42Z,5270000,False,134.0,123.0,1,right,J. Brunson 18' step back Jump Shot (20 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,18.19,Made,20.0,,,,,,,,,,,,
539,PT06M46.00S,2026-03-04T02:35:54.0Z,4,REGULAR,3pt,Jump Shot,[],1642347,10.200394218134035,97.05882352941177,1610612761,88,95,2026-03-04T02:35:58Z,5280000,False,-235.0,43.0,1,left,MISS J. Shead 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,23.93,Missed,,,,,,,,,,,,,
540,PT06M43.00S,2026-03-04T02:35:57.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,88,95,2026-03-04T02:35:58Z,5290000,False,,,0,,K. Towns REBOUND (Off:1 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,539.0,10.0,9.0,1.0,,,
541,PT06M31.00S,2026-03-04T02:36:08.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.02825229960578,42.40196078431372,1610612752,88,95,2026-03-04T02:36:14Z,5300000,False,-38.0,126.0,1,right,MISS J. Brunson 13' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.14,Missed,,,,,,,,,,,,,
542,PT06M29.00S,2026-03-04T02:36:10.6Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,88,95,2026-03-04T02:36:14Z,5310000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,541.0,3.0,3.0,0.0,,,
543,PT06M21.00S,2026-03-04T02:36:19.2Z,4,REGULAR,3pt,Jump Shot,[],1629628,32.14520367936925,58.57843137254902,1610612761,91,95,2026-03-04T02:36:23Z,5320000,False,-43.0,250.0,1,left,R. Barrett 25' 3PT  (20 PTS) (I. Quickley 11 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,25.34,Made,20.0,I. Quickley,1630193.0,11.0,,,,,,,,,
546,PT05M59.00S,2026-03-04T02:36:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,92.85479632063075,1.2254901960784315,1610612752,91,95,2026-03-04T02:36:54Z,5350000,False,-244.0,15.0,1,right,MISS L. Shamet 24' step back 3PT,[1629013],1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,24.43,Missed,,,,,,,,,,,,,
547,PT05M55.00S,2026-03-04T02:36:52.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,91,95,2026-03-04T02:36:54Z,5360000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,546.0,6.0,4.0,2.0,,,
548,PT05M50.00S,2026-03-04T02:36:58.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630193,12.828515111695138,57.107843137254896,1610612761,93,95,2026-03-04T02:43:23Z,5370000,False,-36.0,68.0,1,left,I. Quickley 7' running pullup Jump Shot (13 PTS),[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.68,Made,13.0,,,,,,,,,,,,
549,PT05M29.00S,2026-03-04T02:37:18.9Z,4,REGULAR,3pt,Jump Shot,[],1629013,79.84559789750328,92.15686274509804,1610612752,93,95,2026-03-04T02:37:23Z,5380000,False,211.0,137.0,1,right,MISS L. Shamet 25' step back 3PT,[1629013],1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,25.14,Missed,,,,,,,,,,,,,
550,PT05M26.00S,2026-03-04T02:37:21.9Z,4,REGULAR,rebound,defensive,[],1642347,,,1610612761,93,95,2026-03-04T02:37:23Z,5390000,False,,,0,,J. Shead REBOUND (Off:0 Def:3),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,549.0,3.0,3.0,0.0,,,
551,PT05M26.00S,2026-03-04T02:37:24.6Z,4,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,93,95,2026-03-04T02:37:30Z,5400000,False,,,0,,J. Shead bad pass out-of-bounds TURNOVER (2 TO),[1642347],1610612761.0,TOR,bad pass,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,2004.0,,,,,,,,,,,,,,,,,2.0,,
552,PT05M26.00S,2026-03-04T02:37:31.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,93,95,2026-03-04T02:37:31Z,5410000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,93,95,2026-03-04T02:40:19Z,5420000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,out,[],1642266,,,1610612752,93,95,2026-03-04T02:40:19Z,5430000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,93,95,2026-03-04T02:40:19Z,5440000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,93,95,2026-03-04T02:40:19Z,5450000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,in,[],1630567,,,1610612752,93,95,2026-03-04T02:40:19Z,5460000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,in,[],1627742,,,1610612752,93,95,2026-03-04T02:40:19Z,5470000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,93,95,2026-03-04T02:40:19Z,5480000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M26.00S,2026-03-04T02:38:41.0Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,93,95,2026-03-04T02:40:19Z,5490000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M03.00S,2026-03-04T02:41:02.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,72.09264126149803,83.33333333333334,1610612752,93,95,2026-03-04T02:41:09Z,5500000,False,167.0,210.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,26.8,Missed,,,,,,,,,,,,,
562,PT05M02.00S,2026-03-04T02:41:03.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,93,95,2026-03-04T02:58:46Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,561.0,,,,,,
583,PT05M02.00S,2026-03-04T02:41:05.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,93,95,2026-03-04T02:46:34Z,5515000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,2004.0,,,,,,,,,,,,,,,,,,,
564,PT04M48.00S,2026-03-04T02:41:39.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,4.944152431011826,96.56862745098039,1610612761,93,95,2026-03-04T02:46:34Z,5530000,False,-233.0,-6.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.29,Missed,,,,,,,,,,,,,
565,PT04M43.00S,2026-03-04T02:41:44.1Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,93,95,2026-03-04T02:41:44Z,5540000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,564.0,5.0,5.0,0.0,,,
566,PT04M37.00S,2026-03-04T02:41:49.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628969,93.9060446780552,50.245098039215684,1610612752,93,97,2026-03-04T02:45:59Z,5550000,False,1.0,5.0,1,right,M. Bridges running DUNK (11 PTS) (J. Hart 7 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,0.49,Made,11.0,J. Hart,1628404.0,7.0,,,,,,,,,
569,PT04M12.00S,2026-03-04T02:42:13.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,25.18068331143233,66.42156862745098,1610612761,93,97,2026-03-04T02:42:18Z,5570000,False,-82.0,184.0,1,left,MISS B. Ingram 20' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,20.17,Missed,,,,,,,,,,,,,
570,PT04M10.00S,2026-03-04T02:42:15.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,93,97,2026-03-04T02:42:18Z,5580000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,569.0,5.0,5.0,0.0,,,
571,PT03M51.00S,2026-03-04T02:42:36.6Z,4,REGULAR,2pt,Jump Shot,[],1626157,91.5407358738502,69.85294117647058,1610612752,93,97,2026-03-04T02:42:41Z,5590000,False,99.0,27.0,1,right,MISS K. Towns 10' fadeaway Shot,[1626157],1610612752.0,NYK,fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,10.29,Missed,,,,,,,,,,,,,
572,PT03M47.00S,2026-03-04T02:42:40.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,93,97,2026-03-04T02:42:41Z,5600000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,571.0,7.0,5.0,2.0,,,
573,PT03M31.00S,2026-03-04T02:42:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.14257555847569,49.01960784313725,1610612761,93,97,2026-03-04T02:42:59Z,5610000,False,5.0,80.0,1,left,MISS S. Barnes 8' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.05,Missed,,,,,,,,,,,,,
574,PT03M29.00S,2026-03-04T02:42:57.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,93,97,2026-03-04T02:42:59Z,5620000,False,,,0,,K. Towns REBOUND (Off:1 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,573.0,11.0,10.0,1.0,,,
575,PT03M20.00S,2026-03-04T02:43:07.3Z,4,REGULAR,3pt,Jump Shot,[],1628973,67.36202365308804,47.05882352941176,1610612752,93,100,2026-03-04T02:43:12Z,5630000,False,-15.0,254.0,1,right,J. Brunson 25' 3PT pullup (23 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,25.47,Made,23.0,,,,,,,,,,,,
576,PT03M01.00S,2026-03-04T02:43:25.6Z,4,REGULAR,2pt,Jump Shot,[],1627742,9.411957950065702,16.176470588235293,1610612761,93,100,2026-03-04T02:43:29Z,5640000,False,169.0,36.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,,,,17.29,Missed,,,,,,,,,,,,,
577,PT03M00.00S,2026-03-04T02:43:26.6Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,93,100,2026-03-04T02:43:29Z,5650000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,576.0,2.0,2.0,0.0,,,
578,PT03M00.00S,2026-03-04T02:43:31.3Z,4,REGULAR,foul,personal,[],1627751,,,1610612752,93,100,2026-03-04T02:43:46Z,5660000,False,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1628973]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,2004.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
580,PT03M00.00S,2026-03-04T02:43:40.5Z,4,REGULAR,substitution,out,[],1642347,,,1610612752,93,100,2026-03-04T02:43:45Z,5680000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M00.00S,2026-03-04T02:43:40.5Z,4,REGULAR,substitution,in,[],1630193,,,1610612752,93,100,2026-03-04T02:43:45Z,5690000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M00.00S,2026-03-04T02:43:52.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,93,100,2026-03-04T02:43:52Z,5700000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT02M42.00S,2026-03-04T02:47:07.6Z,4,REGULAR,3pt,Jump Shot,[],1628973,70.64717477003943,77.20588235294117,1610612752,93,100,2026-03-04T02:47:12Z,5710000,False,136.0,223.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,26.15,Missed,,,,,,,,,,,,,
585,PT02M40.00S,2026-03-04T02:47:09.6Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,93,100,2026-03-04T02:47:12Z,5720000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,584.0,6.0,5.0,1.0,,,
586,PT02M38.00S,2026-03-04T02:47:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,95.0886990801577,98.52941176470588,1610612752,93,100,2026-03-04T02:49:07Z,5730000,False,243.0,-6.0,1,right,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,24.27,Missed,,,,,,,,,,,,,
587,PT02M35.00S,2026-03-04T02:47:14.8Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,93,100,2026-03-04T02:47:18Z,5740000,False,,,0,,K. Towns REBOUND (Off:2 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,586.0,12.0,10.0,2.0,,,
588,PT02M26.00S,2026-03-04T02:47:27.5Z,4,REGULAR,foul,personal,[],1630193,,,1610612752,93,100,2026-03-04T02:47:33Z,5750000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1628384]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,,
590,PT02M16.00S,2026-03-04T02:47:57.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626157,85.75886990801577,86.51960784313727,1610612752,93,102,2026-03-04T02:48:05Z,5770000,False,183.0,81.0,1,right,K. Towns 19' step back Jump Shot (19 PTS),[1626157],1610612752.0,NYK,step back,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,19.99,Made,19.0,,,,,,,,,,,,
591,PT01M57.00S,2026-03-04T02:48:17.1Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,93,102,2026-03-04T02:48:26Z,5780000,False,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 1628973]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Brunson,1628973.0
592,PT01M57.00S,2026-03-04T02:48:17.1Z,4,REGULAR,steal,,[],1628973,,,1610612752,93,102,2026-03-04T02:48:19Z,5790000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
593,PT01M53.00S,2026-03-04T02:48:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,94.56307490144546,50.0,1610612752,93,104,2026-03-04T02:48:33Z,5800000,False,0.0,-1.0,1,right,J. Hart running finger roll Layup (10 PTS) (J. Brunson 10 AST),"[1628404, 1628973]",1610612752.0,NYK,running finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,0.14,Made,10.0,J. Brunson,1628973.0,10.0,,,,,,,,,
595,PT01M44.00S,2026-03-04T02:48:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,12.302890932982917,51.470588235294116,1610612761,95,104,2026-03-04T02:48:40Z,5820000,False,-7.0,63.0,1,left,J. Poeltl 6' floating Jump Shot (9 PTS) (I. Quickley 12 AST),"[1627751, 1630193]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.35,Made,9.0,I. Quickley,1630193.0,12.0,,,,,,,,,
597,PT01M27.00S,2026-03-04T02:48:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.46714848883047,52.69607843137255,1610612752,95,106,2026-03-04T02:51:31Z,5840000,False,13.0,65.0,1,right,K. Towns 6' driving floating Jump Shot (21 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.67,Made,21.0,,,,,,,,,,,,
598,PT01M18.00S,2026-03-04T02:49:09.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,22.421156373193167,90.19607843137256,1610612761,95,106,2026-03-04T02:49:15Z,5850000,False,-201.0,158.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,25.59,Missed,,,,,,,,,,,,,
599,PT01M14.00S,2026-03-04T02:49:13.1Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,95,106,2026-03-04T02:49:15Z,5860000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,598.0,2.0,2.0,0.0,,,
600,PT01M06.00S,2026-03-04T02:49:23.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.5473061760841,52.20588235294118,1610612752,95,108,2026-03-04T02:49:33Z,5870000,False,11.0,74.0,1,right,J. Brunson 7' driving floating Jump Shot (25 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.48,Made,25.0,,,,,,,,,,,,
601,PT01M06.00S,2026-03-04T02:49:26.6Z,4,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612752,95,108,2026-03-04T02:50:08Z,5880000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Brunson 1 FT),"[1630567, 1628973]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
603,PT01M06.00S,2026-03-04T02:49:41.5Z,4,REGULAR,substitution,out,[],1627751,,,1610612752,95,108,2026-03-04T02:49:51Z,5900000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M06.00S,2026-03-04T02:49:41.5Z,4,REGULAR,substitution,in,[],1642347,,,1610612752,95,108,2026-03-04T02:49:51Z,5910000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M06.00S,2026-03-04T02:50:09.5Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,95,109,2026-03-04T02:50:09Z,5920000,False,,,0,,J. Brunson Free Throw 1 of 1 (26 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
606,PT01M01.00S,2026-03-04T02:50:18.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,37.79566360052563,56.61764705882353,1610612761,95,109,2026-03-04T02:50:25Z,5930000,False,-33.0,303.0,1,left,MISS I. Quickley 30' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,30.46,Missed,,,,,,,,,,,,,
