actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
617,PT03M50.00S,2026-02-06T02:39:51.3Z,4,REGULAR,3pt,Jump Shot,[],1627742,71.04139290407359,81.12745098039215,1610612761,116,104,2026-02-06T02:39:56Z,6110000,False,156.0,220.0,1,right,MISS B. Ingram 26' pullup 3PT,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
618,PT03M47.00S,2026-02-06T02:39:54.3Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612741,116,104,2026-02-06T02:39:56Z,6120000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,617.0,,,,,,,,,,,2.0,2.0,0.0
619,PT03M40.00S,2026-02-06T02:40:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,5.732588699080158,47.794117647058826,1610612741,116,104,2026-02-06T04:32:26Z,6130000,False,11.0,1.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1627742]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,Ingram,1627742.0,,,,,,,,
620,PT03M40.00S,2026-02-06T02:40:00.8Z,4,REGULAR,block,,[],1627742,,,1610612741,116,104,2026-02-06T02:40:03Z,6140000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT03M38.00S,2026-02-06T02:40:02.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,116,104,2026-02-06T02:40:11Z,6150000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,619.0,,,,,,,,,,,5.0,3.0,2.0
622,PT03M34.00S,2026-02-06T02:40:11.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,116,104,2026-02-06T02:40:11Z,6160000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M34.00S,2026-02-06T02:41:16.2Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,116,104,2026-02-06T02:41:30Z,6170000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M34.00S,2026-02-06T02:41:16.2Z,4,REGULAR,substitution,in,[],1642867,,,1610612761,116,104,2026-02-06T02:41:30Z,6180000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M34.00S,2026-02-06T02:41:56.8Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612761,116,104,2026-02-06T02:42:04Z,6190000,False,,,0,,TOR 5-second-violation Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201245.0,,,,,,,
626,PT03M27.00S,2026-02-06T02:42:07.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,33.98488830486202,50.73529411764706,1610612741,116,104,2026-02-06T02:42:11Z,6200000,False,-4.0,267.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
627,PT03M23.00S,2026-02-06T02:42:11.5Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,116,104,2026-02-06T02:42:11Z,6210000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,626.0,,,,,,,,,,,6.0,4.0,2.0
628,PT03M14.00S,2026-02-06T02:42:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.919185282523,47.05882352941176,1610612761,116,104,2026-02-06T02:45:13Z,6220000,False,-15.0,99.0,1,right,MISS S. Barnes 9' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.98,Missed,,,,,,,,,,,,,,,,,,
629,PT03M11.00S,2026-02-06T02:42:22.9Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612741,116,104,2026-02-06T02:42:25Z,6230000,False,,,0,,J. Ivey REBOUND (Off:2 Def:2),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,628.0,,,,,,,,,,,4.0,2.0,2.0
630,PT03M04.00S,2026-02-06T02:42:29.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631093,11.645860709592641,41.66666666666667,1610612741,116,104,2026-02-06T02:48:09Z,6240000,False,42.0,57.0,1,left,MISS J. Ivey 7' running pullup Shot - blocked,"[1631093, 1642867]",1610612741.0,CHI,running pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,Murray-Boyles,1642867.0,,,,,,,,
631,PT03M04.00S,2026-02-06T02:42:29.7Z,4,REGULAR,block,,[],1642867,,,1610612741,116,104,2026-02-06T02:42:32Z,6250000,False,,,0,,C. Murray-Boyles BLOCK (3 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
632,PT03M01.00S,2026-02-06T02:42:32.7Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612761,116,104,2026-02-06T02:42:33Z,6260000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,630.0,,,,,,,,,,,6.0,6.0,0.0
633,PT02M46.00S,2026-02-06T02:42:47.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,65.25952693823915,56.86274509803921,1610612761,116,104,2026-02-06T02:42:52Z,6270000,False,34.0,274.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,,
634,PT02M45.00S,2026-02-06T02:42:48.5Z,4,REGULAR,rebound,offensive,[],1642867,,,1610612761,116,104,2026-02-06T02:42:52Z,6280000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:4),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,633.0,,,,,,,,,,,5.0,4.0,1.0
635,PT02M34.00S,2026-02-06T02:43:00.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,95.0886990801577,3.6764705882352944,1610612761,119,104,2026-02-06T02:43:05Z,6290000,False,-232.0,-6.0,1,right,I. Quickley 3PT  (22 PTS) (B. Ingram 6 AST),"[1630193, 1627742]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.17,Made,22.0,B. Ingram,1627742.0,6.0,,,,,,,,,,,,,,
637,PT02M18.00S,2026-02-06T02:43:18.5Z,4,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612741,119,104,2026-02-06T02:43:24Z,6310000,False,,,0,,A. Simons lost ball out-of-bounds TURNOVER (3 TO),[1629014],1610612741.0,CHI,lost ball,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,,,,,,,,3.0,,,,,202901.0,,,,,,,
638,PT02M01.00S,2026-02-06T02:43:42.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,72.61826544021025,17.892156862745097,1610612761,119,104,2026-02-06T02:43:48Z,6320000,False,-161.0,205.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
639,PT01M56.00S,2026-02-06T02:43:47.8Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,119,104,2026-02-06T02:43:48Z,6330000,False,,,0,,G. Yabusele REBOUND (Off:4 Def:7),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,638.0,,,,,,,,,,,11.0,7.0,4.0
640,PT01M50.00S,2026-02-06T02:43:52.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,26.888961892247043,20.833333333333336,1610612741,119,104,2026-02-06T02:49:16Z,6340000,False,146.0,200.0,1,left,MISS M. Buzelis 24' running pullup 3PT,[1641824],1610612741.0,CHI,running pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
641,PT01M48.00S,2026-02-06T02:43:54.2Z,4,REGULAR,rebound,offensive,[],1641824,,,1610612741,119,104,2026-02-06T02:44:00Z,6350000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,640.0,,,,,,,,,,,6.0,5.0,1.0
642,PT01M46.00S,2026-02-06T02:44:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,119,104,2026-02-06T02:44:01Z,6360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,out,[],1642347,,,1610612741,119,104,2026-02-06T02:45:26Z,6370000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612741,119,104,2026-02-06T02:45:26Z,6380000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,119,104,2026-02-06T02:45:26Z,6390000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,out,[],1631093,,,1610612741,119,104,2026-02-06T02:45:26Z,6400000,False,,,0,,SUB out: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,in,[],1642266,,,1610612741,119,104,2026-02-06T02:45:26Z,6410000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,in,[],1642530,,,1610612741,119,104,2026-02-06T02:45:26Z,6420000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,in,[],1642950,,,1610612741,119,104,2026-02-06T02:45:26Z,6430000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M46.00S,2026-02-06T02:44:03.4Z,4,REGULAR,substitution,in,[],1630644,,,1610612741,119,104,2026-02-06T02:45:26Z,6440000,False,,,0,,SUB in: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M38.00S,2026-02-06T02:45:51.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642530,30.831143232588698,75.0,1610612741,119,104,2026-02-06T02:46:50Z,6450000,False,-125.0,237.0,1,left,MISS Y. Kawamura 26' pullup 3PT,[1642530],1610612741.0,CHI,pullup,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
652,PT01M37.00S,2026-02-06T02:45:52.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,119,104,2026-02-06T02:46:50Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,651.0,,,,,,,,,,,,,
653,PT01M36.00S,2026-02-06T02:45:58.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,119,104,2026-02-06T02:46:10Z,6470000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201245.0,,,,,,,
654,PT01M36.00S,2026-02-06T02:46:03.2Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,119,104,2026-02-06T02:46:11Z,6480000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M36.00S,2026-02-06T02:46:03.2Z,4,REGULAR,substitution,in,[],1642419,,,1610612761,119,104,2026-02-06T02:46:11Z,6490000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M36.00S,2026-02-06T02:46:03.2Z,4,REGULAR,substitution,out,[],1627742,,,1610612761,119,104,2026-02-06T02:46:29Z,6500000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M36.00S,2026-02-06T02:46:03.2Z,4,REGULAR,substitution,in,[],1642918,,,1610612761,119,104,2026-02-06T02:46:29Z,6510000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M13.00S,2026-02-06T02:46:58.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630193,75.77201051248358,55.392156862745104,1610612761,121,104,2026-02-06T02:47:03Z,6520000,False,27.0,175.0,1,right,I. Quickley 17' turnaround fadeaway Jump Shot (24 PTS),[1630193],1610612761.0,TOR,turnaround fadeaway,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,17.73,Made,24.0,,,,,,,,,,,,,,,,,
659,PT00M51.60S,2026-02-06T02:47:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630172,27.020367936925098,82.35294117647058,1610612741,121,107,2026-02-06T02:47:27Z,6530000,False,-162.0,201.0,1,left,P. Williams 25' 3PT  (9 PTS) (L. Olbrich 1 AST),"[1630172, 1642950]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,25.84,Made,9.0,L. Olbrich,1642950.0,1.0,,,,,,,,,,,,,,
661,PT00M28.10S,2026-02-06T02:47:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,93.77463863337714,51.225490196078425,1610612761,123,107,2026-02-06T02:47:53Z,6550000,False,6.0,6.0,1,right,C. Murray-Boyles cutting Layup (17 PTS) (J. Battle 1 AST),"[1642867, 1642419]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,0.86,Made,17.0,J. Battle,1642419.0,1.0,,,,,,,,,,,,,,
663,PT00M26.20S,2026-02-06T02:47:54.3Z,4,REGULAR,foul,personal,[],1642266,,,1610612741,123,107,2026-02-06T02:48:19Z,6570000,False,,,0,,J. Walter take personal FOUL (3 PF),"[1642266, 1642530]",1610612761.0,TOR,take,,,Walter,J. Walter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1148.0,3.0,0.0,Kawamura,1642530.0,,,
665,PT00M26.20S,2026-02-06T02:48:04.2Z,4,REGULAR,substitution,out,[],1630193,,,1610612741,123,107,2026-02-06T02:48:10Z,6590000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M26.20S,2026-02-06T02:48:04.2Z,4,REGULAR,substitution,out,[],1642867,,,1610612741,123,107,2026-02-06T02:48:10Z,6600000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M26.20S,2026-02-06T02:48:04.2Z,4,REGULAR,substitution,in,[],1630639,,,1610612741,123,107,2026-02-06T02:48:10Z,6610000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M26.20S,2026-02-06T02:48:04.2Z,4,REGULAR,substitution,in,[],1642367,,,1610612741,123,107,2026-02-06T02:48:10Z,6620000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M03.90S,2026-02-06T02:48:37.1Z,4,REGULAR,turnover,bad pass,[],1642530,,,1610612741,123,107,2026-02-06T02:48:41Z,6630000,False,,,0,,Y. Kawamura bad pass TURNOVER (3 TO),"[1642530, 1642367]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Mogbo,1642367.0,,,,,,,,,,
670,PT00M03.90S,2026-02-06T02:48:37.1Z,4,REGULAR,steal,,[],1642367,,,1610612761,123,107,2026-02-06T02:48:39Z,6640000,False,,,0,,J. Mogbo STEAL (1 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2026-02-06T02:48:45.9Z,4,REGULAR,period,end,[],0,,,1610612761,123,107,2026-02-06T02:48:45Z,6650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2026-02-06T02:49:04.0Z,4,REGULAR,game,end,[],0,,,0,123,107,2026-02-06T02:49:04Z,6660000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
