actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT06M56.00S,2025-12-10T02:36:33.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,94.30026281208936,52.450980392156865,1610612761,43,47,2025-12-10T02:36:36Z,2520000,False,12.0,1.0,1,right,S. Barnes driving DUNK (6 PTS) (O. Agbaji 1 AST),"[1630567, 1630534]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,1.23,Made,6.0,,,,,O. Agbaji,1630534.0,1.0,,,,,,,,
261,PT06M35.00S,2025-12-10T02:36:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.4053876478318,60.78431372549019,1610612752,43,49,2025-12-10T02:36:57Z,2540000,False,-54.0,83.0,1,left,J. Brunson 9' turnaround fadeaway Jump Shot (22 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,9.89,Made,22.0,,,,,,,,,,,,,,,
262,PT06M24.00S,2025-12-10T02:37:04.7Z,2,REGULAR,2pt,Jump Shot,[],1630567,81.8166885676741,78.67647058823529,1610612761,43,49,2025-12-10T02:37:10Z,2550000,False,143.0,118.0,1,right,MISS S. Barnes 18' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,18.6,Missed,,,,,,,,,,,,,,,,
263,PT06M21.00S,2025-12-10T02:37:07.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,43,49,2025-12-10T02:37:10Z,2560000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,262.0,5.0,5.0,0.0,,,,,,,,,,,
264,PT06M05.00S,2025-12-10T02:37:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612752,43,49,2025-12-10T02:37:33Z,2570000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Towns 2 FT),"[1627742, 1626157]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,,,1.0,0.0,Towns,1626157.0,,
266,PT06M05.00S,2025-12-10T02:38:03.6Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,43,49,2025-12-10T02:38:03Z,2590000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
267,PT06M05.00S,2025-12-10T02:38:03.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,43,49,2025-12-10T02:38:03Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,
268,PT06M05.00S,2025-12-10T02:38:30.5Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,43,50,2025-12-10T02:38:30Z,2610000,False,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
269,PT05M52.00S,2025-12-10T02:38:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.57621550591328,50.0,1610612761,43,50,2025-12-10T02:38:54Z,2620000,False,0.0,92.0,1,right,MISS S. Barnes 9' turnaround fadeaway Shot - blocked,"[1630567, 1628969]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,9.25,Missed,,,,,,,,,,,,,,,Bridges,1628969.0
270,PT05M52.00S,2025-12-10T02:38:45.1Z,2,REGULAR,block,,[],1628969,,,1610612761,43,50,2025-12-10T02:38:47Z,2630000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M50.00S,2025-12-10T02:38:47.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,43,50,2025-12-10T02:38:54Z,2640000,False,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,269.0,6.0,6.0,0.0,,,,,,,,,,,
272,PT05M40.00S,2025-12-10T02:38:57.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.258212877792378,52.450980392156865,1610612752,43,52,2025-12-10T02:39:02Z,2650000,False,-12.0,6.0,1,left,K. Towns driving DUNK (8 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,1.38,Made,8.0,,,,,,,,,,,,,,,
273,PT05M21.00S,2025-12-10T02:39:17.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,93.51182654402102,56.61764705882353,1610612761,43,52,2025-12-10T02:39:21Z,2660000,False,33.0,8.0,1,right,MISS J. Poeltl Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,3.42,Missed,,,,,,,,,,,,,,,,
274,PT05M19.00S,2025-12-10T02:39:19.1Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,43,52,2025-12-10T02:39:21Z,2670000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,
275,PT05M13.00S,2025-12-10T02:39:25.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,16.376478318002626,49.01960784313725,1610612752,43,54,2025-12-10T02:42:44Z,2680000,False,5.0,101.0,1,left,J. Brunson 10' driving floating Jump Shot (24 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,10.15,Made,24.0,,,,,,,,,,,,,,,
276,PT05M12.00S,2025-12-10T02:39:30.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,43,54,2025-12-10T02:39:30Z,2690000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M12.00S,2025-12-10T02:40:50.3Z,2,REGULAR,substitution,out,[],1628404,,,1610612761,43,54,2025-12-10T02:41:02Z,2700000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M12.00S,2025-12-10T02:40:50.3Z,2,REGULAR,substitution,out,[],1626157,,,1610612761,43,54,2025-12-10T02:41:02Z,2710000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M12.00S,2025-12-10T02:40:50.3Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,43,54,2025-12-10T02:41:02Z,2720000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M12.00S,2025-12-10T02:40:50.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612761,43,54,2025-12-10T02:41:02Z,2730000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M54.00S,2025-12-10T02:41:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612761,43,54,2025-12-10T02:41:47Z,2740000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Ingram 2 FT),"[1628969, 1627742]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,
283,PT04M54.00S,2025-12-10T02:42:03.5Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,44,54,2025-12-10T02:42:03Z,2760000,False,,,0,,B. Ingram Free Throw 1 of 2 (18 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
284,PT04M54.00S,2025-12-10T02:42:18.3Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,45,54,2025-12-10T02:42:18Z,2770000,False,,,0,,B. Ingram Free Throw 2 of 2 (19 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
285,PT04M47.00S,2025-12-10T02:42:33.0Z,2,REGULAR,foul,personal,[],1627751,,,1610612752,45,54,2025-12-10T02:42:40Z,2780000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1628969]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,201639.0,,,,,,,,,,,,,,1.0,0.0,Bridges,1628969.0,,
287,PT04M39.00S,2025-12-10T02:43:02.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,16.770696452036795,95.83333333333334,1610612752,45,54,2025-12-10T02:43:06Z,2800000,False,-229.0,105.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,25.21,Missed,,,,,,,,,,,,,,,,
288,PT04M35.00S,2025-12-10T02:43:06.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,45,54,2025-12-10T02:43:06Z,2810000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,287.0,4.0,2.0,2.0,,,,,,,,,,,
289,PT04M24.00S,2025-12-10T02:43:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,86.02168199737189,54.166666666666664,1610612761,45,54,2025-12-10T02:43:22Z,2820000,False,21.0,79.0,1,right,MISS J. Shead 8' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,8.16,Missed,,,,,,,,,,,,,,,,
290,PT04M22.00S,2025-12-10T02:43:20.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,45,54,2025-12-10T02:43:20Z,2830000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,289.0,,,,,,,,,,,,,,
292,PT04M07.00S,2025-12-10T02:43:43.6Z,2,REGULAR,3pt,Jump Shot,[],203903,5.206964520367937,2.696078431372549,1610612752,45,54,2025-12-10T02:43:49Z,2850000,False,237.0,-4.0,1,left,MISS J. Clarkson 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,23.65,Missed,,,,,,,,,,,,,,,,
293,PT04M05.00S,2025-12-10T02:43:45.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,45,54,2025-12-10T02:43:49Z,2860000,False,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,292.0,2.0,0.0,2.0,,,,,,,,,,,
294,PT04M02.00S,2025-12-10T02:43:48.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,16.113666228646515,47.549019607843135,1610612752,45,56,2025-12-10T02:43:54Z,2870000,False,12.0,99.0,1,left,J. Clarkson 9' floating Jump Shot (4 PTS) (M. Robinson 3 AST),"[203903, 1629011]",1610612752.0,NYK,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,9.98,Made,4.0,,,,,M. Robinson,1629011.0,3.0,,,,,,,,
296,PT03M51.00S,2025-12-10T02:44:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.64323258869908,54.166666666666664,1610612761,47,56,2025-12-10T02:44:05Z,2890000,False,21.0,7.0,1,right,J. Poeltl cutting finger roll Layup (6 PTS) (B. Ingram 3 AST),"[1627751, 1627742]",1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,2.2,Made,6.0,,,,,B. Ingram,1627742.0,3.0,,,,,,,,
298,PT03M44.00S,2025-12-10T02:44:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612752,47,56,2025-12-10T02:46:12Z,2910000,False,,,0,,O. Agbaji take personal FOUL (1 PF) (Robinson 2 FT),"[1630534, 1629011]",1610612761.0,TOR,take,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right Center,1627961.0,,,,,,,,,,,,,,1.0,0.0,Robinson,1629011.0,,
300,PT03M44.00S,2025-12-10T02:44:39.5Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,47,56,2025-12-10T02:45:03Z,2930000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
301,PT03M44.00S,2025-12-10T02:44:39.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,47,56,2025-12-10T02:45:03Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,
302,PT03M44.00S,2025-12-10T02:44:39.5Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,47,56,2025-12-10T02:45:03Z,2950000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
303,PT03M41.00S,2025-12-10T02:44:42.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,47,56,2025-12-10T02:45:03Z,2960000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,302.0,5.0,3.0,2.0,,,,,,,,,,,
304,PT03M37.00S,2025-12-10T02:45:05.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,72.48685939553219,16.42156862745098,1610612761,47,56,2025-12-10T02:46:41Z,2970000,False,-168.0,206.0,1,right,MISS B. Ingram 26' running 3PT,[1627742],1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,26.58,Missed,,,,,,,,,,,,,,,,
305,PT03M34.00S,2025-12-10T02:45:08.8Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,47,56,2025-12-10T02:45:11Z,2980000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,
306,PT03M32.00S,2025-12-10T02:45:17.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612752,47,56,2025-12-10T02:47:35Z,2990000,False,,,0,,J. Shead take personal FOUL (2 PF) (Robinson 2 FT),"[1642347, 1629011]",1610612761.0,TOR,take,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right,1627962.0,,,,,,,,,,,,,,2.0,0.0,Robinson,1629011.0,,
308,PT03M32.00S,2025-12-10T02:45:47.4Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,47,57,2025-12-10T02:46:10Z,3010000,False,,,0,,M. Robinson Free Throw 1 of 2 (1 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
309,PT03M32.00S,2025-12-10T02:45:47.4Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,47,57,2025-12-10T02:46:10Z,3020000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
310,PT03M31.00S,2025-12-10T02:45:48.4Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,47,57,2025-12-10T02:46:10Z,3030000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,309.0,4.0,4.0,0.0,,,,,,,,,,,
311,PT03M31.00S,2025-12-10T02:46:12.1Z,2,REGULAR,foul,personal,[],203903,,,1610612761,47,57,2025-12-10T02:48:06Z,3040000,False,,,0,,J. Clarkson take personal FOUL (1 PF),"[203903, 1627742]",1610612752.0,NYK,take,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,1627961.0,,,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,
313,PT03M31.00S,2025-12-10T02:46:19.0Z,2,REGULAR,substitution,out,[],1629011,,,1610612761,47,57,2025-12-10T02:46:23Z,3060000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M31.00S,2025-12-10T02:46:19.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612761,47,57,2025-12-10T02:46:23Z,3070000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M07.00S,2025-12-10T02:46:51.9Z,2,REGULAR,3pt,Jump Shot,[],1627742,68.15045992115637,30.637254901960787,1610612761,47,57,2025-12-10T02:46:58Z,3080000,False,-97.0,247.0,1,right,MISS B. Ingram 26' step back 3PT,[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,26.52,Missed,,,,,,,,,,,,,,,,
316,PT03M04.00S,2025-12-10T02:46:54.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,47,57,2025-12-10T02:46:58Z,3090000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,315.0,4.0,4.0,0.0,,,,,,,,,,,
317,PT02M55.00S,2025-12-10T02:47:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.389618922470433,51.225490196078425,1610612752,47,57,2025-12-10T02:48:54Z,3100000,False,-6.0,8.0,1,left,MISS K. Towns Layup - blocked,"[1626157, 1630534]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,0.97,Missed,,,,,,,,,,,,,,,Agbaji,1630534.0
318,PT02M55.00S,2025-12-10T02:47:03.0Z,2,REGULAR,block,,[],1630534,,,1610612752,47,57,2025-12-10T02:47:05Z,3110000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M54.00S,2025-12-10T02:47:04.0Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,47,57,2025-12-10T02:48:54Z,3120000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,317.0,7.0,6.0,1.0,,,,,,,,,,,
320,PT02M53.00S,2025-12-10T02:47:07.8Z,2,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1626157,5.590000152587891,50.0,1610612752,47,57,2025-12-10T02:49:11Z,3130000,False,0.0,0.0,1,left,MISS K. Towns floating Shot,[1626157],1610612752.0,NYK,floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
321,PT02M52.00S,2025-12-10T02:47:08.8Z,2,REGULAR,rebound,offensive,[],203903,,,1610612752,47,57,2025-12-10T02:49:11Z,3140000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,,
322,PT02M51.00S,2025-12-10T02:47:10.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203903,5.590000152587891,50.0,1610612752,47,57,2025-12-10T02:49:29Z,3150000,False,0.0,0.0,1,left,MISS J. Clarkson tip Layup,[203903],1610612752.0,NYK,tip,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
323,PT02M50.00S,2025-12-10T02:47:11.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,47,57,2025-12-10T02:49:29Z,3160000,False,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,322.0,8.0,6.0,2.0,,,,,,,,,,,
324,PT02M50.00S,2025-12-10T02:47:12.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,5.590000152587891,50.0,1610612752,47,59,2025-12-10T02:49:42Z,3170000,False,0.0,0.0,1,left,K. Towns tip Layup (10 PTS),[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,0.0,Made,10.0,,,,,,,,,,,,,,,
325,PT02M33.00S,2025-12-10T02:47:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630534,75.90341655716163,14.460784313725492,1610612761,47,59,2025-12-10T02:47:29Z,3180000,False,-178.0,174.0,1,right,MISS O. Agbaji 24' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,24.87,Missed,,,,,,,,,,,,,,,,
326,PT02M30.00S,2025-12-10T02:47:28.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,47,59,2025-12-10T02:47:29Z,3190000,False,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,325.0,9.0,7.0,2.0,,,,,,,,,,,
327,PT02M12.00S,2025-12-10T02:47:46.8Z,2,REGULAR,2pt,Jump Shot,[],203903,16.376478318002626,29.166666666666668,1610612752,47,61,2025-12-10T02:50:24Z,3200000,False,104.0,101.0,1,left,J. Clarkson 14' turnaround fadeaway Jump Shot (6 PTS),[203903],1610612752.0,NYK,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,14.54,Made,6.0,,,,,,,,,,,,,,,
328,PT01M57.00S,2025-12-10T02:48:01.4Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,47,61,2025-12-10T02:48:05Z,3210000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,Anunoby,1628384.0,,,,,,
329,PT01M57.00S,2025-12-10T02:48:01.4Z,2,REGULAR,steal,,[],1628384,,,1610612752,47,61,2025-12-10T02:48:03Z,3220000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
330,PT01M54.00S,2025-12-10T02:48:04.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,5.075558475689881,50.0,1610612752,47,63,2025-12-10T02:57:51Z,3230000,False,0.0,-5.0,1,left,O. Anunoby driving DUNK (8 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,0.48,Made,8.0,,,,,,,,,,,,,,,
331,PT01M39.00S,2025-12-10T02:48:19.7Z,2,REGULAR,turnover,bad pass,[],1642347,,,1610612761,47,63,2025-12-10T02:48:26Z,3240000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1626157]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,Towns,1626157.0,,,,,,
332,PT01M39.00S,2025-12-10T02:48:19.7Z,2,REGULAR,steal,,[],1626157,,,1610612752,47,63,2025-12-10T02:49:58Z,3250000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
333,PT01M22.00S,2025-12-10T02:48:36.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,29.25427069645204,25.0,1610612752,47,63,2025-12-10T02:53:02Z,3260000,False,125.0,222.0,1,left,MISS O. Anunoby 25' pullup 3PT,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,25.52,Missed,,,,,,,,,,,,,,,,
334,PT01M20.00S,2025-12-10T02:48:38.8Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,47,63,2025-12-10T02:53:02Z,3270000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,333.0,5.0,4.0,1.0,,,,,,,,,,,
335,PT01M19.00S,2025-12-10T02:48:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,5.075558475689881,51.71568627450981,1610612752,47,65,2025-12-10T02:53:34Z,3280000,False,-9.0,-5.0,1,left,M. Bridges putback Layup (5 PTS),[1628969],1610612752.0,NYK,putback,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,0.98,Made,5.0,,,,,,,,,,,,,,,
336,PT00M54.40S,2025-12-10T02:49:04.3Z,2,REGULAR,3pt,Jump Shot,[],1642347,67.36202365308804,36.76470588235294,1610612761,50,65,2025-12-10T02:49:09Z,3290000,False,-66.0,254.0,1,right,J. Shead 26' 3PT pullup (10 PTS) (J. Poeltl 2 AST),"[1642347, 1627751]",1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,26.28,Made,10.0,,,,,J. Poeltl,1627751.0,2.0,,,,,,,,
