actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
616,PT08M30.00S,2026-04-02T02:10:25.0Z,4,REGULAR,2pt,Jump Shot,[],201942,74.58935611038108,45.09803921568628,1610612758,91,102,2026-04-02T02:10:28Z,5970000,False,-25.0,186.0,1,right,D. DeRozan 18' pullup Jump Shot (19 PTS),[201942],1610612758.0,SAC,pullup,,,,,,,DeRozan,D. DeRozan,Mid-Range,16-24 Center,18.8,Made,,,,,19.0,,,,,,,,,,,,,
617,PT08M19.00S,2026-04-02T02:10:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630572,19.793035479632064,93.62745098039215,1610612761,94,102,2026-04-02T02:10:39Z,5980000,False,-218.0,134.0,1,left,S. Mamukelashvili 25' 3PT  (14 PTS) (J. Shead 5 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Above the Break 3,24+ Left Center,25.58,Made,,,,,14.0,J. Shead,1642347.0,5.0,,,,,,,,,,
619,PT07M55.00S,2026-04-02T02:10:58.4Z,4,REGULAR,3pt,Jump Shot,[],1631342,71.04139290407359,80.3921568627451,1610612758,94,105,2026-04-02T02:11:03Z,6000000,False,152.0,220.0,1,right,D. Plowden 26' 3PT  (11 PTS) (M. Monk 3 AST),"[1631342, 1628370]",1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,Above the Break 3,24+ Right Center,26.72,Made,,,,,11.0,M. Monk,1628370.0,3.0,,,,,,,,,,
621,PT07M32.00S,2026-04-02T02:11:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.697109067017081,47.549019607843135,1610612761,96,105,2026-04-02T02:11:26Z,6020000,False,12.0,67.0,1,left,R. Barrett 6' driving floating bank Jump Shot (20 PTS) (J. Shead 6 AST),"[1629628, 1642347]",1610612761.0,TOR,driving floating bank,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,6.8,Made,,,,,20.0,J. Shead,1642347.0,6.0,,,,,,,,,,
622,PT07M10.00S,2026-04-02T02:11:43.7Z,4,REGULAR,3pt,Jump Shot,[],1628370,68.01905387647832,18.38235294117647,1610612758,96,108,2026-04-02T02:11:47Z,6030000,False,-158.0,248.0,1,right,M. Monk 29' 3PT  (16 PTS) (N. Clifford 3 AST),"[1628370, 1642363]",1610612758.0,SAC,,,,,,,,Monk,M. Monk,Above the Break 3,24+ Left Center,29.42,Made,,,,,16.0,N. Clifford,1642363.0,3.0,,,,,,,,,,
624,PT07M00.00S,2026-04-02T02:11:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,6.521024967148489,51.71568627450981,1610612761,98,108,2026-04-02T02:11:58Z,6050000,False,-9.0,9.0,1,left,C. Murray-Boyles cutting Layup (19 PTS) (J. Shead 7 AST),"[1642867, 1642347]",1610612761.0,TOR,cutting,,,,,,,Murray-Boyles,C. Murray-Boyles,Restricted Area,0-8 Center,1.23,Made,,,,,19.0,J. Shead,1642347.0,7.0,,,,,,,,,,
626,PT06M40.00S,2026-04-02T02:12:14.2Z,4,REGULAR,2pt,Jump Shot,[],201942,74.98357424441524,32.35294117647059,1610612758,98,108,2026-04-02T02:12:18Z,6070000,False,-88.0,183.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612758.0,SAC,pullup,,,,,,,DeRozan,D. DeRozan,Mid-Range,16-24 Left Center,20.29,Missed,,,,,,,,,,,,,,,,,,
627,PT06M37.00S,2026-04-02T02:12:17.2Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,98,108,2026-04-02T02:12:18Z,6080000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:4),[1630572],1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Mid-Range,16-24 Left Center,,,626.0,5.0,4.0,1.0,,,,,,,,,,,,,,
628,PT06M29.00S,2026-04-02T02:12:25.5Z,4,REGULAR,3pt,Jump Shot,[],1630572,33.196452036793694,54.41176470588235,1610612761,101,108,2026-04-02T02:12:29Z,6090000,False,-22.0,260.0,1,left,S. Mamukelashvili 26' 3PT  (17 PTS) (C. Murray-Boyles 2 AST),"[1630572, 1642867]",1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Above the Break 3,24+ Center,26.04,Made,,,,,17.0,C. Murray-Boyles,1642867.0,2.0,,,,,,,,,,
630,PT06M05.00S,2026-04-02T02:12:48.4Z,4,REGULAR,turnover,bad pass,[],1642363,,,1610612758,101,108,2026-04-02T02:12:52Z,6110000,False,,,0,,N. Clifford bad pass TURNOVER (3 TO),"[1642363, 1642347]",1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,Mid-Range,16-24 Left,,,,,,,,,,,3.0,Shead,1642347.0,,,,,,,
631,PT06M05.00S,2026-04-02T02:12:48.4Z,4,REGULAR,steal,,[],1642347,,,1610612761,101,108,2026-04-02T02:12:50Z,6120000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
632,PT06M00.00S,2026-04-02T02:12:56.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642347,7.440867279894875,49.01960784313725,1610612761,103,108,2026-04-02T02:32:11Z,6130000,False,5.0,17.0,1,left,J. Shead pullup bank Jump Shot (12 PTS),[1642347],1610612761.0,TOR,pullup bank,,,,,,,Shead,J. Shead,Restricted Area,0-8 Center,1.81,Made,,,,,12.0,,,,,,,,,,,,,
633,PT06M00.00S,2026-04-02T02:13:00.2Z,4,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612761,103,108,2026-04-02T02:13:34Z,6140000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Shead 1 FT),"[1628370, 1642347]",1610612758.0,SAC,shooting,,,,,,2882.0,Monk,M. Monk,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Shead,1642347.0,,,
649,PT06M00.00S,2026-04-02T02:14:06.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,103,108,2026-04-02T02:17:17Z,6160000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,out,[],1630639,,,1610612761,103,108,2026-04-02T02:15:27Z,6170000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
640,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,out,[],1631342,,,1610612761,103,108,2026-04-02T02:15:27Z,6180000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,
641,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,out,[],1642875,,,1610612761,103,108,2026-04-02T02:15:27Z,6190000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,
642,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,103,108,2026-04-02T02:15:27Z,6200000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,
643,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,in,[],1642269,,,1610612761,103,108,2026-04-02T02:15:27Z,6210000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,
644,PT06M00.00S,2026-04-02T02:15:12.9Z,4,REGULAR,substitution,in,[],1630173,,,1610612761,103,108,2026-04-02T02:15:27Z,6220000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
646,PT06M00.00S,2026-04-02T02:16:23.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642347,,,1610612761,104,108,2026-04-02T02:16:23Z,6230000,False,,,0,,J. Shead Free Throw 1 of 1 (13 PTS),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,Made,,,,,13.0,,,,,,,,,,,,,
647,PT05M46.00S,2026-04-02T02:16:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,92.9862023653088,48.529411764705884,1610612758,104,108,2026-04-02T02:16:52Z,6240000,False,-7.0,13.0,1,right,MISS D. Carter driving finger roll Layup - blocked,"[1642269, 1629628]",1610612758.0,SAC,driving finger roll,,,,,,,Carter,D. Carter,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,Barrett,1629628.0,
731,PT05M46.00S,2026-04-02T02:16:39.4Z,4,REGULAR,block,,[],1629628,,,1610612758,104,108,2026-04-02T02:37:10Z,6245000,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT05M44.00S,2026-04-02T02:16:41.4Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,104,108,2026-04-02T02:37:10Z,6250000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:5),[1630572],1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Restricted Area,0-8 Center,,,647.0,6.0,5.0,1.0,,,,,,,,,,,,,,
650,PT05M26.00S,2026-04-02T02:17:00.4Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612761,104,108,2026-04-02T02:17:11Z,6260000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Murray-Boyles 2 FT),"[1630173, 1642867]",1610612758.0,SAC,shooting,,,,,,200833.0,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Murray-Boyles,1642867.0,,,
652,PT05M26.00S,2026-04-02T02:17:31.4Z,4,REGULAR,freethrow,1 of 2,[],1642867,,,1610612761,104,108,2026-04-02T02:17:31Z,6280000,False,,,0,,MISS C. Murray-Boyles Free Throw 1 of 2,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT05M26.00S,2026-04-02T02:17:31.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,104,108,2026-04-02T02:17:31Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,
654,PT05M26.00S,2026-04-02T02:17:32.5Z,4,REGULAR,substitution,out,[],1642347,,,1610612761,104,108,2026-04-02T02:17:35Z,6300000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,
655,PT05M26.00S,2026-04-02T02:17:32.5Z,4,REGULAR,substitution,in,[],1630639,,,1610612761,104,108,2026-04-02T02:17:35Z,6310000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
656,PT05M26.00S,2026-04-02T02:17:55.6Z,4,REGULAR,freethrow,2 of 2,[],1642867,,,1610612761,105,108,2026-04-02T02:17:55Z,6320000,False,,,0,,C. Murray-Boyles Free Throw 2 of 2 (20 PTS),[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,Made,,,,,20.0,,,,,,,,,,,,,
657,PT05M05.00S,2026-04-02T02:18:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,92.85479632063075,45.588235294117645,1610612758,105,110,2026-04-02T02:18:23Z,6330000,False,-22.0,15.0,1,right,N. Clifford driving finger roll Layup (9 PTS),[1642363],1610612758.0,SAC,driving finger roll,,,,,,,Clifford,N. Clifford,Restricted Area,0-8 Center,2.65,Made,,,,,9.0,,,,,,,,,,,,,
658,PT04M54.00S,2026-04-02T02:18:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.273981603153747,56.372549019607845,1610612761,105,110,2026-04-02T02:18:33Z,6340000,False,-32.0,82.0,1,left,MISS S. Barnes 8' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,,,,,Barnes,S. Barnes,In The Paint (Non-RA),8-16 Center,8.77,Missed,,,,,,,,,,,,,,,,,,
659,PT04M51.00S,2026-04-02T02:18:33.3Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,105,110,2026-04-02T02:18:33Z,6350000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,In The Paint (Non-RA),8-16 Center,,,658.0,1.0,1.0,0.0,,,,,,,,,,,,,,
660,PT04M44.00S,2026-04-02T02:18:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642867,,,1610612758,105,110,2026-04-02T02:18:50Z,6360000,False,,,0,,C. Murray-Boyles shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1642867, 201942]",1610612761.0,TOR,shooting,,,,,,1627964.0,Murray-Boyles,C. Murray-Boyles,Mid-Range,8-16 Left,,,,,,,,,,,,,,5.0,0.0,DeRozan,201942.0,,,
662,PT04M44.00S,2026-04-02T02:19:13.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,105,111,2026-04-02T02:19:13Z,6380000,False,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,20.0,,,,,,,,,,,,,
663,PT04M44.00S,2026-04-02T02:19:14.4Z,4,REGULAR,substitution,out,[],1642867,,,1610612758,105,111,2026-04-02T02:19:20Z,6390000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,
664,PT04M44.00S,2026-04-02T02:19:14.4Z,4,REGULAR,substitution,out,[],1630639,,,1610612758,105,111,2026-04-02T02:19:20Z,6400000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
665,PT04M44.00S,2026-04-02T02:19:14.4Z,4,REGULAR,substitution,in,[],1642347,,,1610612758,105,111,2026-04-02T02:19:20Z,6410000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,
666,PT04M44.00S,2026-04-02T02:19:14.4Z,4,REGULAR,substitution,in,[],1627751,,,1610612758,105,111,2026-04-02T02:19:20Z,6420000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,
667,PT04M44.00S,2026-04-02T02:19:37.3Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,105,112,2026-04-02T02:19:37Z,6430000,False,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,21.0,,,,,,,,,,,,,
668,PT04M30.00S,2026-04-02T02:19:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.273981603153747,52.94117647058824,1610612761,105,112,2026-04-02T02:36:20Z,6440000,False,-15.0,82.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
669,PT04M28.00S,2026-04-02T02:19:54.8Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,105,112,2026-04-02T02:19:56Z,6450000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,In The Paint (Non-RA),8-16 Center,,,668.0,2.0,2.0,0.0,,,,,,,,,,,,,,
670,PT04M05.00S,2026-04-02T02:20:17.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,82.34231274638634,45.34313725490196,1610612758,105,112,2026-04-02T02:20:20Z,6460000,False,-23.0,113.0,1,right,MISS N. Clifford 11' turnaround fadeaway Shot,[1642363],1610612758.0,SAC,turnaround fadeaway,,,,,,,Clifford,N. Clifford,In The Paint (Non-RA),8-16 Center,11.59,Missed,,,,,,,,,,,,,,,,,,
671,PT04M02.00S,2026-04-02T02:20:19.5Z,4,REGULAR,rebound,defensive,[],1642347,,,1610612761,105,112,2026-04-02T02:20:19Z,6470000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,In The Paint (Non-RA),8-16 Center,,,670.0,1.0,1.0,0.0,,,,,,,,,,,,,,
672,PT03M56.00S,2026-04-02T02:20:26.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642347,32.933639947437584,24.754901960784316,1610612761,108,112,2026-04-02T02:38:10Z,6480000,False,126.0,257.0,1,left,J. Shead 28' 3PT running (16 PTS) (S. Mamukelashvili 3 AST),"[1642347, 1630572]",1610612761.0,TOR,running,,,,,,,Shead,J. Shead,Above the Break 3,24+ Right Center,28.64,Made,,,,,16.0,S. Mamukelashvili,1630572.0,3.0,,,,,,,,,,
674,PT03M36.00S,2026-04-02T02:20:46.2Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,108,112,2026-04-02T02:20:49Z,6500000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1642347]",1610612758.0,SAC,,,,,,,,Monk,M. Monk,Mid-Range,16-24 Center,,,,,,,,,,,3.0,Shead,1642347.0,,,,,,,
675,PT03M36.00S,2026-04-02T02:20:46.2Z,4,REGULAR,steal,,[],1642347,,,1610612761,108,112,2026-04-02T02:44:24Z,6510000,False,,,0,,J. Shead STEAL (2 STL),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
676,PT03M17.00S,2026-04-02T02:21:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612761,108,112,2026-04-02T02:21:13Z,6520000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1630173, 1627751]",1610612758.0,SAC,shooting,,,,,,1627964.0,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Poeltl,1627751.0,,,
678,PT03M17.00S,2026-04-02T02:21:31.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,108,112,2026-04-02T02:21:31Z,6540000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT03M17.00S,2026-04-02T02:21:33.0Z,4,REGULAR,substitution,out,[],1642269,,,1610612761,108,112,2026-04-02T02:24:06Z,6550000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,
682,PT03M17.00S,2026-04-02T02:21:33.0Z,4,REGULAR,substitution,in,[],1642875,,,1610612761,108,112,2026-04-02T02:24:06Z,6560000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,
683,PT03M17.00S,2026-04-02T02:24:30.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627751,,,1610612761,109,112,2026-04-02T02:24:30Z,6570000,False,,,0,,J. Poeltl Free Throw 1 of 2 (17 PTS),[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,Made,,,,,17.0,,,,,,,,,,,,,
684,PT03M17.00S,2026-04-02T02:24:44.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627751,,,1610612761,110,112,2026-04-02T02:24:44Z,6580000,False,,,0,,J. Poeltl Free Throw 2 of 2 (18 PTS),[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,Made,,,,,18.0,,,,,,,,,,,,,
687,PT02M56.00S,2026-04-02T02:25:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.72339027595268,48.529411764705884,1610612758,110,112,2026-04-02T02:25:14Z,6590000,False,-7.0,16.0,1,right,MISS D. DeRozan driving finger roll Layup,[201942],1610612758.0,SAC,driving finger roll,,,,,,,DeRozan,D. DeRozan,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
688,PT02M54.00S,2026-04-02T02:25:10.3Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,110,112,2026-04-02T02:41:18Z,6600000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,Restricted Area,0-8 Center,,,687.0,1.0,0.0,1.0,,,,,,,,,,,,,,
689,PT02M54.00S,2026-04-02T02:25:13.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201942,94.40999984741211,50.0,1610612758,110,114,2026-04-02T02:41:23Z,6610000,False,0.0,0.0,1,right,D. DeRozan putback Layup (23 PTS),[201942],1610612758.0,SAC,putback,,,,,,,DeRozan,D. DeRozan,Restricted Area,0-8 Center,0.0,Made,,,,,23.0,,,,,,,,,,,,,
690,PT02M39.00S,2026-04-02T02:25:25.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,7.835085413929041,55.14705882352941,1610612761,110,114,2026-04-02T02:41:50Z,6620000,False,-26.0,21.0,1,left,MISS S. Barnes pullup bank Shot,[1630567],1610612761.0,TOR,pullup bank,,,,,,,Barnes,S. Barnes,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
691,PT02M38.00S,2026-04-02T02:25:26.5Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,110,114,2026-04-02T02:25:30Z,6630000,False,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Restricted Area,0-8 Center,,,690.0,4.0,3.0,1.0,,,,,,,,,,,,,,
692,PT02M38.00S,2026-04-02T02:25:28.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612761,110,114,2026-04-02T02:25:38Z,6640000,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Barnes 2 FT),"[1630173, 1630567]",1610612758.0,SAC,shooting,,,,,,1627964.0,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Barnes,1630567.0,,,
694,PT02M38.00S,2026-04-02T02:25:54.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,111,114,2026-04-02T02:25:54Z,6660000,False,,,0,,S. Barnes Free Throw 1 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,Made,,,,,10.0,,,,,,,,,,,,,
696,PT02M38.00S,2026-04-02T02:26:08.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,112,114,2026-04-02T02:26:08Z,6670000,False,,,0,,S. Barnes Free Throw 2 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,Made,,,,,11.0,,,,,,,,,,,,,
697,PT02M22.00S,2026-04-02T02:26:30.8Z,4,REGULAR,3pt,Jump Shot,[],1642363,65.91655716162943,50.0,1610612758,112,114,2026-04-02T02:26:36Z,6680000,False,0.0,268.0,1,right,MISS N. Clifford 26' pullup 3PT,[1642363],1610612758.0,SAC,pullup,,,,,,,Clifford,N. Clifford,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
698,PT02M18.00S,2026-04-02T02:26:34.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,112,114,2026-04-02T02:26:36Z,6690000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Above the Break 3,24+ Center,,,697.0,5.0,4.0,1.0,,,,,,,,,,,,,,
699,PT02M03.00S,2026-04-02T02:26:52.8Z,4,REGULAR,foul,offensive,['inpenalty'],1629628,,,1610612761,112,114,2026-04-02T02:27:08Z,6700000,False,,,0,,R. Barrett offensive FOUL (4 PF),"[1629628, 1642363]",1610612761.0,TOR,,,,,,,1627964.0,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Clifford,1642363.0,,,
701,PT02M03.00S,2026-04-02T02:26:52.8Z,4,REGULAR,turnover,offensive foul,[],1629628,,,1610612761,112,114,2026-04-02T02:26:52Z,6720000,False,,,0,,R. Barrett offensive foul TURNOVER (5 TO),[1629628],1610612761.0,TOR,,,,,,,1627964.0,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,,,,,,,,,
702,PT01M50.00S,2026-04-02T02:27:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612758,112,114,2026-04-02T02:29:10Z,6730000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Monk 2 FT),"[1630572, 1628370]",1610612761.0,TOR,shooting,,,,,,1627964.0,Mamukelashvili,S. Mamukelashvili,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,,
704,PT01M50.00S,2026-04-02T02:27:56.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,112,114,2026-04-02T02:27:56Z,6750000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M50.00S,2026-04-02T02:29:28.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628370,,,1610612758,112,115,2026-04-02T02:29:28Z,6760000,False,,,0,,M. Monk Free Throw 1 of 2 (17 PTS),[1628370],1610612758.0,SAC,,,,,,,,Monk,M. Monk,,,,Made,,,,,17.0,,,,,,,,,,,,,
706,PT01M50.00S,2026-04-02T02:29:41.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628370,,,1610612758,112,116,2026-04-02T02:29:41Z,6770000,False,,,0,,M. Monk Free Throw 2 of 2 (18 PTS),[1628370],1610612758.0,SAC,,,,,,,,Monk,M. Monk,,,,Made,,,,,18.0,,,,,,,,,,,,,
