actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
434,PT08M00.00S,2026-01-29T02:04:58.9Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612761,65,55,2026-01-29T02:05:06Z,4200000,False,,,0,,J. Brunson shooting personal FOUL (3 PF) (Murray-Boyles 2 FT),"[1628973, 1642867]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1830.0,3.0,0.0,Murray-Boyles,1642867.0,,,,
436,PT08M00.00S,2026-01-29T02:05:22.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642867,,,1610612761,65,55,2026-01-29T02:05:22Z,4220000,False,,,0,,MISS C. Murray-Boyles Free Throw 1 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT08M00.00S,2026-01-29T02:05:22.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,65,55,2026-01-29T02:05:22Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,,,
438,PT08M00.00S,2026-01-29T02:05:44.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642867,,,1610612761,66,55,2026-01-29T02:05:44Z,4240000,False,,,0,,C. Murray-Boyles Free Throw 2 of 2 (4 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
440,PT07M46.00S,2026-01-29T02:05:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.27792378449409,50.73529411764706,1610612752,66,57,2026-01-29T02:06:54Z,4260000,False,4.0,29.0,1,right,J. Brunson driving finger roll Layup (11 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,11.0,,,,,,,,,,,,,
441,PT07M39.00S,2026-01-29T02:06:06.8Z,3,REGULAR,turnover,bad pass,[],1642867,,,1610612761,66,57,2026-01-29T02:06:10Z,4270000,False,,,0,,C. Murray-Boyles bad pass TURNOVER (1 TO),"[1642867, 1628384]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,Anunoby,1628384.0,,
442,PT07M39.00S,2026-01-29T02:06:06.8Z,3,REGULAR,steal,,[],1628384,,,1610612752,66,57,2026-01-29T02:06:09Z,4280000,False,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT07M33.00S,2026-01-29T02:06:12.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,90.75229960578186,1.9607843137254901,1610612752,66,60,2026-01-29T02:06:24Z,4290000,False,-240.0,34.0,1,right,M. Bridges 24' 3PT running (12 PTS) (J. Hart 4 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,12.0,J. Hart,1628404.0,4.0,,,,,,,,,,
445,PT07M19.00S,2026-01-29T02:06:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.799605781865965,39.950980392156865,1610612761,66,60,2026-01-29T02:08:00Z,4310000,False,50.0,87.0,1,left,MISS R. Barrett 10' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,10.01,Missed,,,,,,,,,,,,,,,,,,
446,PT07M16.00S,2026-01-29T02:06:29.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,66,60,2026-01-29T02:06:37Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,445.0,,,,,,,,,,,,,,,,,
448,PT07M16.00S,2026-01-29T02:06:40.9Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,66,60,2026-01-29T02:06:45Z,4340000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M16.00S,2026-01-29T02:06:40.9Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,66,60,2026-01-29T02:06:45Z,4350000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT07M16.00S,2026-01-29T02:06:40.9Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,66,60,2026-01-29T02:06:45Z,4360000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT07M16.00S,2026-01-29T02:06:40.9Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,66,60,2026-01-29T02:06:45Z,4370000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M10.00S,2026-01-29T02:07:09.1Z,3,REGULAR,turnover,backcourt,[],1642867,,,1610612761,66,60,2026-01-29T02:07:16Z,4380000,False,,,0,,C. Murray-Boyles backcourt TURNOVER (2 TO),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,1830.0,,,,,,,,
453,PT07M00.00S,2026-01-29T02:07:30.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,92.06636005256242,55.63725490196079,1610612752,66,60,2026-01-29T02:07:39Z,4390000,False,28.0,22.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
454,PT06M58.00S,2026-01-29T02:07:32.8Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,66,60,2026-01-29T02:07:39Z,4400000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,453.0,2.0,2.0,0.0,,,,,,,,,,,,,,
455,PT06M40.00S,2026-01-29T02:07:50.2Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612761,66,60,2026-01-29T02:07:54Z,4410000,False,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1628404]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,,,Hart,1628404.0,,
456,PT06M40.00S,2026-01-29T02:07:50.2Z,3,REGULAR,steal,,[],1628404,,,1610612752,66,60,2026-01-29T02:07:52Z,4420000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
457,PT06M36.00S,2026-01-29T02:07:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.24901445466492,49.01960784313725,1610612752,66,62,2026-01-29T02:08:01Z,4430000,False,-5.0,11.0,1,right,J. Hart running finger roll Layup (11 PTS),[1628404],1610612752.0,NYK,running finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,11.0,,,,,,,,,,,,,
458,PT06M28.00S,2026-01-29T02:08:07.1Z,3,REGULAR,foul,offensive,[],1630572,,,1610612761,66,62,2026-01-29T02:08:22Z,4440000,False,,,0,,S. Mamukelashvili off-the-ball offensive FOUL (1 PF),"[1630572, 1628404]",1610612761.0,TOR,off-the-ball,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,200833.0,1.0,0.0,Hart,1628404.0,,,,
460,PT06M28.00S,2026-01-29T02:08:07.1Z,3,REGULAR,turnover,offensive foul,[],1630572,,,1610612761,66,62,2026-01-29T02:08:07Z,4460000,False,,,0,,S. Mamukelashvili offensive foul TURNOVER (2 TO),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,200833.0,,,,,,,,
461,PT06M05.00S,2026-01-29T02:08:39.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,71.04139290407359,76.7156862745098,1610612752,66,62,2026-01-29T02:08:46Z,4470000,False,134.0,220.0,1,right,MISS O. Anunoby 25' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
462,PT06M00.00S,2026-01-29T02:08:44.3Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,66,62,2026-01-29T02:08:46Z,4480000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,
463,PT05M50.00S,2026-01-29T02:08:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,16.376478318002626,50.49019607843137,1610612761,68,62,2026-01-29T02:08:57Z,4490000,False,-2.0,101.0,1,left,B. Ingram 10' turnaround fadeaway Jump Shot (23 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,,,,,23.0,,,,,,,,,,,,,
464,PT05M38.00S,2026-01-29T02:09:08.0Z,3,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612752,68,62,2026-01-29T02:09:13Z,4500000,False,,,0,,I. Quickley shooting personal FOUL (3 PF) (Bridges 2 FT),"[1630193, 1628969]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1830.0,3.0,0.0,Bridges,1628969.0,,,,
466,PT05M38.00S,2026-01-29T02:09:41.6Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612752,68,63,2026-01-29T02:09:41Z,4520000,False,,,0,,M. Bridges Free Throw 1 of 2 (13 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
467,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,out,[],1642867,,,1610612752,68,63,2026-01-29T02:10:01Z,4530000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,68,63,2026-01-29T02:10:01Z,4540000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,68,63,2026-01-29T02:10:01Z,4550000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,in,[],1630567,,,1610612752,68,63,2026-01-29T02:10:01Z,4560000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,in,[],1630574,,,1610612752,68,63,2026-01-29T02:10:01Z,4570000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M38.00S,2026-01-29T02:09:42.4Z,3,REGULAR,substitution,in,[],1629013,,,1610612752,68,63,2026-01-29T02:10:01Z,4580000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M38.00S,2026-01-29T02:10:12.1Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612752,68,64,2026-01-29T02:10:12Z,4590000,False,,,0,,M. Bridges Free Throw 2 of 2 (14 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
475,PT05M22.00S,2026-01-29T02:10:36.7Z,3,REGULAR,foul,offensive,[],1627742,,,1610612761,68,64,2026-01-29T02:10:49Z,4610000,False,,,0,,B. Ingram offensive FOUL (1 PF),"[1627742, 1628969]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1629177.0,1.0,0.0,Bridges,1628969.0,,,,
477,PT05M22.00S,2026-01-29T02:10:36.7Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612761,68,64,2026-01-29T02:10:36Z,4630000,False,,,0,,B. Ingram offensive foul TURNOVER (2 TO),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,1629177.0,,,,,,,,
478,PT05M22.00S,2026-01-29T02:10:47.9Z,3,REGULAR,substitution,out,[],1630193,,,1610612752,68,64,2026-01-29T02:11:03Z,4640000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M22.00S,2026-01-29T02:10:47.9Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,68,64,2026-01-29T02:11:03Z,4650000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M22.00S,2026-01-29T02:10:47.9Z,3,REGULAR,substitution,in,[],1642347,,,1610612752,68,64,2026-01-29T02:11:03Z,4660000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M22.00S,2026-01-29T02:10:47.9Z,3,REGULAR,substitution,in,[],1642885,,,1610612752,68,64,2026-01-29T02:11:03Z,4670000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M05.00S,2026-01-29T02:11:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,65.1281208935611,49.26470588235294,1610612752,68,67,2026-01-29T02:11:27Z,4680000,False,-4.0,275.0,1,right,L. Shamet 27' 3PT  (6 PTS) (J. Hart 5 AST),"[1629013, 1628404]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,6.0,J. Hart,1628404.0,5.0,,,,,,,,,,
484,PT04M40.00S,2026-01-29T02:11:47.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,28.203022339027594,15.441176470588236,1610612761,68,67,2026-01-29T02:11:52Z,4700000,False,173.0,213.0,1,left,MISS B. Ingram 27' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
485,PT04M36.00S,2026-01-29T02:11:51.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,68,67,2026-01-29T02:11:52Z,4710000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,484.0,3.0,2.0,1.0,,,,,,,,,,,,,,
486,PT04M19.00S,2026-01-29T02:12:08.0Z,3,REGULAR,3pt,Jump Shot,[],1629013,66.70499342969777,42.15686274509804,1610612752,68,67,2026-01-29T02:12:12Z,4720000,False,-39.0,260.0,1,right,MISS L. Shamet 26' step back 3PT,[1629013],1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
487,PT04M15.00S,2026-01-29T02:12:12.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,68,67,2026-01-29T02:12:12Z,4730000,False,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,486.0,6.0,5.0,1.0,,,,,,,,,,,,,,
488,PT04M04.00S,2026-01-29T02:12:25.4Z,3,REGULAR,foul,personal,[],1628973,,,1610612761,68,67,2026-01-29T02:12:31Z,4740000,False,,,0,,J. Brunson personal FOUL (4 PF),"[1628973, 1642347]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1629177.0,4.0,0.0,Shead,1642347.0,,,,
490,PT04M04.00S,2026-01-29T02:12:34.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,68,67,2026-01-29T02:12:34Z,4760000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M04.00S,2026-01-29T02:12:36.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612761,68,67,2026-01-29T02:15:19Z,4770000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M04.00S,2026-01-29T02:12:36.0Z,3,REGULAR,substitution,out,[],1642885,,,1610612761,68,67,2026-01-29T02:15:19Z,4780000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M04.00S,2026-01-29T02:12:36.0Z,3,REGULAR,substitution,in,[],1642278,,,1610612761,68,67,2026-01-29T02:15:19Z,4790000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M04.00S,2026-01-29T02:12:36.0Z,3,REGULAR,substitution,in,[],1628384,,,1610612761,68,67,2026-01-29T02:15:19Z,4800000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M57.00S,2026-01-29T02:15:42.1Z,3,REGULAR,turnover,bad pass,[],1630572,,,1610612761,68,67,2026-01-29T02:15:46Z,4810000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (3 TO),"[1630572, 1628384]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,,,,,,Anunoby,1628384.0,,
496,PT03M57.00S,2026-01-29T02:15:42.1Z,3,REGULAR,steal,,[],1628384,,,1610612752,68,67,2026-01-29T02:15:44Z,4820000,False,,,0,,O. Anunoby STEAL (4 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
497,PT03M54.00S,2026-01-29T02:15:45.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,93.77463863337714,51.9607843137255,1610612752,68,69,2026-01-29T02:16:29Z,4830000,False,10.0,6.0,1,right,O. Anunoby driving DUNK (21 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,21.0,,,,,,,,,,,,,
498,PT03M38.00S,2026-01-29T02:16:02.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,5.863994743758213,49.50980392156863,1610612761,70,69,2026-01-29T02:16:15Z,4840000,False,2.0,3.0,1,left,S. Mamukelashvili turnaround bank Hook (2 PTS) (J. Walter 1 AST),"[1630572, 1642266]",1610612761.0,TOR,turnaround bank,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,2.0,J. Walter,1642266.0,1.0,,,,,,,,,,
500,PT03M18.00S,2026-01-29T02:16:21.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,84.97043363994744,48.28431372549019,1610612752,70,69,2026-01-29T02:16:27Z,4860000,False,-9.0,89.0,1,right,MISS L. Shamet 8' driving floating Shot,[1629013],1610612752.0,NYK,driving floating,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,
501,PT03M15.00S,2026-01-29T02:16:24.4Z,3,REGULAR,rebound,offensive,[],1630574,,,1610612752,70,69,2026-01-29T02:16:27Z,4870000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Center,,,500.0,2.0,1.0,1.0,,,,,,,,,,,,,,
502,PT03M09.00S,2026-01-29T02:16:32.8Z,3,REGULAR,foul,personal,[],1642266,,,1610612752,70,69,2026-01-29T02:16:42Z,4880000,False,,,0,,J. Walter personal FOUL (2 PF),"[1642266, 1629013]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1629177.0,2.0,0.0,Shamet,1629013.0,,,,
504,PT03M09.00S,2026-01-29T02:16:43.2Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,70,69,2026-01-29T02:16:53Z,4900000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M09.00S,2026-01-29T02:16:43.2Z,3,REGULAR,substitution,out,[],1630574,,,1610612752,70,69,2026-01-29T02:16:53Z,4910000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M09.00S,2026-01-29T02:16:43.2Z,3,REGULAR,substitution,in,[],1628969,,,1610612752,70,69,2026-01-29T02:16:53Z,4920000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M09.00S,2026-01-29T02:16:43.2Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,70,69,2026-01-29T02:16:53Z,4930000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M59.00S,2026-01-29T02:17:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,93.77463863337714,51.470588235294116,1610612752,70,71,2026-01-29T02:17:18Z,4940000,False,7.0,6.0,1,right,O. Anunoby driving Layup (23 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,23.0,,,,,,,,,,,,,
509,PT02M41.00S,2026-01-29T02:17:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,6.521024967148489,46.32352941176471,1610612761,70,71,2026-01-29T02:17:38Z,4950000,False,18.0,9.0,1,left,MISS J. Walter driving finger roll Layup - blocked,"[1642266, 1628384]",1610612761.0,TOR,driving finger roll,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
510,PT02M41.00S,2026-01-29T02:17:33.2Z,3,REGULAR,block,,[],1628384,,,1610612761,70,71,2026-01-29T02:17:36Z,4960000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT02M40.00S,2026-01-29T02:17:34.2Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612752,70,71,2026-01-29T02:18:15Z,4970000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,,
512,PT02M36.00S,2026-01-29T02:17:38.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,94.95729303547962,51.470588235294116,1610612752,70,73,2026-01-29T02:17:44Z,4980000,False,7.0,-5.0,1,right,M. Bridges running finger roll Layup (16 PTS) (T. Kolek 4 AST),"[1628969, 1642278]",1610612752.0,NYK,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,16.0,T. Kolek,1642278.0,4.0,,,,,,,,,,
514,PT02M36.00S,2026-01-29T02:17:45.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,70,73,2026-01-29T02:17:45Z,5000000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M36.00S,2026-01-29T02:17:47.4Z,3,REGULAR,substitution,out,[],1630572,,,1610612761,70,73,2026-01-29T02:19:10Z,5010000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M36.00S,2026-01-29T02:17:47.4Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,70,73,2026-01-29T02:19:10Z,5020000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M18.00S,2026-01-29T02:19:21.3Z,3,REGULAR,2pt,Jump Shot,[],1627742,24.917871222076215,52.20588235294118,1610612761,70,73,2026-01-29T02:19:26Z,5030000,False,-11.0,182.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,18.2,Missed,,,,,,,,,,,,,,,,,,
518,PT02M14.00S,2026-01-29T02:19:25.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,70,73,2026-01-29T02:19:26Z,5040000,False,,,0,,K. Towns REBOUND (Off:6 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,517.0,17.0,11.0,6.0,,,,,,,,,,,,,,
