actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
543,PT01M51.00S,2026-01-06T02:22:23.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,68.80749014454665,82.1078431372549,1610612737,80,70,2026-01-06T02:23:04Z,5320000,False,161.0,241.0,1,right,V. Krejčí 28' 3PT fadeaway (8 PTS) (L. Kennard 4 AST),"[1630249, 1628379]",1610612737.0,ATL,fadeaway,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,28.93,Made,8.0,L. Kennard,1628379.0,4.0,,,,,,,,,,,,
545,PT01M31.00S,2026-01-06T02:22:42.8Z,3,REGULAR,2pt,Jump Shot,[],1642266,5.075558475689881,32.59803921568628,1610612761,82,70,2026-01-06T02:23:28Z,5340000,False,87.0,-5.0,1,left,J. Walter 8' driving bank Jump Shot (3 PTS) (J. Shead 3 AST),"[1642266, 1642347]",1610612761.0,TOR,driving bank,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,8.71,Made,3.0,J. Shead,1642347.0,3.0,,,,,,,,,,,,
547,PT01M17.00S,2026-01-06T02:22:57.2Z,3,REGULAR,turnover,bad pass,[],1630249,,,1610612737,82,70,2026-01-06T02:23:01Z,5360000,False,,,0,,V. Krejčí bad pass TURNOVER (1 TO),"[1630249, 1642347]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,Shead,1642347.0,,
548,PT01M17.00S,2026-01-06T02:22:57.2Z,3,REGULAR,steal,,[],1642347,,,1610612761,82,70,2026-01-06T02:22:58Z,5370000,False,,,0,,J. Shead STEAL (2 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
549,PT01M15.00S,2026-01-06T02:22:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642347,6.389618922470433,48.77450980392157,1610612761,84,70,2026-01-06T02:23:06Z,5380000,False,6.0,8.0,1,left,J. Shead running finger roll Layup (5 PTS),[1642347],1610612761.0,TOR,running finger roll,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,0.97,Made,5.0,,,,,,,,,,,,,,,
550,PT01M06.00S,2026-01-06T02:23:12.5Z,3,REGULAR,foul,personal,[],1642266,,,1610612737,84,70,2026-01-06T02:23:34Z,5390000,False,,,0,,J. Walter personal FOUL (1 PF),"[1642266, 1630168]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right Center,1627519.0,,,,,,,,1.0,0.0,Okongwu,1630168.0,,,,,,,,
553,PT00M55.20S,2026-01-06T02:24:10.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612737,84,70,2026-01-06T02:24:19Z,5420000,False,,,0,,J. Shead personal FOUL (3 PF) (Krejčí 2 FT),"[1642347, 1630249]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,3.0,0.0,Krejčí,1630249.0,,,,,,,,
555,PT00M55.20S,2026-01-06T02:24:36.0Z,3,REGULAR,freethrow,1 of 2,[],1630249,,,1610612737,84,71,2026-01-06T02:24:36Z,5440000,False,,,0,,V. Krejčí Free Throw 1 of 2 (9 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
556,PT00M55.20S,2026-01-06T02:24:50.5Z,3,REGULAR,freethrow,2 of 2,[],1630249,,,1610612737,84,72,2026-01-06T02:24:50Z,5450000,False,,,0,,V. Krejčí Free Throw 2 of 2 (10 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
557,PT00M37.40S,2026-01-06T02:25:09.7Z,3,REGULAR,3pt,Jump Shot,[],1642266,28.991458607095925,79.41176470588235,1610612761,84,72,2026-01-06T02:25:17Z,5460000,False,-147.0,220.0,1,left,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,26.46,Missed,,,,,,,,,,,,,,,,
558,PT00M33.60S,2026-01-06T02:25:13.5Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,84,72,2026-01-06T02:25:17Z,5470000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:5),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,557.0,5.0,5.0,0.0,,,,
559,PT00M26.30S,2026-01-06T02:25:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.31340341655716,52.20588235294118,1610612737,84,72,2026-01-06T02:25:27Z,5480000,False,11.0,95.0,1,right,MISS O. Okongwu 9' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,9.56,Missed,,,,,,,,,,,,,,,,
560,PT00M24.80S,2026-01-06T02:25:24.0Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,84,72,2026-01-06T02:25:24Z,5490000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,559.0,8.0,5.0,3.0,,,,
561,PT00M24.80S,2026-01-06T02:25:25.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641711,,,1610612737,84,72,2026-01-06T02:25:34Z,5500000,False,,,0,,G. Dick shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1641711, 1630168]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Okongwu,1630168.0,,,,,,,,
563,PT00M24.80S,2026-01-06T02:25:51.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,84,72,2026-01-06T02:25:51Z,5520000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
564,PT00M24.80S,2026-01-06T02:25:51.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,84,72,2026-01-06T02:25:51Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,563.0,,,,,,,
565,PT00M24.80S,2026-01-06T02:25:52.2Z,3,REGULAR,substitution,out,[],204001,,,1610612737,84,72,2026-01-06T02:25:55Z,5540000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT00M24.80S,2026-01-06T02:25:52.2Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,84,72,2026-01-06T02:25:55Z,5550000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT00M24.80S,2026-01-06T02:25:52.2Z,3,REGULAR,substitution,out,[],1642347,,,1610612737,84,72,2026-01-06T02:26:08Z,5560000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT00M24.80S,2026-01-06T02:25:52.2Z,3,REGULAR,substitution,in,[],1630193,,,1610612737,84,72,2026-01-06T02:26:08Z,5570000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT00M24.80S,2026-01-06T02:26:20.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,84,73,2026-01-06T02:26:20Z,5580000,False,,,0,,O. Okongwu Free Throw 2 of 2 (12 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
570,PT00M02.50S,2026-01-06T02:26:46.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.389618922470433,50.245098039215684,1610612761,86,73,2026-01-06T02:26:51Z,5590000,False,-1.0,8.0,1,left,S. Barnes cutting DUNK (15 PTS) (S. Mamukelashvili 2 AST),"[1630567, 1630572]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,0.77,Made,15.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,,,
572,PT00M00.20S,2026-01-06T02:26:53.9Z,3,REGULAR,heave,,[],0,,,1610612737,86,73,2026-01-06T02:27:32Z,5610000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,51.74,,,,,,,,,,,,,,,,,
573,PT00M00.10S,2026-01-06T02:26:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,86,73,2026-01-06T02:27:07Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,572.0,,,,,,,
574,PT00M00.00S,2026-01-06T02:26:58.3Z,3,REGULAR,period,end,[],0,,,1610612737,86,73,2026-01-06T02:26:58Z,5630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,out,['startperiod'],1642266,,,1610612737,86,73,2026-01-06T02:29:16Z,5640000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,86,73,2026-01-06T02:29:16Z,5650000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,out,['startperiod'],1630249,,,1610612737,86,73,2026-01-06T02:29:16Z,5660000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,out,['startperiod'],1631243,,,1610612737,86,73,2026-01-06T02:29:16Z,5670000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612737,86,73,2026-01-06T02:29:16Z,5680000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612737,86,73,2026-01-06T02:29:16Z,5690000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612737,86,73,2026-01-06T02:29:16Z,5700000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2026-01-06T02:29:02.2Z,4,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,86,73,2026-01-06T02:29:16Z,5710000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2026-01-06T02:29:33.8Z,4,REGULAR,period,start,[],0,,,1610612737,86,73,2026-01-06T02:29:33Z,5720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT11M42.00S,2026-01-06T02:29:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,83.26215505913272,46.07843137254902,1610612737,86,75,2026-01-06T02:29:58Z,5730000,False,-20.0,105.0,1,right,D. Daniels 10' driving floating Jump Shot (5 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,10.66,Made,5.0,,,,,,,,,,,,,,,
585,PT11M22.00S,2026-01-06T02:30:10.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,6.783837056504599,55.88235294117647,1610612761,86,75,2026-01-06T02:30:15Z,5740000,False,-29.0,11.0,1,left,MISS S. Barnes driving bank Hook,[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,3.15,Missed,,,,,,,,,,,,,,,,
586,PT11M19.00S,2026-01-06T02:30:13.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,86,75,2026-01-06T02:30:15Z,5750000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,585.0,9.0,6.0,3.0,,,,
587,PT11M17.00S,2026-01-06T02:30:15.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630700,87.72996057818659,50.73529411764706,1610612737,86,77,2026-01-06T02:32:05Z,5760000,False,4.0,63.0,1,right,D. Daniels 6' driving floating Jump Shot (7 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.29,Made,7.0,,,,,,,,,,,,,,,
588,PT11M07.00S,2026-01-06T02:30:28.8Z,4,REGULAR,foul,personal,[],1630700,,,1610612761,86,77,2026-01-06T02:30:41Z,5770000,False,,,0,,D. Daniels personal FOUL (4 PF),"[1630700, 1630193]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,1627519.0,,,,,,,,4.0,0.0,Quickley,1630193.0,,,,,,,,
590,PT11M00.00S,2026-01-06T02:30:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,15.193823915900131,48.77450980392157,1610612761,86,77,2026-01-06T02:30:53Z,5790000,False,6.0,90.0,1,left,MISS I. Quickley 9' floating Shot,[1630193],1610612761.0,TOR,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,9.05,Missed,,,,,,,,,,,,,,,,
591,PT10M58.00S,2026-01-06T02:30:50.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,86,77,2026-01-06T02:30:53Z,5800000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,590.0,10.0,7.0,3.0,,,,
592,PT10M51.00S,2026-01-06T02:30:57.1Z,4,REGULAR,3pt,Jump Shot,[],1628379,68.54467805519053,74.50980392156863,1610612737,86,80,2026-01-06T02:31:05Z,5810000,False,123.0,243.0,1,right,L. Kennard 27' 3PT  (10 PTS) (O. Okongwu 3 AST),"[1628379, 1630168]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,27.23,Made,10.0,O. Okongwu,1630168.0,3.0,,,,,,,,,,,,
594,PT10M50.00S,2026-01-06T02:31:02.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,86,80,2026-01-06T02:31:02Z,5830000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT10M31.00S,2026-01-06T02:34:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,11.777266754270697,46.32352941176471,1610612761,88,80,2026-01-06T02:34:23Z,5840000,False,18.0,58.0,1,left,S. Mamukelashvili 6' driving floating Jump Shot (10 PTS),[1630572],1610612761.0,TOR,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,6.1,Made,10.0,,,,,,,,,,,,,,,
596,PT10M13.00S,2026-01-06T02:34:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.64980289093299,46.07843137254902,1610612737,88,80,2026-01-06T02:34:34Z,5850000,False,-20.0,54.0,1,right,MISS K. Porziņģis turnaround fadeaway Shot,[204001],1610612737.0,ATL,turnaround fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,5.76,Missed,,,,,,,,,,,,,,,,
597,PT10M10.00S,2026-01-06T02:34:32.4Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,88,80,2026-01-06T02:34:34Z,5860000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,
598,PT10M02.00S,2026-01-06T02:34:39.7Z,4,REGULAR,3pt,Jump Shot,[],1630572,34.510512483574246,47.549019607843135,1610612761,88,80,2026-01-06T02:34:45Z,5870000,False,12.0,272.0,1,left,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,27.22,Missed,,,,,,,,,,,,,,,,
599,PT09M59.00S,2026-01-06T02:34:42.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,88,80,2026-01-06T02:34:45Z,5880000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:8),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,598.0,11.0,8.0,3.0,,,,
600,PT09M43.00S,2026-01-06T02:35:28.1Z,4,REGULAR,jumpball,recovered,[],1629628,,,1610612737,88,80,2026-01-06T02:35:28Z,5890000,False,,,0,,Jump Ball G. Dick vs. D. Daniels: Tip to R. Barrett,"[1629628, 1641711, 1630700]",1610612761.0,TOR,heldball,R. Barrett,1629628.0,Barrett,R. Barrett,Dick,1641711.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,,,,,,
603,PT09M43.00S,2026-01-06T02:35:28.1Z,4,REGULAR,turnover,lost ball,[],1630700,,,1610612737,88,80,2026-01-06T04:02:51Z,5920000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1629628]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Barrett,1629628.0,,
604,PT09M43.00S,2026-01-06T02:35:28.1Z,4,REGULAR,steal,,[],1629628,,,1610612761,88,80,2026-01-06T04:02:51Z,5930000,False,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
605,PT09M40.00S,2026-01-06T02:35:55.4Z,4,REGULAR,jumpball,recovered,[],204001,,,1610612761,88,80,2026-01-06T02:35:55Z,5940000,False,,,0,,Jump Ball O. Okongwu vs. R. Barrett: Tip to K. Porziņģis,"[204001, 1630168, 1629628]",1610612737.0,ATL,heldball,K. Porziņģis,204001.0,Porziņģis,K. Porziņģis,Okongwu,1630168.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,,,,,,
608,PT09M40.00S,2026-01-06T02:35:55.4Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612761,88,80,2026-01-06T02:35:55Z,5970000,False,,,0,,R. Barrett lost ball TURNOVER (3 TO),"[1629628, 1630168]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,3.0,,,,,,,,,,,,,,,Okongwu,1630168.0,,
609,PT09M40.00S,2026-01-06T02:35:55.4Z,4,REGULAR,steal,,[],1630168,,,1610612737,88,80,2026-01-06T02:35:55Z,5980000,False,,,0,,O. Okongwu STEAL (3 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M37.00S,2026-01-06T02:35:57.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,92.72339027595268,30.637254901960787,1610612737,88,80,2026-01-06T02:36:05Z,5990000,False,-97.0,16.0,1,right,MISS L. Kennard 9' fadeaway Shot,[1628379],1610612737.0,ATL,fadeaway,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,9.81,Missed,,,,,,,,,,,,,,,,
611,PT09M35.00S,2026-01-06T02:35:59.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,88,80,2026-01-06T02:36:05Z,6000000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,610.0,6.0,4.0,2.0,,,,
612,PT09M31.00S,2026-01-06T02:36:04.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,26.363337713534822,86.02941176470588,1610612761,91,80,2026-01-06T02:36:10Z,6010000,False,-180.0,195.0,1,left,R. Barrett 26' 3PT running (8 PTS) (S. Barnes 6 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,26.57,Made,8.0,S. Barnes,1630567.0,6.0,,,,,,,,,,,,
615,PT09M14.00S,2026-01-06T02:36:22.3Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612737,91,80,2026-01-06T02:36:41Z,6040000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Daniels 2 FT),"[1629628, 1630700]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,1.0,1.0,Daniels,1630700.0,,,,,,,,
617,PT09M14.00S,2026-01-06T02:36:52.3Z,4,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,91,81,2026-01-06T02:36:52Z,6060000,False,,,0,,D. Daniels Free Throw 1 of 2 (8 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
618,PT09M14.00S,2026-01-06T02:36:54.5Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,91,81,2026-01-06T02:36:57Z,6070000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT09M14.00S,2026-01-06T02:36:54.5Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,91,81,2026-01-06T02:36:57Z,6080000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT09M14.00S,2026-01-06T02:37:14.0Z,4,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,91,82,2026-01-06T02:37:14Z,6090000,False,,,0,,D. Daniels Free Throw 2 of 2 (9 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
621,PT08M59.00S,2026-01-06T02:37:30.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,25.837713534822605,12.5,1610612761,94,82,2026-01-06T02:37:36Z,6100000,False,188.0,190.0,1,left,I. Quickley 26' 3PT  (16 PTS) (S. Mamukelashvili 3 AST),"[1630193, 1630572]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,26.72,Made,16.0,S. Mamukelashvili,1630572.0,3.0,,,,,,,,,,,,
623,PT08M48.00S,2026-01-06T02:37:44.2Z,4,REGULAR,foul,personal,[],1630567,,,1610612737,94,82,2026-01-06T02:37:52Z,6120000,False,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 1642258]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,1627519.0,,,,,,,,3.0,0.0,Risacher,1642258.0,,,,,,,,
625,PT08M48.00S,2026-01-06T02:38:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,94,82,2026-01-06T02:38:12Z,6140000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M38.00S,2026-01-06T02:41:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,94.69448094612353,51.225490196078425,1610612737,94,84,2026-01-06T02:42:29Z,6150000,False,6.0,-3.0,1,right,Z. Risacher cutting Layup (11 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,0.66,Made,11.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,
629,PT08M16.00S,2026-01-06T02:41:39.4Z,4,REGULAR,3pt,Jump Shot,[],1630572,28.465834428383708,77.69607843137256,1610612761,94,84,2026-01-06T02:41:44Z,6180000,False,-138.0,215.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,25.58,Missed,,,,,,,,,,,,,,,,
630,PT08M13.00S,2026-01-06T02:41:42.4Z,4,REGULAR,rebound,defensive,[],1642258,,,1610612737,94,84,2026-01-06T02:41:44Z,6190000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,629.0,2.0,2.0,0.0,,,,
631,PT07M58.00S,2026-01-06T02:41:58.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,89.30683311432325,40.44117647058824,1610612737,94,86,2026-01-06T02:42:04Z,6200000,False,-48.0,48.0,1,right,Z. Risacher 6' driving floating bank Jump Shot (13 PTS) (J. Johnson 7 AST),"[1642258, 1630552]",1610612737.0,ATL,driving floating bank,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,6.77,Made,13.0,J. Johnson,1630552.0,7.0,,,,,,,,,,,,
