actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
606,PT03M37.00S,2023-11-02T04:08:26.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,30.699737187910642,20.098039215686274,1610612744,90,89,2023-11-02T04:20:37Z,6020000,False,150.0,236.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.95,Missed,,,,,,,,,,,,,,,,,,
607,PT03M35.00S,2023-11-02T04:08:28.3Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,90,89,2023-11-02T04:08:41Z,6030000,False,,,0,,D. Green REBOUND (Off:2 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,606.0,,,2.0,0.0,2.0,,
608,PT03M33.00S,2023-11-02T04:08:30.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,8.492115637319317,48.03921568627451,1610612744,92,89,2023-11-02T04:08:35Z,6040000,False,10.0,27.0,1,left,K. Looney DUNK (6 PTS) (D. Green 7 AST),"[1626172, 203110]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.9,Made,6.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
610,PT03M33.00S,2023-11-02T04:08:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,92,89,2023-11-02T04:08:35Z,6060000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M33.00S,2023-11-02T04:11:09.8Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,92,89,2023-11-02T04:11:16Z,6070000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M33.00S,2023-11-02T04:11:09.8Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,92,89,2023-11-02T04:11:16Z,6080000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M13.00S,2023-11-02T04:11:51.7Z,4,REGULAR,3pt,Jump Shot,[],203084,94.82588699080158,97.05882352941177,1610612758,92,89,2023-11-02T04:11:55Z,6090000,False,235.0,-4.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
614,PT03M11.00S,2023-11-02T04:11:53.7Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612758,92,89,2023-11-02T04:11:55Z,6100000,False,,,0,,K. Huerter REBOUND (Off:2 Def:6),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,613.0,,,8.0,6.0,2.0,,
615,PT03M11.00S,2023-11-02T04:11:56.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612758,92,89,2023-11-02T04:12:02Z,6110000,False,,,0,,C. Paul personal FOUL (2 PF) (Huerter 2 FT),"[101108, 1628989]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,2.0,0.0,Huerter,1628989.0,,,,,,,,,
617,PT03M11.00S,2023-11-02T04:12:26.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628989,,,1610612758,92,90,2023-11-02T04:12:26Z,6130000,False,,,0,,K. Huerter Free Throw 1 of 2 (8 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
618,PT03M11.00S,2023-11-02T04:12:39.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628989,,,1610612758,92,91,2023-11-02T04:12:39Z,6140000,False,,,0,,K. Huerter Free Throw 2 of 2 (9 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
619,PT03M01.00S,2023-11-02T04:12:52.0Z,4,REGULAR,3pt,Jump Shot,[],201939,32.14520367936925,67.64705882352942,1610612744,92,91,2023-11-02T04:12:57Z,6150000,False,-88.0,250.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
620,PT02M59.00S,2023-11-02T04:12:54.0Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,92,91,2023-11-02T04:12:57Z,6160000,False,,,0,,K. Huerter REBOUND (Off:2 Def:7),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,619.0,,,9.0,7.0,2.0,,
621,PT02M53.00S,2023-11-02T04:13:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612758,92,91,2023-11-02T04:13:11Z,6170000,False,,,0,,D. Green personal FOUL (1 PF) (Barnes 2 FT),"[203110, 203084]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,201246.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
623,PT02M53.00S,2023-11-02T04:13:26.5Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,92,92,2023-11-02T04:13:26Z,6190000,False,,,0,,H. Barnes Free Throw 1 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
624,PT02M53.00S,2023-11-02T04:13:29.6Z,4,REGULAR,substitution,out,[],1626172,,,1610612758,92,92,2023-11-02T04:13:32Z,6200000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M53.00S,2023-11-02T04:13:29.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612758,92,92,2023-11-02T04:13:32Z,6210000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M53.00S,2023-11-02T04:13:54.1Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,92,93,2023-11-02T04:13:54Z,6220000,False,,,0,,H. Barnes Free Throw 2 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
627,PT02M42.00S,2023-11-02T04:14:09.4Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,92,93,2023-11-02T04:22:53Z,6230000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (7 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201246.0,,,,,7.0,,,,,,,,
628,PT02M26.00S,2023-11-02T04:14:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628989,91.14651773981603,58.333333333333336,1610612758,92,95,2023-11-02T04:23:29Z,6240000,False,42.0,31.0,1,right,K. Huerter driving Layup (11 PTS) (D. Sabonis 8 AST),"[1628989, 1627734]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,11.0,D. Sabonis,1627734.0,8.0,,,,,,,,,,,,,,
629,PT02M04.00S,2023-11-02T04:14:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.966491458607096,59.068627450980394,1610612744,94,95,2023-11-02T04:14:59Z,6250000,False,-45.0,22.0,1,left,D. Green cutting Layup (13 PTS) (K. Thompson 2 AST),"[203110, 202691]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,13.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
631,PT01M45.00S,2023-11-02T04:15:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.09526938239159,59.31372549019608,1610612758,94,97,2023-11-02T04:15:20Z,6270000,False,47.0,41.0,1,right,M. Monk 6' driving Layup (16 PTS) (K. Murray 3 AST),"[1628370, 1631099]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,16.0,K. Murray,1631099.0,3.0,,,,,,,,,,,,,,
632,PT01M28.00S,2023-11-02T04:15:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.389618922470433,56.86274509803921,1610612744,96,97,2023-11-02T04:28:32Z,6280000,False,-34.0,8.0,1,left,K. Thompson cutting Layup (12 PTS) (D. Green 8 AST),"[202691, 203110]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.51,Made,12.0,D. Green,203110.0,8.0,,,,,,,,,,,,,,
634,PT01M12.00S,2023-11-02T04:15:57.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612758,96,97,2023-11-02T04:16:11Z,6300000,False,,,0,,S. Curry shooting personal FOUL (3 PF) (Sabonis 2 FT),"[201939, 1627734]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,
636,PT01M12.00S,2023-11-02T04:16:30.6Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,96,98,2023-11-02T04:16:30Z,6320000,False,,,0,,D. Sabonis Free Throw 1 of 2 (20 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
637,PT01M12.00S,2023-11-02T04:16:59.5Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,96,99,2023-11-02T04:16:59Z,6330000,False,,,0,,D. Sabonis Free Throw 2 of 2 (21 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
638,PT01M02.00S,2023-11-02T04:17:12.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,10.988830486202366,49.01960784313725,1610612744,98,99,2023-11-02T04:29:21Z,6340000,False,5.0,51.0,1,left,G. Payton II driving floating Jump Shot (4 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,4.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
640,PT00M41.00S,2023-11-02T04:17:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.62089356110381,56.127450980392155,1610612758,98,99,2023-11-02T04:18:10Z,6360000,False,31.0,36.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 203110]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,Green,203110.0
641,PT00M41.00S,2023-11-02T04:17:36.5Z,4,REGULAR,block,,[],203110,,,1610612758,98,99,2023-11-02T04:17:39Z,6370000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
642,PT00M40.50S,2023-11-02T04:17:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,98,99,2023-11-02T04:30:06Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,640.0,,,,,,,
644,PT00M40.50S,2023-11-02T04:17:49.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,98,99,2023-11-02T04:17:49Z,6400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M39.40S,2023-11-02T04:19:26.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203084,78.79434954007884,16.42156862745098,1610612758,98,99,2023-11-02T04:30:32Z,6410000,False,-168.0,147.0,1,right,MISS H. Barnes 22' step back Shot - blocked,"[203084, 202691]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,22.3,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0
646,PT00M39.40S,2023-11-02T04:19:26.0Z,4,REGULAR,block,,[],202691,,,1610612758,98,99,2023-11-02T04:19:29Z,6420000,False,,,0,,K. Thompson BLOCK (3 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
647,PT00M38.80S,2023-11-02T04:19:26.6Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612758,98,99,2023-11-02T04:19:50Z,6430000,False,,,0,,M. Monk REBOUND (Off:3 Def:0),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,645.0,,,3.0,0.0,3.0,,
648,PT00M38.40S,2023-11-02T04:19:31.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,98,99,2023-11-02T04:19:46Z,6440000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,1148.0,,,,,,,,,,,,,
649,PT00M38.40S,2023-11-02T04:19:51.4Z,4,REGULAR,substitution,out,[],1628989,,,1610612744,98,99,2023-11-02T04:19:55Z,6450000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M38.40S,2023-11-02T04:19:51.4Z,4,REGULAR,substitution,in,[],1630558,,,1610612744,98,99,2023-11-02T04:19:55Z,6460000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M33.10S,2023-11-02T04:20:06.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201939,12.040078843626807,42.8921568627451,1610612744,100,99,2023-11-02T04:31:48Z,6470000,False,36.0,61.0,1,left,S. Curry 7' driving floating Jump Shot (21 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,21.0,,,,,,,,,,,,,,,,,
652,PT00M15.80S,2023-11-02T04:20:27.9Z,4,REGULAR,2pt,Jump Shot,[],1627734,73.53810775295663,39.950980392156865,1610612758,100,101,2023-11-02T04:20:35Z,6480000,False,-50.0,196.0,1,right,D. Sabonis 20' bank Jump Shot (23 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,bank,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,20.25,Made,23.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
654,PT00M01.60S,2023-11-02T04:20:45.3Z,4,REGULAR,2pt,Jump Shot,[],202691,23.99802890932983,49.26470588235294,1610612744,102,101,2023-11-02T04:21:11Z,6500000,False,4.0,173.0,1,left,K. Thompson 17' pullup Jump Shot (14 PTS) (D. Green 9 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,17.31,Made,14.0,D. Green,203110.0,9.0,,,,,,,,,,,,,,
656,PT00M00.20S,2023-11-02T04:20:57.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,102,101,2023-11-02T04:20:57Z,6520000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,out,[],101108,,,1610612758,102,101,2023-11-02T04:22:26Z,6530000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,102,101,2023-11-02T04:22:26Z,6540000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612758,102,101,2023-11-02T04:22:26Z,6550000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,in,[],201580,,,1610612758,102,101,2023-11-02T04:22:26Z,6560000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,out,[],201939,,,1610612758,102,101,2023-11-02T04:22:55Z,6565000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.20S,2023-11-02T04:21:23.2Z,4,REGULAR,substitution,in,[],203952,,,1610612758,102,101,2023-11-02T04:22:55Z,6567500,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.20S,2023-11-02T04:22:41.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,102,101,2023-11-02T04:22:41Z,6570000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M00.20S,2023-11-02T04:23:34.5Z,4,REGULAR,substitution,in,[],1631218,,,1610612758,102,101,2023-11-02T04:24:03Z,6590000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.20S,2023-11-02T04:23:34.5Z,4,REGULAR,substitution,out,[],202691,,,1610612758,102,101,2023-11-02T04:24:13Z,6600000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2023-11-02T04:24:38.8Z,4,REGULAR,period,end,[],0,,,1610612758,102,101,2023-11-02T04:24:38Z,6610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-11-02T04:24:42.0Z,4,REGULAR,game,end,[],0,,,0,102,101,2023-11-02T04:24:42Z,6620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
