actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
529,PT10M31.00S,2023-11-25T05:06:48.5Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,92,81,2023-11-25T05:06:48Z,5150000,False,,,0,,D. Saric REBOUND (Off:1 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,,,528.0,4.0,3.0,1.0,,,,,,,,,,
530,PT10M26.00S,2023-11-25T05:06:53.8Z,4,REGULAR,3pt,Jump Shot,[],1630228,31.61957950065703,29.65686274509804,1610612744,92,81,2023-11-25T05:32:37Z,5160000,False,102.0,245.0,1,left,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
531,PT10M23.00S,2023-11-25T05:06:56.8Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,92,81,2023-11-25T05:07:36Z,5170000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,530.0,8.0,7.0,1.0,,,,,,,,,,
532,PT10M14.00S,2023-11-25T05:07:05.4Z,4,REGULAR,3pt,Jump Shot,[],1630170,71.17279894875165,79.41176470588235,1610612759,92,81,2023-11-25T05:07:07Z,5180000,False,147.0,218.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
533,PT10M11.00S,2023-11-25T05:07:08.5Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,92,81,2023-11-25T05:07:08Z,5190000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,532.0,3.0,2.0,1.0,,,,,,,,,,
534,PT10M09.00S,2023-11-25T05:07:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630228,5.995400788436268,48.28431372549019,1610612744,94,81,2023-11-25T05:33:19Z,5200000,False,9.0,4.0,1,left,J. Kuminga running DUNK (6 PTS) (K. Thompson 6 AST),"[1630228, 202691]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.94,Made,6.0,K. Thompson,202691.0,6.0,,,,,,,,,,,,,,
536,PT10M09.00S,2023-11-25T05:07:27.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,94,81,2023-11-25T05:07:29Z,5220000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M09.00S,2023-11-25T05:07:40.5Z,4,REGULAR,substitution,out,[],1626224,,,1610612759,94,81,2023-11-25T05:10:27Z,5230000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M09.00S,2023-11-25T05:07:40.5Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,94,81,2023-11-25T05:10:27Z,5240000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M54.00S,2023-11-25T05:10:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,91.27792378449409,42.64705882352941,1610612759,94,83,2023-11-25T05:10:58Z,5250000,False,-37.0,29.0,1,right,V. Wembanyama Layup (19 PTS) (Z. Collins 5 AST),"[1641705, 1628380]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,19.0,Z. Collins,1628380.0,5.0,,,,,,,,,,,,,,
541,PT09M39.00S,2023-11-25T05:11:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.652431011826544,42.40196078431372,1610612744,96,83,2023-11-25T05:11:15Z,5270000,False,38.0,10.0,1,left,J. Kuminga reverse Layup (8 PTS) (C. Paul 8 AST),"[1630228, 101108]",1610612744.0,GSW,reverse,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.93,Made,8.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
543,PT09M22.00S,2023-11-25T05:11:32.2Z,4,REGULAR,foul,personal,[],101108,,,1610612759,96,83,2023-11-25T05:11:42Z,5290000,False,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1641705]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Wembanyama,1641705.0,,,,
545,PT09M22.00S,2023-11-25T05:11:43.4Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,96,83,2023-11-25T05:11:45Z,5310000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M22.00S,2023-11-25T05:11:43.4Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,96,83,2023-11-25T05:11:45Z,5320000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M14.00S,2023-11-25T05:12:04.6Z,4,REGULAR,3pt,Jump Shot,[],1628380,69.85873850197109,22.54901960784314,1610612759,96,83,2023-11-25T05:12:07Z,5330000,False,-137.0,231.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
548,PT09M10.00S,2023-11-25T05:12:08.0Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,96,83,2023-11-25T05:12:08Z,5340000,False,,,0,,D. Saric REBOUND (Off:1 Def:4),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,
549,PT09M02.00S,2023-11-25T05:12:16.1Z,4,REGULAR,3pt,Jump Shot,[],203967,22.552562417871222,89.70588235294117,1610612744,99,83,2023-11-25T05:12:19Z,5350000,False,-199.0,159.0,1,left,D. Saric 25' 3PT  (20 PTS) (C. Paul 9 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.46,Made,20.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,
551,PT08M53.00S,2023-11-25T05:12:27.5Z,4,REGULAR,foul,personal,[],202691,,,1610612759,99,83,2023-11-25T05:12:31Z,5370000,False,,,0,,K. Thompson personal FOUL (3 PF),"[202691, 1641705]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,3.0,0.0,Wembanyama,1641705.0,,,,
553,PT08M53.00S,2023-11-25T05:12:35.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,99,83,2023-11-25T05:12:38Z,5390000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M53.00S,2023-11-25T05:12:35.9Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,99,83,2023-11-25T05:12:38Z,5400000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M43.00S,2023-11-25T05:12:59.1Z,4,REGULAR,foul,offensive,[],1629640,,,1610612759,99,83,2023-11-25T05:13:05Z,5410000,False,,,0,,K. Johnson offensive FOUL (2 PF),"[1629640, 1641764]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203593.0,2.0,0.0,Podziemski,1641764.0,,,,
557,PT08M43.00S,2023-11-25T05:12:59.1Z,4,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,99,83,2023-11-25T05:12:59Z,5430000,False,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,203593.0,,,,,,,,
558,PT08M27.00S,2023-11-25T05:13:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,5.863994743758213,53.431372549019606,1610612744,101,83,2023-11-25T05:13:36Z,5440000,False,-17.0,3.0,1,left,J. Kuminga driving Layup (10 PTS) (B. Podziemski 1 AST),"[1630228, 1641764]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.74,Made,10.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
561,PT08M11.00S,2023-11-25T05:13:47.9Z,4,REGULAR,foul,offensive,[],1641705,,,1610612759,101,83,2023-11-25T05:13:53Z,5470000,False,,,0,,V. Wembanyama offensive FOUL (2 PF),"[1641705, 203967]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1146.0,2.0,0.0,Saric,203967.0,,,,
563,PT08M11.00S,2023-11-25T05:13:47.9Z,4,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,101,83,2023-11-25T05:13:47Z,5490000,False,,,0,,V. Wembanyama offensive foul TURNOVER (6 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,6.0,1146.0,,,,,,,,
564,PT08M02.00S,2023-11-25T05:14:12.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202691,23.99802890932983,26.715686274509803,1610612744,101,83,2023-11-25T05:14:17Z,5500000,False,116.0,173.0,1,left,MISS K. Thompson 20' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,20.86,Missed,,,,,,,,,,,,,,,,,,
565,PT08M01.00S,2023-11-25T05:14:13.9Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,101,83,2023-11-25T05:15:28Z,5510000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,,,,,,,564.0,3.0,2.0,1.0,,,,,,,,,,
566,PT08M00.00S,2023-11-25T05:14:21.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641764,5.590000152587891,50.0,1610612744,101,83,2023-11-25T05:15:37Z,5520000,False,0.0,0.0,1,left,MISS B. Podziemski tip Layup,[1641764],1610612744.0,GSW,tip,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
567,PT07M58.00S,2023-11-25T05:14:23.3Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,101,83,2023-11-25T05:17:06Z,5530000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,566.0,5.0,3.0,2.0,,,,,,,,,,
568,PT07M50.00S,2023-11-25T05:14:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,94.1688567674113,54.41176470588235,1610612759,101,85,2023-11-25T05:14:29Z,5540000,False,22.0,2.0,1,right,J. Sochan DUNK (7 PTS) (Z. Collins 6 AST),"[1631110, 1628380]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.22,Made,7.0,Z. Collins,1628380.0,6.0,,,,,,,,,,,,,,
570,PT07M37.00S,2023-11-25T05:14:38.0Z,4,REGULAR,3pt,Jump Shot,[],1641764,28.728646517739815,77.20588235294117,1610612744,101,85,2023-11-25T05:14:41Z,5560000,False,-136.0,218.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
571,PT07M34.00S,2023-11-25T05:14:41.5Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,101,85,2023-11-25T05:14:41Z,5570000,False,,,0,,J. Sochan REBOUND (Off:2 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,570.0,5.0,3.0,2.0,,,,,,,,,,
572,PT07M20.00S,2023-11-25T05:14:55.3Z,4,REGULAR,2pt,Jump Shot,[],203926,91.67214191852825,86.51960784313727,1610612759,101,87,2023-11-25T05:15:08Z,5580000,False,183.0,26.0,1,right,D. McDermott 18' Jump Shot (5 PTS) (K. Johnson 3 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right,18.44,Made,5.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
574,PT07M18.00S,2023-11-25T05:15:02.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,87,2023-11-25T05:15:02Z,5600000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,out,[],101108,,,1610612744,101,87,2023-11-25T05:18:19Z,5610000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,out,[],202691,,,1610612744,101,87,2023-11-25T05:18:19Z,5620000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,out,[],203967,,,1610612744,101,87,2023-11-25T05:18:19Z,5630000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,in,[],203952,,,1610612744,101,87,2023-11-25T05:18:19Z,5640000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,101,87,2023-11-25T05:18:19Z,5650000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M18.00S,2023-11-25T05:17:48.1Z,4,REGULAR,substitution,in,[],201939,,,1610612744,101,87,2023-11-25T05:18:19Z,5660000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M57.00S,2023-11-25T05:18:47.5Z,4,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,101,87,2023-11-25T05:18:49Z,5670000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,203593.0,,,,,,,,
582,PT06M43.00S,2023-11-25T05:19:08.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,65.78515111695138,45.83333333333333,1610612759,101,87,2023-11-25T05:20:53Z,5680000,False,-21.0,269.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
583,PT06M41.00S,2023-11-25T05:19:10.3Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,101,87,2023-11-25T05:20:53Z,5690000,False,,,0,,K. Johnson REBOUND (Off:2 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,582.0,10.0,8.0,2.0,,,,,,,,,,
590,PT06M39.00S,2023-11-25T05:19:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,91.40932982917214,57.84313725490197,1610612759,101,89,2023-11-25T05:21:03Z,5695000,False,39.0,28.0,1,right,K. Johnson putback Layup (16 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,16.0,,,,,,,,,,,,,,,,,
585,PT06M19.00S,2023-11-25T05:19:30.2Z,4,REGULAR,3pt,Jump Shot,[],203952,17.559132720105126,92.8921568627451,1610612744,101,89,2023-11-25T05:20:18Z,5710000,False,-214.0,113.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
586,PT06M16.00S,2023-11-25T05:19:33.8Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,101,89,2023-11-25T05:19:33Z,5720000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,585.0,6.0,4.0,2.0,,,,,,,,,,
587,PT06M10.00S,2023-11-25T05:19:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.9060446780552,54.90196078431373,1610612759,101,91,2023-11-25T05:19:43Z,5730000,False,25.0,5.0,1,right,D. McDermott driving Layup (7 PTS) (V. Wembanyama 2 AST),"[203926, 1641705]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2.5,Made,7.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,,,,,
588,PT05M52.00S,2023-11-25T05:19:58.0Z,4,REGULAR,2pt,Jump Shot,[],1630228,22.552562417871222,35.294117647058826,1610612744,103,91,2023-11-25T05:20:01Z,5740000,False,74.0,159.0,1,left,J. Kuminga 17' Jump Shot (12 PTS) (B. Podziemski 2 AST),"[1630228, 1641764]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,17.56,Made,12.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
591,PT05M39.00S,2023-11-25T05:20:10.5Z,4,REGULAR,3pt,Jump Shot,[],1641705,65.78515111695138,36.029411764705884,1610612759,103,91,2023-11-25T05:20:13Z,5760000,False,-70.0,269.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,27.8,Missed,,,,,,,,,,,,,,,,,,
592,PT05M37.00S,2023-11-25T05:20:13.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,103,91,2023-11-25T05:20:13Z,5770000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,591.0,3.0,3.0,0.0,,,,,,,,,,
593,PT05M29.00S,2023-11-25T05:20:21.0Z,4,REGULAR,3pt,Jump Shot,[],201939,32.013797634691194,30.88235294117647,1610612744,103,91,2023-11-25T05:20:24Z,5780000,False,96.0,248.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
594,PT05M24.00S,2023-11-25T05:20:25.4Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,103,91,2023-11-25T05:20:25Z,5790000,False,,,0,,Z. Collins REBOUND (Off:2 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,593.0,7.0,5.0,2.0,,,,,,,,,,
595,PT05M19.00S,2023-11-25T05:20:30.7Z,4,REGULAR,3pt,Jump Shot,[],1641705,68.67608409986859,27.450980392156865,1610612759,103,91,2023-11-25T05:20:33Z,5800000,False,-113.0,242.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
596,PT05M15.00S,2023-11-25T05:20:34.7Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,103,91,2023-11-25T05:20:34Z,5810000,False,,,0,,J. Sochan REBOUND (Off:3 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,595.0,6.0,3.0,3.0,,,,,,,,,,
597,PT05M12.00S,2023-11-25T05:20:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,94.56307490144546,51.71568627450981,1610612759,103,91,2023-11-25T05:20:44Z,5820000,False,9.0,-1.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
598,PT05M10.00S,2023-11-25T05:20:49.3Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,103,91,2023-11-25T05:20:49Z,5830000,False,,,0,,Z. Collins REBOUND (Off:3 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,597.0,8.0,5.0,3.0,,,,,,,,,,
599,PT05M10.00S,2023-11-25T05:20:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,93.11760840998686,54.65686274509803,1610612759,103,93,2023-11-25T05:21:02Z,5840000,False,23.0,12.0,1,right,Z. Collins Layup (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.63,Made,6.0,,,,,,,,,,,,,,,,,
600,PT05M10.00S,2023-11-25T05:21:06.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,103,93,2023-11-25T05:21:06Z,5850000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,103,93,2023-11-25T05:22:26Z,5860000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,103,93,2023-11-25T05:22:26Z,5870000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,out,[],203926,,,1610612744,103,93,2023-11-25T05:22:26Z,5880000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,in,[],101108,,,1610612744,103,93,2023-11-25T05:22:26Z,5890000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,in,[],203967,,,1610612744,103,93,2023-11-25T05:22:26Z,5900000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M10.00S,2023-11-25T05:21:06.5Z,4,REGULAR,substitution,in,[],1630170,,,1610612744,103,93,2023-11-25T05:22:26Z,5910000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M50.00S,2023-11-25T05:22:46.9Z,4,REGULAR,3pt,Jump Shot,[],201939,33.459264126149804,58.82352941176471,1610612744,103,93,2023-11-25T05:22:50Z,5920000,False,-44.0,262.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
608,PT04M45.00S,2023-11-25T05:22:51.3Z,4,REGULAR,rebound,offensive,[],203967,,,1610612744,103,93,2023-11-25T05:22:51Z,5930000,False,,,0,,D. Saric REBOUND (Off:2 Def:4),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,607.0,6.0,4.0,2.0,,,,,,,,,,
609,PT04M37.00S,2023-11-25T05:22:59.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,27.808804204993432,77.69607843137256,1610612744,106,93,2023-11-25T05:23:02Z,5940000,False,-138.0,209.0,1,left,S. Curry 25' 3PT  (26 PTS) (K. Looney 4 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.06,Made,26.0,K. Looney,1626172.0,4.0,,,,,,,,,,,,,,
614,PT04M30.00S,2023-11-25T05:23:19.0Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,106,93,2023-11-25T05:25:37Z,5990000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M30.00S,2023-11-25T05:23:19.0Z,4,REGULAR,substitution,in,[],1626224,,,1610612759,106,93,2023-11-25T05:25:37Z,6000000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M30.00S,2023-11-25T05:23:27.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612759,106,93,2023-11-25T05:25:37Z,6010000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M30.00S,2023-11-25T05:25:22.6Z,4,REGULAR,foul,personal,[],201939,,,1610612759,106,93,2023-11-25T05:25:37Z,6030000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1629640]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1146.0,2.0,0.0,Johnson,1629640.0,,,,
