actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
339,PT00M05.50S,2024-03-23T03:05:18.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,10.5946123521682,50.98039215686274,1610612744,67,63,2024-03-23T03:06:21Z,3290000,False,-5.0,47.0,1,left,MISS S. Curry driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
340,PT00M03.00S,2024-03-23T03:05:20.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,67,63,2024-03-23T03:06:21Z,3300000,False,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,339.0,7.0,6.0,1.0,,,,,,,,,,
341,PT00M01.10S,2024-03-23T03:05:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,63.288436268068324,80.88235294117648,1610612754,67,66,2024-03-23T03:07:01Z,3310000,False,154.0,293.0,1,right,T. Haliburton 33' 3PT running pullup (11 PTS) (P. Siakam 3 AST),"[1630169, 1627783]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,33.08,Made,11.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
343,PT00M00.00S,2024-03-23T03:05:26.8Z,2,REGULAR,period,end,[],0,,,1610612744,67,66,2024-03-23T03:05:26Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-03-23T03:21:25.9Z,3,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,67,66,2024-03-23T03:21:40Z,3350000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-03-23T03:21:25.9Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,67,66,2024-03-23T03:21:40Z,3360000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-03-23T03:21:48.1Z,3,REGULAR,period,start,[],0,,,1610612754,67,66,2024-03-23T03:21:48Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M47.00S,2024-03-23T03:21:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.440867279894875,43.627450980392155,1610612754,67,68,2024-03-23T03:22:03Z,3380000,False,32.0,17.0,1,left,A. Nembhard driving Layup (11 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.63,Made,11.0,,,,,,,,,,,,,,,,,
349,PT11M33.00S,2024-03-23T03:22:13.6Z,3,REGULAR,3pt,Jump Shot,[],201939,75.90341655716163,84.80392156862744,1610612744,70,68,2024-03-23T03:22:17Z,3390000,False,174.0,174.0,1,right,S. Curry 24' 3PT  (18 PTS) (D. Green 5 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.61,Made,18.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
351,PT11M05.00S,2024-03-23T03:22:42.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,13.485545335085414,4.6568627450980395,1610612754,70,68,2024-03-23T03:22:49Z,3410000,False,227.0,74.0,1,left,MISS T. Haliburton 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
352,PT11M03.00S,2024-03-23T03:22:44.1Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,70,68,2024-03-23T03:22:49Z,3420000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,351.0,5.0,4.0,1.0,,,,,,,,,,
353,PT10M54.00S,2024-03-23T03:22:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630228,85.89027595269383,3.6764705882352944,1610612744,70,68,2024-03-23T03:22:57Z,3430000,False,-232.0,80.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,24.51,Missed,,,,,,,,,,,,,,,,,,
354,PT10M50.00S,2024-03-23T03:22:57.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,70,68,2024-03-23T03:22:57Z,3440000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,353.0,8.0,7.0,1.0,,,,,,,,,,
355,PT10M37.00S,2024-03-23T03:23:10.1Z,3,REGULAR,2pt,Jump Shot,[],1626167,5.338370565045992,70.34313725490196,1610612754,70,68,2024-03-23T03:23:14Z,3450000,False,-102.0,-2.0,1,left,MISS M. Turner 10' turnaround fadeaway Shot,[1626167],1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,,,
356,PT10M34.00S,2024-03-23T03:23:13.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,70,68,2024-03-23T03:23:14Z,3460000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,355.0,6.0,5.0,1.0,,,,,,,,,,
357,PT10M28.00S,2024-03-23T03:23:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641764,92.32917214191852,38.48039215686275,1610612744,70,68,2024-03-23T03:23:24Z,3470000,False,-58.0,20.0,1,right,MISS B. Podziemski 6' running Layup,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
358,PT10M26.00S,2024-03-23T03:23:21.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,70,68,2024-03-23T03:23:24Z,3480000,False,,,0,,P. Siakam REBOUND (Off:1 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,357.0,9.0,8.0,1.0,,,,,,,,,,
359,PT10M13.00S,2024-03-23T03:23:33.9Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612754,70,68,2024-03-23T03:23:37Z,3490000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1630228]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0
360,PT10M13.00S,2024-03-23T03:23:33.9Z,3,REGULAR,steal,,[],1630228,,,1610612744,70,68,2024-03-23T03:23:36Z,3500000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
361,PT10M04.00S,2024-03-23T03:23:43.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,69.07030223390277,20.098039215686274,1610612744,70,68,2024-03-23T03:23:48Z,3510000,False,-150.0,238.0,1,right,MISS A. Wiggins 28' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,28.12,Missed,,,,,,,,,,,,,,,,,,
362,PT10M02.00S,2024-03-23T03:23:45.3Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,70,68,2024-03-23T03:24:52Z,3520000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,361.0,3.0,2.0,1.0,,,,,,,,,,
363,PT09M54.00S,2024-03-23T03:23:52.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,9.149145860709593,55.88235294117647,1610612754,70,68,2024-03-23T03:24:01Z,3530000,False,-29.0,34.0,1,left,MISS T. Haliburton running Layup,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
364,PT09M54.00S,2024-03-23T03:23:52.8Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,70,68,2024-03-23T03:24:06Z,3540000,False,,,0,,P. Siakam REBOUND (Off:2 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,363.0,10.0,8.0,2.0,,,,,,,,,,
365,PT09M51.00S,2024-03-23T03:23:55.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,5.590000152587891,50.0,1610612754,70,70,2024-03-23T03:24:10Z,3550000,False,0.0,0.0,1,left,P. Siakam tip Layup (15 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Made,15.0,,,,,,,,,,,,,,,,,
367,PT09M35.00S,2024-03-23T03:24:14.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.85479632063075,54.41176470588235,1610612744,70,70,2024-03-23T03:28:40Z,3570000,False,22.0,15.0,1,right,MISS J. Kuminga DUNK - blocked,"[1630228, 1626167]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
368,PT09M35.00S,2024-03-23T03:24:14.3Z,3,REGULAR,block,,[],1626167,,,1610612744,70,70,2024-03-23T03:24:16Z,3580000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT09M33.00S,2024-03-23T03:24:16.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,70,70,2024-03-23T03:45:53Z,3590000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,367.0,3.0,2.0,1.0,,,,,,,,,,
370,PT09M27.00S,2024-03-23T03:24:20.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630174,10.988830486202366,43.627450980392155,1610612754,70,70,2024-03-23T03:24:27Z,3600000,False,32.0,51.0,1,left,MISS A. Nesmith 6' driving floating Shot,[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
371,PT09M24.00S,2024-03-23T03:24:23.6Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,70,70,2024-03-23T03:24:36Z,3610000,False,,,0,,P. Siakam REBOUND (Off:3 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,370.0,11.0,8.0,3.0,,,,,,,,,,
372,PT09M22.00S,2024-03-23T03:24:24.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.590000152587891,50.0,1610612754,70,72,2024-03-23T03:24:24Z,3620000,False,0.0,0.0,1,left,P. Siakam putback Layup (17 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,0.0,Made,17.0,,,,,,,,,,,,,,,,,
373,PT09M22.00S,2024-03-23T03:24:28.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,70,72,2024-03-23T03:24:28Z,3630000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M11.00S,2024-03-23T03:27:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.48948751642575,54.90196078431373,1610612744,70,72,2024-03-23T03:32:06Z,3640000,False,25.0,37.0,1,right,MISS S. Curry driving Layup - blocked,"[201939, 1626167]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
375,PT09M11.00S,2024-03-23T03:27:56.9Z,3,REGULAR,block,,[],1626167,,,1610612744,70,72,2024-03-23T03:27:58Z,3650000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
376,PT09M09.00S,2024-03-23T03:27:58.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,70,72,2024-03-23T03:32:06Z,3660000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,374.0,4.0,3.0,1.0,,,,,,,,,,
377,PT09M00.00S,2024-03-23T03:28:08.5Z,3,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612754,70,72,2024-03-23T03:28:14Z,3670000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Turner 2 FT),"[1641764, 1626167]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,1.0,0.0,Turner,1626167.0,,,
379,PT09M00.00S,2024-03-23T03:28:34.0Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,70,73,2024-03-23T03:28:34Z,3690000,False,,,0,,M. Turner Free Throw 1 of 2 (11 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
380,PT09M00.00S,2024-03-23T03:28:47.1Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,70,74,2024-03-23T03:28:47Z,3700000,False,,,0,,M. Turner Free Throw 2 of 2 (12 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
381,PT08M50.00S,2024-03-23T03:29:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,87.20433639947439,50.0,1610612744,70,74,2024-03-23T03:33:28Z,3710000,False,0.0,68.0,1,right,MISS A. Wiggins 6' cutting finger roll Layup,[203952],1610612744.0,GSW,cutting finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
382,PT08M49.00S,2024-03-23T03:29:02.1Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,70,74,2024-03-23T03:33:28Z,3720000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,381.0,3.0,1.0,2.0,,,,,,,,,,
383,PT08M49.00S,2024-03-23T03:29:03.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612744,70,74,2024-03-23T03:34:02Z,3730000,False,0.0,0.0,1,right,MISS A. Wiggins tip Layup,[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
384,PT08M49.00S,2024-03-23T03:29:03.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,70,74,2024-03-23T03:34:02Z,3740000,False,,,0,,A. Wiggins REBOUND (Off:3 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,383.0,4.0,1.0,3.0,,,,,,,,,,
385,PT08M47.00S,2024-03-23T03:29:05.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612744,72,74,2024-03-23T03:34:23Z,3750000,False,0.0,0.0,1,right,A. Wiggins tip Layup (6 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
387,PT08M38.00S,2024-03-23T03:29:20.3Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612754,72,74,2024-03-23T03:29:26Z,3770000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Siakam 2 FT),"[203110, 1627783]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1204.0,,,1.0,0.0,Siakam,1627783.0,,,
390,PT08M38.00S,2024-03-23T03:29:55.1Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,72,75,2024-03-23T03:29:55Z,3800000,False,,,0,,P. Siakam Free Throw 1 of 2 (18 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
391,PT08M38.00S,2024-03-23T03:30:13.2Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,72,75,2024-03-23T03:30:13Z,3810000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT08M36.00S,2024-03-23T03:30:14.2Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,72,75,2024-03-23T03:30:14Z,3820000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,391.0,4.0,3.0,1.0,,,,,,,,,,
393,PT08M23.00S,2024-03-23T03:30:27.2Z,3,REGULAR,3pt,Jump Shot,[],201939,68.67608409986859,70.58823529411765,1610612744,72,75,2024-03-23T03:30:35Z,3830000,False,103.0,242.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
394,PT08M20.00S,2024-03-23T03:30:30.0Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,72,75,2024-03-23T03:30:30Z,3840000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,393.0,5.0,3.0,2.0,,,,,,,,,,
395,PT08M17.00S,2024-03-23T03:30:33.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,73.9323258869908,11.029411764705882,1610612744,72,75,2024-03-23T03:30:43Z,3850000,False,-195.0,193.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2024-03-23T03:30:36.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,72,75,2024-03-23T03:30:36Z,3860000,False,,,0,,P. Siakam REBOUND (Off:3 Def:9),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,395.0,12.0,9.0,3.0,,,,,,,,,,
397,PT08M10.00S,2024-03-23T03:30:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,9.149145860709593,44.11764705882353,1610612754,72,77,2024-03-23T03:30:46Z,3870000,False,29.0,34.0,1,left,T. Haliburton running Layup (13 PTS) (P. Siakam 4 AST),"[1630169, 1627783]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,13.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,
399,PT08M02.00S,2024-03-23T03:30:53.3Z,3,REGULAR,foul,personal,[],1629614,,,1610612744,72,77,2024-03-23T03:31:24Z,3890000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 201939]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202007.0,,,2.0,0.0,Curry,201939.0,,,
401,PT08M02.00S,2024-03-23T03:30:58.9Z,3,REGULAR,substitution,out,[],203952,,,1610612744,72,77,2024-03-23T03:31:05Z,3910000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M02.00S,2024-03-23T03:30:58.9Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,72,77,2024-03-23T03:31:05Z,3920000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT08M02.00S,2024-03-23T03:30:58.9Z,3,REGULAR,substitution,in,[],202691,,,1610612744,72,77,2024-03-23T03:31:05Z,3930000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M02.00S,2024-03-23T03:30:58.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,72,77,2024-03-23T03:31:05Z,3940000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M55.00S,2024-03-23T03:31:22.5Z,3,REGULAR,2pt,Jump Shot,[],202691,75.77201051248358,36.27450980392157,1610612744,72,77,2024-03-23T03:31:27Z,3950000,False,-69.0,175.0,1,right,MISS K. Thompson 18' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,18.82,Missed,,,,,,,,,,,,,,,,,,
406,PT07M52.00S,2024-03-23T03:31:25.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,72,77,2024-03-23T03:31:27Z,3960000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,405.0,5.0,4.0,1.0,,,,,,,,,,
407,PT07M41.00S,2024-03-23T03:31:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.886333771353483,40.931372549019606,1610612754,72,77,2024-03-23T03:31:39Z,3970000,False,45.0,31.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
408,PT07M39.00S,2024-03-23T03:31:38.7Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,72,77,2024-03-23T03:31:39Z,3980000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,407.0,6.0,4.0,2.0,,,,,,,,,,
409,PT07M37.00S,2024-03-23T03:31:42.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,69.59592641261499,77.45098039215686,1610612744,72,77,2024-03-23T03:37:52Z,3990000,False,137.0,233.0,1,right,MISS S. Curry 27' 3PT - blocked,"[201939, 1626167]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
410,PT07M37.00S,2024-03-23T03:31:42.6Z,3,REGULAR,block,,[],1626167,,,1610612744,72,77,2024-03-23T03:31:44Z,4000000,False,,,0,,M. Turner BLOCK (5 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
411,PT07M35.00S,2024-03-23T03:31:44.6Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,72,77,2024-03-23T03:37:52Z,4010000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,409.0,1.0,0.0,1.0,,,,,,,,,,
412,PT07M30.00S,2024-03-23T03:31:48.0Z,3,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,72,77,2024-03-23T03:31:57Z,4020000,False,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,,,,,,,1.0,,
413,PT07M27.00S,2024-03-23T03:32:11.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,24.26084099868594,11.029411764705882,1610612754,72,77,2024-03-23T03:32:17Z,4030000,False,195.0,176.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
414,PT07M24.00S,2024-03-23T03:32:14.5Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,72,77,2024-03-23T03:32:14Z,4040000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,,,
415,PT07M23.00S,2024-03-23T03:32:18.8Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612744,72,77,2024-03-23T03:32:25Z,4050000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Green 2 FT),"[1630174, 203110]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,,,3.0,0.0,Green,203110.0,,,
417,PT07M23.00S,2024-03-23T03:32:49.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203110,,,1610612744,73,77,2024-03-23T03:32:49Z,4070000,False,,,0,,D. Green Free Throw 1 of 2 (5 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
418,PT07M23.00S,2024-03-23T03:33:07.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203110,,,1610612744,74,77,2024-03-23T03:33:07Z,4080000,False,,,0,,D. Green Free Throw 2 of 2 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
