actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
506,PT10M47.00S,2024-01-31T04:57:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,10.200394218134035,51.225490196078425,1610612744,91,82,2024-01-31T04:57:45Z,5030000,False,-6.0,43.0,1,left,A. Wiggins driving finger roll Layup (21 PTS) (D. Saric 7 AST),"[203952, 203967]",1610612744.0,GSW,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Wiggins,A. Wiggins,,,4.38,Made,,,,,21.0,D. Saric,203967.0,7.0,,,,,,
508,PT10M35.00S,2024-01-31T04:57:51.7Z,4,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,91,82,2024-01-31T04:58:21Z,5050000,False,,,0,,K. Oubre Jr. bad pass out-of-bounds TURNOVER (2 TO),[1626162],1610612755.0,PHI,bad pass,,,,,,Mid-Range,8-16 Right,203593.0,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,2.0,,,
509,PT10M19.00S,2024-01-31T04:58:18.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,29.25427069645204,77.94117647058823,1610612744,91,82,2024-01-31T04:58:24Z,5060000,False,-140.0,222.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Podziemski,B. Podziemski,,,26.27,Missed,,,,,,,,,,,,,,
510,PT10M15.00S,2024-01-31T04:58:21.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,91,82,2024-01-31T04:58:21Z,5070000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:3),[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,509.0,6.0,3.0,3.0,,,,,,,,,,
511,PT10M01.00S,2024-01-31T04:58:35.9Z,4,REGULAR,3pt,Jump Shot,[],1627788,65.39093298291722,40.19607843137255,1610612755,91,85,2024-01-31T04:58:40Z,5080000,False,-49.0,273.0,1,right,F. Korkmaz 27' 3PT  (13 PTS) (J. Springer 1 AST),"[1627788, 1630531]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Korkmaz,F. Korkmaz,,,27.72,Made,,,,,13.0,J. Springer,1630531.0,1.0,,,,,,
513,PT09M38.00S,2024-01-31T04:59:32.8Z,4,REGULAR,jumpball,recovered,[],202709,,,1610612744,91,85,2024-01-31T05:00:42Z,5100000,False,,,0,,Jump Ball D. Saric vs. T. Harris: Tip to C. Joseph,"[202709, 203967, 202699]",1610612744.0,GSW,heldball,C. Joseph,Saric,203967.0,Harris,202699.0,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,202709.0
516,PT09M31.00S,2024-01-31T04:59:46.3Z,4,REGULAR,foul,personal,['2freethrow'],1630531,,,1610612744,91,85,2024-01-31T04:59:56Z,5130000,False,,,0,,J. Springer shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1630531, 203952]",1610612755.0,PHI,shooting,,,,,,Mid-Range,8-16 Left,203593.0,3.0,0.0,Springer,J. Springer,Wiggins,203952.0,,,,,,,,,,,,,,,,
518,PT09M31.00S,2024-01-31T05:00:18.3Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,92,85,2024-01-31T05:00:18Z,5150000,False,,,0,,A. Wiggins Free Throw 1 of 2 (22 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,22.0,,,,,,,,,
519,PT09M31.00S,2024-01-31T05:00:19.9Z,4,REGULAR,substitution,out,[],203967,,,1610612744,92,85,2024-01-31T05:00:22Z,5160000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
520,PT09M31.00S,2024-01-31T05:00:19.9Z,4,REGULAR,substitution,in,[],203110,,,1610612744,92,85,2024-01-31T05:00:22Z,5170000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
521,PT09M31.00S,2024-01-31T05:00:40.3Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,93,85,2024-01-31T05:00:40Z,5180000,False,,,0,,A. Wiggins Free Throw 2 of 2 (23 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,23.0,,,,,,,,,
522,PT09M17.00S,2024-01-31T05:00:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,92.59198423127464,42.8921568627451,1610612755,93,87,2024-01-31T05:02:30Z,5190000,False,-36.0,17.0,1,right,J. Springer driving Layup (9 PTS),[1630531],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Springer,J. Springer,,,3.94,Made,,,,,9.0,,,,,,,,,
523,PT09M17.00S,2024-01-31T05:01:01.3Z,4,REGULAR,foul,personal,['1freethrow'],1641764,,,1610612755,93,87,2024-01-31T05:01:08Z,5200000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Springer 1 FT),"[1641764, 1630531]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,1.0,Podziemski,B. Podziemski,Springer,1630531.0,,,,,,,,,,,,,,,,
525,PT09M17.00S,2024-01-31T05:01:22.8Z,4,REGULAR,freethrow,1 of 1,[],1630531,,,1610612755,93,88,2024-01-31T05:01:22Z,5220000,False,,,0,,J. Springer Free Throw 1 of 1 (10 PTS),[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,Made,,,,,10.0,,,,,,,,,
526,PT09M00.00S,2024-01-31T05:01:43.9Z,4,REGULAR,turnover,lost ball,[],1630228,,,1610612744,93,88,2024-01-31T05:01:50Z,5230000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 1630531]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,2.0,Springer,1630531.0,
527,PT09M00.00S,2024-01-31T05:01:43.9Z,4,REGULAR,steal,,[],1630531,,,1610612755,93,88,2024-01-31T05:01:46Z,5240000,False,,,0,,J. Springer STEAL (4 STL),[1630531],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
528,PT09M00.00S,2024-01-31T05:01:48.2Z,4,REGULAR,foul,personal,[],1630228,,,1610612755,93,88,2024-01-31T05:01:53Z,5250000,False,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1630531]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,1146.0,2.0,0.0,Kuminga,J. Kuminga,Springer,1630531.0,,,,,,,,,,,,,,,,
530,PT08M39.00S,2024-01-31T05:02:30.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202699,94.1688567674113,20.833333333333336,1610612755,93,90,2024-01-31T05:02:35Z,5270000,False,-146.0,2.0,1,right,T. Harris 14' turnaround fadeaway Jump Shot (23 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,,,,Harris,T. Harris,,,14.58,Made,,,,,23.0,,,,,,,,,
531,PT08M30.00S,2024-01-31T05:02:41.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,93,90,2024-01-31T05:02:41Z,5280000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M30.00S,2024-01-31T05:05:46.8Z,4,REGULAR,substitution,out,[],202709,,,1610612744,93,90,2024-01-31T05:06:00Z,5290000,False,,,0,,SUB out: C. Joseph,[202709],1610612744.0,GSW,,,,,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,
533,PT08M30.00S,2024-01-31T05:05:46.8Z,4,REGULAR,substitution,in,[],201939,,,1610612744,93,90,2024-01-31T05:06:00Z,5300000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
535,PT08M16.00S,2024-01-31T05:06:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.835085413929041,60.049019607843135,1610612744,95,90,2024-01-31T05:06:38Z,5320000,False,-50.0,21.0,1,left,B. Podziemski Layup (9 PTS) (A. Wiggins 3 AST),"[1641764, 203952]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Podziemski,B. Podziemski,,,5.45,Made,,,,,9.0,A. Wiggins,203952.0,3.0,,,,,,
537,PT07M55.00S,2024-01-31T05:06:56.9Z,4,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,95,90,2024-01-31T05:07:08Z,5340000,False,,,0,,T. Harris bad pass out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,bad pass,,,,,,In The Paint (Non-RA),8-16 Center,203593.0,,,Harris,T. Harris,,,,,,,,,,,,,,,1.0,,,
538,PT07M45.00S,2024-01-31T05:07:17.5Z,4,REGULAR,foul,personal,[],1626162,,,1610612744,95,90,2024-01-31T05:09:18Z,5350000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 203952]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,202035.0,2.0,0.0,Oubre Jr.,K. Oubre Jr.,Wiggins,203952.0,,,,,,,,,,,,,,,,
541,PT07M45.00S,2024-01-31T05:07:27.5Z,4,REGULAR,substitution,out,[],1630231,,,1610612744,95,90,2024-01-31T05:09:18Z,5380000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
542,PT07M45.00S,2024-01-31T05:07:27.5Z,4,REGULAR,substitution,in,[],203954,,,1610612744,95,90,2024-01-31T05:09:18Z,5390000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
543,PT07M45.00S,2024-01-31T05:07:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,90,2024-01-31T05:09:18Z,5400000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M45.00S,2024-01-31T05:10:05.8Z,4,REGULAR,substitution,out,[],1626162,,,1610612744,95,90,2024-01-31T05:10:38Z,5420000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
546,PT07M45.00S,2024-01-31T05:10:05.8Z,4,REGULAR,substitution,out,[],1630531,,,1610612744,95,90,2024-01-31T05:10:38Z,5430000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
547,PT07M45.00S,2024-01-31T05:10:05.8Z,4,REGULAR,substitution,in,[],201976,,,1610612744,95,90,2024-01-31T05:10:38Z,5440000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
548,PT07M45.00S,2024-01-31T05:10:05.8Z,4,REGULAR,substitution,in,[],1627863,,,1610612744,95,90,2024-01-31T05:10:38Z,5450000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
549,PT07M31.00S,2024-01-31T05:11:38.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630228,20.97568988173456,92.15686274509804,1610612744,98,90,2024-01-31T05:11:44Z,5460000,False,-211.0,145.0,1,left,J. Kuminga 25' 3PT  (17 PTS) (A. Wiggins 4 AST),"[1630228, 203952]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Kuminga,J. Kuminga,,,25.57,Made,,,,,17.0,A. Wiggins,203952.0,4.0,,,,,,
551,PT07M03.00S,2024-01-31T05:12:07.2Z,4,REGULAR,3pt,Jump Shot,[],203954,68.80749014454665,73.0392156862745,1610612755,98,90,2024-01-31T05:12:13Z,5480000,False,115.0,241.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Embiid,J. Embiid,,,26.68,Missed,,,,,,,,,,,,,,
552,PT07M00.00S,2024-01-31T05:12:10.2Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,98,90,2024-01-31T05:12:13Z,5490000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,,551.0,6.0,5.0,1.0,,,,,,,,,,
553,PT06M49.00S,2024-01-31T05:12:23.3Z,4,REGULAR,turnover,traveling,[],1630228,,,1610612744,98,90,2024-01-31T05:12:33Z,5500000,False,,,0,,J. Kuminga traveling TURNOVER (3 TO),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,202035.0,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,3.0,,,
554,PT06M44.00S,2024-01-31T05:12:45.2Z,4,REGULAR,foul,technical,['1freethrow'],1630228,,,1610612755,98,90,2024-01-31T05:12:51Z,5510000,False,,,0,,J. Kuminga technical FOUL (1 Tech),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left,203593.0,2.0,1.0,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
555,PT06M44.00S,2024-01-31T05:13:20.3Z,4,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,98,91,2024-01-31T05:13:20Z,5520000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (14 PTS),[203954],1610612755.0,PHI,technical,,,,,,,,,,,Embiid,J. Embiid,,,,Made,,,,,14.0,,,,,,,,,
556,PT06M32.00S,2024-01-31T05:13:52.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201976,91.14651773981603,57.107843137254896,1610612755,98,91,2024-01-31T05:15:09Z,5530000,False,36.0,31.0,1,right,MISS P. Beverley driving Layup,[201976],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beverley,P. Beverley,,,4.69,Missed,,,,,,,,,,,,,,
557,PT06M30.00S,2024-01-31T05:13:54.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,98,91,2024-01-31T05:13:56Z,5540000,False,,,0,,S. Curry REBOUND (Off:1 Def:7),[201939],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Curry,S. Curry,,,,,556.0,8.0,7.0,1.0,,,,,,,,,,
558,PT06M28.00S,2024-01-31T05:13:56.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630228,8.360709592641262,55.392156862745104,1610612744,100,91,2024-01-31T05:16:51Z,5550000,False,-27.0,26.0,1,left,J. Kuminga running reverse DUNK (19 PTS) (S. Curry 6 AST),"[1630228, 201939]",1610612744.0,GSW,running reverse,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,3.76,Made,,,,,19.0,S. Curry,201939.0,6.0,,,,,,
560,PT06M14.00S,2024-01-31T05:14:11.0Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,100,91,2024-01-31T05:14:15Z,5570000,False,,,0,,J. Embiid lost ball TURNOVER (6 TO),"[203954, 1630228]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,6.0,Kuminga,1630228.0,
561,PT06M14.00S,2024-01-31T05:14:11.0Z,4,REGULAR,steal,,[],1630228,,,1610612744,100,91,2024-01-31T05:14:12Z,5580000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
562,PT06M10.00S,2024-01-31T05:14:15.0Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,100,91,2024-01-31T05:14:19Z,5590000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 201976]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Green,D. Green,,,,,,,,,,,,,,,1.0,Beverley,201976.0,
563,PT06M10.00S,2024-01-31T05:14:15.0Z,4,REGULAR,steal,,[],201976,,,1610612755,100,91,2024-01-31T05:14:16Z,5600000,False,,,0,,P. Beverley STEAL (2 STL),[201976],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
564,PT05M51.00S,2024-01-31T05:14:33.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,86.02168199737189,50.98039215686274,1610612755,100,91,2024-01-31T05:18:42Z,5610000,False,5.0,79.0,1,right,MISS T. Harris 7' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,7.91,Missed,,,,,,,,,,,,,,
565,PT05M51.00S,2024-01-31T05:14:33.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,100,91,2024-01-31T05:14:45Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,564.0,,,,,,,,,,,,,
566,PT05M51.00S,2024-01-31T05:14:41.0Z,4,REGULAR,foul,personal,[],203954,,,1610612744,100,91,2024-01-31T05:14:47Z,5630000,False,,,0,,J. Embiid loose ball personal FOUL (5 PF),"[203954, 203952]",1610612755.0,PHI,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,5.0,0.0,Embiid,J. Embiid,Wiggins,203952.0,,,,,,,,,,,,,,,,
568,PT05M51.00S,2024-01-31T05:14:57.4Z,4,REGULAR,substitution,out,[],1627788,,,1610612744,100,91,2024-01-31T05:15:00Z,5650000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
569,PT05M51.00S,2024-01-31T05:14:57.4Z,4,REGULAR,substitution,in,[],1626162,,,1610612744,100,91,2024-01-31T05:15:00Z,5660000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
571,PT05M31.00S,2024-01-31T05:15:27.3Z,4,REGULAR,3pt,Jump Shot,[],201939,25.18068331143233,89.4607843137255,1610612744,103,91,2024-01-31T05:15:32Z,5670000,False,-197.0,184.0,1,left,S. Curry 26' 3PT step back (30 PTS),[201939],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Left Center,,,,Curry,S. Curry,,,26.99,Made,,,,,30.0,,,,,,,,,
572,PT05M18.00S,2024-01-31T05:15:40.4Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,103,91,2024-01-31T05:15:45Z,5680000,False,,,0,,J. Embiid bad pass TURNOVER (7 TO),"[203954, 203952]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,7.0,Wiggins,203952.0,
573,PT05M18.00S,2024-01-31T05:15:40.4Z,4,REGULAR,steal,,[],203952,,,1610612744,103,91,2024-01-31T05:15:41Z,5690000,False,,,0,,A. Wiggins STEAL (3 STL),[203952],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
574,PT05M16.00S,2024-01-31T05:15:52.5Z,4,REGULAR,foul,personal,['2freethrow'],201976,,,1610612744,103,91,2024-01-31T05:15:59Z,5700000,False,,,0,,P. Beverley shooting personal FOUL (4 PF) (Kuminga 2 FT),"[201976, 1630228]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,202035.0,4.0,0.0,Beverley,P. Beverley,Kuminga,1630228.0,,,,,,,,,,,,,,,,
576,PT05M16.00S,2024-01-31T05:16:18.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630228,,,1610612744,103,91,2024-01-31T05:16:18Z,5720000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,Missed,,,,,,,,,,,,,,
577,PT05M16.00S,2024-01-31T05:16:18.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,103,91,2024-01-31T05:16:18Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,576.0,,,,,,,,,,,,,
578,PT05M16.00S,2024-01-31T05:16:35.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630228,,,1610612744,104,91,2024-01-31T05:16:35Z,5740000,False,,,0,,J. Kuminga Free Throw 2 of 2 (20 PTS),[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,Made,,,,,20.0,,,,,,,,,
579,PT05M03.00S,2024-01-31T05:16:50.9Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612755,104,91,2024-01-31T05:17:01Z,5750000,False,,,0,,D. Green shooting personal FOUL (3 PF) (House Jr. 2 FT),"[203110, 1627863]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,1146.0,3.0,0.0,Green,D. Green,House Jr.,1627863.0,,,,,,,,,,,,,,,,
581,PT05M03.00S,2024-01-31T05:17:25.8Z,4,REGULAR,freethrow,1 of 2,[],1627863,,,1610612755,104,92,2024-01-31T05:17:25Z,5770000,False,,,0,,D. House Jr. Free Throw 1 of 2 (6 PTS),[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,Made,,,,,6.0,,,,,,,,,
582,PT05M03.00S,2024-01-31T05:17:45.0Z,4,REGULAR,freethrow,2 of 2,[],1627863,,,1610612755,104,93,2024-01-31T05:17:45Z,5780000,False,,,0,,D. House Jr. Free Throw 2 of 2 (7 PTS),[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,Made,,,,,7.0,,,,,,,,,
583,PT04M48.00S,2024-01-31T05:18:01.7Z,4,REGULAR,2pt,Jump Shot,[],1641764,12.089356110381077,29.58409926470588,1610612744,104,93,2024-01-31T05:18:42Z,5790000,False,102.0,61.0,1,left,MISS B. Podziemski 11' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,,,,Mid-Range,8-16 Right,,,,Podziemski,B. Podziemski,,,11.9,Missed,,,,,,,,,,,,,,
584,PT04M47.00S,2024-01-31T05:18:02.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,104,93,2024-01-31T05:18:15Z,5800000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Embiid,J. Embiid,,,,,583.0,7.0,6.0,1.0,,,,,,,,,,
586,PT04M37.00S,2024-01-31T05:18:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.67214191852825,58.333333333333336,1610612755,104,95,2024-01-31T05:22:14Z,5820000,False,42.0,26.0,1,right,K. Oubre Jr. driving finger roll Layup (14 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,4.9,Made,,,,,14.0,,,,,,,,,
587,PT04M25.00S,2024-01-31T05:18:32.0Z,4,REGULAR,3pt,Jump Shot,[],201939,27.94021024967148,16.911764705882355,1610612744,107,95,2024-01-31T05:22:58Z,5830000,False,165.0,210.0,1,left,S. Curry 26' 3PT pullup (33 PTS),[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,26.74,Made,,,,,33.0,,,,,,,,,
588,PT04M08.00S,2024-01-31T05:18:50.1Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,107,95,2024-01-31T05:18:56Z,5840000,False,,,0,,J. Embiid lost ball TURNOVER (8 TO),"[203954, 1630228]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,8.0,Kuminga,1630228.0,
589,PT04M08.00S,2024-01-31T05:18:50.1Z,4,REGULAR,steal,,[],1630228,,,1610612744,107,95,2024-01-31T05:18:51Z,5850000,False,,,0,,J. Kuminga STEAL (3 STL),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
590,PT04M04.00S,2024-01-31T05:18:54.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201939,7.30946123521682,40.68627450980392,1610612744,109,95,2024-01-31T05:25:02Z,5860000,False,47.0,16.0,1,left,S. Curry running Layup (35 PTS) (J. Kuminga 2 AST),"[201939, 1630228]",1610612744.0,GSW,running,,,,,,In The Paint (Non-RA),0-8 Center,,,,Curry,S. Curry,,,4.93,Made,,,,,35.0,J. Kuminga,1630228.0,2.0,,,,,,
592,PT04M04.00S,2024-01-31T05:19:04.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,109,95,2024-01-31T05:19:04Z,5880000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,out,[],203954,,,1610612755,109,95,2024-01-31T05:21:38Z,5890000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
594,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,out,[],201976,,,1610612755,109,95,2024-01-31T05:21:38Z,5900000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
595,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,109,95,2024-01-31T05:21:38Z,5910000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
596,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,109,95,2024-01-31T05:21:38Z,5920000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
