actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
423,PT03M03.00S,2024-01-16T01:36:28.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,77,65,2024-01-16T01:36:36Z,4160000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Mid-Range,8-16 Right,,,422.0,,,,,,,,,,,,,,,,
425,PT03M03.00S,2024-01-16T01:36:35.7Z,3,REGULAR,substitution,out,[],203897,,,1610612741,77,65,2024-01-16T01:36:45Z,4180000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M03.00S,2024-01-16T01:36:35.7Z,3,REGULAR,substitution,in,[],201942,,,1610612741,77,65,2024-01-16T01:36:45Z,4190000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M54.00S,2024-01-16T01:37:01.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630241,,,1610612741,77,65,2024-01-16T01:37:16Z,4200000,False,,,0,,S. Merrill personal FOUL (2 PF) (White 2 FT),"[1630241, 1629632]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,2530.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,White,1629632.0,,
429,PT02M54.00S,2024-01-16T01:37:25.1Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,77,65,2024-01-16T01:37:25Z,4220000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
430,PT02M54.00S,2024-01-16T01:37:25.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,77,65,2024-01-16T01:37:25Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,
431,PT02M54.00S,2024-01-16T01:37:42.8Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,77,66,2024-01-16T01:37:42Z,4240000,False,,,0,,C. White Free Throw 2 of 2 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,
432,PT02M40.00S,2024-01-16T01:38:00.9Z,3,REGULAR,foul,personal,[],1630245,,,1610612739,77,66,2024-01-16T01:38:08Z,4250000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 202684]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Thompson,202684.0,,
434,PT02M40.00S,2024-01-16T01:38:10.7Z,3,REGULAR,substitution,out,[],1629632,,,1610612739,77,66,2024-01-16T01:38:15Z,4270000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M40.00S,2024-01-16T01:38:10.7Z,3,REGULAR,substitution,in,[],1627936,,,1610612739,77,66,2024-01-16T01:38:15Z,4280000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M30.00S,2024-01-16T01:38:33.0Z,3,REGULAR,3pt,Jump Shot,[],1627747,89.43823915900131,97.54901960784314,1610612739,77,66,2024-01-16T01:38:37Z,4290000,False,238.0,47.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Right Corner 3,24+ Right,24.23,Missed,,,,,,,,,,,,,,,,,
437,PT02M27.00S,2024-01-16T01:38:36.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,77,66,2024-01-16T01:38:37Z,4300000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Right Corner 3,24+ Right,,,436.0,,7.0,7.0,0.0,,,,,,,,,,,,
438,PT02M19.00S,2024-01-16T01:38:43.8Z,3,REGULAR,3pt,Jump Shot,[],202696,34.773324572930356,28.921568627450984,1610612741,77,66,2024-01-16T01:38:50Z,4310000,False,105.0,274.0,1,left,MISS N. Vucevic 29' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Right Center,29.39,Missed,,,,,,,,,,,,,,,,,
439,PT02M15.00S,2024-01-16T01:38:47.8Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,77,66,2024-01-16T01:38:50Z,4320000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,,,438.0,,5.0,4.0,1.0,,,,,,,,,,,,
440,PT02M03.00S,2024-01-16T01:38:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630241,89.56964520367937,97.05882352941177,1610612739,80,66,2024-01-16T01:39:02Z,4330000,False,235.0,46.0,1,right,S. Merrill 3PT  (13 PTS) (C. LeVert 6 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Right Corner 3,24+ Right,23.97,Made,,,,,,13.0,C. LeVert,1627747.0,6.0,,,,,,,,
442,PT01M43.00S,2024-01-16T01:39:18.2Z,3,REGULAR,2pt,Hook,[],202696,8.492115637319317,29.166666666666668,1610612741,80,68,2024-01-16T01:39:24Z,4350000,False,104.0,27.0,1,left,N. Vucevic 10' turnaround Hook (15 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,Mid-Range,8-16 Right,10.77,Made,,,,,,15.0,,,,,,,,,,,
443,PT01M30.00S,2024-01-16T01:39:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,70.25295663600527,71.32352941176471,1610612739,80,68,2024-01-16T01:39:35Z,4360000,False,107.0,227.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,
444,PT01M28.00S,2024-01-16T01:39:33.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,80,68,2024-01-16T01:39:35Z,4370000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Right Center,,,443.0,,2.0,2.0,0.0,,,,,,,,,,,,
445,PT01M23.00S,2024-01-16T01:39:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630241,,,1610612741,80,68,2024-01-16T01:40:03Z,4380000,False,,,0,,S. Merrill personal FOUL (3 PF) (Drummond 2 FT),"[1630241, 203083]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Drummond,203083.0,,
447,PT01M23.00S,2024-01-16T01:40:09.7Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,80,69,2024-01-16T01:40:30Z,4400000,False,,,0,,A. Drummond Free Throw 1 of 2 (3 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,Made,,,,,,3.0,,,,,,,,,,,
448,PT01M23.00S,2024-01-16T01:40:09.7Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,80,69,2024-01-16T01:40:30Z,4410000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
449,PT01M21.00S,2024-01-16T01:40:11.7Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,80,69,2024-01-16T01:40:30Z,4420000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,448.0,,2.0,2.0,0.0,,,,,,,,,,,,
450,PT01M03.00S,2024-01-16T01:40:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,93.77463863337714,50.49019607843137,1610612739,80,69,2024-01-16T01:40:54Z,4430000,False,2.0,6.0,1,right,MISS G. Niang driving reverse Layup,[1627777],1610612739.0,CLE,driving reverse,,,Niang,G. Niang,,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,
451,PT01M01.00S,2024-01-16T01:40:49.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,69,2024-01-16T01:40:54Z,4440000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Restricted Area,0-8 Center,,,450.0,,8.0,8.0,0.0,,,,,,,,,,,,
452,PT00M53.60S,2024-01-16T01:40:57.1Z,3,REGULAR,3pt,Jump Shot,[],201942,29.25427069645204,23.774509803921568,1610612741,80,69,2024-01-16T01:41:05Z,4450000,False,131.0,222.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,
453,PT00M48.50S,2024-01-16T01:41:02.2Z,3,REGULAR,rebound,offensive,[],203083,,,1610612741,80,69,2024-01-16T01:41:05Z,4460000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Above the Break 3,24+ Right Center,,,452.0,,6.0,4.0,2.0,,,,,,,,,,,,
454,PT00M48.50S,2024-01-16T01:41:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,31.09395532194481,28.921568627450984,1610612741,80,72,2024-01-16T01:41:09Z,4470000,False,105.0,240.0,1,left,A. Dosunmu 26' 3PT  (8 PTS) (N. Vucevic 3 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,8.0,N. Vucevic,202696.0,3.0,,,,,,,,
456,PT00M37.90S,2024-01-16T01:41:19.6Z,3,REGULAR,foul,personal,[],1630245,,,1610612739,80,72,2024-01-16T01:41:25Z,4490000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1630241]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,2530.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,0.0,Merrill,1630241.0,,
458,PT00M30.90S,2024-01-16T01:41:44.2Z,3,REGULAR,3pt,Jump Shot,[],1627777,64.86530880420499,70.83333333333334,1610612739,80,72,2024-01-16T01:41:49Z,4510000,False,104.0,278.0,1,right,MISS G. Niang 29' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,Above the Break 3,24+ Right Center,29.67,Missed,,,,,,,,,,,,,,,,,
459,PT00M28.50S,2024-01-16T01:41:46.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,80,72,2024-01-16T01:41:46Z,4520000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Above the Break 3,24+ Right Center,,,458.0,,5.0,5.0,0.0,,,,,,,,,,,,
460,PT00M08.10S,2024-01-16T01:42:08.2Z,3,REGULAR,3pt,Jump Shot,[],1627936,19.793035479632064,6.372549019607843,1610612741,80,75,2024-01-16T01:42:12Z,4530000,False,218.0,134.0,1,left,A. Caruso 25' 3PT  (10 PTS) (A. Dosunmu 3 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,10.0,A. Dosunmu,1630245.0,3.0,,,,,,,,
462,PT00M03.10S,2024-01-16T01:42:26.2Z,3,REGULAR,turnover,lost ball,[],1627747,,,1610612739,80,75,2024-01-16T01:42:37Z,4550000,False,,,0,,C. LeVert lost ball TURNOVER (3 TO),"[1627747, 203083]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Mid-Range,16-24 Left Center,,,,3.0,,,,,,,,Drummond,203083.0,,,,,,
463,PT00M03.10S,2024-01-16T01:42:26.2Z,3,REGULAR,steal,,[],203083,,,1610612741,80,75,2024-01-16T01:42:28Z,4560000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
464,PT00M00.40S,2024-01-16T01:42:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612741,80,75,2024-01-16T01:44:45Z,4562500,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[1627777, 1630245]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,2530.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Dosunmu,1630245.0,,
467,PT00M00.40S,2024-01-16T01:44:28.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630245,,,1610612741,80,76,2024-01-16T01:44:57Z,4600000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (9 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,
468,PT00M00.40S,2024-01-16T01:44:28.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630245,,,1610612741,80,77,2024-01-16T01:44:57Z,4610000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (10 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,
469,PT00M00.10S,2024-01-16T01:44:53.7Z,3,REGULAR,turnover,bad pass,[],1627777,,,1610612739,80,77,2024-01-16T01:45:06Z,4620000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1627936]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,,Caruso,1627936.0,,,,,,
470,PT00M00.10S,2024-01-16T01:44:53.7Z,3,REGULAR,steal,,[],1627936,,,1610612741,80,77,2024-01-16T01:44:57Z,4630000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
471,PT00M00.00S,2024-01-16T01:44:58.1Z,3,REGULAR,period,end,[],0,,,1610612741,80,77,2024-01-16T01:44:58Z,4640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-01-16T01:45:12.0Z,4,REGULAR,substitution,out,['startperiod'],1629622,,,1610612741,80,77,2024-01-16T01:47:22Z,4650000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-01-16T01:45:12.0Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612741,80,77,2024-01-16T01:47:22Z,4660000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-01-16T01:47:39.8Z,4,REGULAR,period,start,[],0,,,1610612739,80,77,2024-01-16T01:47:39Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT11M46.00S,2024-01-16T01:47:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,87.33574244415243,51.71568627450981,1610612739,80,77,2024-01-16T01:48:00Z,4680000,False,9.0,67.0,1,right,MISS G. Niang 6' driving floating Shot,[1627777],1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,
476,PT11M45.00S,2024-01-16T01:47:54.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,80,77,2024-01-16T01:48:00Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,475.0,,,,,,,,,,,,,,,,
477,PT11M45.00S,2024-01-16T01:47:58.8Z,4,REGULAR,foul,personal,[],202696,,,1610612739,80,77,2024-01-16T01:48:24Z,4700000,False,,,0,,N. Vucevic loose ball personal FOUL (3 PF),"[202696, 1627777]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,202056.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Niang,1627777.0,,
479,PT11M39.00S,2024-01-16T01:48:28.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,70.12155059132719,70.34313725490196,1610612739,80,77,2024-01-16T01:51:41Z,4720000,False,102.0,228.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,
480,PT11M38.00S,2024-01-16T01:48:29.4Z,4,REGULAR,rebound,offensive,[],1630241,,,1610612739,80,77,2024-01-16T01:52:31Z,4730000,False,,,0,,S. Merrill REBOUND (Off:1 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Right Center,,,479.0,,3.0,2.0,1.0,,,,,,,,,,,,
487,PT11M37.00S,2024-01-16T01:48:44.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627747,92.19776609724047,49.754901960784316,1610612739,80,77,2024-01-16T01:52:23Z,4745000,False,-1.0,21.0,1,right,MISS C. LeVert driving DUNK - blocked,"[1627747, 203083]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,Drummond,203083.0
488,PT11M37.00S,2024-01-16T01:48:44.7Z,4,REGULAR,block,,[],203083,,,1610612739,80,77,2024-01-16T01:51:59Z,4752500,False,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
489,PT11M36.00S,2024-01-16T01:48:45.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,80,77,2024-01-16T02:07:49Z,4756250,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Restricted Area,0-8 Center,,,487.0,,7.0,5.0,2.0,,,,,,,,,,,,
483,PT11M36.00S,2024-01-16T01:49:01.1Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612741,80,77,2024-01-16T01:51:59Z,4760000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M36.00S,2024-01-16T01:50:12.7Z,4,REGULAR,substitution,out,[],202696,,,1610612741,80,77,2024-01-16T01:51:59Z,4780000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M36.00S,2024-01-16T01:50:12.7Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,80,77,2024-01-16T01:51:59Z,4790000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M13.00S,2024-01-16T01:52:08.9Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,80,77,2024-01-16T01:54:00Z,4800000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (5 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,1629422.0,Mid-Range,8-16 Left,,,,5.0,,,,,,,,,,,,,,,
491,PT10M55.00S,2024-01-16T01:52:40.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,70.90998685939553,25.49019607843137,1610612739,80,77,2024-01-16T01:54:28Z,4810000,False,-123.0,221.0,1,right,MISS G. Niang 25' pullup 3PT,[1627777],1610612739.0,CLE,pullup,,,Niang,G. Niang,,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,
492,PT10M54.00S,2024-01-16T01:52:41.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,80,77,2024-01-16T01:53:00Z,4820000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Above the Break 3,24+ Left Center,,,491.0,,,,,,,,,,,,,,,,
494,PT10M35.00S,2024-01-16T01:53:06.1Z,4,REGULAR,2pt,Jump Shot,[],1630245,12.040078843626807,23.03921568627451,1610612741,80,77,2024-01-16T01:53:20Z,4840000,False,135.0,61.0,1,left,MISS A. Dosunmu 14' pullup bank Shot,[1630245],1610612741.0,CHI,pullup bank,,,Dosunmu,A. Dosunmu,,,,,,Mid-Range,8-16 Right,14.78,Missed,,,,,,,,,,,,,,,,,
495,PT10M31.00S,2024-01-16T01:53:10.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,80,77,2024-01-16T01:53:20Z,4850000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Mid-Range,8-16 Right,,,494.0,,8.0,5.0,3.0,,,,,,,,,,,,
496,PT10M30.00S,2024-01-16T01:53:15.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612741,80,79,2024-01-16T01:53:26Z,4860000,False,0.0,0.0,1,left,A. Drummond tip Layup (5 PTS),[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,5.0,,,,,,,,,,,
497,PT10M06.00S,2024-01-16T01:53:35.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,82.47371879106439,94.6078431372549,1610612739,80,79,2024-01-16T01:54:58Z,4870000,False,223.0,112.0,1,right,MISS C. LeVert 24' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,
498,PT10M03.00S,2024-01-16T01:53:38.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,80,79,2024-01-16T01:53:38Z,4880000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Above the Break 3,24+ Right Center,,,497.0,,9.0,6.0,3.0,,,,,,,,,,,,
499,PT10M01.00S,2024-01-16T01:53:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612741,80,79,2024-01-16T01:53:56Z,4890000,False,,,0,,S. Merrill shooting personal FOUL (4 PF) (White 2 FT),"[1630241, 1629632]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,2530.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,White,1629632.0,,
501,PT10M01.00S,2024-01-16T01:54:15.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612741,80,79,2024-01-16T01:54:48Z,4910000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M01.00S,2024-01-16T01:54:53.6Z,4,REGULAR,substitution,out,[],202684,,,1610612741,80,79,2024-01-16T01:56:46Z,4940000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M01.00S,2024-01-16T01:54:53.6Z,4,REGULAR,substitution,out,[],1627777,,,1610612741,80,79,2024-01-16T01:56:46Z,4950000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M01.00S,2024-01-16T01:54:53.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612741,80,79,2024-01-16T01:56:46Z,4960000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M01.00S,2024-01-16T01:54:53.6Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,80,79,2024-01-16T01:56:46Z,4970000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M01.00S,2024-01-16T01:57:12.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,80,80,2024-01-16T01:57:12Z,4980000,False,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,
509,PT10M01.00S,2024-01-16T01:57:26.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,80,81,2024-01-16T01:57:26Z,4990000,False,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,
510,PT09M42.00S,2024-01-16T01:57:47.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,72.48685939553219,16.42156862745098,1610612739,80,81,2024-01-16T01:58:44Z,5000000,False,-168.0,206.0,1,right,MISS D. Mitchell 26' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,
511,PT09M40.00S,2024-01-16T01:57:49.4Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,80,81,2024-01-16T01:57:56Z,5010000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Left Center,,,510.0,,3.0,2.0,1.0,,,,,,,,,,,,
512,PT09M38.00S,2024-01-16T01:57:52.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,22.28975032851511,12.009803921568627,1610612741,80,81,2024-01-16T01:59:18Z,5020000,False,190.0,157.0,1,left,MISS C. White 24' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,
513,PT09M33.00S,2024-01-16T01:57:57.9Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,80,81,2024-01-16T01:58:01Z,5030000,False,,,0,,C. LeVert REBOUND (Off:1 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,,,512.0,,6.0,5.0,1.0,,,,,,,,,,,,
