actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
597,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,117,99,2023-11-29T02:38:38Z,5860000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
598,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,out,[],203992,,,1610612739,117,99,2023-11-29T02:38:38Z,5870000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
599,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,out,[],1630168,,,1610612739,117,99,2023-11-29T02:38:38Z,5880000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
600,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,117,99,2023-11-29T02:38:38Z,5890000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
601,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,117,99,2023-11-29T02:38:38Z,5900000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
602,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,in,[],203991,,,1610612739,117,99,2023-11-29T02:38:38Z,5910000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
603,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,in,[],1630180,,,1610612739,117,99,2023-11-29T02:38:38Z,5920000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
604,PT05M44.00S,2023-11-29T02:39:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.783837056504599,48.03921568627451,1610612739,117,99,2023-11-29T02:39:43Z,5930000,False,10.0,11.0,1,left,MISS J. Allen cutting finger roll Layup,[1628386],1610612739.0,CLE,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.5,Missed,Allen,J. Allen,,,,,,,,,,,,,,,,,,
605,PT05M42.00S,2023-11-29T02:39:22.6Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,117,99,2023-11-29T02:39:27Z,5940000,False,,,0,,C. Capela REBOUND (Off:6 Def:2),[203991],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Capela,C. Capela,604.0,8.0,2.0,6.0,,,,,,,,,,,,,,
606,PT05M33.00S,2023-11-29T02:39:31.8Z,4,REGULAR,3pt,Jump Shot,[],1627749,83.39356110381078,96.32352941176471,1610612737,117,99,2023-11-29T02:40:05Z,5950000,False,232.0,104.0,1,right,MISS D. Murray 25' step back 3PT,[1627749],1610612737.0,ATL,step back,,,,,,Above the Break 3,24+ Right Center,25.37,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
607,PT05M29.00S,2023-11-29T02:39:35.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,117,99,2023-11-29T02:39:37Z,5960000,False,,,0,,E. Mobley REBOUND (Off:5 Def:10),[1630596],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Mobley,E. Mobley,606.0,15.0,10.0,5.0,,,,,,,,,,,,,,
608,PT05M22.00S,2023-11-29T02:39:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.389618922470433,49.26470588235294,1610612739,119,99,2023-11-29T02:39:48Z,5970000,False,4.0,8.0,1,left,E. Mobley cutting Layup (17 PTS) (M. Strus 7 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,0.85,Made,Mobley,E. Mobley,,,,,17.0,M. Strus,1629622.0,7.0,,,,,,,,,,
610,PT05M04.00S,2023-11-29T02:40:01.1Z,4,REGULAR,3pt,Jump Shot,[],1629631,88.38699080157687,97.05882352941177,1610612737,119,102,2023-11-29T02:40:05Z,5990000,False,235.0,57.0,1,right,D. Hunter 24' 3PT  (18 PTS) (T. Young 10 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,24.2,Made,Hunter,D. Hunter,,,,,18.0,T. Young,1629027.0,10.0,,,,,,,,,,
612,PT04M55.00S,2023-11-29T02:40:10.5Z,4,REGULAR,turnover,lost ball,[],1629636,,,1610612739,119,102,2023-11-29T02:40:14Z,6010000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1629027]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Garland,D. Garland,,,,,,,,,1.0,Young,1629027.0,,,,,,,
613,PT04M55.00S,2023-11-29T02:40:10.5Z,4,REGULAR,steal,,[],1629027,,,1610612737,119,102,2023-11-29T02:40:12Z,6020000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Young,T. Young,,,,,,,,,,,,,,,,,,
614,PT04M53.00S,2023-11-29T02:40:16.6Z,4,REGULAR,foul,personal,[],1628378,,,1610612737,119,102,2023-11-29T02:40:31Z,6030000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1628378, 1629027]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,2534.0,3.0,0.0,Young,1629027.0,,
616,PT04M48.00S,2023-11-29T02:40:38.0Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,119,102,2023-11-29T04:48:43Z,6050000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1629622]",1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Young,T. Young,,,,,,,,,3.0,Strus,1629622.0,,,,,,,
617,PT04M48.00S,2023-11-29T02:40:38.0Z,4,REGULAR,steal,,[],1629622,,,1610612739,119,102,2023-11-29T02:43:04Z,6060000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
618,PT04M40.00S,2023-11-29T02:40:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,7.046649145860711,51.9607843137255,1610612739,119,102,2023-11-29T02:45:19Z,6070000,False,-10.0,14.0,1,left,MISS D. Garland running Layup,[1629636],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,1.68,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
619,PT04M36.00S,2023-11-29T02:40:48.1Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,119,102,2023-11-29T02:40:48Z,6080000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:9),[1628378],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mitchell,D. Mitchell,618.0,10.0,9.0,1.0,,,,,,,,,,,,,,
620,PT04M36.00S,2023-11-29T02:40:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628378,5.590000152587891,50.0,1610612739,121,102,2023-11-29T02:40:48Z,6090000,False,0.0,0.0,1,left,D. Mitchell tip Layup (33 PTS),[1628378],1610612739.0,CLE,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Mitchell,D. Mitchell,,,,,33.0,,,,,,,,,,,,,
621,PT04M23.00S,2023-11-29T02:41:06.0Z,4,REGULAR,foul,personal,[],1628386,,,1610612737,121,102,2023-11-29T02:41:21Z,6100000,False,,,0,,J. Allen personal FOUL (4 PF),"[1628386, 1629631]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right,,,Allen,J. Allen,,,,,,,,,,,,1627963.0,4.0,0.0,Hunter,1629631.0,,
623,PT04M13.00S,2023-11-29T02:41:33.8Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612737,121,102,2023-11-29T02:41:40Z,6120000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1629622]",1610612737.0,ATL,,,,,,,Mid-Range,16-24 Left Center,,,Murray,D. Murray,,,,,,,,,3.0,Strus,1629622.0,,,,,,,
624,PT04M13.00S,2023-11-29T02:41:33.8Z,4,REGULAR,steal,,[],1629622,,,1610612739,121,102,2023-11-29T02:41:37Z,6130000,False,,,0,,M. Strus STEAL (2 STL),[1629622],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left Center,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
625,PT04M06.00S,2023-11-29T02:41:39.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,7.30946123521682,48.77450980392157,1610612739,121,102,2023-11-29T02:45:53Z,6140000,False,6.0,16.0,1,left,MISS D. Garland running Layup,[1629636],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,1.73,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
626,PT04M03.00S,2023-11-29T02:41:42.0Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,121,102,2023-11-29T02:41:42Z,6150000,False,,,0,,C. Capela REBOUND (Off:6 Def:3),[203991],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Capela,C. Capela,625.0,9.0,3.0,6.0,,,,,,,,,,,,,,
627,PT04M03.00S,2023-11-29T02:41:53.6Z,4,REGULAR,foul,technical,['1freethrow'],1629622,,,1610612737,121,102,2023-11-29T02:42:01Z,6160000,False,,,0,,M. Strus technical FOUL (1 Tech),[1629622],1610612739.0,CLE,,,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,2534.0,2.0,1.0,,,,
628,PT04M03.00S,2023-11-29T02:42:06.6Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,121,103,2023-11-29T02:42:06Z,6170000,False,,,0,,T. Young technical Free Throw 1 of 1 (13 PTS),[1629027],1610612737.0,ATL,technical,,,,,,,,,Made,Young,T. Young,,,,,13.0,,,,,,,,,,,,,
629,PT03M59.00S,2023-11-29T02:42:24.8Z,4,REGULAR,3pt,Jump Shot,[],1627749,89.04402102496715,2.2058823529411766,1610612737,121,103,2023-11-29T02:42:31Z,6180000,False,-239.0,50.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,24.43,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
630,PT03M56.00S,2023-11-29T02:42:27.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,121,103,2023-11-29T02:42:31Z,6190000,False,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,,,Allen,J. Allen,629.0,8.0,7.0,1.0,,,,,,,,,,,,,,
631,PT03M54.00S,2023-11-29T02:42:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,6.1268068331143235,51.470588235294116,1610612739,123,103,2023-11-29T02:42:40Z,6200000,False,-7.0,5.0,1,left,D. Mitchell running Layup (35 PTS),[1628378],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,0.9,Made,Mitchell,D. Mitchell,,,,,35.0,,,,,,,,,,,,,
632,PT03M54.00S,2023-11-29T02:42:49.0Z,4,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612739,123,103,2023-11-29T02:43:01Z,6210000,False,,,0,,D. Hunter shooting personal FOUL (4 PF) (Mitchell 1 FT),"[1629631, 1628378]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,Hunter,D. Hunter,,,,,,,,,,,,1627963.0,4.0,0.0,Mitchell,1628378.0,,
634,PT03M54.00S,2023-11-29T02:43:12.6Z,4,REGULAR,foul,technical,['1freethrow'],1629631,,,1610612739,123,103,2023-11-29T02:48:29Z,6230000,False,,,0,,D. Hunter technical FOUL (1 Tech),[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,1627534.0,4.0,1.0,,,,
675,PT03M54.00S,2023-11-29T02:43:19.4Z,4,REGULAR,foul,technical,['1freethrow'],1627749,,,1610612739,123,103,2023-11-29T02:48:01Z,6232500,False,,,0,,D. Murray technical FOUL (1 Tech),[1627749],1610612737.0,ATL,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,2534.0,0.0,1.0,,,,
655,PT03M54.00S,2023-11-29T02:43:26.2Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,124,103,2023-11-29T02:49:12Z,6235000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (36 PTS),[1628378],1610612739.0,CLE,technical,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,36.0,,,,,,,,,,,,,
636,PT03M54.00S,2023-11-29T02:43:58.0Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,125,103,2023-11-29T02:58:41Z,6250000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (37 PTS),[1628378],1610612739.0,CLE,technical,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,37.0,,,,,,,,,,,,,
637,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,out,[],1627749,,,1610612739,125,103,2023-11-29T02:49:12Z,6260000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
638,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,out,[],1629027,,,1610612739,125,103,2023-11-29T02:49:12Z,6270000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
639,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,out,[],1629631,,,1610612739,125,103,2023-11-29T02:49:12Z,6280000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
640,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,out,[],203991,,,1610612739,125,103,2023-11-29T02:49:12Z,6290000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
641,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,out,[],1630180,,,1610612739,125,103,2023-11-29T02:49:12Z,6300000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
642,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,in,[],1629726,,,1610612739,125,103,2023-11-29T02:49:12Z,6310000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
643,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,in,[],1630235,,,1610612739,125,103,2023-11-29T02:49:12Z,6320000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,,,,,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,
644,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,in,[],202083,,,1610612739,125,103,2023-11-29T02:49:12Z,6330000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
645,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,in,[],1628981,,,1610612739,125,103,2023-11-29T02:49:12Z,6340000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,,,,,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,
646,PT03M54.00S,2023-11-29T02:44:02.2Z,4,REGULAR,substitution,in,[],1631100,,,1610612739,125,103,2023-11-29T02:49:12Z,6350000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
647,PT03M54.00S,2023-11-29T02:44:32.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628378,,,1610612739,126,103,2023-11-29T02:44:32Z,6360000,False,,,0,,D. Mitchell Free Throw 1 of 1 (38 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,38.0,,,,,,,,,,,,,
648,PT03M34.00S,2023-11-29T02:44:39.6Z,4,REGULAR,3pt,Jump Shot,[],1631100,86.81011826544021,96.07843137254902,1610612737,126,103,2023-11-29T02:44:52Z,6370000,False,230.0,71.0,1,right,MISS A. Griffin 24' 3PT,[1631100],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,24.12,Missed,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
649,PT03M31.00S,2023-11-29T02:44:43.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,126,103,2023-11-29T02:44:43Z,6380000,False,,,0,,E. Mobley REBOUND (Off:5 Def:11),[1630596],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,,,Mobley,E. Mobley,648.0,16.0,11.0,5.0,,,,,,,,,,,,,,
650,PT03M24.00S,2023-11-29T02:44:49.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,28.728646517739815,75.73529411764706,1610612739,126,103,2023-11-29T02:44:55Z,6390000,False,-129.0,218.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,25.27,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
651,PT03M24.00S,2023-11-29T02:44:49.7Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612737,126,103,2023-11-29T02:44:55Z,6400000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,Mathews,G. Mathews,650.0,1.0,1.0,0.0,,,,,,,,,,,,,,
652,PT03M10.00S,2023-11-29T02:45:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628981,83.1553876478318,39.68290441176471,1610612737,126,103,2023-11-29T02:50:40Z,6410000,False,-52.0,106.0,1,right,MISS B. Fernando 11' floating Shot,[1628981],1610612737.0,ATL,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.77,Missed,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,
653,PT03M10.00S,2023-11-29T02:45:03.9Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612737,126,103,2023-11-29T02:50:40Z,6420000,False,,,0,,B. Fernando REBOUND (Off:1 Def:0),[1628981],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Fernando,B. Fernando,652.0,1.0,0.0,1.0,,,,,,,,,,,,,,
654,PT03M10.00S,2023-11-29T02:45:10.0Z,4,REGULAR,2pt,Layup,['2ndchance'],1628981,79.05716162943496,28.186274509803923,1610612737,126,103,2023-11-29T02:51:53Z,6430000,False,-109.0,144.0,1,right,MISS B. Fernando 18' putback Layup - blocked,"[1628981, 1630596]",1610612737.0,ATL,putback,,,,,,Mid-Range,16-24 Left Center,18.1,Missed,Fernando,B. Fernando,,,,,,,,,,,,,,,,,Mobley,1630596.0
656,PT03M10.00S,2023-11-29T02:45:10.0Z,4,REGULAR,block,,[],1630596,,,1610612737,126,103,2023-11-29T02:51:32Z,6440000,False,,,0,,E. Mobley BLOCK (4 BLK),[1630596],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left Center,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
657,PT03M09.00S,2023-11-29T02:45:11.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,126,103,2023-11-29T02:45:27Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Left Center,,,,,654.0,,,,,,,,,,,,,,,,,
659,PT03M09.00S,2023-11-29T02:45:31.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,92.24704336399475,5.369178921568633,1610612737,126,103,2023-11-29T02:52:56Z,6470000,False,-223.0,20.0,1,right,MISS G. Mathews 3PT - blocked,"[1629726, 1629622]",1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,22.41,Missed,Mathews,G. Mathews,,,,,,,,,,,,,,,,,Strus,1629622.0
660,PT03M09.00S,2023-11-29T02:45:31.3Z,4,REGULAR,block,,[],1629622,,,1610612737,126,103,2023-11-29T02:45:36Z,6480000,False,,,0,,M. Strus BLOCK (2 BLK),[1629622],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
661,PT03M09.00S,2023-11-29T02:45:31.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,126,103,2023-11-29T02:45:40Z,6490000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Left Center,,,,,659.0,,,,,,,,,,,,,,,,,
663,PT03M09.00S,2023-11-29T02:45:42.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612737,126,103,2023-11-29T02:45:47Z,6510000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
664,PT03M09.00S,2023-11-29T02:45:42.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612737,126,103,2023-11-29T02:45:47Z,6520000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
665,PT02M57.00S,2023-11-29T02:46:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,92.46057818659659,54.65686274509803,1610612737,126,103,2023-11-29T02:46:09Z,6530000,False,23.0,18.0,1,right,MISS B. Fernando alley-oop Layup,[1628981],1610612737.0,ATL,alley-oop,,,,,,Restricted Area,0-8 Center,2.97,Missed,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,
666,PT02M55.00S,2023-11-29T02:46:07.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,126,103,2023-11-29T02:46:09Z,6540000,False,,,0,,E. Mobley REBOUND (Off:5 Def:12),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,665.0,17.0,12.0,5.0,,,,,,,,,,,,,,
667,PT02M46.00S,2023-11-29T02:46:17.5Z,4,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,126,103,2023-11-29T02:46:23Z,6550000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (2 TO),[1629636],1610612739.0,CLE,bad pass,,,,,,Mid-Range,16-24 Right,,,Garland,D. Garland,,,,,,,,,2.0,,,1627963.0,,,,,,
706,PT02M30.00S,2023-11-29T02:46:29.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630235,94.66162943495401,48.0392156862745,1610612737,126,103,2023-11-29T02:54:57Z,6555000,False,-10.0,-2.0,1,right,MISS T. Forrest driving reverse Layup,[1630235],1610612737.0,ATL,driving reverse,,,,,,Restricted Area,0-8 Center,1.01,Missed,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,
707,PT02M30.00S,2023-11-29T02:46:29.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,126,103,2023-11-29T02:56:01Z,6557500,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,,,706.0,,,,,,,,,,,,,,,,,
668,PT02M29.00S,2023-11-29T02:46:42.0Z,4,REGULAR,foul,personal,[],1628981,,,1610612739,126,103,2023-11-29T02:54:43Z,6560000,False,,,0,,B. Fernando loose ball personal FOUL (1 PF),"[1628981, 1628378]",1610612737.0,ATL,loose ball,,,,,,Restricted Area,0-8 Center,,,Fernando,B. Fernando,,,,,,,,,,,,1627963.0,1.0,0.0,Mitchell,1628378.0,,
671,PT02M19.00S,2023-11-29T02:47:15.3Z,4,REGULAR,2pt,Jump Shot,[],1628378,14.4053876478318,32.35294117647059,1610612739,126,103,2023-11-29T02:54:19Z,6590000,False,88.0,83.0,1,left,MISS D. Mitchell 12' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,,,,Mid-Range,8-16 Right,12.1,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
672,PT02M17.00S,2023-11-29T02:47:17.3Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,126,103,2023-11-29T02:47:17Z,6600000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:9),[1628378],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Right,,,Mitchell,D. Mitchell,671.0,11.0,9.0,2.0,,,,,,,,,,,,,,
673,PT02M15.00S,2023-11-29T02:47:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,6.258212877792378,51.71568627450981,1610612739,128,103,2023-11-29T02:55:51Z,6610000,False,-9.0,6.0,1,left,D. Mitchell putback Layup (40 PTS),[1628378],1610612739.0,CLE,putback,,,,,,Restricted Area,0-8 Center,1.07,Made,Mitchell,D. Mitchell,,,,,40.0,,,,,,,,,,,,,
674,PT02M01.00S,2023-11-29T02:47:33.3Z,4,REGULAR,turnover,lost ball,[],1628981,,,1610612737,128,103,2023-11-29T02:47:37Z,6620000,False,,,0,,B. Fernando lost ball TURNOVER (1 TO),"[1628981, 1629636]",1610612737.0,ATL,,,,,,,Mid-Range,8-16 Left,,,Fernando,B. Fernando,,,,,,,,,1.0,Garland,1629636.0,,,,,,,
676,PT02M01.00S,2023-11-29T02:47:33.3Z,4,REGULAR,steal,,[],1629636,,,1610612739,128,103,2023-11-29T02:47:35Z,6630000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Left,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
677,PT01M51.00S,2023-11-29T02:47:42.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,30.305519053876477,20.098039215686274,1610612739,128,103,2023-11-29T02:47:46Z,6640000,False,150.0,232.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,27.63,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
