actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
434,PT02M58.00S,2024-02-13T01:38:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.1688567674113,49.754901960784316,1610612755,83,84,2024-02-13T01:38:39Z,4240000,False,-1.0,2.0,1,right,T. Maxey driving Layup (16 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.26,Made,,,16.0,,,,,,,,,,,,,,,
435,PT02M47.00S,2024-02-13T01:38:45.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,31.882391590013142,43.13725490196079,1610612739,83,84,2024-02-13T01:39:40Z,4250000,False,34.0,247.0,1,left,MISS C. LeVert 24' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
436,PT02M47.00S,2024-02-13T01:38:49.5Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,83,84,2024-02-13T01:38:49Z,4260000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,435.0,,,2.0,1.0,1.0,,,,,,,,,,,,
437,PT02M47.00S,2024-02-13T01:38:53.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612739,83,84,2024-02-13T01:39:00Z,4270000,False,,,0,,T. Maxey personal FOUL (2 PF) (Okoro 2 FT),"[1630178, 1630171]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,201245.0,,,,,,,,,,2.0,0.0,Okoro,1630171.0,,,
439,PT02M47.00S,2024-02-13T01:39:12.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630171,,,1610612739,84,84,2024-02-13T01:39:12Z,4290000,False,,,0,,I. Okoro Free Throw 1 of 2 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
440,PT02M47.00S,2024-02-13T01:39:24.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630171,,,1610612739,85,84,2024-02-13T01:39:24Z,4300000,False,,,0,,I. Okoro Free Throw 2 of 2 (8 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
441,PT02M30.00S,2024-02-13T01:39:42.1Z,3,REGULAR,2pt,Jump Shot,[],1626162,92.59198423127464,69.36274509803921,1610612755,85,86,2024-02-13T01:39:47Z,4310000,False,97.0,17.0,1,right,K. Oubre Jr. 9' fadeaway Jump Shot (15 PTS),[1626162],1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,9.83,Made,,,15.0,,,,,,,,,,,,,,,
442,PT02M05.00S,2024-02-13T01:40:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,4.681340341655716,64.4607843137255,1610612739,85,86,2024-02-13T01:40:29Z,4320000,False,-72.0,-8.0,1,left,MISS D. Mitchell 7' floating Shot,[1628378],1610612739.0,CLE,floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
443,PT02M03.00S,2024-02-13T01:40:10.0Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,85,86,2024-02-13T01:40:12Z,4330000,False,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,442.0,,,4.0,3.0,1.0,,,,,,,,,,,,
444,PT01M59.00S,2024-02-13T01:40:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612755,85,86,2024-02-13T01:40:44Z,4340000,False,,,0,,G. Niang personal FOUL (2 PF) (Payne 2 FT),"[1627777, 1626166]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,201245.0,,,,,,,,,,2.0,0.0,Payne,1626166.0,,,
446,PT01M59.00S,2024-02-13T01:40:48.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627777,,,1610612755,85,86,2024-02-13T01:41:01Z,4360000,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,,,,,,,,,,2.0,1.0,,,,,
447,PT01M59.00S,2024-02-13T01:41:02.1Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,85,87,2024-02-13T01:41:02Z,4370000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (17 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
448,PT01M59.00S,2024-02-13T01:41:13.5Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612755,85,88,2024-02-13T01:41:13Z,4380000,False,,,0,,C. Payne Free Throw 1 of 2 (10 PTS),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
449,PT01M59.00S,2024-02-13T01:41:29.2Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612755,85,89,2024-02-13T01:41:29Z,4390000,False,,,0,,C. Payne Free Throw 2 of 2 (11 PTS),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,Made,,,11.0,,,,,,,,,,,,,,,
450,PT01M38.00S,2024-02-13T01:41:54.4Z,3,REGULAR,3pt,Jump Shot,[],1627747,12.040078843626807,3.1862745098039214,1610612739,88,89,2024-02-13T01:42:06Z,4400000,False,234.0,61.0,1,left,C. LeVert 24' 3PT pullup (7 PTS) (I. Okoro 1 AST),"[1627747, 1630171]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,24.18,Made,,,7.0,,,,,,,,,,,,,I. Okoro,1630171.0,1.0
454,PT01M38.00S,2024-02-13T01:42:19.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612755,88,89,2024-02-13T01:44:21Z,4440000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M28.00S,2024-02-13T01:44:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,89.56964520367937,58.57843137254902,1610612755,88,91,2024-02-13T01:44:51Z,4460000,False,43.0,46.0,1,right,C. Payne 6' driving floating bank Jump Shot (13 PTS),[1626166],1610612755.0,PHI,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,13.0,,,,,,,,,,,,,,,
457,PT01M20.00S,2024-02-13T01:44:53.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612739,88,91,2024-02-13T01:44:59Z,4470000,False,,,0,,P. Reed personal FOUL (1 PF) (Allen 2 FT),"[1630194, 1628386]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,202007.0,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,
459,PT01M20.00S,2024-02-13T01:45:18.4Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,89,91,2024-02-13T01:45:18Z,4490000,False,,,0,,J. Allen Free Throw 1 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,14.0,,,,,,,,,,,,,,,
460,PT01M20.00S,2024-02-13T01:45:34.1Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,90,91,2024-02-13T01:45:34Z,4500000,False,,,0,,J. Allen Free Throw 2 of 2 (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,15.0,,,,,,,,,,,,,,,
461,PT00M56.80S,2024-02-13T01:46:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,87.72996057818659,60.29411764705882,1610612755,90,91,2024-02-13T01:46:06Z,4510000,False,51.0,63.0,1,right,MISS T. Maxey 8' driving Layup - blocked,"[1630178, 1627777]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,8.12,Missed,,,,,,,,,,Niang,1627777.0,,,,,,,
462,PT00M56.80S,2024-02-13T01:46:01.4Z,3,REGULAR,block,,[],1627777,,,1610612755,90,91,2024-02-13T01:46:04Z,4520000,False,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
463,PT00M53.10S,2024-02-13T01:46:05.1Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,90,91,2024-02-13T01:46:06Z,4530000,False,,,0,,G. Niang REBOUND (Off:1 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Right,,,461.0,,,4.0,3.0,1.0,,,,,,,,,,,,
464,PT00M38.90S,2024-02-13T01:46:19.2Z,3,REGULAR,3pt,Jump Shot,[],1627747,23.209592641261498,88.97058823529412,1610612739,90,91,2024-02-13T01:46:23Z,4540000,False,-195.0,166.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
465,PT00M35.90S,2024-02-13T01:46:22.2Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,90,91,2024-02-13T01:46:22Z,4550000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,464.0,,,3.0,1.0,2.0,,,,,,,,,,,,
466,PT00M29.80S,2024-02-13T01:46:28.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,14.011169513797633,54.166666666666664,1610612739,90,91,2024-02-13T01:46:32Z,4560000,False,-21.0,79.0,1,left,MISS C. LeVert 8' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
467,PT00M27.50S,2024-02-13T01:46:30.5Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612755,90,91,2024-02-13T01:46:30Z,4570000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,466.0,,,2.0,2.0,0.0,,,,,,,,,,,,
468,PT00M20.20S,2024-02-13T01:46:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.59198423127464,53.18627450980392,1610612755,90,91,2024-02-13T01:46:57Z,4580000,False,16.0,17.0,1,right,MISS C. Payne driving finger roll Layup - blocked,"[1626166, 1627747]",1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,LeVert,1627747.0,,,,,,,
469,PT00M20.20S,2024-02-13T01:46:37.8Z,3,REGULAR,block,,[],1627747,,,1610612755,90,91,2024-02-13T01:46:42Z,4590000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT00M15.30S,2024-02-13T01:46:42.7Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,90,91,2024-02-13T01:46:42Z,4600000,False,,,0,,I. Okoro REBOUND (Off:2 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,468.0,,,4.0,2.0,2.0,,,,,,,,,,,,
471,PT00M01.80S,2024-02-13T01:46:57.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.783837056504599,51.225490196078425,1610612739,92,91,2024-02-13T01:47:01Z,4610000,False,-6.0,11.0,1,left,J. Allen cutting DUNK (17 PTS) (D. Mitchell 5 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.28,Made,,,17.0,,,,,,,,,,,,,D. Mitchell,1628378.0,5.0
473,PT00M00.00S,2024-02-13T01:47:08.3Z,3,REGULAR,period,end,[],0,,,1610612755,92,91,2024-02-13T01:47:08Z,4630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,out,['startperiod'],1628386,,,1610612755,92,91,2024-02-13T01:49:45Z,4640000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612755,92,91,2024-02-13T01:49:45Z,4650000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,92,91,2024-02-13T01:49:45Z,4660000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612755,92,91,2024-02-13T01:49:45Z,4670000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612755,92,91,2024-02-13T01:49:45Z,4680000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-02-13T01:47:17.9Z,4,REGULAR,substitution,in,['startperiod'],1627741,,,1610612755,92,91,2024-02-13T01:49:45Z,4690000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-02-13T01:50:08.5Z,4,REGULAR,period,start,[],0,,,1610612739,92,91,2024-02-13T01:50:08Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-02-13T01:50:11.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,92,91,2024-02-13T01:51:56Z,4710000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
482,PT11M44.00S,2024-02-13T01:50:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.075558475689881,52.94117647058824,1610612739,94,91,2024-02-13T01:50:29Z,4720000,False,-15.0,-5.0,1,left,C. LeVert driving Layup (9 PTS) (E. Mobley 2 AST),"[1627747, 1630596]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.55,Made,,,9.0,,,,,,,,,,,,,E. Mobley,1630596.0,2.0
484,PT11M19.00S,2024-02-13T01:50:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.9862023653088,46.81372549019608,1610612755,94,91,2024-02-13T01:51:24Z,4740000,False,-16.0,13.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612755.0,PHI,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
485,PT11M15.00S,2024-02-13T01:50:51.7Z,4,REGULAR,rebound,offensive,[],1641741,,,1610612755,94,91,2024-02-13T01:51:24Z,4750000,False,,,0,,R. Council IV REBOUND (Off:1 Def:4),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,484.0,,,5.0,4.0,1.0,,,,,,,,,,,,
486,PT11M15.00S,2024-02-13T01:50:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,94.40999984741211,50.0,1610612755,94,91,2024-02-13T01:50:51Z,4760000,False,0.0,0.0,1,right,MISS R. Council IV tip Layup,[1641741],1610612755.0,PHI,tip,,,Council IV,R. Council IV,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
487,PT11M14.00S,2024-02-13T01:50:52.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,94,91,2024-02-13T01:50:53Z,4770000,False,,,0,,E. Mobley REBOUND (Off:2 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,486.0,,,10.0,8.0,2.0,,,,,,,,,,,,
488,PT11M12.00S,2024-02-13T01:51:02.7Z,4,REGULAR,foul,offensive,[],1627747,,,1610612739,94,91,2024-02-13T01:51:11Z,4780000,False,,,0,,C. LeVert offensive FOUL (3 PF),"[1627747, 1626162]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,,
490,PT11M12.00S,2024-02-13T01:51:02.7Z,4,REGULAR,turnover,offensive foul,[],1627747,,,1610612739,94,91,2024-02-13T01:51:02Z,4800000,False,,,0,,C. LeVert offensive foul TURNOVER (1 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,1.0,,,,,,,,,,,
491,PT10M58.00S,2024-02-13T01:51:35.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,94.1688567674113,47.549019607843135,1610612755,94,91,2024-02-13T01:51:48Z,4810000,False,-12.0,2.0,1,right,MISS K. Oubre Jr. driving floating bank Shot,[1626162],1610612755.0,PHI,driving floating bank,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
492,PT10M57.00S,2024-02-13T01:51:44.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,94,91,2024-02-13T01:51:44Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,491.0,,,,,,,,,,,,,,,,,
494,PT10M51.00S,2024-02-13T01:52:02.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,82.86793692509855,54.65686274509803,1610612755,94,91,2024-02-13T01:52:10Z,4840000,False,23.0,109.0,1,right,MISS P. Reed 11' Jump Shot - blocked,"[1630194, 1630596]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,11.1,Missed,,,,,,,,,,Mobley,1630596.0,,,,,,,
495,PT10M51.00S,2024-02-13T01:52:02.9Z,4,REGULAR,block,,[],1630596,,,1610612755,94,91,2024-02-13T01:53:21Z,4850000,False,,,0,,E. Mobley BLOCK (4 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
496,PT10M46.00S,2024-02-13T01:52:07.9Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,94,91,2024-02-13T01:52:10Z,4860000,False,,,0,,G. Niang REBOUND (Off:1 Def:4),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,494.0,,,5.0,4.0,1.0,,,,,,,,,,,,
497,PT10M42.00S,2024-02-13T01:52:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,6.1268068331143235,54.65686274509803,1610612739,94,91,2024-02-13T01:52:19Z,4870000,False,-23.0,5.0,1,left,MISS E. Mobley driving floating bank Shot,[1630596],1610612739.0,CLE,driving floating bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
498,PT10M39.00S,2024-02-13T01:52:15.0Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,94,91,2024-02-13T01:52:19Z,4880000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,497.0,,,3.0,2.0,1.0,,,,,,,,,,,,
499,PT10M34.00S,2024-02-13T01:52:20.8Z,4,REGULAR,2pt,Jump Shot,[],1626162,91.67214191852825,66.42156862745098,1610612755,94,93,2024-02-13T01:52:27Z,4890000,False,82.0,26.0,1,right,K. Oubre Jr. 8' pullup Jump Shot (17 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,8.61,Made,,,17.0,,,,,,,,,,,,,,,
501,PT10M21.00S,2024-02-13T01:52:46.7Z,4,REGULAR,violation,kicked ball,[],1641741,,,1610612739,94,93,2024-02-13T01:52:55Z,4910000,False,,,0,,R. Council IV kicked ball VIOLATION,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
502,PT10M12.00S,2024-02-13T01:53:05.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.732588699080158,50.245098039215684,1610612739,96,93,2024-02-13T01:53:09Z,4920000,False,-1.0,1.0,1,left,E. Mobley alley-oop DUNK (14 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.18,Made,,,14.0,,,,,,,,,,,,,D. Garland,1629636.0,8.0
504,PT09M54.00S,2024-02-13T01:53:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,87.20433639947439,34.068627450980394,1610612755,96,95,2024-02-13T01:53:30Z,4940000,False,-80.0,68.0,1,right,C. Payne 10' driving floating Jump Shot (15 PTS) (B. Hield 7 AST),"[1626166, 1627741]",1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,10.46,Made,,,15.0,,,,,,,,,,,,,B. Hield,1627741.0,7.0
506,PT09M30.00S,2024-02-13T01:53:46.3Z,4,REGULAR,2pt,Jump Shot,[],1627777,5.206964520367937,27.696078431372552,1610612739,96,95,2024-02-13T01:53:52Z,4960000,False,112.0,-4.0,1,left,MISS G. Niang 11' driving floating Shot,[1627777],1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,11.16,Missed,,,,,,,,,,,,,,,,,,
507,PT09M26.00S,2024-02-13T01:53:50.3Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,96,95,2024-02-13T01:53:52Z,4970000,False,,,0,,I. Okoro REBOUND (Off:3 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,506.0,,,5.0,2.0,3.0,,,,,,,,,,,,
508,PT09M26.00S,2024-02-13T01:53:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,5.590000152587891,50.0,1610612739,96,95,2024-02-13T01:53:49Z,4980000,False,0.0,0.0,1,left,MISS I. Okoro tip Layup,[1630171],1610612739.0,CLE,tip,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
509,PT09M26.00S,2024-02-13T01:53:50.8Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,96,95,2024-02-13T01:53:50Z,4990000,False,,,0,,P. Reed REBOUND (Off:2 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,508.0,,,7.0,5.0,2.0,,,,,,,,,,,,
511,PT09M18.00S,2024-02-13T01:53:58.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.77463863337714,49.50980392156863,1610612755,96,95,2024-02-13T01:55:43Z,5000000,False,-2.0,6.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
512,PT09M16.00S,2024-02-13T01:54:00.1Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,96,95,2024-02-13T01:54:02Z,5010000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,511.0,,,3.0,2.0,1.0,,,,,,,,,,,,
513,PT09M07.00S,2024-02-13T01:54:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.915243101182654,49.26470588235294,1610612739,98,95,2024-02-13T01:54:15Z,5020000,False,4.0,13.0,1,left,D. Garland driving Layup (16 PTS) (E. Mobley 3 AST),"[1629636, 1630596]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.3,Made,,,16.0,,,,,,,,,,,,,E. Mobley,1630596.0,3.0
515,PT08M52.00S,2024-02-13T01:54:25.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,77.61169513797634,90.44117647058823,1610612755,98,95,2024-02-13T01:54:31Z,5040000,False,202.0,158.0,1,right,MISS B. Hield 25' step back 3PT,[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
516,PT08M49.00S,2024-02-13T01:54:28.1Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,98,95,2024-02-13T01:54:28Z,5050000,False,,,0,,P. Reed REBOUND (Off:3 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,515.0,,,8.0,5.0,3.0,,,,,,,,,,,,
517,PT08M49.00S,2024-02-13T01:54:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,94.1688567674113,50.98039215686274,1610612755,98,97,2024-02-13T01:54:59Z,5060000,False,5.0,2.0,1,right,R. Council IV Layup (5 PTS) (P. Reed 1 AST),"[1641741, 1630194]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,0.54,Made,,,5.0,,,,,,,,,,,,,P. Reed,1630194.0,1.0
