actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
522,PT07M07.00S,2024-03-11T01:00:17.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,89,111,2024-03-11T01:00:42Z,5150000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,521.0,9.0,7.0,2.0,,,,
523,PT06M58.00S,2024-03-11T01:00:29.7Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612739,89,111,2024-03-11T01:00:43Z,5160000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Bates 2 FT),"[1630549, 1641734]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,202037.0,,,,,,,2.0,0.0,Bates,1641734.0
525,PT06M58.00S,2024-03-11T01:00:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,89,111,2024-03-11T01:00:48Z,5180000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,89,111,2024-03-11T01:03:01Z,5190000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,out,[],1628372,,,1610612739,89,111,2024-03-11T01:03:01Z,5200000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,out,[],1630549,,,1610612739,89,111,2024-03-11T01:03:01Z,5210000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,in,[],1627745,,,1610612739,89,111,2024-03-11T01:03:01Z,5220000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,in,[],1630592,,,1610612739,89,111,2024-03-11T01:03:01Z,5230000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M58.00S,2024-03-11T01:00:51.7Z,4,REGULAR,substitution,in,[],1629651,,,1610612739,89,111,2024-03-11T01:03:01Z,5240000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M58.00S,2024-03-11T01:03:30.4Z,4,REGULAR,freethrow,1 of 2,[],1641734,,,1610612739,89,111,2024-03-11T01:04:00Z,5250000,False,,,0,,MISS E. Bates Free Throw 1 of 2,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
533,PT06M58.00S,2024-03-11T01:03:30.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,89,111,2024-03-11T01:04:00Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,532.0,,,,,,,
534,PT06M58.00S,2024-03-11T01:03:30.4Z,4,REGULAR,freethrow,2 of 2,[],1641734,,,1610612739,89,111,2024-03-11T01:04:00Z,5270000,False,,,0,,MISS E. Bates Free Throw 2 of 2,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
535,PT06M56.00S,2024-03-11T01:03:32.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,89,111,2024-03-11T01:04:00Z,5280000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,534.0,8.0,6.0,2.0,,,,
536,PT06M44.00S,2024-03-11T01:03:59.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,75.24638633377135,85.04901960784314,1610612751,89,114,2024-03-11T01:04:04Z,5290000,False,175.0,180.0,1,right,D. Finney-Smith 25' 3PT  (11 PTS) (M. Bridges 5 AST),"[1627827, 1628969]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.13,Made,11.0,M. Bridges,1628969.0,5.0,,,,,,,,,,,
538,PT06M19.00S,2024-03-11T01:04:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612739,89,114,2024-03-11T01:04:34Z,5310000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Jones 2 FT),"[1628969, 1627745]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Jones,1627745.0
540,PT06M19.00S,2024-03-11T01:04:51.1Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612739,89,114,2024-03-11T01:04:51Z,5330000,False,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
541,PT06M19.00S,2024-03-11T01:04:51.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,89,114,2024-03-11T01:04:51Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,
542,PT06M19.00S,2024-03-11T01:05:06.2Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612739,90,114,2024-03-11T01:05:06Z,5350000,False,,,0,,D. Jones Free Throw 2 of 2 (6 PTS),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
543,PT06M06.00S,2024-03-11T01:05:20.6Z,4,REGULAR,3pt,Jump Shot,[],1628969,89.56964520367937,96.56862745098039,1610612751,90,114,2024-03-11T01:05:24Z,5360000,False,233.0,46.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,23.72,Missed,,,,,,,,,,,,,,,
544,PT06M04.00S,2024-03-11T01:05:22.6Z,4,REGULAR,rebound,defensive,[],1630600,,,1610612739,90,114,2024-03-11T01:05:24Z,5370000,False,,,0,,I. Mobley REBOUND (Off:0 Def:4),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,543.0,4.0,4.0,0.0,,,,
545,PT05M55.00S,2024-03-11T01:05:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630600,15.456636005256241,47.30392156862745,1610612739,90,114,2024-03-11T01:10:02Z,5380000,False,13.0,93.0,1,left,MISS I. Mobley 9' fadeaway Shot,[1630600],1610612739.0,CLE,fadeaway,,,Mobley,I. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,9.38,Missed,,,,,,,,,,,,,,,
546,PT05M52.00S,2024-03-11T01:05:35.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,114,2024-03-11T01:05:37Z,5390000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,545.0,9.0,7.0,2.0,,,,
547,PT05M47.00S,2024-03-11T01:05:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,93.77463863337714,51.225490196078425,1610612751,90,116,2024-03-11T01:05:49Z,5400000,False,6.0,6.0,1,right,M. Bridges cutting Layup (25 PTS) (D. Schroder 8 AST),"[1628969, 203471]",1610612751.0,BKN,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,0.86,Made,25.0,D. Schroder,203471.0,8.0,,,,,,,,,,,
549,PT05M34.00S,2024-03-11T01:05:53.4Z,4,REGULAR,3pt,Jump Shot,[],1641734,34.11629434954008,63.970588235294116,1610612739,90,116,2024-03-11T01:05:57Z,5420000,False,-70.0,268.0,1,left,MISS E. Bates 27' 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Center,,,,27.72,Missed,,,,,,,,,,,,,,,
550,PT05M32.00S,2024-03-11T01:05:55.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,90,116,2024-03-11T01:05:57Z,5430000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,549.0,5.0,5.0,0.0,,,,
552,PT05M22.00S,2024-03-11T01:06:05.5Z,4,REGULAR,3pt,Jump Shot,[],1627827,74.85216819973719,84.06862745098039,1610612751,90,116,2024-03-11T01:06:12Z,5440000,False,170.0,184.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.06,Missed,,,,,,,,,,,,,,,
553,PT05M19.00S,2024-03-11T01:06:08.5Z,4,REGULAR,rebound,defensive,[],1641734,,,1610612739,90,116,2024-03-11T01:06:08Z,5450000,False,,,0,,E. Bates REBOUND (Off:0 Def:1),[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,552.0,1.0,1.0,0.0,,,,
554,PT05M12.00S,2024-03-11T01:06:14.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,21.50131406044678,9.068627450980392,1610612739,90,116,2024-03-11T01:11:17Z,5460000,False,205.0,150.0,1,left,MISS S. Merrill 25' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,25.35,Missed,,,,,,,,,,,,,,,
555,PT05M09.00S,2024-03-11T01:06:17.8Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,116,2024-03-11T01:06:19Z,5470000,False,,,0,,N. Claxton REBOUND (Off:2 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,554.0,10.0,8.0,2.0,,,,
556,PT05M00.00S,2024-03-11T01:06:27.4Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612751,90,116,2024-03-11T01:06:32Z,5480000,False,,,0,,D. Schroder bad pass TURNOVER (4 TO),"[203471, 1627745]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.0,Jones,1627745.0,,,,,,,,,,,,,,,,,
557,PT05M00.00S,2024-03-11T01:06:27.4Z,4,REGULAR,steal,,[],1627745,,,1610612739,90,116,2024-03-11T01:06:30Z,5490000,False,,,0,,D. Jones STEAL (2 STL),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
558,PT04M48.00S,2024-03-11T01:06:39.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641854,30.962549277266753,30.88235294117647,1610612739,93,116,2024-03-11T01:06:43Z,5500000,False,96.0,239.0,1,left,C. Porter Jr. 25' 3PT step back (13 PTS),[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.69,Made,13.0,,,,,,,,,,,,,,
559,PT04M30.00S,2024-03-11T01:06:57.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,92.85479632063075,96.32352941176471,1610612751,93,116,2024-03-11T01:07:05Z,5510000,False,232.0,15.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,23.21,Missed,,,,,,,,,,,,,,,
560,PT04M25.00S,2024-03-11T01:07:02.2Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,93,116,2024-03-11T01:07:05Z,5520000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,559.0,2.0,2.0,0.0,,,,
561,PT04M24.00S,2024-03-11T01:07:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641734,7.178055190538765,49.754901960784316,1610612739,95,116,2024-03-11T01:07:10Z,5530000,False,1.0,15.0,1,left,E. Bates running Layup (5 PTS) (S. Merrill 2 AST),"[1641734, 1630241]",1610612739.0,CLE,running,,,Bates,E. Bates,,,,,Restricted Area,0-8 Center,,,,1.5,Made,5.0,S. Merrill,1630241.0,2.0,,,,,,,,,,,
569,PT04M22.00S,2024-03-11T01:07:21.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,95,116,2024-03-11T01:08:15Z,5550000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M11.00S,2024-03-11T01:07:39.2Z,4,REGULAR,foul,offensive,[],1629651,,,1610612751,95,116,2024-03-11T01:15:47Z,5560000,False,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1641734]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202037.0,,,,,,,3.0,1.0,Bates,1641734.0
566,PT04M11.00S,2024-03-11T01:07:39.2Z,4,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,95,116,2024-03-11T01:15:47Z,5580000,False,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,202037.0,,,,,,,,,,
567,PT04M11.00S,2024-03-11T01:07:52.6Z,4,REGULAR,substitution,out,[],203471,,,1610612739,95,116,2024-03-11T01:08:00Z,5590000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M11.00S,2024-03-11T01:07:52.6Z,4,REGULAR,substitution,in,[],1630570,,,1610612739,95,116,2024-03-11T01:08:00Z,5600000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M46.00S,2024-03-11T01:08:19.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641854,5.863994743758213,75.73529411764706,1610612739,95,116,2024-03-11T01:16:55Z,5610000,False,-129.0,3.0,1,left,MISS C. Porter Jr. 12' turnaround Shot,[1641854],1610612739.0,CLE,turnaround,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,12.87,Missed,,,,,,,,,,,,,,,
571,PT03M44.00S,2024-03-11T01:08:21.0Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612739,95,116,2024-03-11T01:16:55Z,5620000,False,,,0,,D. Jones REBOUND (Off:2 Def:0),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,570.0,2.0,0.0,2.0,,,,
572,PT03M43.00S,2024-03-11T01:08:22.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627745,6.652431011826544,50.98039215686274,1610612739,97,116,2024-03-11T01:17:06Z,5630000,False,-5.0,10.0,1,left,D. Jones putback DUNK (8 PTS),[1627745],1610612739.0,CLE,putback,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,1.11,Made,8.0,,,,,,,,,,,,,,
573,PT03M22.00S,2024-03-11T01:08:40.6Z,4,REGULAR,3pt,Jump Shot,[],1628969,71.04139290407359,75.49019607843137,1610612751,97,116,2024-03-11T01:08:45Z,5640000,False,127.0,220.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,25.4,Missed,,,,,,,,,,,,,,,
574,PT03M18.00S,2024-03-11T01:08:44.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612739,97,116,2024-03-11T01:08:45Z,5650000,False,,,0,,D. Jones REBOUND (Off:2 Def:1),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,573.0,3.0,1.0,2.0,,,,
575,PT03M16.00S,2024-03-11T01:08:47.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630600,6.783837056504599,50.98039215686274,1610612739,99,116,2024-03-11T01:08:56Z,5660000,False,-5.0,11.0,1,left,I. Mobley running DUNK (2 PTS) (C. Porter Jr. 4 AST),"[1630600, 1641854]",1610612739.0,CLE,running,,,Mobley,I. Mobley,,,,,Restricted Area,0-8 Center,,,,1.23,Made,2.0,C. Porter Jr.,1641854.0,4.0,,,,,,,,,,,
577,PT03M16.00S,2024-03-11T01:08:54.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,99,116,2024-03-11T01:08:54Z,5680000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,out,[],1630241,,,1610612751,99,116,2024-03-11T01:11:31Z,5690000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,99,116,2024-03-11T01:11:31Z,5700000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,99,116,2024-03-11T01:11:31Z,5710000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,99,116,2024-03-11T01:11:31Z,5720000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,in,[],1631250,,,1610612751,99,116,2024-03-11T01:11:31Z,5730000,False,,,0,,SUB in: P. Nance,[1631250],1610612739.0,CLE,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,in,[],1629022,,,1610612751,99,116,2024-03-11T01:11:31Z,5740000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,in,[],1628966,,,1610612751,99,116,2024-03-11T01:11:31Z,5750000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M16.00S,2024-03-11T01:10:36.0Z,4,REGULAR,substitution,in,[],1641730,,,1610612751,99,116,2024-03-11T01:11:31Z,5760000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M52.00S,2024-03-11T01:12:07.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,99,116,2024-03-11T01:12:12Z,5770000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,2004.0,,,,,,,,,,
587,PT02M36.00S,2024-03-11T01:12:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641734,6.258212877792378,50.0,1610612739,101,116,2024-03-11T01:12:37Z,5780000,False,0.0,6.0,1,left,E. Bates driving Layup (7 PTS),[1641734],1610612739.0,CLE,driving,,,Bates,E. Bates,,,,,Restricted Area,0-8 Center,,,,0.63,Made,7.0,,,,,,,,,,,,,,
588,PT02M14.00S,2024-03-11T01:12:54.6Z,4,REGULAR,3pt,Jump Shot,[],1630592,66.70499342969777,70.34313725490196,1610612751,101,116,2024-03-11T01:13:02Z,5790000,False,102.0,260.0,1,right,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,27.96,Missed,,,,,,,,,,,,,,,
589,PT02M08.00S,2024-03-11T01:13:00.6Z,4,REGULAR,rebound,defensive,[],1631250,,,1610612739,101,116,2024-03-11T01:13:02Z,5800000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612739.0,CLE,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,588.0,1.0,1.0,0.0,,,,
590,PT02M06.00S,2024-03-11T01:13:03.3Z,4,REGULAR,3pt,Jump Shot,[],1641734,6.783837056504599,4.166666666666666,1610612739,101,116,2024-03-11T01:13:11Z,5810000,False,229.0,11.0,1,left,MISS E. Bates 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
591,PT02M06.00S,2024-03-11T01:13:03.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,101,116,2024-03-11T01:13:11Z,5820000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,590.0,,,,,,,
593,PT01M45.00S,2024-03-11T01:13:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,88.12417871222075,51.9607843137255,1610612751,101,118,2024-03-11T01:13:43Z,5840000,False,10.0,59.0,1,right,J. Wilson driving floating Jump Shot (5 PTS) (L. Walker IV 1 AST),"[1630592, 1629022]",1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.99,Made,5.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,
595,PT01M34.00S,2024-03-11T01:13:46.4Z,4,REGULAR,3pt,Jump Shot,[],1641734,34.37910643889619,47.549019607843135,1610612739,101,118,2024-03-11T01:13:50Z,5860000,False,12.0,271.0,1,left,MISS E. Bates 27' 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Center,,,,27.1,Missed,,,,,,,,,,,,,,,
596,PT01M31.00S,2024-03-11T01:13:48.9Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,101,118,2024-03-11T01:13:48Z,5870000,False,,,0,,J. Wilson REBOUND (Off:0 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,595.0,3.0,3.0,0.0,,,,
597,PT01M25.00S,2024-03-11T01:13:59.0Z,4,REGULAR,foul,personal,['2freethrow'],1630600,,,1610612751,101,118,2024-03-11T01:14:12Z,5880000,False,,,0,,I. Mobley shooting personal FOUL (1 PF) (Wilson 2 FT),"[1630600, 1630592]",1610612739.0,CLE,shooting,,,Mobley,I. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,Wilson,1630592.0
599,PT01M25.00S,2024-03-11T01:14:24.6Z,4,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,101,119,2024-03-11T01:14:24Z,5900000,False,,,0,,J. Wilson Free Throw 1 of 2 (6 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
600,PT01M25.00S,2024-03-11T01:14:37.0Z,4,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,101,120,2024-03-11T01:14:37Z,5910000,False,,,0,,J. Wilson Free Throw 2 of 2 (7 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
601,PT01M04.00S,2024-03-11T01:15:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641734,6.521024967148489,40.19607843137255,1610612739,101,120,2024-03-11T01:15:06Z,5920000,False,49.0,9.0,1,left,MISS E. Bates driving floating Shot - blocked,"[1641734, 1629022]",1610612739.0,CLE,driving floating,,,Bates,E. Bates,,,,,In The Paint (Non-RA),0-8 Center,,,,4.98,Missed,,,,,,Walker IV,1629022.0,,,,,,,,
602,PT01M04.00S,2024-03-11T01:15:00.5Z,4,REGULAR,block,,[],1629022,,,1610612739,101,120,2024-03-11T01:23:27Z,5930000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT01M00.00S,2024-03-11T01:15:04.5Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612751,101,120,2024-03-11T01:15:06Z,5940000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,601.0,1.0,1.0,0.0,,,,
604,PT00M53.90S,2024-03-11T01:15:16.5Z,4,REGULAR,foul,offensive,[],1630592,,,1610612751,101,120,2024-03-11T01:15:24Z,5950000,False,,,0,,J. Wilson offensive FOUL (1 PF),"[1630592, 1641734]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Bates,1641734.0
606,PT00M53.90S,2024-03-11T01:15:16.5Z,4,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,101,120,2024-03-11T01:15:16Z,5970000,False,,,0,,J. Wilson offensive foul TURNOVER (2 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Right,2.0,,,,,,,,,2004.0,,,,,,,,,,
