actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
450,PT01M49.00S,2022-03-24T02:14:04.2Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,79,68,2022-03-24T02:14:18Z,4430000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M49.00S,2022-03-24T02:14:04.2Z,3,REGULAR,substitution,in,[],1628425,,,1610612742,79,68,2022-03-24T02:14:18Z,4440000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M49.00S,2022-03-24T02:14:23.5Z,3,REGULAR,freethrow,3 of 3,[],1628973,,,1610612742,80,68,2022-03-24T02:14:23Z,4450000,,,0,,J. Brunson Free Throw 3 of 3 (26 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
453,PT01M38.00S,2022-03-24T02:14:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.46057818659659,50.245098039215684,1610612745,80,70,2022-03-24T02:15:13Z,4460000,1.0,18.0,1,right,D. Schroder driving Layup (11 PTS) (J. Green 2 AST),"[203471, 1630224]",1610612745.0,HOU,driving,,,Schroder,D. Schroder,,,,,1.84,Made,11.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,,
455,PT01M17.00S,2022-03-24T02:14:55.9Z,3,REGULAR,turnover,bad pass,[],1628373,,,1610612742,80,70,2022-03-24T02:14:59Z,4480000,,,0,,F. Ntilikina bad pass TURNOVER (1 TO),"[1628373, 1629726]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,1.0,Mathews,1629726.0,,,,,,,,,,,
456,PT01M17.00S,2022-03-24T02:14:55.9Z,3,REGULAR,steal,,[],1629726,,,1610612745,80,70,2022-03-24T02:14:57Z,4490000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M08.00S,2022-03-24T02:15:05.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,76.95466491458606,87.74509803921569,1610612745,80,70,2022-03-24T02:15:09Z,4500000,189.0,164.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M05.00S,2022-03-24T02:15:08.2Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612745,80,70,2022-03-24T02:15:09Z,4510000,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,457.0,1.0,0.0,1.0,,,,,,,
459,PT01M04.00S,2022-03-24T02:15:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629726,94.1688567674113,50.245098039215684,1610612745,80,72,2022-03-24T02:15:15Z,4520000,1.0,2.0,1,right,G. Mathews tip Layup (2 PTS),[1629726],1610612745.0,HOU,tip,,,Mathews,G. Mathews,,,,,0.26,Made,2.0,,,,,,,,,,,,,,,,,,
460,PT00M56.10S,2022-03-24T02:15:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.652431011826544,53.18627450980392,1610612742,82,72,2022-03-24T02:15:22Z,4530000,-16.0,10.0,1,left,J. Brunson driving Layup (28 PTS) (D. Powell 3 AST),"[1628973, 203939]",1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,1.88,Made,28.0,D. Powell,203939.0,3.0,,,,,,,,,,,,,,,
462,PT00M32.50S,2022-03-24T02:15:44.3Z,3,REGULAR,3pt,Jump Shot,[],1630578,71.17279894875165,79.41176470588235,1610612745,82,72,2022-03-24T02:15:48Z,4550000,147.0,218.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
463,PT00M29.70S,2022-03-24T02:15:47.1Z,3,REGULAR,rebound,defensive,[],1628425,,,1610612742,82,72,2022-03-24T02:15:48Z,4560000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,462.0,1.0,1.0,0.0,,,,,,,
464,PT00M07.00S,2022-03-24T02:16:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630182,28.203022339027594,22.794117647058822,1610612742,82,72,2022-03-24T02:16:14Z,4570000,136.0,213.0,1,left,MISS J. Green 25' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M03.20S,2022-03-24T02:16:13.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,82,72,2022-03-24T02:16:14Z,4580000,,,0,,A. Sengun REBOUND (Off:3 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,464.0,9.0,6.0,3.0,,,,,,,
466,PT00M00.00S,2022-03-24T02:16:18.3Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,82,72,2022-03-24T02:16:22Z,4590000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1628425]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,2.0,Brown,1628425.0,,,,,,,,,,,
467,PT00M00.00S,2022-03-24T02:16:18.3Z,3,REGULAR,steal,,[],1628425,,,1610612742,82,72,2022-03-24T02:16:20Z,4600000,,,0,,S. Brown STEAL (1 STL),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M00.00S,2022-03-24T02:16:23.1Z,3,REGULAR,period,end,[],0,,,1610612742,82,72,2022-03-24T02:16:23Z,4610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,82,72,2022-03-24T02:19:01Z,4620000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612742,82,72,2022-03-24T02:19:01Z,4630000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612742,82,72,2022-03-24T02:19:01Z,4640000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,82,72,2022-03-24T02:19:01Z,4650000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,82,72,2022-03-24T02:19:01Z,4660000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-03-24T02:16:28.7Z,4,REGULAR,substitution,in,['startperiod'],1630528,,,1610612742,82,72,2022-03-24T02:19:01Z,4670000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-03-24T02:19:00.7Z,4,REGULAR,period,start,[],0,,,1610612745,82,72,2022-03-24T02:19:01Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M51.00S,2022-03-24T02:19:12.2Z,4,REGULAR,foul,offensive,[],1630231,,,1610612745,82,72,2022-03-24T02:19:25Z,4690000,,,0,,K. Martin Jr. off-the-ball offensive FOUL (2 PF),"[1630231, 203939]",1610612745.0,HOU,off-the-ball,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,Powell,203939.0,,,
478,PT11M51.00S,2022-03-24T02:19:12.2Z,4,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,82,72,2022-03-24T02:19:20Z,4710000,,,0,,K. Martin Jr. offensive foul TURNOVER (1 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,202007.0,1.0,,,,,,,,,,,,,
479,PT11M34.00S,2022-03-24T02:19:43.2Z,4,REGULAR,turnover,bad pass,[],1628373,,,1610612742,82,72,2022-03-24T02:19:46Z,4720000,,,0,,F. Ntilikina bad pass TURNOVER (2 TO),"[1628373, 1630528]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,2.0,Christopher,1630528.0,,,,,,,,,,,
480,PT11M34.00S,2022-03-24T02:19:43.2Z,4,REGULAR,steal,,[],1630528,,,1610612745,82,72,2022-03-24T02:19:45Z,4730000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M29.00S,2022-03-24T02:19:50.9Z,4,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612745,82,72,2022-03-24T02:20:03Z,4740000,,,0,,F. Ntilikina shooting personal FOUL (4 PF) (Martin Jr. 2 FT),"[1628373, 1630231]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,,,,202007.0,,,,,,,,4.0,0.0,Martin Jr.,1630231.0,,,
483,PT11M29.00S,2022-03-24T02:20:20.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612745,82,72,2022-03-24T02:20:20Z,4760000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M29.00S,2022-03-24T02:20:20.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,82,72,2022-03-24T02:20:20Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,
485,PT11M29.00S,2022-03-24T02:20:38.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630231,,,1610612745,82,73,2022-03-24T02:20:38Z,4780000,,,0,,K. Martin Jr. Free Throw 2 of 2 (3 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
486,PT11M07.00S,2022-03-24T02:21:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.915243101182654,50.73529411764706,1610612742,84,73,2022-03-24T02:21:08Z,4790000,-4.0,13.0,1,left,D. Powell Layup (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.3,Made,13.0,,,,,,,,,,,,,,,,,,
487,PT10M58.00S,2022-03-24T02:21:14.3Z,4,REGULAR,turnover,lost ball,[],203471,,,1610612745,84,73,2022-03-24T02:21:20Z,4800000,,,0,,D. Schroder lost ball TURNOVER (1 TO),"[203471, 1628373]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,1.0,Ntilikina,1628373.0,,,,,,,,,,,
488,PT10M58.00S,2022-03-24T02:21:14.3Z,4,REGULAR,steal,,[],1628373,,,1610612742,84,73,2022-03-24T02:21:17Z,4810000,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M55.00S,2022-03-24T02:21:19.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628373,10.726018396846255,95.83333333333334,1610612742,84,73,2022-03-24T02:21:37Z,4820000,-229.0,48.0,1,left,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
490,PT10M53.00S,2022-03-24T02:21:21.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,84,73,2022-03-24T02:21:37Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,489.0,,,,,,,,,,
491,PT10M53.00S,2022-03-24T02:21:25.4Z,4,REGULAR,foul,personal,[],1629726,,,1610612742,84,73,2022-03-24T02:21:33Z,4840000,,,0,,G. Mathews loose ball personal FOUL (1 PF),"[1629726, 203939]",1610612745.0,HOU,loose ball,,,Mathews,G. Mathews,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Powell,203939.0,,,
493,PT10M53.00S,2022-03-24T02:21:32.1Z,4,REGULAR,substitution,out,[],1628425,,,1610612742,84,73,2022-03-24T02:21:47Z,4860000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M53.00S,2022-03-24T02:21:32.1Z,4,REGULAR,substitution,out,[],203939,,,1610612742,84,73,2022-03-24T02:21:47Z,4870000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M53.00S,2022-03-24T02:21:32.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,84,73,2022-03-24T02:21:47Z,4880000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M53.00S,2022-03-24T02:21:32.1Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,84,73,2022-03-24T02:21:47Z,4890000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M44.00S,2022-03-24T02:21:57.8Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628373,6.652431011826544,92.40196078431373,1610612742,86,73,2022-03-24T02:22:02Z,4900000,-212.0,10.0,1,left,F. Ntilikina 21' Jump Shot (4 PTS) (D. Finney-Smith 1 AST),"[1628373, 1627827]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,21.22,Made,4.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
499,PT10M32.00S,2022-03-24T02:22:10.3Z,4,REGULAR,3pt,Jump Shot,[],203471,70.77858081471747,75.98039215686273,1610612745,86,73,2022-03-24T02:22:13Z,4920000,130.0,222.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M30.00S,2022-03-24T02:22:12.3Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,86,73,2022-03-24T02:22:13Z,4930000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,
501,PT10M15.00S,2022-03-24T02:22:27.5Z,4,REGULAR,3pt,Jump Shot,[],1627827,26.10052562417871,81.61764705882352,1610612742,86,73,2022-03-24T02:22:32Z,4940000,-158.0,193.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
502,PT10M10.00S,2022-03-24T02:22:32.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,86,73,2022-03-24T02:22:32Z,4950000,,,0,,A. Sengun REBOUND (Off:3 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,501.0,10.0,7.0,3.0,,,,,,,
503,PT10M05.00S,2022-03-24T02:22:37.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,92.85479632063075,45.83333333333333,1610612745,86,73,2022-03-24T02:22:43Z,4960000,-21.0,15.0,1,right,MISS K. Martin Jr. running Layup,[1630231],1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,,
504,PT10M02.00S,2022-03-24T02:22:40.4Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,86,73,2022-03-24T02:22:43Z,4970000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,503.0,4.0,3.0,1.0,,,,,,,
505,PT09M56.00S,2022-03-24T02:22:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.1268068331143235,50.0,1610612742,88,73,2022-03-24T02:23:47Z,4980000,0.0,5.0,1,left,S. Dinwiddie driving Layup (21 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,0.51,Made,21.0,,,,,,,,,,,,,,,,,,
506,PT09M56.00S,2022-03-24T02:22:50.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,88,73,2022-03-24T02:22:50Z,4990000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M40.00S,2022-03-24T02:25:59.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,90.48948751642575,43.38235294117647,1610612745,88,75,2022-03-24T02:26:13Z,5000000,-33.0,37.0,1,right,A. Sengun driving bank Hook (14 PTS),[1630578],1610612745.0,HOU,driving bank,,,Sengun,A. Sengun,,,,,4.96,Made,14.0,,,,,,,,,,,,,,,,,,
508,PT09M22.00S,2022-03-24T02:26:22.5Z,4,REGULAR,foul,personal,[],1630528,,,1610612742,88,75,2022-03-24T02:26:27Z,5010000,,,0,,J. Christopher personal FOUL (2 PF),"[1630528, 203915]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,1627524.0,,,,,,,,2.0,0.0,Dinwiddie,203915.0,,,
510,PT09M15.00S,2022-03-24T02:26:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,6.652431011826544,61.51960784313726,1610612742,90,75,2022-03-24T02:26:50Z,5030000,-58.0,10.0,1,left,S. Dinwiddie floating Jump Shot (23 PTS) (M. Kleber 2 AST),"[203915, 1628467]",1610612742.0,DAL,floating,,,Dinwiddie,S. Dinwiddie,,,,,5.85,Made,23.0,M. Kleber,1628467.0,2.0,,,,,,,,,,,,,,,
512,PT09M03.00S,2022-03-24T02:26:53.7Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612745,90,75,2022-03-24T02:26:57Z,5050000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 203915]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,2.0,Dinwiddie,203915.0,,,,,,,,,,,
513,PT09M03.00S,2022-03-24T02:26:53.7Z,4,REGULAR,steal,,[],203915,,,1610612742,90,75,2022-03-24T02:26:55Z,5060000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M58.00S,2022-03-24T02:26:58.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628373,10.988830486202366,3.431372549019608,1610612742,90,75,2022-03-24T02:27:03Z,5070000,233.0,51.0,1,left,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
515,PT08M54.00S,2022-03-24T02:27:02.9Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,90,75,2022-03-24T02:27:03Z,5080000,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,514.0,2.0,1.0,1.0,,,,,,,
516,PT08M45.00S,2022-03-24T02:27:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,81.553876478318,46.81372549019608,1610612745,90,75,2022-03-24T02:27:16Z,5090000,-16.0,121.0,1,right,MISS J. Christopher 12' fadeaway Shot,[1630528],1610612745.0,HOU,fadeaway,,,Christopher,J. Christopher,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
517,PT08M43.00S,2022-03-24T02:27:13.1Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,90,75,2022-03-24T02:27:16Z,5100000,,,0,,A. Sengun REBOUND (Off:4 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,516.0,11.0,7.0,4.0,,,,,,,
518,PT08M41.00S,2022-03-24T02:27:15.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.64126149802891,54.33134191176471,1610612745,90,75,2022-03-24T02:27:20Z,5110000,22.0,17.0,1,right,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
519,PT08M41.00S,2022-03-24T02:27:15.2Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,90,75,2022-03-24T02:27:20Z,5120000,,,0,,M. Kleber REBOUND (Off:2 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,518.0,7.0,5.0,2.0,,,,,,,
520,PT08M36.00S,2022-03-24T02:27:20.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627827,5.206964520367937,50.98039215686274,1610612742,92,75,2022-03-24T02:28:17Z,5130000,-5.0,-4.0,1,left,D. Finney-Smith running alley-oop DUNK (11 PTS) (F. Ntilikina 2 AST),"[1627827, 1628373]",1610612742.0,DAL,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,0.61,Made,11.0,F. Ntilikina,1628373.0,2.0,,,,,,,,,,,,,,,
522,PT08M17.00S,2022-03-24T02:27:39.1Z,4,REGULAR,3pt,Jump Shot,[],1630231,75.77201051248358,13.970588235294118,1610612745,92,75,2022-03-24T02:27:43Z,5150000,-180.0,175.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
523,PT08M15.00S,2022-03-24T02:27:41.1Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,92,75,2022-03-24T02:27:43Z,5160000,,,0,,M. Kleber REBOUND (Off:2 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,522.0,8.0,6.0,2.0,,,,,,,
524,PT08M09.00S,2022-03-24T02:27:46.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628373,7.046649145860711,97.05882352941177,1610612742,95,75,2022-03-24T02:28:54Z,5170000,-235.0,14.0,1,left,F. Ntilikina 3PT running (7 PTS) (R. Bullock 2 AST),"[1628373, 203493]",1610612742.0,DAL,running,,,Ntilikina,F. Ntilikina,,,,,23.57,Made,7.0,R. Bullock,203493.0,2.0,,,,,,,,,,,,,,,
526,PT08M08.00S,2022-03-24T02:27:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,95,75,2022-03-24T02:27:52Z,5190000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,95,75,2022-03-24T02:30:39Z,5200000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,95,75,2022-03-24T02:30:39Z,5210000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,out,[],203471,,,1610612745,95,75,2022-03-24T02:30:39Z,5220000,,,0,,SUB out: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,95,75,2022-03-24T02:30:39Z,5230000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,95,75,2022-03-24T02:30:39Z,5240000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,95,75,2022-03-24T02:30:39Z,5250000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,95,75,2022-03-24T02:30:39Z,5260000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,95,75,2022-03-24T02:30:39Z,5270000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,in,[],201569,,,1610612745,95,75,2022-03-24T02:30:39Z,5280000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M08.00S,2022-03-24T02:29:54.7Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,95,75,2022-03-24T02:30:39Z,5290000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
