actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
617,PT01M49.00S,2022-01-21T02:44:40.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,5.863994743758213,49.26470588235294,1610612756,99,104,2022-01-21T02:44:48Z,6150000,4.0,3.0,1,left,B. Biyombo cutting DUNK (9 PTS) (M. Bridges 6 AST),"[202687, 1628969]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,,,,,,,,,0.45,Made,9.0,M. Bridges,1628969.0,6.0,,,,,,,
619,PT01M49.00S,2022-01-21T02:44:46.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,99,104,2022-01-21T02:44:46Z,6170000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M31.00S,2022-01-21T02:47:28.2Z,4,REGULAR,foul,personal,[],101108,,,1610612742,99,104,2022-01-21T02:47:39Z,6180000,,,0,,C. Paul personal FOUL (3 PF),"[101108, 204001]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,2530.0,3.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,
622,PT01M19.00S,2022-01-21T02:47:53.0Z,4,REGULAR,3pt,Jump Shot,[],203501,90.3580814717477,95.34313725490196,1610612742,99,104,2022-01-21T02:48:12Z,6200000,227.0,38.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,22.99,Missed,,,,,,,,,,,
623,PT01M15.00S,2022-01-21T02:47:57.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,99,104,2022-01-21T02:48:25Z,6210000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,622.0,5.0,5.0,0.0,,,
624,PT01M05.00S,2022-01-21T02:48:10.5Z,4,REGULAR,foul,offensive,[],202687,,,1610612756,99,104,2022-01-21T02:48:15Z,6220000,,,0,,B. Biyombo off-the-ball offensive FOUL (3 PF),"[202687, 203501]",1610612756.0,PHX,off-the-ball,,,Biyombo,B. Biyombo,,,,,,,,203593.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,
626,PT01M05.00S,2022-01-21T02:48:10.5Z,4,REGULAR,turnover,offensive foul,[],202687,,,1610612756,99,104,2022-01-21T02:48:10Z,6240000,,,0,,B. Biyombo offensive foul TURNOVER (2 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,2.0,,,203593.0,,,,,,,,,,,,,,,,,
627,PT01M05.00S,2022-01-21T02:48:26.5Z,4,REGULAR,substitution,out,[],202687,,,1610612742,99,104,2022-01-21T02:48:33Z,6250000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M05.00S,2022-01-21T02:48:26.5Z,4,REGULAR,substitution,in,[],1629661,,,1610612742,99,104,2022-01-21T02:48:33Z,6260000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M48.30S,2022-01-21T02:49:05.6Z,4,REGULAR,foul,offensive,['inpenalty'],1627827,,,1610612742,99,104,2022-01-21T02:52:10Z,6270000,,,0,,D. Finney-Smith offensive FOUL (4 PF),"[1627827, 1626164]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,1830.0,4.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
633,PT00M48.30S,2022-01-21T02:49:05.6Z,4,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,99,104,2022-01-21T02:52:10Z,6285000,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1.0,,,203593.0,,,,,,,,,,,,,,,,,
631,PT00M48.30S,2022-01-21T02:49:22.1Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612756,99,104,2022-01-21T02:52:18Z,6290000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M48.30S,2022-01-21T02:49:25.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612756,99,104,2022-01-21T02:52:46Z,6300000,,,0,,,[],1610612756.0,PHX,overturned,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on D. Finney-Smith
634,PT00M48.30S,2022-01-21T02:51:58.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,99,104,2022-01-21T02:52:10Z,6310000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M48.30S,2022-01-21T02:51:58.2Z,4,REGULAR,substitution,in,[],202687,,,1610612756,99,104,2022-01-21T02:52:10Z,6320000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M26.10S,2022-01-21T02:52:32.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],101108,22.158344283837057,90.68627450980392,1610612756,99,107,2022-01-21T02:52:38Z,6330000,-203.0,156.0,1,left,C. Paul 25' 3PT  (20 PTS) (D. Booker 6 AST),"[101108, 1626164]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,25.62,Made,20.0,D. Booker,1626164.0,6.0,,,,,,,
638,PT00M19.00S,2022-01-21T02:52:46.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.46057818659659,51.71568627450981,1610612742,101,107,2022-01-21T02:53:38Z,6350000,9.0,18.0,1,right,K. Porzingis DUNK (18 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,2.03,Made,18.0,J. Brunson,1628973.0,1.0,,,,,,,
640,PT00M09.40S,2022-01-21T02:52:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612756,101,107,2022-01-21T02:53:05Z,6370000,,,0,,K. Porzingis take personal FOUL (5 PF) (Booker 2 FT),"[204001, 1626164]",1610612742.0,DAL,take,,,Porzingis,K. Porzingis,,,,,,,,203593.0,5.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
642,PT00M09.40S,2022-01-21T02:53:24.8Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,101,108,2022-01-21T02:53:24Z,6390000,,,0,,D. Booker Free Throw 1 of 2 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,27.0,,,,,,,,,,
643,PT00M09.40S,2022-01-21T02:53:25.8Z,4,REGULAR,substitution,out,[],202687,,,1610612756,101,108,2022-01-21T02:53:38Z,6400000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M09.40S,2022-01-21T02:53:25.8Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,101,108,2022-01-21T02:53:38Z,6410000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M09.40S,2022-01-21T02:53:39.1Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,101,109,2022-01-21T02:53:39Z,6420000,,,0,,D. Booker Free Throw 2 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,28.0,,,,,,,,,,
646,PT00M01.60S,2022-01-21T02:53:50.5Z,4,REGULAR,3pt,Jump Shot,[],204001,65.1281208935611,47.794117647058826,1610612742,101,109,2022-01-21T02:53:54Z,6430000,-11.0,275.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,27.55,Missed,,,,,,,,,,,
647,PT00M01.60S,2022-01-21T02:53:50.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,101,109,2022-01-21T02:53:54Z,6440000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,646.0,8.0,6.0,2.0,,,
648,PT00M00.00S,2022-01-21T02:53:59.2Z,4,REGULAR,period,end,[],0,,,1610612756,101,109,2022-01-21T02:53:59Z,6450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2022-01-21T02:54:02.1Z,4,REGULAR,game,end,[],0,,,0,101,109,2022-01-21T02:54:02Z,6460000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
