actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
496,PT02M35.00S,2022-01-04T03:12:55.3Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,64,58,2022-01-04T03:17:45Z,4604687,,,0,,B. Hyland REBOUND (Off:1 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,495.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
468,PT02M27.00S,2022-01-04T03:13:01.0Z,3,REGULAR,3pt,Jump Shot,[],203115,67.09921156373193,37.99019607843137,1610612743,64,61,2022-01-04T03:19:16Z,4620000,-60.0,257.0,1,right,W. Barton 26' 3PT pullup (6 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.37,Made,,,,,,,,,,,6.0,,,,,,,,
469,PT02M04.00S,2022-01-04T03:13:17.3Z,3,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612742,64,61,2022-01-04T03:13:28Z,4630000,,,0,,V. Cancar shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628427, 1628973]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,1627541.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,
472,PT02M04.00S,2022-01-04T03:13:44.4Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,65,61,2022-01-04T03:13:44Z,4650000,,,0,,J. Brunson Free Throw 1 of 2 (9 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
473,PT02M04.00S,2022-01-04T03:13:45.0Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,65,61,2022-01-04T03:13:55Z,4660000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M04.00S,2022-01-04T03:13:45.0Z,3,REGULAR,substitution,out,[],203999,,,1610612742,65,61,2022-01-04T03:13:55Z,4670000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M04.00S,2022-01-04T03:13:45.0Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,65,61,2022-01-04T03:13:55Z,4680000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M04.00S,2022-01-04T03:13:45.0Z,3,REGULAR,substitution,in,[],203210,,,1610612742,65,61,2022-01-04T03:13:55Z,4690000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M04.00S,2022-01-04T03:14:09.0Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,66,61,2022-01-04T03:14:09Z,4700000,,,0,,J. Brunson Free Throw 2 of 2 (10 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
478,PT01M53.00S,2022-01-04T03:14:23.1Z,3,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,66,61,2022-01-04T03:14:32Z,4710000,,,0,,W. Barton bad pass out-of-bounds TURNOVER (5 TO),[203115],1610612743.0,DEN,bad pass,,,Barton,W. Barton,,,,,,,,,,,1629175.0,,,,,5.0,,,,,,,,,
479,PT01M53.00S,2022-01-04T03:14:25.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,66,61,2022-01-04T03:14:30Z,4720000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M53.00S,2022-01-04T03:14:25.8Z,3,REGULAR,substitution,in,[],1629029,,,1610612742,66,61,2022-01-04T03:14:30Z,4730000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M42.00S,2022-01-04T03:14:46.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,66,61,2022-01-04T03:14:46Z,4740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M34.00S,2022-01-04T03:15:09.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,30.56833114323259,25.0,1610612742,66,61,2022-01-04T03:15:14Z,4750000,125.0,235.0,1,left,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M31.00S,2022-01-04T03:15:12.1Z,3,REGULAR,rebound,defensive,[],1628432,,,1610612743,66,61,2022-01-04T03:15:14Z,4760000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,482.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
484,PT01M25.00S,2022-01-04T03:15:18.4Z,3,REGULAR,3pt,Jump Shot,[],203115,73.01248357424441,15.931372549019606,1610612743,66,61,2022-01-04T03:15:24Z,4770000,-170.0,201.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
485,PT01M21.00S,2022-01-04T03:15:22.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,66,61,2022-01-04T03:15:24Z,4780000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,484.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
486,PT01M09.00S,2022-01-04T03:15:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612742,66,61,2022-01-04T03:15:46Z,4790000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630538, 1629029]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,1629175.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,
488,PT01M09.00S,2022-01-04T03:16:01.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,66,61,2022-01-04T03:16:01Z,4810000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
489,PT01M09.00S,2022-01-04T03:16:01.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,66,61,2022-01-04T03:16:01Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,,
490,PT01M09.00S,2022-01-04T03:16:19.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,67,61,2022-01-04T03:16:19Z,4830000,,,0,,L. Doncic Free Throw 2 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
491,PT00M50.60S,2022-01-04T03:16:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.85479632063075,43.627450980392155,1610612743,67,63,2022-01-04T03:16:50Z,4840000,-32.0,15.0,1,right,B. Hyland Layup (7 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,3.51,Made,,,,,,,,,,,7.0,,,,,,,,
492,PT00M31.20S,2022-01-04T03:17:02.7Z,3,REGULAR,2pt,Jump Shot,[],203493,19.398817345597898,83.82352941176471,1610612742,67,63,2022-01-04T03:17:08Z,4850000,-169.0,130.0,1,left,MISS R. Bullock 21' Jump Shot,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,21.32,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M27.60S,2022-01-04T03:17:06.3Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,67,63,2022-01-04T03:17:08Z,4860000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,492.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
494,PT00M23.70S,2022-01-04T03:17:15.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,67,63,2022-01-04T03:17:15Z,4870000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M23.70S,2022-01-04T03:17:31.1Z,3,REGULAR,substitution,out,[],1629029,,,1610612743,67,63,2022-01-04T03:18:37Z,4880000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M23.70S,2022-01-04T03:17:31.1Z,3,REGULAR,substitution,out,[],1628427,,,1610612743,67,63,2022-01-04T03:18:37Z,4890000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M23.70S,2022-01-04T03:17:31.1Z,3,REGULAR,substitution,in,[],1628973,,,1610612743,67,63,2022-01-04T03:18:37Z,4900000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M23.70S,2022-01-04T03:17:31.1Z,3,REGULAR,substitution,in,[],203999,,,1610612743,67,63,2022-01-04T03:18:37Z,4910000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M07.40S,2022-01-04T03:19:04.4Z,3,REGULAR,3pt,Jump Shot,[],1628432,78.13731931668858,10.049019607843137,1610612743,67,63,2022-01-04T03:19:12Z,4920000,-200.0,153.0,1,right,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
503,PT00M05.40S,2022-01-04T03:19:06.4Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,67,63,2022-01-04T03:19:22Z,4925000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,501.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
502,PT00M00.80S,2022-01-04T03:19:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203493,7.835085413929041,51.470588235294116,1610612742,69,63,2022-01-04T03:22:22Z,4930000,-7.0,21.0,1,left,R. Bullock driving Layup (9 PTS),[203493],1610612742.0,DAL,driving,,,Bullock,R. Bullock,,,,,2.24,Made,,,,,,,,,,,9.0,,,,,,,,
504,PT00M00.00S,2022-01-04T03:19:22.6Z,3,REGULAR,period,end,[],0,,,1610612743,69,63,2022-01-04T03:19:22Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-01-04T03:21:20.7Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612743,69,63,2022-01-04T03:21:57Z,4950000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-01-04T03:21:20.7Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,69,63,2022-01-04T03:21:57Z,4960000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-01-04T03:21:20.7Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612743,69,63,2022-01-04T03:21:57Z,4970000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-04T03:21:20.7Z,4,REGULAR,substitution,in,['startperiod'],1630267,,,1610612743,69,63,2022-01-04T03:21:57Z,4980000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-04T03:21:57.3Z,4,REGULAR,period,start,[],0,,,1610612743,69,63,2022-01-04T03:21:58Z,4990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M46.00S,2022-01-04T03:22:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,90.3580814717477,61.029411764705884,1610612743,69,63,2022-01-04T03:24:18Z,5000000,55.0,38.0,1,right,MISS B. Hyland 6' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
511,PT11M46.00S,2022-01-04T03:22:12.4Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,69,63,2022-01-04T03:22:12Z,5010000,,,0,,J. Green REBOUND (Off:2 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,510.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
512,PT11M46.00S,2022-01-04T03:22:13.3Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612743,69,63,2022-01-04T03:22:25Z,5020000,,,0,,J. Green shooting personal FOUL (2 PF) (Green 2 FT),"[1630182, 203210]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,2530.0,2.0,0.0,Green,203210.0,,,,,,,,,,
514,PT11M46.00S,2022-01-04T03:22:40.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203210,,,1610612743,69,64,2022-01-04T03:22:40Z,5040000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
515,PT11M46.00S,2022-01-04T03:22:56.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203210,,,1610612743,69,65,2022-01-04T03:22:56Z,5050000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
516,PT11M33.00S,2022-01-04T03:23:14.6Z,4,REGULAR,2pt,Jump Shot,[],203501,18.2161629434954,26.225490196078432,1610612742,69,65,2022-01-04T03:25:24Z,5060000,119.0,119.0,1,left,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
517,PT11M28.00S,2022-01-04T03:23:19.6Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,69,65,2022-01-04T03:23:21Z,5070000,,,0,,B. Hyland REBOUND (Off:1 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,516.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
518,PT11M15.00S,2022-01-04T03:23:31.7Z,4,REGULAR,3pt,Jump Shot,[],203115,68.67608409986859,73.77450980392157,1610612743,69,65,2022-01-04T03:23:44Z,5080000,119.0,242.0,1,right,MISS W. Barton 26' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
519,PT11M15.00S,2022-01-04T03:23:31.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,65,2022-01-04T03:23:42Z,5090000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,518.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
520,PT11M00.00S,2022-01-04T03:23:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.886333771353483,52.450980392156865,1610612742,71,65,2022-01-04T03:27:08Z,5100000,-12.0,31.0,1,left,L. Doncic driving Layup (16 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,3.34,Made,,,,,,,,,,,16.0,,,,,,,,
521,PT10M43.00S,2022-01-04T03:24:08.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,71,65,2022-01-04T03:24:08Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M37.00S,2022-01-04T03:24:20.8Z,4,REGULAR,foul,personal,['3freethrow'],1627737,,,1610612743,71,65,2022-01-04T03:24:46Z,5120000,,,0,,M. Chriss shooting personal FOUL (2 PF) (Campazzo 3 FT),"[1627737, 1630267]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,2530.0,2.0,0.0,Campazzo,1630267.0,,,,,,,,,,
524,PT10M37.00S,2022-01-04T03:24:50.9Z,4,REGULAR,freethrow,1 of 3,[],1630267,,,1610612743,71,66,2022-01-04T03:24:50Z,5140000,,,0,,F. Campazzo Free Throw 1 of 3 (6 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
525,PT10M37.00S,2022-01-04T03:25:10.5Z,4,REGULAR,freethrow,2 of 3,[],1630267,,,1610612743,71,67,2022-01-04T03:25:10Z,5150000,,,0,,F. Campazzo Free Throw 2 of 3 (7 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,,,,,,,7.0,,,,,,,,
526,PT10M37.00S,2022-01-04T03:25:11.9Z,4,REGULAR,substitution,out,[],1627737,,,1610612743,71,67,2022-01-04T03:25:26Z,5160000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M37.00S,2022-01-04T03:25:11.9Z,4,REGULAR,substitution,in,[],1628467,,,1610612743,71,67,2022-01-04T03:25:26Z,5170000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M37.00S,2022-01-04T03:25:28.5Z,4,REGULAR,freethrow,3 of 3,[],1630267,,,1610612743,71,68,2022-01-04T03:25:28Z,5180000,,,0,,F. Campazzo Free Throw 3 of 3 (8 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
529,PT10M24.00S,2022-01-04T03:25:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.427726675427067,42.64705882352941,1610612742,73,68,2022-01-04T03:25:49Z,5190000,37.0,111.0,1,left,L. Doncic 11' turnaround Jump Shot (18 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,11.72,Made,,,,,,,,,,,18.0,,,,,,,,
530,PT10M04.00S,2022-01-04T03:26:02.9Z,4,REGULAR,3pt,Jump Shot,[],203210,69.46452036793693,70.58823529411765,1610612743,73,68,2022-01-04T03:26:08Z,5200000,103.0,235.0,1,right,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
531,PT09M59.00S,2022-01-04T03:26:06.7Z,4,REGULAR,rebound,offensive,[],1628432,,,1610612743,73,68,2022-01-04T03:26:06Z,5210000,,,0,,D. Reed REBOUND (Off:1 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,530.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
532,PT09M59.00S,2022-01-04T03:26:06.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628432,94.40999984741211,50.0,1610612743,73,68,2022-01-04T03:26:10Z,5220000,0.0,0.0,1,right,MISS D. Reed tip Layup,[1628432],1610612743.0,DEN,tip,,,Reed,D. Reed,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
533,PT09M59.00S,2022-01-04T03:26:06.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,73,68,2022-01-04T03:26:10Z,5230000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,532.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
534,PT09M52.00S,2022-01-04T03:26:15.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,6.521024967148489,49.50980392156863,1610612742,75,68,2022-01-04T03:26:20Z,5240000,2.0,9.0,1,left,T. Hardaway Jr. driving DUNK (5 PTS) (L. Doncic 12 AST),"[203501, 1629029]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,0.91,Made,,,,,,,,,,,5.0,L. Doncic,1629029.0,12.0,,,,,
536,PT09M52.00S,2022-01-04T03:26:19.6Z,4,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612742,75,68,2022-01-04T03:29:34Z,5260000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Hardaway Jr. 1 FT),"[1630538, 203501]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,2530.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,
538,PT09M52.00S,2022-01-04T03:26:36.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,75,68,2022-01-04T03:29:32Z,5280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M52.00S,2022-01-04T03:27:26.7Z,4,REGULAR,substitution,out,[],203493,,,1610612742,75,68,2022-01-04T03:29:32Z,5290000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M52.00S,2022-01-04T03:27:26.7Z,4,REGULAR,substitution,out,[],1628432,,,1610612742,75,68,2022-01-04T03:29:32Z,5300000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M52.00S,2022-01-04T03:27:26.7Z,4,REGULAR,substitution,in,[],203939,,,1610612742,75,68,2022-01-04T03:29:32Z,5310000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M52.00S,2022-01-04T03:27:26.7Z,4,REGULAR,substitution,in,[],203932,,,1610612742,75,68,2022-01-04T03:29:32Z,5320000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M52.00S,2022-01-04T03:29:36.2Z,4,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,76,68,2022-01-04T03:29:36Z,5330000,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (6 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
544,PT09M36.00S,2022-01-04T03:29:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,87.72996057818659,40.19607843137255,1610612743,76,68,2022-01-04T03:30:00Z,5340000,-49.0,63.0,1,right,MISS B. Hyland 7' Layup - blocked,"[1630538, 203501]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,7.97,Missed,,,,,,,,,,,,,,,Hardaway Jr.,203501.0,,,
545,PT09M36.00S,2022-01-04T03:29:53.9Z,4,REGULAR,block,,[],203501,,,1610612743,76,68,2022-01-04T03:29:57Z,5350000,,,0,,T. Hardaway Jr. BLOCK (1 BLK),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M32.00S,2022-01-04T03:29:57.9Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,76,68,2022-01-04T03:30:00Z,5360000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
547,PT09M28.00S,2022-01-04T03:30:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,8.886333771353483,53.92156862745098,1610612742,76,68,2022-01-04T03:30:49Z,5370000,-20.0,31.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,3.67,Missed,,,,,,,,,,,,,,,,,,,
548,PT09M26.00S,2022-01-04T03:30:04.2Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,76,68,2022-01-04T03:30:07Z,5380000,,,0,,B. Hyland REBOUND (Off:1 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
549,PT09M08.00S,2022-01-04T03:30:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,91.19579500657031,43.466605392156865,1610612743,76,70,2022-01-04T03:31:55Z,5390000,-33.0,30.0,1,right,W. Barton driving Layup (8 PTS),[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,4.46,Made,,,,,,,,,,,8.0,,,,,,,,
550,PT08M48.00S,2022-01-04T03:30:42.4Z,4,REGULAR,2pt,Jump Shot,[],1629029,6.915243101182654,82.84313725490196,1610612742,76,70,2022-01-04T03:30:54Z,5400000,-164.0,13.0,1,left,MISS L. Doncic 16' Jump Shot,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,16.47,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M43.00S,2022-01-04T03:30:47.4Z,4,REGULAR,rebound,offensive,[],203501,,,1610612742,76,70,2022-01-04T03:30:54Z,5410000,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,550.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
552,PT08M32.00S,2022-01-04T03:30:58.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,30.042706964520367,18.137254901960784,1610612742,76,70,2022-01-04T03:31:03Z,5420000,159.0,230.0,1,left,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.97,Missed,,,,,,,,,,,,,,,,,,,
553,PT08M28.00S,2022-01-04T03:31:02.5Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,76,70,2022-01-04T03:31:03Z,5430000,,,0,,F. Campazzo REBOUND (Off:0 Def:4),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,552.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
