actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
364,PT07M02.00S,2022-02-11T03:01:19.2Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,76,61,2022-02-11T03:01:19Z,3600000,,,0,,I. Zubac offensive foul TURNOVER (3 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.0,,,,,,,,,,203177.0,,,,,,,,,,
365,PT06M45.00S,2022-02-11T03:01:56.3Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612742,76,61,2022-02-11T03:02:05Z,3610000,,,0,,R. Jackson shooting personal FOUL (3 PF) (Doncic 2 FT),"[202704, 1629029]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,202058.0,3.0,0.0,Doncic,1629029.0,,,,,,
367,PT06M45.00S,2022-02-11T03:02:23.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,77,61,2022-02-11T03:02:49Z,3630000,,,0,,L. Doncic Free Throw 1 of 2 (39 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,39.0,,,,,,,,,,,,,,,
369,PT06M45.00S,2022-02-11T03:02:25.2Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,77,61,2022-02-11T03:02:36Z,3650000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M45.00S,2022-02-11T03:02:25.2Z,3,REGULAR,substitution,out,[],203939,,,1610612742,77,61,2022-02-11T03:03:20Z,3655000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M45.00S,2022-02-11T03:02:23.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,77,61,2022-02-11T03:02:49Z,3660000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
371,PT06M41.00S,2022-02-11T03:02:27.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,77,61,2022-02-11T03:02:49Z,3670000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,370.0,3.0,3.0,0.0,,,,,,,,,,,
372,PT06M36.00S,2022-02-11T03:02:53.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,7.178055190538765,49.26470588235294,1610612746,77,63,2022-02-11T03:03:02Z,3680000,4.0,15.0,1,left,R. Jackson driving DUNK (14 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,1.54,Made,14.0,,,,,,,,,,,,,,,
373,PT06M13.00S,2022-02-11T03:03:17.5Z,3,REGULAR,3pt,Jump Shot,[],1628467,70.64717477003943,19.11764705882353,1610612742,77,63,2022-02-11T03:03:23Z,3690000,-154.0,223.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,,
375,PT06M13.00S,2022-02-11T03:03:17.5Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,77,63,2022-02-11T03:03:30Z,3700000,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,373.0,2.0,1.0,1.0,,,,,,,,,,,
376,PT06M06.00S,2022-02-11T03:03:23.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203493,82.52299605781866,95.12101715686273,1610612742,80,63,2022-02-11T03:03:52Z,3710000,226.0,112.0,1,right,R. Bullock 25' 3PT  (7 PTS) (M. Kleber 2 AST),"[203493, 1628467]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,25.18,Made,7.0,,,,,,,,,,M. Kleber,1628467.0,2.0,,,
380,PT05M53.00S,2022-02-11T03:04:02.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,80,63,2022-02-11T03:04:02Z,3750000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M53.00S,2022-02-11T03:04:05.0Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612746,80,63,2022-02-11T03:09:33Z,3760000,,,0,,,[],1610612742.0,DAL,overturned,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,No Foul on L. Doncic
382,PT05M51.00S,2022-02-11T03:07:26.2Z,3,REGULAR,jumpball,recovered,[],202694,,,1610612746,80,63,2022-02-11T03:07:26Z,3770000,,,0,,Jump Ball I. Zubac vs. M. Kleber: Tip to M. Morris Sr.,"[202694, 1627826, 1628467]",1610612746.0,LAC,challenge,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,,,,,
385,PT05M43.00S,2022-02-11T03:07:33.9Z,3,REGULAR,2pt,Jump Shot,[],202704,21.681997371879106,73.06219362745098,1610612746,80,63,2022-02-11T03:07:59Z,3800000,-115.0,151.0,1,left,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,19.02,Missed,,,,,,,,,,,,,,,,
386,PT05M42.00S,2022-02-11T03:07:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,80,63,2022-02-11T03:07:59Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,
387,PT05M42.00S,2022-02-11T03:07:42.3Z,3,REGULAR,foul,personal,[],1627827,,,1610612746,80,63,2022-02-11T03:07:45Z,3820000,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 1627826]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,203177.0,2.0,0.0,Zubac,1627826.0,,,,,,
389,PT05M34.00S,2022-02-11T03:08:08.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,9.017739816031538,48.529411764705884,1610612746,80,63,2022-02-11T03:08:11Z,3840000,7.0,32.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,,,,3.31,Missed,,,,,,,,,,,,,,,,
390,PT05M32.00S,2022-02-11T03:08:10.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,80,63,2022-02-11T03:08:11Z,3850000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,389.0,3.0,2.0,1.0,,,,,,,,,,,
391,PT05M20.00S,2022-02-11T03:08:25.1Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,80,63,2022-02-11T03:08:30Z,3860000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (3 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,3.0,,,,,,,,,,203177.0,,,,,,,,,,
392,PT05M08.00S,2022-02-11T03:08:46.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202694,27.677398160315374,35.78431372549019,1610612746,80,63,2022-02-11T03:10:33Z,3870000,71.0,208.0,1,left,MISS M. Morris Sr. 21' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,21.95,Missed,,,,,,,,,,,,,,,,
393,PT05M04.00S,2022-02-11T03:08:50.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,80,63,2022-02-11T03:08:52Z,3880000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,392.0,6.0,6.0,0.0,,,,,,,,,,,
394,PT04M57.00S,2022-02-11T03:08:56.4Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,80,63,2022-02-11T03:09:01Z,3890000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1626181]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,4.0,Powell,1626181.0,,,,,,,,,,,,,,,,,,
395,PT04M57.00S,2022-02-11T03:08:56.4Z,3,REGULAR,steal,,[],1626181,,,1610612746,80,63,2022-02-11T03:08:58Z,3900000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M57.00S,2022-02-11T03:09:02.1Z,3,REGULAR,foul,personal,[],1628467,,,1610612746,80,63,2022-02-11T03:09:37Z,3910000,,,0,,M. Kleber take personal FOUL (2 PF),"[1628467, 1626181]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Powell,1626181.0,,,,,,
398,PT04M57.00S,2022-02-11T03:09:07.0Z,3,REGULAR,substitution,out,[],203493,,,1610612746,80,63,2022-02-11T03:09:23Z,3930000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M57.00S,2022-02-11T03:09:07.0Z,3,REGULAR,substitution,in,[],1630182,,,1610612746,80,63,2022-02-11T03:09:23Z,3940000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M43.00S,2022-02-11T03:09:37.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,7.440867279894875,55.88235294117647,1610612746,80,65,2022-02-11T03:09:41Z,3950000,-29.0,17.0,1,left,I. Zubac turnaround Hook (8 PTS) (N. Powell 5 AST),"[1627826, 1626181]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,,,,3.42,Made,8.0,,,,,,,,,,N. Powell,1626181.0,5.0,,,
402,PT04M29.00S,2022-02-11T03:09:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,67.36202365308804,34.55882352941176,1610612742,80,65,2022-02-11T03:11:48Z,3970000,-77.0,254.0,1,right,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,,,26.58,Missed,,,,,,,,,,,,,,,,
403,PT04M26.00S,2022-02-11T03:09:53.9Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,80,65,2022-02-11T03:09:53Z,3980000,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,402.0,4.0,2.0,2.0,,,,,,,,,,,
404,PT04M20.00S,2022-02-11T03:10:00.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,94.43166885676742,37.99019607843137,1610612742,82,65,2022-02-11T03:10:09Z,3990000,-60.0,0.0,1,right,L. Doncic 6' floating Jump Shot (41 PTS) (J. Green 2 AST),"[1629029, 1630182]",1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,,,,6.0,Made,41.0,,,,,,,,,,J. Green,1630182.0,2.0,,,
406,PT04M11.00S,2022-02-11T03:10:11.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612746,82,65,2022-02-11T03:10:21Z,4010000,,,0,,J. Green personal FOUL (2 PF) (Jackson 2 FT),"[1630182, 202704]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,202058.0,2.0,0.0,Jackson,202704.0,,,,,,
408,PT04M11.00S,2022-02-11T03:10:45.1Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,82,66,2022-02-11T03:10:45Z,4030000,,,0,,R. Jackson Free Throw 1 of 2 (15 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
409,PT04M11.00S,2022-02-11T03:10:45.7Z,3,REGULAR,substitution,out,[],1628973,,,1610612746,82,66,2022-02-11T03:11:06Z,4040000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M11.00S,2022-02-11T03:10:45.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,82,66,2022-02-11T03:11:06Z,4050000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M11.00S,2022-02-11T03:10:45.7Z,3,REGULAR,substitution,in,[],203504,,,1610612746,82,66,2022-02-11T03:11:06Z,4060000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M11.00S,2022-02-11T03:10:45.7Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,82,66,2022-02-11T03:11:06Z,4070000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M11.00S,2022-02-11T03:11:14.7Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,82,67,2022-02-11T03:11:14Z,4080000,,,0,,R. Jackson Free Throw 2 of 2 (16 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
414,PT03M55.00S,2022-02-11T03:11:32.3Z,3,REGULAR,2pt,Jump Shot,[],1629029,87.07293035479631,68.13725490196079,1610612742,82,67,2022-02-11T03:12:56Z,4090000,91.0,69.0,1,right,MISS L. Doncic 11' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,11.4,Missed,,,,,,,,,,,,,,,,
415,PT03M54.00S,2022-02-11T03:11:33.6Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,82,67,2022-02-11T03:11:33Z,4100000,,,0,,M. Kleber REBOUND (Off:3 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,414.0,5.0,2.0,3.0,,,,,,,,,,,
416,PT03M52.00S,2022-02-11T03:11:35.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,80.76544021024968,94.11764705882352,1610612742,82,67,2022-02-11T03:11:44Z,4110000,221.0,128.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,25.52,Missed,,,,,,,,,,,,,,,,
417,PT03M48.00S,2022-02-11T03:11:39.5Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,82,67,2022-02-11T03:11:44Z,4120000,,,0,,N. Powell REBOUND (Off:2 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,416.0,4.0,2.0,2.0,,,,,,,,,,,
418,PT03M47.00S,2022-02-11T03:11:43.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203504,,,1610612746,82,67,2022-02-11T03:12:01Z,4130000,,,0,,T. Burke shooting personal FOUL (1 PF) (Powell 2 FT),"[203504, 1626181]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Powell,1626181.0,,,,,,
420,PT03M47.00S,2022-02-11T03:12:16.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612746,82,67,2022-02-11T03:12:16Z,4150000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
421,PT03M47.00S,2022-02-11T03:12:16.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,82,67,2022-02-11T03:12:16Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,
422,PT03M47.00S,2022-02-11T03:12:29.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612746,82,68,2022-02-11T03:12:29Z,4170000,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
423,PT03M22.00S,2022-02-11T03:12:56.1Z,3,REGULAR,turnover,bad pass,[],1627827,,,1610612742,82,68,2022-02-11T03:13:01Z,4180000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 202694]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1.0,Morris Sr.,202694.0,,,,,,,,,,,,,,,,,,
424,PT03M22.00S,2022-02-11T03:12:56.1Z,3,REGULAR,steal,,[],202694,,,1610612746,82,68,2022-02-11T03:12:58Z,4190000,,,0,,M. Morris Sr. STEAL (2 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M15.00S,2022-02-11T03:13:02.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201587,8.492115637319317,35.78431372549019,1610612746,82,70,2022-02-11T03:13:27Z,4200000,71.0,27.0,1,left,N. Batum 7' driving floating bank Jump Shot (8 PTS) (R. Jackson 5 AST),"[201587, 202704]",1610612746.0,LAC,driving floating bank,,,Batum,N. Batum,,,,,,,,7.62,Made,8.0,,,,,,,,,,R. Jackson,202704.0,5.0,,,
427,PT02M50.00S,2022-02-11T03:13:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,90.62089356110381,37.745098039215684,1610612742,82,70,2022-02-11T03:15:13Z,4220000,-61.0,36.0,1,right,MISS D. Finney-Smith 7' driving Layup - blocked,"[1627827, 201587]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,,,,7.09,Missed,,,,,,,,,,,,,,Batum,201587.0,
428,PT02M50.00S,2022-02-11T03:13:29.6Z,3,REGULAR,block,,[],201587,,,1610612742,82,70,2022-02-11T03:13:32Z,4230000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M49.00S,2022-02-11T03:13:30.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,82,70,2022-02-11T03:13:58Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,
430,PT02M49.00S,2022-02-11T03:13:35.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,82,70,2022-02-11T03:13:45Z,4250000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,
432,PT02M37.00S,2022-02-11T03:14:04.2Z,3,REGULAR,foul,offensive,[],202704,,,1610612746,82,70,2022-02-11T03:14:18Z,4270000,,,0,,R. Jackson charge offensive FOUL (4 PF),"[202704, 203504]",1610612746.0,LAC,charge,,,Jackson,R. Jackson,,,,,,,,,,,,,,,202058.0,4.0,0.0,Burke,203504.0,,,,,,
434,PT02M37.00S,2022-02-11T03:14:04.2Z,3,REGULAR,turnover,offensive foul,[],202704,,,1610612746,82,70,2022-02-11T03:14:04Z,4290000,,,0,,R. Jackson offensive foul TURNOVER (2 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,2.0,,,,,,,,,,202058.0,,,,,,,,,,
435,PT02M24.00S,2022-02-11T03:14:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,92.24704336399473,43.71170343137255,1610612742,84,70,2022-02-11T03:15:53Z,4300000,-31.0,20.0,1,right,L. Doncic driving Layup (43 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,3.74,Made,43.0,,,,,,,,,,,,,,,
436,PT02M12.00S,2022-02-11T03:14:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.1268068331143235,48.77450980392157,1610612746,84,72,2022-02-11T03:14:50Z,4310000,6.0,5.0,1,left,R. Jackson cutting Layup (18 PTS) (N. Powell 6 AST),"[202704, 1626181]",1610612746.0,LAC,cutting,,,Jackson,R. Jackson,,,,,,,,0.8,Made,18.0,,,,,,,,,,N. Powell,1626181.0,6.0,,,
438,PT02M06.00S,2022-02-11T03:14:52.9Z,3,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,84,72,2022-02-11T03:14:57Z,4330000,,,0,,D. Finney-Smith lost ball out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,lost ball,,,Finney-Smith,D. Finney-Smith,,,,,2.0,,,,,,,,,,203177.0,,,,,,,,,,
439,PT02M06.00S,2022-02-11T03:15:02.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612746,84,72,2022-02-11T03:15:21Z,4340000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M06.00S,2022-02-11T03:15:02.4Z,3,REGULAR,substitution,in,[],203493,,,1610612746,84,72,2022-02-11T03:15:21Z,4350000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M57.00S,2022-02-11T03:15:29.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,9.017739816031538,50.73529411764706,1610612746,84,74,2022-02-11T03:15:53Z,4360000,-4.0,32.0,1,left,N. Powell driving floating Jump Shot (7 PTS),[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,,,,3.25,Made,7.0,,,,,,,,,,,,,,,
442,PT01M42.00S,2022-02-11T03:15:45.0Z,3,REGULAR,3pt,Jump Shot,[],203504,72.61826544021025,78.92156862745098,1610612742,84,74,2022-02-11T03:15:56Z,4370000,145.0,205.0,1,right,MISS T. Burke 25' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,25.08,Missed,,,,,,,,,,,,,,,,
443,PT01M42.00S,2022-02-11T03:15:45.0Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,84,74,2022-02-11T03:15:56Z,4380000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,442.0,2.0,2.0,0.0,,,,,,,,,,,
444,PT01M30.00S,2022-02-11T03:15:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201587,7.703679369250986,47.549019607843135,1610612746,84,76,2022-02-11T03:17:05Z,4390000,12.0,20.0,1,left,N. Batum driving Layup (10 PTS) (R. Jackson 6 AST),"[201587, 202704]",1610612746.0,LAC,driving,,,Batum,N. Batum,,,,,,,,2.34,Made,10.0,,,,,,,,,,R. Jackson,202704.0,6.0,,,
446,PT01M14.00S,2022-02-11T03:16:13.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,68.01905387647832,62.99019607843137,1610612742,84,76,2022-02-11T03:17:22Z,4410000,65.0,248.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,,
447,PT01M13.00S,2022-02-11T03:16:14.1Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,84,76,2022-02-11T03:16:20Z,4420000,,,0,,M. Kleber REBOUND (Off:4 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,446.0,6.0,2.0,4.0,,,,,,,,,,,
448,PT01M13.00S,2022-02-11T03:16:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,92.72339027595268,47.30392156862745,1610612742,86,76,2022-02-11T03:16:27Z,4430000,-13.0,16.0,1,right,M. Kleber reverse Layup (7 PTS),[1628467],1610612742.0,DAL,reverse,,,Kleber,M. Kleber,,,,,,,,2.09,Made,7.0,,,,,,,,,,,,,,,
449,PT01M13.00S,2022-02-11T03:16:20.0Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612742,86,76,2022-02-11T03:16:28Z,4440000,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Kleber 1 FT),"[202694, 1628467]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,203177.0,3.0,0.0,Kleber,1628467.0,,,,,,
451,PT01M13.00S,2022-02-11T03:16:50.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628467,,,1610612742,87,76,2022-02-11T03:16:50Z,4460000,,,0,,M. Kleber Free Throw 1 of 1 (8 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
452,PT01M03.00S,2022-02-11T03:17:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,7.440867279894875,59.31372549019608,1610612746,87,78,2022-02-11T03:17:06Z,4470000,-47.0,17.0,1,left,N. Powell driving floating bank Jump Shot (9 PTS),[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,,,,4.97,Made,9.0,,,,,,,,,,,,,,,
453,PT00M42.90S,2022-02-11T03:17:24.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630182,93.11760840998686,58.57843137254902,1610612742,89,78,2022-02-11T03:17:30Z,4480000,43.0,12.0,1,right,J. Green driving Hook (4 PTS) (T. Burke 1 AST),"[1630182, 203504]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,,,,4.46,Made,4.0,,,,,,,,,,T. Burke,203504.0,1.0,,,
454,PT00M34.90S,2022-02-11T03:17:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612746,89,78,2022-02-11T03:18:18Z,4490000,,,0,,J. Green personal FOUL (3 PF) (Mann 2 FT),"[1630182, 1629611]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,203177.0,3.0,0.0,Mann,1629611.0,,,,,,
456,PT00M34.90S,2022-02-11T03:18:18.9Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,89,79,2022-02-11T03:18:18Z,4510000,,,0,,T. Mann Free Throw 1 of 2 (8 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
457,PT00M34.90S,2022-02-11T03:18:19.4Z,3,REGULAR,substitution,out,[],202704,,,1610612746,89,79,2022-02-11T03:18:51Z,4520000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
