actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
437,PT04M24.00S,2022-01-06T02:14:29.1Z,3,REGULAR,steal,,[],1629308,,,1610612744,59,63,2022-01-06T02:14:30Z,4370000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M24.00S,2022-01-06T02:14:35.2Z,3,REGULAR,foul,personal,[],1627827,,,1610612744,59,63,2022-01-06T02:14:44Z,4380000,,,0,,D. Finney-Smith take personal FOUL (1 PF),"[1627827, 1629673]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Poole,1629673.0
440,PT04M24.00S,2022-01-06T02:14:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,59,63,2022-01-06T02:14:45Z,4400000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M11.00S,2022-01-06T02:18:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,92.32917214191852,48.03921568627451,1610612744,59,63,2022-01-06T02:18:21Z,4410000,-10.0,20.0,1,right,MISS S. Curry driving Layup - blocked,"[201939, 203501]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,2.19,Missed,,,,,,,,,,Hardaway Jr.,203501.0,,,,
442,PT04M11.00S,2022-01-06T02:18:14.3Z,3,REGULAR,block,,[],203501,,,1610612744,59,63,2022-01-06T02:18:16Z,4420000,,,0,,T. Hardaway Jr. BLOCK (1 BLK),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M09.00S,2022-01-06T02:18:16.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,59,63,2022-01-06T02:18:21Z,4430000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,441.0,5.0,5.0,0.0,,,,,,,,,,,
444,PT04M05.00S,2022-01-06T02:18:21.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,6.783837056504599,49.50980392156863,1610612742,61,63,2022-01-06T02:18:26Z,4440000,2.0,11.0,1,left,D. Finney-Smith running finger roll Layup (7 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,running finger roll,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.16,Made,,,,,7.0,L. Doncic,1629029.0,4.0,,,,,,,
446,PT03M49.00S,2022-01-06T02:18:38.6Z,3,REGULAR,foul,personal,[],203493,,,1610612744,61,63,2022-01-06T02:18:55Z,4460000,,,0,,R. Bullock personal FOUL (2 PF),"[203493, 1629673]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Poole,1629673.0
448,PT03M42.00S,2022-01-06T02:18:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.1688567674113,53.431372549019606,1610612744,61,63,2022-01-06T02:23:19Z,4480000,17.0,2.0,1,right,MISS S. Curry cutting Layup - blocked,"[201939, 1627827]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,,,,1.74,Missed,,,,,,,,,,Finney-Smith,1627827.0,,,,
449,PT03M42.00S,2022-01-06T02:18:59.8Z,3,REGULAR,block,,[],1627827,,,1610612744,61,63,2022-01-06T02:19:02Z,4490000,,,0,,D. Finney-Smith BLOCK (2 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M39.00S,2022-01-06T02:19:02.8Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,61,63,2022-01-06T02:19:04Z,4500000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,448.0,2.0,2.0,0.0,,,,,,,,,,,
451,PT03M30.00S,2022-01-06T02:19:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,10.726018396846255,43.627450980392155,1610612742,63,63,2022-01-06T02:24:22Z,4510000,32.0,48.0,1,left,L. Doncic Layup (23 PTS) (M. Kleber 2 AST),"[1629029, 1628467]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,5.79,Made,,,,,23.0,M. Kleber,1628467.0,2.0,,,,,,,
453,PT03M05.00S,2022-01-06T02:19:35.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,92.72339027595268,5.392156862745098,1610612744,63,63,2022-01-06T02:19:41Z,4530000,-223.0,16.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,22.36,Missed,,,,,,,,,,,,,,,
454,PT03M02.00S,2022-01-06T02:19:38.9Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,63,63,2022-01-06T02:19:41Z,4540000,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,453.0,7.0,6.0,1.0,,,,,,,,,,,
455,PT02M49.00S,2022-01-06T02:19:52.1Z,3,REGULAR,3pt,Jump Shot,[],203501,7.30946123521682,3.9215686274509802,1610612742,63,63,2022-01-06T02:20:10Z,4550000,230.0,16.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,23.1,Missed,,,,,,,,,,,,,,,
456,PT02M46.00S,2022-01-06T02:19:55.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,63,63,2022-01-06T02:20:10Z,4560000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,455.0,2.0,1.0,1.0,,,,,,,,,,,
457,PT02M36.00S,2022-01-06T02:20:05.7Z,3,REGULAR,2pt,Jump Shot,[],201939,73.40670170827858,32.1078431372549,1610612744,63,63,2022-01-06T02:20:13Z,4570000,-89.0,197.0,1,right,MISS S. Curry 21' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,21.68,Missed,,,,,,,,,,,,,,,
458,PT02M34.00S,2022-01-06T02:20:07.7Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,63,63,2022-01-06T02:20:13Z,4580000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,,,,,
459,PT02M30.00S,2022-01-06T02:20:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,6.389618922470433,46.07843137254902,1610612742,63,63,2022-01-06T02:20:19Z,4590000,20.0,8.0,1,left,MISS T. Hardaway Jr. running finger roll Layup,[203501],1610612742.0,DAL,running finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,2.1,Missed,,,,,,,,,,,,,,,
460,PT02M30.00S,2022-01-06T02:20:12.6Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,63,63,2022-01-06T02:20:19Z,4600000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,,,
461,PT02M19.00S,2022-01-06T02:20:23.7Z,3,REGULAR,3pt,Jump Shot,[],203952,81.68528252299606,5.147058823529411,1610612744,63,63,2022-01-06T02:20:44Z,4610000,-224.0,120.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,25.42,Missed,,,,,,,,,,,,,,,
462,PT02M15.00S,2022-01-06T02:20:27.7Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,63,63,2022-01-06T02:20:44Z,4620000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,461.0,5.0,3.0,2.0,,,,,,,,,,,
463,PT01M59.00S,2022-01-06T02:20:42.5Z,3,REGULAR,3pt,Jump Shot,[],1627827,5.863994743758213,95.34313725490196,1610612742,66,63,2022-01-06T02:20:47Z,4630000,-227.0,3.0,1,left,D. Finney-Smith 3PT  (10 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,22.67,Made,,,,,10.0,L. Doncic,1629029.0,5.0,,,,,,,
465,PT01M59.00S,2022-01-06T02:20:47.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,66,63,2022-01-06T02:20:47Z,4650000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,out,[],1628467,,,1610612744,66,63,2022-01-06T02:22:15Z,4660000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,out,[],1629029,,,1610612744,66,63,2022-01-06T02:22:15Z,4670000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,out,[],203952,,,1610612744,66,63,2022-01-06T02:22:15Z,4680000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,66,63,2022-01-06T02:22:15Z,4690000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,out,[],201939,,,1610612744,66,63,2022-01-06T02:22:15Z,4700000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,in,[],1628973,,,1610612744,66,63,2022-01-06T02:22:15Z,4710000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,in,[],203939,,,1610612744,66,63,2022-01-06T02:22:15Z,4720000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,66,63,2022-01-06T02:22:15Z,4730000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,in,[],202357,,,1610612744,66,63,2022-01-06T02:22:15Z,4740000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M59.00S,2022-01-06T02:21:17.0Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,66,63,2022-01-06T02:22:15Z,4750000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M40.00S,2022-01-06T02:22:44.4Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612744,66,63,2022-01-06T02:22:52Z,4760000,,,0,,D. Powell shooting personal FOUL (2 PF) (Kuminga 2 FT),"[203939, 1630228]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Kuminga,1630228.0
478,PT01M40.00S,2022-01-06T02:23:14.6Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,66,64,2022-01-06T02:23:14Z,4780000,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
479,PT01M40.00S,2022-01-06T02:23:32.5Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,66,65,2022-01-06T02:23:32Z,4790000,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
480,PT01M25.00S,2022-01-06T02:23:48.7Z,3,REGULAR,turnover,bad pass,[],203501,,,1610612742,66,65,2022-01-06T02:23:52Z,4800000,,,0,,T. Hardaway Jr. bad pass TURNOVER (1 TO),"[203501, 1627814]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.0,Lee,1627814.0,,,,,,,,,,,,,,,,,
481,PT01M25.00S,2022-01-06T02:23:48.7Z,3,REGULAR,steal,,[],1627814,,,1610612744,66,65,2022-01-06T02:23:50Z,4810000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M04.00S,2022-01-06T02:24:09.8Z,3,REGULAR,turnover,lost ball,[],202357,,,1610612744,66,65,2022-01-06T02:24:22Z,4820000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 203939]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,1.0,Powell,203939.0,,,,,,,,,,,,,,,,,
483,PT01M04.00S,2022-01-06T02:24:09.8Z,3,REGULAR,steal,,[],203939,,,1610612742,66,65,2022-01-06T02:24:11Z,4830000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M48.30S,2022-01-06T02:24:27.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,14.011169513797633,56.127450980392155,1610612742,68,65,2022-01-06T02:28:46Z,4840000,-31.0,79.0,1,left,J. Brunson 8' floating Jump Shot (11 PTS),[1628973],1610612742.0,DAL,floating,,,Brunson,J. Brunson,,,,,,,,8.49,Made,,,,,11.0,,,,,,,,,,
485,PT00M31.60S,2022-01-06T02:24:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612744,68,65,2022-01-06T02:24:56Z,4850000,,,0,,R. Bullock shooting personal FOUL (3 PF) (Kuminga 2 FT),"[203493, 1630228]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,1628171.0,,,3.0,0.0,Kuminga,1630228.0
487,PT00M31.60S,2022-01-06T02:25:17.2Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,68,66,2022-01-06T02:25:17Z,4870000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
488,PT00M31.60S,2022-01-06T02:25:34.0Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,68,67,2022-01-06T02:25:34Z,4880000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
489,PT00M13.30S,2022-01-06T02:25:56.4Z,3,REGULAR,2pt,Jump Shot,[],203501,20.71287779237845,29.411764705882355,1610612742,70,67,2022-01-06T02:26:02Z,4890000,103.0,142.0,1,left,T. Hardaway Jr. 17' step back Jump Shot (10 PTS) (J. Brunson 3 AST),"[203501, 1628973]",1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,17.55,Made,,,,,10.0,J. Brunson,1628973.0,3.0,,,,,,,
491,PT00M04.00S,2022-01-06T02:26:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,48.28431372549019,1610612744,70,67,2022-01-06T02:26:14Z,4910000,-9.0,13.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,1.59,Missed,,,,,,,,,,,,,,,
493,PT00M01.40S,2022-01-06T02:26:10.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,70,67,2022-01-06T02:26:14Z,4930000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,491.0,6.0,4.0,2.0,,,,,,,,,,,
494,PT00M00.00S,2022-01-06T02:26:12.4Z,3,REGULAR,3pt,Jump Shot,[],203493,40.02956636005256,15.441176470588236,1610612742,70,67,2022-01-06T02:30:43Z,4940000,173.0,324.0,1,left,MISS R. Bullock 36' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,,,,36.7,Missed,,,,,,,,,,,,,,,
495,PT00M00.00S,2022-01-06T02:26:15.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,70,67,2022-01-06T02:26:15Z,4950000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,
496,PT00M00.00S,2022-01-06T02:26:16.4Z,3,REGULAR,period,end,[],0,,,1610612742,70,67,2022-01-06T02:26:16Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612742,70,67,2022-01-06T02:29:45Z,4970000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,70,67,2022-01-06T02:29:45Z,4980000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612742,70,67,2022-01-06T02:29:45Z,4990000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612742,70,67,2022-01-06T02:29:45Z,5000000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612742,70,67,2022-01-06T02:29:45Z,5010000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-01-06T02:27:49.4Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612742,70,67,2022-01-06T02:29:45Z,5020000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-01-06T02:29:53.5Z,4,REGULAR,period,start,[],0,,,1610612742,70,67,2022-01-06T02:29:53Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M45.00S,2022-01-06T02:30:08.0Z,4,REGULAR,3pt,Jump Shot,[],203501,26.888961892247043,79.16666666666666,1610612742,70,67,2022-01-06T02:30:12Z,5040000,-146.0,200.0,1,left,MISS T. Hardaway Jr. 24' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,24.77,Missed,,,,,,,,,,,,,,,
505,PT11M41.00S,2022-01-06T02:30:12.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,70,67,2022-01-06T02:30:12Z,5050000,,,0,,S. Curry REBOUND (Off:0 Def:8),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,504.0,8.0,8.0,0.0,,,,,,,,,,,
506,PT11M19.00S,2022-01-06T02:30:38.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,70,67,2022-01-06T02:30:46Z,5060000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,
507,PT11M02.00S,2022-01-06T02:31:02.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,8.09789750328515,4.166666666666666,1610612742,73,67,2022-01-06T02:31:09Z,5070000,229.0,24.0,1,left,R. Bullock 3PT  (6 PTS) (L. Doncic 6 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,23.04,Made,,,,,6.0,L. Doncic,1629029.0,6.0,,,,,,,
509,PT10M48.00S,2022-01-06T02:31:20.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,73,67,2022-01-06T02:31:20Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M41.00S,2022-01-06T02:31:40.6Z,4,REGULAR,2pt,Jump Shot,[],201939,82.07950065703022,76.47058823529412,1610612744,73,67,2022-01-06T02:31:45Z,5100000,132.0,116.0,1,right,MISS S. Curry 17' Jump Shot,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,17.6,Missed,,,,,,,,,,,,,,,
511,PT10M40.00S,2022-01-06T02:31:41.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,73,67,2022-01-06T02:31:45Z,5110000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,510.0,6.0,6.0,0.0,,,,,,,,,,,
512,PT10M30.00S,2022-01-06T02:31:51.8Z,4,REGULAR,3pt,Jump Shot,[],1628467,28.465834428383708,75.24509803921569,1610612742,73,67,2022-01-06T02:31:57Z,5120000,-126.0,215.0,1,left,MISS M. Kleber 24' 3PT - blocked,"[1628467, 201939]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,24.94,Missed,,,,,,,,,,Curry,201939.0,,,,
513,PT10M30.00S,2022-01-06T02:31:51.8Z,4,REGULAR,block,,[],201939,,,1610612742,73,67,2022-01-06T02:31:53Z,5130000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M28.00S,2022-01-06T02:31:53.8Z,4,REGULAR,rebound,offensive,[],203493,,,1610612742,73,67,2022-01-06T02:31:57Z,5140000,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,512.0,3.0,2.0,1.0,,,,,,,,,,,
515,PT10M24.00S,2022-01-06T02:31:57.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,30.042706964520367,67.64705882352942,1610612742,73,67,2022-01-06T02:32:05Z,5150000,-88.0,230.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,24.62,Missed,,,,,,,,,,,,,,,
516,PT10M22.00S,2022-01-06T02:31:59.2Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,73,67,2022-01-06T02:32:05Z,5160000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,
517,PT10M15.00S,2022-01-06T02:32:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,93.9060446780552,47.30392156862745,1610612744,73,69,2022-01-06T02:32:11Z,5170000,-13.0,5.0,1,right,J. Toscano-Anderson driving Layup (7 PTS),[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,1.43,Made,,,,,7.0,,,,,,,,,,
518,PT10M05.00S,2022-01-06T02:32:19.4Z,4,REGULAR,foul,personal,[],1630228,,,1610612742,73,69,2022-01-06T02:32:37Z,5180000,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 1629029]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Doncic,1629029.0
520,PT10M05.00S,2022-01-06T02:32:27.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612742,73,69,2022-01-06T02:32:33Z,5200000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M05.00S,2022-01-06T02:32:27.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,73,69,2022-01-06T02:32:33Z,5210000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M58.00S,2022-01-06T02:32:47.8Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,73,69,2022-01-06T02:32:51Z,5220000,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1627780]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,3.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,
523,PT09M58.00S,2022-01-06T02:32:47.8Z,4,REGULAR,steal,,[],1627780,,,1610612744,73,69,2022-01-06T02:32:49Z,5230000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M55.00S,2022-01-06T02:32:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,93.64323258869908,52.69607843137255,1610612744,73,71,2022-01-06T02:32:57Z,5240000,13.0,7.0,1,right,G. Payton II running Layup (11 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,1.53,Made,,,,,11.0,S. Curry,201939.0,4.0,,,,,,,
