actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
559,PT03M46.00S,2021-11-30T02:39:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,15.062417871222076,49.754901960784316,1610612743,97,118,2021-11-30T02:39:40Z,5550000,1.0,89.0,1,left,N. Jokic 8' floating Jump Shot (24 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,,,,,,Made,24.0,,,,8.91,,,,,M. Morris,1628420.0,6.0,,,
561,PT03M39.00S,2021-11-30T02:39:42.8Z,4,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,97,118,2021-11-30T02:39:51Z,5570000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (5 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,1626302.0,,,,,,,5.0,,,,,,,,,,,,,
562,PT03M25.00S,2021-11-30T02:40:03.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,97,118,2021-11-30T02:40:03Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M14.00S,2021-11-30T02:40:27.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203999,24.52365308804205,40.68627450980392,1610612743,97,118,2021-11-30T02:40:34Z,5590000,47.0,178.0,1,left,MISS N. Jokic 18' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,18.4,,,,,,,,,,
564,PT03M09.00S,2021-11-30T02:40:33.4Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,97,118,2021-11-30T02:40:33Z,5600000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,563.0,5.0,5.0,0.0,,,,,,
565,PT03M01.00S,2021-11-30T02:40:41.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,73.66951379763469,15.686274509803921,1610612748,97,118,2021-11-30T02:40:46Z,5610000,-172.0,195.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Missed,,,,,25.98,,,,,,,,,,
566,PT02M57.00S,2021-11-30T02:40:45.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,97,118,2021-11-30T02:40:46Z,5620000,,,0,,N. Jokic REBOUND (Off:3 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,565.0,15.0,12.0,3.0,,,,,,
567,PT02M37.00S,2021-11-30T02:41:08.8Z,4,REGULAR,turnover,traveling,[],203932,,,1610612743,97,118,2021-11-30T02:41:22Z,5630000,,,0,,A. Gordon traveling TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,2.0,,,,,,,,,,,,,
568,PT02M25.00S,2021-11-30T02:41:29.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,70.64717477003943,18.627450980392158,1610612748,100,118,2021-11-30T02:41:54Z,5640000,-157.0,223.0,1,right,M. Strus 27' 3PT pullup bank (19 PTS) (K. Lowry 14 AST),"[1629622, 200768]",1610612748.0,MIA,pullup bank,,,Strus,M. Strus,,,,,,,,,,Made,19.0,,,,27.3,,,,,K. Lowry,200768.0,14.0,,,
570,PT01M59.00S,2021-11-30T02:41:55.0Z,4,REGULAR,2pt,Jump Shot,[],1628420,22.158344283837057,69.36274509803921,1610612743,100,120,2021-11-30T02:42:00Z,5660000,-97.0,156.0,1,left,M. Morris 18' pullup Jump Shot (11 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,,,,,,Made,11.0,,,,18.34,,,,,,,,,,
571,PT01M40.00S,2021-11-30T02:42:16.2Z,4,REGULAR,3pt,Jump Shot,[],1629216,94.56307490144546,95.83333333333334,1610612748,103,120,2021-11-30T02:42:21Z,5670000,229.0,-1.0,1,right,G. Vincent 3PT  (8 PTS) (P. Tucker 2 AST),"[1629216, 200782]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Made,8.0,,,,22.92,,,,,P. Tucker,200782.0,2.0,,,
573,PT01M40.00S,2021-11-30T02:42:26.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,103,120,2021-11-30T02:42:26Z,5690000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],200768,,,1610612743,103,120,2021-11-30T02:43:53Z,5700000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],1628389,,,1610612743,103,120,2021-11-30T02:43:53Z,5710000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],200782,,,1610612743,103,120,2021-11-30T02:43:53Z,5720000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,103,120,2021-11-30T02:43:53Z,5730000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],203999,,,1610612743,103,120,2021-11-30T02:43:53Z,5740000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],203932,,,1610612743,103,120,2021-11-30T02:43:53Z,5750000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],203115,,,1610612743,103,120,2021-11-30T02:43:53Z,5760000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,out,[],201145,,,1610612743,103,120,2021-11-30T02:43:53Z,5770000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1630209,,,1610612743,103,120,2021-11-30T02:43:53Z,5780000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1628997,,,1610612743,103,120,2021-11-30T02:43:53Z,5790000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1629644,,,1610612743,103,120,2021-11-30T02:43:53Z,5800000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1630267,,,1610612743,103,120,2021-11-30T02:43:53Z,5810000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1628427,,,1610612743,103,120,2021-11-30T02:43:53Z,5820000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,103,120,2021-11-30T02:43:53Z,5830000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1629626,,,1610612743,103,120,2021-11-30T02:43:53Z,5840000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT01M40.00S,2021-11-30T02:42:48.1Z,4,REGULAR,substitution,in,[],1630538,,,1610612743,103,120,2021-11-30T02:43:53Z,5850000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M16.00S,2021-11-30T02:44:17.1Z,4,REGULAR,2pt,Jump Shot,[],1630267,5.863994743758213,21.813725490196077,1610612743,103,120,2021-11-30T02:44:23Z,5860000,141.0,3.0,1,left,MISS F. Campazzo 14' pullup Shot,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,,,,14.09,,,,,,,,,,
591,PT01M12.00S,2021-11-30T02:44:21.1Z,4,REGULAR,rebound,defensive,[],1629644,,,1610612748,103,120,2021-11-30T02:44:23Z,5870000,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,590.0,1.0,1.0,0.0,,,,,,
592,PT01M11.00S,2021-11-30T02:44:25.0Z,4,REGULAR,foul,personal,[],1630538,,,1610612748,103,120,2021-11-30T02:46:50Z,5880000,,,0,,B. Hyland personal FOUL (3 PF),"[1630538, 1629216]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,2003.0,3.0,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,
594,PT01M11.00S,2021-11-30T02:44:36.6Z,4,REGULAR,substitution,out,[],1630538,,,1610612748,103,120,2021-11-30T02:44:41Z,5900000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M11.00S,2021-11-30T02:44:36.6Z,4,REGULAR,substitution,in,[],1630210,,,1610612748,103,120,2021-11-30T02:44:41Z,5910000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M04.00S,2021-11-30T02:44:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,71.96123521681997,21.813725490196077,1610612748,106,120,2021-11-30T02:44:53Z,5920000,-141.0,211.0,1,right,G. Vincent 25' 3PT  (11 PTS) (C. Martin 1 AST),"[1629216, 1628997]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Made,11.0,,,,25.38,,,,,C. Martin,1628997.0,1.0,,,
598,PT00M40.50S,2021-11-30T02:45:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,6.258212877792378,44.36274509803921,1610612743,106,120,2021-11-30T02:46:58Z,5940000,28.0,6.0,1,left,MISS V. Cancar driving Layup,[1628427],1610612743.0,DEN,driving,,,Cancar,V. Cancar,,,,,,,,,,Missed,,,,,2.89,,,,,,,,,,
599,PT00M40.50S,2021-11-30T02:45:16.2Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,106,120,2021-11-30T02:45:27Z,5950000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,598.0,1.0,1.0,0.0,,,,,,
600,PT00M34.10S,2021-11-30T02:45:22.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,84.1819973718791,45.83333333333333,1610612748,106,120,2021-11-30T02:45:33Z,5960000,-21.0,96.0,1,right,MISS C. Martin 9' driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,9.84,,,,,,,,,,
601,PT00M32.00S,2021-11-30T02:45:24.7Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,106,120,2021-11-30T02:45:33Z,5970000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,600.0,4.0,3.0,1.0,,,,,,
602,PT00M31.80S,2021-11-30T02:45:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,92.19776609724047,48.28431372549019,1610612748,108,120,2021-11-30T02:47:48Z,5980000,-9.0,21.0,1,right,C. Martin putback Layup (18 PTS),[1628997],1610612748.0,MIA,putback,,,Martin,C. Martin,,,,,,,,,,Made,18.0,,,,2.25,,,,,,,,,,
603,PT00M10.60S,2021-11-30T02:45:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630210,26.231931668856767,9.558823529411764,1610612743,108,120,2021-11-30T02:45:55Z,5990000,202.0,194.0,1,left,MISS M. Howard 28' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Missed,,,,,28.03,,,,,,,,,,
604,PT00M05.50S,2021-11-30T02:45:53.8Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,108,120,2021-11-30T02:45:55Z,6000000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,603.0,2.0,2.0,0.0,,,,,,
605,PT00M00.90S,2021-11-30T02:45:58.4Z,4,REGULAR,3pt,Jump Shot,[],1629216,64.09329829172142,47.33072916666667,1610612748,111,120,2021-11-30T02:46:08Z,6010000,-13.0,285.0,1,right,G. Vincent 28' 3PT step back (14 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,,,,,,Made,14.0,,,,28.53,,,,,,,,,,
606,PT00M00.00S,2021-11-30T02:46:08.5Z,4,REGULAR,period,end,[],0,,,1610612743,111,120,2021-11-30T02:46:08Z,6020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M00.00S,2021-11-30T02:46:18.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612743,111,120,2021-11-30T02:46:26Z,6030000,,,0,,,[],,,support,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,End Period - Good Basket,,
608,PT00M00.00S,2021-11-30T02:46:35.7Z,4,REGULAR,game,end,[],0,,,0,111,120,2021-11-30T02:46:35Z,6040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
