actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
548,PT08M38.00S,2022-01-24T01:07:25.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,66.44218134034165,28.921568627450984,1610612748,98,75,2022-01-24T01:07:30Z,5430000,-105.0,263.0,1,right,D. Robinson 28' 3PT  (21 PTS) (P. Tucker 5 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,28.32,Made,,,,,,,21.0,P. Tucker,200782.0,5.0,,,,,,,,,
550,PT08M26.00S,2022-01-24T01:07:41.3Z,4,REGULAR,foul,personal,[],1629216,,,1610612747,98,75,2022-01-24T01:07:59Z,5450000,,,0,,G. Vincent personal FOUL (3 PF),"[1629216, 202340]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1627963.0,,,,,,,,3.0,1.0,Bradley,202340.0,,,
552,PT08M26.00S,2022-01-24T01:07:47.6Z,4,REGULAR,substitution,out,[],200782,,,1610612747,98,75,2022-01-24T01:07:57Z,5470000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M26.00S,2022-01-24T01:07:47.6Z,4,REGULAR,substitution,out,[],1629622,,,1610612747,98,75,2022-01-24T01:07:57Z,5480000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M26.00S,2022-01-24T01:07:47.6Z,4,REGULAR,substitution,in,[],1628389,,,1610612747,98,75,2022-01-24T01:07:57Z,5490000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M26.00S,2022-01-24T01:07:47.6Z,4,REGULAR,substitution,in,[],202710,,,1610612747,98,75,2022-01-24T01:07:57Z,5500000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M09.00S,2022-01-24T01:08:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.1268068331143235,52.450980392156865,1610612747,98,77,2022-01-24T01:08:26Z,5510000,-12.0,5.0,1,left,L. James driving Layup (26 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,1.33,Made,,,,,,,26.0,,,,,,,,,,,,
557,PT07M53.00S,2022-01-24T01:08:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,81.8166885676741,41.42156862745098,1610612748,98,77,2022-01-24T01:08:45Z,5520000,-43.0,118.0,1,right,MISS C. Martin 12' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,12.59,Missed,,,,,,,,,,,,,,,,,,,
558,PT07M51.00S,2022-01-24T01:08:39.9Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,98,77,2022-01-24T01:08:45Z,5530000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,557.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
559,PT07M44.00S,2022-01-24T01:08:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.652431011826544,41.66666666666667,1610612747,98,77,2022-01-24T01:09:08Z,5540000,42.0,10.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1628389]",1610612747.0,LAL,driving,,,James,L. James,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,Adebayo,1628389.0
560,PT07M44.00S,2022-01-24T01:08:47.8Z,4,REGULAR,block,,[],1628389,,,1610612747,98,77,2022-01-24T01:08:50Z,5550000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M44.00S,2022-01-24T01:08:47.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,98,77,2022-01-24T01:09:08Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,,
562,PT07M44.00S,2022-01-24T01:08:53.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,98,77,2022-01-24T01:08:53Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M44.00S,2022-01-24T01:09:17.4Z,4,REGULAR,foul,personal,[],1629216,,,1610612747,98,77,2022-01-24T01:09:31Z,5580000,,,0,,G. Vincent personal FOUL (4 PF),"[1629216, 2544]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1627963.0,,,,,,,,4.0,1.0,James,2544.0,,,
565,PT07M40.00S,2022-01-24T01:09:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612747,98,77,2022-01-24T01:09:52Z,5600000,,,0,,D. Robinson personal FOUL (3 PF) (Reaves 2 FT),"[1629130, 1630559]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,1627963.0,,,,,,,,3.0,0.0,Reaves,1630559.0,,,
567,PT07M40.00S,2022-01-24T01:10:05.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630559,,,1610612747,98,78,2022-01-24T01:10:05Z,5620000,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
568,PT07M40.00S,2022-01-24T01:10:09.9Z,4,REGULAR,substitution,out,[],2544,,,1610612747,98,78,2022-01-24T01:10:18Z,5630000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M40.00S,2022-01-24T01:10:09.9Z,4,REGULAR,substitution,in,[],201566,,,1610612747,98,78,2022-01-24T01:10:18Z,5640000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M40.00S,2022-01-24T01:10:27.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630559,,,1610612747,98,79,2022-01-24T01:10:27Z,5650000,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
571,PT07M27.00S,2022-01-24T01:10:45.3Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,98,79,2022-01-24T01:10:50Z,5660000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (3 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,1627963.0,3.0,,,,,,,,,,,,,
572,PT07M10.00S,2022-01-24T01:11:10.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,31.882391590013142,32.84313725490196,1610612747,98,82,2022-01-24T01:11:17Z,5670000,86.0,247.0,1,left,T. Horton-Tucker 26' 3PT  (5 PTS) (R. Westbrook 8 AST),"[1629659, 201566]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.17,Made,,,,,,,5.0,R. Westbrook,201566.0,8.0,,,,,,,,,
574,PT07M08.00S,2022-01-24T01:11:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,98,82,2022-01-24T01:11:15Z,5690000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M08.00S,2022-01-24T01:13:33.7Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,98,82,2022-01-24T01:14:07Z,5700000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M08.00S,2022-01-24T01:13:33.7Z,4,REGULAR,substitution,out,[],1630559,,,1610612748,98,82,2022-01-24T01:14:07Z,5710000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M08.00S,2022-01-24T01:13:33.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,98,82,2022-01-24T01:14:07Z,5720000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M08.00S,2022-01-24T01:13:33.7Z,4,REGULAR,substitution,in,[],2544,,,1610612748,98,82,2022-01-24T01:14:07Z,5730000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M52.00S,2022-01-24T01:14:29.9Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612748,98,82,2022-01-24T01:14:35Z,5740000,,,0,,R. Westbrook shooting personal FOUL (5 PF) (Martin 2 FT),"[201566, 1628997]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,1627963.0,,,,,,,,5.0,1.0,Martin,1628997.0,,,
581,PT06M52.00S,2022-01-24T01:14:52.9Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,99,82,2022-01-24T01:14:52Z,5760000,,,0,,C. Martin Free Throw 1 of 2 (12 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
582,PT06M52.00S,2022-01-24T01:15:09.7Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,100,82,2022-01-24T01:15:09Z,5770000,,,0,,C. Martin Free Throw 2 of 2 (13 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
583,PT06M41.00S,2022-01-24T01:15:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.046649145860711,46.32352941176471,1610612747,100,82,2022-01-24T01:15:36Z,5780000,18.0,14.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
584,PT06M37.00S,2022-01-24T01:15:33.4Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,100,82,2022-01-24T01:15:36Z,5790000,,,0,,J. Butler REBOUND (Off:0 Def:10),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,583.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
585,PT06M17.00S,2022-01-24T01:15:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,91.80354796320631,59.31372549019608,1610612748,100,82,2022-01-24T01:15:58Z,5800000,47.0,25.0,1,right,MISS G. Vincent cutting Layup,[1629216],1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
586,PT06M15.00S,2022-01-24T01:15:54.6Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,100,82,2022-01-24T01:15:58Z,5810000,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,585.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
587,PT06M13.00S,2022-01-24T01:15:59.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612747,100,82,2022-01-24T01:16:12Z,5820000,,,0,,C. Martin shooting personal FOUL (3 PF) (Johnson 2 FT),"[1628997, 1626169]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,203592.0,,,,,,,,3.0,1.0,Johnson,1626169.0,,,
589,PT06M13.00S,2022-01-24T01:16:22.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626169,,,1610612747,100,83,2022-01-24T01:16:22Z,5840000,,,0,,S. Johnson Free Throw 1 of 2 (6 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
590,PT06M13.00S,2022-01-24T01:16:36.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626169,,,1610612747,100,84,2022-01-24T01:16:36Z,5850000,,,0,,S. Johnson Free Throw 2 of 2 (7 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
591,PT05M59.00S,2022-01-24T01:16:53.5Z,4,REGULAR,3pt,Jump Shot,[],202710,90.09526938239159,3.6764705882352944,1610612748,100,84,2022-01-24T01:16:58Z,5860000,-232.0,41.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
592,PT05M55.00S,2022-01-24T01:16:57.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,84,2022-01-24T01:16:58Z,5870000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,591.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
593,PT05M49.00S,2022-01-24T01:17:03.2Z,4,REGULAR,3pt,Jump Shot,[],201566,6.652431011826544,2.941176470588235,1610612747,100,84,2022-01-24T01:17:09Z,5880000,235.0,10.0,1,left,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
594,PT05M44.00S,2022-01-24T01:17:08.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,100,84,2022-01-24T01:17:09Z,5890000,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,593.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
595,PT05M24.00S,2022-01-24T01:17:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.32917214191852,46.07843137254902,1610612748,100,84,2022-01-24T01:17:31Z,5900000,-20.0,20.0,1,right,MISS C. Martin cutting Layup,[1628997],1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
596,PT05M22.00S,2022-01-24T01:17:29.3Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,84,2022-01-24T01:17:31Z,5910000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,595.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
597,PT05M19.00S,2022-01-24T01:17:32.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626169,4.418528252299605,95.34313725490196,1610612747,100,84,2022-01-24T01:17:44Z,5920000,-227.0,-11.0,1,left,MISS S. Johnson 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
598,PT05M17.00S,2022-01-24T01:17:34.8Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,100,84,2022-01-24T01:17:44Z,5930000,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,597.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
599,PT05M14.00S,2022-01-24T01:17:37.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,7.178055190538765,48.28431372549019,1610612747,100,86,2022-01-24T01:17:55Z,5940000,9.0,15.0,1,left,R. Westbrook putback Layup (17 PTS),[201566],1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,1.73,Made,,,,,,,17.0,,,,,,,,,,,,
600,PT05M05.00S,2022-01-24T01:17:49.3Z,4,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612748,100,86,2022-01-24T01:18:02Z,5950000,,,0,,S. Johnson shooting personal FOUL (2 PF) (Butler 2 FT),"[1626169, 202710]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,203592.0,,,,,,,,2.0,0.0,Butler,202710.0,,,
602,PT05M05.00S,2022-01-24T01:18:16.9Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,101,86,2022-01-24T01:18:16Z,5970000,,,0,,J. Butler Free Throw 1 of 2 (19 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
603,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,101,86,2022-01-24T01:18:27Z,5980000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,101,86,2022-01-24T01:18:27Z,5990000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,out,[],1626169,,,1610612748,101,86,2022-01-24T01:18:27Z,6000000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,in,[],200782,,,1610612748,101,86,2022-01-24T01:18:27Z,6010000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,101,86,2022-01-24T01:18:27Z,6020000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M05.00S,2022-01-24T01:18:17.6Z,4,REGULAR,substitution,in,[],2546,,,1610612748,101,86,2022-01-24T01:18:27Z,6030000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M05.00S,2022-01-24T01:18:41.5Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,102,86,2022-01-24T01:18:41Z,6040000,,,0,,J. Butler Free Throw 2 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
610,PT04M56.00S,2022-01-24T01:19:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,8.754927726675426,53.18627450980392,1610612747,102,88,2022-01-24T01:19:34Z,6050000,-16.0,30.0,1,left,R. Westbrook driving bank Jump Shot (19 PTS),[201566],1610612747.0,LAL,driving bank,,,Westbrook,R. Westbrook,,,,,3.38,Made,,,,,,,19.0,,,,,,,,,,,,
611,PT04M56.00S,2022-01-24T01:19:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628389,,,1610612747,102,88,2022-01-24T01:19:07Z,6060000,,,0,,B. Adebayo shooting personal FOUL (5 PF) (Westbrook 1 FT),"[1628389, 201566]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,203592.0,,,,,,,,5.0,0.0,Westbrook,201566.0,,,
613,PT04M56.00S,2022-01-24T01:19:21.8Z,4,REGULAR,substitution,out,[],1628389,,,1610612747,102,88,2022-01-24T01:19:34Z,6080000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M56.00S,2022-01-24T01:19:21.8Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,102,88,2022-01-24T01:19:34Z,6090000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M56.00S,2022-01-24T01:19:39.6Z,4,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,102,89,2022-01-24T01:19:39Z,6100000,,,0,,R. Westbrook Free Throw 1 of 1 (20 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
616,PT04M38.00S,2022-01-24T01:20:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,93.64323258869908,2.941176470588235,1610612748,102,89,2022-01-24T01:20:04Z,6110000,-235.0,7.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
617,PT04M34.00S,2022-01-24T01:20:04.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,102,89,2022-01-24T01:20:04Z,6120000,,,0,,L. James REBOUND (Off:1 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,616.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
618,PT04M30.00S,2022-01-24T01:20:09.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612747,102,89,2022-01-24T01:20:20Z,6130000,,,0,,D. Robinson personal FOUL (4 PF) (Bradley 2 FT),"[1629130, 202340]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,1627963.0,,,,,,,,4.0,0.0,Bradley,202340.0,,,
620,PT04M30.00S,2022-01-24T01:20:29.0Z,4,REGULAR,freethrow,1 of 2,[],202340,,,1610612747,102,89,2022-01-24T01:20:29Z,6150000,,,0,,MISS A. Bradley Free Throw 1 of 2,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
621,PT04M30.00S,2022-01-24T01:20:29.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,102,89,2022-01-24T01:20:29Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,620.0,,,,,,,,,,,,,,,,,,
622,PT04M30.00S,2022-01-24T01:20:41.8Z,4,REGULAR,freethrow,2 of 2,[],202340,,,1610612747,102,90,2022-01-24T01:20:41Z,6170000,,,0,,A. Bradley Free Throw 2 of 2 (12 PTS),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
623,PT04M18.00S,2022-01-24T01:20:55.8Z,4,REGULAR,3pt,Jump Shot,[],202710,67.49342969776609,37.00980392156863,1610612748,102,90,2022-01-24T01:21:03Z,6180000,-65.0,253.0,1,right,MISS J. Butler 26' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
624,PT04M13.00S,2022-01-24T01:21:00.8Z,4,REGULAR,rebound,offensive,[],1629130,,,1610612748,102,90,2022-01-24T01:21:03Z,6190000,,,0,,D. Robinson REBOUND (Off:1 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,623.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
625,PT04M10.00S,2022-01-24T01:21:44.0Z,4,REGULAR,jumpball,recovered,[],201566,,,1610612748,102,90,2022-01-24T01:21:44Z,6200000,,,0,,Jump Ball L. James vs. D. Robinson: Tip to R. Westbrook,"[201566, 2544, 1629130]",1610612747.0,LAL,heldball,R. Westbrook,201566.0,Westbrook,R. Westbrook,James,2544.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,,,,,
628,PT04M10.00S,2022-01-24T01:21:44.0Z,4,REGULAR,turnover,lost ball,[],1629130,,,1610612748,102,90,2022-01-24T01:21:44Z,6230000,,,0,,D. Robinson lost ball TURNOVER (3 TO),"[1629130, 2544]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,3.0,,,,,James,2544.0,,,,,,,
629,PT04M10.00S,2022-01-24T01:21:44.0Z,4,REGULAR,steal,,[],2544,,,1610612747,102,90,2022-01-24T01:21:44Z,6240000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M06.00S,2022-01-24T01:21:47.6Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612747,102,90,2022-01-24T01:21:56Z,6250000,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 200782]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,3.0,,,,,Tucker,200782.0,,,,,,,
631,PT04M06.00S,2022-01-24T01:21:47.6Z,4,REGULAR,steal,,[],200782,,,1610612748,102,90,2022-01-24T01:30:33Z,6260000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M02.00S,2022-01-24T01:21:55.3Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612748,102,90,2022-01-24T01:22:05Z,6270000,,,0,,L. James shooting personal FOUL (3 PF) (Vincent 2 FT),"[2544, 1629216]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,203592.0,,,,,,,,3.0,0.0,Vincent,1629216.0,,,
634,PT04M02.00S,2022-01-24T01:22:26.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,102,90,2022-01-24T01:22:26Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M02.00S,2022-01-24T01:22:46.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629216,,,1610612748,103,90,2022-01-24T01:22:46Z,6300000,,,0,,G. Vincent Free Throw 1 of 2 (10 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
636,PT04M02.00S,2022-01-24T01:23:02.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629216,,,1610612748,104,90,2022-01-24T01:23:02Z,6310000,,,0,,G. Vincent Free Throw 2 of 2 (11 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
637,PT03M53.00S,2022-01-24T01:23:16.1Z,4,REGULAR,3pt,Jump Shot,[],202340,32.013797634691194,28.431372549019606,1610612747,104,93,2022-01-24T01:32:35Z,6320000,108.0,248.0,1,left,A. Bradley 27' 3PT pullup (15 PTS),[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,27.08,Made,,,,,,,15.0,,,,,,,,,,,,
639,PT03M52.00S,2022-01-24T01:23:21.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,104,93,2022-01-24T01:23:22Z,6340000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
