actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
552,PT02M00.00S,2022-03-29T01:35:40.1Z,4,REGULAR,turnover,3-second-violation,[],2617,,,1610612748,119,95,2022-03-29T01:35:47Z,5430000,,,0,,U. Haslem 3-second-violation TURNOVER (1 TO),[2617],1610612748.0,MIA,,,,,,,,,Haslem,U. Haslem,,,,,201638.0,,,,,,,,,1.0,,,,
553,PT01M48.00S,2022-03-29T01:35:59.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,17.296320630749015,96.81372549019608,1610612758,119,95,2022-03-29T01:36:04Z,5440000,-234.0,110.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,,,,25.87,Missed,Metu,C. Metu,,,,,,,,,,,,,,,,,,
554,PT01M45.00S,2022-03-29T01:36:02.4Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,119,95,2022-03-29T01:36:04Z,5450000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,,,,,,Yurtseven,O. Yurtseven,553.0,1.0,1.0,0.0,,,,,,,,,,,,,,
555,PT01M30.00S,2022-03-29T01:36:17.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,80.6340341655716,54.41176470588235,1610612748,119,95,2022-03-29T01:36:42Z,5460000,22.0,130.0,1,right,MISS M. Strus 13' step back Shot,[1629622],1610612748.0,MIA,step back,,,,,,13.14,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
556,PT01M26.00S,2022-03-29T01:36:21.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,119,95,2022-03-29T01:36:22Z,5470000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,555.0,3.0,2.0,1.0,,,,,,,,,,,,,,
557,PT01M19.00S,2022-03-29T01:36:28.5Z,4,REGULAR,3pt,Jump Shot,[],1629002,18.347568988173457,93.87254901960785,1610612758,119,95,2022-03-29T01:36:33Z,5480000,-219.0,120.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,,,,25.01,Missed,Metu,C. Metu,,,,,,,,,,,,,,,,,,
558,PT01M16.00S,2022-03-29T01:36:31.5Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,119,95,2022-03-29T01:36:33Z,5490000,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,,,,,,Highsmith,H. Highsmith,557.0,1.0,1.0,0.0,,,,,,,,,,,,,,
559,PT01M00.00S,2022-03-29T01:36:47.5Z,4,REGULAR,3pt,Jump Shot,[],2617,95.0886990801577,98.0392156862745,1610612748,119,95,2022-03-29T01:36:53Z,5500000,240.0,-6.0,1,right,MISS U. Haslem 24' 3PT,[2617],1610612748.0,MIA,,,,,,,24.03,Missed,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,
560,PT00M58.00S,2022-03-29T01:36:49.5Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,119,95,2022-03-29T01:36:53Z,5510000,,,0,,C. Metu REBOUND (Off:0 Def:9),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,559.0,9.0,9.0,0.0,,,,,,,,,,,,,,
561,PT00M53.40S,2022-03-29T01:36:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,53.67647058823529,1610612758,119,97,2022-03-29T01:37:00Z,5520000,-18.0,8.0,1,left,D. Mitchell driving Layup (21 PTS),[1630558],1610612758.0,SAC,driving,,,,,,1.99,Made,Mitchell,D. Mitchell,,,,,,,,,,21.0,,,,,,,,
562,PT00M39.80S,2022-03-29T01:37:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2617,95.48291721419186,51.9607843137255,1610612748,121,97,2022-03-29T01:37:16Z,5530000,10.0,-10.0,1,right,U. Haslem cutting Layup (2 PTS) (M. Strus 2 AST),"[2617, 1629622]",1610612748.0,MIA,cutting,,,,,,1.4,Made,Haslem,U. Haslem,,,,,,,,,,2.0,M. Strus,1629622.0,2.0,,,,,
564,PT00M31.30S,2022-03-29T01:37:22.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,32.14520367936925,49.26470588235294,1610612758,121,100,2022-03-29T01:37:26Z,5550000,4.0,250.0,1,left,D. DiVincenzo 24' 3PT step back (12 PTS),[1628978],1610612758.0,SAC,step back,,,,,,24.97,Made,DiVincenzo,D. DiVincenzo,,,,,,,,,,12.0,,,,,,,,
565,PT00M10.70S,2022-03-29T01:37:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,91.93495400788436,97.05882352941177,1610612748,121,100,2022-03-29T01:40:24Z,5560000,235.0,23.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,,,,23.65,Missed,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
566,PT00M08.70S,2022-03-29T01:37:50.1Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612748,121,100,2022-03-29T01:40:24Z,5570000,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612748.0,MIA,,,,,,,,,Yurtseven,O. Yurtseven,565.0,2.0,1.0,1.0,,,,,,,,,,,,,,
571,PT00M08.50S,2022-03-29T01:37:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,92.59198423127464,50.73529411764706,1610612748,121,100,2022-03-29T01:42:16Z,5575000,4.0,17.0,1,right,MISS O. Yurtseven tip Layup,[1630209],1610612748.0,MIA,tip,,,,,,1.75,Missed,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,
572,PT00M07.90S,2022-03-29T01:37:49.7Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612748,121,100,2022-03-29T01:42:16Z,5577500,,,0,,O. Yurtseven REBOUND (Off:2 Def:1),[1630209],1610612748.0,MIA,,,,,,,,,Yurtseven,O. Yurtseven,571.0,3.0,1.0,2.0,,,,,,,,,,,,,,
567,PT00M05.90S,2022-03-29T01:37:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,93.38042049934296,48.03921568627451,1610612748,123,100,2022-03-29T01:39:30Z,5580000,-10.0,10.0,1,right,O. Yurtseven putback Layup (2 PTS),[1630209],1610612748.0,MIA,putback,,,,,,1.38,Made,Yurtseven,O. Yurtseven,,,,,,,,,,2.0,,,,,,,,
568,PT00M01.00S,2022-03-29T01:37:59.5Z,4,REGULAR,3pt,Jump Shot,[],203200,7.178055190538765,1.2254901960784315,1610612758,123,100,2022-03-29T01:38:07Z,5590000,244.0,15.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,,,,24.44,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
569,PT00M01.00S,2022-03-29T01:37:59.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,123,100,2022-03-29T01:38:07Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,
570,PT00M00.00S,2022-03-29T01:38:36.4Z,4,REGULAR,period,end,[],0,,,1610612758,123,100,2022-03-29T01:38:36Z,5610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT00M00.00S,2022-03-29T01:40:21.4Z,4,REGULAR,game,end,[],0,,,0,123,100,2022-03-29T01:40:21Z,5620000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
