actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
95,PT04M33.00S,2022-02-27T01:26:44.2Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,12,26,2022-02-27T01:26:44Z,940000,,,0,,T. Herro Free Throw 2 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,,,,,Made,Herro,T. Herro,,1.0,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2022-02-27T01:27:02.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,70.12155059132719,77.69607843137256,1610612759,12,26,2022-02-27T01:27:07Z,950000,138.0,228.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612759.0,SAS,,,,,,,26.71,Missed,Landale,J. Landale,,,,,,,,,,,,,,,,,,,
97,PT04M12.00S,2022-02-27T01:27:06.8Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,12,26,2022-02-27T01:27:07Z,960000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,96.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
98,PT04M06.00S,2022-02-27T01:27:12.3Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,12,26,2022-02-27T01:27:17Z,970000,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 1629719]",1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,1.0,,,,,Cacok,1629719.0,,,
99,PT04M06.00S,2022-02-27T01:27:12.3Z,1,REGULAR,steal,,[],1629719,,,1610612759,12,26,2022-02-27T01:27:14Z,980000,,,0,,D. Cacok STEAL (1 STL),[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,
100,PT04M02.00S,2022-02-27T01:27:16.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,93.38042049934296,50.49019607843137,1610612759,12,28,2022-02-27T01:27:23Z,990000,2.0,10.0,1,right,L. Walker IV running DUNK (5 PTS) (D. Cacok 1 AST),"[1629022, 1629719]",1610612759.0,SAS,running,,,,,,1.0,Made,Walker IV,L. Walker IV,,5.0,D. Cacok,1629719.0,1.0,,,,,,,,,,,,,,
102,PT03M47.00S,2022-02-27T01:27:30.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,29.901960784313726,1610612748,15,28,2022-02-27T01:27:36Z,1010000,100.0,250.0,1,left,T. Herro 26' 3PT step back (4 PTS),[1629639],1610612748.0,MIA,step back,,,,,,26.92,Made,Herro,T. Herro,,4.0,,,,,,,,,,,,,,,,,
104,PT03M32.00S,2022-02-27T01:27:45.7Z,1,REGULAR,2pt,Jump Shot,[],1629022,77.4802890932983,60.29411764705882,1610612759,15,28,2022-02-27T01:27:59Z,1030000,51.0,159.0,1,right,MISS L. Walker IV 16' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,,,,16.73,Missed,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
105,PT03M29.00S,2022-02-27T01:27:48.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,15,28,2022-02-27T01:27:59Z,1040000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,,,,,,Martin,C. Martin,104.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
106,PT03M19.00S,2022-02-27T01:27:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,9.017739816031538,48.529411764705884,1610612748,17,28,2022-02-27T01:28:07Z,1050000,7.0,32.0,1,left,J. Butler driving bank Jump Shot (10 PTS),[202710],1610612748.0,MIA,driving bank,,,,,,3.31,Made,Butler,J. Butler,,10.0,,,,,,,,,,,,,,,,,
108,PT03M19.00S,2022-02-27T01:28:07.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,17,28,2022-02-27T01:28:07Z,1070000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2022-02-27T01:31:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629719,86.5473061760841,58.08823529411765,1610612759,17,30,2022-02-27T01:31:17Z,1080000,40.0,74.0,1,right,D. Cacok 8' driving floating Jump Shot (2 PTS),[1629719],1610612759.0,SAS,driving floating,,,,,,8.43,Made,Cacok,D. Cacok,,2.0,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2022-02-27T01:31:34.0Z,1,REGULAR,3pt,Jump Shot,[],202710,30.699737187910642,27.450980392156865,1610612748,20,30,2022-02-27T01:31:39Z,1090000,113.0,236.0,1,left,J. Butler 26' 3PT step back (13 PTS),[202710],1610612748.0,MIA,step back,,,,,,26.16,Made,Butler,J. Butler,,13.0,,,,,,,,,,,,,,,,,
111,PT02M35.00S,2022-02-27T01:31:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,90.75229960578186,54.90196078431373,1610612759,20,32,2022-02-27T01:31:55Z,1100000,25.0,34.0,1,right,J. Landale driving floating Jump Shot (2 PTS) (J. Primo 1 AST),"[1629111, 1630563]",1610612759.0,SAS,driving floating,,,,,,4.22,Made,Landale,J. Landale,,2.0,J. Primo,1630563.0,1.0,,,,,,,,,,,,,,
113,PT02M35.00S,2022-02-27T01:31:46.6Z,1,REGULAR,foul,personal,['1freethrow'],202710,,,1610612759,20,32,2022-02-27T01:32:01Z,1120000,,,0,,J. Butler shooting personal FOUL (1 PF) (Landale 1 FT),"[202710, 1629111]",1610612748.0,MIA,shooting,,,,,,,,Butler,J. Butler,,,,,,,,,1626301.0,,1.0,0.0,Landale,1629111.0,,,,,
115,PT02M35.00S,2022-02-27T01:31:57.7Z,1,REGULAR,substitution,out,[],1629022,,,1610612759,20,32,2022-02-27T01:32:49Z,1140000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2022-02-27T01:31:57.7Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,20,32,2022-02-27T01:32:49Z,1150000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2022-02-27T01:32:11.7Z,1,REGULAR,freethrow,1 of 1,[],1629111,,,1610612759,20,33,2022-02-27T01:32:11Z,1160000,,,0,,J. Landale Free Throw 1 of 1 (3 PTS),[1629111],1610612759.0,SAS,,,,,,,,Made,Landale,J. Landale,,3.0,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2022-02-27T01:32:22.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,21.50131406044678,9.313725490196079,1610612748,23,33,2022-02-27T01:32:32Z,1170000,203.0,150.0,1,left,G. Vincent 25' 3PT step back (3 PTS),[1629216],1610612748.0,MIA,step back,,,,,,25.25,Made,Vincent,G. Vincent,,3.0,,,,,,,,,,,,,,,,,
119,PT02M09.00S,2022-02-27T01:32:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629719,83.52496714848883,50.73529411764706,1610612759,23,35,2022-02-27T01:32:43Z,1180000,4.0,102.0,1,right,D. Cacok 10' driving floating Jump Shot (4 PTS) (T. Jones 4 AST),"[1629719, 1630200]",1610612759.0,SAS,driving floating,,,,,,10.25,Made,Cacok,D. Cacok,,4.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
121,PT01M48.00S,2022-02-27T01:32:57.7Z,1,REGULAR,2pt,Jump Shot,[],1629639,19.267411300919843,26.225490196078432,1610612748,25,35,2022-02-27T01:33:03Z,1200000,119.0,129.0,1,left,T. Herro 17' pullup Jump Shot (6 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,pullup,,,,,,17.51,Made,Herro,T. Herro,,6.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
123,PT01M29.00S,2022-02-27T01:33:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630563,96.92838370565046,96.56862745098039,1610612759,25,35,2022-02-27T01:33:23Z,1220000,233.0,-24.0,1,right,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,,,,23.4,Missed,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2022-02-27T01:33:20.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,25,35,2022-02-27T01:33:23Z,1230000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,123.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
125,PT01M09.00S,2022-02-27T01:33:37.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203473,12.171484888304862,60.049019607843135,1610612748,25,35,2022-02-27T01:33:43Z,1240000,-50.0,62.0,1,left,MISS D. Dedmon 7' turnaround Hook,[203473],1610612748.0,MIA,turnaround,,,,,,7.97,Missed,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,
126,PT01M07.00S,2022-02-27T01:33:39.3Z,1,REGULAR,rebound,defensive,[],1629719,,,1610612759,25,35,2022-02-27T01:33:43Z,1250000,,,0,,D. Cacok REBOUND (Off:0 Def:1),[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,125.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
127,PT01M01.00S,2022-02-27T01:33:45.8Z,1,REGULAR,2pt,Jump Shot,[],1630563,87.86136662286465,23.774509803921568,1610612759,25,35,2022-02-27T01:33:51Z,1260000,-131.0,62.0,1,right,MISS J. Primo 14' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,,,,14.49,Missed,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
128,PT00M58.20S,2022-02-27T01:33:48.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,25,35,2022-02-27T01:33:51Z,1270000,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,127.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
129,PT00M48.30S,2022-02-27T01:33:59.0Z,1,REGULAR,2pt,Jump Shot,[],202710,5.601182654402102,27.941176470588236,1610612748,25,35,2022-02-27T01:34:06Z,1280000,110.0,0.0,1,left,MISS J. Butler 11' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,,,,11.03,Missed,Butler,J. Butler,,,,,,,,,,,,,,,,,,,
130,PT00M45.50S,2022-02-27T01:34:01.8Z,1,REGULAR,rebound,defensive,[],1629719,,,1610612759,25,35,2022-02-27T01:34:06Z,1290000,,,0,,D. Cacok REBOUND (Off:0 Def:2),[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,129.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
131,PT00M35.90S,2022-02-27T01:34:11.4Z,1,REGULAR,3pt,Jump Shot,[],1630563,92.59198423127464,4.6568627450980395,1610612759,25,38,2022-02-27T01:34:19Z,1300000,-227.0,17.0,1,right,J. Primo 3PT  (3 PTS) (J. Richardson 1 AST),"[1630563, 1626196]",1610612759.0,SAS,,,,,,,22.73,Made,Primo,J. Primo,,3.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
133,PT00M20.00S,2022-02-27T01:34:30.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,32.14520367936925,30.14705882352941,1610612748,25,38,2022-02-27T01:34:36Z,1320000,99.0,250.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,,,,26.87,Missed,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,
134,PT00M16.10S,2022-02-27T01:34:34.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,25,38,2022-02-27T01:34:34Z,1330000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,133.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
135,PT00M15.30S,2022-02-27T01:34:36.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629111,93.24901445466492,50.0,1610612759,25,40,2022-02-27T01:34:43Z,1340000,0.0,11.0,1,right,J. Landale DUNK (5 PTS) (T. Jones 5 AST),"[1629111, 1630200]",1610612759.0,SAS,,,,,,,1.1,Made,Landale,J. Landale,,5.0,T. Jones,1630200.0,5.0,,,,,,,,,,,,,,
137,PT00M00.50S,2022-02-27T01:34:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,19.136005256241788,3.9215686274509802,1610612748,25,40,2022-02-27T01:35:00Z,1360000,230.0,127.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,,,,26.33,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
138,PT00M00.50S,2022-02-27T01:34:57.4Z,1,REGULAR,rebound,offensive,[],203473,,,1610612748,25,40,2022-02-27T01:34:57Z,1370000,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,137.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
139,PT00M00.50S,2022-02-27T01:34:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,8.229303547963205,45.588235294117645,1610612748,27,40,2022-02-27T01:35:08Z,1380000,22.0,25.0,1,left,D. Dedmon putback Layup (2 PTS),[203473],1610612748.0,MIA,putback,,,,,,3.33,Made,Dedmon,D. Dedmon,,2.0,,,,,,,,,,,,,,,,,
140,PT00M00.50S,2022-02-27T01:35:04.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626196,,,1610612748,27,40,2022-02-27T01:35:13Z,1390000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Dedmon 1 FT),"[1626196, 203473]",1610612759.0,SAS,shooting,,,,,,,,Richardson,J. Richardson,,,,,,,,,1626301.0,,2.0,0.0,Dedmon,203473.0,,,,,
142,PT00M00.50S,2022-02-27T01:35:22.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203473,,,1610612748,28,40,2022-02-27T01:35:22Z,1410000,,,0,,D. Dedmon Free Throw 1 of 1 (3 PTS),[203473],1610612748.0,MIA,,,,,,,,Made,Dedmon,D. Dedmon,,3.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2022-02-27T01:35:34.7Z,1,REGULAR,period,end,[],0,,,1610612759,28,40,2022-02-27T01:35:34Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612759,28,40,2022-02-27T01:38:02Z,1430000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,28,40,2022-02-27T01:38:02Z,1440000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,out,['startperiod'],1630563,,,1610612759,28,40,2022-02-27T01:38:02Z,1450000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,out,['startperiod'],1629719,,,1610612759,28,40,2022-02-27T01:38:02Z,1460000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,in,['startperiod'],200768,,,1610612759,28,40,2022-02-27T01:38:02Z,1470000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,28,40,2022-02-27T01:38:02Z,1480000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,28,40,2022-02-27T01:38:02Z,1490000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-27T01:37:40.7Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,28,40,2022-02-27T01:38:02Z,1500000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-27T01:38:08.6Z,2,REGULAR,period,start,[],0,,,1610612748,28,40,2022-02-27T01:38:08Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M45.00S,2022-02-27T01:38:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,9.543363994743759,54.166666666666664,1610612748,30,40,2022-02-27T01:38:28Z,1520000,-21.0,37.0,1,left,D. Dedmon alley-oop Layup (5 PTS) (T. Herro 1 AST),"[203473, 1629639]",1610612748.0,MIA,alley-oop,,,,,,4.26,Made,Dedmon,D. Dedmon,,5.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
155,PT11M28.00S,2022-02-27T01:38:42.0Z,2,REGULAR,turnover,bad pass,[],1629111,,,1610612759,30,40,2022-02-27T01:38:47Z,1540000,,,0,,J. Landale bad pass TURNOVER (1 TO),"[1629111, 1628997]",1610612759.0,SAS,,,,,,,,,Landale,J. Landale,,,,,,,,,,1.0,,,,,Martin,1628997.0,,,
156,PT11M28.00S,2022-02-27T01:38:42.0Z,2,REGULAR,steal,,[],1628997,,,1610612748,30,40,2022-02-27T01:38:44Z,1550000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,
157,PT11M28.00S,2022-02-27T01:38:46.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,30,40,2022-02-27T01:38:46Z,1560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M15.00S,2022-02-27T01:39:05.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,20.893561103810775,47.181372549019606,1610612748,32,40,2022-02-27T01:39:23Z,1570000,14.0,144.0,1,left,T. Herro 14' driving floating Jump Shot (8 PTS),[1629639],1610612748.0,MIA,driving floating,,,,,,14.46,Made,Herro,T. Herro,,8.0,,,,,,,,,,,,,,,,,
159,PT11M02.00S,2022-02-27T01:39:20.1Z,2,REGULAR,turnover,traveling,[],1630170,,,1610612759,32,40,2022-02-27T01:39:28Z,1580000,,,0,,D. Vassell traveling TURNOVER (2 TO),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,2003.0,2.0,,,,,,,,,
160,PT10M55.00S,2022-02-27T01:39:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,9.674770039421814,51.225490196078425,1610612748,34,40,2022-02-27T01:39:52Z,1590000,-6.0,38.0,1,left,D. Dedmon cutting Layup (7 PTS) (K. Lowry 2 AST),"[203473, 200768]",1610612748.0,MIA,cutting,,,,,,3.89,Made,Dedmon,D. Dedmon,,7.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,
162,PT10M55.00S,2022-02-27T01:39:37.3Z,2,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612748,34,40,2022-02-27T01:39:48Z,1610000,,,0,,J. Landale shooting personal FOUL (2 PF) (Dedmon 1 FT),"[1629111, 203473]",1610612759.0,SAS,shooting,,,,,,,,Landale,J. Landale,,,,,,,,,2003.0,,2.0,0.0,Dedmon,203473.0,,,,,
164,PT10M55.00S,2022-02-27T01:39:52.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612748,34,40,2022-02-27T01:40:32Z,1630000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,
165,PT10M55.00S,2022-02-27T01:39:52.2Z,2,REGULAR,substitution,in,[],1628380,,,1610612748,34,40,2022-02-27T01:40:32Z,1640000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
166,PT10M55.00S,2022-02-27T01:40:05.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203473,,,1610612748,35,40,2022-02-27T01:40:05Z,1650000,,,0,,D. Dedmon Free Throw 1 of 1 (8 PTS),[203473],1610612748.0,MIA,,,,,,,,Made,Dedmon,D. Dedmon,,8.0,,,,,,,,,,,,,,,,,
167,PT10M47.00S,2022-02-27T01:40:14.9Z,2,REGULAR,foul,personal,[],1629216,,,1610612759,35,40,2022-02-27T01:40:32Z,1660000,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1630170]",1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,1198.0,,1.0,0.0,Vassell,1630170.0,,,,,
