actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
560,PT05M35.00S,2022-01-27T02:50:47.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.77463863337714,54.65686274509803,1610612748,98,80,2022-01-27T02:50:52Z,5530000,23.0,6.0,1,right,MISS T. Herro driving Layup - blocked,"[1629639, 1629629]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,2.41,Missed,,,,,,,,,,,,,,,,,Reddish,1629629.0,
561,PT05M35.00S,2022-01-27T02:50:47.1Z,4,REGULAR,block,,[],1629629,,,1610612748,98,80,2022-01-27T02:50:49Z,5540000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M32.00S,2022-01-27T02:50:50.1Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,98,80,2022-01-27T02:50:50Z,5550000,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,560.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
563,PT05M30.00S,2022-01-27T02:50:52.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,78.9257555847569,92.40196078431373,1610612748,101,80,2022-01-27T02:50:57Z,5560000,212.0,146.0,1,right,D. Robinson 25' 3PT  (22 PTS) (B. Adebayo 10 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.72,Made,,,,,,,,,22.0,B. Adebayo,1628389.0,10.0,,,,,,,
565,PT05M20.00S,2022-01-27T02:51:14.6Z,4,REGULAR,turnover,offensive goaltending,[],1630167,,,1610612752,101,80,2022-01-27T02:51:22Z,5580000,,,0,,O. Toppin offensive goaltending TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,204058.0,1.0,,,,,,,,,,,,,
566,PT05M00.00S,2022-01-27T02:51:37.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,93.11760840998686,47.794117647058826,1610612748,103,80,2022-01-27T02:51:41Z,5590000,-11.0,12.0,1,right,B. Adebayo cutting DUNK (6 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.64,Made,,,,,,,,,6.0,T. Herro,1629639.0,4.0,,,,,,,
568,PT04M43.00S,2022-01-27T02:51:53.7Z,4,REGULAR,3pt,Jump Shot,[],1629629,22.026938239159,10.784313725490197,1610612752,103,83,2022-01-27T02:51:58Z,5610000,196.0,155.0,1,left,C. Reddish 24' 3PT  (3 PTS) (O. Toppin 1 AST),"[1629629, 1630167]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,24.97,Made,,,,,,,,,3.0,O. Toppin,1630167.0,1.0,,,,,,,
570,PT04M19.00S,2022-01-27T02:52:17.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,71.69842312746385,16.911764705882355,1610612748,103,83,2022-01-27T02:53:48Z,5630000,-165.0,214.0,1,right,MISS D. Robinson 27' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
571,PT04M16.00S,2022-01-27T02:52:20.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,103,83,2022-01-27T02:52:22Z,5640000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,570.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
572,PT04M16.00S,2022-01-27T02:52:22.9Z,4,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,103,83,2022-01-27T02:52:27Z,5650000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (2 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,,,,,,,204058.0,2.0,,,,,,,,,,,,,
573,PT04M02.00S,2022-01-27T02:52:48.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,65.52233902759527,54.41176470588235,1610612748,106,83,2022-01-27T02:52:55Z,5660000,22.0,272.0,1,right,D. Robinson 27' 3PT  (25 PTS) (B. Adebayo 11 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.25,Made,,,,,,,,,25.0,B. Adebayo,1628389.0,11.0,,,,,,,
575,PT03M49.00S,2022-01-27T02:53:00.6Z,4,REGULAR,3pt,Jump Shot,[],1629656,32.14520367936925,26.96078431372549,1610612752,106,86,2022-01-27T02:53:08Z,5680000,115.0,250.0,1,left,Q. Grimes 27' 3PT  (6 PTS) (I. Quickley 7 AST),"[1629656, 1630193]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.5,Made,,,,,,,,,6.0,I. Quickley,1630193.0,7.0,,,,,,,
577,PT03M22.00S,2022-01-27T02:53:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,88.25558475689881,42.40196078431372,1610612748,106,86,2022-01-27T02:53:34Z,5700000,-38.0,58.0,1,right,MISS G. Vincent 6' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,,
578,PT03M22.00S,2022-01-27T02:53:28.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,106,86,2022-01-27T02:53:34Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,,
579,PT03M22.00S,2022-01-27T02:53:34.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,106,86,2022-01-27T02:53:34Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M10.00S,2022-01-27T02:53:55.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,93.64323258869908,96.56862745098039,1610612748,106,86,2022-01-27T02:53:59Z,5730000,233.0,7.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
581,PT03M07.00S,2022-01-27T02:53:58.3Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612752,106,86,2022-01-27T02:53:59Z,5740000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,580.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
582,PT02M57.00S,2022-01-27T02:54:07.5Z,4,REGULAR,3pt,Jump Shot,[],1629629,27.677398160315374,18.627450980392158,1610612752,106,86,2022-01-27T02:55:36Z,5750000,157.0,208.0,1,left,MISS C. Reddish 26' step back 3PT,[1629629],1610612752.0,NYK,step back,,,Reddish,C. Reddish,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
583,PT02M54.00S,2022-01-27T02:54:10.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,106,86,2022-01-27T02:54:13Z,5760000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,582.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
584,PT02M53.00S,2022-01-27T02:54:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,6.258212877792378,52.94117647058824,1610612752,106,86,2022-01-27T02:54:18Z,5770000,-15.0,6.0,1,left,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,,
585,PT02M47.00S,2022-01-27T02:54:17.9Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,106,86,2022-01-27T02:54:18Z,5780000,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,584.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
586,PT02M47.00S,2022-01-27T02:54:16.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,106,88,2022-01-27T02:54:16Z,5790000,0.0,0.0,1,left,M. Robinson tip Layup (6 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,,,,,6.0,,,,,,,,,,
587,PT02M33.00S,2022-01-27T02:54:32.0Z,4,REGULAR,3pt,Jump Shot,[],1629639,83.78777923784494,95.34313725490196,1610612748,106,88,2022-01-27T02:54:35Z,5800000,227.0,100.0,1,right,MISS T. Herro 24' step back bank 3PT,[1629639],1610612748.0,MIA,step back bank,,,Herro,T. Herro,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
588,PT02M30.00S,2022-01-27T02:54:35.0Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,106,88,2022-01-27T02:54:35Z,5810000,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,587.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
589,PT02M27.00S,2022-01-27T02:54:37.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630193,5.206964520367937,45.09803921568628,1610612752,106,88,2022-01-27T02:56:25Z,5820000,25.0,-4.0,1,left,MISS I. Quickley driving finger roll Layup - blocked,"[1630193, 1628997]",1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,2.48,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0,
590,PT02M27.00S,2022-01-27T02:54:37.5Z,4,REGULAR,block,,[],1628997,,,1610612752,106,88,2022-01-27T02:54:39Z,5830000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M24.00S,2022-01-27T02:54:40.5Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,106,88,2022-01-27T02:54:42Z,5840000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,589.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
592,PT02M18.00S,2022-01-27T02:54:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.9862023653088,52.69607843137255,1610612748,106,88,2022-01-27T02:54:50Z,5850000,13.0,13.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,,
593,PT02M16.00S,2022-01-27T02:54:48.4Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612752,106,88,2022-01-27T02:54:50Z,5860000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
594,PT02M10.00S,2022-01-27T02:54:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.882391590013142,61.76470588235294,1610612752,106,88,2022-01-27T02:56:52Z,5870000,-59.0,247.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
595,PT02M08.00S,2022-01-27T02:54:58.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,106,88,2022-01-27T02:54:58Z,5880000,,,0,,M. Robinson REBOUND (Off:5 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,594.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
596,PT02M08.00S,2022-01-27T02:54:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612752,106,88,2022-01-27T02:55:13Z,5890000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Robinson 2 FT),"[1628389, 1629011]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,101284.0,,,,,,,,3.0,1.0,Robinson,1629011.0,,,
598,PT02M08.00S,2022-01-27T02:55:36.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,106,88,2022-01-27T02:55:36Z,5910000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M08.00S,2022-01-27T02:55:36.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,106,88,2022-01-27T02:55:36Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,
600,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,out,[],1628389,,,1610612752,106,88,2022-01-27T02:55:47Z,5930000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,out,[],1629639,,,1610612752,106,88,2022-01-27T02:55:47Z,5940000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,106,88,2022-01-27T02:55:47Z,5950000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,in,[],1630209,,,1610612752,106,88,2022-01-27T02:55:47Z,5960000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,in,[],1629657,,,1610612752,106,88,2022-01-27T02:55:47Z,5970000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M08.00S,2022-01-27T02:55:37.6Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,106,88,2022-01-27T02:55:47Z,5980000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M08.00S,2022-01-27T02:56:07.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,106,89,2022-01-27T02:56:07Z,5990000,,,0,,M. Robinson Free Throw 2 of 2 (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
607,PT01M53.00S,2022-01-27T02:56:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,93.51182654402102,53.18627450980392,1610612748,108,89,2022-01-27T02:56:29Z,6000000,16.0,8.0,1,right,O. Yurtseven alley-oop Layup (2 PTS) (G. Vincent 5 AST),"[1630209, 1629216]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,1.8,Made,,,,,,,,,2.0,G. Vincent,1629216.0,5.0,,,,,,,
609,PT01M43.00S,2022-01-27T02:56:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,6.1268068331143235,53.431372549019606,1610612752,108,91,2022-01-27T02:57:45Z,6020000,-17.0,5.0,1,left,C. Reddish driving finger roll Layup (5 PTS) (M. McBride 1 AST),"[1629629, 1630540]",1610612752.0,NYK,driving finger roll,,,Reddish,C. Reddish,,,,,1.79,Made,,,,,,,,,5.0,M. McBride,1630540.0,1.0,,,,,,,
611,PT01M43.00S,2022-01-27T02:56:41.9Z,4,REGULAR,foul,personal,['1freethrow'],1630209,,,1610612752,108,91,2022-01-27T02:56:50Z,6040000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Reddish 1 FT),"[1630209, 1629629]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1627529.0,,,,,,,,1.0,0.0,Reddish,1629629.0,,,
613,PT01M43.00S,2022-01-27T02:56:50.7Z,4,REGULAR,substitution,out,[],1629130,,,1610612752,108,91,2022-01-27T02:57:29Z,6060000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M43.00S,2022-01-27T02:56:50.7Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,108,91,2022-01-27T02:57:29Z,6070000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M43.00S,2022-01-27T02:56:50.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612752,108,91,2022-01-27T02:57:29Z,6080000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M43.00S,2022-01-27T02:56:50.7Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,108,91,2022-01-27T02:57:29Z,6090000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M43.00S,2022-01-27T02:57:05.8Z,4,REGULAR,freethrow,1 of 1,[],1629629,,,1610612752,108,92,2022-01-27T02:57:05Z,6100000,,,0,,C. Reddish Free Throw 1 of 1 (6 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
618,PT01M32.00S,2022-01-27T02:57:23.3Z,4,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612748,108,92,2022-01-27T02:57:30Z,6110000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Martin 2 FT),"[1630167, 1628997]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,1627529.0,,,,,,,,2.0,0.0,Martin,1628997.0,,,
620,PT01M32.00S,2022-01-27T02:57:48.6Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,109,92,2022-01-27T02:57:48Z,6130000,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,1.0,,,,,,,,,,
621,PT01M32.00S,2022-01-27T02:58:03.5Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,110,92,2022-01-27T02:58:03Z,6140000,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,2.0,,,,,,,,,,
622,PT01M20.00S,2022-01-27T02:58:18.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.652431011826544,50.98039215686274,1610612752,110,94,2022-01-27T02:58:22Z,6150000,-5.0,10.0,1,left,J. Sims alley-oop DUNK (2 PTS) (M. McBride 2 AST),"[1630579, 1630540]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,1.11,Made,,,,,,,,,2.0,M. McBride,1630540.0,2.0,,,,,,,
624,PT01M10.00S,2022-01-27T02:58:31.9Z,4,REGULAR,turnover,bad pass,[],1629657,,,1610612748,110,94,2022-01-27T02:58:35Z,6170000,,,0,,K. Guy bad pass TURNOVER (1 TO),"[1629657, 1630579]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,1.0,Sims,1630579.0,,,,,,,,,,,
625,PT01M10.00S,2022-01-27T02:58:31.9Z,4,REGULAR,steal,,[],1630579,,,1610612752,110,94,2022-01-27T02:59:23Z,6180000,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M07.00S,2022-01-27T02:58:37.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612752,110,94,2022-01-27T02:58:49Z,6190000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Toppin 2 FT),"[1629216, 1630167]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,1627529.0,,,,,,,,3.0,0.0,Toppin,1630167.0,,,
628,PT01M07.00S,2022-01-27T02:59:05.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630167,,,1610612752,110,95,2022-01-27T02:59:05Z,6210000,,,0,,O. Toppin Free Throw 1 of 2 (17 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,17.0,,,,,,,,,,
629,PT01M07.00S,2022-01-27T02:59:17.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630167,,,1610612752,110,96,2022-01-27T02:59:17Z,6220000,,,0,,O. Toppin Free Throw 2 of 2 (18 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,18.0,,,,,,,,,,
630,PT00M52.20S,2022-01-27T02:59:37.9Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,110,96,2022-01-27T02:59:43Z,6230000,,,0,,M. Strus step out-of-bounds TURNOVER (1 TO),[1629622],1610612748.0,MIA,step,,,Strus,M. Strus,,,,,,,,,,,204058.0,1.0,,,,,,,,,,,,,
631,PT00M42.30S,2022-01-27T02:59:57.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,28.86005256241787,25.98039215686275,1610612752,110,96,2022-01-27T03:00:19Z,6240000,120.0,219.0,1,left,MISS M. McBride 24' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
632,PT00M39.20S,2022-01-27T03:00:00.4Z,4,REGULAR,rebound,offensive,[],1629656,,,1610612752,110,96,2022-01-27T03:00:00Z,6250000,,,0,,Q. Grimes REBOUND (Off:4 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,631.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
633,PT00M34.70S,2022-01-27T03:00:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,6.652431011826544,58.57843137254902,1610612752,110,96,2022-01-27T03:00:09Z,6260000,-43.0,10.0,1,left,MISS O. Toppin driving Layup,[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,4.41,Missed,,,,,,,,,,,,,,,,,,,
634,PT00M31.50S,2022-01-27T03:00:08.1Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,110,96,2022-01-27T03:00:09Z,6270000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,633.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
635,PT00M09.60S,2022-01-27T03:00:33.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,110,96,2022-01-27T03:00:40Z,6280000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,,
636,PT00M00.50S,2022-01-27T03:00:50.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,35.56176084099869,47.549019607843135,1610612752,110,96,2022-01-27T03:01:16Z,6290000,12.0,282.0,1,left,MISS M. McBride 28' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,,
637,PT00M00.10S,2022-01-27T03:00:50.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,110,96,2022-01-27T03:01:10Z,6300000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2022-01-27T03:01:13.4Z,4,REGULAR,period,end,[],0,,,1610612752,110,96,2022-01-27T03:01:13Z,6310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2022-01-27T03:01:26.2Z,4,REGULAR,game,end,[],0,,,0,110,96,2022-01-27T03:01:26Z,6320000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
