actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
532,PT05M38.00S,2022-04-09T02:05:55.5Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,97,101,2022-04-09T02:05:56Z,5210000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,531.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
533,PT05M18.00S,2022-04-09T02:06:16.0Z,4,REGULAR,2pt,Jump Shot,[],1628989,6.652431011826544,76.9607843137255,1610612737,97,103,2022-04-09T02:06:23Z,5220000,-135.0,10.0,1,left,K. Huerter 13' step back Jump Shot (15 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,13.52,Made,,,,,15.0,,,,,,,,,,,,,,
534,PT05M03.00S,2022-04-09T02:06:33.3Z,4,REGULAR,foul,personal,[],1629631,,,1610612748,97,103,2022-04-09T02:06:44Z,5230000,,,0,,D. Hunter personal FOUL (5 PF),"[1629631, 202710]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,101284.0,5.0,0.0,Butler,202710.0,,,
536,PT05M03.00S,2022-04-09T02:06:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,97,103,2022-04-09T02:06:47Z,5250000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,97,103,2022-04-09T02:09:22Z,5260000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,out,[],1626153,,,1610612748,97,103,2022-04-09T02:09:22Z,5270000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,out,[],1629631,,,1610612748,97,103,2022-04-09T02:09:22Z,5280000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,97,103,2022-04-09T02:09:22Z,5290000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,in,[],201568,,,1610612748,97,103,2022-04-09T02:09:22Z,5300000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M03.00S,2022-04-09T02:08:51.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612748,97,103,2022-04-09T02:09:22Z,5310000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M57.00S,2022-04-09T02:09:47.0Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612748,97,103,2022-04-09T02:09:52Z,5320000,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1630168, 1628389]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Adebayo,1628389.0,,,
545,PT04M57.00S,2022-04-09T02:10:13.5Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,98,103,2022-04-09T02:10:13Z,5340000,,,0,,B. Adebayo Free Throw 1 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
546,PT04M57.00S,2022-04-09T02:10:36.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,99,103,2022-04-09T02:10:36Z,5350000,,,0,,B. Adebayo Free Throw 2 of 2 (20 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
547,PT04M44.00S,2022-04-09T02:10:51.6Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,99,103,2022-04-09T02:10:55Z,5360000,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 200768]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,6.0,Lowry,200768.0,,,,,,,,
548,PT04M44.00S,2022-04-09T02:10:51.6Z,4,REGULAR,steal,,[],200768,,,1610612748,99,103,2022-04-09T02:10:53Z,5370000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M42.00S,2022-04-09T02:10:54.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",200768,92.9862023653088,54.41176470588235,1610612748,101,103,2022-04-09T02:11:00Z,5380000,22.0,13.0,1,right,K. Lowry running Layup (14 PTS),[200768],1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,2.58,Made,,,,,14.0,,,,,,,,,,,,,,
550,PT04M23.00S,2022-04-09T02:11:13.9Z,4,REGULAR,2pt,Jump Shot,[],203992,6.652431011826544,91.91176470588235,1610612737,101,105,2022-04-09T02:11:22Z,5390000,-210.0,10.0,1,left,B. Bogdanovic 20' Jump Shot (25 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,20.98,Made,,,,,25.0,T. Young,1629027.0,8.0,,,,,,,,,,,
552,PT04M11.00S,2022-04-09T02:11:25.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.99277266754271,52.69607843137255,1610612748,103,105,2022-04-09T02:13:50Z,5410000,13.0,60.0,1,right,B. Adebayo 6' floating Jump Shot (22 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,6.19,Made,,,,,22.0,J. Butler,202710.0,1.0,,,,,,,,,,,
554,PT03M55.00S,2022-04-09T02:11:41.0Z,4,REGULAR,3pt,Jump Shot,[],203992,21.76412614980289,90.93137254901961,1610612737,103,105,2022-04-09T02:11:46Z,5430000,-205.0,152.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
555,PT03M51.00S,2022-04-09T02:11:45.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,103,105,2022-04-09T02:11:46Z,5440000,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,554.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
556,PT03M36.00S,2022-04-09T02:11:59.3Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,103,105,2022-04-09T02:12:07Z,5450000,,,0,,M. Strus bad pass out-of-bounds TURNOVER (2 TO),[1629622],1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,,,,,,,,,,,2.0,,,204059.0,,,,,,,
557,PT03M36.00S,2022-04-09T02:12:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,103,105,2022-04-09T02:12:15Z,5460000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT03M36.00S,2022-04-09T02:13:00.1Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,103,105,2022-04-09T02:13:33Z,5470000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M36.00S,2022-04-09T02:13:00.1Z,4,REGULAR,substitution,in,[],203991,,,1610612737,103,105,2022-04-09T02:13:33Z,5480000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT03M24.00S,2022-04-09T02:14:00.9Z,4,REGULAR,foul,personal,[],1629622,,,1610612737,103,105,2022-04-09T02:14:12Z,5490000,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 1629027]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Young,1629027.0,,,
562,PT03M15.00S,2022-04-09T02:14:25.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,29.517082785808146,60.5392156862745,1610612737,103,107,2022-04-09T02:14:32Z,5510000,-53.0,225.0,1,left,T. Young 23' step back Jump Shot (33 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,23.11,Made,,,,,33.0,,,,,,,,,,,,,,
563,PT02M46.00S,2022-04-09T02:14:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,81.94809461235218,47.549019607843135,1610612748,105,107,2022-04-09T02:14:57Z,5520000,-12.0,117.0,1,right,K. Lowry 11' turnaround fadeaway Jump Shot (16 PTS),[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,11.78,Made,,,,,16.0,,,,,,,,,,,,,,
564,PT02M24.00S,2022-04-09T02:15:14.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,22.026938239159,7.352941176470589,1610612737,105,107,2022-04-09T02:15:20Z,5530000,213.0,155.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
565,PT02M22.00S,2022-04-09T02:15:16.8Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,105,107,2022-04-09T02:15:20Z,5540000,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,564.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
566,PT02M15.00S,2022-04-09T02:15:29.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612748,105,107,2022-04-09T02:15:49Z,5550000,,,0,,D. Gallinari shooting personal FOUL (3 PF) (Butler 2 FT),"[201568, 202710]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Butler,202710.0,,,
568,PT02M15.00S,2022-04-09T02:15:53.5Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,106,107,2022-04-09T02:15:53Z,5570000,,,0,,J. Butler Free Throw 1 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
569,PT02M15.00S,2022-04-09T02:15:53.5Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,106,107,2022-04-09T02:16:13Z,5580000,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,,
570,PT02M13.00S,2022-04-09T02:15:55.5Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,106,107,2022-04-09T02:16:13Z,5590000,,,0,,K. Huerter REBOUND (Off:1 Def:5),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,569.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
571,PT02M07.00S,2022-04-09T02:16:21.0Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,106,107,2022-04-09T02:16:27Z,5600000,,,0,,T. Young bad pass out-of-bounds TURNOVER (7 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,,,,,7.0,,,204059.0,,,,,,,
572,PT01M44.00S,2022-04-09T02:16:47.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,66.17936925098554,24.264705882352942,1610612748,109,107,2022-04-09T02:16:52Z,5610000,-129.0,265.0,1,right,T. Herro 29' 3PT pullup (13 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,29.5,Made,,,,,13.0,,,,,,,,,,,,,,
573,PT01M27.00S,2022-04-09T02:17:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.302890932982917,62.5,1610612737,109,109,2022-04-09T02:18:20Z,5620000,-62.0,63.0,1,left,T. Young 8' driving floating Jump Shot (35 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,8.88,Made,,,,,35.0,,,,,,,,,,,,,,
574,PT01M09.00S,2022-04-09T02:17:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,83.44283837056504,59.58180147058824,1610612748,109,109,2022-04-09T02:17:36Z,5630000,48.0,103.0,1,right,MISS J. Butler 11' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,11.37,Missed,,,,,,,,,,,,,,,,,,,
575,PT01M06.00S,2022-04-09T02:17:31.4Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,109,109,2022-04-09T02:17:32Z,5640000,,,0,,K. Huerter REBOUND (Off:1 Def:6),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,574.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
576,PT00M47.50S,2022-04-09T02:17:50.1Z,4,REGULAR,3pt,Jump Shot,[],1629027,26.888961892247043,79.90196078431373,1610612737,109,109,2022-04-09T02:19:02Z,5650000,-150.0,200.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
577,PT00M45.10S,2022-04-09T02:17:52.5Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,109,109,2022-04-09T02:17:54Z,5660000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,576.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
578,PT00M27.10S,2022-04-09T02:18:12.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.30026281208936,50.73529411764706,1610612748,111,109,2022-04-09T02:18:18Z,5670000,4.0,1.0,1,right,B. Adebayo cutting DUNK (24 PTS) (K. Lowry 3 AST),"[1628389, 200768]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,0.39,Made,,,,,24.0,K. Lowry,200768.0,3.0,,,,,,,,,,,
580,PT00M27.10S,2022-04-09T02:18:17.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,111,109,2022-04-09T02:18:17Z,5690000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT00M27.10S,2022-04-09T02:19:23.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612737,111,109,2022-04-09T02:19:43Z,5700000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT00M27.10S,2022-04-09T02:19:23.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612737,111,109,2022-04-09T02:19:43Z,5710000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT00M11.10S,2022-04-09T02:20:17.7Z,4,REGULAR,3pt,Jump Shot,[],201568,30.962549277266753,26.715686274509803,1610612737,111,109,2022-04-09T02:20:23Z,5720000,116.0,239.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
584,PT00M07.10S,2022-04-09T02:20:21.7Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,111,109,2022-04-09T02:20:21Z,5730000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,583.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
585,PT00M05.70S,2022-04-09T02:20:25.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612748,111,109,2022-04-09T02:20:42Z,5740000,,,0,,K. Huerter take personal FOUL (5 PF) (Herro 2 FT),"[1628989, 1629639]",1610612737.0,ATL,take,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1626302.0,5.0,0.0,Herro,1629639.0,,,
587,PT00M05.70S,2022-04-09T02:20:58.8Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,112,109,2022-04-09T02:20:58Z,5760000,,,0,,T. Herro Free Throw 1 of 2 (14 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
588,PT00M05.70S,2022-04-09T02:21:17.7Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,113,109,2022-04-09T02:21:17Z,5770000,,,0,,T. Herro Free Throw 2 of 2 (15 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
589,PT00M05.70S,2022-04-09T02:21:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,113,109,2022-04-09T02:21:23Z,5780000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M05.70S,2022-04-09T02:21:59.9Z,4,REGULAR,substitution,out,[],203991,,,1610612737,113,109,2022-04-09T02:22:51Z,5790000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M05.70S,2022-04-09T02:21:59.9Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,113,109,2022-04-09T02:22:51Z,5800000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M04.80S,2022-04-09T02:23:14.8Z,4,REGULAR,3pt,Jump Shot,[],203992,5.995400788436268,97.05882352941177,1610612737,113,109,2022-04-09T02:23:46Z,5810000,-235.0,4.0,1,left,MISS B. Bogdanovic turnaround 3PT,[203992],1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
593,PT00M01.50S,2022-04-09T02:23:18.1Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,113,109,2022-04-09T02:23:46Z,5820000,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,592.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
594,PT00M00.00S,2022-04-09T02:23:23.7Z,4,REGULAR,period,end,[],0,,,1610612748,113,109,2022-04-09T02:23:23Z,5830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M00.00S,2022-04-09T02:23:40.0Z,4,REGULAR,game,end,[],0,,,0,113,109,2022-04-09T02:23:40Z,5840000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
